table_id,row_id,_b_agency_b_full_path,_b_agency_b_level_1,_b_agency_b_level_2,_b_agency_b_level_3,_b_agency_b_level_4,_b_agency_b_level_5,_b_agency_b_hierarchy_depth,field_2013,field_2014,field_2015,field_2016,field_2017,field_2018,field_2019,field_2020,field_2021,field_2022_preliminary_
10307,r011,All agencies -> Departments -> Department of Agriculture -> Natural Resources Conservation Service,All agencies,Departments,Department of Agriculture,Natural Resources Conservation Service,,4,NA,NA,NA,NA,NA,NA,NA,NA,11,13
10307,r012,All agencies -> Departments -> Department of Commerce,All agencies,Departments,Department of Commerce,,,3,191,215,232,247,246,227,253,251,278,287
10307,r013,All agencies -> Departments -> Department of Commerce -> National Institute of Standards and Technology,All agencies,Departments,Department of Commerce,National Institute of Standards and Technology,,4,191,215,232,247,246,227,253,251,278,287
10307,r014,All agencies -> Departments -> Department of Defense,All agencies,Departments,Department of Defense,,,3,1863,2074,2133,2239,2110,2390,2510,2499,2835,2977
10307,r015,All agencies -> Departments -> Department of Defense -> Defense Advanced Research Projects Agency,All agencies,Departments,Department of Defense,Defense Advanced Research Projects Agency,,4,285,347,360,378,391,458,478,482,510,513
10307,r016,All agencies -> Departments -> Department of Defense -> Defense Health Agency,All agencies,Departments,Department of Defense,Defense Health Agency,,4,na,NA,NA,NA,NA,NA,NA,11,18,16
10307,r017,All agencies -> Departments -> Department of Defense -> Department of the Air Force,All agencies,Departments,Department of Defense,Department of the Air Force,,4,448,501,501,522,469,564,559,520,703,725
10307,r018,All agencies -> Departments -> Department of Defense -> Department of the Army,All agencies,Departments,Department of Defense,Department of the Army,,4,398,436,449,462,450,472,495,524,542,586
10307,r019,All agencies -> Departments -> Department of Defense -> Department of the Navy,All agencies,Departments,Department of Defense,Department of the Navy,,4,556,611,620,637,569,596,656,641,631,852
10307,r020,All agencies -> Departments -> Department of Defense -> Space Force,All agencies,Departments,Department of Defense,Space Force,,4,na,na,na,na,na,na,na,0,98,76
10307,r021,All agencies -> Departments -> Department of Defense -> Other defense agencies,All agencies,Departments,Department of Defense,Other defense agencies,,4,177,178,203,240,230,299,322,321,333,209
10307,r022,All agencies -> Departments -> Department of Education,All agencies,Departments,Department of Education,,,3,24,25,22,23,33,55,57,54,30,33
10307,r023,All agencies -> Departments -> Department of Energy,All agencies,Departments,Department of Energy,,,3,3851,4075,4460,4586,4500,5001,5075,5502,5500,5947
10307,r024,All agencies -> Departments -> Department of Energy -> Bonneville Power Administration,All agencies,Departments,Department of Energy,Bonneville Power Administration,,4,9,5,4,4,5,NA,NA,NA,NA,NA
10307,r025,All agencies -> Departments -> Department of Energy -> Electricity Delivery and Energy Reliability,All agencies,Departments,Department of Energy,Electricity Delivery and Energy Reliability,,4,4,4,6,3,6,13,15,13,13,8
10307,r026,All agencies -> Departments -> Department of Energy -> Fossil Energy,All agencies,Departments,Department of Energy,Fossil Energy,,4,3,4,5,6,6,33,33,34,2,0
10307,r027,All agencies -> Departments -> Department of Energy -> National Nuclear Security Administration,All agencies,Departments,Department of Energy,National Nuclear Security Administration,,4,49,56,68,83,81,88,102,114,123,123
10307,r028,All agencies -> Departments -> Department of Energy -> National Nuclear Security Administration -> Defense Programs,All agencies,Departments,Department of Energy,National Nuclear Security Administration,Defense Programs,5,7,0,0,0,0,0,0,0,0,0
10307,r029,All agencies -> Departments -> Department of Energy -> National Nuclear Security Administration -> Office of Defense Nuclear Nonproliferation,All agencies,Departments,Department of Energy,National Nuclear Security Administration,Office of Defense Nuclear Nonproliferation,5,43,56,68,83,81,88,102,114,123,123
10307,r030,All agencies -> Departments -> Department of Energy -> Nuclear Energy,All agencies,Departments,Department of Energy,Nuclear Energy,,4,0,0,43,35,0,0,0,0,0,0
10307,r031,"All agencies -> Departments -> Department of Energy -> Office of Cybersecurity, Energy Security, and Emergency Response",All agencies,Departments,Department of Energy,"Office of Cybersecurity, Energy Security, and Emergency Response",,4,na,na,na,na,na,0,1,1,2,20
10307,r032,All agencies -> Departments -> Department of Energy -> Office of Science,All agencies,Departments,Department of Energy,Office of Science,,4,3786,4006,4334,4455,4402,4867,4924,5339,5361,5795
10307,r033,All agencies -> Departments -> Department of Health and Human Services,All agencies,Departments,Department of Health and Human Services,,,3,15288,16005,15077,15645,16700,18241,19100,21809,21508,21412
10307,r034,All agencies -> Departments -> Department of Health and Human Services -> Agency for Toxic Substances and Disease Registry,All agencies,Departments,Department of Health and Human Services,Agency for Toxic Substances and Disease Registry,,4,0,0,0,0,0,1,0,0,0,0
10307,r035,All agencies -> Departments -> Department of Health and Human Services -> Centers for Disease Control and Prevention,All agencies,Departments,Department of Health and Human Services,Centers for Disease Control and Prevention,,4,58,71,95,85,72,64,77,70,89,97
10307,r036,All agencies -> Departments -> Department of Health and Human Services -> Centers for Medicare and Medicaid Services,All agencies,Departments,Department of Health and Human Services,Centers for Medicare and Medicaid Services,,4,0,0,0,0,0,0,0,0,421,421
10307,r037,All agencies -> Departments -> Department of Health and Human Services -> Health Resources and Services Administration,All agencies,Departments,Department of Health and Human Services,Health Resources and Services Administration,,4,2,2,3,3,3,3,3,2,3,3
10307,r038,All agencies -> Departments -> Department of Health and Human Services -> National Institutes of Health,All agencies,Departments,Department of Health and Human Services,National Institutes of Health,,4,15228,15932,14979,15558,16625,18173,19020,21737,20995,20891
10307,r039,All agencies -> Departments -> Department of Homeland Security,All agencies,Departments,Department of Homeland Security,,,3,0,42,12,13,12,61,46,47,51,68
10307,r040,All agencies -> Departments -> Department of Homeland Security -> Countering Weapons of Mass Destruction Office,All agencies,Departments,Department of Homeland Security,Countering Weapons of Mass Destruction Office,,4,NA,42,12,13,12,5,5,6,6,7
10307,r041,All agencies -> Departments -> Department of Homeland Security -> Science and Technology Directorate,All agencies,Departments,Department of Homeland Security,Science and Technology Directorate,,4,0,0,0,0,0,55,41,41,45,61
10307,r042,All agencies -> Departments -> Department of Housing and Urban Development,All agencies,Departments,Department of Housing and Urban Development,,,3,0,0,0,0,0,0,39,NA,NA,NA
10307,r043,All agencies -> Departments -> Department of the Interior,All agencies,Departments,Department of the Interior,,,3,51,52,53,54,54,80,81,84,86,174
10307,r044,All agencies -> Departments -> Department of the Interior -> Bureau of Land Management,All agencies,Departments,Department of the Interior,Bureau of Land Management,,4,NA,NA,0,0,0,1,1,0,0.05,2
10307,r045,All agencies -> Departments -> Department of the Interior -> Bureau of Safety and Environmental Enforcement,All agencies,Departments,Department of the Interior,Bureau of Safety and Environmental Enforcement,,4,0,0,0,0,0,1,0.05,1,2,2
10307,r046,All agencies -> Departments -> Department of the Interior -> Geological Survey,All agencies,Departments,Department of the Interior,Geological Survey,,4,51,52,53,54,54,77,80,82,84,171
10307,r047,All agencies -> Departments -> Department of the Interior -> National Park Service,All agencies,Departments,Department of the Interior,National Park Service,,4,0,0,0,0,0,1,1,1,0,0
10307,r048,All agencies -> Departments -> Department of Justice,All agencies,Departments,Department of Justice,,,3,21,8,5,13,2,16,21,1,8,8
10307,r049,All agencies -> Departments -> Department of Justice -> Federal Bureau of Investigation,All agencies,Departments,Department of Justice,Federal Bureau of Investigation,,4,4,0,0,0,0,0,0,0,0,0
10307,r050,All agencies -> Departments -> Department of Justice -> Office of Justice Programs,All agencies,Departments,Department of Justice,Office of Justice Programs,,4,16,8,5,13,2,16,21,1,8,8
10307,r051,All agencies -> Departments -> Department of State,All agencies,Departments,Department of State,,,3,0,NA,0,0,0,0,0,0,4,7
10307,r052,All agencies -> Departments -> Department of Transportation,All agencies,Departments,Department of Transportation,,,3,7,9,0,0,0,0,0,0,2,9
10307,r053,All agencies -> Departments -> Department of Transportation -> Federal Highway Administration,All agencies,Departments,Department of Transportation,Federal Highway Administration,,4,7,1,0,0,0,0,0,0,0,0
10307,r054,All agencies -> Departments -> Department of Transportation -> Federal Motor Carrier Safety Administration,All agencies,Departments,Department of Transportation,Federal Motor Carrier Safety Administration,,4,0,0,0,0,0,0,0,0,1,1
10307,r055,All agencies -> Departments -> Department of Transportation -> Federal Transit Administration,All agencies,Departments,Department of Transportation,Federal Transit Administration,,4,0,8,0,0,0,0,0,0,0,0
10307,r056,All agencies -> Departments -> Department of Transportation -> Pipeline and Hazardous Materials Safety Administration,All agencies,Departments,Department of Transportation,Pipeline and Hazardous Materials Safety Administration,,4,0,0,0,0,0,0,0,0,1,8
10307,r057,All agencies -> Departments -> Department of the Treasury,All agencies,Departments,Department of the Treasury,,,3,0.05,0.05,0.05,2,0,11,10,6,5,6
10307,r058,All agencies -> Departments -> Department of the Treasury -> Bureau of Engraving and Printing,All agencies,Departments,Department of the Treasury,Bureau of Engraving and Printing,,4,0.05,0.05,0.05,2,0,11,10,6,5,6
10307,r059,All agencies -> Departments -> Department of the Treasury -> Mint,All agencies,Departments,Department of the Treasury,Mint,,4,0,0,0,0,0,0,0.05,0.05,0,0
10307,r060,All agencies -> Departments -> Department of Veterans Affairs,All agencies,Departments,Department of Veterans Affairs,,,3,249,232,227,219,274,528,629,618,625,671
10307,r061,All agencies -> Other agencies,All agencies,Other agencies,,,,2,,,,,,,,,,
10307,r062,All agencies -> Other agencies -> Agency for International Development,All agencies,Other agencies,Agency for International Development,,,3,9,1,0,0,1,0,0,0.05,0,0
10307,r063,All agencies -> Other agencies -> Federal Communications Commission,All agencies,Other agencies,Federal Communications Commission,,,3,0,0,0,0,0.05,0,0,0,0,0
10307,r064,All agencies -> Other agencies -> National Aeronautics and Space Administration,All agencies,Other agencies,National Aeronautics and Space Administration,,,3,2824,3023,3210,3281,3426,3282,5689,3839,4429,4589
10307,r065,All agencies -> Other agencies -> National Science Foundation,All agencies,Other agencies,National Science Foundation,,,3,4362,4725,4974,4829,4739,5089,5212,5462,5771,6050
10307,r066,All agencies -> Other agencies -> Nuclear Regulatory Commission,All agencies,Other agencies,Nuclear Regulatory Commission,,,3,0,0,0,0.05,1,1,1,2,0,0
10307,r067,All agencies -> Other agencies -> Smithsonian Institution,All agencies,Other agencies,Smithsonian Institution,,,3,195,195,196,206,208,228,236,210,63,95
