table_id,row_id,industry_and_company_size_full_path,industry_and_company_size_level_1,industry_and_company_size_level_2,industry_and_company_size_level_3,industry_and_company_size_level_4,industry_and_company_size_level_5,industry_and_company_size_hierarchy_depth,field_naics_code,field_companies_u_s_totala_number_,field_united_states,field_alabama,field_alaska,field_arizona,field_arkansas,field_california,field_colorado,field_connecticut,field_delaware,field_district_of_columbia,field_florida,field_georgia,field_hawaii,field_idaho,field_illinois,field_indiana,field_iowa,field_kansas,field_kentucky,field_louisiana,field_maine,field_maryland,field_massachusetts,field_michigan,field_minnesota,field_mississippi,field_missouri,field_montana
733,r011,All industries -> Manufacturing industries -> Chemicals -> Basic chemicals,All industries,Manufacturing industries,Chemicals,Basic chemicals,,4,3251,"['307', '&nbsp;']","['2,574', '&nbsp;']","['3', '&nbsp;']","['0', '&nbsp;']","['11', '&nbsp;']","['6', '&nbsp;']","['180', '&nbsp;']","['8', '&nbsp;']","['28', '&nbsp;']","['20', '&nbsp;']","['*', 'e']","['34', '&nbsp;']","['33', '&nbsp;']","['0', '&nbsp;']","['*', 'e']","['92', '&nbsp;']","['16', '&nbsp;']","['16', '&nbsp;']","['5', '&nbsp;']","['36', '&nbsp;']","['10', 'i']","['*', 'e']","['53', '&nbsp;']","['99', '&nbsp;']","['54', 'i']","['15', '&nbsp;']","['7', '&nbsp;']","['22', 'i']","['10', '&nbsp;']"
733,r012,"All industries -> Manufacturing industries -> Chemicals -> Resins, synthetic rubber, and artificial synthetic fibers and filaments",All industries,Manufacturing industries,Chemicals,"Resins, synthetic rubber, and artificial synthetic fibers and filaments",,4,3252,"['463', '&nbsp;']","['1,172', '&nbsp;']","['3', 'e']","['0', '&nbsp;']","['8', 'i']","['22', '&nbsp;']","['38', '&nbsp;']","['*', 'e']","['4', 'e']","['D', '&nbsp;']","['0', '&nbsp;']","['4', 'e']","['59', '&nbsp;']","['*', 'e']","['*', 'e']","['79', '&nbsp;']","['8', 'i']","['1', 'e']","['8', '&nbsp;']","['16', '&nbsp;']","['5', 'i']","['1', 'e']","['*', 'e']","['30', '&nbsp;']","['194', '&nbsp;']","['11', '&nbsp;']","['1', 'e']","['D', '&nbsp;']","['0', '&nbsp;']"
733,r013,"All industries -> Manufacturing industries -> Chemicals -> Pesticides, fertilizers, and other agricultural chemicals",All industries,Manufacturing industries,Chemicals,"Pesticides, fertilizers, and other agricultural chemicals",,4,3253,"['126', '&nbsp;']","['2,157', '&nbsp;']","['1', 'i']","['*', 'e']","['5', 'i']","['3', 'i']","['35', 'i']","['D', '&nbsp;']","['*', 'e']","['D', '&nbsp;']","['1', 'i']","['7', 'e']","['5', 'i']","['59', 'i']","['2', '&nbsp;']","['63', 'i']","['D', '&nbsp;']","['58', 'i']","['6', 'i']","['*', '&nbsp;']","['4', 'e']","['1', '&nbsp;']","['3', 'i']","['D', '&nbsp;']","['D', '&nbsp;']","['D', '&nbsp;']","['19', 'i']","['D', '&nbsp;']","['2', 'i']"
733,r014,All industries -> Manufacturing industries -> Chemicals -> Pharmaceuticals and medicines,All industries,Manufacturing industries,Chemicals,Pharmaceuticals and medicines,,4,3254,"['728', '&nbsp;']","['50,242', '&nbsp;']","['65', '&nbsp;']","['*', '&nbsp;']","['263', '&nbsp;']","['10', '&nbsp;']","['11,923', '&nbsp;']","['319', '&nbsp;']","['3,824', '&nbsp;']","['D', '&nbsp;']","['21', '&nbsp;']","['349', '&nbsp;']","['236', '&nbsp;']","['6', 'i']","['16', '&nbsp;']","['3,582', 'i']","['2,557', '&nbsp;']","['47', '&nbsp;']","['51', '&nbsp;']","['15', '&nbsp;']","['4', '&nbsp;']","['8', '&nbsp;']","['456', '&nbsp;']","['7,441', '&nbsp;']","['79', '&nbsp;']","['179', '&nbsp;']","['4', '&nbsp;']","['D', '&nbsp;']","['15', '&nbsp;']"
733,r015,"All industries -> Manufacturing industries -> Chemicals -> Soaps, cleaning compounds, and toilet preparations",All industries,Manufacturing industries,Chemicals,"Soaps, cleaning compounds, and toilet preparations",,4,3256,"['449', '&nbsp;']","['1,283', '&nbsp;']","['1', 'e']","['0', '&nbsp;']","['2', 'i']","['2', '&nbsp;']","['131', '&nbsp;']","['1', 'e']","['151', '&nbsp;']","['*', 'e']","['*', 'e']","['17', '&nbsp;']","['15', '&nbsp;']","['*', 'e']","['*', 'e']","['88', '&nbsp;']","['4', 'e']","['1', 'e']","['59', 'i']","['*', 'e']","['1', 'i']","['0', '&nbsp;']","['*', 'e']","['5', '&nbsp;']","['1', 'e']","['102', '&nbsp;']","['1', 'e']","['8', '&nbsp;']","['*', 'e']"
733,r016,"All industries -> Manufacturing industries -> Chemicals -> Paints, coatings, adhesives, and other chemicals",All industries,Manufacturing industries,Chemicals,"Paints, coatings, adhesives, and other chemicals",,4,"3255, 3259","['618', '&nbsp;']","['1,339', '&nbsp;']","['5', '&nbsp;']","['0', '&nbsp;']","['12', '&nbsp;']","['1', 'e']","['56', '&nbsp;']","['D', '&nbsp;']","['29', '&nbsp;']","['D', '&nbsp;']","['*', 'e']","['6', 'i']","['11', 'i']","['0', '&nbsp;']","['*', 'e']","['54', 'i']","['D', '&nbsp;']","['1', 'e']","['53', '&nbsp;']","['230', '&nbsp;']","['2', 'e']","['*', 'e']","['1', 'e']","['D', '&nbsp;']","['D', '&nbsp;']","['D', '&nbsp;']","['1', 'i']","['D', '&nbsp;']","['*', 'e']"
733,r017,All industries -> Manufacturing industries -> Plastics and rubber products,All industries,Manufacturing industries,Plastics and rubber products,,,3,326,"['1,329', '&nbsp;']","['2,390', '&nbsp;']","['7', 'e']","['*', 'e']","['355', '&nbsp;']","['13', '&nbsp;']","['122', 'i']","['57', '&nbsp;']","['32', '&nbsp;']","['5', '&nbsp;']","['0', '&nbsp;']","['11', 'e']","['32', 'i']","['*', 'e']","['2', 'i']","['82', '&nbsp;']","['103', '&nbsp;']","['25', '&nbsp;']","['11', 'i']","['34', '&nbsp;']","['36', '&nbsp;']","['1', 'e']","['149', '&nbsp;']","['33', '&nbsp;']","['221', '&nbsp;']","['77', '&nbsp;']","['7', 'i']","['19', 'i']","['1', 'i']"
733,r018,All industries -> Manufacturing industries -> Nonmetallic mineral products,All industries,Manufacturing industries,Nonmetallic mineral products,,,3,327,"['479', '&nbsp;']","['1,239', '&nbsp;']","['3', 'i']","['*', 'e']","['3', '&nbsp;']","['1', 'e']","['20', '&nbsp;']","['38', '&nbsp;']","['1', 'e']","['*', 'e']","['*', 'e']","['27', '&nbsp;']","['13', '&nbsp;']","['*', 'e']","['*', 'e']","['34', '&nbsp;']","['4', 'i']","['1', 'e']","['1', 'e']","['6', 'i']","['1', 'e']","['*', 'e']","['3', '&nbsp;']","['78', '&nbsp;']","['13', '&nbsp;']","['10', '&nbsp;']","['3', '&nbsp;']","['3', '&nbsp;']","['1', '&nbsp;']"
733,r019,All industries -> Manufacturing industries -> Primary metals,All industries,Manufacturing industries,Primary metals,,,3,331,"['380', '&nbsp;']","['579', '&nbsp;']","['1', 'e']","['*', 'e']","['1', '&nbsp;']","['3', '&nbsp;']","['9', 'i']","['7', '&nbsp;']","['3', '&nbsp;']","['5', '&nbsp;']","['0', '&nbsp;']","['*', 'e']","['6', '&nbsp;']","['*', 'e']","['*', 'e']","['26', '&nbsp;']","['27', '&nbsp;']","['20', '&nbsp;']","['1', '&nbsp;']","['2', 'i']","['*', 'e']","['1', '&nbsp;']","['8', '&nbsp;']","['3', 'i']","['37', '&nbsp;']","['7', '&nbsp;']","['8', '&nbsp;']","['3', '&nbsp;']","['*', 'e']"
733,r020,All industries -> Manufacturing industries -> Fabricated metal products,All industries,Manufacturing industries,Fabricated metal products,,,3,332,"['3,772', '&nbsp;']","['2,039', '&nbsp;']","['12', 'e']","['*', 'e']","['54', '&nbsp;']","['3', 'e']","['174', 'i']","['16', 'i']","['85', '&nbsp;']","['2', 'e']","['*', 'e']","['28', 'i']","['58', '&nbsp;']","['*', 'e']","['1', 'e']","['153', '&nbsp;']","['76', '&nbsp;']","['18', 'i']","['19', 'i']","['20', 'i']","['8', 'e']","['3', 'e']","['11', '&nbsp;']","['42', 'i']","['99', 'i']","['39', 'i']","['3', 'e']","['53', '&nbsp;']","['1', 'i']"
733,r021,All industries -> Manufacturing industries -> Machinery,All industries,Manufacturing industries,Machinery,,,3,333,"['4,041', '&nbsp;']","['12,544', '&nbsp;']","['32', '&nbsp;']","['*', 'e']","['61', 'i']","['17', 'e']","['2,862', 'i']","['105', '&nbsp;']","['248', '&nbsp;']","['2', 'i']","['0', '&nbsp;']","['108', '&nbsp;']","['123', '&nbsp;']","['1', '&nbsp;']","['10', 'i']","['2,095', '&nbsp;']","['276', '&nbsp;']","['811', '&nbsp;']","['125', 'i']","['62', '&nbsp;']","['37', '&nbsp;']","['6', 'e']","['155', 'i']","['313', 'i']","['383', '&nbsp;']","['449', '&nbsp;']","['20', '&nbsp;']","['105', '&nbsp;']","['78', 'i']"
733,r022,All industries -> Manufacturing industries -> Machinery -> Agricultural implements ,All industries,Manufacturing industries,Machinery,Agricultural implements ,,4,33311,"['264', '&nbsp;']","['1,516', '&nbsp;']","['1', 'e']","['0', '&nbsp;']","['7', '&nbsp;']","['1', 'e']","['24', '&nbsp;']","['3', '&nbsp;']","['*', 'e']","['*', 'e']","['0', '&nbsp;']","['1', 'i']","['31', '&nbsp;']","['0', '&nbsp;']","['2', 'e']","['300', '&nbsp;']","['7', 'i']","['754', '&nbsp;']","['84', 'i']","['*', 'e']","['15', '&nbsp;']","['*', 'e']","['1', 'i']","['2', '&nbsp;']","['5', '&nbsp;']","['87', 'i']","['*', 'e']","['1', 'e']","['*', 'e']"
733,r023,All industries -> Manufacturing industries -> Machinery -> Semiconductor machinery ,All industries,Manufacturing industries,Machinery,Semiconductor machinery ,,4,333242,"['52', '&nbsp;']","['2,917', '&nbsp;']","['*', 'e']","['0', '&nbsp;']","['34', 'i']","['0', '&nbsp;']","['1,990', 'i']","['*', 'i']","['29', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['5', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['*', 'i']","['*', 'e']","['*', 'e']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['1', '&nbsp;']","['185', 'i']","['*', 'e']","['62', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['77', 'i']"
733,r024,"All industries -> Manufacturing industries -> Machinery -> Engines, turbines, and power transmission equipment ",All industries,Manufacturing industries,Machinery,"Engines, turbines, and power transmission equipment ",,4,3336,"['323', '&nbsp;']","['2,381', '&nbsp;']","['4', '&nbsp;']","['0', '&nbsp;']","['1', '&nbsp;']","['*', 'e']","['115', '&nbsp;']","['62', '&nbsp;']","['26', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['22', '&nbsp;']","['20', '&nbsp;']","['0', '&nbsp;']","['*', '&nbsp;']","['1,548', '&nbsp;']","['152', '&nbsp;']","['*', 'e']","['6', '&nbsp;']","['*', '&nbsp;']","['*', 'e']","['1', '&nbsp;']","['*', 'e']","['13', '&nbsp;']","['48', '&nbsp;']","['30', '&nbsp;']","['*', '&nbsp;']","['1', 'e']","['*', 'e']"
733,r025,All industries -> Manufacturing industries -> Machinery -> Other machinery ,All industries,Manufacturing industries,Machinery,Other machinery ,,4,other 333,"['3,404', '&nbsp;']","['5,731', '&nbsp;']","['27', '&nbsp;']","['*', 'e']","['19', '&nbsp;']","['16', 'e']","['732', '&nbsp;']","['41', '&nbsp;']","['192', '&nbsp;']","['2', 'i']","['0', '&nbsp;']","['80', '&nbsp;']","['71', '&nbsp;']","['1', '&nbsp;']","['8', 'i']","['247', '&nbsp;']","['116', '&nbsp;']","['57', '&nbsp;']","['35', '&nbsp;']","['61', '&nbsp;']","['22', 'e']","['4', 'e']","['153', 'i']","['112', '&nbsp;']","['330', '&nbsp;']","['271', '&nbsp;']","['19', '&nbsp;']","['103', '&nbsp;']","['1', 'e']"
733,r026,All industries -> Manufacturing industries -> Computer and electronic products,All industries,Manufacturing industries,Computer and electronic products,,,3,334,"['2,977', '&nbsp;']","['63,765', '&nbsp;']","['154', '&nbsp;']","['1', '&nbsp;']","['2,693', '&nbsp;']","['32', 'i']","['32,408', '&nbsp;']","['1,490', '&nbsp;']","['247', '&nbsp;']","['76', '&nbsp;']","['23', '&nbsp;']","['725', '&nbsp;']","['672', '&nbsp;']","['12', '&nbsp;']","['1,132', '&nbsp;']","['1,398', '&nbsp;']","['139', '&nbsp;']","['252', '&nbsp;']","['356', '&nbsp;']","['36', '&nbsp;']","['10', '&nbsp;']","['58', '&nbsp;']","['373', '&nbsp;']","['2,798', '&nbsp;']","['252', '&nbsp;']","['934', '&nbsp;']","['16', '&nbsp;']","['132', 'i']","['5', '&nbsp;']"
733,r027,All industries -> Manufacturing industries -> Computer and electronic products -> Communications equipment,All industries,Manufacturing industries,Computer and electronic products,Communications equipment,,4,3342,"['432', '&nbsp;']","['17,999', '&nbsp;']","['96', '&nbsp;']","['1', '&nbsp;']","['71', '&nbsp;']","['D', '&nbsp;']","['11,550', '&nbsp;']","['340', '&nbsp;']","['62', '&nbsp;']","['2', '&nbsp;']","['D', '&nbsp;']","['352', '&nbsp;']","['466', '&nbsp;']","['11', '&nbsp;']","['D', '&nbsp;']","['816', '&nbsp;']","['61', '&nbsp;']","['9', '&nbsp;']","['23', '&nbsp;']","['7', '&nbsp;']","['6', '&nbsp;']","['7', '&nbsp;']","['263', '&nbsp;']","['382', '&nbsp;']","['46', '&nbsp;']","['86', 'i']","['4', '&nbsp;']","['33', '&nbsp;']","['2', '&nbsp;']"
733,r028,All industries -> Manufacturing industries -> Computer and electronic products -> Semiconductors and other electronic components,All industries,Manufacturing industries,Computer and electronic products,Semiconductors and other electronic components,,4,3344,"['906', '&nbsp;']","['28,597', '&nbsp;']","['15', '&nbsp;']","['*', '&nbsp;']","['1,761', '&nbsp;']","['2', 'e']","['14,925', '&nbsp;']","['492', '&nbsp;']","['21', 'e']","['32', '&nbsp;']","['D', '&nbsp;']","['105', 'i']","['64', '&nbsp;']","['*', '&nbsp;']","['1,041', '&nbsp;']","['172', '&nbsp;']","['22', '&nbsp;']","['29', 'i']","['5', 'e']","['2', 'e']","['0', '&nbsp;']","['47', '&nbsp;']","['43', '&nbsp;']","['1,084', '&nbsp;']","['34', '&nbsp;']","['79', '&nbsp;']","['2', '&nbsp;']","['84', 'i']","['*', '&nbsp;']"
733,r029,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments",,4,3345,"['1,097', '&nbsp;']","['9,218', '&nbsp;']","['32', '&nbsp;']","['*', 'e']","['855', '&nbsp;']","['24', 'i']","['2,837', '&nbsp;']","['172', '&nbsp;']","['146', '&nbsp;']","['41', '&nbsp;']","['*', '&nbsp;']","['230', '&nbsp;']","['114', '&nbsp;']","['*', 'i']","['D', '&nbsp;']","['255', '&nbsp;']","['24', '&nbsp;']","['213', '&nbsp;']","['D', '&nbsp;']","['17', 'i']","['4', '&nbsp;']","['3', '&nbsp;']","['42', 'i']","['795', '&nbsp;']","['89', '&nbsp;']","['293', '&nbsp;']","['7', '&nbsp;']","['14', 'i']","['2', '&nbsp;']"
733,r030,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments -> Electromedical, electrotherapeutic, and irradiation apparatuses ",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments","Electromedical, electrotherapeutic, and irradiation apparatuses ",5,"334510, 334517","['222', '&nbsp;']","['2,525', '&nbsp;']","['6', '&nbsp;']","['0', '&nbsp;']","['32', 'i']","['20', 'i']","['1,068', 'i']","['26', 'i']","['61', 'i']","['*', 'e']","['*', '&nbsp;']","['107', 'i']","['24', 'i']","['*', 'i']","['*', 'e']","['86', 'i']","['5', 'i']","['6', 'i']","['*', 'e']","['8', 'i']","['1', 'e']","['1', 'e']","['17', 'i']","['252', '&nbsp;']","['20', 'i']","['39', '&nbsp;']","['*', 'e']","['2', '&nbsp;']","['*', 'e']"
733,r031,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments -> Search, detection, navigation, guidance, aeronautical, and nautical systems and instruments ",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments","Search, detection, navigation, guidance, aeronautical, and nautical systems and instruments ",5,334511,"['64', '&nbsp;']","['2,881', '&nbsp;']","['6', '&nbsp;']","['0', '&nbsp;']","['763', '&nbsp;']","['0', '&nbsp;']","['422', '&nbsp;']","['33', '&nbsp;']","['13', '&nbsp;']","['1', '&nbsp;']","['0', '&nbsp;']","['51', '&nbsp;']","['31', '&nbsp;']","['0', '&nbsp;']","['*', 'e']","['D', '&nbsp;']","['5', '&nbsp;']","['D', '&nbsp;']","['D', '&nbsp;']","['3', '&nbsp;']","['2', '&nbsp;']","['1', '&nbsp;']","['13', '&nbsp;']","['169', '&nbsp;']","['14', '&nbsp;']","['122', '&nbsp;']","['*', 'i']","['*', 'e']","['1', '&nbsp;']"
733,r032,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments -> Other measuring and controlling devices ",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments",Other measuring and controlling devices ,5,other 3345,"['810', '&nbsp;']","['3,813', '&nbsp;']","['20', '&nbsp;']","['*', 'e']","['59', 'i']","['4', '&nbsp;']","['1,347', '&nbsp;']","['113', '&nbsp;']","['72', '&nbsp;']","['40', '&nbsp;']","['0', '&nbsp;']","['72', '&nbsp;']","['59', '&nbsp;']","['*', 'e']","['D', '&nbsp;']","['D', '&nbsp;']","['14', 'i']","['D', '&nbsp;']","['D', '&nbsp;']","['6', '&nbsp;']","['1', 'e']","['1', 'e']","['12', '&nbsp;']","['373', '&nbsp;']","['54', '&nbsp;']","['132', '&nbsp;']","['7', '&nbsp;']","['12', 'i']","['1', '&nbsp;']"
733,r033,All industries -> Manufacturing industries -> Computer and electronic products -> Other computer and electronic products,All industries,Manufacturing industries,Computer and electronic products,Other computer and electronic products,,4,other 334,"['542', '&nbsp;']","['7,951', '&nbsp;']","['11', '&nbsp;']","['0', '&nbsp;']","['7', '&nbsp;']","['D', '&nbsp;']","['3,096', '&nbsp;']","['486', '&nbsp;']","['18', 'i']","['*', '&nbsp;']","['0', '&nbsp;']","['38', '&nbsp;']","['28', '&nbsp;']","['*', '&nbsp;']","['D', '&nbsp;']","['156', '&nbsp;']","['32', '&nbsp;']","['1', '&nbsp;']","['D', '&nbsp;']","['11', '&nbsp;']","['*', 'e']","['2', '&nbsp;']","['24', '&nbsp;']","['538', 'i']","['84', 'i']","['476', '&nbsp;']","['2', 'e']","['1', 'e']","['*', 'e']"
733,r034,"All industries -> Manufacturing industries -> Electrical equipment, appliances, and components",All industries,Manufacturing industries,"Electrical equipment, appliances, and components",,,3,335,"['949', '&nbsp;']","['3,852', '&nbsp;']","['5', 'e']","['*', 'e']","['34', '&nbsp;']","['1', 'e']","['539', '&nbsp;']","['18', '&nbsp;']","['50', '&nbsp;']","['2', '&nbsp;']","['*', 'e']","['39', '&nbsp;']","['96', '&nbsp;']","['0', '&nbsp;']","['6', '&nbsp;']","['158', '&nbsp;']","['43', '&nbsp;']","['18', 'i']","['3', '&nbsp;']","['2', 'e']","['2', 'e']","['*', 'e']","['11', '&nbsp;']","['233', '&nbsp;']","['492', 'i']","['112', '&nbsp;']","['17', '&nbsp;']","['69', '&nbsp;']","['6', '&nbsp;']"
