table_id,row_id,industry_and_company_size_full_path,industry_and_company_size_level_1,industry_and_company_size_level_2,industry_and_company_size_level_3,industry_and_company_size_level_4,industry_and_company_size_level_5,industry_and_company_size_hierarchy_depth,field_naics_code,field_worldwide_total,field_worldwide_male,field_worldwide_female,field_domestic_total,field_domestic_male,field_domestic_female,field_foreign_total,field_foreign_male,field_foreign_female
2743,r018,All industries -> Manufacturing industries -> Nonmetallic mineral products,All industries,Manufacturing industries,Nonmetallic mineral products,,,3,327,"['8', '  ']","['7', '  ']","['1', '  ']","['6', '  ']","['6', '  ']","['1', '  ']","['1', '  ']","['1', '  ']","['*', '  ']"
2743,r019,All industries -> Manufacturing industries -> Primary metals,All industries,Manufacturing industries,Primary metals,,,3,331,"['11', '  ']","['9', '  ']","['1', 'i ']","['9', '  ']","['8', '  ']","['1', '  ']","['2', '  ']","['2', 'i ']","['*', 'i ']"
2743,r020,All industries -> Manufacturing industries -> Fabricated metal products,All industries,Manufacturing industries,Fabricated metal products,,,3,332,"['30', '  ']","['26', '  ']","['4', '  ']","['28', '  ']","['25', '  ']","['4', '  ']","['2', '  ']","['1', '  ']","['*', '  ']"
2743,r021,All industries -> Manufacturing industries -> Machinery,All industries,Manufacturing industries,Machinery,,,3,333,"['142', '  ']","['122', '  ']","['20', '  ']","['93', '  ']","['81', '  ']","['12', '  ']","['49', '  ']","['41', '  ']","['8', '  ']"
2743,r022,All industries -> Manufacturing industries -> Machinery -> Agricultural implement,All industries,Manufacturing industries,Machinery,Agricultural implement,,4,33311,"['20', '  ']","['18', '  ']","['3', '  ']","['12', '  ']","['10', '  ']","['1', '  ']","['9', '  ']","['7', '  ']","['1', '  ']"
2743,r023,All industries -> Manufacturing industries -> Machinery -> Semiconductor machinery,All industries,Manufacturing industries,Machinery,Semiconductor machinery,,4,333242,"['18', '  ']","['16', '  ']","['3', '  ']","['11', '  ']","['9', '  ']","['2', '  ']","['7', '  ']","['6', '  ']","['1', '  ']"
2743,r024,"All industries -> Manufacturing industries -> Machinery -> Engine, turbine, and power transmission equipment",All industries,Manufacturing industries,Machinery,"Engine, turbine, and power transmission equipment",,4,3336,"['22', '  ']","['19', '  ']","['3', '  ']","['13', '  ']","['11', '  ']","['2', '  ']","['9', '  ']","['8', '  ']","['1', '  ']"
2743,r025,All industries -> Manufacturing industries -> Machinery -> Other machinery,All industries,Manufacturing industries,Machinery,Other machinery,,4,other 333,"['82', '  ']","['70', '  ']","['12', 'i ']","['58', '  ']","['50', '  ']","['7', 'i ']","['24', '  ']","['20', 'i ']","['5', '  ']"
2743,r026,All industries -> Manufacturing industries -> Computer and electronic products,All industries,Manufacturing industries,Computer and electronic products,,,3,334,"['463', '  ']","['372', '  ']","['91', '  ']","['277', '  ']","['224', '  ']","['53', '  ']","['186', '  ']","['148', 'i ']","['38', 'i ']"
2743,r027,All industries -> Manufacturing industries -> Computer and electronic products -> Communications equipment,All industries,Manufacturing industries,Computer and electronic products,Communications equipment,,4,3342,"['77', '  ']","['64', '  ']","['13', '  ']","['45', '  ']","['38', '  ']","['8', '  ']","['32', '  ']","['27', '  ']","['6', '  ']"
2743,r028,All industries -> Manufacturing industries -> Computer and electronic products -> Semiconductor and other electronic components,All industries,Manufacturing industries,Computer and electronic products,Semiconductor and other electronic components,,4,3344,"['179', '  ']","['145', 'i ']","['34', 'i ']","['100', '  ']","['81', 'i ']","['19', 'i ']","['80', '  ']","['64', 'i ']","['15', 'i ']"
2743,r029,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments",,4,3345,"['108', '  ']","['84', '  ']","['25', '  ']","['73', '  ']","['57', '  ']","['15', '  ']","['35', '  ']","['26', '  ']","['9', '  ']"
2743,r030,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments -> Electromedical, electrotherapeutic, and irradiation apparatus",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments","Electromedical, electrotherapeutic, and irradiation apparatus",5,"334510, 334517","['22', 'i ']","['15', 'i ']","['7', 'i ']","['15', 'i ']","['10', '  ']","['5', 'i ']","['7', 'i ']","['5', 'i ']","['2', 'i ']"
2743,r031,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments -> Search, detection, navigation, guidance, aeronautical, and nautical system and instrument",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments","Search, detection, navigation, guidance, aeronautical, and nautical system and instrument",5,334511,"['40', '  ']","['33', '  ']","['7', '  ']","['33', '  ']","['27', '  ']","['6', '  ']","['8', '  ']","['6', '  ']","['2', 'i ']"
2743,r032,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments -> Other measuring and controlling device",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments",Other measuring and controlling device,5,other 3345,"['46', '  ']","['35', '  ']","['10', '  ']","['25', '  ']","['20', '  ']","['5', '  ']","['21', '  ']","['15', '  ']","['5', '  ']"
2743,r033,All industries -> Manufacturing industries -> Computer and electronic products -> Other computer and electronic products,All industries,Manufacturing industries,Computer and electronic products,Other computer and electronic products,,4,other 334,"['98', '  ']","['80', '  ']","['19', '  ']","['59', '  ']","['48', '  ']","['11', '  ']","['39', '  ']","['31', 'i ']","['8', 'i ']"
2743,r034,"All industries -> Manufacturing industries -> Electrical equipment, appliances, and components",All industries,Manufacturing industries,"Electrical equipment, appliances, and components",,,3,335,"['45', '  ']","['36', 'i ']","['9', 'i ']","['24', '  ']","['20', '  ']","['4', '  ']","['21', '  ']","['16', 'i ']","['5', 'i ']"
2743,r035,All industries -> Manufacturing industries -> Transportation equipment,All industries,Manufacturing industries,Transportation equipment,,,3,336,"['258', '  ']","['215', '  ']","['42', '  ']","['197', '  ']","['164', '  ']","['33', '  ']","['61', '  ']","['51', '  ']","['10', '  ']"
2743,r036,"All industries -> Manufacturing industries -> Transportation equipment -> Motor vehicles, bodies, trailers, and parts",All industries,Manufacturing industries,Transportation equipment,"Motor vehicles, bodies, trailers, and parts",,4,3361–63,"['160', '  ']","['134', '  ']","['26', '  ']","['110', '  ']","['92', '  ']","['18', '  ']","['50', '  ']","['42', '  ']","['8', '  ']"
2743,r037,All industries -> Manufacturing industries -> Transportation equipment -> Aerospace products and parts,All industries,Manufacturing industries,Transportation equipment,Aerospace products and parts,,4,3364,"['84', '  ']","['71', 'i ']","['13', '  ']","['75', '  ']","['64', 'i ']","['12', '  ']","['8', '  ']","['7', '  ']","['1', '  ']"
2743,r038,"All industries -> Manufacturing industries -> Transportation equipment -> Aerospace products and parts -> Aircraft, aircraft engine, and aircraft parts",All industries,Manufacturing industries,Transportation equipment,Aerospace products and parts,"Aircraft, aircraft engine, and aircraft parts",5,336411–13,"['76', '  ']","['65', 'i ']","['12', 'i ']","['68', 'i ']","['57', 'i ']","['10', 'i ']","['8', '  ']","['7', '  ']","['1', '  ']"
2743,r039,"All industries -> Manufacturing industries -> Transportation equipment -> Aerospace products and parts -> Guided missile, space vehicle, and related parts",All industries,Manufacturing industries,Transportation equipment,Aerospace products and parts,"Guided missile, space vehicle, and related parts",5,"336414–15, 336419","['8', '  ']","['6', '  ']","['1', '  ']","['8', '  ']","['6', '  ']","['1', '  ']","['*', '  ']","['*', '  ']","['*', '  ']"
2743,r040,"All industries -> Manufacturing industries -> Transportation equipment -> Military armored vehicle, tank, and tank component",All industries,Manufacturing industries,Transportation equipment,"Military armored vehicle, tank, and tank component",,4,336992,"['*', '  ']","['*', '  ']","['*', '  ']","['*', '  ']","['*', '  ']","['*', '  ']","['0', '  ']","['0', '  ']","['0', '  ']"
2743,r041,All industries -> Manufacturing industries -> Transportation equipment -> Other transportation,All industries,Manufacturing industries,Transportation equipment,Other transportation,,4,other 336,"['14', '  ']","['11', '  ']","['3', '  ']","['12', '  ']","['9', '  ']","['3', '  ']","['2', '  ']","['2', '  ']","['*', '  ']"
2743,r042,All industries -> Manufacturing industries -> Furniture and related products,All industries,Manufacturing industries,Furniture and related products,,,3,337,"['5', '  ']","['4', '  ']","['1', '  ']","['4', '  ']","['3', '  ']","['1', '  ']","['*', '  ']","['*', '  ']","['*', '  ']"
2743,r043,All industries -> Manufacturing industries -> Miscellaneous,All industries,Manufacturing industries,Miscellaneous,,,3,339,"['95', '  ']","['66', '  ']","['30', '  ']","['71', '  ']","['50', '  ']","['22', '  ']","['24', '  ']","['16', '  ']","['8', '  ']"
2743,r044,All industries -> Manufacturing industries -> Miscellaneous -> Medical equipment and supplies,All industries,Manufacturing industries,Miscellaneous,Medical equipment and supplies,,4,3391,"['75', '  ']","['51', '  ']","['25', '  ']","['54', '  ']","['37', '  ']","['17', '  ']","['21', '  ']","['14', '  ']","['7', '  ']"
2743,r045,All industries -> Manufacturing industries -> Miscellaneous -> Other miscellaneous manufacturing,All industries,Manufacturing industries,Miscellaneous,Other miscellaneous manufacturing,,4,3399,"['20', '  ']","['15', '  ']","['5', '  ']","['17', '  ']","['13', '  ']","['4', '  ']","['3', '  ']","['2', '  ']","['1', '  ']"
2743,r046,All industries -> Nonmanufacturing industries,All industries,Nonmanufacturing industries,,,,2,"21–23, 42–81","['1,132', '  ']","['779', '  ']","['354', '  ']","['785', '  ']","['561', '  ']","['225', '  ']","['347', '  ']","['218', '  ']","['129', '  ']"
2743,r047,"All industries -> Nonmanufacturing industries -> Mining, quarrying, oil and gas extraction, and support activities",All industries,Nonmanufacturing industries,"Mining, quarrying, oil and gas extraction, and support activities",,,3,21,"['15', '  ']","['12', '  ']","['3', '  ']","['12', '  ']","['10', '  ']","['2', '  ']","['2', '  ']","['2', '  ']","['*', '  ']"
2743,r048,All industries -> Nonmanufacturing industries -> Utilities,All industries,Nonmanufacturing industries,Utilities,,,3,22,"['2', '  ']","['2', '  ']","['*', '  ']","['2', '  ']","['2', '  ']","['*', '  ']","['*', '  ']","['*', '  ']","['*', '  ']"
2743,r049,All industries -> Nonmanufacturing industries -> Wholesale trade,All industries,Nonmanufacturing industries,Wholesale trade,,,3,42,"['12', 'i ']","['10', 'i ']","['2', 'i ']","['12', 'i ']","['10', 'i ']","['2', 'i ']","['1', '  ']","['*', '  ']","['*', 'i ']"
2743,r050,All industries -> Nonmanufacturing industries -> Electronic shopping and electronic auctions,All industries,Nonmanufacturing industries,Electronic shopping and electronic auctions,,,3,454111–12,"['71 - 99', '  ']","['66', '  ']","['5 - 34', '  ']","['52', '  ']","['32 - 53', '  ']","['0 - 20', '  ']","['19 - 47', '  ']","['13 - 33', '  ']","['0 - 17', '  ']"
2743,r051,All industries -> Nonmanufacturing industries -> Transportation and warehousing,All industries,Nonmanufacturing industries,Transportation and warehousing,,,3,48–49,"['6', '  ']","['4', '  ']","['2', 'i ']","['6', '  ']","['4', '  ']","['2', '  ']","['*', '  ']","['*', '  ']","['*', '  ']"
2743,r052,All industries -> Nonmanufacturing industries -> Information,All industries,Nonmanufacturing industries,Information,,,3,51,"['493', '  ']","['371', '  ']","['123', '  ']","['342', '  ']","['260', '  ']","['82', '  ']","['151', '  ']","['110', '  ']","['41', '  ']"
2743,r053,All industries -> Nonmanufacturing industries -> Information -> Publishing,All industries,Nonmanufacturing industries,Information,Publishing,,4,511,"['184', '  ']","['133', '  ']","['51', '  ']","['115', '  ']","['86', '  ']","['29', '  ']","['68', '  ']","['47', '  ']","['22', '  ']"
2743,r054,"All industries -> Nonmanufacturing industries -> Information -> Publishing -> Newspaper, periodical, book, and directory publishers",All industries,Nonmanufacturing industries,Information,Publishing,"Newspaper, periodical, book, and directory publishers",5,5111,"['1', 'i ']","['1', 'i ']","['1', 'i ']","['1', 'i ']","['1', 'i ']","['1', 'i ']","['*', 'i ']","['*', 'i ']","['*', 'i ']"
2743,r055,All industries -> Nonmanufacturing industries -> Information -> Publishing -> Software publishers,All industries,Nonmanufacturing industries,Information,Publishing,Software publishers,5,5112,"['183', '  ']","['132', '  ']","['50', '  ']","['114', '  ']","['85', '  ']","['29', '  ']","['68', '  ']","['47', '  ']","['22', '  ']"
2743,r056,All industries -> Nonmanufacturing industries -> Information -> Telecommunications,All industries,Nonmanufacturing industries,Information,Telecommunications,,4,517,"['23', '  ']","['18', 'i ']","['5', '  ']","['22', '  ']","['17', 'i ']","['5', '  ']","['1', '  ']","['1', '  ']","['*', '  ']"
2743,r057,"All industries -> Nonmanufacturing industries -> Information -> Data processing, hosting, and related services",All industries,Nonmanufacturing industries,Information,"Data processing, hosting, and related services",,4,518,"['164', '  ']","['124', '  ']","['40', '  ']","['105', '  ']","['79', '  ']","['25', '  ']","['60', '  ']","['45', '  ']","['15', '  ']"
2743,r058,All industries -> Nonmanufacturing industries -> Information -> Other information,All industries,Nonmanufacturing industries,Information,Other information,,4,other 51,"['122', '  ']","['96', '  ']","['26', '  ']","['100', '  ']","['78', '  ']","['22', '  ']","['22', '  ']","['18', '  ']","['4', '  ']"
2743,r059,All industries -> Nonmanufacturing industries -> Finance and insurance,All industries,Nonmanufacturing industries,Finance and insurance,,,3,52,"['61', '  ']","['36', '  ']","['24', '  ']","['47', '  ']","['28', '  ']","['19', '  ']","['14', '  ']","['9', '  ']","['5', '  ']"
2743,r060,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing,All industries,Nonmanufacturing industries,Real estate and rental and leasing,,,3,53,"['4', '  ']","['3', '  ']","['1', '  ']","['4', '  ']","['3', '  ']","['1', '  ']","['*', '  ']","['*', '  ']","['*', '  ']"
2743,r061,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing -> Lessors of nonfinancial intangible assets (except copyrighted works),All industries,Nonmanufacturing industries,Real estate and rental and leasing,Lessors of nonfinancial intangible assets (except copyrighted works),,4,533,"['*', '  ']","['*', '  ']","['*', '  ']","['*', '  ']","['*', '  ']","['*', '  ']","['0', '  ']","['0', '  ']","['0', '  ']"
2743,r062,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing -> Other real estate and rental and leasing,All industries,Nonmanufacturing industries,Real estate and rental and leasing,Other real estate and rental and leasing,,4,other 53,"['4', '  ']","['3', '  ']","['1', '  ']","['4', '  ']","['3', '  ']","['1', '  ']","['*', '  ']","['*', '  ']","['*', '  ']"
2743,r063,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",,,3,54,"['405', '  ']","['243', '  ']","['162', '  ']","['271', '  ']","['178', '  ']","['94', '  ']","['134', '  ']","['66', '  ']","['68', '  ']"
2743,r064,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Architectural, engineering, and related services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services","Architectural, engineering, and related services",,4,5413,"['52', '  ']","['38', '  ']","['13', '  ']","['51', '  ']","['38', '  ']","['13', '  ']","['1', '  ']","['1', '  ']","['*', '  ']"
2743,r065,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Computer systems design and related services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Computer systems design and related services,,4,5415,"['139', '  ']","['107', '  ']","['32', '  ']","['92', '  ']","['71', '  ']","['20', '  ']","['48', '  ']","['36', '  ']","['12', '  ']"
2743,r066,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,,4,5417,"['177', '  ']","['72', '  ']","['104', '  ']","['97', '  ']","['47', '  ']","['50', '  ']","['80', '  ']","['25', '  ']","['54', '  ']"
2743,r067,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Research and development in biotechnology",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,Research and development in biotechnology,5,541711,"['56', '  ']","['20', '  ']","['36', '  ']","['31', '  ']","['12', '  ']","['19', '  ']","['25', '  ']","['9', '  ']","['16', '  ']"
2743,r068,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Research and development in the physical, engineering, and life sciences (except biotechnology)",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,"Research and development in the physical, engineering, and life sciences (except biotechnology)",5,541712,"['116', '  ']","['49', '  ']","['66', '  ']","['61', '  ']","['33', '  ']","['28', '  ']","['54', '  ']","['16', '  ']","['38', '  ']"
2743,r069,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Research and development in the social sciences and humanities",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,Research and development in the social sciences and humanities,5,541720,"['5', '  ']","['2', 'i ']","['3', 'i ']","['5', '  ']","['2', 'i ']","['3', 'i ']","['*', '  ']","['*', '  ']","['*', '  ']"
2743,r070,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Other professional, scientific, and technical services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services","Other professional, scientific, and technical services",,4,other 54,"['38', '  ']","['26', 'i ']","['12', 'i ']","['32', '  ']","['21', '  ']","['10', '  ']","['6', '  ']","['4', 'i ']","['2', 'i ']"
2743,r071,All industries -> Nonmanufacturing industries -> Health care services,All industries,Nonmanufacturing industries,Health care services,,,3,621–23,"['6', '  ']","['3', '  ']","['4', '  ']","['6', '  ']","['3', '  ']","['4', '  ']","['*', '  ']","['*', '  ']","['*', '  ']"
2743,r072,All industries -> Nonmanufacturing industries -> Other nonmanufacturing,All industries,Nonmanufacturing industries,Other nonmanufacturing,,,3,"23, 44–45 (excluding 454111–12), 55–56, 624, 71–72, 81","['31 - 59', '  ']","['29', '  ']","['2 - 31', '  ']","['32', '  ']","['9 - 30', '  ']","['2 - 23', '  ']","['0 - 28', '  ']","['0 - 20', '  ']","['0 - 17', '  ']"
2743,r073,All companies (number of domestic employees),All companies (number of domestic employees),,,,,1,–,"['2,564', '  ']","['1,846', '  ']","['717', '  ']","['1,766', '  ']","['1,298', '  ']","['468', '  ']","['797', '  ']","['548', '  ']","['249', '  ']"
2743,r074,All companies (number of domestic employees) -> Small companies,All companies (number of domestic employees),Small companies,,,,2,,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
2743,r075,All companies (number of domestic employees) -> Small companies -> 10&#8211;19<sup>a</sup>,All companies (number of domestic employees),Small companies,10&#8211;19<sup>a</sup>,,,3,–,"['27', '  ']","['21', '  ']","['6', '  ']","['25', '  ']","['19', '  ']","['6', '  ']","['2', '  ']","['1', '  ']","['*', '  ']"
2743,r076,All companies (number of domestic employees) -> Small companies -> 20&#8211;49,All companies (number of domestic employees),Small companies,20&#8211;49,,,3,–,"['75', '  ']","['60', '  ']","['15', '  ']","['68', '  ']","['55', '  ']","['14', '  ']","['7', '  ']","['6', '  ']","['1', '  ']"
2743,r077,All companies (number of domestic employees) -> Medium companies,All companies (number of domestic employees),Medium companies,,,,2,,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
2743,r078,All companies (number of domestic employees) -> Medium companies -> 50&#8211;99,All companies (number of domestic employees),Medium companies,50&#8211;99,,,3,–,"['87', '  ']","['69', '  ']","['18', '  ']","['80', '  ']","['63', '  ']","['17', '  ']","['7', '  ']","['6', '  ']","['2', '  ']"
2743,r079,All companies (number of domestic employees) -> Medium companies -> 100&#8211;249,All companies (number of domestic employees),Medium companies,100&#8211;249,,,3,–,"['146', '  ']","['112', '  ']","['35', '  ']","['126', '  ']","['97', '  ']","['29', '  ']","['20', '  ']","['14', '  ']","['6', '  ']"
2743,r080,All companies (number of domestic employees) -> Large companies,All companies (number of domestic employees),Large companies,,,,2,,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
2743,r081,All companies (number of domestic employees) -> Large companies -> 250&#8211;499,All companies (number of domestic employees),Large companies,250&#8211;499,,,3,–,"['122', '  ']","['92', '  ']","['30', '  ']","['102', '  ']","['77', '  ']","['25', '  ']","['20', '  ']","['15', '  ']","['5', '  ']"
2743,r082,All companies (number of domestic employees) -> Large companies -> 500&#8211;999,All companies (number of domestic employees),Large companies,500&#8211;999,,,3,–,"['120', '  ']","['91', '  ']","['29', '  ']","['91', '  ']","['69', '  ']","['22', '  ']","['29', '  ']","['22', '  ']","['8', '  ']"
2743,r083,"All companies (number of domestic employees) -> Large companies -> 1,000&#8211;4,999",All companies (number of domestic employees),Large companies,"1,000&#8211;4,999",,,3,–,"['452', '  ']","['333', '  ']","['118', '  ']","['306', '  ']","['226', '  ']","['79', '  ']","['146', '  ']","['107', '  ']","['39', '  ']"
2743,r084,"All companies (number of domestic employees) -> Large companies -> 5,000&#8211;9,999",All companies (number of domestic employees),Large companies,"5,000&#8211;9,999",,,3,–,"['308', '  ']","['198', '  ']","['110', '  ']","['178', '  ']","['122', '  ']","['56', '  ']","['130', '  ']","['76', '  ']","['54', '  ']"
2743,r085,"All companies (number of domestic employees) -> Large companies -> 10,000&#8211;24,999",All companies (number of domestic employees),Large companies,"10,000&#8211;24,999",,,3,–,"['478', '  ']","['319', '  ']","['159', '  ']","['304', '  ']","['207', '  ']","['97', '  ']","['173', '  ']","['112', '  ']","['62', '  ']"
2743,r086,"All companies (number of domestic employees) -> Large companies -> 25,000 or more",All companies (number of domestic employees),Large companies,"25,000 or more",,,3,–,"['748', '  ']","['552', '  ']","['197', '  ']","['486', '  ']","['362', '  ']","['124', '  ']","['263', '  ']","['189', '  ']","['73', '  ']"
