table_id,row_id,industry_and_company_size_full_path,industry_and_company_size_level_1,industry_and_company_size_level_2,industry_and_company_size_level_3,industry_and_company_size_level_4,industry_and_company_size_level_5,industry_and_company_size_hierarchy_depth,field_naics_code,field_total,field_salaries_wages_and_fringe_benefits,field_stock_based_compensation,field_temporary_staffing,field_expensed_equipment,field_materials_and_supplies,field_lease_and_rental_payments,field_depreciation,field_royalties_and_licensing_fees,field_other_purchased_services_except_r_d_,field_other
8801,r011,All industries -> Manufacturing industries -> Chemicals -> Basic chemicals,All industries,Manufacturing industries,Chemicals,Basic chemicals,,4,3251,"['2,694', '&nbsp;']","['1,423', '&nbsp;']","['13', '&nbsp;']","['42', '&nbsp;']","['15', '&nbsp;']","['501', '&nbsp;']","['40', '&nbsp;']","['157', '&nbsp;']","['58', '&nbsp;']","['153', '&nbsp;']","['291', '&nbsp;']"
8801,r012,"All industries -> Manufacturing industries -> Chemicals -> Resin, synthetic rubber, and artificial synthetic fibers and filaments",All industries,Manufacturing industries,Chemicals,"Resin, synthetic rubber, and artificial synthetic fibers and filaments",,4,3252,"['1,234', '&nbsp;']","['852', '&nbsp;']","['1', '&nbsp;']","['45', '&nbsp;']","['6', '&nbsp;']","['61', '&nbsp;']","['19', '&nbsp;']","['93', '&nbsp;']","['5', '&nbsp;']","['54', '&nbsp;']","['97', '&nbsp;']"
8801,r013,"All industries -> Manufacturing industries -> Chemicals -> Pesticide, fertilizer, and other agricultural chemicals",All industries,Manufacturing industries,Chemicals,"Pesticide, fertilizer, and other agricultural chemicals",,4,3253,"['1,060 - 1,066', '&nbsp;']","['536', '&nbsp;']","['1', 'i']","['200', '&nbsp;']","['2', 'i']","['70', '&nbsp;']","['14', '&nbsp;']","['57', '&nbsp;']","['19', '&nbsp;']","['8', 'i']","['148 - 163', '&nbsp;']"
8801,r014,All industries -> Manufacturing industries -> Chemicals -> Pharmaceuticals and medicines,All industries,Manufacturing industries,Chemicals,Pharmaceuticals and medicines,,4,3254,"['91,776', '&nbsp;']","['38,684', '&nbsp;']","['5,501', '&nbsp;']","['6,843', '&nbsp;']","['864', '&nbsp;']","['8,191', '&nbsp;']","['1,542', '&nbsp;']","['4,185', '&nbsp;']","['1,835', '&nbsp;']","['4,565', '&nbsp;']","['19,566', '&nbsp;']"
8801,r015,"All industries -> Manufacturing industries -> Chemicals -> Soap, cleaning compound, and toilet preparation",All industries,Manufacturing industries,Chemicals,"Soap, cleaning compound, and toilet preparation",,4,3256,"['2,665', '&nbsp;']","['1,569', '&nbsp;']","['16', '&nbsp;']","['89', '&nbsp;']","['3', '&nbsp;']","['160', '&nbsp;']","['29', '&nbsp;']","['102', '&nbsp;']","['1', '&nbsp;']","['25', '&nbsp;']","['671', '&nbsp;']"
8801,r016,"All industries -> Manufacturing industries -> Chemicals -> Paint, coating, adhesive, and other chemicals",All industries,Manufacturing industries,Chemicals,"Paint, coating, adhesive, and other chemicals",,4,"3255, 3259","['1,643 - 1,649', '&nbsp;']","['1,233', '&nbsp;']","['3', '&nbsp;']","['8', '&nbsp;']","['12', '&nbsp;']","['90', '&nbsp;']","['17', '&nbsp;']","['80', '&nbsp;']","['*', '&nbsp;']","['40', '&nbsp;']","['155 - 169', '&nbsp;']"
8801,r017,All industries -> Manufacturing industries -> Plastics and rubber products,All industries,Manufacturing industries,Plastics and rubber products,,,3,326,"['2,634', '&nbsp;']","['1,584', '&nbsp;']","['4', '&nbsp;']","['25', '&nbsp;']","['42', '&nbsp;']","['570', '&nbsp;']","['22', '&nbsp;']","['83', '&nbsp;']","['5', '&nbsp;']","['44', '&nbsp;']","['255', '&nbsp;']"
8801,r018,All industries -> Manufacturing industries -> Nonmetallic mineral products,All industries,Manufacturing industries,Nonmetallic mineral products,,,3,327,"['1,717', 'i']","['888', 'i']","['21', 'i']","['45', 'i']","['37', 'i']","['135', 'i']","['40', 'i']","['78', 'i']","['1', '&nbsp;']","['29', '&nbsp;']","['443', 'i']"
8801,r019,All industries -> Manufacturing industries -> Primary metals,All industries,Manufacturing industries,Primary metals,,,3,331,"['815', '&nbsp;']","['315', '&nbsp;']","['1', '&nbsp;']","['4', '&nbsp;']","['7', '&nbsp;']","['381', '&nbsp;']","['2', '&nbsp;']","['21', '&nbsp;']","['*', 'i']","['38', '&nbsp;']","['46', 'i']"
8801,r020,All industries -> Manufacturing industries -> Fabricated metal products,All industries,Manufacturing industries,Fabricated metal products,,,3,332,"['3,396', '&nbsp;']","['2,029', '&nbsp;']","['55', '&nbsp;']","['89', '&nbsp;']","['46', '&nbsp;']","['756', '&nbsp;']","['30', '&nbsp;']","['85', '&nbsp;']","['12', '&nbsp;']","['51', '&nbsp;']","['243', '&nbsp;']"
8801,r021,All industries -> Manufacturing industries -> Machinery,All industries,Manufacturing industries,Machinery,,,3,333,"['16,223', '&nbsp;']","['9,434', '&nbsp;']","['302', '&nbsp;']","['589', '&nbsp;']","['167', '&nbsp;']","['2,255', '&nbsp;']","['220', '&nbsp;']","['678', '&nbsp;']","['35', '&nbsp;']","['426', '&nbsp;']","['2,116', '&nbsp;']"
8801,r022,All industries -> Manufacturing industries -> Machinery -> Agricultural implement,All industries,Manufacturing industries,Machinery,Agricultural implement,,4,33311,"['1,769 - 1,811', '&nbsp;']","['1,019', '&nbsp;']","['1', '&nbsp;']","['113', '&nbsp;']","['7', '&nbsp;']","['217', '&nbsp;']","['7', '&nbsp;']","['40 - 54', '&nbsp;']","['1', '&nbsp;']","['50', '&nbsp;']","['306 - 359', '&nbsp;']"
8801,r023,All industries -> Manufacturing industries -> Machinery -> Semiconductor machinery,All industries,Manufacturing industries,Machinery,Semiconductor machinery,,4,333242,"['4,807', '&nbsp;']","['2,543', '&nbsp;']","['232', '&nbsp;']","['37', '&nbsp;']","['8', '&nbsp;']","['505', '&nbsp;']","['135', '&nbsp;']","['367', '&nbsp;']","['*', '&nbsp;']","['150', '&nbsp;']","['829', '&nbsp;']"
8801,r024,"All industries -> Manufacturing industries -> Machinery -> Engine, turbine, and power transmission equipment",All industries,Manufacturing industries,Machinery,"Engine, turbine, and power transmission equipment",,4,3336,"['1,645', '&nbsp;']","['1,017', '&nbsp;']","['9', '&nbsp;']","['29', '&nbsp;']","['12', '&nbsp;']","['106', '&nbsp;']","['26', '&nbsp;']","['59', '&nbsp;']","['15', '&nbsp;']","['21', '&nbsp;']","['351', '&nbsp;']"
8801,r025,All industries -> Manufacturing industries -> Machinery -> Other machinery,All industries,Manufacturing industries,Machinery,Other machinery,,4,other 333,"['7,959 - 8,001', '&nbsp;']","['4,855', '&nbsp;']","['61', '&nbsp;']","['410', '&nbsp;']","['139', '&nbsp;']","['1,428', '&nbsp;']","['52', 'i']","['199 - 213', '&nbsp;']","['19', '&nbsp;']","['205', '&nbsp;']","['575 - 631', 'i']"
8801,r026,All industries -> Manufacturing industries -> Computer and electronic products,All industries,Manufacturing industries,Computer and electronic products,,,3,334,"['99,535', '&nbsp;']","['57,717', '&nbsp;']","['9,581', '&nbsp;']","['1,715', '&nbsp;']","['1,665', '&nbsp;']","['6,989', '&nbsp;']","['1,623', '&nbsp;']","['6,133', '&nbsp;']","['758', '&nbsp;']","['1,433', '&nbsp;']","['11,922', '&nbsp;']"
8801,r027,All industries -> Manufacturing industries -> Computer and electronic products -> Communications equipment,All industries,Manufacturing industries,Computer and electronic products,Communications equipment,,4,3342,"['12,103', '&nbsp;']","['7,017', '&nbsp;']","['766', '&nbsp;']","['424', '&nbsp;']","['146', '&nbsp;']","['299', '&nbsp;']","['813', '&nbsp;']","['516', '&nbsp;']","['24', '&nbsp;']","['162', 'i']","['1,938', '&nbsp;']"
8801,r028,All industries -> Manufacturing industries -> Computer and electronic products -> Semiconductor and other electronic components,All industries,Manufacturing industries,Computer and electronic products,Semiconductor and other electronic components,,4,3344,"['43,181', '&nbsp;']","['22,836', '&nbsp;']","['4,562', '&nbsp;']","['675', '&nbsp;']","['274', '&nbsp;']","['3,656', '&nbsp;']","['275', '&nbsp;']","['3,079', '&nbsp;']","['445', '&nbsp;']","['479', 'i']","['6,898', '&nbsp;']"
8801,r029,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments",,4,3345,"['18,505', '&nbsp;']","['12,728', '&nbsp;']","['339', '&nbsp;']","['492', '&nbsp;']","['183', '&nbsp;']","['1,823', '&nbsp;']","['113', '&nbsp;']","['551', '&nbsp;']","['16', '&nbsp;']","['429', '&nbsp;']","['1,829', '&nbsp;']"
8801,r030,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments -> Electromedical, electrotherapeutic, and irradiation apparatus",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments","Electromedical, electrotherapeutic, and irradiation apparatus",5,"334510, 334517","['2,858', '&nbsp;']","['1,659', '&nbsp;']","['171', '&nbsp;']","['116', '&nbsp;']","['26', '&nbsp;']","['226', '&nbsp;']","['21', '&nbsp;']","['82', '&nbsp;']","['14', '&nbsp;']","['161', '&nbsp;']","['382', '&nbsp;']"
8801,r031,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments -> Search, detection, navigation, guidance, aeronautical, and nautical system and instrument",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments","Search, detection, navigation, guidance, aeronautical, and nautical system and instrument",5,334511,"['10,586', '&nbsp;']","['7,782', 'i']","['63', '&nbsp;']","['294', '&nbsp;']","['77', '&nbsp;']","['1,215', '&nbsp;']","['43', '&nbsp;']","['231', '&nbsp;']","['*', '&nbsp;']","['117', '&nbsp;']","['764', '&nbsp;']"
8801,r032,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments -> Other measuring and controlling device",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments",Other measuring and controlling device,5,other 3345,"['5,061', '&nbsp;']","['3,287', '&nbsp;']","['106', '&nbsp;']","['82', '&nbsp;']","['80', '&nbsp;']","['382', '&nbsp;']","['50', '&nbsp;']","['239', '&nbsp;']","['2', '&nbsp;']","['151', '&nbsp;']","['683', '&nbsp;']"
8801,r033,All industries -> Manufacturing industries -> Computer and electronic products -> Other computer and electronic products,All industries,Manufacturing industries,Computer and electronic products,Other computer and electronic products,,4,other 334,"['25,747', '&nbsp;']","['15,135', '&nbsp;']","['3,913', '&nbsp;']","['125', '&nbsp;']","['1,062', '&nbsp;']","['1,210', '&nbsp;']","['422', '&nbsp;']","['1,986', '&nbsp;']","['273', '&nbsp;']","['363', '&nbsp;']","['1,257', '&nbsp;']"
8801,r034,"All industries -> Manufacturing industries -> Electrical equipment, appliances, and components",All industries,Manufacturing industries,"Electrical equipment, appliances, and components",,,3,335,"['4,998', '&nbsp;']","['3,276', '&nbsp;']","['54', '&nbsp;']","['268', '&nbsp;']","['42', '&nbsp;']","['351', '&nbsp;']","['74', '&nbsp;']","['150', '&nbsp;']","['39', '&nbsp;']","['223', '&nbsp;']","['521', '&nbsp;']"
8801,r035,All industries -> Manufacturing industries -> Transportation equipment,All industries,Manufacturing industries,Transportation equipment,,,3,336,"['48,796', '&nbsp;']","['28,292', '&nbsp;']","['85', '&nbsp;']","['1,308', '&nbsp;']","['581', '&nbsp;']","['6,369', 'i']","['486', '&nbsp;']","['1,286', '&nbsp;']","['429', '&nbsp;']","['899', '&nbsp;']","['9,062', '&nbsp;']"
8801,r036,"All industries -> Manufacturing industries -> Transportation equipment -> Motor vehicles, bodies, trailers, and parts",All industries,Manufacturing industries,Transportation equipment,"Motor vehicles, bodies, trailers, and parts",,4,3361–63,"['23,121', '&nbsp;']","['14,460', '&nbsp;']","['45', '&nbsp;']","['968', '&nbsp;']","['479', '&nbsp;']","['2,510', '&nbsp;']","['380', '&nbsp;']","['996', '&nbsp;']","['403', '&nbsp;']","['299', '&nbsp;']","['2,580', '&nbsp;']"
8801,r037,All industries -> Manufacturing industries -> Transportation equipment -> Aerospace products and parts,All industries,Manufacturing industries,Transportation equipment,Aerospace products and parts,,4,3364,"['22,914', 'i']","['12,160', 'i']","['25', '&nbsp;']","['285', '&nbsp;']","['53', '&nbsp;']","['3,349', 'i']","['57', '&nbsp;']","['232', 'i']","['1', '&nbsp;']","['510', '&nbsp;']","['6,242', 'i']"
8801,r038,"All industries -> Manufacturing industries -> Transportation equipment -> Aerospace products and parts -> Aircraft, aircraft engine, and aircraft parts",All industries,Manufacturing industries,Transportation equipment,Aerospace products and parts,"Aircraft, aircraft engine, and aircraft parts",5,336411–13,"['21,291', 'i']","['11,207', 'i']","['21', '&nbsp;']","['219', 'i']","['45', '&nbsp;']","['3,015', 'i']","['46', '&nbsp;']","['199', 'i']","['1', '&nbsp;']","['505', '&nbsp;']","['6,033', 'i']"
8801,r039,"All industries -> Manufacturing industries -> Transportation equipment -> Aerospace products and parts -> Guided missile, space vehicle, and related parts",All industries,Manufacturing industries,Transportation equipment,Aerospace products and parts,"Guided missile, space vehicle, and related parts",5,"336414–15, 336419","['1,623', '&nbsp;']","['953', '&nbsp;']","['4', 'i']","['66', '&nbsp;']","['8', '&nbsp;']","['335', '&nbsp;']","['11', '&nbsp;']","['33', '&nbsp;']","['0', '&nbsp;']","['5', '&nbsp;']","['208', '&nbsp;']"
8801,r040,"All industries -> Manufacturing industries -> Transportation equipment -> Military armored vehicle, tank, and tank component",All industries,Manufacturing industries,Transportation equipment,"Military armored vehicle, tank, and tank component",,4,336992,"['11', '&nbsp;']","['4', '&nbsp;']","['*', 'i']","['1', 'i']","['*', 'i']","['3', '&nbsp;']","['*', 'i']","['0', '&nbsp;']","['*', 'i']","['1', 'i']","['2', 'i']"
8801,r041,All industries -> Manufacturing industries -> Transportation equipment -> Other transportation,All industries,Manufacturing industries,Transportation equipment,Other transportation,,4,other 336,"['2,750', '&nbsp;']","['1,667', 'i']","['15', '&nbsp;']","['54', '&nbsp;']","['49', '&nbsp;']","['506', 'i']","['49', 'i']","['57', 'i']","['24', 'i']","['89', 'i']","['239', 'i']"
8801,r042,All industries -> Manufacturing industries -> Furniture and related products,All industries,Manufacturing industries,Furniture and related products,,,3,337,"['496', '&nbsp;']","['282', '&nbsp;']","['2', '&nbsp;']","['16', '&nbsp;']","['6', '&nbsp;']","['92', '&nbsp;']","['4', '&nbsp;']","['9', '&nbsp;']","['23', 'i']","['18', '&nbsp;']","['43', '&nbsp;']"
8801,r043,All industries -> Manufacturing industries -> Miscellaneous,All industries,Manufacturing industries,Miscellaneous,,,3,339,"['18,791 - 18,809', '&nbsp;']","['11,396', '&nbsp;']","['454', '&nbsp;']","['908', '&nbsp;']","['236', '&nbsp;']","['1,584', '&nbsp;']","['143', '&nbsp;']","['755 - 776', '&nbsp;']","['73', '&nbsp;']","['763', '&nbsp;']","['2,473 - 2,500', '&nbsp;']"
8801,r044,All industries -> Manufacturing industries -> Miscellaneous -> Medical equipment and supplies,All industries,Manufacturing industries,Miscellaneous,Medical equipment and supplies,,4,3391,"['16,116', '&nbsp;']","['9,508', '&nbsp;']","['435', '&nbsp;']","['831', '&nbsp;']","['188', '&nbsp;']","['1,333', '&nbsp;']","['122', '&nbsp;']","['700', '&nbsp;']","['29', '&nbsp;']","['717', '&nbsp;']","['2,254', '&nbsp;']"
8801,r045,All industries -> Manufacturing industries -> Miscellaneous -> Other miscellaneous manufacturing,All industries,Manufacturing industries,Miscellaneous,Other miscellaneous manufacturing,,4,3399,"['2,674 - 2,692', '&nbsp;']","['1,888', '&nbsp;']","['19', '&nbsp;']","['77', '&nbsp;']","['47', '&nbsp;']","['252', '&nbsp;']","['21', '&nbsp;']","['55 - 77', '&nbsp;']","['44', '&nbsp;']","['46', '&nbsp;']","['219 - 246', 'i']"
8801,r046,All industries -> Nonmanufacturing industries,All industries,Nonmanufacturing industries,,,,2,"21–23, 42–81","['229,174', '&nbsp;']","['134,582', '&nbsp;']","['32,181', '&nbsp;']","['10,938', '&nbsp;']","['4,139', '&nbsp;']","['5,193', '&nbsp;']","['4,491', '&nbsp;']","['6,600', '&nbsp;']","['473', '&nbsp;']","['7,582', 'i']","['22,996', '&nbsp;']"
8801,r047,"All industries -> Nonmanufacturing industries -> Mining, quarrying, oil and gas extraction, and support activities",All industries,Nonmanufacturing industries,"Mining, quarrying, oil and gas extraction, and support activities",,,3,21,"['1,165', '&nbsp;']","['808', '&nbsp;']","['8', '&nbsp;']","['38', '&nbsp;']","['6', 'i']","['80', 'i']","['15', '&nbsp;']","['16', '&nbsp;']","['1', 'i']","['49', 'i']","['145', 'i']"
8801,r048,All industries -> Nonmanufacturing industries -> Utilities,All industries,Nonmanufacturing industries,Utilities,,,3,22,"['264', '&nbsp;']","['128', '&nbsp;']","['2', '&nbsp;']","['28', '&nbsp;']","['2', '&nbsp;']","['11', '&nbsp;']","['1', '&nbsp;']","['10', '&nbsp;']","['3', '&nbsp;']","['27', '&nbsp;']","['53', '&nbsp;']"
8801,r049,All industries -> Nonmanufacturing industries -> Wholesale trade,All industries,Nonmanufacturing industries,Wholesale trade,,,3,42,"['1,058', '&nbsp;']","['799', '&nbsp;']","['*', 'i']","['14', 'i']","['5', '&nbsp;']","['62', 'i']","['2', '&nbsp;']","['18', '&nbsp;']","['4', '&nbsp;']","['12', '&nbsp;']","['144', 'i']"
8801,r050,All industries -> Nonmanufacturing industries -> Electronic shopping and electronic auctions,All industries,Nonmanufacturing industries,Electronic shopping and electronic auctions,,,3,454111–12,"['3,840 - 19,390', 'i']","['0 - 11,484', 'i']","['2,016 - 4,233', 'i']","['155', 'i']","['0 - 313', 'i']","['0 - 256', 'i']","['2 - 241', 'i']","['0 - 775', 'i']","['0 - 55', 'i']","['3', '&nbsp;']","['0 - 5,514', 'i']"
8801,r051,All industries -> Nonmanufacturing industries -> Transportation and warehousing,All industries,Nonmanufacturing industries,Transportation and warehousing,,,3,48–49,"['4,957', 'i']","['2,396', 'i']","['1,373', 'i']","['342', 'i']","['30', 'i']","['96', 'i']","['8', '&nbsp;']","['0 - 210', '&nbsp;']","['0 - 55', '&nbsp;']","['205', 'i']","['301 - 454', 'i']"
8801,r052,All industries -> Nonmanufacturing industries -> Information,All industries,Nonmanufacturing industries,Information,,,3,51,"['129,463', '&nbsp;']","['77,206', '&nbsp;']","['23,285', '&nbsp;']","['6,422', '&nbsp;']","['3,043', '&nbsp;']","['1,030', '&nbsp;']","['2,945', '&nbsp;']","['3,670', '&nbsp;']","['284', '&nbsp;']","['2,520', '&nbsp;']","['9,059', '&nbsp;']"
8801,r053,All industries -> Nonmanufacturing industries -> Information -> Publishing,All industries,Nonmanufacturing industries,Information,Publishing,,4,511,"['35,025', '&nbsp;']","['22,532', '&nbsp;']","['4,306', '&nbsp;']","['1,675', '&nbsp;']","['349', '&nbsp;']","['566', '&nbsp;']","['342', '&nbsp;']","['438', '&nbsp;']","['112', '&nbsp;']","['1,422', '&nbsp;']","['3,283', '&nbsp;']"
8801,r054,"All industries -> Nonmanufacturing industries -> Information -> Publishing -> Newspaper, periodical, book, and directory publishers",All industries,Nonmanufacturing industries,Information,Publishing,"Newspaper, periodical, book, and directory publishers",5,5111,"['60', '&nbsp;']","['56', '&nbsp;']","['0', '&nbsp;']","['3', '&nbsp;']","['*', '&nbsp;']","['*', '&nbsp;']","['*', '&nbsp;']","['*', '&nbsp;']","['0', '&nbsp;']","['*', '&nbsp;']","['*', '&nbsp;']"
8801,r055,All industries -> Nonmanufacturing industries -> Information -> Publishing -> Software publishers,All industries,Nonmanufacturing industries,Information,Publishing,Software publishers,5,5112,"['34,965', '&nbsp;']","['22,476', '&nbsp;']","['4,306', '&nbsp;']","['1,672', '&nbsp;']","['349', '&nbsp;']","['566', '&nbsp;']","['342', '&nbsp;']","['438', '&nbsp;']","['112', '&nbsp;']","['1,422', '&nbsp;']","['3,282', '&nbsp;']"
8801,r056,All industries -> Nonmanufacturing industries -> Information -> Telecommunications,All industries,Nonmanufacturing industries,Information,Telecommunications,,4,517,"['3,425 - 3,437', '&nbsp;']","['2,592', '&nbsp;']","['23', '&nbsp;']","['183', '&nbsp;']","['19', '&nbsp;']","['57', '&nbsp;']","['22', '&nbsp;']","['13 - 20', '&nbsp;']","['4', '&nbsp;']","['485', '&nbsp;']","['18 - 42', '&nbsp;']"
8801,r057,"All industries -> Nonmanufacturing industries -> Information -> Data processing, hosting, and related services",All industries,Nonmanufacturing industries,Information,"Data processing, hosting, and related services",,4,518,"['41,551', '&nbsp;']","['27,260', '&nbsp;']","['6,611', '&nbsp;']","['1,159', '&nbsp;']","['576', '&nbsp;']","['298', '&nbsp;']","['713', '&nbsp;']","['843', '&nbsp;']","['149', '&nbsp;']","['448', '&nbsp;']","['3,495', '&nbsp;']"
8801,r058,All industries -> Nonmanufacturing industries -> Information -> Other information,All industries,Nonmanufacturing industries,Information,Other information,,4,other 51,"['49,449 - 49,463', '&nbsp;']","['24,822', '&nbsp;']","['12,345', '&nbsp;']","['3,404', '&nbsp;']","['2,098', '&nbsp;']","['108', '&nbsp;']","['1,868', '&nbsp;']","['2,370 - 2,377', '&nbsp;']","['20', '&nbsp;']","['164', '&nbsp;']","['2,239 - 2,265', 'i']"
8801,r059,All industries -> Nonmanufacturing industries -> Finance and insurance,All industries,Nonmanufacturing industries,Finance and insurance,,,3,52,"['12,296', '&nbsp;']","['7,862', '&nbsp;']","['1,123', '&nbsp;']","['1,770', '&nbsp;']","['203', '&nbsp;']","['88', '&nbsp;']","['100', '&nbsp;']","['300', '&nbsp;']","['16', '&nbsp;']","['190', '&nbsp;']","['645', '&nbsp;']"
8801,r060,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing,All industries,Nonmanufacturing industries,Real estate and rental and leasing,,,3,53,"['3,249', '&nbsp;']","['957', '&nbsp;']","['2 - 2,211', '&nbsp;']","['37', '&nbsp;']","['0 - 313', '&nbsp;']","['0 - 256', '&nbsp;']","['0 - 238', '&nbsp;']","['43', '&nbsp;']","['0 - 55', '&nbsp;']","['3', '&nbsp;']","['0 - 2,209', '&nbsp;']"
8801,r061,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing -> Lessors of nonfinancial intangible assets (except copyrighted works),All industries,Nonmanufacturing industries,Real estate and rental and leasing,Lessors of nonfinancial intangible assets (except copyrighted works),,4,533,"['7', '&nbsp;']","['2', '&nbsp;']","['3', 'i']","['0 - 3', 'i']","['0 - 3', 'i']","['*', '&nbsp;']","['*', '&nbsp;']","['*', '&nbsp;']","['0 - 3', 'i']","['*', 'i']","['1', 'i']"
8801,r062,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing -> Other real estate and rental and leasing,All industries,Nonmanufacturing industries,Real estate and rental and leasing,Other real estate and rental and leasing,,4,other 53,"['3,242', '&nbsp;']","['955', '&nbsp;']","['0 - 2,209', '&nbsp;']","['33 - 38', '&nbsp;']","['0 - 313', '&nbsp;']","['0 - 256', '&nbsp;']","['0 - 238', '&nbsp;']","['43', '&nbsp;']","['0 - 55', '&nbsp;']","['3', '&nbsp;']","['0 - 2,209', '&nbsp;']"
8801,r063,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",,,3,54,"['54,367', '&nbsp;']","['32,099', '&nbsp;']","['1,982', '&nbsp;']","['1,849', '&nbsp;']","['521', '&nbsp;']","['3,473', '&nbsp;']","['1,150', 'i']","['1,743', '&nbsp;']","['96', '&nbsp;']","['4,479', 'i']","['6,975', '&nbsp;']"
