table_id,row_id,industry_and_company_size_full_path,industry_and_company_size_level_1,industry_and_company_size_level_2,industry_and_company_size_level_3,industry_and_company_size_level_4,industry_and_company_size_level_5,industry_and_company_size_hierarchy_depth,field_naics_code,field_companies_u_s_totala_number_,field_united_states,field_alabama,field_alaska,field_arizona,field_arkansas,field_california,field_colorado,field_connecticut,field_delaware,field_district_of_columbia,field_florida,field_georgia,field_hawaii,field_idaho,field_illinois,field_indiana,field_iowa,field_kansas,field_kentucky,field_louisiana,field_maine,field_maryland,field_massachusetts,field_michigan,field_minnesota,field_mississippi,field_missouri,field_montana
9669,r012,"All industries -> Manufacturing industries -> Chemicals -> Resin, synthetic rubber, and artificial synthetic fibers and filaments",All industries,Manufacturing industries,Chemicals,"Resin, synthetic rubber, and artificial synthetic fibers and filaments",,4,3252,"['120', '  ']","['1,291 - 1,320', 'i ']","['0 - 11', 'e ']","['0', '  ']","['*', 'e ']","['*', 'e ']","['28', '  ']","['*', 'e ']","['0 - 47', 'i ']","['0 - 47', '  ']","['0', '  ']","['0 - 8', '  ']","['49', '  ']","['0', '  ']","['*', 'e ']","['15', '  ']","['6', 'i ']","['4', '  ']","['*', 'e ']","['14', '  ']","['37', '  ']","['3', '  ']","['*', 'e ']","['3', 'i ']","['266', '  ']","['5', '  ']","['16', 'i ']","['*', 'e ']","['*', 'e ']"
9669,r013,"All industries -> Manufacturing industries -> Chemicals -> Pesticide, fertilizer, and other agricultural chemicals",All industries,Manufacturing industries,Chemicals,"Pesticide, fertilizer, and other agricultural chemicals",,4,3253,"['100', '  ']","['915 - 946', '  ']","['2', '  ']","['0', '  ']","['6', '  ']","['*', '  ']","['26', '  ']","['17', '  ']","['1', '  ']","['101 - 153', '  ']","['0', '  ']","['12', '  ']","['3', '  ']","['0', '  ']","['5', '  ']","['12', '  ']","['1', '  ']","['15', '  ']","['6', '  ']","['*', 'e ']","['*', '  ']","['*', 'e ']","['*', 'e ']","['5', 'i ']","['25', '  ']","['0 - 76', '  ']","['2', '  ']","['10', '  ']","['1', '  ']"
9669,r014,All industries -> Manufacturing industries -> Chemicals -> Pharmaceuticals and medicines,All industries,Manufacturing industries,Chemicals,Pharmaceuticals and medicines,,4,3254,"['1,110', '  ']","['88,524', '  ']","['179', 'i ']","['0 - 137', 'i ']","['221', '  ']","['48', 'i ']","['21,664', '  ']","['314', '  ']","['4,313', '  ']","['928', '  ']","['112', 'i ']","['712', '  ']","['185', '  ']","['55', '  ']","['94', 'i ']","['4,491', '  ']","['4,236', 'i ']","['115', '  ']","['95', '  ']","['38', '  ']","['4', '  ']","['16', '  ']","['1,228', '  ']","['17,200', '  ']","['463', 'i ']","['177', '  ']","['3', '  ']","['2,133', '  ']","['7', '  ']"
9669,r015,"All industries -> Manufacturing industries -> Chemicals -> Soap, cleaning compound, and toilet preparations",All industries,Manufacturing industries,Chemicals,"Soap, cleaning compound, and toilet preparations",,4,3256,"['290', '  ']","['2,531', '  ']","['*', 'e ']","['0', '  ']","['2', 'r ']","['*', 'e ']","['198', '  ']","['9', '  ']","['93', '  ']","['*', 'e ']","['0', '  ']","['11', '  ']","['14', '  ']","['*', 'e ']","['*', 'e ']","['100', '  ']","['2', 'e ']","['3', '  ']","['73', 'i ']","['*', 'e ']","['*', 'e ']","['*', 'e ']","['*', 'e ']","['72', '  ']","['1', 'e ']","['146', '  ']","['*', 'e ']","['9', '  ']","['*', 'e ']"
9669,r016,"All industries -> Manufacturing industries -> Chemicals -> Paint, coating, adhesive, and other chemicals",All industries,Manufacturing industries,Chemicals,"Paint, coating, adhesive, and other chemicals",,4,"3255, 3259","['300', '  ']","['1,242 - 1,252', '  ']","['0 - 11', '  ']","['*', 'e ']","['5', '  ']","['*', 'e ']","['146', '  ']","['3', '  ']","['34 - 87', '  ']","['*', 'e ']","['0', '  ']","['0 - 8', '  ']","['32', '  ']","['0', '  ']","['*', '  ']","['56', '  ']","['23', '  ']","['7', '  ']","['3', '  ']","['134', '  ']","['1', 'e ']","['*', '  ']","['1', '  ']","['29', '  ']","['45', '  ']","['0 - 76', '  ']","['*', 'i ']","['43', '  ']","['1', 'i ']"
9669,r017,All industries -> Manufacturing industries -> Plastics and rubber products,All industries,Manufacturing industries,Plastics and rubber products,,,3,326,"['880', '  ']","['2,961', '  ']","['20', '  ']","['*', 'e ']","['420', '  ']","['1', 'e ']","['190', '  ']","['40', '  ']","['40', '  ']","['12', '  ']","['0', '  ']","['58', '  ']","['41', '  ']","['0 - 51', 'e ']","['4', '  ']","['72', '  ']","['86', '  ']","['11', '  ']","['9', '  ']","['50', 'i ']","['58', '  ']","['1', 'e ']","['114', '  ']","['125', '  ']","['234', '  ']","['91', '  ']","['7', '  ']","['12', '  ']","['*', 'e ']"
9669,r018,All industries -> Manufacturing industries -> Nonmetallic mineral products,All industries,Manufacturing industries,Nonmetallic mineral products,,,3,327,"['340', '  ']","['1,503', '  ']","['11', '  ']","['0 - 36', 'e ']","['2', 'e ']","['1', 'e ']","['110', '  ']","['42', '  ']","['2', 'e ']","['*', 'e ']","['*', 'e ']","['9', '  ']","['6', 'e ']","['*', 'e ']","['*', 'e ']","['33', '  ']","['3', 'e ']","['2', 'e ']","['2', 'e ']","['1', 'e ']","['6', '  ']","['1', 'e ']","['5', '  ']","['10', '  ']","['20', '  ']","['20', '  ']","['48', '  ']","['5', 'e ']","['1', 'e ']"
9669,r019,All industries -> Manufacturing industries -> Primary metals,All industries,Manufacturing industries,Primary metals,,,3,331,"['250', '  ']","['887 - 890', '  ']","['3', '  ']","['0', '  ']","['10', '  ']","['*', 'e ']","['28', '  ']","['2', '  ']","['2', 'i ']","['*', 'e ']","['0', '  ']","['2', '  ']","['19', '  ']","['0', '  ']","['1', 'r ']","['21', '  ']","['47', '  ']","['12', '  ']","['3', '  ']","['1', 'e ']","['2', '  ']","['*', 'e ']","['2', '  ']","['35', '  ']","['40', '  ']","['33', '  ']","['8', '  ']","['4', '  ']","['*', 'e ']"
9669,r020,All industries -> Manufacturing industries -> Fabricated metal products,All industries,Manufacturing industries,Fabricated metal products,,,3,332,"['2,160', '  ']","['3,879', '  ']","['33', 'e ']","['2', 'e ']","['66', '  ']","['8', 'e ']","['464', '  ']","['105', 'i ']","['83', '  ']","['3', 'e ']","['*', 'e ']","['92', '  ']","['51', 'e ']","['*', 'e ']","['8', 'e ']","['230', '  ']","['151', '  ']","['27', '  ']","['55', '  ']","['27', 'e ']","['25', 'e ']","['4', 'e ']","['34', '  ']","['118', '  ']","['171', '  ']","['103', '  ']","['12', 'e ']","['82', '  ']","['9', 'r ']"
9669,r021,All industries -> Manufacturing industries -> Machinery,All industries,Manufacturing industries,Machinery,,,3,333,"['2,090', '  ']","['16,726', '  ']","['51', '  ']","['*', 'e ']","['123', '  ']","['84', '  ']","['4,202', '  ']","['58', '  ']","['153', '  ']","['4', 'i ']","['0', '  ']","['265', '  ']","['268', '  ']","['1', '  ']","['43', 'i ']","['1,722', '  ']","['364', '  ']","['578', '  ']","['173', '  ']","['92', '  ']","['33', '  ']","['11', '  ']","['223', '  ']","['635', 'i ']","['462', '  ']","['460', '  ']","['26', 'i ']","['146', '  ']","['74', 'i ']"
9669,r022,All industries -> Manufacturing industries -> Machinery -> Agricultural implement,All industries,Manufacturing industries,Machinery,Agricultural implement,,4,33311,"['140', '  ']","['1,799 - 1,807', '  ']","['1', '  ']","['0', '  ']","['9', '  ']","['2', '  ']","['82', '  ']","['*', 'e ']","['*', 'e ']","['*', '  ']","['0', '  ']","['3', '  ']","['34', '  ']","['0', '  ']","['2', '  ']","['470', '  ']","['3', '  ']","['535', '  ']","['90', '  ']","['*', 'e ']","['10', '  ']","['*', '  ']","['1', 'r ']","['*', '  ']","['18', '  ']","['110', '  ']","['*', 'e ']","['2', '  ']","['*', 'e ']"
9669,r023,All industries -> Manufacturing industries -> Machinery -> Semiconductor machinery,All industries,Manufacturing industries,Machinery,Semiconductor machinery,,4,333242,"['50', '  ']","['5,182', '  ']","['0', '  ']","['0', '  ']","['75', 'i ']","['0', '  ']","['3,377', '  ']","['1', 'i ']","['0', '  ']","['0', '  ']","['0', '  ']","['13', '  ']","['0', '  ']","['0', '  ']","['31', 'i ']","['0', '  ']","['*', 'e ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['392', 'i ']","['0', '  ']","['9', 'i ']","['0', '  ']","['0', '  ']","['72', 'i ']"
9669,r024,"All industries -> Manufacturing industries -> Machinery -> Engine, turbine, and power transmission equipment",All industries,Manufacturing industries,Machinery,"Engine, turbine, and power transmission equipment",,4,3336,"['80', '  ']","['1,239 - 1,246', '  ']","['*', 'e ']","['0', '  ']","['1', '  ']","['1', '  ']","['79', '  ']","['*', 'e ']","['*', '  ']","['0', '  ']","['0', '  ']","['48', '  ']","['25', '  ']","['0', '  ']","['*', '  ']","['27', '  ']","['15', '  ']","['2', 'i ']","['1', '  ']","['*', 'e ']","['7', '  ']","['3', '  ']","['8', '  ']","['21', '  ']","['30', '  ']","['6', '  ']","['*', '  ']","['13', '  ']","['*', '  ']"
9669,r025,All industries -> Manufacturing industries -> Machinery -> Other machinery,All industries,Manufacturing industries,Machinery,Other machinery,,4,other 333,"['1,830', '  ']","['8,499', '  ']","['50', '  ']","['*', 'e ']","['38', '  ']","['81', '  ']","['663', '  ']","['56', '  ']","['153', '  ']","['4', 'i ']","['0', '  ']","['201', '  ']","['210', '  ']","['1', '  ']","['11', '  ']","['1,224', '  ']","['346', '  ']","['41', '  ']","['81', '  ']","['92', '  ']","['16', '  ']","['8', '  ']","['214', '  ']","['223', '  ']","['414', '  ']","['334', '  ']","['26', 'i ']","['130', '  ']","['2', 'e ']"
9669,r026,All industries -> Manufacturing industries -> Computer and electronic products,All industries,Manufacturing industries,Computer and electronic products,,,3,334,"['2,040', '  ']","['94,211', '  ']","['138', '  ']","['1', '  ']","['4,421', '  ']","['33', '  ']","['49,995', '  ']","['2,236', '  ']","['237', '  ']","['145', 'i ']","['27', '  ']","['1,342', '  ']","['518', '  ']","['39', '  ']","['1,714', '  ']","['1,053', '  ']","['109', '  ']","['109', 'i ']","['615', '  ']","['50', '  ']","['17', '  ']","['65', '  ']","['713', '  ']","['3,932', '  ']","['313', '  ']","['957', '  ']","['11', '  ']","['79', '  ']","['13', '  ']"
9669,r027,All industries -> Manufacturing industries -> Computer and electronic products -> Communications equipment,All industries,Manufacturing industries,Computer and electronic products,Communications equipment,,4,3342,"['270', '  ']","['11,339', '  ']","['83', '  ']","['0 - 2', '  ']","['93', '  ']","['8', '  ']","['4,683', '  ']","['258', '  ']","['30', '  ']","['86', 'i ']","['18', '  ']","['619', 'i ']","['249', '  ']","['18', '  ']","['11', '  ']","['575', '  ']","['44', '  ']","['6', '  ']","['42', 'i ']","['8', '  ']","['6', '  ']","['4', '  ']","['604', '  ']","['362', '  ']","['94', '  ']","['97', '  ']","['6', '  ']","['35', '  ']","['4', '  ']"
9669,r028,All industries -> Manufacturing industries -> Computer and electronic products -> Semiconductor and other electronic components,All industries,Manufacturing industries,Computer and electronic products,Semiconductor and other electronic components,,4,3344,"['610', '  ']","['45,516', '  ']","['25', '  ']","['0 - 2', '  ']","['3,795', '  ']","['11', 'i ']","['23,020', 'i ']","['1,068', 'i ']","['27', '  ']","['3', '  ']","['0 - 10', '  ']","['181', '  ']","['20', '  ']","['*', '  ']","['1,582', '  ']","['97', '  ']","['15', '  ']","['0 - 69', 'i ']","['0 - 574', 'e ']","['34', '  ']","['0 - 8', 'e ']","['31', '  ']","['18', '  ']","['1,551', '  ']","['58', 'i ']","['142', '  ']","['0 - 4', '  ']","['11', '  ']","['0 - 7', '  ']"
9669,r029,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments",,4,3345,"['940', '  ']","['10,014', '  ']","['7', '  ']","['0 - 2', 'e ']","['461', '  ']","['9', '  ']","['3,752', '  ']","['391', '  ']","['164', '  ']","['52', '  ']","['0 - 10', 'i ']","['191', '  ']","['128', '  ']","['0 - 22', '  ']","['0 - 123', 'e ']","['171', '  ']","['32', '  ']","['36', '  ']","['0 - 545', '  ']","['4', 'i ']","['5', '  ']","['21', '  ']","['47', 'i ']","['618', '  ']","['102', '  ']","['332', '  ']","['3', '  ']","['21', 'i ']","['4', '  ']"
9669,r030,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments -> Electromedical, electrotherapeutic, and irradiation apparatus",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments","Electromedical, electrotherapeutic, and irradiation apparatus",5,"334510, 334517","['180', '  ']","['2,837', '  ']","['2', '  ']","['0', '  ']","['26', '  ']","['5', '  ']","['1,837', '  ']","['29', '  ']","['28', '  ']","['0 - 19', 'e ']","['0', '  ']","['66', '  ']","['2', '  ']","['0', '  ']","['0 - 19', '  ']","['21', '  ']","['0 - 19', '  ']","['1', 'e ']","['0 - 19', 'e ']","['*', '  ']","['0 - 6', 'e ']","['0 - 4', 'e ']","['1', '  ']","['192', '  ']","['32', '  ']","['32', '  ']","['0', '  ']","['0 - 13', 'e ']","['0 - 5', 'e ']"
9669,r031,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments -> Search, detection, navigation, guidance, aeronautical, and nautical system and instruments",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments","Search, detection, navigation, guidance, aeronautical, and nautical system and instruments",5,334511,"['180', '  ']","['2,109', '  ']","['4', '  ']","['0', '  ']","['0 - 436', '  ']","['0', '  ']","['129', '  ']","['49', '  ']","['41', '  ']","['0', '  ']","['0 - 10', '  ']","['37', '  ']","['64', '  ']","['*', 'e ']","['0 - 123', 'e ']","['0 - 151', '  ']","['11', '  ']","['6', '  ']","['0 - 545', '  ']","['*', '  ']","['*', 'e ']","['18', '  ']","['28', 'i ']","['23', '  ']","['2', '  ']","['20', '  ']","['1', 'i ']","['9', '  ']","['*', 'e ']"
9669,r032,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments -> Other measuring and controlling devices",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments",Other measuring and controlling devices,5,other 3345,"['600', '  ']","['5,068', '  ']","['1', '  ']","['0 - 2', 'e ']","['0 - 436', 'i ']","['4', '  ']","['1,786', '  ']","['314', '  ']","['95', '  ']","['32 - 53', '  ']","['0 - 10', 'i ']","['88', '  ']","['61', '  ']","['0 - 22', '  ']","['0 - 123', 'e ']","['0 - 151', '  ']","['1 - 22', '  ']","['29', '  ']","['0 - 545', '  ']","['4', 'i ']","['0 - 6', '  ']","['0 - 4', '  ']","['18', '  ']","['403', '  ']","['67', '  ']","['279', '  ']","['2', '  ']","['0 - 13', 'i ']","['0 - 5', '  ']"
9669,r033,All industries -> Manufacturing industries -> Computer and electronic products -> Other computer and electronic products,All industries,Manufacturing industries,Computer and electronic products,Other computer and electronic products,,4,other 334,"['240', '  ']","['27,342', '  ']","['22', '  ']","['0', '  ']","['73', '  ']","['4', 'i ']","['18,539', '  ']","['519', '  ']","['16', 'i ']","['3', '  ']","['0 - 10', '  ']","['351', '  ']","['121', '  ']","['0 - 22', '  ']","['0 - 123', 'i ']","['210', '  ']","['18', '  ']","['0 - 69', '  ']","['0 - 311', '  ']","['3', 'i ']","['0 - 8', '  ']","['9', '  ']","['45', '  ']","['1,401', 'i ']","['58', '  ']","['386', '  ']","['0 - 4', 'i ']","['13', '  ']","['0 - 7', '  ']"
9669,r034,"All industries -> Manufacturing industries -> Electrical equipment, appliances, and components",All industries,Manufacturing industries,"Electrical equipment, appliances, and components",,,3,335,"['570', '  ']","['5,007', '  ']","['9', '  ']","['0', '  ']","['31', '  ']","['2', 'e ']","['1,305', '  ']","['27', '  ']","['54', '  ']","['*', 'e ']","['*', 'e ']","['28', '  ']","['94', '  ']","['0', '  ']","['17', '  ']","['243', '  ']","['35', '  ']","['25', '  ']","['6', '  ']","['6', '  ']","['5', '  ']","['*', 'e ']","['6', '  ']","['564', '  ']","['425', '  ']","['63', '  ']","['1', 'e ']","['38', '  ']","['3', '  ']"
9669,r035,All industries -> Manufacturing industries -> Transportation equipment,All industries,Manufacturing industries,Transportation equipment,,,3,336,"['1,080', '  ']","['34,405', '  ']","['301', '  ']","['0 - 46', '  ']","['455', '  ']","['29', '  ']","['6,436', 'i ']","['454', '  ']","['762', '  ']","['5', '  ']","['0 - 4', 'i ']","['610', 'i ']","['301', 'i ']","['0 - 47', '  ']","['16', '  ']","['694', '  ']","['1,486', '  ']","['167', 'i ']","['285', '  ']","['101', '  ']","['14', '  ']","['28', '  ']","['436', 'i ']","['362', 'i ']","['14,066', '  ']","['508', '  ']","['60', 'i ']","['648', '  ']","['2', '  ']"
9669,r036,"All industries -> Manufacturing industries -> Transportation equipment -> Motor vehicles, bodies, trailers, and parts",All industries,Manufacturing industries,Transportation equipment,"Motor vehicles, bodies, trailers, and parts",,4,3361–63,"['530', '  ']","['22,754', '  ']","['92', '  ']","['*', 'e ']","['268', '  ']","['2', '  ']","['4,369', 'i ']","['12', '  ']","['9', '  ']","['*', 'e ']","['0', '  ']","['16', '  ']","['59', '  ']","['*', 'e ']","['12', '  ']","['559', '  ']","['1,331', '  ']","['0 - 61', '  ']","['8', '  ']","['101', '  ']","['*', 'e ']","['*', 'e ']","['56', '  ']","['41', '  ']","['13,757', '  ']","['175', '  ']","['33', 'i ']","['0 - 61', '  ']","['0 - 3', '  ']"
9669,r037,All industries -> Manufacturing industries -> Transportation equipment -> Aerospace products and parts,All industries,Manufacturing industries,Transportation equipment,Aerospace products and parts,,4,3364,"['320', '  ']","['9,900', '  ']","['160', '  ']","['0 - 46', '  ']","['174', 'i ']","['25', '  ']","['1,943', '  ']","['415', 'i ']","['739', '  ']","['5', '  ']","['0 - 4', 'i ']","['529', 'i ']","['71', 'i ']","['0 - 46', '  ']","['0 - 5', '  ']","['86', '  ']","['149', '  ']","['25 - 168', 'i ']","['269', '  ']","['0 - 1', 'i ']","['8', '  ']","['23', '  ']","['312', 'i ']","['318', 'i ']","['104', '  ']","['19', '  ']","['26', '  ']","['513 - 649', '  ']","['0 - 3', 'e ']"
9669,r038,"All industries -> Manufacturing industries -> Transportation equipment -> Aerospace products and parts -> Aircraft, aircraft engine, and aircraft parts",All industries,Manufacturing industries,Transportation equipment,Aerospace products and parts,"Aircraft, aircraft engine, and aircraft parts",5,336411–13,"['300', '  ']","['9,293', '  ']","['81', 'i ']","['0 - 46', '  ']","['0 - 175', 'i ']","['25', '  ']","['1,724', '  ']","['232 - 416', 'i ']","['730', '  ']","['5', '  ']","['0 - 4', 'i ']","['495', 'i ']","['71', 'i ']","['0 - 46', '  ']","['0 - 5', '  ']","['84', '  ']","['149', '  ']","['23 - 166', 'i ']","['269', '  ']","['0 - 1', 'i ']","['8', '  ']","['22', '  ']","['129 - 313', 'i ']","['317', 'i ']","['0 - 105', '  ']","['19', '  ']","['0 - 27', '  ']","['513 - 649', '  ']","['0 - 3', 'e ']"
9669,r039,"All industries -> Manufacturing industries -> Transportation equipment -> Aerospace products and parts -> Guided missile, space vehicle, and related parts",All industries,Manufacturing industries,Transportation equipment,Aerospace products and parts,"Guided missile, space vehicle, and related parts",5,"336414–15, 336419","['30', '  ']","['608', '  ']","['79', '  ']","['0', '  ']","['0 - 175', '  ']","['*', '  ']","['219', '  ']","['0 - 182', '  ']","['10', '  ']","['0', '  ']","['0', '  ']","['34', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['3', '  ']","['0', '  ']","['2', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['1', 'i ']","['0 - 182', '  ']","['2', '  ']","['0 - 105', '  ']","['0', '  ']","['0 - 27', '  ']","['0', '  ']","['0', '  ']"
