table_id,row_id,industry_full_path,industry_level_1,industry_level_2,industry_level_3,industry_level_4,industry_hierarchy_depth,field_naics_code,field_total,field_paid_for_by_the_company,field_foreign_owner,field_another_u_s_company,field_other_businesses_outside_the_united_states,field_u_s_university_or_college,field_u_s_nonprofit_organization,field_u_s_federal_government,field_u_s_state_or_local_government,field_all_other_organizations_outside_the_united_states
7404,r011,"All selected industries -> Manufacturing industries -> Chemicals -> Chemicals, excluding pharmaceuticals",All selected industries,Manufacturing industries,Chemicals,"Chemicals, excluding pharmaceuticals",4,other 325,"['30,800', '&nbsp;']","['29,121', '&nbsp;']","['0', '&nbsp;']","['157', '&nbsp;']","['106', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['1,274', '&nbsp;']","['142', '&nbsp;']","['0', '&nbsp;']"
7404,r012,All selected industries -> Manufacturing industries -> Plastics and rubber products,All selected industries,Manufacturing industries,Plastics and rubber products,,3,326,"['3,204', '&nbsp;']","['3,136', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['69', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']"
7404,r013,All selected industries -> Manufacturing industries -> Nonmetallic mineral products,All selected industries,Manufacturing industries,Nonmetallic mineral products,,3,327,"['216', '&nbsp;']","['21', '&nbsp;']","['0', '&nbsp;']","['195', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']"
7404,r014,All selected industries -> Manufacturing industries -> Primary metals,All selected industries,Manufacturing industries,Primary metals,,3,331,"['2,353', 'r']","['2,353', 'r']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']"
7404,r015,All selected industries -> Manufacturing industries -> Fabricated metal products,All selected industries,Manufacturing industries,Fabricated metal products,,3,332,"['9,874', 'r']","['9,874', 'r']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']"
7404,r016,All selected industries -> Manufacturing industries -> Machinery,All selected industries,Manufacturing industries,Machinery,,3,333,"['12,952', '&nbsp;']","['8,224', '&nbsp;']","['719', 'r']","['1,131', 'r']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['2,879', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']"
7404,r017,All selected industries -> Manufacturing industries -> Computer and electronic products,All selected industries,Manufacturing industries,Computer and electronic products,,3,334,"['102,331', '&nbsp;']","['80,313', '&nbsp;']","['12,723', 'r']","['1,106', 'r']","['8', 'r']","['126', '&nbsp;']","['20', 'r']","['7,892', '&nbsp;']","['85', '&nbsp;']","['58', '&nbsp;']"
7404,r018,All selected industries -> Manufacturing industries -> Computer and electronic products -> Semiconductor and other electronic components,All selected industries,Manufacturing industries,Computer and electronic products,Semiconductor and other electronic components,4,3344,"['21,093', '&nbsp;']","['18,368', '&nbsp;']","['0', '&nbsp;']","['271', '&nbsp;']","['0', '&nbsp;']","['1', '&nbsp;']","['0', '&nbsp;']","['2,439', '&nbsp;']","['14', '&nbsp;']","['0', '&nbsp;']"
7404,r019,"All selected industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments",All selected industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments",4,3345,"['76,986', '&nbsp;']","['58,501', '&nbsp;']","['12,723', 'r']","['835', 'r']","['8', 'r']","['124', '&nbsp;']","['20', 'r']","['4,644', '&nbsp;']","['71', '&nbsp;']","['58', '&nbsp;']"
7404,r020,All selected industries -> Manufacturing industries -> Computer and electronic products -> Other computer and electronic products,All selected industries,Manufacturing industries,Computer and electronic products,Other computer and electronic products,4,other 334,"['4,252', 'r']","['3,444', 'r']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['808', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']"
7404,r021,"All selected industries -> Manufacturing industries -> Electrical equipment, appliances, and components",All selected industries,Manufacturing industries,"Electrical equipment, appliances, and components",,3,335,"['6,210', 'r']","['4,252', 'r']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['1,958', 'r']","['0', '&nbsp;']","['0', '&nbsp;']"
7404,r022,All selected industries -> Manufacturing industries -> Transportation equipment,All selected industries,Manufacturing industries,Transportation equipment,,3,336,"['18,393', '&nbsp;']","['17,080', '&nbsp;']","['0', '&nbsp;']","['348', 'r']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['965', 'r']","['0', '&nbsp;']","['0', '&nbsp;']"
7404,r023,All selected industries -> Manufacturing industries -> Transportation equipment -> Aerospace products and parts,All selected industries,Manufacturing industries,Transportation equipment,Aerospace products and parts,4,3364,"['6,673', '&nbsp;']","['5,360', '&nbsp;']","['0', '&nbsp;']","['348', 'r']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['965', 'r']","['0', '&nbsp;']","['0', '&nbsp;']"
7404,r024,All selected industries -> Manufacturing industries -> Transportation equipment -> Other transportation equipment,All selected industries,Manufacturing industries,Transportation equipment,Other transportation equipment,4,other 336,"['11,719', 'r']","['11,719', 'r']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']"
7404,r025,All selected industries -> Manufacturing industries -> Furniture and related products,All selected industries,Manufacturing industries,Furniture and related products,,3,337,"['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']"
7404,r026,All selected industries -> Manufacturing industries -> Miscellaneous manufacturing,All selected industries,Manufacturing industries,Miscellaneous manufacturing,,3,339,"['24,172', '&nbsp;']","['22,258', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['14', '&nbsp;']","['0', '&nbsp;']","['1,900', 'r']","['0', '&nbsp;']","['0', '&nbsp;']"
7404,r027,All selected industries -> Selected nonmanufacturing industries,All selected industries,Selected nonmanufacturing industries,,,2,"42, 51, 5413, 5415, 5417","['2,079,151', '&nbsp;']","['1,638,037', '&nbsp;']","['37,157', '&nbsp;']","['119,037', '&nbsp;']","['9,514', 'r']","['4,562', '&nbsp;']","['4,184', '&nbsp;']","['252,972', '&nbsp;']","['12,790', '&nbsp;']","['898', 'r']"
7404,r028,All selected industries -> Selected nonmanufacturing industries -> Wholesale trade,All selected industries,Selected nonmanufacturing industries,Wholesale trade,,3,42,"['82,960', '&nbsp;']","['64,329', '&nbsp;']","['6,060', 'r']","['12,117', 'r']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['454', '&nbsp;']","['0', '&nbsp;']"
7404,r029,All selected industries -> Selected nonmanufacturing industries -> Information,All selected industries,Selected nonmanufacturing industries,Information,,3,51,"['269,355', '&nbsp;']","['247,180', '&nbsp;']","['3,251', 'r']","['12,723', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['5,541', '&nbsp;']","['660', 'r']","['0', '&nbsp;']"
7404,r030,All selected industries -> Selected nonmanufacturing industries -> Information -> Software publishers,All selected industries,Selected nonmanufacturing industries,Information,Software publishers,4,5112,"['178,911', '&nbsp;']","['168,694', '&nbsp;']","['3,251', 'r']","['2,056', 'r']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['4,680', '&nbsp;']","['230', 'r']","['0', '&nbsp;']"
7404,r031,"All selected industries -> Selected nonmanufacturing industries -> Information -> Information, excluding software publishers",All selected industries,Selected nonmanufacturing industries,Information,"Information, excluding software publishers",4,51 less 5112,"['90,445', '&nbsp;']","['78,486', '&nbsp;']","['0', '&nbsp;']","['10,667', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['861', 'r']","['430', 'r']","['0', '&nbsp;']"
7404,r032,"All selected industries -> Selected nonmanufacturing industries -> Architectural, engineering, and related services",All selected industries,Selected nonmanufacturing industries,"Architectural, engineering, and related services",,3,5413,"['280,469', '&nbsp;']","['215,269', '&nbsp;']","['4,412', 'r']","['26,369', '&nbsp;']","['243', 'r']","['83', 'r']","['0', '&nbsp;']","['33,473', '&nbsp;']","['50', 'r']","['570', 'r']"
7404,r033,All selected industries -> Selected nonmanufacturing industries -> Computer systems design and related services,All selected industries,Selected nonmanufacturing industries,Computer systems design and related services,,3,5415,"['702,687', '&nbsp;']","['632,276', '&nbsp;']","['112', 'r']","['33,495', '&nbsp;']","['5,930', 'r']","['1,732', 'r']","['2,375', 'r']","['26,736', 'r']","['31', 'r']","['0', '&nbsp;']"
7404,r034,All selected industries -> Selected nonmanufacturing industries -> Scientific research and development services,All selected industries,Selected nonmanufacturing industries,Scientific research and development services,,3,5417,"['743,679', '&nbsp;']","['478,982', '&nbsp;']","['23,322', '&nbsp;']","['34,333', '&nbsp;']","['3,342', '&nbsp;']","['2,748', '&nbsp;']","['1,809', '&nbsp;']","['187,222', '&nbsp;']","['11,595', '&nbsp;']","['327', '&nbsp;']"
7404,r035,All selected industries -> Selected nonmanufacturing industries -> Scientific research and development services -> Research and development in nanotechnology,All selected industries,Selected nonmanufacturing industries,Scientific research and development services,Research and development in nanotechnology,4,541713,"['86,246', '&nbsp;']","['61,938', 'r']","['1,144', 'r']","['3,975', '&nbsp;']","['132', '&nbsp;']","['1,008', '&nbsp;']","['0', '&nbsp;']","['17,180', '&nbsp;']","['869', 'r']","['0', '&nbsp;']"
7404,r036,All selected industries -> Selected nonmanufacturing industries -> Scientific research and development services -> Research and development in biotechnology (except nanobiotechnology),All selected industries,Selected nonmanufacturing industries,Scientific research and development services,Research and development in biotechnology (except nanobiotechnology),4,541714,"['261,812', '&nbsp;']","['177,344', '&nbsp;']","['10,160', 'r']","['18,129', 'r']","['2,602', '&nbsp;']","['85', '&nbsp;']","['637', '&nbsp;']","['50,382', '&nbsp;']","['2,464', '&nbsp;']","['9', 'r']"
7404,r037,"All selected industries -> Selected nonmanufacturing industries -> Scientific research and development services -> Research and development in the physical, engineering, and life sciences (except nanotechnology and biotechnology)",All selected industries,Selected nonmanufacturing industries,Scientific research and development services,"Research and development in the physical, engineering, and life sciences (except nanotechnology and biotechnology)",4,541715,"['383,781', '&nbsp;']","['235,293', '&nbsp;']","['12,017', '&nbsp;']","['11,657', '&nbsp;']","['608', '&nbsp;']","['1,597', '&nbsp;']","['1,172', '&nbsp;']","['112,856', '&nbsp;']","['8,263', '&nbsp;']","['318', '&nbsp;']"
7404,r038,All selected industries -> Selected nonmanufacturing industries -> Scientific research and development services -> Social sciences and humanities research and development,All selected industries,Selected nonmanufacturing industries,Scientific research and development services,Social sciences and humanities research and development,4,541720,"['9,619', '&nbsp;']","['2,568', '&nbsp;']","['0', '&nbsp;']","['191', 'r']","['0', '&nbsp;']","['57', 'r']","['0', '&nbsp;']","['6,803', 'r']","['0', '&nbsp;']","['0', '&nbsp;']"
