table_id,row_id,region_country_or_economy_full_path,region_country_or_economy_level_1,region_country_or_economy_level_2,region_country_or_economy_level_3,region_country_or_economy_level_4,region_country_or_economy_hierarchy_depth,field_2002,field_2003,field_2004,field_2005,field_2006,field_2007,field_2008,field_2009,field_2010,field_2011,field_2012,field_2013,field_2014,field_2015,field_2016,field_2017,field_2018
1979,r001,World,World,,,,1,97210,102234,110138,124629,135751,159846,164590,160865,171081,187872,190594,205485,214006,215136,217274,224360,243141
1979,r002,World -> North America,World,North America,,,2,58736,58034,59524,70948,75114,91478,89237,91452,96994,104036,106244,112671,117991,124160,122050,123839,132625
1979,r003,World -> North America -> Canada,World,North America,Canada,,3,3701,4479,4679,4990,5569,6400,7284,6143,6591,6801,7554,8360,8849,7931,6865,7119,7677
1979,r004,World -> North America -> Mexico,World,North America,Mexico,,3,527,389,427,480,519,597,678,534,589,745,997,1180,1356,1389,1303,1344,1462
1979,r005,World -> North America -> United States,World,North America,United States,,3,54508,53166,54417,65479,69027,84481,81275,84775,89814,96490,97694,103131,107787,114840,113883,115376,123486
1979,r006,World -> Central and South America,World,Central and South America,,,2,1750,1461,1889,1531,1791,1908,2268,1457,2079,2362,2416,2974,2599,2147,2026,2648,2346
1979,r007,World -> Central and South America -> Argentina,World,Central and South America,Argentina,,3,4,5,6,8,8,10,11,10,10,10,9,9,7,7,6,9,7
1979,r008,World -> Central and South America -> Bolivia,World,Central and South America,Bolivia,,3,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
1979,r009,World -> Central and South America -> Brazil,World,Central and South America,Brazil,,3,1587,1288,1757,1445,1705,1790,2143,1300,1917,2239,2215,2807,2445,2006,1878,2503,2197
1979,r010,World -> Central and South America -> Chile,World,Central and South America,Chile,,3,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,1,1,1,1,1
1979,r011,World -> Central and South America -> Colombia,World,Central and South America,Colombia,,3,1,1,0.05,0.05,0.05,1,1,2,2,2,2,0.05,0.05,3,2,3,3
1979,r012,World -> Central and South America -> Costa Rica,World,Central and South America,Costa Rica,,3,11,7,10,11,13,14,15,14,16,18,20,20,20,20,22,23,24
1979,r013,World -> Central and South America -> Ecuador,World,Central and South America,Ecuador,,3,146,158,113,64,62,91,95,129,130,89,167,135,123,108,113,107,110
1979,r014,World -> Central and South America -> Honduras,World,Central and South America,Honduras,,3,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3
1979,r015,World -> Central and South America -> Jamaica,World,Central and South America,Jamaica,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,r016,World -> Central and South America -> Panama,World,Central and South America,Panama,,3,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
