table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_total_2019,field_total_2020,field_total_2021,field_total_2022,field_federally_financed_2019,field_federally_financed_2020,field_federally_financed_2021,field_federally_financed_2022
10131,r033,All institutions -> George Mason U.,All institutions,George Mason U.,2,32,"['31,219', '']","['23,969', '']","['24,420', '']","['25,373', '']","['28,895', '']","['21,728', '']","['19,379', '']","['19,743', '']"
10131,r034,"All institutions -> U. Louisiana, Lafayette",All institutions,"U. Louisiana, Lafayette",2,33,"['11,650', '']","['11,111', '']","['16,823', '']","['25,361', '']","['2,169', '']","['1,050', '']","['3,227', '']","['12,682', '']"
10131,r035,"All institutions -> U. California, Irvine",All institutions,"U. California, Irvine",2,34,"['19,463', '']","['21,573', '']","['23,444', '']","['24,680', '']","['10,548', '']","['10,957', '']","['11,215', '']","['12,523', '']"
10131,r036,All institutions -> Harvard U.,All institutions,Harvard U.,2,35,"['15,229', '']","['15,250', '']","['20,858', '']","['21,712', '']","['12,576', '']","['11,955', '']","['11,767', '']","['13,098', '']"
10131,r037,"All institutions -> U. Texas, San Antonio",All institutions,"U. Texas, San Antonio",2,36,"['12,132', '']","['12,064', '']","['19,203', '']","['21,484', '']","['7,721', '']","['5,470', '']","['11,594', '']","['13,737', '']"
10131,r038,All institutions -> Arizona State U.,All institutions,Arizona State U.,2,37,"['21,871', '']","['22,231', '']","['22,498', '']","['21,414', '']","['11,734', '']","['15,176', '']","['14,325', '']","['14,710', '']"
10131,r039,All institutions -> North Carolina State U.,All institutions,North Carolina State U.,2,38,"['14,614', '']","['16,119', '']","['17,016', '']","['20,889', '']","['10,351', '']","['11,737', '']","['12,833', '']","['12,459', '']"
10131,r040,"All institutions -> SUNY, U. Buffalo",All institutions,"SUNY, U. Buffalo",2,39,"['15,899', '']","['18,747', '']","['17,679', '']","['20,493', '']","['9,268', '']","['10,894', '']","['8,770', '']","['8,443', '']"
10131,r041,All institutions -> U. Colorado Boulder,All institutions,U. Colorado Boulder,2,40,"['14,909', '']","['15,627', '']","['16,468', '']","['19,612', '']","['14,061', '']","['14,941', '']","['15,321', '']","['18,032', '']"
10131,r042,"All institutions -> Louisiana State U., Baton Rouge",All institutions,"Louisiana State U., Baton Rouge",2,41,"['6,538', '']","['8,284', '']","['15,399', '']","['18,477', '']","['4,051', '']","['5,502', '']","['10,944', '']","['14,250', '']"
10131,r043,All institutions -> Florida International U.,All institutions,Florida International U.,2,42,"['14,911', '']","['16,175', '']","['16,708', '']","['18,348', '']","['10,990', '']","['9,863', '']","['8,929', '']","['9,924', '']"
10131,r044,All institutions -> Georgetown U.,All institutions,Georgetown U.,2,43,"['3,836', '']","['18,620', '']","['19,590', '']","['18,321', '']","['2,137', '']","['3,947', '']","['3,703', '']","['2,402', '']"
10131,r045,All institutions -> U. Arizona,All institutions,U. Arizona,2,44,"['12,370', '']","['15,084', '']","['16,503', '']","['18,270', '']","['7,066', '']","['7,670', '']","['8,999', '']","['10,037', '']"
10131,r046,All institutions -> Dartmouth C. and Dartmouth Hitchcock Medical Center,All institutions,Dartmouth C. and Dartmouth Hitchcock Medical Center,2,45,"['15,753', '']","['14,889', '']","['18,556', '']","['17,794', '']","['5,230', '']","['5,114', '']","['5,783', '']","['4,922', '']"
10131,r047,"All institutions -> U. Hawaii, Manoa",All institutions,"U. Hawaii, Manoa",2,46,"['10,173', '']","['11,963', '']","['11,590', '']","['17,690', '']","['9,899', '']","['11,055', '']","['11,062', '']","['17,342', '']"
10131,r048,All institutions -> Boston U.,All institutions,Boston U.,2,47,"['11,919', '']","['14,251', '']","['14,542', '']","['17,480', '']","['5,295', '']","['5,902', '']","['6,725', '']","['7,577', '']"
10131,r049,All institutions -> Brown U.,All institutions,Brown U.,2,48,"['14,727', '']","['15,695', '']","['14,984', '']","['16,895', '']","['10,694', '']","['10,937', '']","['10,480', '']","['11,643', '']"
10131,r050,"All institutions -> U. Michigan, Ann Arbor",All institutions,"U. Michigan, Ann Arbor",2,49,"['12,983', '']","['15,180', '']","['13,922', '']","['16,789', '']","['4,804', '']","['6,046', '']","['5,841', '']","['9,398', '']"
10131,r051,"All institutions -> U. Alabama, Tuscaloosa",All institutions,"U. Alabama, Tuscaloosa",2,50,"['12,482', '']","['12,836', '']","['12,797', '']","['16,400', '']","['4,439', '']","['4,044', '']","['4,438', '']","['5,591', '']"
10131,r052,All institutions -> Michigan State U.,All institutions,Michigan State U.,2,51,"['19,013', '']","['15,783', '']","['15,996', '']","['15,978', '']","['8,474', '']","['7,631', '']","['6,720', '']","['7,450', '']"
10131,r053,All institutions -> U. Florida,All institutions,U. Florida,2,52,"['13,569', '']","['13,006', '']","['15,238', '']","['15,896', '']","['8,507', '']","['9,016', '']","['8,849', '']","['10,685', '']"
10131,r054,All institutions -> U. Notre Dame,All institutions,U. Notre Dame,2,53,"['16,400', '']","['14,904', '']","['13,961', '']","['15,067', '']","['10,201', '']","['8,265', '']","['8,037', '']","['6,781', '']"
10131,r055,"All institutions -> U. California, Los Angeles",All institutions,"U. California, Los Angeles",2,54,"['15,867', '']","['17,480', '']","['16,186', '']","['14,755', '']","['8,724', '']","['10,302', '']","['10,475', '']","['9,952', '']"
10131,r056,All institutions -> Rensselaer Polytechnic Institute,All institutions,Rensselaer Polytechnic Institute,2,55,"['11,282', '']","['14,686', '']","['13,145', '']","['14,752', '']","['5,853', '']","['4,377', '']","['5,398', '']","['5,250', '']"
10131,r057,All institutions -> New York U.,All institutions,New York U.,2,56,"['14,607', '']","['14,584', '']","['15,246', '']","['14,731', '']","['8,151', '']","['9,125', '']","['9,830', '']","['9,646', '']"
10131,r058,All institutions -> New Mexico Institute of Mining and Technology,All institutions,New Mexico Institute of Mining and Technology,2,57,"['1,169', '']","['2,780', '']","['6,732', '']","['14,645', '']","['1,062', '']","['2,748', '']","['6,668', '']","['13,911', '']"
10131,r059,All institutions -> Vanderbilt U. and Vanderbilt U. Medical Center,All institutions,Vanderbilt U. and Vanderbilt U. Medical Center,2,58,"['0', '']","['0', '']","['18,226', '']","['14,617', '']","['0', '']","['0', '']","['12,495', '']","['13,064', '']"
10131,r060,"All institutions -> U. Maryland, Baltimore County",All institutions,"U. Maryland, Baltimore County",2,59,"['8,065', '']","['11,590', '']","['12,102', '']","['13,685', '']","['4,989', '']","['6,765', '']","['7,385', '']","['7,816', '']"
10131,r061,"All institutions -> U. California, Santa Barbara",All institutions,"U. California, Santa Barbara",2,60,"['10,965', '']","['9,231', '']","['11,503', '']","['13,354', '']","['6,351', '']","['5,973', '']","['6,064', '']","['7,620', '']"
10131,r062,"All institutions -> SUNY, Stony Brook U.",All institutions,"SUNY, Stony Brook U.",2,61,"['9,726', '']","['10,909', '']","['12,621', '']","['12,929', '']","['7,788', '']","['8,530', '']","['10,753', '']","['10,872', '']"
10131,r063,"All institutions -> U. Illinois, Chicago",All institutions,"U. Illinois, Chicago",2,62,"['10,522', '']","['12,999', '']","['12,103', '']","['12,880', '']","['5,679', '']","['7,580', '']","['6,425', '']","['6,989', '']"
10131,r064,"All institutions -> U. California, Berkeley",All institutions,"U. California, Berkeley",2,63,"['12,125', '']","['12,701', '']","['9,583', '']","['12,736', '']","['690', '']","['255', '']","['201', '']","['1,157', '']"
10131,r065,"All institutions -> U. Pittsburgh, Pittsburgh",All institutions,"U. Pittsburgh, Pittsburgh",2,64,"['9,734', '']","['9,312', '']","['10,455', '']","['11,763', '']","['6,889', '']","['6,612', '']","['6,917', '']","['8,113', '']"
10131,r066,All institutions -> California Institute of Technology,All institutions,California Institute of Technology,2,65,"['14,405', '']","['15,072', '']","['13,508', 'i']","['11,363', '']","['10,511', '']","['11,277', '']","['9,772', '']","['7,541', '']"
10131,r067,All institutions -> Naval Postgraduate School,All institutions,Naval Postgraduate School,2,66,"['11,598', '']","['7,345', '']","['6,058', '']","['11,304', '']","['6,843', '']","['4,608', '']","['3,953', '']","['4,953', '']"
10131,r068,"All institutions -> U. Nebraska, Lincoln",All institutions,"U. Nebraska, Lincoln",2,67,"['8,919', '']","['8,541', '']","['9,905', '']","['11,208', '']","['4,828', '']","['4,420', '']","['4,327', '']","['3,973', '']"
10131,r069,All institutions -> Rice U.,All institutions,Rice U.,2,68,"['11,939', '']","['10,760', '']","['11,623', '']","['11,172', '']","['10,013', '']","['7,698', '']","['8,006', '']","['7,325', '']"
10131,r070,"All institutions -> U. Tennessee, Knoxville<sup>c</sup>",All institutions,"U. Tennessee, Knoxville<sup>c</sup>",2,69,"['14,744', '']","['13,906', '']","['11,725', '']","['10,765', '']","['10,706', '']","['11,049', '']","['8,756', '']","['7,689', '']"
10131,r071,All institutions -> New Jersey Institute of Technology,All institutions,New Jersey Institute of Technology,2,70,"['10,619', '']","['10,325', '']","['11,575', '']","['10,764', '']","['3,885', '']","['3,428', '']","['3,448', '']","['3,214', '']"
10131,r072,All institutions -> U. Dayton,All institutions,U. Dayton,2,71,"['4,245', '']","['7,200', '']","['7,528', '']","['10,551', '']","['3,453', '']","['5,964', '']","['6,724', '']","['10,116', '']"
10131,r073,"All institutions -> U. Texas, Dallas",All institutions,"U. Texas, Dallas",2,72,"['8,136', '']","['9,992', '']","['8,945', '']","['10,179', '']","['4,763', '']","['6,289', '']","['6,367', '']","['6,495', '']"
10131,r074,All institutions -> Northwestern U.,All institutions,Northwestern U.,2,73,"['3,035', '']","['8,441', '']","['8,957', '']","['10,117', '']","['1,459', '']","['5,024', '']","['5,873', '']","['6,580', '']"
10131,r075,All institutions -> Worcester Polytechnic Institute,All institutions,Worcester Polytechnic Institute,2,74,"['7,301', '']","['10,150', '']","['10,707', '']","['10,044', '']","['5,023', '']","['7,300', '']","['7,405', '']","['7,543', '']"
10131,r076,All institutions -> Rochester Institute of Technology,All institutions,Rochester Institute of Technology,2,75,"['6,328', '']","['8,910', '']","['8,809', '']","['9,956', '']","['3,189', '']","['5,556', '']","['5,662', '']","['5,594', '']"
10131,r077,"All institutions -> U. Massachusetts, Lowell",All institutions,"U. Massachusetts, Lowell",2,76,"['7,481', '']","['7,153', '']","['7,420', '']","['9,858', '']","['4,108', '']","['4,051', '']","['4,440', '']","['6,127', '']"
10131,r078,All institutions -> U. South Florida<sup>d</sup>,All institutions,U. South Florida<sup>d</sup>,2,77,"['7,707', '']","['9,417', '']","['11,614', '']","['9,503', '']","['3,184', '']","['2,582', '']","['2,875', '']","['4,608', '']"
10131,r079,"All institutions -> Rutgers, State U. New Jersey, New Brunswick",All institutions,"Rutgers, State U. New Jersey, New Brunswick",2,78,"['5,881', '']","['6,402', '']","['6,316', '']","['9,306', '']","['4,381', '']","['4,851', '']","['3,942', '']","['5,254', '']"
10131,r080,"All institutions -> U. North Texas, Denton",All institutions,"U. North Texas, Denton",2,79,"['5,879', '']","['4,769', '']","['7,269', '']","['9,124', '']","['1,966', '']","['1,262', '']","['2,189', '']","['2,610', '']"
10131,r081,All institutions -> Florida State U.,All institutions,Florida State U.,2,80,"['11,557', '']","['10,349', '']","['10,320', '']","['9,004', '']","['3,787', '']","['3,969', '']","['3,710', '']","['3,159', '']"
10131,r082,"All institutions -> U. North Carolina, Charlotte",All institutions,"U. North Carolina, Charlotte",2,81,"['10,468', '']","['10,163', '']","['18,214', '']","['8,681', '']","['8,286', '']","['8,343', '']","['8,282', '']","['7,560', '']"
10131,r083,All institutions -> Yale U.,All institutions,Yale U.,2,82,"['5,996', '']","['5,969', '']","['7,379', '']","['8,675', '']","['4,245', '']","['3,666', '']","['5,107', '']","['6,245', '']"
10131,r084,All institutions -> Clemson U.,All institutions,Clemson U.,2,83,"['5,193', '']","['4,852', '']","['7,040', '']","['8,664', '']","['2,663', '']","['2,355', '']","['3,143', '']","['4,950', '']"
10131,r085,All institutions -> Washington State U.,All institutions,Washington State U.,2,84,"['8,705', '']","['8,251', '']","['8,393', '']","['8,523', '']","['3,520', '']","['4,027', '']","['4,772', '']","['5,753', '']"
10131,r086,All institutions -> Rockefeller U.,All institutions,Rockefeller U.,2,85,"['8,037', '']","['9,058', '']","['8,886', '']","['8,486', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10131,r087,"All institutions -> U. Texas, Arlington",All institutions,"U. Texas, Arlington",2,86,"['7,191', '']","['7,572', '']","['6,865', '']","['8,415', '']","['2,575', '']","['2,817', '']","['2,674', '']","['2,977', '']"
10131,r088,All institutions -> Duke U.,All institutions,Duke U.,2,87,"['5,845', '']","['6,019', '']","['5,273', '']","['8,320', '']","['5,497', '']","['5,535', '']","['4,468', '']","['7,363', '']"
10131,r089,All institutions -> George Washington U.,All institutions,George Washington U.,2,88,"['8,578', '']","['7,308', '']","['7,326', '']","['8,137', '']","['4,266', '']","['3,135', '']","['2,907', '']","['3,209', '']"
10131,r090,All institutions -> Michigan Technological U.,All institutions,Michigan Technological U.,2,89,"['2,158', '']","['2,994', '']","['4,582', '']","['7,889', '']","['588', '']","['1,054', '']","['2,074', '']","['4,749', '']"
10131,r091,"All institutions -> U. Texas, El Paso",All institutions,"U. Texas, El Paso",2,90,"['5,851', '']","['7,597', '']","['6,234', '']","['7,833', '']","['4,796', '']","['5,639', '']","['4,670', '']","['5,880', '']"
10131,r092,"All institutions -> SUNY, Binghamton U.",All institutions,"SUNY, Binghamton U.",2,91,"['7,176', '']","['7,873', '']","['8,490', '']","['7,724', '']","['2,607', '']","['2,734', '']","['1,910', '']","['1,737', '']"
10131,r093,All institutions -> Mississippi State U.,All institutions,Mississippi State U.,2,92,"['6,944', '']","['5,189', '']","['5,546', '']","['7,546', '']","['3,822', '']","['1,749', '']","['2,269', '']","['4,566', '']"
10131,r094,"All institutions -> U. California, Riverside",All institutions,"U. California, Riverside",2,93,"['9,450', '']","['8,974', '']","['8,295', '']","['7,468', '']","['7,221', '']","['5,999', '']","['5,841', '']","['5,927', '']"
10131,r095,All institutions -> Virginia Commonwealth U.,All institutions,Virginia Commonwealth U.,2,94,"['1,286', '']","['2,138', '']","['6,270', '']","['7,073', '']","['1,286', '']","['1,584', '']","['1,335', '']","['1,398', '']"
10131,r096,"All institutions -> U. Arkansas, Fayetteville",All institutions,"U. Arkansas, Fayetteville",2,95,"['5,088', '']","['4,591', '']","['5,882', '']","['6,819', '']","['2,008', '']","['1,753', '']","['2,541', '']","['4,113', '']"
10131,r097,All institutions -> U. Memphis,All institutions,U. Memphis,2,96,"['9,482', '']","['8,486', '']","['7,957', '']","['6,795', '']","['6,188', '']","['4,277', '']","['4,492', '']","['5,111', '']"
10131,r098,All institutions -> Temple U.,All institutions,Temple U.,2,97,"['4,560', '']","['5,901', '']","['6,327', '']","['6,734', '']","['2,818', '']","['2,496', '']","['2,571', '']","['3,381', '']"
10131,r099,All institutions -> U.S. Military Academy,All institutions,U.S. Military Academy,2,98,"['1,687', '']","['469', '']","['2,305', '']","['6,651', '']","['1,687', '']","['469', '']","['1,878', '']","['6,609', '']"
10131,r100,"All institutions -> U. Oklahoma, Norman and Health Science Center",All institutions,"U. Oklahoma, Norman and Health Science Center",2,99,"['1,752', '']","['3,019', '']","['4,661', '']","['6,637', '']","['1,354', '']","['1,285', '']","['2,414', '']","['4,383', '']"
10131,r101,All institutions -> U. Oregon,All institutions,U. Oregon,2,100,"['5,059', '']","['5,652', '']","['6,362', '']","['6,598', '']","['3,738', '']","['4,228', '']","['4,811', '']","['5,083', '']"
10131,r102,All institutions -> Drexel U.,All institutions,Drexel U.,2,101,"['4,298', '']","['4,105', '']","['5,655', '']","['6,589', '']","['2,827', '']","['2,885', '']","['4,413', '']","['5,308', '']"
10131,r103,All institutions -> U. Houston,All institutions,U. Houston,2,102,"['4,819', '']","['5,599', '']","['4,352', '']","['6,539', '']","['3,033', '']","['2,546', '']","['2,337', '']","['3,307', '']"
10131,r104,"All institutions -> U. Missouri, Columbia",All institutions,"U. Missouri, Columbia",2,103,"['4,567', '']","['4,187', '']","['6,866', '']","['6,157', '']","['3,924', '']","['3,674', '']","['5,692', '']","['3,774', '']"
10131,r105,"All institutions -> SUNY, U. Albany",All institutions,"SUNY, U. Albany",2,104,"['6,541', '']","['6,591', '']","['5,230', '']","['6,141', '']","['2,709', '']","['2,739', '']","['1,596', '']","['1,517', '']"
10131,r106,"All institutions -> U. Nevada, Reno",All institutions,"U. Nevada, Reno",2,105,"['7,812', '']","['7,550', '']","['6,843', '']","['6,103', '']","['2,858', '']","['3,390', '']","['3,896', '']","['5,808', '']"
10131,r107,All institutions -> U. Kentucky,All institutions,U. Kentucky,2,106,"['3,165', '']","['4,054', '']","['4,011', '']","['5,913', '']","['1,639', '']","['1,554', '']","['2,223', '']","['3,569', '']"
10131,r108,All institutions -> Oregon State U.,All institutions,Oregon State U.,2,107,"['8,869', '']","['8,213', '']","['7,241', '']","['5,820', '']","['7,304', '']","['6,218', '']","['6,182', '']","['4,593', '']"
10131,r109,All institutions -> Iowa State U.,All institutions,Iowa State U.,2,108,"['8,296', '']","['7,666', '']","['5,844', '']","['5,782', '']","['4,152', '']","['4,815', '']","['3,093', '']","['2,838', '']"
10131,r110,"All institutions -> U. California, Davis",All institutions,"U. California, Davis",2,109,"['7,562', '']","['7,256', '']","['5,934', '']","['5,764', '']","['5,544', '']","['5,005', '']","['4,367', '']","['4,762', '']"
10131,r111,All institutions -> U. Delaware,All institutions,U. Delaware,2,110,"['5,274', '']","['6,648', '']","['4,182', '']","['5,740', '']","['4,540', '']","['5,643', '']","['3,404', '']","['3,963', '']"
10131,r112,All institutions -> U. Georgia,All institutions,U. Georgia,2,111,"['3,731', '']","['3,760', '']","['4,121', '']","['5,509', '']","['1,453', '']","['1,105', '']","['1,258', '']","['2,085', '']"
10131,r113,"All institutions -> U. California, Santa Cruz",All institutions,"U. California, Santa Cruz",2,112,"['4,401', '']","['5,009', '']","['5,128', '']","['5,441', '']","['1,910', '']","['2,199', '']","['2,407', '']","['2,943', '']"
10131,r114,All institutions -> Texas Tech U.,All institutions,Texas Tech U.,2,113,"['4,427', '']","['5,111', '']","['4,274', '']","['5,410', '']","['1,019', '']","['1,160', '']","['916', '']","['933', '']"
10131,r115,All institutions -> Georgia State U.,All institutions,Georgia State U.,2,114,"['3,562', '']","['3,435', '']","['4,896', '']","['5,346', '']","['1,885', '']","['1,531', '']","['1,643', '']","['1,962', '']"
10131,r116,All institutions -> Wright State U.,All institutions,Wright State U.,2,115,"['2,986', '']","['2,034', '']","['3,531', '']","['5,329', '']","['1,684', '']","['871', '']","['2,740', '']","['4,576', '']"
10131,r117,All institutions -> Florida Institute of Technology,All institutions,Florida Institute of Technology,2,116,"['4,242', '']","['4,287', '']","['5,643', '']","['5,289', '']","['3,930', '']","['3,223', '']","['3,698', '']","['4,101', '']"
10131,r118,"All institutions -> Auburn U., Auburn",All institutions,"Auburn U., Auburn",2,117,"['4,368', '']","['5,006', '']","['5,127', '']","['5,174', '']","['1,505', '']","['1,740', '']","['2,151', '']","['1,506', '']"
10131,r119,"All institutions -> Indiana U.-Purdue U., Indianapolis",All institutions,"Indiana U.-Purdue U., Indianapolis",2,118,"['3,920', '']","['5,006', '']","['4,643', '']","['5,049', '']","['2,106', '']","['3,307', '']","['2,798', '']","['2,759', '']"
10131,r120,All institutions -> Syracuse U.,All institutions,Syracuse U.,2,119,"['5,571', '']","['5,081', '']","['5,582', '']","['4,858', '']","['2,621', '']","['1,266', '']","['1,557', '']","['1,367', '']"
10131,r121,All institutions -> U. West Florida,All institutions,U. West Florida,2,120,"['1,845', '']","['1,995', '']","['2,510', '']","['4,832', '']","['471', '']","['460', '']","['1,625', '']","['3,654', '']"
10131,r122,All institutions -> Stevens Institute of Technology,All institutions,Stevens Institute of Technology,2,121,"['3,666', '']","['3,606', '']","['4,984', '']","['4,815', '']","['3,325', '']","['3,454', '']","['4,104', '']","['3,994', '']"
10131,r123,"All institutions -> U. Nebraska, Omaha",All institutions,"U. Nebraska, Omaha",2,122,"['3,287', '']","['3,185', '']","['2,588', '']","['4,810', '']","['2,097', '']","['1,827', '']","['1,591', '']","['3,575', '']"
10131,r124,All institutions -> U. Connecticut,All institutions,U. Connecticut,2,123,"['5,103', '']","['5,575', '']","['5,294', '']","['4,766', '']","['2,815', '']","['3,194', '']","['3,271', '']","['2,672', '']"
