table_id,row_id,_b_agency_b_full_path,_b_agency_b_level_1,_b_agency_b_level_2,_b_agency_b_level_3,_b_agency_b_level_4,_b_agency_b_level_5,_b_agency_b_hierarchy_depth,field_total,field_aeronautical_engineering,field_astronautical_engineering,field_chemical_engineering,field_civil_engineering,field_electrical_engineering,field_mechanical_engineering,field_metallurgy_and_materials_engineering,field_other_engineering
6415,r014,All agencies surveyed -> Departments -> Department of Energy -> Advanced Research Projects Agency&#8212;Energy,All agencies surveyed,Departments,Department of Energy,Advanced Research Projects Agency&#8212;Energy,,4,44852.1,0.0,0.0,16503.0,0.0,4301.3,9507.0,14516.5,24.4
6415,r015,All agencies surveyed -> Departments -> Department of Energy -> Electricity Delivery and Energy Reliability,All agencies surveyed,Departments,Department of Energy,Electricity Delivery and Energy Reliability,,4,7746.2,0.0,0.0,0.0,0.0,7746.2,0.0,0.0,0.0
6415,r016,All agencies surveyed -> Departments -> Department of Energy -> Energy Efficiency and Renewable Energy,All agencies surveyed,Departments,Department of Energy,Energy Efficiency and Renewable Energy,,4,310154.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310154.7
6415,r017,All agencies surveyed -> Departments -> Department of Energy -> Fossil Energy,All agencies surveyed,Departments,Department of Energy,Fossil Energy,,4,124609.5,0.0,0.0,123607.8,1001.7,0.0,0.0,0.0,0.0
6415,r018,All agencies surveyed -> Departments -> Department of Energy -> National Nuclear Security Administration,All agencies surveyed,Departments,Department of Energy,National Nuclear Security Administration,,4,275.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,175.0
6415,r019,All agencies surveyed -> Departments -> Department of Energy -> National Nuclear Security Administration -> Defense Programs,All agencies surveyed,Departments,Department of Energy,National Nuclear Security Administration,Defense Programs,5,275.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,175.0
6415,r020,All agencies surveyed -> Departments -> Department of Energy -> Nuclear Energy,All agencies surveyed,Departments,Department of Energy,Nuclear Energy,,4,43516.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43516.8
6415,r021,All agencies surveyed -> Departments -> Department of Health and Human Services,All agencies surveyed,Departments,Department of Health and Human Services,,,3,544196.6,0.0,0.0,0.0,0.0,0.0,0.0,4943.1,539253.5
6415,r022,All agencies surveyed -> Departments -> Department of Health and Human Services -> Agency for Healthcare Research and Quality,All agencies surveyed,Departments,Department of Health and Human Services,Agency for Healthcare Research and Quality,,4,433.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,433.0
6415,r023,All agencies surveyed -> Departments -> Department of Health and Human Services -> National Institutes of Health,All agencies surveyed,Departments,Department of Health and Human Services,National Institutes of Health,,4,543763.6,0.0,0.0,0.0,0.0,0.0,0.0,4943.1,538820.5
6415,r024,All agencies surveyed -> Other agencies,All agencies surveyed,Other agencies,,,,2,,,,,,,,,
6415,r025,All agencies surveyed -> Other agencies -> National Aeronautics and Space Administration,All agencies surveyed,Other agencies,National Aeronautics and Space Administration,,,3,79973.9,27971.5,6561.6,0.0,0.0,0.0,0.0,0.0,45440.7
6415,r026,All agencies surveyed -> Other agencies -> National Science Foundation,All agencies surveyed,Other agencies,National Science Foundation,,,3,144716.9,0.0,0.0,14008.8,955.0,21740.1,13629.6,612.6,93770.8
