table_id,row_id,_b_agency_b_full_path,_b_agency_b_level_1,_b_agency_b_level_2,_b_agency_b_level_3,_b_agency_b_level_4,_b_agency_b_level_5,_b_agency_b_hierarchy_depth,field_2003,field_2004,field_2005,field_2006,field_2007,field_2008,field_2009,field_2010,field_2011,field_2012,field_2013
10860,r012,All agencies -> Departments -> Department of Agriculture -> National Institute of Food and Agriculture,All agencies,Departments,Department of Agriculture,National Institute of Food and Agriculture,,4,503,507,563,586,622,639,634,612,654,707,688
10860,r013,All agencies -> Departments -> Department of Agriculture -> Rural Business-Cooperative Service,All agencies,Departments,Department of Agriculture,Rural Business-Cooperative Service,,4,4,4,4,4,21,4,3,4,1,4,3
10860,r014,All agencies -> Departments -> Department of Commerce,All agencies,Departments,Department of Commerce,,,3,1248,1157,747,710,1059,1166,1252,1409,1590,1402,1262
10860,r015,All agencies -> Departments -> Department of Commerce -> Census Bureau,All agencies,Departments,Department of Commerce,Census Bureau,,4,20,24,23,22,22,25,29,47,59,102,131
10860,r016,All agencies -> Departments -> Department of Commerce -> Economic Development Administration,All agencies,Departments,Department of Commerce,Economic Development Administration,,4,0.05,0.05,0.05,0.05,1,21,28,34,16,NA,NA
10860,r017,All agencies -> Departments -> Department of Commerce -> National Institute of Standards and Technology,All agencies,Departments,Department of Commerce,National Institute of Standards and Technology,,4,537,558,478,467,457,493,501,637,742,720,576
10860,r018,All agencies -> Departments -> Department of Commerce -> National Oceanic and Atmospheric Administration,All agencies,Departments,Department of Commerce,National Oceanic and Atmospheric Administration,,4,668,550,242,216,574,627,687,685,766,573,547
10860,r019,All agencies -> Departments -> Department of Commerce -> National Telecommunications and Information Administration,All agencies,Departments,Department of Commerce,National Telecommunications and Information Administration,,4,24,24,3,5,5,0.05,7,7,7,7,8
10860,r020,All agencies -> Departments -> Department of Defense,All agencies,Departments,Department of Defense,,,3,49852,53165,64522,63818,68709,68862,66971,67763,72659,65392,65107
10860,r021,All agencies -> Departments -> Department of Defense -> Defense Advanced Research Projects Agency,All agencies,Departments,Department of Defense,Defense Advanced Research Projects Agency,,4,na,na,na,na,na,na,na,na,2889,2833,2692
10860,r022,All agencies -> Departments -> Department of Defense -> Defense agencies and activities,All agencies,Departments,Department of Defense,Defense agencies and activities,,4,11879,11141,17134,14005,14723,15560,15607,15210,na,na,na
10860,r023,All agencies -> Departments -> Department of Defense -> Department of the Air Force,All agencies,Departments,Department of Defense,Department of the Air Force,,4,18153,19721,20951,21446,24498,24214,23569,26235,25970,25178,24858
10860,r024,All agencies -> Departments -> Department of Defense -> Department of the Army,All agencies,Departments,Department of Defense,Department of the Army,,4,7092,6954,9847,10662,10360,11057,10125,9210,8125,6688,7817
10860,r025,All agencies -> Departments -> Department of Defense -> Department of the Navy,All agencies,Departments,Department of Defense,Department of the Navy,,4,12485,15044,16270,17443,18935,17851,17492,16924,15362,14365,15506
10860,r026,"All agencies -> Departments -> Department of Defense -> Operational Test and Evaluation, Director",All agencies,Departments,Department of Defense,"Operational Test and Evaluation, Director",,4,243,305,320,262,193,180,179,184,NA,NA,NA
10860,r027,All agencies -> Departments -> Department of Defense -> Other defense agencies,All agencies,Departments,Department of Defense,Other defense agencies,,4,na,na,na,na,na,na,na,na,20313,16327,14234
10860,r028,All agencies -> Departments -> Department of Education,All agencies,Departments,Department of Education,,,3,316,227,264,255,271,287,312,322,106,102,97
10860,r029,All agencies -> Departments -> Department of Energy,All agencies,Departments,Department of Energy,,,3,8424,8502,8607,8213,8444,8857,9771,9891,10456,10314,9861
10860,r030,All agencies -> Departments -> Department of Energy -> Advanced Research Projects Agency&#8212;Energy,All agencies,Departments,Department of Energy,Advanced Research Projects Agency&#8212;Energy,,4,NA,NA,NA,NA,NA,0,0,64,118,142,144
10860,r031,All agencies -> Departments -> Department of Energy -> Bonneville Power Administration,All agencies,Departments,Department of Energy,Bonneville Power Administration,,4,23,24,11,11,11,14,8,13,13,14,14
10860,r032,All agencies -> Departments -> Department of Energy -> Civilian Radioactive Waste Management,All agencies,Departments,Department of Energy,Civilian Radioactive Waste Management,,4,76,74,74,53,11,8,2,0,0,0,0
10860,r033,All agencies -> Departments -> Department of Energy -> Electricity Delivery and Energy Reliability,All agencies,Departments,Department of Energy,Electricity Delivery and Energy Reliability,,4,na,na,72,108,54,89,87,83,90,101,45
10860,r034,All agencies -> Departments -> Department of Energy -> Energy Efficiency and Renewable Energy,All agencies,Departments,Department of Energy,Energy Efficiency and Renewable Energy,,4,688,604,594,457,648,794,730,969,888,910,721
10860,r035,All agencies -> Departments -> Department of Energy -> Environmental Management,All agencies,Departments,Department of Energy,Environmental Management,,4,69,43,50,34,32,36,13,70,67,46,9
10860,r036,All agencies -> Departments -> Department of Energy -> Fossil Energy,All agencies,Departments,Department of Energy,Fossil Energy,,4,643,506,539,386,431,325,359,364,303,298,376
10860,r037,All agencies -> Departments -> Department of Energy -> National Nuclear Security Administration,All agencies,Departments,Department of Energy,National Nuclear Security Administration,,4,3895,4005,3925,3858,3794,3999,3661,3769,4186,4013,3930
10860,r038,All agencies -> Departments -> Department of Energy -> National Nuclear Security Administration -> Defense Programs,All agencies,Departments,Department of Energy,National Nuclear Security Administration,Defense Programs,5,2997,3135,3001,2865,2828,2939,2576,2486,2888,2701,2643
10860,r039,All agencies -> Departments -> Department of Energy -> National Nuclear Security Administration -> Fissile Materials Disposition,All agencies,Departments,Department of Energy,National Nuclear Security Administration,Fissile Materials Disposition,5,17,1,0,0,0,NA,NA,NA,NA,NA,NA
10860,r040,All agencies -> Departments -> Department of Energy -> National Nuclear Security Administration -> Naval Nuclear Propulsion Program,All agencies,Departments,Department of Energy,National Nuclear Security Administration,Naval Nuclear Propulsion Program,5,658,706,778,750,761,761,770,945,974,1080,994
10860,r041,All agencies -> Departments -> Department of Energy -> National Nuclear Security Administration -> Office of Defense Nuclear Nonproliferation,All agencies,Departments,Department of Energy,National Nuclear Security Administration,Office of Defense Nuclear Nonproliferation,5,224,163,145,243,205,299,315,338,324,231,294
10860,r042,All agencies -> Departments -> Department of Energy -> Nuclear Energy,All agencies,Departments,Department of Energy,Nuclear Energy,,4,43,79,83,89,81,133,116,368,388,361,263
10860,r043,All agencies -> Departments -> Department of Energy -> Office of Intelligence,All agencies,Departments,Department of Energy,Office of Intelligence,,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10860,r044,All agencies -> Departments -> Department of Energy -> Office of Science,All agencies,Departments,Department of Energy,Office of Science,,4,2983,3167,3260,3217,3382,3458,4796,4191,4403,4428,4357
10860,r045,All agencies -> Departments -> Department of Health and Human Services,All agencies,Departments,Department of Health and Human Services,,,3,27316,28263,28862,28799,29261,29268,35296,36610,30459,30876,29431
10860,r046,All agencies -> Departments -> Department of Health and Human Services -> Administration for Children and Families,All agencies,Departments,Department of Health and Human Services,Administration for Children and Families,,4,19,19,39,13,12,19,14,6,9,8,3
10860,r047,All agencies -> Departments -> Department of Health and Human Services -> Administration for Community Living,All agencies,Departments,Department of Health and Human Services,Administration for Community Living,,4,4,3,2,3,3,0,0,0,0,0,0
10860,r048,All agencies -> Departments -> Department of Health and Human Services -> Agency for Healthcare Research and Quality,All agencies,Departments,Department of Health and Human Services,Agency for Healthcare Research and Quality,,4,0,0,0,0,0,0,0,0,0,0,365
10860,r049,All agencies -> Departments -> Department of Health and Human Services -> Agency for Toxic Substances and Disease Registry,All agencies,Departments,Department of Health and Human Services,Agency for Toxic Substances and Disease Registry,,4,14,11,9,9,4,4,5,3,5,1,1
10860,r050,All agencies -> Departments -> Department of Health and Human Services -> Centers for Disease Control and Prevention,All agencies,Departments,Department of Health and Human Services,Centers for Disease Control and Prevention,,4,564,540,511,688,679,414,339,343,296,445,301
10860,r051,All agencies -> Departments -> Department of Health and Human Services -> Centers for Medicare and Medicaid Services,All agencies,Departments,Department of Health and Human Services,Centers for Medicare and Medicaid Services,,4,74,89,89,62,86,70,57,54,45,34,20
10860,r052,All agencies -> Departments -> Department of Health and Human Services -> Food and Drug Administration,All agencies,Departments,Department of Health and Human Services,Food and Drug Administration,,4,158,134,140,140,130,138,164,201,215,337,345
10860,r053,All agencies -> Departments -> Department of Health and Human Services -> Health Resources and Services Administration,All agencies,Departments,Department of Health and Human Services,Health Resources and Services Administration,,4,439,48,53,24,24,62,56,67,37,21,37
10860,r054,All agencies -> Departments -> Department of Health and Human Services -> National Institutes of Health,All agencies,Departments,Department of Health and Human Services,National Institutes of Health,,4,25965,27312,27926,27778,28257,28540,34641,35882,29830,30010,28341
10860,r055,All agencies -> Departments -> Department of Health and Human Services -> Office of the Secretary of Health and Human Services,All agencies,Departments,Department of Health and Human Services,Office of the Secretary of Health and Human Services,,4,22,21,25,27,24,22,20,54,20,19,19
10860,r056,All agencies -> Departments -> Department of Health and Human Services -> Office of the Secretary of Health and Human Services -> Office of Public Health and Science,All agencies,Departments,Department of Health and Human Services,Office of the Secretary of Health and Human Services,Office of Public Health and Science,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10860,r057,All agencies -> Departments -> Department of Health and Human Services -> Office of the Secretary of Health and Human Services -> Office of the Assistant Secretary for Planning and Evaluation,All agencies,Departments,Department of Health and Human Services,Office of the Secretary of Health and Human Services,Office of the Assistant Secretary for Planning and Evaluation,5,20,21,25,27,24,22,20,54,20,19,19
10860,r058,All agencies -> Departments -> Department of Health and Human Services -> Substance Abuse and Mental Health Services Administration,All agencies,Departments,Department of Health and Human Services,Substance Abuse and Mental Health Services Administration,,4,57,87,68,54,42,0,NA,NA,NA,NA,NA
10860,r059,All agencies -> Departments -> Department of Homeland Security,All agencies,Departments,Department of Homeland Security,,,3,NA,592,1028,1714,1181,1009,438,976,1166,828,614
10860,r060,All agencies -> Departments -> Department of Homeland Security -> Coast Guard,All agencies,Departments,Department of Homeland Security,Coast Guard,,4,NA,21,11,24,24,16,21,27,22,22,22
10860,r061,All agencies -> Departments -> Department of Homeland Security -> Science and Technology Directorate,All agencies,Departments,Department of Homeland Security,Science and Technology Directorate,,4,NA,432,835,1677,1153,993,417,949,1144,806,592
10860,r062,All agencies -> Departments -> Department of Homeland Security -> Secret Service,All agencies,Departments,Department of Homeland Security,Secret Service,,4,NA,1,1,1,1,1,NA,NA,NA,NA,NA
10860,r063,All agencies -> Departments -> Department of Homeland Security -> Transportation Security Administration,All agencies,Departments,Department of Homeland Security,Transportation Security Administration,,4,NA,138,180,12,4,0,NA,NA,NA,NA,NA
10860,r064,All agencies -> Departments -> Department of Housing and Urban Development,All agencies,Departments,Department of Housing and Urban Development,,,3,54,43,48,42,32,33,36,51,50,53,64
10860,r065,All agencies -> Departments -> Department of the Interior,All agencies,Departments,Department of the Interior,,,3,601,612,597,608,626,644,745,726,714,745,705
10860,r066,All agencies -> Departments -> Department of the Interior -> Bureau of Ocean Energy Management,All agencies,Departments,Department of the Interior,Bureau of Ocean Energy Management,,4,29,29,30,31,29,34,39,44,50,39,31
10860,r067,All agencies -> Departments -> Department of the Interior -> Bureau of Reclamation,All agencies,Departments,Department of the Interior,Bureau of Reclamation,,4,11,16,17,11,16,15,17,13,15,12,13
10860,r068,All agencies -> Departments -> Department of the Interior -> Bureau of Safety and Environmental Enforcement,All agencies,Departments,Department of the Interior,Bureau of Safety and Environmental Enforcement,,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,18
10860,r069,All agencies -> Departments -> Department of the Interior -> Geological Survey,All agencies,Departments,Department of the Interior,Geological Survey,,4,550,552,546,561,574,586,674,661,640,673,636
10860,r070,All agencies -> Departments -> Department of the Interior -> National Park Service,All agencies,Departments,Department of the Interior,National Park Service,,4,10,14,4,4,8,9,14,8,9,5,7
10860,r071,All agencies -> Departments -> Department of Justice,All agencies,Departments,Department of Justice,,,3,103,69,66,71,124,113,103,119,102,67,110
10860,r072,All agencies -> Departments -> Department of Justice -> Bureau of Prisons,All agencies,Departments,Department of Justice,Bureau of Prisons,,4,10,9,12,12,13,11,10,11,12,11,11
10860,r073,All agencies -> Departments -> Department of Justice -> Federal Bureau of Investigation,All agencies,Departments,Department of Justice,Federal Bureau of Investigation,,4,43,34,33,34,71,26,15,30,18,8,30
10860,r074,All agencies -> Departments -> Department of Justice -> Office of Justice Programs,All agencies,Departments,Department of Justice,Office of Justice Programs,,4,51,25,20,25,40,76,78,78,73,49,69
10860,r075,All agencies -> Departments -> Department of Labor,All agencies,Departments,Department of Labor,,,3,176,198,163,94,59,84,72,13,12,20,15
10860,r076,All agencies -> Departments -> Department of Labor -> Bureau of Labor Statistics,All agencies,Departments,Department of Labor,Bureau of Labor Statistics,,4,21,22,23,23,24,24,0,NA,NA,NA,NA
10860,r077,All agencies -> Departments -> Department of Labor -> Employee Benefits Security Administration,All agencies,Departments,Department of Labor,Employee Benefits Security Administration,,4,2,1,1,2,1,1,1,5,5,11,8
10860,r078,All agencies -> Departments -> Department of Labor -> Employment and Training Administration,All agencies,Departments,Department of Labor,Employment and Training Administration,,4,148,170,134,64,29,54,64,NA,NA,NA,NA
10860,r079,All agencies -> Departments -> Department of Labor -> Occupational Safety and Health Administration,All agencies,Departments,Department of Labor,Occupational Safety and Health Administration,,4,3,3,3,4,3,4,4,6,4,6,4
10860,r080,All agencies -> Departments -> Department of Labor -> Office of the Secretary of Labor,All agencies,Departments,Department of Labor,Office of the Secretary of Labor,,4,2,0.05,0.05,0.05,0.05,0,NA,0,0,NA,NA
10860,r081,All agencies -> Departments -> Department of Labor -> Pension Benefit Guaranty Corp.,All agencies,Departments,Department of Labor,Pension Benefit Guaranty Corp.,,4,1,1,2,2,2,2,2,3,3,3,3
10860,r082,All agencies -> Departments -> Department of State,All agencies,Departments,Department of State,,,3,2,2,3,3,3,3,4,3,3,2,1
10860,r083,All agencies -> Departments -> Department of Transportation,All agencies,Departments,Department of Transportation,,,3,592,569,412,884,775,626,544,781,786,740,681
10860,r084,All agencies -> Departments -> Department of Transportation -> Federal Aviation Administration,All agencies,Departments,Department of Transportation,Federal Aviation Administration,,4,250,262,241,307,282,218,197,258,228,242,214
10860,r085,All agencies -> Departments -> Department of Transportation -> Federal Highway Administration,All agencies,Departments,Department of Transportation,Federal Highway Administration,,4,230,238,74,400,340,260,215,352,320,311,281
10860,r086,All agencies -> Departments -> Department of Transportation -> Federal Motor Carrier Safety Administration,All agencies,Departments,Department of Transportation,Federal Motor Carrier Safety Administration,,4,3,4,7,4,13,7,7,7,7,7,7
10860,r087,All agencies -> Departments -> Department of Transportation -> Federal Railroad Administration,All agencies,Departments,Department of Transportation,Federal Railroad Administration,,4,28,33,23,59,37,40,42,45,42,47,46
10860,r088,All agencies -> Departments -> Department of Transportation -> Federal Transit Administration,All agencies,Departments,Department of Transportation,Federal Transit Administration,,4,4,4,4,7,4,7,7,22,42,26,11
10860,r089,All agencies -> Departments -> Department of Transportation -> National Highway Traffic Safety Administration,All agencies,Departments,Department of Transportation,National Highway Traffic Safety Administration,,4,51,7,32,75,66,59,44,65,116,83,95
10860,r090,All agencies -> Departments -> Department of Transportation -> Office of the Secretary of Transportation,All agencies,Departments,Department of Transportation,Office of the Secretary of Transportation,,4,16,11,29,16,16,16,20,20,18,14,16
10860,r091,All agencies -> Departments -> Department of Transportation -> Pipeline and Hazardous Materials Safety Administration,All agencies,Departments,Department of Transportation,Pipeline and Hazardous Materials Safety Administration,,4,na,10,2,15,16,13,4,8,10,8,7
10860,r092,All agencies -> Departments -> Department of Transportation -> Research and Innovative Technology Administration,All agencies,Departments,Department of Transportation,Research and Innovative Technology Administration,,4,na,0,1,2,2,7,9,4,4,3,5
10860,r093,All agencies -> Departments -> Department of Transportation -> Research and Special Programs Administration,All agencies,Departments,Department of Transportation,Research and Special Programs Administration,,4,11,na,na,na,na,na,na,na,na,na,na
10860,r094,All agencies -> Departments -> Department of the Treasury,All agencies,Departments,Department of the Treasury,,,3,60,62,66,65,64,65,69,69,78,76,74
10860,r095,All agencies -> Departments -> Department of the Treasury -> Bureau of Engraving and Printing,All agencies,Departments,Department of the Treasury,Bureau of Engraving and Printing,,4,5,4,6,6,5,5,3,1,6,5,9
10860,r096,All agencies -> Departments -> Department of the Treasury -> Internal Revenue Service,All agencies,Departments,Department of the Treasury,Internal Revenue Service,,4,54,57,58,55,55,60,65,66,71,69,65
10860,r097,All agencies -> Departments -> Department of the Treasury -> Mint,All agencies,Departments,Department of the Treasury,Mint,,4,1,1,2,4,4,1,1,1,1,2,0.05
10860,r098,All agencies -> Departments -> Department of Veterans Affairs,All agencies,Departments,Department of Veterans Affairs,,,3,366,406,402,412,446,480,510,581,559,615,639
10860,r099,All agencies -> Other agencies,All agencies,Other agencies,,,,2,,,,,,,,,,,
10860,r100,All agencies -> Other agencies -> Agency for Global Media,All agencies,Other agencies,Agency for Global Media,,,3,0,1,0.05,0.05,NA,NA,NA,NA,NA,NA,NA
10860,r101,All agencies -> Other agencies -> Agency for International Development,All agencies,Other agencies,Agency for International Development,,,3,220,254,260,255,234,124,156,169,119,77,125
10860,r102,All agencies -> Other agencies -> Appalachian Regional Commission,All agencies,Other agencies,Appalachian Regional Commission,,,3,1,1,1,1,1,1,1,1,0.05,1,0.05
10860,r103,All agencies -> Other agencies -> Consumer Product Safety Commission,All agencies,Other agencies,Consumer Product Safety Commission,,,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1
10860,r104,All agencies -> Other agencies -> Environmental Protection Agency,All agencies,Other agencies,Environmental Protection Agency,,,3,550,0.05,0.05,0.05,0.05,532,553,595,582,581,530
10860,r105,All agencies -> Other agencies -> Federal Communications Commission,All agencies,Other agencies,Federal Communications Commission,,,3,4,9,9,8,8,7,7,4,4,4,5
10860,r106,All agencies -> Other agencies -> Federal Trade Commission,All agencies,Other agencies,Federal Trade Commission,,,3,2,2,1,2,2,3,2,3,3,3,3
10860,r107,All agencies -> Other agencies -> Library of Congress,All agencies,Other agencies,Library of Congress,,,3,3,1,6,7,12,1,1,1,1,1,1
10860,r108,All agencies -> Other agencies -> National Aeronautics and Space Administration,All agencies,Other agencies,National Aeronautics and Space Administration,,,3,8720,8746,8657,6210,5930,6072,5815,8881,7724,10596,11331
10860,r109,All agencies -> Other agencies -> National Archives and Records Administration,All agencies,Other agencies,National Archives and Records Administration,,,3,0.05,0.05,0.05,0.05,0.05,5,5,5,3,2,1
10860,r110,All agencies -> Other agencies -> National Science Foundation,All agencies,Other agencies,National Science Foundation,,,3,3507,3796,4025,4102,4022,4205,4370,5758,5748,5740,5703
10860,r111,All agencies -> Other agencies -> Nuclear Regulatory Commission,All agencies,Other agencies,Nuclear Regulatory Commission,,,3,38,55,57,59,59,42,74,81,99,81,85
10860,r112,All agencies -> Other agencies -> Patient-Centered Outcomes Research Trust Fund,All agencies,Other agencies,Patient-Centered Outcomes Research Trust Fund,,,3,na,na,na,na,na,na,na,na,9,41,74
10860,r113,All agencies -> Other agencies -> Smithsonian Institution,All agencies,Other agencies,Smithsonian Institution,,,3,101,106,110,139,172,182,200,217,249,245,251
10860,r114,All agencies -> Other agencies -> Social Security Administration,All agencies,Other agencies,Social Security Administration,,,3,37,30,35,68,68,54,68,63,53,65,57
