table_id,row_id,_b_field_b_full_path,_b_field_b_level_1,_b_field_b_level_2,_b_field_b_level_3,_b_field_b_hierarchy_depth,field_2020,field_2021_preliminary_
6352,r001,All fields,All fields,,,1,85304757.4,85155455.8
6352,r002,All fields -> Computer sciences and mathematics,All fields,Computer sciences and mathematics,,2,5912385.2,6063316.7
6352,r003,All fields -> Computer sciences and mathematics -> Computer sciences,All fields,Computer sciences and mathematics,Computer sciences,3,4280495.2,NA
6352,r004,All fields -> Computer sciences and mathematics -> Mathematics,All fields,Computer sciences and mathematics,Mathematics,3,681446.8,NA
6352,r005,All fields -> Computer sciences and mathematics -> Other computer sciences and mathematics,All fields,Computer sciences and mathematics,Other computer sciences and mathematics,3,950443.2,NA
6352,r006,All fields -> Engineering,All fields,Engineering,,2,13222044.8,14238054.0
6352,r007,All fields -> Engineering -> Aeronautical engineering,All fields,Engineering,Aeronautical engineering,3,1093479.7,NA
6352,r008,All fields -> Engineering -> Astronautical engineering,All fields,Engineering,Astronautical engineering,3,915907.0,NA
6352,r009,All fields -> Engineering -> Chemical engineering,All fields,Engineering,Chemical engineering,3,788211.4,NA
6352,r010,All fields -> Engineering -> Civil engineering,All fields,Engineering,Civil engineering,3,475684.1,NA
6352,r011,All fields -> Engineering -> Electrical engineering,All fields,Engineering,Electrical engineering,3,880629.5,NA
6352,r012,All fields -> Engineering -> Mechanical engineering,All fields,Engineering,Mechanical engineering,3,522834.4,NA
6352,r013,All fields -> Engineering -> Metallurgy and materials engineering,All fields,Engineering,Metallurgy and materials engineering,3,704470.0,NA
6352,r014,All fields -> Engineering -> Other engineering,All fields,Engineering,Other engineering,3,7840828.8,NA
6352,r015,All fields -> Environmental sciences,All fields,Environmental sciences,,2,5039457.8,4631699.6
6352,r016,All fields -> Environmental sciences -> Atmospheric sciences,All fields,Environmental sciences,Atmospheric sciences,3,908063.5,NA
6352,r017,All fields -> Environmental sciences -> Geological sciences,All fields,Environmental sciences,Geological sciences,3,306030.2,NA
6352,r018,All fields -> Environmental sciences -> Oceanography,All fields,Environmental sciences,Oceanography,3,946188.4,NA
6352,r019,All fields -> Environmental sciences -> Other environmental sciences,All fields,Environmental sciences,Other environmental sciences,3,2879175.7,NA
6352,r020,All fields -> Life sciences,All fields,Life sciences,,2,42524844.3,42013903.5
6352,r021,All fields -> Life sciences -> Agricultural sciences,All fields,Life sciences,Agricultural sciences,3,1412605.2,NA
6352,r022,All fields -> Life sciences -> Biological sciences (excluding environmental biology),All fields,Life sciences,Biological sciences (excluding environmental biology),3,20165399.3,NA
6352,r023,All fields -> Life sciences -> Environmental biology,All fields,Life sciences,Environmental biology,3,901919.9,NA
6352,r024,All fields -> Life sciences -> Medical sciences,All fields,Life sciences,Medical sciences,3,16182200.3,NA
6352,r025,All fields -> Life sciences -> Other life sciences,All fields,Life sciences,Other life sciences,3,3862719.5,NA
6352,r026,All fields -> Physical sciences,All fields,Physical sciences,,2,8419870.0,8775432.2
6352,r027,All fields -> Physical sciences -> Astronomy,All fields,Physical sciences,Astronomy,3,871340.8,NA
6352,r028,All fields -> Physical sciences -> Chemistry,All fields,Physical sciences,Chemistry,3,1143827.0,NA
6352,r029,All fields -> Physical sciences -> Physics,All fields,Physical sciences,Physics,3,3577082.3,NA
6352,r030,All fields -> Physical sciences -> Other physical sciences,All fields,Physical sciences,Other physical sciences,3,2827620.0,NA
6352,r031,All fields -> Psychology,All fields,Psychology,,2,3275830.0,3264983.5
6352,r032,All fields -> Psychology -> Biological aspects,All fields,Psychology,Biological aspects,3,13529.5,NA
6352,r033,All fields -> Psychology -> Social aspects,All fields,Psychology,Social aspects,3,41845.9,NA
6352,r034,All fields -> Psychology -> Other psychological sciences,All fields,Psychology,Other psychological sciences,3,3220454.7,NA
6352,r035,All fields -> Social sciences,All fields,Social sciences,,2,1137411.4,1266266.4
6352,r036,All fields -> Social sciences -> Anthropology,All fields,Social sciences,Anthropology,3,19326.2,NA
6352,r037,All fields -> Social sciences -> Economics,All fields,Social sciences,Economics,3,202700.9,NA
6352,r038,All fields -> Social sciences -> Political science,All fields,Social sciences,Political science,3,12470.1,NA
6352,r039,All fields -> Social sciences -> Sociology,All fields,Social sciences,Sociology,3,152391.5,NA
6352,r040,All fields -> Social sciences -> Other social sciences,All fields,Social sciences,Other social sciences,3,750522.8,NA
6352,r041,All fields -> Other sciences nec,All fields,Other sciences nec,,2,5772913.8,4901799.8
