table_id,row_id,time_period,value
10669,r001,1979,12519
10669,r002,1979,228
10669,r003,1979,6866
10669,r004,1979,ne
10669,r005,1979,38
10669,r006,1979,ne
10669,r007,1979,315
10669,r008,1979,162
10669,r009,1979,ne
10669,r010,1979,NA
10669,r011,1979,NA
10669,r012,1979,4056
10669,r013,1979,454
10669,r014,1979,400
10669,r015,1980,13042
10669,r016,1980,259
10669,r017,1980,7083
10669,r018,1980,ne
10669,r019,1980,43
10669,r020,1980,ne
10669,r021,1980,312
10669,r022,1980,162
10669,r023,1980,ne
10669,r024,1980,NA
10669,r025,1980,NA
10669,r026,1980,4279
10669,r027,1980,475
10669,r028,1980,429
10669,r029,1981,13731
10669,r030,1981,292
10669,r031,1981,7678
10669,r032,1981,ne
10669,r033,1981,35
10669,r034,1981,ne
10669,r035,1981,346
10669,r036,1981,113
10669,r037,1981,ne
10669,r038,1981,NA
10669,r039,1981,NA
10669,r040,1981,4477
10669,r041,1981,471
10669,r042,1981,319
10669,r043,1982,13698
10669,r044,1982,302
10669,r045,1982,7713
10669,r046,1982,ne
10669,r047,1982,47
10669,r048,1982,ne
10669,r049,1982,340
10669,r050,1982,194
10669,r051,1982,ne
10669,r052,1982,NA
10669,r053,1982,NA
10669,r054,1982,4298
10669,r055,1982,520
10669,r056,1982,284
10669,r057,1983,14562
10669,r058,1983,318
10669,r059,1983,8337
10669,r060,1983,ne
10669,r061,1983,80
10669,r062,1983,ne
10669,r063,1983,420
10669,r064,1983,170
10669,r065,1983,ne
10669,r066,1983,NA
10669,r067,1983,NA
10669,r068,1983,4458
10669,r069,1983,437
10669,r070,1983,342
10669,r071,1984,14979
10669,r072,1984,384
10669,r073,1984,8683
10669,r074,1984,ne
10669,r075,1984,59
10669,r076,1984,ne
10669,r077,1984,493
10669,r078,1984,203
10669,r079,1984,ne
10669,r080,1984,NA
10669,r081,1984,NA
10669,r082,1984,4408
10669,r083,1984,423
10669,r084,1984,326
10669,r085,1985,15576
10669,r086,1985,374
10669,r087,1985,9128
10669,r088,1985,ne
10669,r089,1985,70
10669,r090,1985,ne
10669,r091,1985,379
10669,r092,1985,226
10669,r093,1985,ne
10669,r094,1985,NA
10669,r095,1985,NA
10669,r096,1985,4539
10669,r097,1985,510
10669,r098,1985,350
10669,r099,1986,16512
10669,r100,1986,421
10669,r101,1986,9692
10669,r102,1986,ne
10669,r103,1986,75
10669,r104,1986,ne
10669,r105,1986,420
10669,r106,1986,201
10669,r107,1986,ne
10669,r108,1986,NA
10669,r109,1986,NA
10669,r110,1986,4860
10669,r111,1986,521
10669,r112,1986,322
10669,r113,1987,17369
10669,r114,1987,453
10669,r115,1987,10353
10669,r116,1987,ne
10669,r117,1987,103
10669,r118,1987,ne
10669,r119,1987,424
10669,r120,1987,229
10669,r121,1987,ne
10669,r122,1987,NA
10669,r123,1987,NA
10669,r124,1987,4968
10669,r125,1987,460
10669,r126,1987,379
10669,r127,1988,18024
10669,r128,1988,476
10669,r129,1988,10653
10669,r130,1988,ne
10669,r131,1988,96
10669,r132,1988,ne
10669,r133,1988,496
10669,r134,1988,284
10669,r135,1988,ne
10669,r136,1988,NA
10669,r137,1988,NA
10669,r138,1988,5201
10669,r139,1988,498
10669,r140,1988,320
10669,r141,1989,18978
10669,r142,1989,522
10669,r143,1989,11425
10669,r144,1989,ne
10669,r145,1989,84
10669,r146,1989,ne
10669,r147,1989,453
10669,r148,1989,225
10669,r149,1989,ne
10669,r150,1989,NA
10669,r151,1989,NA
10669,r152,1989,5366
10669,r153,1989,536
10669,r154,1989,367
10669,r155,1990,19853
10669,r156,1990,536
10669,r157,1990,11909
10669,r158,1990,ne
10669,r159,1990,71
10669,r160,1990,ne
10669,r161,1990,594
10669,r162,1990,249
10669,r163,1990,ne
10669,r164,1990,NA
10669,r165,1990,NA
10669,r166,1990,5592
10669,r167,1990,464
10669,r168,1990,438
10669,r169,1991,20595
10669,r170,1991,580
10669,r171,1991,12455
10669,r172,1991,ne
10669,r173,1991,120
10669,r174,1991,ne
10669,r175,1991,625
10669,r176,1991,206
10669,r177,1991,ne
10669,r178,1991,NA
10669,r179,1991,NA
10669,r180,1991,5722
10669,r181,1991,508
10669,r182,1991,379
10669,r183,1992,21514
10669,r184,1992,640
10669,r185,1992,13158
10669,r186,1992,ne
10669,r187,1992,145
10669,r188,1992,ne
10669,r189,1992,692
10669,r190,1992,201
10669,r191,1992,ne
10669,r192,1992,NA
10669,r193,1992,NA
10669,r194,1992,5792
10669,r195,1992,525
10669,r196,1992,361
10669,r197,1993,22219
10669,r198,1993,720
10669,r199,1993,13778
10669,r200,1993,ne
10669,r201,1993,164
10669,r202,1993,ne
10669,r203,1993,765
10669,r204,1993,224
10669,r205,1993,ne
10669,r206,1993,NA
10669,r207,1993,NA
10669,r208,1993,5669
10669,r209,1993,521
10669,r210,1993,378
10669,r211,1994,23181
10669,r212,1994,729
10669,r213,1994,14379
10669,r214,1994,ne
10669,r215,1994,185
10669,r216,1994,ne
10669,r217,1994,824
10669,r218,1994,239
10669,r219,1994,ne
10669,r220,1994,NA
10669,r221,1994,NA
10669,r222,1994,5884
10669,r223,1994,551
10669,r224,1994,390
10669,r225,1995,23512
10669,r226,1995,724
10669,r227,1995,14659
10669,r228,1995,ne
10669,r229,1995,213
10669,r230,1995,ne
10669,r231,1995,845
10669,r232,1995,262
10669,r233,1995,ne
10669,r234,1995,NA
10669,r235,1995,NA
10669,r236,1995,5851
10669,r237,1995,582
10669,r238,1995,376
10669,r239,1996,23892
10669,r240,1996,699
10669,r241,1996,14890
10669,r242,1996,ne
10669,r243,1996,250
10669,r244,1996,ne
10669,r245,1996,861
10669,r246,1996,326
10669,r247,1996,ne
10669,r248,1996,NA
10669,r249,1996,NA
10669,r250,1996,5828
10669,r251,1996,594
10669,r252,1996,444
10669,r253,1997,24293
10669,r254,1997,724
10669,r255,1997,15082
10669,r256,1997,ne
10669,r257,1997,322
10669,r258,1997,ne
10669,r259,1997,942
10669,r260,1997,308
10669,r261,1997,ne
10669,r262,1997,NA
10669,r263,1997,NA
10669,r264,1997,5968
10669,r265,1997,586
10669,r266,1997,361
10669,r267,1998,25023
10669,r268,1998,695
10669,r269,1998,15761
10669,r270,1998,ne
10669,r271,1998,374
10669,r272,1998,ne
10669,r273,1998,902
10669,r274,1998,279
10669,r275,1998,ne
10669,r276,1998,NA
10669,r277,1998,NA
10669,r278,1998,6004
10669,r279,1998,617
10669,r280,1998,391
10669,r281,1999,25784
10669,r282,1999,750
10669,r283,1999,16097
10669,r284,1999,ne
10669,r285,1999,334
10669,r286,1999,ne
10669,r287,1999,925
10669,r288,1999,351
10669,r289,1999,ne
10669,r290,1999,NA
10669,r291,1999,NA
10669,r292,1999,6157
10669,r293,1999,716
10669,r294,1999,454
