table_id,row_id,time_period,value
4638,r001,1958,8773
4638,r002,1958,-
4638,r003,1959,9213
4638,r004,1959,5.0
4638,r005,1960,9733
4638,r006,1960,5.6
4638,r007,1961,10413
4638,r008,1961,7.0
4638,r009,1962,11500
4638,r010,1962,10.4
4638,r011,1963,12728
4638,r012,1963,10.7
4638,r013,1964,14325
4638,r014,1964,12.5
4638,r015,1965,16340
4638,r016,1965,14.1
4638,r017,1966,17949
4638,r018,1966,9.8
4638,r019,1967,20403
4638,r020,1967,13.7
4638,r021,1968,22937
4638,r022,1968,12.4
4638,r023,1969,25743
4638,r024,1969,12.2
4638,r025,1970,29498
4638,r026,1970,14.6
4638,r027,1971,31867
4638,r028,1971,8.0
4638,r029,1972,33041
4638,r030,1972,3.7
4638,r031,1973,33755
4638,r032,1973,2.2
4638,r033,1974,33047
4638,r034,1974,-2.1
4638,r035,1975,32952
4638,r036,1975,-0.3
4638,r037,1976,32946
4638,r038,1976,0.05
4638,r039,1977,31716
4638,r040,1977,-3.7
4638,r041,1978,30875
4638,r042,1978,-2.7
4638,r043,1979,31238
4638,r044,1979,1.2
4638,r045,1980,31019
4638,r046,1980,-0.7
4638,r047,1981,31355
4638,r048,1981,1.1
4638,r049,1982,31108
4638,r050,1982,-0.8
4638,r051,1983,31280
4638,r052,1983,0.6
4638,r053,1984,31334
4638,r054,1984,0.2
4638,r055,1985,31295
4638,r056,1985,-0.1
4638,r057,1986,31897
4638,r058,1986,1.9
4638,r059,1987,32365
4638,r060,1987,1.5
4638,r061,1988,33497
4638,r062,1988,3.5
4638,r063,1989,34325
4638,r064,1989,2.5
4638,r065,1990,36065
4638,r066,1990,5.1
4638,r067,1991,37530
4638,r068,1991,4.1
4638,r069,1992,38886
4638,r070,1992,3.6
4638,r071,1993,39800
4638,r072,1993,2.4
4638,r073,1994,41034
4638,r074,1994,3.1
4638,r075,1995,41747
4638,r076,1995,1.7
4638,r077,1996,42437
4638,r078,1996,1.7
4638,r079,1997,42539
4638,r080,1997,0.2
4638,r081,1998,42636
4638,r082,1998,0.2
4638,r083,1999,41101
4638,r084,1999,-3.6
4638,r085,2000,41369
4638,r086,2000,0.7
4638,r087,2001,40744
4638,r088,2001,-1.5
4638,r089,2002,40031
4638,r090,2002,-1.7
4638,r091,2003,40762
4638,r092,2003,1.8
4638,r093,2004,42122
4638,r094,2004,3.3
4638,r095,2005,43385
4638,r096,2005,3.0
4638,r097,2006,45620
4638,r098,2006,5.2
4638,r099,2007,48132
4638,r100,2007,5.5
4638,r101,2008,48776
4638,r102,2008,1.3
4638,r103,2009,49552
4638,r104,2009,1.6
4638,r105,2010,48028
4638,r106,2010,-3.1
4638,r107,2011,48909
4638,r108,2011,1.8
4638,r109,2012,50943
4638,r110,2012,4.2
4638,r111,2013,52703
4638,r112,2013,3.5
4638,r113,2014,53986
4638,r114,2014,2.4
4638,r115,2015,54886
4638,r116,2015,1.7
4638,r117,2016,54809
4638,r118,2016,-0.1
4638,r119,2017,54552
4638,r120,2017,-0.5
4638,r121,2018,55085
4638,r122,2018,1.0
4638,r123,2019,55614
4638,r124,2019,1.0
4638,r125,2020,55283
4638,r126,2020,-0.6
