table_id,row_id,industry_and_company_size_full_path,industry_and_company_size_level_1,industry_and_company_size_level_2,industry_and_company_size_level_3,industry_and_company_size_level_4,industry_and_company_size_level_5,industry_and_company_size_hierarchy_depth,field_naics_code,field_domestic_r_d_paid_for_and_performed_by_the_company,field_depreciation,field_capital_expenditures_related_to_r_d,field_adjusted_domestic_r_d_paid_for_by_the_company_and_others,field_change_amount,field_change_percent
9703,r024,"All industries -> Manufacturing industries -> Machinery -> Engine, turbine, and power transmission equipment",All industries,Manufacturing industries,Machinery,"Engine, turbine, and power transmission equipment",,4,3336,"['1,239 - 1,246', '  ']","['35 - 47', '  ']","['115', '  ']","['1,307 - 1,326', '  ']","['68 - 80', '  ']","['D', '  ']"
9703,r025,All industries -> Manufacturing industries -> Machinery -> Other machinery,All industries,Manufacturing industries,Machinery,Other machinery,,4,other 333,"['8,499', '  ']","['201 - 220', '  ']","['651', '  ']","['8,930 - 8,949', '  ']","['431 - 450', '  ']","['D', '  ']"
9703,r026,All industries -> Manufacturing industries -> Computer and electronic products,All industries,Manufacturing industries,Computer and electronic products,,,3,334,"['94,211', '  ']","['5,272', '  ']","['9,468', '  ']","['98,407', '  ']","['4,196', '&nbsp;']","['4.5', '  ']"
9703,r027,All industries -> Manufacturing industries -> Computer and electronic products -> Communications equipment,All industries,Manufacturing industries,Computer and electronic products,Communications equipment,,4,3342,"['11,339', '  ']","['480', '  ']","['731', '  ']","['11,591', '  ']","['252', 'i']","['2.2', '  ']"
9703,r028,All industries -> Manufacturing industries -> Computer and electronic products -> Semiconductor and other electronic components,All industries,Manufacturing industries,Computer and electronic products,Semiconductor and other electronic components,,4,3344,"['45,516', '  ']","['2,360', '  ']","['5,014', 'i ']","['48,170', 'i ']","['2,654', 'i']","['5.8', '  ']"
9703,r029,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments",,4,3345,"['10,014', '  ']","['299', '  ']","['952', '  ']","['10,666', 'i ']","['653', '  ']","['6.5', '  ']"
9703,r030,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments -> Electromedical, electrotherapeutic, and irradiation apparatus",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments","Electromedical, electrotherapeutic, and irradiation apparatus",5,"334510, 334517","['2,837', '  ']","['64', '  ']","['78', 'i ']","['2,850', 'i ']","['14', 'i ']","['0.5', '  ']"
9703,r031,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments -> Search, detection, navigation, guidance, aeronautical, and nautical system and instruments",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments","Search, detection, navigation, guidance, aeronautical, and nautical system and instruments",5,334511,"['2,109', '  ']","['65', '  ']","['357', '  ']","['2,401', '  ']","['292', 'i ']","['13.9', '  ']"
9703,r032,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments -> Other measuring and controlling devices",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments",Other measuring and controlling devices,5,other 3345,"['5,068', '  ']","['170', '  ']","['517', '  ']","['5,415', '  ']","['347', '  ']","['6.8', '  ']"
9703,r033,All industries -> Manufacturing industries -> Computer and electronic products -> Other computer and electronic products,All industries,Manufacturing industries,Computer and electronic products,Other computer and electronic products,,4,other 334,"['27,342', '  ']","['2,133', '  ']","['2,770', '  ']","['27,980', '  ']","['638', '  ']","['2.3', '  ']"
9703,r034,"All industries -> Manufacturing industries -> Electrical equipment, appliances, and components",All industries,Manufacturing industries,"Electrical equipment, appliances, and components",,,3,335,"['5,007', '  ']","['113', '  ']","['389', '  ']","['5,283', '  ']","['276', '  ']","['5.5', '  ']"
9703,r035,All industries -> Manufacturing industries -> Transportation equipment,All industries,Manufacturing industries,Transportation equipment,,,3,336,"['34,405', '  ']","['1,181', '  ']","['3,652', '  ']","['36,875', 'i ']","['2,471', 'i ']","['7.2', '  ']"
9703,r036,"All industries -> Manufacturing industries -> Transportation equipment -> Motor vehicles, bodies, trailers, and parts",All industries,Manufacturing industries,Transportation equipment,"Motor vehicles, bodies, trailers, and parts",,4,3361–63,"['22,754', '  ']","['969', '  ']","['2,813', 'i ']","['24,598', 'i ']","['1,844', 'i ']","['8.1', '  ']"
9703,r037,All industries -> Manufacturing industries -> Transportation equipment -> Aerospace products and parts,All industries,Manufacturing industries,Transportation equipment,Aerospace products and parts,,4,3364,"['9,900', '  ']","['177', '  ']","['704', '  ']","['10,428', 'i ']","['527', '  ']","['5.3', '  ']"
9703,r038,"All industries -> Manufacturing industries -> Transportation equipment -> Aerospace products and parts -> Aircraft, aircraft engine, and aircraft parts",All industries,Manufacturing industries,Transportation equipment,Aerospace products and parts,"Aircraft, aircraft engine, and aircraft parts",5,336411–13,"['9,293', '  ']","['171', '  ']","['603', '  ']","['9,725', 'i ']","['433', '  ']","['4.7', '  ']"
9703,r039,"All industries -> Manufacturing industries -> Transportation equipment -> Aerospace products and parts -> Guided missile, space vehicle, and related parts",All industries,Manufacturing industries,Transportation equipment,Aerospace products and parts,"Guided missile, space vehicle, and related parts",5,"336414–15, 336419","['608', '  ']","['6', '  ']","['101', '  ']","['702', '  ']","['95', '  ']","['15.6', '  ']"
9703,r040,"All industries -> Manufacturing industries -> Transportation equipment -> Military armored vehicle, tank, and tank components",All industries,Manufacturing industries,Transportation equipment,"Military armored vehicle, tank, and tank components",,4,336992,"['20 - 24', '  ']","['2', 'r ']","['0 - 3', '  ']","['18 - 25', 'i ']","['-2 - 1', '  ']","['D', '  ']"
9703,r041,All industries -> Manufacturing industries -> Transportation equipment -> Other transportation,All industries,Manufacturing industries,Transportation equipment,Other transportation,,4,other 336,"['1,726 - 1,731', '  ']","['33', '  ']","['133 - 137', '  ']","['1,826 - 1,835', 'i ']","['100 - 104', 'i ']","['D', '  ']"
9703,r042,All industries -> Manufacturing industries -> Furniture and related products,All industries,Manufacturing industries,Furniture and related products,,,3,337,"['423', '  ']","['10', '  ']","['29', '  ']","['441', '  ']","['19', '  ']","['4.4', '  ']"
9703,r043,All industries -> Manufacturing industries -> Miscellaneous,All industries,Manufacturing industries,Miscellaneous,,,3,339,"['20,822', '  ']","['644', '  ']","['2,164', '  ']","['22,343', '  ']","['1,521', '&nbsp;']","['7.3', '  ']"
9703,r044,All industries -> Manufacturing industries -> Miscellaneous -> Medical equipment and supplies,All industries,Manufacturing industries,Miscellaneous,Medical equipment and supplies,,4,3391,"['18,204', '  ']","['597', '  ']","['1,936', '  ']","['19,543', '  ']","['1,339', '&nbsp;']","['7.4', '  ']"
9703,r045,All industries -> Manufacturing industries -> Miscellaneous -> Other miscellaneous manufacturing,All industries,Manufacturing industries,Miscellaneous,Other miscellaneous manufacturing,,4,3399,"['2,618', '  ']","['46', '  ']","['228', '  ']","['2,800', '  ']","['182', '  ']","['6.9', '  ']"
9703,r046,All industries -> Nonmanufacturing industries,All industries,Nonmanufacturing industries,,,,2,"21–23, 42–81","['240,138', '  ']","['6,182', 'i ']","['24,394', 'i ']","['258,350', 'i ']","['18,212', 'i']","['7.6', '  ']"
9703,r047,"All industries -> Nonmanufacturing industries -> Mining, quarrying, oil and gas extraction, and support activities",All industries,Nonmanufacturing industries,"Mining, quarrying, oil and gas extraction, and support activities",,,3,21,"['1,077 - 1,151', '  ']","['14', '  ']","['263 - 344', '  ']","['1,326 - 1,481', '  ']","['249 - 330', '  ']","['D', '  ']"
9703,r048,All industries -> Nonmanufacturing industries -> Utilities,All industries,Nonmanufacturing industries,Utilities,,,3,22,"['133 - 17,961', '  ']","['9', '  ']","['1,003', 'i ']","['1,127 - 18,955', 'i ']","['994', 'i ']","['D', '  ']"
9703,r049,All industries -> Nonmanufacturing industries -> Wholesale trade,All industries,Nonmanufacturing industries,Wholesale trade,,,3,42,"['1,661 - 1,770', 'i ']","['30', '  ']","['693 - 816', 'i ']","['2,324 - 2,556', 'i ']","['663 - 786', 'i ']","['D', '  ']"
9703,r050,All industries -> Nonmanufacturing industries -> Electronic shopping and electronic auctions,All industries,Nonmanufacturing industries,Electronic shopping and electronic auctions,,,3,454111–12,"['5,931 - 24,034', 'i ']","['1,222', 'i ']","['1,087', 'i ']","['5,796 - 23,900', 'i ']","['-135', 'i ']","['D', '  ']"
9703,r051,All industries -> Nonmanufacturing industries -> Transportation and warehousing,All industries,Nonmanufacturing industries,Transportation and warehousing,,,3,48–49,"['7,198 - 7,200', '  ']","['221 - 224', '  ']","['261', '  ']","['7,235 - 7,240', '  ']","['38 - 40', '  ']","['D', '  ']"
9703,r052,All industries -> Nonmanufacturing industries -> Information,All industries,Nonmanufacturing industries,Information,,,3,51,"['146,488', '  ']","['2,893', '  ']","['10,768', '  ']","['154,364', 'i ']","['7,876', 'i']","['5.4', '  ']"
9703,r053,All industries -> Nonmanufacturing industries -> Information -> Publishing,All industries,Nonmanufacturing industries,Information,Publishing,,4,511,"['38,521', '  ']","['461', '  ']","['2,887', '  ']","['40,948', '  ']","['2,427', '&nbsp;']","['6.3', '  ']"
9703,r054,"All industries -> Nonmanufacturing industries -> Information -> Publishing -> Newspaper, periodical, book, and directory publishers",All industries,Nonmanufacturing industries,Information,Publishing,"Newspaper, periodical, book, and directory publishers",5,5111,"['81', '  ']","['*', '  ']","['11', 'i ']","['91', 'i ']","['10', 'i ']","['12.7', '  ']"
9703,r055,All industries -> Nonmanufacturing industries -> Information -> Publishing -> Software publishers,All industries,Nonmanufacturing industries,Information,Publishing,Software publishers,5,5112,"['38,441', '  ']","['460', '  ']","['2,877', '  ']","['40,857', '  ']","['2,417', '&nbsp;']","['6.3', '  ']"
9703,r056,All industries -> Nonmanufacturing industries -> Information -> Telecommunications,All industries,Nonmanufacturing industries,Information,Telecommunications,,4,517,"['3,736 - 3,805', '  ']","['3 - 10', '  ']","['239', 'i ']","['3,965 - 4,041', 'i ']","['229 - 236', 'i ']","['D', '  ']"
9703,r057,"All industries -> Nonmanufacturing industries -> Information -> Data processing, hosting, and related services",All industries,Nonmanufacturing industries,Information,"Data processing, hosting, and related services",,4,518,"['44,585', '  ']","['549', '  ']","['3,821', '  ']","['47,857', '  ']","['3,272', '  ']","['7.3', '  ']"
9703,r058,All industries -> Nonmanufacturing industries -> Information -> Other information,All industries,Nonmanufacturing industries,Information,Other information,,4,other 51,"['59,577 - 59,647', '  ']","['1,872 - 1,879', 'i ']","['3,820', 'i ']","['61,518 - 61,595', 'i ']","['1,941 - 1,948', 'i ']","['D', '  ']"
9703,r059,All industries -> Nonmanufacturing industries -> Finance and insurance,All industries,Nonmanufacturing industries,Finance and insurance,,,3,52,"['20,902', '  ']","['643', '  ']","['3,491', '  ']","['23,751', 'i ']","['2,849', '  ']","['13.6', '  ']"
9703,r060,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing,All industries,Nonmanufacturing industries,Real estate and rental and leasing,,,3,53,"['2,095 - 2,097', '  ']","['20', '  ']","['243', '  ']","['2,317 - 2,320', '  ']","['223', '  ']","['D', '  ']"
9703,r061,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing -> Lessors of nonfinancial intangible assets (except copyrighted works),All industries,Nonmanufacturing industries,Real estate and rental and leasing,Lessors of nonfinancial intangible assets (except copyrighted works),,4,533,"['5 - 8', '  ']","['0', '  ']","['4 - 11', '  ']","['9 - 19', '  ']","['4 - 11', '  ']","['D', '  ']"
9703,r062,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing -> Other real estate and rental and leasing,All industries,Nonmanufacturing industries,Real estate and rental and leasing,Other real estate and rental and leasing,,4,other 53,"['2,087 - 2,091', '  ']","['20', '  ']","['231 - 239', '  ']","['2,298 - 2,310', '  ']","['211 - 219', '  ']","['D', '  ']"
9703,r063,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",,,3,54,"['32,083', '  ']","['1,081', '  ']","['5,028', '  ']","['36,030', '  ']","['3,948', 'i']","['12.3', '  ']"
9703,r064,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Architectural, engineering, and related services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services","Architectural, engineering, and related services",,4,5413,"['2,553', '  ']","['9', '  ']","['249', '  ']","['2,793', 'i ']","['240', '  ']","['9.4', '  ']"
9703,r065,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Computer systems design and related services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Computer systems design and related services,,4,5415,"['17,188', '  ']","['612', '  ']","['2,367', '  ']","['18,943', '  ']","['1,755', 'i']","['10.2', '  ']"
9703,r066,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,,4,5417,"['6,123', '  ']","['188', '  ']","['1,467', '  ']","['7,402', '  ']","['1,279', '  ']","['20.9', '  ']"
9703,r067,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Research and development in nanotechnology",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,Research and development in nanotechnology,5,541713,"['154', '  ']","['6', '  ']","['18', '  ']","['166', 'i ']","['12', '  ']","['7.8', '  ']"
9703,r068,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Research and development in biotechnology (except nanobiotechnology)",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,Research and development in biotechnology (except nanobiotechnology),5,541714,"['1,664', '  ']","['53', '  ']","['535', '  ']","['2,146', '  ']","['482', '  ']","['28.9', '  ']"
9703,r069,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Research and development in the physical, engineering, and life sciences (except nanotechnology and biotechnology)",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,"Research and development in the physical, engineering, and life sciences (except nanotechnology and biotechnology)",5,541715,"['4,266', '  ']","['128', '  ']","['904', '  ']","['5,042', '  ']","['776', 'i ']","['18.2', '  ']"
9703,r070,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Research and development in the social sciences and humanities",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,Research and development in the social sciences and humanities,5,541720,"['38', '  ']","['1', '  ']","['10', '  ']","['48', '  ']","['10', '  ']","['25.3', '  ']"
9703,r071,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Other professional, scientific, and technical services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services","Other professional, scientific, and technical services",,4,other 54,"['6,218', '  ']","['272', '  ']","['945', 'i ']","['6,891', '  ']","['673', 'i']","['10.8', '  ']"
9703,r072,All industries -> Nonmanufacturing industries -> Health care services,All industries,Nonmanufacturing industries,Health care services,,,3,621–23,"['1,965 - 2,043', '  ']","['39', '  ']","['345 - 436', 'i ']","['2,271 - 2,440', '  ']","['306 - 397', 'i ']","['D', '  ']"
9703,r073,All industries -> Nonmanufacturing industries -> Other nonmanufacturing,All industries,Nonmanufacturing industries,Other nonmanufacturing,,,3,"23, 44–45 (excluding 454111–12), 55–56, 624, 71–72, 81","['2,501 - 3,136', '  ']","['5 - 11', '  ']","['914 - 1,215', '  ']","['3,404 - 4,346', '  ']","['903 - 1,210', '  ']","['D', '  ']"
9703,r074,All companies (number of domestic employees),All companies (number of domestic employees),,,,,1,–,"['527,804', '  ']","['18,433', '  ']","['52,844', '  ']","['562,215', '  ']","['34,411', '&nbsp;']","['6.5', '  ']"
9703,r075,All companies (number of domestic employees) -> Small companies,All companies (number of domestic employees),Small companies,,,,2,,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
9703,r076,All companies (number of domestic employees) -> Small companies -> 10&#8211;19<sup>a</sup>,All companies (number of domestic employees),Small companies,10&#8211;19<sup>a</sup>,,,3,–,"['4,258', '  ']","['83', '  ']","['474', '  ']","['4,649', 'i ']","['391', 'i']","['9.2', '  ']"
9703,r077,All companies (number of domestic employees) -> Small companies -> 20&#8211;49,All companies (number of domestic employees),Small companies,20&#8211;49,,,3,–,"['12,626', '  ']","['226', '  ']","['1,719', '  ']","['14,119', '  ']","['1,493', 'i']","['11.8', '  ']"
9703,r078,All companies (number of domestic employees) -> Medium companies,All companies (number of domestic employees),Medium companies,,,,2,,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
9703,r079,All companies (number of domestic employees) -> Medium companies -> 50&#8211;99,All companies (number of domestic employees),Medium companies,50&#8211;99,,,3,–,"['12,488', '  ']","['250', '  ']","['1,733', '  ']","['13,970', '  ']","['1,483', '&nbsp;']","['11.9', '  ']"
9703,r080,All companies (number of domestic employees) -> Medium companies -> 100&#8211;249,All companies (number of domestic employees),Medium companies,100&#8211;249,,,3,–,"['20,030', '  ']","['461', '  ']","['3,102', '  ']","['22,672', '  ']","['2,641', '&nbsp;']","['13.2', '  ']"
9703,r081,All companies (number of domestic employees) -> Large companies,All companies (number of domestic employees),Large companies,,,,2,,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
9703,r082,All companies (number of domestic employees) -> Large companies -> 250&#8211;499,All companies (number of domestic employees),Large companies,250&#8211;499,,,3,–,"['20,574', '  ']","['439', '  ']","['2,835', '  ']","['22,970', '  ']","['2,396', '  ']","['11.6', '  ']"
9703,r083,All companies (number of domestic employees) -> Large companies -> 500&#8211;999,All companies (number of domestic employees),Large companies,500&#8211;999,,,3,–,"['23,655', '  ']","['737', '  ']","['3,012', '  ']","['25,931', '  ']","['2,275', '  ']","['9.6', '  ']"
9703,r084,"All companies (number of domestic employees) -> Large companies -> 1,000&#8211;4,999",All companies (number of domestic employees),Large companies,"1,000&#8211;4,999",,,3,–,"['83,609', '  ']","['2,369', '  ']","['8,427', '  ']","['89,667', '  ']","['6,058', '  ']","['7.2', '  ']"
9703,r085,"All companies (number of domestic employees) -> Large companies -> 5,000&#8211;9,999",All companies (number of domestic employees),Large companies,"5,000&#8211;9,999",,,3,–,"['53,873', '  ']","['2,150', '  ']","['5,864', '  ']","['57,587', '  ']","['3,714', '&nbsp;']","['6.9', '  ']"
9703,r086,"All companies (number of domestic employees) -> Large companies -> 10,000&#8211;24,999",All companies (number of domestic employees),Large companies,"10,000&#8211;24,999",,,3,–,"['84,057', '  ']","['3,847', '  ']","['7,891', '  ']","['88,102', 'i ']","['4,045', '  ']","['4.8', '  ']"
9703,r087,"All companies (number of domestic employees) -> Large companies -> 25,000 or more",All companies (number of domestic employees),Large companies,"25,000 or more",,,3,–,"['212,634', '  ']","['7,872', '  ']","['17,787', 'i ']","['222,548', 'i ']","['9,914', 'i ']","['4.7', '  ']"
