table_id,row_id,_b_agency_b_full_path,_b_agency_b_level_1,_b_agency_b_level_2,_b_agency_b_level_3,_b_agency_b_level_4,_b_agency_b_level_5,_b_agency_b_hierarchy_depth,field_2012,field_2013,field_2014,field_2015,field_2016,field_2017,field_2018,field_2019,field_2020,field_2021_preliminary_
6441,r021,All agencies -> Departments -> Department of Energy -> National Nuclear Security Administration -> Naval Nuclear Propulsion Program,All agencies,Departments,Department of Energy,National Nuclear Security Administration,Naval Nuclear Propulsion Program,5,39.9,0.1,21.8,155.1,159.8,200.1,214.2,0.0,247.0,331.0
6441,r022,All agencies -> Departments -> Department of Energy -> Office of Science,All agencies,Departments,Department of Energy,Office of Science,,4,574.5,461.7,635.3,676.4,880.3,951.0,1339.9,1579.7,1669.1,1582.7
6441,r023,All agencies -> Departments -> Department of Health and Human Services,All agencies,Departments,Department of Health and Human Services,,,3,140.2,130.3,143.0,153.4,151.0,127.6,204.5,243.0,1769.0,2354.8
6441,r024,All agencies -> Departments -> Department of Health and Human Services -> Biomedical Advanced Research and Development Authority,All agencies,Departments,Department of Health and Human Services,Biomedical Advanced Research and Development Authority,,4,NA,NA,NA,NA,NA,NA,NA,0.0,1295.7,2100.1
6441,r025,All agencies -> Departments -> Department of Health and Human Services -> Food and Drug Administration,All agencies,Departments,Department of Health and Human Services,Food and Drug Administration,,4,6.3,3.7,6.0,6.7,5.4,4.6,7.5,26.0,20.3,24.8
6441,r026,All agencies -> Departments -> Department of Health and Human Services -> Health Resources and Services Administration,All agencies,Departments,Department of Health and Human Services,Health Resources and Services Administration,,4,0.6,0.7,0.7,0.7,0.7,0.0,0.0,0.0,0.0,0.0
6441,r027,All agencies -> Departments -> Department of Health and Human Services -> National Institutes of Health,All agencies,Departments,Department of Health and Human Services,National Institutes of Health,,4,133.2,126.0,136.3,146.0,145.0,123.0,197.0,217.0,453.0,230.0
6441,r028,All agencies -> Departments -> Department of Homeland Security,All agencies,Departments,Department of Homeland Security,,,3,230.4,327.9,361.1,902.9,117.0,13.3,1.3,1.3,0.0,0.0
6441,r029,All agencies -> Departments -> Department of Homeland Security -> Science and Technology Directorate,All agencies,Departments,Department of Homeland Security,Science and Technology Directorate,,4,229.3,326.8,359.8,901.7,115.8,12.0,0.0,0.0,0.0,0.0
6441,r030,All agencies -> Departments -> Department of Homeland Security -> U.S. Coast Guard,All agencies,Departments,Department of Homeland Security,U.S. Coast Guard,,4,1.2,1.2,1.3,1.3,1.3,1.3,1.3,1.3,0.0,0.0
6441,r031,All agencies -> Departments -> Department of the Interior,All agencies,Departments,Department of the Interior,,,3,4.9,8.0,4.8,8.6,3.3,5.4,3.0,4.6,7.2,12.0
6441,r032,All agencies -> Departments -> Department of the Interior -> Bureau of Reclamation,All agencies,Departments,Department of the Interior,Bureau of Reclamation,,4,2.1,3.0,2.2,2.9,1.2,1.2,1.2,1.2,1.7,1.2
6441,r033,All agencies -> Departments -> Department of the Interior -> Bureau of Safety and Environmental Enforcement,All agencies,Departments,Department of the Interior,Bureau of Safety and Environmental Enforcement,,4,2.9,5.0,2.7,5.7,2.2,4.3,1.8,3.5,5.5,10.8
6441,r034,All agencies -> Departments -> Department of Transportation,All agencies,Departments,Department of Transportation,,,3,37.7,20.9,19.6,28.9,24.7,38.4,30.6,39.3,40.3,28.8
6441,r035,All agencies -> Departments -> Department of Transportation -> Federal Aviation Administration,All agencies,Departments,Department of Transportation,Federal Aviation Administration,,4,31.2,18.7,16.5,26.3,22.5,36.8,28.3,37.3,38.4,26.8
6441,r036,All agencies -> Departments -> Department of Transportation -> Federal Railroad Administration,All agencies,Departments,Department of Transportation,Federal Railroad Administration,,4,6.5,2.2,3.1,2.6,2.2,1.6,2.3,2.0,1.9,2.0
6441,r037,All agencies -> Departments -> Department of the Treasury,All agencies,Departments,Department of the Treasury,,,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,0.0,0.0
6441,r038,All agencies -> Departments -> Department of the Treasury -> Bureau of Engraving and Printing,All agencies,Departments,Department of the Treasury,Bureau of Engraving and Printing,,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.0,0.0
6441,r039,All agencies -> Departments -> Department of the Treasury -> U.S. Mint,All agencies,Departments,Department of the Treasury,U.S. Mint,,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.0,0.0
6441,r040,All agencies -> Other agencies,All agencies,Other agencies,,,,2,,,,,,,,,,
6441,r041,All agencies -> Other agencies -> Environmental Protection Agency,All agencies,Other agencies,Environmental Protection Agency,,,3,4.9,7.0,7.1,5.1,5.3,4.8,4.7,4.7,4.5,2.3
6441,r042,All agencies -> Other agencies -> National Aeronautics and Space Administration,All agencies,Other agencies,National Aeronautics and Space Administration,,,3,97.8,126.2,127.0,52.4,57.9,43.4,97.2,46.2,35.8,34.1
6441,r043,All agencies -> Other agencies -> National Science Foundation,All agencies,Other agencies,National Science Foundation,,,3,535.6,372.6,396.9,320.0,432.9,428.1,508.6,652.1,441.4,533.3
6441,r044,All agencies -> Other agencies -> Smithsonian Institution,All agencies,Other agencies,Smithsonian Institution,,,3,49.2,45.3,36.0,33.2,28.8,32.7,32.7,32.6,66.2,67.4
