table_id,row_id,industry_and_company_size_full_path,industry_and_company_size_level_1,industry_and_company_size_level_2,industry_and_company_size_level_3,industry_and_company_size_level_4,industry_and_company_size_level_5,industry_and_company_size_hierarchy_depth,field_naics_code,field_companies_u_s_totala_number_,field_united_states,field_nebraska,field_nevada,field_new_hampshire,field_new_jersey,field_new_mexico,field_new_york,field_north_carolina,field_north_dakota,field_ohio,field_oklahoma,field_oregon,field_pennsylvania,field_rhode_island,field_south_carolina,field_south_dakota,field_tennessee,field_texas,field_utah,field_vermont,field_virginia,field_washington,field_west_virginia,field_wisconsin,field_wyoming,field_undistributedb
2055,r043,All industries -> Manufacturing industries -> Miscellaneous,All industries,Manufacturing industries,Miscellaneous,,,3,339,"['1,386', '  ']","['15,410', '  ']","['1', 'e ']","['169', '  ']","['45', '  ']","['525', 'i ']","['4', 'e ']","['296', '  ']","['235', '  ']","['1', 'e ']","['405', '  ']","['7 - 53', '  ']","['77', '  ']","['397', '  ']","['447', 'i ']","['19', '  ']","['1', 'e ']","['188', '  ']","['288', '  ']","['320', '  ']","['9', '  ']","['73', '  ']","['343', '  ']","['1', 'e ']","['131', '  ']","['*', '  ']","['4 - 42', '  ']"
2055,r044,All industries -> Manufacturing industries -> Miscellaneous -> Medical equipment and supplies,All industries,Manufacturing industries,Miscellaneous,Medical equipment and supplies,,4,3391,"['713', '  ']","['13,348', '  ']","['1', 'e ']","['2', '  ']","['41', '  ']","['499', 'i ']","['3', 'e ']","['184', '  ']","['195', '  ']","['1', 'e ']","['352', '  ']","['8', '  ']","['61', '  ']","['342', '  ']","['46', '  ']","['13', '  ']","['1', 'e ']","['183', '  ']","['264', '  ']","['213', '  ']","['1', 'e ']","['35', '  ']","['247', '  ']","['1', 'e ']","['99', '  ']","['*', '  ']","['5', '  ']"
2055,r045,All industries -> Manufacturing industries -> Miscellaneous -> Other miscellaneous manufacturing,All industries,Manufacturing industries,Miscellaneous,Other miscellaneous manufacturing,,4,3399,"['672', '  ']","['2,062', '  ']","['1', 'e ']","['168', '  ']","['4', '  ']","['25', '  ']","['1', 'e ']","['113', '  ']","['40', 'i ']","['*', 'e ']","['53', '  ']","['0 - 44', 'e ']","['16', '  ']","['55', '  ']","['401', 'i ']","['6', '  ']","['1', 'e ']","['5', '  ']","['24', '  ']","['107', '  ']","['8', '  ']","['38', 'i ']","['96', '  ']","['1', 'e ']","['33', '  ']","['*', 'e ']","['0 - 37', '  ']"
2055,r046,All industries -> Nonmanufacturing industries,All industries,Nonmanufacturing industries,,,,2,"21–23, 42–81","['7,935', '  ']","['122,881', '  ']","['282', '  ']","['134', '  ']","['237', '  ']","['3,257', '  ']","['86', '  ']","['6,477', '  ']","['2,605', '  ']","['134', '  ']","['1,056', '  ']","['306', '  ']","['1,034', '  ']","['1,448', '  ']","['38', '  ']","['340', '  ']","['27', '  ']","['202', '  ']","['6,753', '  ']","['967', '  ']","['75', '  ']","['1,184', '  ']","['15,774', '  ']","['43', '  ']","['1,365', '  ']","['16', '  ']","['662', '  ']"
2055,r047,"All industries -> Nonmanufacturing industries -> Mining, extraction, and support activities",All industries,Nonmanufacturing industries,"Mining, extraction, and support activities",,,3,21,"['104', '  ']","['2,841', '  ']","['*', 'e ']","['5', '  ']","['*', 'e ']","['135 - 302', '  ']","['4', 'e ']","['1', 'e ']","['*', 'e ']","['3', 'e ']","['2', 'e ']","['67', 'i ']","['*', 'e ']","['4', 'e ']","['*', 'e ']","['*', 'e ']","['*', 'e ']","['1', 'e ']","['2,190', '  ']","['11', '  ']","['*', 'e ']","['1', 'e ']","['1', 'e ']","['3', 'e ']","['1', 'e ']","['7', 'e ']","['0 - 48', '  ']"
2055,r048,All industries -> Nonmanufacturing industries -> Utilities,All industries,Nonmanufacturing industries,Utilities,,,3,22,"['36', '  ']","['281', '  ']","['0', '  ']","['*', '  ']","['*', '  ']","['3', '  ']","['*', 'i ']","['10', '  ']","['1', 'i ']","['17', '  ']","['34', '  ']","['*', '  ']","['2', '  ']","['13', '  ']","['0', '  ']","['6', '  ']","['0', '  ']","['0', '  ']","['1', '  ']","['*', '  ']","['0', '  ']","['2', '  ']","['6', '  ']","['6', '  ']","['*', '  ']","['1', '  ']","['2', '  ']"
2055,r049,All industries -> Nonmanufacturing industries -> Wholesale trade,All industries,Nonmanufacturing industries,Wholesale trade,,,3,42,"['662', '  ']","['503', '  ']","['1', 'e ']","['1', 'e ']","['1', 'e ']","['33', 'i ']","['*', 'e ']","['25', '  ']","['6', 'e ']","['1', 'e ']","['22', 'i ']","['3', 'i ']","['2', 'e ']","['8', 'e ']","['*', 'e ']","['4', 'i ']","['*', 'e ']","['14', 'i ']","['36', 'i ']","['14', 'i ']","['*', 'e ']","['5', '  ']","['6', 'e ']","['*', 'e ']","['7', 'i ']","['*', 'e ']","['30', '  ']"
2055,r050,All industries -> Nonmanufacturing industries -> Electronic shopping and electronic auctions,All industries,Nonmanufacturing industries,Electronic shopping and electronic auctions,,,3,454111–12,"['64', '  ']","['9,318', '  ']","['*', 'e ']","['1', 'i ']","['*', 'e ']","['0 - 167', '  ']","['*', 'e ']","['6', '  ']","['21', '  ']","['*', 'e ']","['1', 'e ']","['*', 'e ']","['53', '  ']","['1', 'e ']","['*', 'e ']","['3', 'i ']","['*', 'e ']","['*', 'e ']","['210', '  ']","['69 - 233', 'i ']","['*', 'e ']","['*', 'e ']","['67', '  ']","['*', 'e ']","['*', 'e ']","['*', 'e ']","['*', '  ']"
2055,r051,All industries -> Nonmanufacturing industries -> Transportation and warehousing,All industries,Nonmanufacturing industries,Transportation and warehousing,,,3,48–49,"['80', '  ']","['1,116', '  ']","['4', '  ']","['35', '  ']","['*', 'i ']","['*', 'e ']","['*', 'e ']","['12', '  ']","['10', '  ']","['*', 'e ']","['22', '  ']","['*', 'e ']","['13', '  ']","['22', '  ']","['*', 'e ']","['*', 'e ']","['*', 'e ']","['17', '  ']","['22', '  ']","['*', 'e ']","['*', '  ']","['10', '  ']","['522', '  ']","['*', 'e ']","['*', 'e ']","['*', 'e ']","['4', '  ']"
2055,r052,All industries -> Nonmanufacturing industries -> Information,All industries,Nonmanufacturing industries,Information,,,3,51,"['2,486', '  ']","['78,898', '  ']","['238', '  ']","['44', 'e ']","['145', '  ']","['1,684', 'i ']","['50', '  ']","['3,726', '  ']","['1,371', '  ']","['89', '  ']","['535', '  ']","['79', '  ']","['736', '  ']","['746', '  ']","['15', '  ']","['243', '  ']","['16', '  ']","['81', 'e ']","['1,670', '  ']","['612', '  ']","['29', '  ']","['686', '  ']","['14,087', '  ']","['25', '  ']","['832', '  ']","['4', 'e ']","['26', '  ']"
2055,r053,All industries -> Nonmanufacturing industries -> Information -> Publishing,All industries,Nonmanufacturing industries,Information,Publishing,,4,511,"['1,056', '  ']","['33,276', '  ']","['17', '  ']","['19', '  ']","['90', '  ']","['258', '  ']","['15', '  ']","['399', '  ']","['937', '  ']","['85', '  ']","['236', '  ']","['17', '  ']","['360', '  ']","['339', '  ']","['6', 'e ']","['48', '  ']","['9', '  ']","['33', '  ']","['627', '  ']","['360', '  ']","['21', '  ']","['232', '  ']","['11,049', '  ']","['18', '  ']","['713', '  ']","['2', '  ']","['5', '  ']"
2055,r054,"All industries -> Nonmanufacturing industries -> Information -> Publishing -> Newspaper, periodical, book, and directory publishers",All industries,Nonmanufacturing industries,Information,Publishing,"Newspaper, periodical, book, and directory publishers",5,5111,"['36', '  ']","['74', '  ']","['*', 'e ']","['*', 'e ']","['*', 'e ']","['1', 'e ']","['*', 'e ']","['2', 'e ']","['*', 'e ']","['*', 'e ']","['*', 'e ']","['*', 'e ']","['*', 'e ']","['3', 'i ']","['*', 'e ']","['*', 'e ']","['*', 'e ']","['*', 'e ']","['9', '  ']","['*', 'e ']","['*', 'e ']","['*', 'e ']","['*', 'e ']","['*', 'e ']","['3', '  ']","['*', 'e ']","['2', '  ']"
2055,r055,All industries -> Nonmanufacturing industries -> Information -> Publishing -> Software publishers,All industries,Nonmanufacturing industries,Information,Publishing,Software publishers,5,5112,"['1,020', '  ']","['33,201', '  ']","['17', '  ']","['19', '  ']","['89', '  ']","['258', '  ']","['15', '  ']","['397', '  ']","['936', '  ']","['85', '  ']","['235', '  ']","['17', '  ']","['360', '  ']","['336', '  ']","['6', 'e ']","['48', '  ']","['9', '  ']","['33', '  ']","['618', '  ']","['360', '  ']","['21', '  ']","['232', '  ']","['11,049', '  ']","['18', '  ']","['710', '  ']","['2', '  ']","['4', '  ']"
2055,r056,All industries -> Nonmanufacturing industries -> Information -> Telecommunications,All industries,Nonmanufacturing industries,Information,Telecommunications,,4,517,"['101', '  ']","['3,643', '  ']","['*', 'e ']","['*', 'e ']","['*', 'e ']","['1,156', 'i ']","['*', 'e ']","['334 - 465', '  ']","['8', '  ']","['*', 'e ']","['2', '  ']","['*', '  ']","['10', '  ']","['39', '  ']","['*', 'e ']","['8', '  ']","['*', 'e ']","['4', '  ']","['167', 'i ']","['0 - 38', '  ']","['*', 'e ']","['84', '  ']","['408', '  ']","['*', 'e ']","['15', '  ']","['*', 'e ']","['0 - 20', '  ']"
2055,r057,"All industries -> Nonmanufacturing industries -> Information -> Data processing, hosting, and related services",All industries,Nonmanufacturing industries,Information,"Data processing, hosting, and related services",,4,518,"['1,114', '  ']","['16,037', '  ']","['201', '  ']","['21', 'e ']","['50', '  ']","['220', '  ']","['0 - 36', '  ']","['597', '  ']","['332', '  ']","['4', 'e ']","['290', '  ']","['12', 'e ']","['253', '  ']","['272', '  ']","['8', '  ']","['136', '  ']","['7', '  ']","['37', 'e ']","['709', '  ']","['216', '  ']","['7', 'e ']","['250', '  ']","['795', '  ']","['6', '  ']","['85', '  ']","['1', 'e ']","['0 - 20', '  ']"
2055,r058,All industries -> Nonmanufacturing industries -> Information -> Other information,All industries,Nonmanufacturing industries,Information,Other information,,4,other 51,"['216', '  ']","['25,943', '  ']","['20', '  ']","['5', '  ']","['5', '  ']","['50', '  ']","['0 - 36', '  ']","['2,264 - 2,397', '  ']","['95', '  ']","['*', 'e ']","['7', '  ']","['50', '  ']","['113', '  ']","['96', '  ']","['1', '  ']","['52', '  ']","['1', 'e ']","['6', '  ']","['167', '  ']","['0 - 38', '  ']","['*', 'e ']","['119', '  ']","['1,835', '  ']","['*', 'e ']","['18', '  ']","['*', 'e ']","['2', '  ']"
2055,r059,All industries -> Nonmanufacturing industries -> Finance and insurance,All industries,Nonmanufacturing industries,Finance and insurance,,,3,52,"['86', '  ']","['7,565', '  ']","['12', '  ']","['1', '  ']","['1', '  ']","['282', '  ']","['1', '  ']","['1,082', '  ']","['385', '  ']","['*', 'e ']","['105', '  ']","['1', 'e ']","['2', '  ']","['268', '  ']","['9', '  ']","['12', '  ']","['*', 'e ']","['5', '  ']","['400', '  ']","['12', '  ']","['*', 'e ']","['15', '  ']","['30', '  ']","['*', 'e ']","['261', '  ']","['*', 'e ']","['392', '  ']"
2055,r060,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing,All industries,Nonmanufacturing industries,Real estate and rental and leasing,,,3,53,"['90', '  ']","['708', '  ']","['5', '  ']","['2', '  ']","['*', 'e ']","['7', 'e ']","['*', 'e ']","['15', '  ']","['3', 'e ']","['*', 'e ']","['9', '  ']","['1', 'e ']","['3', 'i ']","['4', 'e ']","['*', 'e ']","['2', 'i ']","['*', 'e ']","['4', 'e ']","['14', 'e ']","['1', 'e ']","['*', 'e ']","['7', '  ']","['109', '  ']","['*', 'e ']","['7', '  ']","['*', 'e ']","['1', '  ']"
2055,r061,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing -> Lessors of nonfinancial intangible assets (except copyrighted works),All industries,Nonmanufacturing industries,Real estate and rental and leasing,Lessors of nonfinancial intangible assets (except copyrighted works),,4,533,"['55', '  ']","['138', 'i ']","['*', 'e ']","['*', 'e ']","['0', '  ']","['6', 'e ']","['*', 'e ']","['3', 'e ']","['3', 'e ']","['*', 'e ']","['4', 'e ']","['1', 'e ']","['3', 'i ']","['2', 'e ']","['*', 'e ']","['2', 'i ']","['*', 'e ']","['4', 'e ']","['12', 'e ']","['1', 'e ']","['*', 'e ']","['2', 'e ']","['*', 'e ']","['*', 'e ']","['1', 'e ']","['0', '  ']","['*', '  ']"
2055,r062,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing -> Other real estate and rental and leasing,All industries,Nonmanufacturing industries,Real estate and rental and leasing,Other real estate and rental and leasing,,4,other 53,"['35', '  ']","['570', '  ']","['5', '  ']","['2', '  ']","['*', 'e ']","['1', '  ']","['*', 'e ']","['12', '  ']","['1', '  ']","['*', 'e ']","['5', '  ']","['*', 'e ']","['*', 'e ']","['2', '  ']","['*', 'e ']","['*', 'e ']","['*', 'e ']","['*', 'e ']","['2', 'e ']","['*', 'e ']","['*', 'e ']","['5', '  ']","['109', '  ']","['*', 'e ']","['6', '  ']","['*', 'e ']","['1', '  ']"
2055,r063,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",,,3,54,"['3,679', '  ']","['18,972', '  ']","['15', '  ']","['28', '  ']","['87', '  ']","['937', '  ']","['30', '  ']","['1,556', '  ']","['754', '  ']","['23', '  ']","['288', '  ']","['149', '  ']","['192', '  ']","['313', '  ']","['8', '  ']","['52', '  ']","['9', '  ']","['68', '  ']","['1,917', '  ']","['84', '  ']","['45', '  ']","['373', '  ']","['498', '  ']","['8', '  ']","['133', '  ']","['2', 'e ']","['77', '  ']"
2055,r064,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Architectural, engineering, and related services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services","Architectural, engineering, and related services",,4,5413,"['1,124', '  ']","['1,561', '  ']","['7', '  ']","['20', '  ']","['12', '  ']","['30', '  ']","['3', 'e ']","['60', '  ']","['21', '  ']","['2', 'e ']","['21', '  ']","['6', 'e ']","['88', '  ']","['55', '  ']","['2', 'e ']","['5', 'e ']","['5', '  ']","['14', '  ']","['175', '  ']","['24', '  ']","['4', '  ']","['40', '  ']","['53', '  ']","['1', 'e ']","['40', '  ']","['1', 'e ']","['22', '  ']"
2055,r065,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Computer systems design and related services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Computer systems design and related services,,4,5415,"['1,372', '  ']","['11,669', '  ']","['6', '  ']","['6', '  ']","['17', '  ']","['131', '  ']","['15', '  ']","['1,252', '  ']","['655', '  ']","['17', '  ']","['189', '  ']","['89', '  ']","['66', '  ']","['99', '  ']","['4', '  ']","['25', '  ']","['4', '  ']","['35', '  ']","['1,363', '  ']","['31', '  ']","['40', '  ']","['230', '  ']","['319', '  ']","['4', '  ']","['43', '  ']","['*', 'e ']","['17', '  ']"
2055,r066,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,,4,5417,"['689', '  ']","['2,817', '  ']","['*', '  ']","['*', '  ']","['41', '  ']","['138', '  ']","['3', 'e ']","['80', '  ']","['61', '  ']","['4', '  ']","['44', '  ']","['3', '  ']","['23', '  ']","['106', '  ']","['2', 'i ']","['2', 'i ']","['0', '  ']","['8', '  ']","['115', '  ']","['6', 'i ']","['1', 'i ']","['13', '  ']","['61', '  ']","['3', '  ']","['19', '  ']","['*', 'i ']","['8', '  ']"
2055,r067,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Biotechnology research and development",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,Biotechnology research and development,5,541711,"['160', '  ']","['795', '  ']","['*', '  ']","['*', 'e ']","['5', '  ']","['15', '  ']","['*', 'e ']","['27', '  ']","['24', '  ']","['*', 'e ']","['4', '  ']","['0', '  ']","['*', 'i ']","['27', '  ']","['1', 'i ']","['*', 'i ']","['0', '  ']","['3', '  ']","['6', '  ']","['2', 'i ']","['*', 'i ']","['1', 'e ']","['13', '  ']","['*', '  ']","['12', '  ']","['0', '  ']","['2', '  ']"
2055,r068,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Physical, engineering, and life sciences (except biotechnology) research and development",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,"Physical, engineering, and life sciences (except biotechnology) research and development",5,541712,"['520', '  ']","['1,936', '  ']","['*', 'e ']","['*', '  ']","['36', '  ']","['121', '  ']","['3', 'e ']","['53', '  ']","['35', '  ']","['4', '  ']","['40', '  ']","['3', '  ']","['23', '  ']","['79', '  ']","['1', 'i ']","['2', 'i ']","['0', '  ']","['5', '  ']","['109', '  ']","['5', 'i ']","['1', 'i ']","['12', '  ']","['48', '  ']","['3', '  ']","['7', '  ']","['*', 'i ']","['5', '  ']"
2055,r069,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Social sciences and humanities research and development",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,Social sciences and humanities research and development,5,541720,"['9', '  ']","['86', '  ']","['0', '  ']","['0', '  ']","['1', '  ']","['2', '  ']","['0', '  ']","['*', 'i ']","['2', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['*', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['*', '  ']"
2055,r070,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Other professional, scientific, and technical services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services","Other professional, scientific, and technical services",,4,other 54,"['493', '  ']","['2,925', '  ']","['2', 'i ']","['2', 'e ']","['16', '  ']","['638', '  ']","['8', '  ']","['165', '  ']","['16', '  ']","['*', 'e ']","['34', '  ']","['51', '  ']","['14', '  ']","['53', '  ']","['1', 'e ']","['21', '  ']","['*', 'e ']","['11', '  ']","['264', '  ']","['22', '  ']","['*', '  ']","['90', '  ']","['65', '  ']","['1', 'e ']","['31', '  ']","['*', 'e ']","['30', '  ']"
2055,r071,All industries -> Nonmanufacturing industries -> Health care services,All industries,Nonmanufacturing industries,Health care services,,,3,621–23,"['108', '  ']","['958', 'i ']","['*', 'e ']","['6', '  ']","['2', '  ']","['13', 'i ']","['*', 'e ']","['2', '  ']","['3', '  ']","['*', 'e ']","['8', '  ']","['*', 'e ']","['14', '  ']","['27', 'i ']","['*', 'e ']","['4', '  ']","['*', 'e ']","['*', 'e ']","['3', 'i ']","['4', '  ']","['*', 'e ']","['7', '  ']","['51', '  ']","['*', 'e ']","['79', '  ']","['*', 'e ']","['87', '  ']"
2055,r072,All industries -> Nonmanufacturing industries -> Other nonmanufacturing,All industries,Nonmanufacturing industries,Other nonmanufacturing,,,3,"23, 44–45 (excluding 454111–12), 55–56, 624, 71–72, 81","['545', '  ']","['1,722', '  ']","['5', '  ']","['11', '  ']","['1', '  ']","['0 - 155', '  ']","['1', 'e ']","['44', '  ']","['51', '  ']","['1', 'e ']","['30', '  ']","['6', '  ']","['17', '  ']","['43', '  ']","['5', '  ']","['14', '  ']","['1', '  ']","['10', '  ']","['289', '  ']","['0 - 155', 'i ']","['*', 'e ']","['78', '  ']","['398', '  ']","['1', 'e ']","['44', '  ']","['2', '  ']","['0 - 48', '  ']"
2055,r073,All companies (number of domestic employees),All companies (number of domestic employees),,,,,1,–,"['19,514', '  ']","['339,036', '  ']","['470', '  ']","['439', '  ']","['754', '  ']","['13,228', '  ']","['298', '  ']","['13,430', '  ']","['7,502', '  ']","['276', '  ']","['6,697', '  ']","['775', '  ']","['7,426', '  ']","['9,576', '  ']","['657', '  ']","['1,212', '  ']","['189', '  ']","['1,172', '  ']","['17,752', '  ']","['2,171', '  ']","['241', '  ']","['2,659', '  ']","['20,820', '  ']","['182', '  ']","['4,777', '  ']","['82', 'i ']","['1,561', '  ']"
2055,r074,All companies (number of domestic employees) -> Small companies,All companies (number of domestic employees),Small companies,,,,2,,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
2055,r075,All companies (number of domestic employees) -> Small companies -> 10-19<sup>c</sup>,All companies (number of domestic employees),Small companies,10-19<sup>c</sup>,,,3,–,"['3,283', '  ']","['2,402', '  ']","['7', 'e ']","['12', 'e ']","['11', 'e ']","['135', '  ']","['9', '  ']","['142', '  ']","['40', 'e ']","['3', 'e ']","['51', 'e ']","['11', 'e ']","['44', '  ']","['82', '  ']","['0 - 54', '  ']","['13', 'e ']","['2', 'e ']","['19', 'e ']","['125', 'e ']","['33', 'e ']","['2', 'e ']","['56', 'e ']","['78', '  ']","['4', 'e ']","['41', 'e ']","['1', 'e ']","['0 - 54', '  ']"
2055,r076,All companies (number of domestic employees) -> Small companies -> 20&#8211;49,All companies (number of domestic employees),Small companies,20&#8211;49,,,3,–,"['6,001', '  ']","['7,593', '  ']","['19', 'e ']","['22', 'e ']","['43', '  ']","['260', '  ']","['17', 'e ']","['310', 'e ']","['178', '  ']","['19', '  ']","['193', 'e ']","['30', 'e ']","['86', '  ']","['283', '  ']","['13', 'e ']","['41', 'e ']","['11', 'e ']","['70', 'e ']","['352', 'e ']","['96', 'e ']","['15', '  ']","['140', 'e ']","['215', '  ']","['6', 'e ']","['107', 'e ']","['4', 'e ']","['54', '  ']"
2055,r077,All companies (number of domestic employees) -> Medium companies,All companies (number of domestic employees),Medium companies,,,,2,,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
2055,r078,All companies (number of domestic employees) -> Medium companies -> 50&#8211;99,All companies (number of domestic employees),Medium companies,50&#8211;99,,,3,–,"['3,569', '  ']","['8,070', '  ']","['17', 'e ']","['28', '  ']","['68', '  ']","['325', '  ']","['15', 'e ']","['335', '  ']","['203', '  ']","['8', 'e ']","['151', '  ']","['26', 'e ']","['106', '  ']","['272', '  ']","['17', '  ']","['28', 'e ']","['12', '  ']","['54', '  ']","['327', '  ']","['77', 'e ']","['19', '  ']","['148', '  ']","['263', '  ']","['10', '  ']","['127', '  ']","['5', 'e ']","['97', '  ']"
2055,r079,All companies (number of domestic employees) -> Medium companies -> 100&#8211;249,All companies (number of domestic employees),Medium companies,100&#8211;249,,,3,–,"['2,986', '  ']","['13,514', '  ']","['31', '  ']","['65', '  ']","['51', '  ']","['676', '  ']","['16', '  ']","['436', '  ']","['173', '  ']","['8', '  ']","['307', '  ']","['34', '  ']","['131', '  ']","['384', '  ']","['24', '  ']","['87', '  ']","['16', '  ']","['77', '  ']","['669', '  ']","['185', '  ']","['25', '  ']","['188', '  ']","['507', '  ']","['9', '  ']","['222', '  ']","['2', 'e ']","['257', '  ']"
2055,r080,All companies (number of domestic employees) -> Large companies,All companies (number of domestic employees),Large companies,,,,2,,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
2055,r081,All companies (number of domestic employees) -> Large companies -> 250&#8211;499,All companies (number of domestic employees),Large companies,250&#8211;499,,,3,–,"['1,390', '  ']","['11,773', '  ']","['27', '  ']","['39', '  ']","['29', '  ']","['253', '  ']","['9', '  ']","['537', '  ']","['332', '  ']","['6', '  ']","['245', '  ']","['37', '  ']","['214', '  ']","['375', '  ']","['15', '  ']","['37', '  ']","['60', '  ']","['78', '  ']","['412', '  ']","['153', '  ']","['29', '  ']","['101', '  ']","['587', '  ']","['0 - 97', 'e ']","['180', '  ']","['1', '  ']","['0 - 124', '  ']"
2055,r082,All companies (number of domestic employees) -> Large companies -> 500&#8211;999,All companies (number of domestic employees),Large companies,500&#8211;999,,,3,–,"['887', '  ']","['16,295', '  ']","['26', '  ']","['24', '  ']","['157', '  ']","['387', '  ']","['2', 'e ']","['445', '  ']","['437', '  ']","['21', '  ']","['272', '  ']","['28', '  ']","['137', '  ']","['320', '  ']","['13', '  ']","['120', '  ']","['24', '  ']","['60', '  ']","['902', '  ']","['109', '  ']","['9', '  ']","['292', '  ']","['1,454', '  ']","['0 - 97', 'e ']","['424', '  ']","['10', '  ']","['82 - 528', '  ']"
2055,r083,"All companies (number of domestic employees) -> Large companies -> 1,000&#8211;4,999",All companies (number of domestic employees),Large companies,"1,000&#8211;4,999",,,3,–,"['947', '  ']","['52,341', '  ']","['192', '  ']","['161', '  ']","['228', '  ']","['1,761', 'i ']","['41', 'i ']","['2,528', '  ']","['1,166', '  ']","['82', '  ']","['964', '  ']","['203', '  ']","['685', '  ']","['1,651', '  ']","['255', '  ']","['254', '  ']","['35', '  ']","['115', '  ']","['1,536', '  ']","['289', '  ']","['11', '  ']","['389', '  ']","['1,523', '  ']","['34', '  ']","['584', '  ']","['4', '  ']","['104', '  ']"
