table_id,row_id,industry_full_path,industry_level_1,industry_level_2,industry_level_3,industry_level_4,industry_level_5,industry_hierarchy_depth,field_naics_code,field_r_d_program_size_all_companies,field_r_d_program_size_less_than_1_million,field_r_d_program_size_1_million_9_999_million,field_r_d_program_size_10_million_49_999_million,field_r_d_program_size_50_million_99_999_million,field_r_d_program_size_100_million_or_more
8806,r056,All industries -> Nonmanufacturing industries -> Information -> Telecommunications,All industries,Nonmanufacturing industries,Information,Telecommunications,,4,517,"['3,425 - 3,437', '  ']","['7 - 18', '  ']","['248', '  ']","['478', '  ']","['65', 'i ']","['2,626', '  ']"
8806,r057,"All industries -> Nonmanufacturing industries -> Information -> Data processing, hosting, and related services",All industries,Nonmanufacturing industries,Information,"Data processing, hosting, and related services",,4,518,"['41,551', '  ']","['171', '  ']","['3,240', '  ']","['4,206', '  ']","['6,624', '  ']","['27,309', '  ']"
8806,r058,All industries -> Nonmanufacturing industries -> Information -> Other information,All industries,Nonmanufacturing industries,Information,Other information,,4,other 51,"['49,449 - 49,463', '  ']","['36 - 49', '  ']","['399', '  ']","['605', '  ']","['523', '  ']","['47,887', '  ']"
8806,r059,All industries -> Nonmanufacturing industries -> Finance and insurance,All industries,Nonmanufacturing industries,Finance and insurance,,,3,52,"['12,296', '  ']","['11', '  ']","['348', '  ']","['1,192', '  ']","['474', '  ']","['10,271', '  ']"
8806,r060,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing,All industries,Nonmanufacturing industries,Real estate and rental and leasing,,,3,53,"['3,249', '  ']","['4 - 150', '  ']","['13', '  ']","['10 - 960', '  ']","['50 - 664', '  ']","['1,462 - 3,172', '  ']"
8806,r061,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing -> Lessors of nonfinancial intangible assets (except copyrighted works),All industries,Nonmanufacturing industries,Real estate and rental and leasing,Lessors of nonfinancial intangible assets (except copyrighted works),,4,533,"['7', '  ']","['5', '  ']","['2', '  ']","['0', '  ']","['0', '  ']","['0', '  ']"
8806,r062,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing -> Other real estate and rental and leasing,All industries,Nonmanufacturing industries,Real estate and rental and leasing,Other real estate and rental and leasing,,4,other 53,"['3,242', '  ']","['0 - 145', '  ']","['11', '  ']","['10 - 960', '  ']","['50 - 664', '  ']","['1,462 - 3,172', '  ']"
8806,r063,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",,,3,54,"['54,367', '  ']","['1,238', '  ']","['8,938', '  ']","['7,400', '  ']","['3,140', '  ']","['33,652', '  ']"
8806,r064,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Architectural, engineering, and related services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services","Architectural, engineering, and related services",,4,5413,"['4,214', '  ']","['279', '  ']","['1,565', '  ']","['1,028', '  ']","['549', '  ']","['792', '  ']"
8806,r065,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Computer systems design and related services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Computer systems design and related services,,4,5415,"['17,935', '  ']","['574', '  ']","['3,050', '  ']","['1,950', '  ']","['940', '  ']","['11,421', '  ']"
8806,r066,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,,4,5417,"['25,600', '  ']","['229', 'i ']","['3,365', '  ']","['3,171', '  ']","['1,125', '  ']","['17,711', 'i ']"
8806,r067,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Research and development in nanotechnology",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,Research and development in nanotechnology,5,541713,"['179', 'i ']","['25', 'i ']","['155', 'i ']","['0', '  ']","['0', '  ']","['0', '  ']"
8806,r068,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Research and development in biotechnology (except nanobiotechnology)",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,Research and development in biotechnology (except nanobiotechnology),5,541714,"['6,191', '  ']","['41', '  ']","['700', '  ']","['749', '  ']","['328', '  ']","['4,373', '  ']"
8806,r069,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Research and development in the physical, engineering, and life sciences (except nanotechnology and biotechnology)",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,"Research and development in the physical, engineering, and life sciences (except nanotechnology and biotechnology)",5,541715,"['18,539', 'i ']","['124 - 164', 'i ']","['2,483', '  ']","['1,857 - 2,413', '  ']","['797', '  ']","['12,683 - 13,239', 'i ']"
8806,r070,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Research and development in the social sciences and humanities",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,Research and development in the social sciences and humanities,5,541720,"['691', '  ']","['0 - 38', 'i ']","['28', '  ']","['10 - 564', '  ']","['0', '  ']","['100 - 654', '  ']"
8806,r071,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Other professional, scientific, and technical services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services","Other professional, scientific, and technical services",,4,other 54,"['6,618', '  ']","['156', '  ']","['958', '  ']","['1,251', '  ']","['525', '  ']","['3,727', '  ']"
8806,r072,All industries -> Nonmanufacturing industries -> Health care services,All industries,Nonmanufacturing industries,Health care services,,,3,621–23,"['1,477', '  ']","['98', '  ']","['274', '  ']","['461', '  ']","['359', '  ']","['285', '  ']"
8806,r073,All industries -> Nonmanufacturing industries -> Other nonmanufacturing,All industries,Nonmanufacturing industries,Other nonmanufacturing,,,3,"23, 44–45 (excluding 454111–12), 55–56, 624, 71–72, 81","['1,491 - 17,041', '  ']","['0 - 145', '  ']","['1,317', '  ']","['20 - 1,013', '  ']","['50 - 664', 'i ']","['100 - 15,615', '  ']"
8806,r074,All companies (number of domestic employees),All companies (number of domestic employees),,,,,1,–,"['537,619', '  ']","['5,553', '  ']","['32,702', '  ']","['40,732', '  ']","['30,159', '  ']","['428,473', '  ']"
8806,r075,All companies (number of domestic employees) -> Small companies,All companies (number of domestic employees),Small companies,,,,2,,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
8806,r076,All companies (number of domestic employees) -> Small companies -> 10&#8211;19<sup>a</sup>,All companies (number of domestic employees),Small companies,10&#8211;19<sup>a</sup>,,,3,–,"['5,047', '  ']","['1,153', '  ']","['3,405', '  ']","['334', '  ']","['0', '  ']","['155', '  ']"
8806,r077,All companies (number of domestic employees) -> Small companies -> 20&#8211;49,All companies (number of domestic employees),Small companies,20&#8211;49,,,3,–,"['12,994', '  ']","['2,112', '  ']","['7,513', '  ']","['3,130', '  ']","['239', '  ']","['0', '  ']"
8806,r078,All companies (number of domestic employees) -> Medium companies,All companies (number of domestic employees),Medium companies,,,,2,,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
8806,r079,All companies (number of domestic employees) -> Medium companies -> 50&#8211;99,All companies (number of domestic employees),Medium companies,50&#8211;99,,,3,–,"['12,993', '  ']","['1,068', '  ']","['5,780', '  ']","['5,361', '  ']","['784', '  ']","['0', '  ']"
8806,r080,All companies (number of domestic employees) -> Medium companies -> 100&#8211;249,All companies (number of domestic employees),Medium companies,100&#8211;249,,,3,–,"['25,411', '  ']","['726', '  ']","['7,857', '  ']","['8,923', '  ']","['4,307', '  ']","['3,599', '  ']"
8806,r081,All companies (number of domestic employees) -> Large companies,All companies (number of domestic employees),Large companies,,,,2,,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
8806,r082,All companies (number of domestic employees) -> Large companies -> 250&#8211;499,All companies (number of domestic employees),Large companies,250&#8211;499,,,3,–,"['20,878', '  ']","['261', '  ']","['3,526', '  ']","['5,283', '  ']","['6,222', '  ']","['5,586', '  ']"
8806,r083,All companies (number of domestic employees) -> Large companies -> 500&#8211;999,All companies (number of domestic employees),Large companies,500&#8211;999,,,3,–,"['21,264', '  ']","['136', '  ']","['2,135', '  ']","['5,546', '  ']","['4,706', '  ']","['8,741', '  ']"
8806,r084,"All companies (number of domestic employees) -> Large companies -> 1,000&#8211;4,999",All companies (number of domestic employees),Large companies,"1,000&#8211;4,999",,,3,–,"['88,238', '  ']","['85', '  ']","['1,982', '  ']","['8,419', '  ']","['8,621', '  ']","['69,131', '  ']"
8806,r085,"All companies (number of domestic employees) -> Large companies -> 5,000&#8211;9,999",All companies (number of domestic employees),Large companies,"5,000&#8211;9,999",,,3,–,"['48,397', '  ']","['7', '  ']","['208', '  ']","['2,137', '  ']","['2,412', '  ']","['43,632', '  ']"
8806,r086,"All companies (number of domestic employees) -> Large companies -> 10,000&#8211;24,999",All companies (number of domestic employees),Large companies,"10,000&#8211;24,999",,,3,–,"['88,567', '  ']","['4', '  ']","['212', '  ']","['1,081', '  ']","['2,386', '  ']","['84,884', '  ']"
8806,r087,"All companies (number of domestic employees) -> Large companies -> 25,000 or more",All companies (number of domestic employees),Large companies,"25,000 or more",,,3,–,"['213,829', '  ']","['1', '  ']","['83', '  ']","['517', '  ']","['483', '  ']","['212,745', '  ']"
