table_id,row_id,industry_full_path,industry_level_1,industry_level_2,industry_level_3,industry_level_4,industry_level_5,industry_hierarchy_depth,field_naics_code,field_company_size_domestic_employees_all_companies,field_company_size_domestic_employees_10_19a,field_company_size_domestic_employees_20_49,field_company_size_domestic_employees_50_99,field_company_size_domestic_employees_100_249,field_company_size_domestic_employees_,field_company_size_domestic_employees_250_499,field_company_size_domestic_employees_500_999,field_company_size_domestic_employees_1_000_4_999,field_company_size_domestic_employees_5_000_9_999,field_company_size_domestic_employees_10_000_24_999,field_company_size_domestic_employees_25_000_or_more
6656,r011,All industries -> Manufacturing industries -> Chemicals -> Basic chemicals,All industries,Manufacturing industries,Chemicals,Basic chemicals,,4,3251,"['2,360', '&nbsp;']","['0 - 48', '&nbsp;']","['103', '&nbsp;']","['42 - 56', '&nbsp;']",141 - 161,,"['103', '&nbsp;']","['149', '&nbsp;']","['1,146', '&nbsp;']","['263 - 349', '&nbsp;']","['308', '&nbsp;']","['14 - 21', '&nbsp;']"
6656,r012,"All industries -> Manufacturing industries -> Chemicals -> Resin, synthetic rubber, and artificial synthetic fibers and filaments",All industries,Manufacturing industries,Chemicals,"Resin, synthetic rubber, and artificial synthetic fibers and filaments",,4,3252,"['1,172', '&nbsp;']","['0 - 48', '&nbsp;']","['14', '&nbsp;']","['26', '&nbsp;']",98,,"['32', '&nbsp;']","['64', '&nbsp;']","['170', '&nbsp;']","['0', '&nbsp;']","['717 - 772', '&nbsp;']","['0', '&nbsp;']"
6656,r013,"All industries -> Manufacturing industries -> Chemicals -> Pesticide, fertilizer, and other agricultural chemicals",All industries,Manufacturing industries,Chemicals,"Pesticide, fertilizer, and other agricultural chemicals",,4,3253,"['1,822 - 1,846', '&nbsp;']","['21', '&nbsp;']","['22', '&nbsp;']","['33', '&nbsp;']",39,,"['26', '&nbsp;']","['25', '&nbsp;']","['512', '&nbsp;']","['695 - 783', '&nbsp;']","['362 - 476', '&nbsp;']","['0', '&nbsp;']"
6656,r014,All industries -> Manufacturing industries -> Chemicals -> Pharmaceuticals and medicines,All industries,Manufacturing industries,Chemicals,Pharmaceuticals and medicines,,4,3254,"['87,619', '&nbsp;']","['859', '&nbsp;']","['2,048', '&nbsp;']","['4,330', '&nbsp;']",4446,,"['3,980', '&nbsp;']","['5,128', '&nbsp;']","['11,411', '&nbsp;']","['12,099', '&nbsp;']","['27,236', '&nbsp;']","['16,080', '&nbsp;']"
6656,r015,"All industries -> Manufacturing industries -> Chemicals -> Soap, cleaning compound, and toilet preparation",All industries,Manufacturing industries,Chemicals,"Soap, cleaning compound, and toilet preparation",,4,3256,"['2,760', '&nbsp;']","['21', '&nbsp;']","['14', '&nbsp;']","['49', '&nbsp;']",117,,"['50', '&nbsp;']","['33', '&nbsp;']","['348', '&nbsp;']","['379', 'i']","['1,567', '&nbsp;']","['181', 'i']"
6656,r016,"All industries -> Manufacturing industries -> Chemicals -> Paint, coating, adhesive, and other chemicals",All industries,Manufacturing industries,Chemicals,"Paint, coating, adhesive, and other chemicals",,4,"3255, 3259","['1,305 - 1,333', '&nbsp;']","['0 - 48', '&nbsp;']","['49', '&nbsp;']","['82 - 99', '&nbsp;']",77 - 97,,"['91', '&nbsp;']","['51', '&nbsp;']","['498', '&nbsp;']","['0', '&nbsp;']","['251 - 366', '&nbsp;']","['120 - 127', '&nbsp;']"
6656,r017,All industries -> Manufacturing industries -> Plastics and rubber products,All industries,Manufacturing industries,Plastics and rubber products,,,3,326,"['2,856', '&nbsp;']","['9', '&nbsp;']","['53', '&nbsp;']","['159', '&nbsp;']",227,,"['240', '&nbsp;']","['323', '&nbsp;']","['701', '&nbsp;']","['633', '&nbsp;']","['336', '&nbsp;']","['174', '&nbsp;']"
6656,r018,All industries -> Manufacturing industries -> Nonmetallic mineral products,All industries,Manufacturing industries,Nonmetallic mineral products,,,3,327,"['1,508', 'i']","['*', '&nbsp;']","['10', '&nbsp;']","['27', '&nbsp;']",29,,"['14', '&nbsp;']","['190', '&nbsp;']","['168', '&nbsp;']","['56', '&nbsp;']","['1,014', 'i']","['0', '&nbsp;']"
6656,r019,All industries -> Manufacturing industries -> Primary metals,All industries,Manufacturing industries,Primary metals,,,3,331,"['665', '&nbsp;']","['3', '&nbsp;']","['17', '&nbsp;']","['16', '&nbsp;']",108,,"['24', '&nbsp;']","['46', '&nbsp;']","['234', '&nbsp;']","['98', '&nbsp;']","['110', '&nbsp;']","['9', 'i']"
6656,r020,All industries -> Manufacturing industries -> Fabricated metal products,All industries,Manufacturing industries,Fabricated metal products,,,3,332,"['2,885', '&nbsp;']","['136', '&nbsp;']","['230', '&nbsp;']","['294', '&nbsp;']",544,,"['352', '&nbsp;']","['420', '&nbsp;']","['666', '&nbsp;']","['154', 'i']","['88', '&nbsp;']","['0', '&nbsp;']"
6656,r021,All industries -> Manufacturing industries -> Machinery,All industries,Manufacturing industries,Machinery,,,3,333,"['15,184', '&nbsp;']","['159', '&nbsp;']","['657', '&nbsp;']","['639', '&nbsp;']",1038,,"['555', '&nbsp;']","['779', '&nbsp;']","['2,967', '&nbsp;']","['4,003', '&nbsp;']","['1,387', '&nbsp;']","['3,000', '&nbsp;']"
6656,r022,All industries -> Manufacturing industries -> Machinery -> Agricultural implement,All industries,Manufacturing industries,Machinery,Agricultural implement,,4,33311,"['1,921', '&nbsp;']","['4', '&nbsp;']","['48', '&nbsp;']","['13', '&nbsp;']",49,,"['20', '&nbsp;']","['82', '&nbsp;']","['270', '&nbsp;']","['141', '&nbsp;']","['0', '&nbsp;']","['1,294', '&nbsp;']"
6656,r023,All industries -> Manufacturing industries -> Machinery -> Semiconductor machinery,All industries,Manufacturing industries,Machinery,Semiconductor machinery,,4,333242,"['4,459', '&nbsp;']","['0 - 126', '&nbsp;']","['62', '&nbsp;']","['47', '&nbsp;']",88,,"['45', '&nbsp;']","['154', '&nbsp;']","['1,267', '&nbsp;']","['2,666 - 2,799', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']"
6656,r024,"All industries -> Manufacturing industries -> Machinery -> Engine, turbine, and power transmission equipment",All industries,Manufacturing industries,Machinery,"Engine, turbine, and power transmission equipment",,4,3336,"['1,301', '&nbsp;']","['19', '&nbsp;']","['51', '&nbsp;']","['3', '&nbsp;']",35,,"['56', '&nbsp;']","['75', '&nbsp;']","['91', '&nbsp;']","['622', '&nbsp;']","['350', '&nbsp;']","['0', '&nbsp;']"
6656,r025,All industries -> Manufacturing industries -> Machinery -> Other machinery,All industries,Manufacturing industries,Machinery,Other machinery,,4,other 333,"['7,503', '&nbsp;']","['10 - 136', '&nbsp;']","['496', '&nbsp;']","['576', '&nbsp;']",865,,"['434', '&nbsp;']","['469', '&nbsp;']","['1,339', '&nbsp;']","['440 - 575', '&nbsp;']","['1,037', '&nbsp;']","['1,706', '&nbsp;']"
6656,r026,All industries -> Manufacturing industries -> Computer and electronic products,All industries,Manufacturing industries,Computer and electronic products,,,3,334,"['86,729', '&nbsp;']","['275', '&nbsp;']","['1,362', '&nbsp;']","['1,113', '&nbsp;']",1859,,"['2,481', '&nbsp;']","['3,781', '&nbsp;']","['15,071', '&nbsp;']","['10,043', 'i']","['13,974', '&nbsp;']","['36,769', '&nbsp;']"
6656,r027,All industries -> Manufacturing industries -> Computer and electronic products -> Communications equipment,All industries,Manufacturing industries,Computer and electronic products,Communications equipment,,4,3342,"['12,595', '&nbsp;']","['0 - 120', '&nbsp;']","['227', '&nbsp;']","['36 - 301', '&nbsp;']",218,,"['371', '&nbsp;']","['910', '&nbsp;']","['2,568', '&nbsp;']","['2,137', 'i']","['280 - 1,523', '&nbsp;']","['4,218 - 5,850', '&nbsp;']"
6656,r028,All industries -> Manufacturing industries -> Computer and electronic products -> Semiconductor and other electronic components,All industries,Manufacturing industries,Computer and electronic products,Semiconductor and other electronic components,,4,3344,"['35,183', 'i']","['0 - 120', '&nbsp;']","['538', '&nbsp;']","['274', '&nbsp;']",1016,,"['1,537', '&nbsp;']","['1,508', '&nbsp;']","['5,643', '&nbsp;']","['5,634', 'i']","['9,717', '&nbsp;']","['9,192 - 9,320', 'i']"
6656,r029,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments",,4,3345,"['17,562', '&nbsp;']","['156', 'i']","['557', '&nbsp;']","['536', '&nbsp;']",494,,"['430', '&nbsp;']","['858', '&nbsp;']","['3,872', '&nbsp;']","['602', '&nbsp;']","['2,736', 'i']","['7,321', '&nbsp;']"
6656,r030,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments -> Electromedical, electrotherapeutic, and irradiation apparatus",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments","Electromedical, electrotherapeutic, and irradiation apparatus",5,"334510, 334517","['3,342', '&nbsp;']","['76', 'i']","['132', '&nbsp;']","['235', '&nbsp;']",129,,"['131', '&nbsp;']","['534', '&nbsp;']","['1,186', '&nbsp;']","['0', '&nbsp;']","['918', 'i']","['0', '&nbsp;']"
6656,r031,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments -> Search, detection, navigation, guidance, aeronautical, and nautical system and instrument",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments","Search, detection, navigation, guidance, aeronautical, and nautical system and instrument",5,334511,"['9,662', '&nbsp;']","['8', '&nbsp;']","['105', '&nbsp;']","['103', '&nbsp;']",109,,"['136', '&nbsp;']","['20', '&nbsp;']","['980', '&nbsp;']","['338', '&nbsp;']","['1,201', 'i']","['6,662', '&nbsp;']"
6656,r032,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments -> Other measuring and controlling device",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments",Other measuring and controlling device,5,other 3345,"['4,558', '&nbsp;']","['72', '&nbsp;']","['320', '&nbsp;']","['198', '&nbsp;']",256,,"['162', '&nbsp;']","['303', '&nbsp;']","['1,705', '&nbsp;']","['264', '&nbsp;']","['617', '&nbsp;']","['659', '&nbsp;']"
6656,r033,All industries -> Manufacturing industries -> Computer and electronic products -> Other computer and electronic products,All industries,Manufacturing industries,Computer and electronic products,Other computer and electronic products,,4,other 334,"['21,388', '&nbsp;']","['0 - 120', '&nbsp;']","['39', '&nbsp;']","['2 - 267', '&nbsp;']",131,,"['143', '&nbsp;']","['505', '&nbsp;']","['2,988', '&nbsp;']","['1,670', 'i']","['0 - 1,241', 'i']","['14,302 - 15,913', '&nbsp;']"
6656,r034,"All industries -> Manufacturing industries -> Electrical equipment, appliances, and components",All industries,Manufacturing industries,"Electrical equipment, appliances, and components",,,3,335,"['5,263', '&nbsp;']","['154', '&nbsp;']","['174', '&nbsp;']","['201', '&nbsp;']",298,,"['228', '&nbsp;']","['888', '&nbsp;']","['1,377', '&nbsp;']","['482', '&nbsp;']","['831', '&nbsp;']","['630', '&nbsp;']"
6656,r035,All industries -> Manufacturing industries -> Transportation equipment,All industries,Manufacturing industries,Transportation equipment,,,3,336,"['45,375', '&nbsp;']","['252', 'i']","['140', '&nbsp;']","['250', '&nbsp;']",889,,"['1,003', '&nbsp;']","['1,651', '&nbsp;']","['5,223', '&nbsp;']","['3,804', '&nbsp;']","['4,205', '&nbsp;']","['27,959', '&nbsp;']"
6656,r036,"All industries -> Manufacturing industries -> Transportation equipment -> Motor vehicles, bodies, trailers, and parts",All industries,Manufacturing industries,Transportation equipment,"Motor vehicles, bodies, trailers, and parts",,4,3361–63,"['24,117', '&nbsp;']","['12', '&nbsp;']","['14', '&nbsp;']","['0 - 84', '&nbsp;']",392 - 513,,"['838', '&nbsp;']","['1,057', '&nbsp;']","['3,390', '&nbsp;']","['2,653', 'i']","['1,967 - 2,451', '&nbsp;']","['13,106 - 13,796', '&nbsp;']"
6656,r037,All industries -> Manufacturing industries -> Transportation equipment -> Aerospace products and parts,All industries,Manufacturing industries,Transportation equipment,Aerospace products and parts,,4,3364,"['18,358', 'i']","['234', 'i']","['85', '&nbsp;']","['143', '&nbsp;']",342,,"['109', '&nbsp;']","['401', '&nbsp;']","['1,610', '&nbsp;']","['572', '&nbsp;']","['1,748', '&nbsp;']","['13,114', 'i']"
6656,r038,"All industries -> Manufacturing industries -> Transportation equipment -> Aerospace products and parts -> Aircraft, aircraft engine, and aircraft parts",All industries,Manufacturing industries,Transportation equipment,Aerospace products and parts,"Aircraft, aircraft engine, and aircraft parts",5,336411–13,"['16,891', 'i']","['15', '&nbsp;']","['63', '&nbsp;']","['73', '&nbsp;']",255,,"['107', '&nbsp;']","['401', '&nbsp;']","['571', '&nbsp;']","['544', '&nbsp;']","['1,748', '&nbsp;']","['13,114', 'i']"
6656,r039,"All industries -> Manufacturing industries -> Transportation equipment -> Aerospace products and parts -> Guided missile, space vehicle, and related parts",All industries,Manufacturing industries,Transportation equipment,Aerospace products and parts,"Guided missile, space vehicle, and related parts",5,"336414–15, 336419","['1,467', '&nbsp;']","['220', 'i']","['22', '&nbsp;']","['69', '&nbsp;']",87,,"['2', '&nbsp;']","['0', '&nbsp;']","['1,039', '&nbsp;']","['27', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']"
6656,r040,"All industries -> Manufacturing industries -> Transportation equipment -> Military armored vehicle, tank, and tank component",All industries,Manufacturing industries,Transportation equipment,"Military armored vehicle, tank, and tank component",,4,336992,"['35', '&nbsp;']","['6', '&nbsp;']","['*', '&nbsp;']","['24', '&nbsp;']",1,,"['5', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']"
6656,r041,All industries -> Manufacturing industries -> Transportation equipment -> Other transportation,All industries,Manufacturing industries,Transportation equipment,Other transportation,,4,other 336,"['2,865', '&nbsp;']","['0', '&nbsp;']","['41', '&nbsp;']","['0 - 85', '&nbsp;']",34 - 155,,"['52', '&nbsp;']","['193', '&nbsp;']","['223', '&nbsp;']","['579', '&nbsp;']","['7 - 491', '&nbsp;']","['1,048 - 1,738', '&nbsp;']"
6656,r042,All industries -> Manufacturing industries -> Furniture and related products,All industries,Manufacturing industries,Furniture and related products,,,3,337,"['409', '&nbsp;']","['0', '&nbsp;']","['4', '&nbsp;']","['27', '&nbsp;']",33,,"['22', '&nbsp;']","['35', '&nbsp;']","['116', '&nbsp;']","['157', '&nbsp;']","['15', '&nbsp;']","['0', '&nbsp;']"
6656,r043,All industries -> Manufacturing industries -> Miscellaneous,All industries,Manufacturing industries,Miscellaneous,,,3,339,"['18,596', '&nbsp;']","['177', '&nbsp;']","['417', '&nbsp;']","['339 - 479', '&nbsp;']",775,,"['819', '&nbsp;']","['834', '&nbsp;']","['3,972', '&nbsp;']","['1,505 - 1,785', '&nbsp;']","['4,196 - 4,390', '&nbsp;']","['4,980 - 5,562', '&nbsp;']"
6656,r044,All industries -> Manufacturing industries -> Miscellaneous -> Medical equipment and supplies,All industries,Manufacturing industries,Miscellaneous,Medical equipment and supplies,,4,3391,"['16,014', '&nbsp;']","['163', '&nbsp;']","['317', '&nbsp;']","['339', '&nbsp;']",587,,"['631', '&nbsp;']","['470', '&nbsp;']","['2,821', '&nbsp;']","['1,506', '&nbsp;']","['4,197', '&nbsp;']","['4,981', '&nbsp;']"
6656,r045,All industries -> Manufacturing industries -> Miscellaneous -> Other miscellaneous manufacturing,All industries,Manufacturing industries,Miscellaneous,Other miscellaneous manufacturing,,4,3399,"['2,582', '&nbsp;']","['14', '&nbsp;']","['100', '&nbsp;']","['0 - 140', '&nbsp;']",188,,"['188', '&nbsp;']","['364', '&nbsp;']","['1,151', '&nbsp;']","['0 - 279', 'i']","['0 - 193', '&nbsp;']","['0 - 581', '&nbsp;']"
6656,r046,All industries -> Nonmanufacturing industries,All industries,Nonmanufacturing industries,,,,2,"21–23, 42–81","['207,283', '&nbsp;']","['3,200', '&nbsp;']","['6,963', '&nbsp;']","['6,095', '&nbsp;']",8657,,"['8,404', '&nbsp;']","['9,161', '&nbsp;']","['30,094', '&nbsp;']","['15,074', '&nbsp;']","['28,989', 'i']","['90,645', '&nbsp;']"
6656,r047,"All industries -> Nonmanufacturing industries -> Mining, quarrying, oil and gas extraction, and support activities",All industries,Nonmanufacturing industries,"Mining, quarrying, oil and gas extraction, and support activities",,,3,21,"['2,717', '&nbsp;']","['9', '&nbsp;']","['8', '&nbsp;']","['422', '&nbsp;']",4,,"['56', '&nbsp;']","['45', '&nbsp;']","['66', '&nbsp;']","['256', '&nbsp;']","['1,852', '&nbsp;']","['0', '&nbsp;']"
6656,r048,All industries -> Nonmanufacturing industries -> Utilities,All industries,Nonmanufacturing industries,Utilities,,,3,22,"['275', '&nbsp;']","['*', '&nbsp;']","['10', '&nbsp;']","['1', '&nbsp;']",5,,"['0', '&nbsp;']","['0 - 161', '&nbsp;']","['66', '&nbsp;']","['3', '&nbsp;']","['0 - 161', '&nbsp;']","['32 - 193', '&nbsp;']"
6656,r049,All industries -> Nonmanufacturing industries -> Wholesale trade,All industries,Nonmanufacturing industries,Wholesale trade,,,3,42,"['1,191', '&nbsp;']","['99', '&nbsp;']","['543', '&nbsp;']","['135', '&nbsp;']",231,,"['132', 'i']","['23', '&nbsp;']","['19', 'i']","['0', '&nbsp;']","['11', 'i']","['0', '&nbsp;']"
6656,r050,All industries -> Nonmanufacturing industries -> Electronic shopping and electronic auctions,All industries,Nonmanufacturing industries,Electronic shopping and electronic auctions,,,3,454111–12,"['3,131 - 15,818', 'i']","['0', '&nbsp;']","['0 - 170', '&nbsp;']","['7', '&nbsp;']",0 - 510,,"['43 - 349', '&nbsp;']","['0 - 1,264', '&nbsp;']","['0 - 559', '&nbsp;']","['0 - 946', 'i']","['0', '&nbsp;']","['0 - 13,832', 'i']"
6656,r051,All industries -> Nonmanufacturing industries -> Transportation and warehousing,All industries,Nonmanufacturing industries,Transportation and warehousing,,,3,48–49,"['9,890', 'i']","['2', '&nbsp;']","['0 - 170', '&nbsp;']","['0 - 186', '&nbsp;']",0 - 510,,"['62', 'i']","['3 - 680', '&nbsp;']","['1,175', '&nbsp;']","['0 - 676', '&nbsp;']","['7,974', 'i']","['0 - 676', '&nbsp;']"
6656,r052,All industries -> Nonmanufacturing industries -> Information,All industries,Nonmanufacturing industries,Information,,,3,51,"['110,227', '&nbsp;']","['556', '&nbsp;']","['2,032', '&nbsp;']","['1,419', '&nbsp;']",2911,,"['3,391', '&nbsp;']","['5,740', '&nbsp;']","['19,674', '&nbsp;']","['7,457', '&nbsp;']","['6,501', '&nbsp;']","['60,546', '&nbsp;']"
6656,r053,All industries -> Nonmanufacturing industries -> Information -> Publishing,All industries,Nonmanufacturing industries,Information,Publishing,,4,511,"['33,019', '&nbsp;']","['206', '&nbsp;']","['854', '&nbsp;']","['400', '&nbsp;']",806,,"['655', '&nbsp;']","['695', '&nbsp;']","['7,979', '&nbsp;']","['2,688', '&nbsp;']","['2,246', '&nbsp;']","['16,490', '&nbsp;']"
6656,r054,"All industries -> Nonmanufacturing industries -> Information -> Publishing -> Newspaper, periodical, book, and directory publishers",All industries,Nonmanufacturing industries,Information,Publishing,"Newspaper, periodical, book, and directory publishers",5,5111,"['61', '&nbsp;']","['4', '&nbsp;']","['1', '&nbsp;']","['6', '&nbsp;']",4,,"['44', '&nbsp;']","['2', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']"
6656,r055,All industries -> Nonmanufacturing industries -> Information -> Publishing -> Software publishers,All industries,Nonmanufacturing industries,Information,Publishing,Software publishers,5,5112,"['32,958', '&nbsp;']","['202', '&nbsp;']","['854', '&nbsp;']","['394', '&nbsp;']",803,,"['611', '&nbsp;']","['693', '&nbsp;']","['7,979', '&nbsp;']","['2,688', '&nbsp;']","['2,246', '&nbsp;']","['16,490', '&nbsp;']"
6656,r056,All industries -> Nonmanufacturing industries -> Information -> Telecommunications,All industries,Nonmanufacturing industries,Information,Telecommunications,,4,517,"['3,733', '&nbsp;']","['35', '&nbsp;']","['60', '&nbsp;']","['135', '&nbsp;']",114,,"['169', '&nbsp;']","['87', '&nbsp;']","['68', '&nbsp;']","['59', '&nbsp;']","['23', '&nbsp;']","['2,982', '&nbsp;']"
6656,r057,"All industries -> Nonmanufacturing industries -> Information -> Data processing, hosting, and related services",All industries,Nonmanufacturing industries,Information,"Data processing, hosting, and related services",,4,518,"['30,558', '&nbsp;']","['0 - 316', '&nbsp;']","['880', '&nbsp;']","['824', '&nbsp;']",1642,,"['2,132', '&nbsp;']","['3,827', '&nbsp;']","['8,615', '&nbsp;']","['4,097', '&nbsp;']","['2,552 - 2,876', '&nbsp;']","['5,669', '&nbsp;']"
6656,r058,All industries -> Nonmanufacturing industries -> Information -> Other information,All industries,Nonmanufacturing industries,Information,Other information,,4,other 51,"['42,917', '&nbsp;']","['0 - 316', '&nbsp;']","['237', '&nbsp;']","['61', '&nbsp;']",349,,"['435', '&nbsp;']","['1,131', '&nbsp;']","['3,011', '&nbsp;']","['613', '&nbsp;']","['1,354 - 1,679', '&nbsp;']","['35,405', '&nbsp;']"
6656,r059,All industries -> Nonmanufacturing industries -> Finance and insurance,All industries,Nonmanufacturing industries,Finance and insurance,,,3,52,"['8,917', '&nbsp;']","['78', '&nbsp;']","['0 - 170', '&nbsp;']","['0 - 186', '&nbsp;']",224,,"['598', '&nbsp;']","['264', '&nbsp;']","['1,572', '&nbsp;']","['902', '&nbsp;']","['1,960', '&nbsp;']","['2,960 - 3,323', '&nbsp;']"
6656,r060,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing,All industries,Nonmanufacturing industries,Real estate and rental and leasing,,,3,53,"['1,371', '&nbsp;']","['*', '&nbsp;']","['10', '&nbsp;']","['3', '&nbsp;']",7,,"['35', '&nbsp;']","['24', '&nbsp;']","['1,293', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']"
6656,r061,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing -> Lessors of nonfinancial intangible assets (except copyrighted works),All industries,Nonmanufacturing industries,Real estate and rental and leasing,Lessors of nonfinancial intangible assets (except copyrighted works),,4,533,"['45', '&nbsp;']","['*', '&nbsp;']","['7', '&nbsp;']","['2', 'i']",1,,"['35', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']"
6656,r062,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing -> Other real estate and rental and leasing,All industries,Nonmanufacturing industries,Real estate and rental and leasing,Other real estate and rental and leasing,,4,other 53,"['1,326', '&nbsp;']","['0', '&nbsp;']","['2', '&nbsp;']","['1', '&nbsp;']",6,,"['0', '&nbsp;']","['24', '&nbsp;']","['1,293', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']"
6656,r063,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",,,3,54,"['53,233', '&nbsp;']","['1,739', '&nbsp;']","['4,190', '&nbsp;']","['3,740', '&nbsp;']",4610,,"['3,253', '&nbsp;']","['1,796', '&nbsp;']","['5,226', '&nbsp;']","['5,501', '&nbsp;']","['9,902', 'i']","['13,275', '&nbsp;']"
