table_id,row_id,industry_and_company_size_full_path,industry_and_company_size_level_1,industry_and_company_size_level_2,industry_and_company_size_level_3,industry_and_company_size_level_4,industry_and_company_size_level_5,industry_and_company_size_hierarchy_depth,field_naics_code,field_domestic_r_d_paid_for_by_others_and_performed_by_the_company,field_depreciation,field_capital_expenditures_related_to_r_da,field_adjusted_domestic_r_d_paid_for_by_the_company_and_others,field_change_amount,field_change_percent
8786,r011,All industries -> Manufacturing industries -> Chemicals -> Basic chemicals,All industries,Manufacturing industries,Chemicals,Basic chemicals,,4,3251,"['467', '&nbsp;']","['46', 'i']","['0', '&nbsp;']","['421', 'i']","['-46', 'i']","['-9.9', '&nbsp;']"
8786,r012,"All industries -> Manufacturing industries -> Chemicals -> Resin, synthetic rubber, and artificial synthetic fibers and filaments",All industries,Manufacturing industries,Chemicals,"Resin, synthetic rubber, and artificial synthetic fibers and filaments",,4,3252,"['29', 'i']","['*', 'i']","['0', '&nbsp;']","['29', 'i']","['*', 'i']","['-0.5', '&nbsp;']"
8786,r013,"All industries -> Manufacturing industries -> Chemicals -> Pesticide, fertilizer, and other agricultural chemicals",All industries,Manufacturing industries,Chemicals,"Pesticide, fertilizer, and other agricultural chemicals",,4,3253,"['D', '&nbsp;']","['D', '&nbsp;']","['0', '&nbsp;']","['D', '&nbsp;']","['D', '&nbsp;']","['D', '&nbsp;']"
8786,r014,All industries -> Manufacturing industries -> Chemicals -> Pharmaceuticals and medicines,All industries,Manufacturing industries,Chemicals,Pharmaceuticals and medicines,,4,3254,"['8,432', '&nbsp;']","['296', '&nbsp;']","['0', '&nbsp;']","['8,136', '&nbsp;']","['-296', '&nbsp;']","['-3.5', '&nbsp;']"
8786,r015,"All industries -> Manufacturing industries -> Chemicals -> Soap, cleaning compound, and toilet preparation",All industries,Manufacturing industries,Chemicals,"Soap, cleaning compound, and toilet preparation",,4,3256,"['115', '&nbsp;']","['D', '&nbsp;']","['0', '&nbsp;']","['D', '&nbsp;']","['D', '&nbsp;']","['D', '&nbsp;']"
8786,r016,"All industries -> Manufacturing industries -> Chemicals -> Paint, coating, adhesive, and other chemicals",All industries,Manufacturing industries,Chemicals,"Paint, coating, adhesive, and other chemicals",,4,"3255, 3259","['D', '&nbsp;']","['*', '&nbsp;']","['0', '&nbsp;']","['D', '&nbsp;']","['*', '&nbsp;']","['D', '&nbsp;']"
8786,r017,All industries -> Manufacturing industries -> Plastics and rubber products,All industries,Manufacturing industries,Plastics and rubber products,,,3,326,"['152', 'i']","['*', '&nbsp;']","['0', '&nbsp;']","['151', 'i']","['*', '&nbsp;']","['-0.2', '&nbsp;']"
8786,r018,All industries -> Manufacturing industries -> Nonmetallic mineral products,All industries,Manufacturing industries,Nonmetallic mineral products,,,3,327,"['20', '&nbsp;']","['1', '&nbsp;']","['0', '&nbsp;']","['19', '&nbsp;']","['-1', '&nbsp;']","['-4.4', '&nbsp;']"
8786,r019,All industries -> Manufacturing industries -> Primary metals,All industries,Manufacturing industries,Primary metals,,,3,331,"['49', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['49', 'i']","['0', '&nbsp;']","['0.0', '&nbsp;']"
8786,r020,All industries -> Manufacturing industries -> Fabricated metal products,All industries,Manufacturing industries,Fabricated metal products,,,3,332,"['223', 'i']","['1', 'i']","['0', '&nbsp;']","['222', 'i']","['-1', 'i']","['-0.4', '&nbsp;']"
8786,r021,All industries -> Manufacturing industries -> Machinery,All industries,Manufacturing industries,Machinery,,,3,333,"['881', 'i']","['18', 'i']","['0', '&nbsp;']","['864', 'i']","['-18', 'i']","['-2.0', '&nbsp;']"
8786,r022,All industries -> Manufacturing industries -> Machinery -> Agricultural implement,All industries,Manufacturing industries,Machinery,Agricultural implement,,4,33311,"['15', 'i']","['1', '&nbsp;']","['0', '&nbsp;']","['14', 'i']","['-1', '&nbsp;']","['-5.9', '&nbsp;']"
8786,r023,All industries -> Manufacturing industries -> Machinery -> Semiconductor machinery,All industries,Manufacturing industries,Machinery,Semiconductor machinery,,4,333242,"['297', 'i']","['12', 'i']","['0', '&nbsp;']","['285', 'i']","['-12', 'i']","['-4.0', '&nbsp;']"
8786,r024,"All industries -> Manufacturing industries -> Machinery -> Engine, turbine, and power transmission equipment",All industries,Manufacturing industries,Machinery,"Engine, turbine, and power transmission equipment",,4,3336,"['154', '&nbsp;']","['2', '&nbsp;']","['0', '&nbsp;']","['151', '&nbsp;']","['-2', '&nbsp;']","['-1.6', '&nbsp;']"
8786,r025,All industries -> Manufacturing industries -> Machinery -> Other machinery,All industries,Manufacturing industries,Machinery,Other machinery,,4,other 333,"['416', '&nbsp;']","['2', 'i']","['0', '&nbsp;']","['413', 'i']","['-2', 'i']","['-0.5', '&nbsp;']"
8786,r026,All industries -> Manufacturing industries -> Computer and electronic products,All industries,Manufacturing industries,Computer and electronic products,,,3,334,"['8,345', '&nbsp;']","['239', '&nbsp;']","['0', '&nbsp;']","['8,106', '&nbsp;']","['-239', '&nbsp;']","['-2.9', '&nbsp;']"
8786,r027,All industries -> Manufacturing industries -> Computer and electronic products -> Communications equipment,All industries,Manufacturing industries,Computer and electronic products,Communications equipment,,4,3342,"['1,426', 'i']","['38', 'i']","['0', '&nbsp;']","['1,387', 'i']","['-38', 'i']","['-2.7', '&nbsp;']"
8786,r028,All industries -> Manufacturing industries -> Computer and electronic products -> Semiconductor and other electronic components,All industries,Manufacturing industries,Computer and electronic products,Semiconductor and other electronic components,,4,3344,"['1,855', '&nbsp;']","['113', '&nbsp;']","['0', '&nbsp;']","['1,742', '&nbsp;']","['-113', '&nbsp;']","['-6.1', '&nbsp;']"
8786,r029,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments",,4,3345,"['4,910', '&nbsp;']","['83', '&nbsp;']","['0', '&nbsp;']","['4,827', '&nbsp;']","['-83', '&nbsp;']","['-1.7', '&nbsp;']"
8786,r030,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments -> Electromedical, electrotherapeutic, and irradiation apparatus",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments","Electromedical, electrotherapeutic, and irradiation apparatus",5,"334510, 334517","['233', '&nbsp;']","['3', '&nbsp;']","['0', '&nbsp;']","['230', '&nbsp;']","['-3', '&nbsp;']","['-1.3', '&nbsp;']"
8786,r031,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments -> Search, detection, navigation, guidance, aeronautical, and nautical system and instrument",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments","Search, detection, navigation, guidance, aeronautical, and nautical system and instrument",5,334511,"['4,480', '&nbsp;']","['74', '&nbsp;']","['0', '&nbsp;']","['4,405', '&nbsp;']","['-74', '&nbsp;']","['-1.7', '&nbsp;']"
8786,r032,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments -> Other measuring and controlling device",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments",Other measuring and controlling device,5,other 3345,"['197', '&nbsp;']","['5', '&nbsp;']","['0', '&nbsp;']","['192', '&nbsp;']","['-5', '&nbsp;']","['-2.7', '&nbsp;']"
8786,r033,All industries -> Manufacturing industries -> Computer and electronic products -> Other computer and electronic products,All industries,Manufacturing industries,Computer and electronic products,Other computer and electronic products,,4,other 334,"['154', '&nbsp;']","['4', '&nbsp;']","['0', '&nbsp;']","['150', '&nbsp;']","['-4', '&nbsp;']","['-2.8', '&nbsp;']"
8786,r034,"All industries -> Manufacturing industries -> Electrical equipment, appliances, and components",All industries,Manufacturing industries,"Electrical equipment, appliances, and components",,,3,335,"['483', 'i']","['9', 'i']","['0', '&nbsp;']","['475', 'i']","['-9', 'i']","['-1.8', '&nbsp;']"
8786,r035,All industries -> Manufacturing industries -> Transportation equipment,All industries,Manufacturing industries,Transportation equipment,,,3,336,"['20,050', 'i']","['145', '&nbsp;']","['0', '&nbsp;']","['19,905', 'i']","['-145', '&nbsp;']","['-0.7', '&nbsp;']"
8786,r036,"All industries -> Manufacturing industries -> Transportation equipment -> Motor vehicles, bodies, trailers, and parts",All industries,Manufacturing industries,Transportation equipment,"Motor vehicles, bodies, trailers, and parts",,4,3361–63,"['2,441', '&nbsp;']","['83', '&nbsp;']","['0', '&nbsp;']","['2,359', '&nbsp;']","['-83', '&nbsp;']","['-3.4', '&nbsp;']"
8786,r037,All industries -> Manufacturing industries -> Transportation equipment -> Aerospace products and parts,All industries,Manufacturing industries,Transportation equipment,Aerospace products and parts,,4,3364,"['16,326', 'i']","['44', '&nbsp;']","['0', '&nbsp;']","['16,282', 'i']","['-44', '&nbsp;']","['-0.3', '&nbsp;']"
8786,r038,"All industries -> Manufacturing industries -> Transportation equipment -> Aerospace products and parts -> Aircraft, aircraft engine, and aircraft parts",All industries,Manufacturing industries,Transportation equipment,Aerospace products and parts,"Aircraft, aircraft engine, and aircraft parts",5,336411–13,"['15,063', 'i']","['44', '&nbsp;']","['0', '&nbsp;']","['15,019', 'i']","['-44', '&nbsp;']","['-0.3', '&nbsp;']"
8786,r039,"All industries -> Manufacturing industries -> Transportation equipment -> Aerospace products and parts -> Guided missile, space vehicle, and related parts",All industries,Manufacturing industries,Transportation equipment,Aerospace products and parts,"Guided missile, space vehicle, and related parts",5,"336414–15, 336419","['1,263', 'i']","['*', '&nbsp;']","['0', '&nbsp;']","['1,263', 'i']","['*', '&nbsp;']","['*', '&nbsp;']"
8786,r040,"All industries -> Manufacturing industries -> Transportation equipment -> Military armored vehicle, tank, and tank component",All industries,Manufacturing industries,Transportation equipment,"Military armored vehicle, tank, and tank component",,4,336992,"['12', '&nbsp;']","['*', '&nbsp;']","['0', '&nbsp;']","['11', '&nbsp;']","['*', '&nbsp;']","['-3.1', '&nbsp;']"
8786,r041,All industries -> Manufacturing industries -> Transportation equipment -> Other transportation,All industries,Manufacturing industries,Transportation equipment,Other transportation,,4,other 336,"['1,271', '&nbsp;']","['19', 'i']","['0', '&nbsp;']","['1,253', 'i']","['-19', 'i']","['-1.5', '&nbsp;']"
8786,r042,All industries -> Manufacturing industries -> Furniture and related products,All industries,Manufacturing industries,Furniture and related products,,,3,337,"['9', 'i']","['*', 'i']","['0', '&nbsp;']","['9', 'i']","['*', 'i']","['-1.6', '&nbsp;']"
8786,r043,All industries -> Manufacturing industries -> Miscellaneous,All industries,Manufacturing industries,Miscellaneous,,,3,339,"['326', 'i']","['6', 'i']","['0', '&nbsp;']","['319', 'i']","['-6', 'i']","['-1.9', '&nbsp;']"
8786,r044,All industries -> Manufacturing industries -> Miscellaneous -> Medical equipment and supplies,All industries,Manufacturing industries,Miscellaneous,Medical equipment and supplies,,4,3391,"['171', '&nbsp;']","['1', '&nbsp;']","['0', '&nbsp;']","['170', '&nbsp;']","['-1', '&nbsp;']","['-0.6', '&nbsp;']"
8786,r045,All industries -> Manufacturing industries -> Miscellaneous -> Other miscellaneous manufacturing,All industries,Manufacturing industries,Miscellaneous,Other miscellaneous manufacturing,,4,3399,"['155', 'i']","['5', 'i']","['0', '&nbsp;']","['149', 'i']","['-5', 'i']","['-3.5', '&nbsp;']"
8786,r046,All industries -> Nonmanufacturing industries,All industries,Nonmanufacturing industries,,,,2,"21–23, 42–81","['18,804', '&nbsp;']","['273', '&nbsp;']","['0', '&nbsp;']","['18,531', '&nbsp;']","['-273', '&nbsp;']","['-1.5', '&nbsp;']"
8786,r047,"All industries -> Nonmanufacturing industries -> Mining, quarrying, oil and gas extraction, and support activities",All industries,Nonmanufacturing industries,"Mining, quarrying, oil and gas extraction, and support activities",,,3,21,"['619', '&nbsp;']","['6', '&nbsp;']","['0', '&nbsp;']","['613', '&nbsp;']","['-6', '&nbsp;']","['-1.0', '&nbsp;']"
8786,r048,All industries -> Nonmanufacturing industries -> Utilities,All industries,Nonmanufacturing industries,Utilities,,,3,22,"['34', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['34', '&nbsp;']","['0', '&nbsp;']","['0.0', '&nbsp;']"
8786,r049,All industries -> Nonmanufacturing industries -> Wholesale trade,All industries,Nonmanufacturing industries,Wholesale trade,,,3,42,"['84', 'i']","['*', 'i']","['0', '&nbsp;']","['84', 'i']","['*', 'i']","['-0.2', '&nbsp;']"
8786,r050,All industries -> Nonmanufacturing industries -> Electronic shopping and electronic auctions,All industries,Nonmanufacturing industries,Electronic shopping and electronic auctions,,,3,454111–12,"['16', 'i']","['0', '&nbsp;']","['0', '&nbsp;']","['16', 'i']","['0', '&nbsp;']","['0.0', '&nbsp;']"
8786,r051,All industries -> Nonmanufacturing industries -> Transportation and warehousing,All industries,Nonmanufacturing industries,Transportation and warehousing,,,3,48–49,"['*', 'i']","['0', '&nbsp;']","['0', '&nbsp;']","['*', 'i']","['0', '&nbsp;']","['0.0', '&nbsp;']"
8786,r052,All industries -> Nonmanufacturing industries -> Information,All industries,Nonmanufacturing industries,Information,,,3,51,"['935', '&nbsp;']","['8', '&nbsp;']","['0', '&nbsp;']","['927', '&nbsp;']","['-8', '&nbsp;']","['-0.9', '&nbsp;']"
8786,r053,All industries -> Nonmanufacturing industries -> Information -> Publishing,All industries,Nonmanufacturing industries,Information,Publishing,,4,511,"['747', '&nbsp;']","['4', '&nbsp;']","['0', '&nbsp;']","['743', '&nbsp;']","['-4', '&nbsp;']","['-0.6', '&nbsp;']"
8786,r054,"All industries -> Nonmanufacturing industries -> Information -> Publishing -> Newspaper, periodical, book, and directory publishers",All industries,Nonmanufacturing industries,Information,Publishing,"Newspaper, periodical, book, and directory publishers",5,5111,"['*', 'i']","['0', '&nbsp;']","['0', '&nbsp;']","['*', 'i']","['0', '&nbsp;']","['0.0', '&nbsp;']"
8786,r055,All industries -> Nonmanufacturing industries -> Information -> Publishing -> Software publishers,All industries,Nonmanufacturing industries,Information,Publishing,Software publishers,5,5112,"['747', '&nbsp;']","['4', '&nbsp;']","['0', '&nbsp;']","['743', '&nbsp;']","['-4', '&nbsp;']","['-0.6', '&nbsp;']"
8786,r056,All industries -> Nonmanufacturing industries -> Information -> Telecommunications,All industries,Nonmanufacturing industries,Information,Telecommunications,,4,517,"['70', 'i']","['1', 'i']","['0', '&nbsp;']","['68', 'i']","['-1', 'i']","['-2.0', '&nbsp;']"
8786,r057,"All industries -> Nonmanufacturing industries -> Information -> Data processing, hosting, and related services",All industries,Nonmanufacturing industries,Information,"Data processing, hosting, and related services",,4,518,"['102', '&nbsp;']","['2', 'i']","['0', '&nbsp;']","['100', '&nbsp;']","['-2', 'i']","['-2.2', '&nbsp;']"
8786,r058,All industries -> Nonmanufacturing industries -> Information -> Other information,All industries,Nonmanufacturing industries,Information,Other information,,4,other 51,"['16', '&nbsp;']","['*', '&nbsp;']","['0', '&nbsp;']","['15', '&nbsp;']","['*', '&nbsp;']","['-2.8', '&nbsp;']"
8786,r059,All industries -> Nonmanufacturing industries -> Finance and insurance,All industries,Nonmanufacturing industries,Finance and insurance,,,3,52,"['38', '&nbsp;']","['*', 'i']","['0', '&nbsp;']","['38', '&nbsp;']","['*', 'i']","['-0.1', '&nbsp;']"
8786,r060,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing,All industries,Nonmanufacturing industries,Real estate and rental and leasing,,,3,53,"['1', 'i']","['0', '&nbsp;']","['0', '&nbsp;']","['1', 'i']","['0', '&nbsp;']","['0.0', '&nbsp;']"
8786,r061,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing -> Lessors of nonfinancial intangible assets (except copyrighted works),All industries,Nonmanufacturing industries,Real estate and rental and leasing,Lessors of nonfinancial intangible assets (except copyrighted works),,4,533,"['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0.0', '&nbsp;']"
8786,r062,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing -> Other real estate and rental and leasing,All industries,Nonmanufacturing industries,Real estate and rental and leasing,Other real estate and rental and leasing,,4,other 53,"['1', 'i']","['0', '&nbsp;']","['0', '&nbsp;']","['1', 'i']","['0', '&nbsp;']","['0.0', '&nbsp;']"
8786,r063,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",,,3,54,"['16,710', '&nbsp;']","['255', '&nbsp;']","['0', '&nbsp;']","['16,455', '&nbsp;']","['-255', '&nbsp;']","['-1.5', '&nbsp;']"
8786,r064,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Architectural, engineering, and related services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services","Architectural, engineering, and related services",,4,5413,"['1,881', '&nbsp;']","['5', 'i']","['0', '&nbsp;']","['1,876', '&nbsp;']","['-5', 'i']","['-0.3', '&nbsp;']"
8786,r065,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Computer systems design and related services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Computer systems design and related services,,4,5415,"['1,915', 'i']","['3', 'i']","['0', '&nbsp;']","['1,912', 'i']","['-3', 'i']","['-0.1', '&nbsp;']"
8786,r066,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,,4,5417,"['12,433', '&nbsp;']","['241', '&nbsp;']","['0', '&nbsp;']","['12,192', '&nbsp;']","['-241', '&nbsp;']","['-1.9', '&nbsp;']"
8786,r067,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Research and development in biotechnology",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,Research and development in biotechnology,5,541711,"['4,157', 'i']","['41', '&nbsp;']","['0', '&nbsp;']","['4,116', 'i']","['-41', 'i']","['-1.0', '&nbsp;']"
8786,r068,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Research and development in the physical, engineering, and life sciences (except biotechnology)",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,"Research and development in the physical, engineering, and life sciences (except biotechnology)",5,541712,"['7,583', '&nbsp;']","['191', '&nbsp;']","['0', '&nbsp;']","['7,391', '&nbsp;']","['-191', '&nbsp;']","['-2.5', '&nbsp;']"
8786,r069,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Research and development in the social sciences and humanities",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,Research and development in the social sciences and humanities,5,541720,"['693', '&nbsp;']","['8', '&nbsp;']","['0', '&nbsp;']","['685', '&nbsp;']","['-8', '&nbsp;']","['-1.2', '&nbsp;']"
8786,r070,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Other professional, scientific, and technical services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services","Other professional, scientific, and technical services",,4,other 54,"['481', '&nbsp;']","['7', '&nbsp;']","['0', '&nbsp;']","['475', '&nbsp;']","['-7', '&nbsp;']","['-1.4', '&nbsp;']"
8786,r071,All industries -> Nonmanufacturing industries -> Health care services,All industries,Nonmanufacturing industries,Health care services,,,3,621–23,"['298', 'i']","['2', 'i']","['0', '&nbsp;']","['296', 'i']","['-2', 'i']","['-0.7', '&nbsp;']"
8786,r072,All industries -> Nonmanufacturing industries -> Other nonmanufacturing,All industries,Nonmanufacturing industries,Other nonmanufacturing,,,3,"23, 44–45 (excluding 454111–12), 55–56, 624, 71–72, 81","['69', '&nbsp;']","['1', '&nbsp;']","['0', '&nbsp;']","['68', '&nbsp;']","['-1', '&nbsp;']","['-1.5', '&nbsp;']"
8786,r073,All companies (number of domestic employees),All companies (number of domestic employees),,,,,1,–,"['59,144', '&nbsp;']","['1,084', '&nbsp;']","['0', '&nbsp;']","['58,060', '&nbsp;']","['-1,084', '&nbsp;']","['-1.8', '&nbsp;']"
8786,r074,All companies (number of domestic employees) -> Micro companies<sup>b</sup>,All companies (number of domestic employees),Micro companies<sup>b</sup>,,,,2,,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
8786,r075,All companies (number of domestic employees) -> Micro companies<sup>b</sup> -> 5&#8211;9,All companies (number of domestic employees),Micro companies<sup>b</sup>,5&#8211;9,,,3,–,"['1,016', 'i']","['8', 'i']","['0', '&nbsp;']","['1,008', 'i']","['-8', 'i']","['-0.8', '&nbsp;']"
8786,r076,All companies (number of domestic employees) -> Small companies,All companies (number of domestic employees),Small companies,,,,2,,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
8786,r077,All companies (number of domestic employees) -> Small companies -> 10&#8211;19,All companies (number of domestic employees),Small companies,10&#8211;19,,,3,–,"['1,246', 'i']","['21', 'i']","['0', '&nbsp;']","['1,226', 'i']","['-21', 'i']","['-1.7', '&nbsp;']"
8786,r078,All companies (number of domestic employees) -> Small companies -> 20&#8211;49,All companies (number of domestic employees),Small companies,20&#8211;49,,,3,–,"['2,316', 'i']","['33', 'i']","['0', '&nbsp;']","['2,282', 'i']","['-33', 'i']","['-1.4', '&nbsp;']"
8786,r079,All companies (number of domestic employees) -> Medium companies,All companies (number of domestic employees),Medium companies,,,,2,,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
8786,r080,All companies (number of domestic employees) -> Medium companies -> 50&#8211;99,All companies (number of domestic employees),Medium companies,50&#8211;99,,,3,–,"['2,706', '&nbsp;']","['52', '&nbsp;']","['0', '&nbsp;']","['2,654', '&nbsp;']","['-52', '&nbsp;']","['-1.9', '&nbsp;']"
8786,r081,All companies (number of domestic employees) -> Medium companies -> 100&#8211;249,All companies (number of domestic employees),Medium companies,100&#8211;249,,,3,–,"['2,566', '&nbsp;']","['35', '&nbsp;']","['0', '&nbsp;']","['2,531', '&nbsp;']","['-35', '&nbsp;']","['-1.4', '&nbsp;']"
8786,r082,All companies (number of domestic employees) -> Large companies,All companies (number of domestic employees),Large companies,,,,2,,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
8786,r083,All companies (number of domestic employees) -> Large companies -> 250&#8211;499,All companies (number of domestic employees),Large companies,250&#8211;499,,,3,–,"['2,185', '&nbsp;']","['122', 'i']","['0', '&nbsp;']","['2,062', '&nbsp;']","['-122', 'i']","['-5.6', '&nbsp;']"
8786,r084,All companies (number of domestic employees) -> Large companies -> 500&#8211;999,All companies (number of domestic employees),Large companies,500&#8211;999,,,3,–,"['2,023', 'i']","['52', '&nbsp;']","['0', '&nbsp;']","['1,971', 'i']","['-52', '&nbsp;']","['-2.5', '&nbsp;']"
8786,r085,"All companies (number of domestic employees) -> Large companies -> 1,000&#8211;4,999",All companies (number of domestic employees),Large companies,"1,000&#8211;4,999",,,3,–,"['9,830', '&nbsp;']","['309', '&nbsp;']","['0', '&nbsp;']","['9,520', '&nbsp;']","['-309', '&nbsp;']","['-3.1', '&nbsp;']"
8786,r086,"All companies (number of domestic employees) -> Large companies -> 5,000&#8211;9,999",All companies (number of domestic employees),Large companies,"5,000&#8211;9,999",,,3,–,"['4,178', '&nbsp;']","['55', '&nbsp;']","['0', '&nbsp;']","['4,123', '&nbsp;']","['-55', '&nbsp;']","['-1.3', '&nbsp;']"
8786,r087,"All companies (number of domestic employees) -> Large companies -> 10,000&#8211;24,999",All companies (number of domestic employees),Large companies,"10,000&#8211;24,999",,,3,–,"['10,878', '&nbsp;']","['283', '&nbsp;']","['0', '&nbsp;']","['10,595', '&nbsp;']","['-283', '&nbsp;']","['-2.6', '&nbsp;']"
8786,r088,"All companies (number of domestic employees) -> Large companies -> 25,000 or more",All companies (number of domestic employees),Large companies,"25,000 or more",,,3,–,"['20,201', '&nbsp;']","['114', '&nbsp;']","['0', '&nbsp;']","['20,087', 'i']","['-114', 'i']","['-0.6', '&nbsp;']"
