table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_all_agencies,field_doc,field_doda,field_doe,field_ed,field_epa,field_hhs,field_nasa,field_nsf,field_usda,field_otherb
10404,r032,All institutions -> Georgia Institute of Technology,All institutions,Georgia Institute of Technology,2,31,345516,370,198455,19207,0,2078,39168,16498,63264,50,6426
10404,r033,"All institutions -> U. Alabama, The, Birmingham",All institutions,"U. Alabama, The, Birmingham",2,32,336501,0,9540,335,256,0,317111,5709,3093,0,457
10404,r034,"All institutions -> U. Texas, The, Austin",All institutions,"U. Texas, The, Austin",2,33,330082,951,120091,27526,4851,0,71911,10382,91825,25,2521
10404,r035,All institutions -> U. Florida,All institutions,U. Florida,2,34,319865,6295,26087,10699,2574,0,197125,9459,45524,19318,2784
10404,r036,"All institutions -> U. Chicago, The",All institutions,"U. Chicago, The",2,35,317243,145,14038,14256,1643,0,208038,8882,68200,475,1566
10404,r037,All institutions -> Boston U.,All institutions,Boston U.,2,36,316001,478,7955,4833,289,0,272913,6123,21452,937,1021
10404,r038,"All institutions -> U. Maryland, College Park",All institutions,"U. Maryland, College Park",2,37,310753,10237,111196,0,1396,0,57703,66991,56054,5776,1401
10404,r039,"All institutions -> U. California, Berkeley",All institutions,"U. California, Berkeley",2,38,304630,638,30416,14284,283,1167,126697,54827,70781,1190,4347
10404,r040,"All institutions -> U. Utah, The",All institutions,"U. Utah, The",2,39,301093,454,23588,10310,0,0,219404,3257,43751,309,19
10404,r041,"All institutions -> Rutgers, The State U. New Jersey",All institutions,"Rutgers, The State U. New Jersey",2,40,300545,307,12089,6848,3295,0,205787,3453,57115,6957,4694
10404,r042,"All institutions -> Texas A&M U., College Station",All institutions,"Texas A&M U., College Station",2,41,299165,1784,24382,25278,4753,0,70956,2897,111990,51808,5316
10404,r043,All institutions -> Oregon Health and Science U.,All institutions,Oregon Health and Science U.,2,42,286096,60,5619,0,92,0,279114,0,1211,0,0
10404,r044,All institutions -> Michigan State U.,All institutions,Michigan State U.,2,43,274656,0,13943,80620,2738,1769,87239,4509,64166,18617,1055
10404,r045,"All institutions -> U. Illinois, Chicago",All institutions,"U. Illinois, Chicago",2,44,263576,0,25810,76089,443,0,133346,0,25885,52,1951
10404,r046,"All institutions -> U. Texas Southwestern Medical Center, The",All institutions,"U. Texas Southwestern Medical Center, The",2,45,253373,0,20073,0,0,0,232118,0,1183,0,0
10404,r047,"All institutions -> U. Maryland, Baltimore",All institutions,"U. Maryland, Baltimore",2,46,245494,0,8342,7049,0,0,228465,0,1199,0,439
10404,r048,"All institutions -> Scripps Research Institute, The",All institutions,"Scripps Research Institute, The",2,47,245127,0,521,0,0,0,241665,712,2229,0,0
10404,r049,"All institutions -> U. California, Irvine",All institutions,"U. California, Irvine",2,48,242999,437,11758,20122,2332,1464,158438,4714,42963,0.05,772
10404,r050,"All institutions -> Purdue U., West Lafayette",All institutions,"Purdue U., West Lafayette",2,49,238801,800,41596,23757,762,0,53292,10490,81938,24259,1907
10404,r051,All institutions -> U. Arizona,All institutions,U. Arizona,2,50,236890,500,23648,4679,0,0,161097,0,41815,4985,165
10404,r052,"All institutions -> Indiana U.-Purdue U., Indianapolis",All institutions,"Indiana U.-Purdue U., Indianapolis",2,51,234836,0,6720,640,0,0,225349,0,0,106,2021
10404,r053,"All institutions -> U. California, Santa Barbara",All institutions,"U. California, Santa Barbara",2,52,231982,38,86691,15124,0,0,17151,63269,48653,30,1027
10404,r054,All institutions -> U. Virginia,All institutions,U. Virginia,2,53,223387,1259,14483,10162,4117,0,156592,1739,32611,153,2271
10404,r055,All institutions -> U. Miami,All institutions,U. Miami,2,54,221285,9211,21656,808,1576,0,166379,9459,11953,0,243
10404,r056,All institutions -> U. Kentucky,All institutions,U. Kentucky,2,55,221038,0,10801,2871,0,0,171053,0,21965,13509,838
10404,r057,All institutions -> U. Delaware,All institutions,U. Delaware,2,56,213817,95999,20510,10587,1320,0,40338,3498,36773,3686,1106
10404,r058,All institutions -> U. Iowa,All institutions,U. Iowa,2,57,210223,60,13260,1388,454,0,181597,0,11433,631,1401
10404,r059,All institutions -> Case Western Reserve U.,All institutions,Case Western Reserve U.,2,58,205896,0,11861,8526,0,0,169733,1363,13814,599,0
10404,r060,All institutions -> U. Rochester,All institutions,U. Rochester,2,59,199608,0,7087,7942,0,0,163997,1338,19080,165,0
10404,r061,All institutions -> Brown U.,All institutions,Brown U.,2,60,197987,0,16381,4167,1414,0,139031,3793,33200,0,0
10404,r062,"All institutions -> U. Illinois, Urbana-Champaign",All institutions,"U. Illinois, Urbana-Champaign",2,61,196517,20,7767,0,0,0,66607,0,97475,22527,2122
10404,r063,All institutions -> Carnegie Mellon U.,All institutions,Carnegie Mellon U.,2,62,192063,2283,72079,10929,0,0,32235,3663,67813,0,3062
10404,r064,All institutions -> California Institute of Technology,All institutions,California Institute of Technology,2,63,188896,99,16828,18538,0,0,77985,2968,68276,0,4201
10404,r065,All institutions -> Arizona State U.,All institutions,Arizona State U.,2,64,188284,2000,35938,13921,3734,0,56202,9301,61325,2478,3386
10404,r066,"All institutions -> U. Texas M. D. Anderson Cancer Center, The",All institutions,"U. Texas M. D. Anderson Cancer Center, The",2,65,187597,0,19840,0,0,0,166990,0,767,0,0
10404,r067,All institutions -> Albert Einstein C. Medicine,All institutions,Albert Einstein C. Medicine,2,66,180903,0,5951,0,0,0,174951,0,0,0,0
10404,r068,All institutions -> Woods Hole Oceanographic Institution,All institutions,Woods Hole Oceanographic Institution,2,67,178122,3477,37301,270,0,0,1135,6621,128277,0,1041
10404,r069,"All institutions -> U. Massachusetts, Medical School",All institutions,"U. Massachusetts, Medical School",2,68,173376,0,14918,0,0,0,158175,0,283,0,0
10404,r070,All institutions -> Princeton U.,All institutions,Princeton U.,2,69,165425,9932,20916,14873,0,0,37456,13657,64882,2709,1000
10404,r071,All institutions -> Oregon State U.,All institutions,Oregon State U.,2,70,159471,5772,15119,14493,663,0,19900,4635,62158,33308,3423
10404,r072,All institutions -> Virginia Polytechnic Institute and State U.,All institutions,Virginia Polytechnic Institute and State U.,2,71,158747,70,19450,15504,0,0,43176,3971,54291,12850,9435
10404,r073,All institutions -> North Carolina State U.,All institutions,North Carolina State U.,2,72,158413,3463,12251,12682,1134,0,35458,1511,53557,36142,2215
10404,r074,All institutions -> U. Connecticut,All institutions,U. Connecticut,2,73,158097,4771,18313,6396,4776,0,95994,1397,19171,7154,125
10404,r075,"All institutions -> U. Wisconsin, System Office",All institutions,"U. Wisconsin, System Office",2,74,156209,4192,46594,63009,0,0,10418,10376,0,21089,531
10404,r076,"All institutions -> U. Texas Health Science Center, The, Houston",All institutions,"U. Texas Health Science Center, The, Houston",2,75,146302,0,11820,0,1133,0,130606,909,1835,0,0
10404,r077,All institutions -> U. Georgia,All institutions,U. Georgia,2,76,144465,3573,1515,6638,58,0,74919,854,25006,31512,390
10404,r078,All institutions -> Medical U. South Carolina,All institutions,Medical U. South Carolina,2,77,132997,0,754,0,0,0,132123,50,0,70,0
10404,r079,"All institutions -> U. Kansas, Lawrence",All institutions,"U. Kansas, Lawrence",2,78,132710,0,3295,2882,6053,0,93633,1271,23432,201,1943
10404,r080,All institutions -> Wake Forest U.,All institutions,Wake Forest U.,2,79,129454,0,6360,0,0,0,121401,152,864,180,497
10404,r081,"All institutions -> U. South Florida, Tampa",All institutions,"U. South Florida, Tampa",2,80,127839,2142,8232,5877,2453,0,93166,2201,13743,0,24
10404,r082,All institutions -> Association of Universities for Research in Astronomy,All institutions,Association of Universities for Research in Astronomy,2,81,127634,0,0,0,0,0,0,123374,4260,0,0
10404,r083,"All institutions -> U. Oklahoma, The, Norman",All institutions,"U. Oklahoma, The, Norman",2,82,127461,12175,2653,5937,438,0,73418,13763,18751,75,249
10404,r084,All institutions -> U. Cincinnati,All institutions,U. Cincinnati,2,83,126962,588,27373,4908,326,0,79382,464,13671,0,250
10404,r085,All institutions -> U. New Mexico,All institutions,U. New Mexico,2,84,122415,0,4094,1566,0,0,83349,2855,27868,973,1709
10404,r086,"All institutions -> Louisiana State U., system office",All institutions,"Louisiana State U., system office",2,85,121091,1784,3924,3132,0,0,83895,250,17235,8288,2583
10404,r087,All institutions -> Virginia Commonwealth U.,All institutions,Virginia Commonwealth U.,2,86,120482,0,13404,320,1548,0,98079,433,6037,0,661
10404,r088,All institutions -> Medical C. Wisconsin,All institutions,Medical C. Wisconsin,2,87,115904,0,4243,0,0,0,109860,363,995,0,444
10404,r089,"All institutions -> U. Hawaii, Manoa",All institutions,"U. Hawaii, Manoa",2,88,115616,0,1505,0,0,0,48147,21617,43557,790,0
10404,r090,All institutions -> U. Central Florida,All institutions,U. Central Florida,2,89,115220,0,13740,11003,500,0,13811,9623,61790,184,4567
10404,r091,All institutions -> Utah State U.,All institutions,Utah State U.,2,90,114349,0,60973,2291,0,0,9276,18102,15265,8051,392
10404,r092,"All institutions -> George Washington U., The",All institutions,"George Washington U., The",2,91,109926,158,4748,1867,0,0,83975,2637,13014,90,3437
10404,r093,"All institutions -> U. Texas Health Science Center, The, San Antonio",All institutions,"U. Texas Health Science Center, The, San Antonio",2,92,109918,0,20766,0,0,0,89152,0,0,0,0
10404,r094,All institutions -> Washington State U.,All institutions,Washington State U.,2,93,108444,0,2858,4971,310,0,52823,534,14721,30275,1951
10404,r095,All institutions -> Stony Brook U.,All institutions,Stony Brook U.,2,94,108436,878,1585,0,31,0,65161,0,40781,0,0
10404,r096,All institutions -> Florida State U.,All institutions,Florida State U.,2,95,108386,850,14415,12252,2775,0,29454,893,45778,573,1397
10404,r097,All institutions -> Dartmouth C.,All institutions,Dartmouth C.,2,96,107126,500,6385,1617,0,0,79065,4921,14533,80,25
10404,r098,All institutions -> Temple U.,All institutions,Temple U.,2,97,106541,0,7154,1088,1616,0,80076,443,15633,0,530
10404,r099,All institutions -> Northeastern U.,All institutions,Northeastern U.,2,98,103698,800,11638,3818,0,0,39542,798,46853,0,250
10404,r100,"All institutions -> State U. New York, System Office",All institutions,"State U. New York, System Office",2,99,103313,70,40712,23184,960,0,362,7203,28662,1177,984
10404,r101,"All institutions -> Colorado State U., Fort Collins",All institutions,"Colorado State U., Fort Collins",2,100,102277,0,3969,7352,0,0,40475,5789,26869,16858,965
10404,r102,All institutions -> Tulane U.,All institutions,Tulane U.,2,101,102106,125,1390,0,1678,1463,89561,418,7072,400,0
10404,r103,"All institutions -> U. California, Riverside",All institutions,"U. California, Riverside",2,102,101555,0,14957,6649,1219,0,32547,0,36383,9700,100
10404,r104,"All institutions -> U. Texas Medical Branch at Galveston, The",All institutions,"U. Texas Medical Branch at Galveston, The",2,103,98980,0,1485,0,0,0,95945,0,300,660,590
10404,r105,All institutions -> Iowa State U.,All institutions,Iowa State U.,2,104,98199,30,6452,11059,404,0,16526,921,24918,32505,5383
10404,r106,"All institutions -> U. North Texas, Denton",All institutions,"U. North Texas, Denton",2,105,93796,0,3834,1681,296,0,77725,401,7523,1474,862
10404,r107,"All institutions -> U. Alaska, Fairbanks",All institutions,"U. Alaska, Fairbanks",2,106,92529,0,9813,0,3800,0,11735,17511,43570,2846,3253
10404,r108,All institutions -> U. South Carolina,All institutions,U. South Carolina,2,107,91472,0,1983,8294,0,0,55813,994,20880,10,3498
10404,r109,All institutions -> Tufts U.,All institutions,Tufts U.,2,108,90063,0,7586,2638,0,0,62908,294,8667,7777,195
10404,r110,"All institutions -> U. Nebraska, Medical Center",All institutions,"U. Nebraska, Medical Center",2,109,88306,0,0,0,0,0,87544,0,762,0,0
10404,r111,All institutions -> U. Vermont,All institutions,U. Vermont,2,110,86567,811,204,52,101,0,56091,176,7296,21009,825
10404,r112,All institutions -> West Virginia U.,All institutions,West Virginia U.,2,111,85750,0,908,28491,0,0,35869,2817,11237,5136,1291
10404,r113,"All institutions -> U. Missouri, Columbia",All institutions,"U. Missouri, Columbia",2,112,84377,0,0,1005,6109,354,60588,0,12727,3592,0
10404,r114,All institutions -> Thomas Jefferson U.,All institutions,Thomas Jefferson U.,2,113,84012,0,7035,1928,0,0,74969,80,0,0,0
10404,r115,All institutions -> U. Notre Dame,All institutions,U. Notre Dame,2,114,83219,255,12216,5090,626,0,25191,1043,37025,1772,0
10404,r116,All institutions -> Wayne State U.,All institutions,Wayne State U.,2,115,82585,0,4263,3842,0,0,68235,125,6090,0,30
10404,r117,All institutions -> Mississippi State U.,All institutions,Mississippi State U.,2,116,78040,2392,14035,4190,0,0,7457,45,14719,28811,6390
10404,r118,"All institutions -> U. Oregon, Eugene",All institutions,"U. Oregon, Eugene",2,117,76686,0,929,4589,5824,0,41112,1033,22371,829,0
10404,r119,All institutions -> Rice U.,All institutions,Rice U.,2,118,76381,128,12841,4276,847,0,19264,3370,34406,1000,250
10404,r120,All institutions -> Arizona Board of Regents,All institutions,Arizona Board of Regents,2,119,73151,0,288,0,0,0,0,72863,0,0,0
10404,r121,All institutions -> U. Louisville,All institutions,U. Louisville,2,120,72604,0,1400,435,483,0,64477,780,4715,315,0
10404,r122,All institutions -> Clemson U.,All institutions,Clemson U.,2,121,72009,259,7915,17371,81,0,13497,2160,17396,11037,2294
10404,r123,"All institutions -> U. California, Santa Cruz",All institutions,"U. California, Santa Cruz",2,122,71365,866,8832,0,0,0,38518,3931,16484,1696,1037
10404,r124,"All institutions -> Rockefeller U., The",All institutions,"Rockefeller U., The",2,123,71092,77,589,0,0,0,69547,47,832,0,0
10404,r125,All institutions -> Kansas State U.,All institutions,Kansas State U.,2,124,70856,0,1183,8688,0,0,12307,238,8732,19880,19829
10404,r126,"All institutions -> Indiana U., Bloomington",All institutions,"Indiana U., Bloomington",2,125,69507,4075,450,0,337,0,27533,912,36190,0,10
10404,r127,"All institutions -> State U. New York, The, U. at Buffalo",All institutions,"State U. New York, The, U. at Buffalo",2,126,69086,0,2660,0,418,0,65437,0,0,259,313
10404,r128,All institutions -> Rush U.,All institutions,Rush U.,2,127,69058,0,0,0,265,0,68793,0,0,0,0
10404,r129,All institutions -> Drexel U.,All institutions,Drexel U.,2,128,68072,300,3878,2215,0,0,46757,173,13285,0,1464
10404,r130,All institutions -> U. Rhode Island,All institutions,U. Rhode Island,2,129,66662,20834,5872,1120,0,0,15672,204,19539,3421,0
10404,r131,All institutions -> Georgia State U.,All institutions,Georgia State U.,2,130,65873,0,2724,199,2062,0,48386,209,9920,1198,1175
10404,r132,All institutions -> Georgetown U.,All institutions,Georgetown U.,2,131,65123,0,7940,0,351,0,49717,2147,4823,0,146
10404,r133,All institutions -> George Mason U.,All institutions,George Mason U.,2,132,65038,1743,22896,0,840,0,11390,5088,16283,340,6459
10404,r134,"All institutions -> U. Massachusetts, Amherst",All institutions,"U. Massachusetts, Amherst",2,133,64560,260,0,0,576,0,32987,0,29820,917,0
10404,r135,All institutions -> U. Arkansas for Medical Sciences,All institutions,U. Arkansas for Medical Sciences,2,134,60810,0,0,0,0,0,60810,0,0,0,0
10404,r136,All institutions -> Florida International U.,All institutions,Florida International U.,2,135,60456,1236,4975,1720,1116,1437,31776,236,14333,693,2933
10404,r137,All institutions -> Augusta U.,All institutions,Augusta U.,2,136,59525,0,4205,0,0,0,53393,250,1677,0,0
10404,r138,"All institutions -> U. Mississippi, The, Oxford",All institutions,"U. Mississippi, The, Oxford",2,137,57667,2895,783,800,0,0,46901,209,1422,4571,86
10404,r139,"All institutions -> U. New Hampshire, Manchester",All institutions,"U. New Hampshire, Manchester",2,138,57320,3000,3335,0,0,0,1800,49185,0,0,0
10404,r140,"All institutions -> Montana State U., Bozeman",All institutions,"Montana State U., Bozeman",2,139,56412,0,8674,0,0,0,19635,4874,20097,1731,1401
10404,r141,"All institutions -> Auburn U., Auburn",All institutions,"Auburn U., Auburn",2,140,56204,885,1348,4871,0,0,5519,2420,16396,21782,2983
10404,r142,All institutions -> Northern Arizona U.,All institutions,Northern Arizona U.,2,141,55442,600,19965,1657,0,0,13802,3813,13986,1377,242
10404,r143,"All institutions -> U. Hawaii, System Office",All institutions,"U. Hawaii, System Office",2,142,54048,2,42533,1508,0,0,200,309,876,8521,100
10404,r144,All institutions -> Cold Spring Harbor Laboratory,All institutions,Cold Spring Harbor Laboratory,2,143,53668,0,864,0,0,0,46922,0,4527,1356,0
10404,r145,"All institutions -> U. Arkansas, Fayetteville",All institutions,"U. Arkansas, Fayetteville",2,144,53422,0,16667,0,0,0,7386,1325,18009,8624,1411
10404,r146,"All institutions -> U. Nebraska, Lincoln",All institutions,"U. Nebraska, Lincoln",2,145,51519,0,998,0,2713,0,15636,124,24146,2946,4956
10404,r147,"All institutions -> U. Tennessee, The, Health Science Center",All institutions,"U. Tennessee, The, Health Science Center",2,146,50833,0,0,0,0,0,50781,0,0,52,0
10404,r148,"All institutions -> U. Illinois, University Administration",All institutions,"U. Illinois, University Administration",2,147,49978,0,30643,3485,0,0,0,8932,0,0,6918
10404,r149,All institutions -> U. Wyoming,All institutions,U. Wyoming,2,148,49763,250,1683,14548,0,945,11468,601,16080,3632,557
10404,r150,"All institutions -> San Diego State U., San Diego",All institutions,"San Diego State U., San Diego",2,149,49193,0,2860,1867,1280,0,30189,89,9951,747,2210
10404,r151,"All institutions -> U. Tennessee, The, Knoxville",All institutions,"U. Tennessee, The, Knoxville",2,150,48980,150,14929,19304,0,0,6556,0,700,5170,2170
10404,r152,All institutions -> U. North Dakota,All institutions,U. North Dakota,2,151,48577,0,2042,19984,0,0,22066,350,1078,486,2570
10404,r153,All institutions -> U. Missouri System,All institutions,U. Missouri System,2,152,46652,0,14537,10999,0,0,682,1524,0,16646,2264
10404,r154,"All institutions -> Montana State U., Billings",All institutions,"Montana State U., Billings",2,153,46079,0,44646,254,0,0,248,0,173,0,758
10404,r155,All institutions -> U. Houston,All institutions,U. Houston,2,154,45939,300,0,7535,3071,0,32806,1978,0,0,249
10404,r156,"All institutions -> U. Texas, The, Dallas",All institutions,"U. Texas, The, Dallas",2,155,44255,150,8409,2157,0,0,19563,940,12952,83,0
10404,r157,All institutions -> Colorado School of Mines,All institutions,Colorado School of Mines,2,156,43868,0,3956,14316,0,0,1790,1562,19582,0,2664
10404,r158,"All institutions -> Oklahoma State U., Stillwater",All institutions,"Oklahoma State U., Stillwater",2,157,42192,0,2427,4127,0,0,8689,2783,13837,9502,825
10404,r159,"All institutions -> North Dakota State U., Main Campus",All institutions,"North Dakota State U., Main Campus",2,158,40422,0,2423,630,0,0,2561,0,17852,13870,3086
10404,r160,All institutions -> Wichita State U.,All institutions,Wichita State U.,2,159,37520,0,30607,716,0,0,1717,2746,1734,0,0.05
10404,r161,All institutions -> U. Corp. for Atmospheric Research,All institutions,U. Corp. for Atmospheric Research,2,160,35390,9000,0,0,0,0,0,0,26390,0,0
10404,r162,All institutions -> U. Idaho,All institutions,U. Idaho,2,161,34381,0,100,1062,0,0,9605,0,12430,10623,561
10404,r163,"All institutions -> U. Montana, Missoula",All institutions,"U. Montana, Missoula",2,162,33865,200,563,297,0,0,19022,2067,8960,2480,275
10404,r164,All institutions -> U. Maine,All institutions,U. Maine,2,163,33367,277,0,15276,0,0,1340,0,11816,2074,2583
10404,r165,All institutions -> Nevada System of Higher Education,All institutions,Nevada System of Higher Education,2,164,32871,145,8535,17458,0,0,745,0,2350,2656,983
10404,r166,"All institutions -> CUNY, system office",All institutions,"CUNY, system office",2,165,32780,0,12073,3288,1294,0,11056,1789,3280,0,0
10404,r167,"All institutions -> Rensselaer Polytechnic Institute, Troy",All institutions,"Rensselaer Polytechnic Institute, Troy",2,166,32758,0,5522,3853,0,0,8866,2981,11311,0,226
10404,r168,"All institutions -> U. Massachusetts, Central Office",All institutions,"U. Massachusetts, Central Office",2,167,32219,0,18289,320,0,0,1558,5275,0,6777,0
10404,r169,"All institutions -> U. Texas, The, El Paso",All institutions,"U. Texas, The, El Paso",2,168,31791,0,2354,1374,0,0,15520,1276,11267,0,0
10404,r170,All institutions -> Saint Louis U.,All institutions,Saint Louis U.,2,169,31358,0,1280,520,0,0,28078,40,1403,13,25
10404,r171,"All institutions -> U. Puerto Rico, Medical Sciences Campus",All institutions,"U. Puerto Rico, Medical Sciences Campus",2,170,31244,0,0,0,0,0,30727,308,210,0,0
10404,r172,"All institutions -> U. Nevada, Reno",All institutions,"U. Nevada, Reno",2,171,31007,0,1100,0,0,1583,26621,881,0,265,558
10404,r173,"All institutions -> New Mexico State U., Las Cruces",All institutions,"New Mexico State U., Las Cruces",2,172,30639,0,7426,377,0,0,8529,2337,5355,5087,1527
10404,r174,"All institutions -> U. Nebraska, Omaha",All institutions,"U. Nebraska, Omaha",2,173,30377,300,10005,800,0,0,8653,32,2081,0,8505
10404,r175,"All institutions -> U. Texas, The, Arlington",All institutions,"U. Texas, The, Arlington",2,174,30272,128,6518,1864,0,0,6575,2413,9762,1111,1901
10404,r176,All institutions -> Brandeis U.,All institutions,Brandeis U.,2,175,30098,0,0,1475,0,0,23112,0,5511,0,0
10404,r177,All institutions -> Howard U.,All institutions,Howard U.,2,176,29811,0,11545,605,60,0,11127,122,6271,0,80
10404,r178,All institutions -> Naval Postgraduate School,All institutions,Naval Postgraduate School,2,177,29671,0,28571,50,0,0,0,1050,0,0,0
10404,r179,"All institutions -> U. Maryland, Baltimore County",All institutions,"U. Maryland, Baltimore County",2,178,29657,500,77,62,472,0,4726,9784,10037,4000,0
10404,r180,"All institutions -> U. Alabama, The, Tuscaloosa",All institutions,"U. Alabama, The, Tuscaloosa",2,179,29619,61,1540,5435,435,0,7945,515,11229,0,2460
10404,r181,All institutions -> Michigan Technological U.,All institutions,Michigan Technological U.,2,180,29218,200,10535,1872,0,0,1829,4603,8857,595,727
10404,r182,All institutions -> Texas Tech U.,All institutions,Texas Tech U.,2,181,28972,1575,2418,1871,0,0,12712,0,8029,1738,629
10404,r183,"All institutions -> U. Alabama, The, Huntsville",All institutions,"U. Alabama, The, Huntsville",2,182,28239,650,17906,0,0,0,0,4756,4883,0,44
10404,r184,"All institutions -> U. Houston, System Administration",All institutions,"U. Houston, System Administration",2,183,28112,0,4394,0,0,0,200,0,22993,525,0
10404,r185,"All institutions -> U. Texas, The, San Antonio",All institutions,"U. Texas, The, San Antonio",2,184,27883,0,3864,1084,0,0,15690,45,6553,83,565
10404,r186,All institutions -> New Jersey Institute of Technology,All institutions,New Jersey Institute of Technology,2,185,27761,57,9048,752,0,826,4240,2463,10310,65,0
10404,r187,All institutions -> Boston C.,All institutions,Boston C.,2,186,26578,0,394,448,372,0,11993,152,10979,175,2065
10404,r188,"All institutions -> Syracuse U., Syracuse",All institutions,"Syracuse U., Syracuse",2,187,26020,0,411,2020,0,0,9416,171,13998,4,0
10404,r189,All institutions -> North Carolina Agricultural and Technical State U.,All institutions,North Carolina Agricultural and Technical State U.,2,188,25785,0,1031,592,0,1583,2244,0,10528,8407,1401
10404,r190,All institutions -> Lehigh U.,All institutions,Lehigh U.,2,189,25581,0,1664,5290,1715,0,5815,0,10722,0,376
10404,r191,"All institutions -> U. Nebraska, Central Administration",All institutions,"U. Nebraska, Central Administration",2,190,25426,0,2554,6010,0,0,0,0,4564,11800,498
