table_id,row_id,_b_agency_b_full_path,_b_agency_b_level_1,_b_agency_b_level_2,_b_agency_b_level_3,_b_agency_b_level_4,_b_agency_b_level_5,_b_agency_b_hierarchy_depth,field_total,field_intramural_federal_agenciesa,field_intramural_ffrdcs,field_extramural_united_states_and_u_s_territories_businesses,field_extramural_united_states_and_u_s_territories_higher_educationb,field_extramural_united_states_and_u_s_territories_nonprofit_organizations,field_extramural_united_states_and_u_s_territories_state_and_local_governments,field_extramural_non_u_s_performers
10839,r024,All agencies -> Departments -> Department of Health and Human Services -> Food and Drug Administration,All agencies,Departments,Department of Health and Human Services,Food and Drug Administration,,4,11694,11694,0,0,0,0,0,0
10839,r025,All agencies -> Departments -> Department of Health and Human Services -> National Institutes of Health,All agencies,Departments,Department of Health and Human Services,National Institutes of Health,,4,395000,163864,0,0,222865,8271,0,0
10839,r026,All agencies -> Departments -> Department of Homeland Security,All agencies,Departments,Department of Homeland Security,,,3,55000,19500,11000,24500,0,0,0,0
10839,r027,All agencies -> Departments -> Department of Homeland Security -> Science and Technology Directorate,All agencies,Departments,Department of Homeland Security,Science and Technology Directorate,,4,55000,19500,11000,24500,0,0,0,0
10839,r028,All agencies -> Departments -> Department of the Interior,All agencies,Departments,Department of the Interior,,,3,6166,1644,0,4522,0,0,0,0
10839,r029,All agencies -> Departments -> Department of the Interior -> Bureau of Reclamation,All agencies,Departments,Department of the Interior,Bureau of Reclamation,,4,1666,800,0,866,0,0,0,0
10839,r030,All agencies -> Departments -> Department of the Interior -> Bureau of Safety and Environmental Enforcement,All agencies,Departments,Department of the Interior,Bureau of Safety and Environmental Enforcement,,4,4500,844,0,3656,0,0,0,0
10839,r031,All agencies -> Departments -> Department of Transportation,All agencies,Departments,Department of Transportation,,,3,39427,1580,0,36113,989,622,0,122
10839,r032,All agencies -> Departments -> Department of Transportation -> Federal Aviation Administration,All agencies,Departments,Department of Transportation,Federal Aviation Administration,,4,33989,11,0,33856,0,0,0,122
10839,r033,All agencies -> Departments -> Department of Transportation -> Federal Railroad Administration,All agencies,Departments,Department of Transportation,Federal Railroad Administration,,4,4938,1569,0,1757,989,622,0,0
10839,r034,All agencies -> Departments -> Department of Transportation -> National Highway Traffic Safety Administration,All agencies,Departments,Department of Transportation,National Highway Traffic Safety Administration,,4,500,0,0,500,0,0,0,0
10839,r035,All agencies -> Departments -> Department of the Treasury,All agencies,Departments,Department of the Treasury,,,3,18282,0,0,18282,0,0,0,0
10839,r036,All agencies -> Departments -> Department of the Treasury -> Bureau of Engraving and Printing,All agencies,Departments,Department of the Treasury,Bureau of Engraving and Printing,,4,18282,0,0,18282,0,0,0,0
10839,r037,All agencies -> Other agencies,All agencies,Other agencies,,,,2,,,,,,,,
10839,r038,All agencies -> Other agencies -> Environmental Protection Agency,All agencies,Other agencies,Environmental Protection Agency,,,3,2300,0,0,2300,0,0,0,0
10839,r039,All agencies -> Other agencies -> National Aeronautics and Space Administration,All agencies,Other agencies,National Aeronautics and Space Administration,,,3,107500,15050,22575,48375,19350,2150,0,0
10839,r040,All agencies -> Other agencies -> National Science Foundation,All agencies,Other agencies,National Science Foundation,,,3,664277,104318,0.05,0,381278,178480,0,202
10839,r041,All agencies -> Other agencies -> Smithsonian Institution,All agencies,Other agencies,Smithsonian Institution,,,3,74000,74000,0,0,0,0,0,0
