table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_all_non_medical_school_r_d_expenditures,field_all_medical_school_r_d_expenditures,field_all_r_d_expenditures
3151,r202,All institutions -> U. Toledo,All institutions,U. Toledo,2,201,"['38,322', '']","['16,684', '']","['55,006', '']"
3151,r203,All institutions -> Lehigh U.,All institutions,Lehigh U.,2,202,"['38,185', '']","['0', '']","['38,185', '']"
3151,r204,All institutions -> Marquette U.,All institutions,Marquette U.,2,203,"['37,777', '']","['0', '']","['37,777', '']"
3151,r205,"All institutions -> CUNY, Hunter C.",All institutions,"CUNY, Hunter C.",2,204,"['37,478', '']","['0', '']","['37,478', '']"
3151,r206,All institutions -> North Carolina Agricultural and Technical State U.,All institutions,North Carolina Agricultural and Technical State U.,2,205,"['37,339', '']","['0', '']","['37,339', '']"
3151,r207,All institutions -> Stevens Institute of Technology,All institutions,Stevens Institute of Technology,2,206,"['36,695', '']","['0', '']","['36,695', '']"
3151,r208,All institutions -> U. Denver,All institutions,U. Denver,2,207,"['36,551', '']","['0', '']","['36,551', '']"
3151,r209,All institutions -> Illinois Institute of Technology,All institutions,Illinois Institute of Technology,2,208,"['34,334', '']","['0', '']","['34,334', '']"
3151,r210,All institutions -> Air Force Institute of Technology,All institutions,Air Force Institute of Technology,2,209,"['34,016', '']","['0', '']","['34,016', '']"
3151,r211,All institutions -> Baylor U.,All institutions,Baylor U.,2,210,"['33,304', '']","['0', '']","['33,304', '']"
3151,r212,All institutions -> Texas A&M U.-Corpus Christi,All institutions,Texas A&M U.-Corpus Christi,2,211,"['32,944', '']","['0', '']","['32,944', '']"
3151,r213,All institutions -> U. Texas Rio Grande Valley,All institutions,U. Texas Rio Grande Valley,2,212,"['32,664', '']","['19,352', '']","['52,016', '']"
3151,r214,All institutions -> San Francisco State U.,All institutions,San Francisco State U.,2,213,"['31,888', '']","['0', '']","['31,888', '']"
3151,r215,"All institutions -> California Polytechnic State U., San Luis Obispo",All institutions,"California Polytechnic State U., San Luis Obispo",2,214,"['30,923', '']","['0', '']","['30,923', '']"
3151,r216,All institutions -> East Carolina U.,All institutions,East Carolina U.,2,215,"['30,737', '']","['24,874', '']","['55,611', '']"
3151,r217,All institutions -> Kennesaw State U.,All institutions,Kennesaw State U.,2,216,"['30,381', '']","['0', '']","['30,381', '']"
3151,r218,All institutions -> U. Akron,All institutions,U. Akron,2,217,"['30,020', '']","['0', '']","['30,020', '']"
3151,r219,"All institutions -> SUNY, C. of Environmental Science and Forestry",All institutions,"SUNY, C. of Environmental Science and Forestry",2,218,"['29,137', '']","['0', '']","['29,137', '']"
3151,r220,"All institutions -> U. Massachusetts, Dartmouth",All institutions,"U. Massachusetts, Dartmouth",2,219,"['28,036', '']","['0', '']","['28,036', '']"
3151,r221,"All institutions -> U. Minnesota, Duluth",All institutions,"U. Minnesota, Duluth",2,220,"['27,530', '']","['0', '']","['27,530', '']"
3151,r222,"All institutions -> U. Puerto Rico, Medical Sciences Campus",All institutions,"U. Puerto Rico, Medical Sciences Campus",2,221,"['27,438', '']","['17,576', '']","['45,014', '']"
3151,r223,All institutions -> Illinois State U.,All institutions,Illinois State U.,2,222,"['27,082', '']","['0', '']","['27,082', '']"
3151,r224,All institutions -> Desert Research Institute,All institutions,Desert Research Institute,2,223,"['26,991', '']","['0', '']","['26,991', '']"
3151,r225,All institutions -> Howard U.,All institutions,Howard U.,2,224,"['26,970', '']","['17,193', '']","['44,163', '']"
3151,r226,"All institutions -> U. Puerto Rico, Mayaguez",All institutions,"U. Puerto Rico, Mayaguez",2,225,"['26,877', '']","['0', '']","['26,877', '']"
3151,r227,"All institutions -> Rutgers, State U. New Jersey, Newark",All institutions,"Rutgers, State U. New Jersey, Newark",2,226,"['26,661', '']","['0', '']","['26,661', '']"
3151,r228,All institutions -> Northern Illinois U.,All institutions,Northern Illinois U.,2,227,"['26,570', '']","['0', '']","['26,570', '']"
3151,r229,"All institutions -> U. North Carolina, Greensboro",All institutions,"U. North Carolina, Greensboro",2,228,"['26,325', '']","['0', '']","['26,325', '']"
3151,r230,All institutions -> Louisiana Tech U.,All institutions,Louisiana Tech U.,2,229,"['26,143', '']","['0', '']","['26,143', '']"
3151,r231,"All institutions -> Teachers C., Columbia U.",All institutions,"Teachers C., Columbia U.",2,230,"['24,865', '']","['0', '']","['24,865', '']"
3151,r232,All institutions -> New Mexico Institute of Mining and Technology,All institutions,New Mexico Institute of Mining and Technology,2,231,"['24,616', '']","['0', '']","['24,616', '']"
3151,r233,All institutions -> Catholic U. of America,All institutions,Catholic U. of America,2,232,"['24,484', '']","['0', '']","['24,484', '']"
3151,r234,"All institutions -> U. Puerto Rico, Rio Piedras",All institutions,"U. Puerto Rico, Rio Piedras",2,233,"['24,088', '']","['0', '']","['24,088', '']"
3151,r235,"All institutions -> California State U., Sacramento",All institutions,"California State U., Sacramento",2,234,"['23,544', '']","['0', '']","['23,544', '']"
3151,r236,All institutions -> Delaware State U.,All institutions,Delaware State U.,2,235,"['23,017', '']","['0', '']","['23,017', '']"
3151,r237,All institutions -> U. South Dakota,All institutions,U. South Dakota,2,236,"['22,948', '']","['9,080', '']","['32,028', '']"
3151,r238,All institutions -> Villanova U.,All institutions,Villanova U.,2,237,"['22,837', '']","['0', '']","['22,837', '']"
3151,r239,"All institutions -> U. Missouri, Kansas City",All institutions,"U. Missouri, Kansas City",2,238,"['22,746', '']","['3,962', '']","['26,708', '']"
3151,r240,All institutions -> Saint Louis U.,All institutions,Saint Louis U.,2,239,"['22,631', '']","['43,472', '']","['66,103', '']"
3151,r241,All institutions -> Miami U.,All institutions,Miami U.,2,240,"['22,380', '']","['0', '']","['22,380', '']"
3151,r242,All institutions -> Texas A&M U.-Kingsville,All institutions,Texas A&M U.-Kingsville,2,241,"['22,268', '']","['0', '']","['22,268', '']"
3151,r243,"All institutions -> U. Alaska, Anchorage",All institutions,"U. Alaska, Anchorage",2,242,"['21,724', '']","['0', '']","['21,724', '']"
3151,r244,"All institutions -> Southern Illinois U., Carbondale",All institutions,"Southern Illinois U., Carbondale",2,243,"['21,108', '']","['20,621', '']","['41,729', '']"
3151,r245,"All institutions -> California State U., Northridge",All institutions,"California State U., Northridge",2,244,"['21,095', '']","['0', '']","['21,095', '']"
3151,r246,All institutions -> Western Michigan U. and Homer Stryker M.D. School of Medicine,All institutions,Western Michigan U. and Homer Stryker M.D. School of Medicine,2,245,"['20,757', '']","['4,314', '']","['25,071', '']"
3151,r247,All institutions -> Tuskegee U.,All institutions,Tuskegee U.,2,246,"['20,562', '']","['0', '']","['20,562', '']"
3151,r248,All institutions -> Fordham U.,All institutions,Fordham U.,2,247,"['20,287', '']","['0', '']","['20,287', '']"
3151,r249,All institutions -> Chapman U.,All institutions,Chapman U.,2,248,"['19,592', '']","['0', '']","['19,592', '']"
3151,r250,"All institutions -> U. Nebraska, central administration",All institutions,"U. Nebraska, central administration",2,249,"['18,860', '']","['0', '']","['18,860', '']"
3151,r251,"All institutions -> California State U., Long Beach",All institutions,"California State U., Long Beach",2,250,"['18,664', '']","['0', '']","['18,664', '']"
3151,r252,All institutions -> U. Tulsa,All institutions,U. Tulsa,2,251,"['18,648', '']","['0', '']","['18,648', '']"
3151,r253,"All institutions -> CUNY, Queens C.",All institutions,"CUNY, Queens C.",2,252,"['18,391', '']","['0', '']","['18,391', '']"
3151,r254,All institutions -> Jackson State U.,All institutions,Jackson State U.,2,253,"['18,160', '']","['0', '']","['18,160', '']"
3151,r255,"All institutions -> Southern Illinois U., Edwardsville",All institutions,"Southern Illinois U., Edwardsville",2,254,"['18,088', '']","['0', '']","['18,088', '']"
3151,r256,All institutions -> Prairie View A&M U.,All institutions,Prairie View A&M U.,2,255,"['18,018', '']","['0', '']","['18,018', '']"
3151,r257,All institutions -> Oakland U.,All institutions,Oakland U.,2,256,"['17,983', '']","['19', '']","['18,002', '']"
3151,r258,All institutions -> Florida Institute of Technology,All institutions,Florida Institute of Technology,2,257,"['17,876', '']","['0', '']","['17,876', '']"
3151,r259,"All institutions -> U. North Carolina, Wilmington",All institutions,"U. North Carolina, Wilmington",2,258,"['17,515', '']","['0', '']","['17,515', '']"
3151,r260,All institutions -> Clarkson U.,All institutions,Clarkson U.,2,259,"['17,147', '']","['0', '']","['17,147', '']"
3151,r261,All institutions -> Bowling Green State U.,All institutions,Bowling Green State U.,2,260,"['17,026', '']","['0', '']","['17,026', '']"
3151,r262,All institutions -> Duquesne U.,All institutions,Duquesne U.,2,261,"['16,947', '']","['0', '']","['16,947', '']"
3151,r263,"All institutions -> U. Texas Health Science Center, Tyler",All institutions,"U. Texas Health Science Center, Tyler",2,262,"['16,538', 'i']","['0', 'i']","['16,538', 'i']"
3151,r264,All institutions -> North Carolina Central U.,All institutions,North Carolina Central U.,2,263,"['16,227', '']","['0', '']","['16,227', '']"
3151,r265,"All institutions -> California State U., San Bernardino",All institutions,"California State U., San Bernardino",2,264,"['16,062', '']","['0', '']","['16,062', '']"
3151,r266,"All institutions -> Texas Tech U., Health Sciences Center",All institutions,"Texas Tech U., Health Sciences Center",2,265,"['15,812', '']","['28,260', '']","['44,072', '']"
3151,r267,All institutions -> U. New Orleans,All institutions,U. New Orleans,2,266,"['15,328', '']","['0', '']","['15,328', '']"
3151,r268,All institutions -> Tennessee State U.,All institutions,Tennessee State U.,2,267,"['15,236', '']","['0', '']","['15,236', '']"
3151,r269,All institutions -> Humboldt State U.,All institutions,Humboldt State U.,2,268,"['15,076', '']","['0', '']","['15,076', '']"
3151,r270,All institutions -> Idaho State U.,All institutions,Idaho State U.,2,269,"['14,972', '']","['0', '']","['14,972', '']"
3151,r271,All institutions -> Alcorn State U.,All institutions,Alcorn State U.,2,270,"['14,435', '']","['0', '']","['14,435', '']"
3151,r272,"All institutions -> U. Nebraska, Omaha",All institutions,"U. Nebraska, Omaha",2,271,"['14,302', '']","['0', '']","['14,302', '']"
3151,r273,All institutions -> Wake Forest U.,All institutions,Wake Forest U.,2,272,"['14,229', '']","['224,704', '']","['238,933', '']"
3151,r274,All institutions -> Central Michigan U.,All institutions,Central Michigan U.,2,273,"['13,932', '']","['3,170', '']","['17,102', '']"
3151,r275,All institutions -> Tennessee Technological U.,All institutions,Tennessee Technological U.,2,274,"['13,801', '']","['0', '']","['13,801', '']"
3151,r276,"All institutions -> U. Missouri, Saint Louis",All institutions,"U. Missouri, Saint Louis",2,275,"['13,697', '']","['0', '']","['13,697', '']"
3151,r277,All institutions -> U.S. Naval Academy,All institutions,U.S. Naval Academy,2,276,"['13,621', '']","['0', '']","['13,621', '']"
3151,r278,All institutions -> Hampton U.,All institutions,Hampton U.,2,277,"['13,605', '']","['0', '']","['13,605', '']"
3151,r279,All institutions -> New School,All institutions,New School,2,278,"['13,421', '']","['0', '']","['13,421', '']"
3151,r280,All institutions -> Morgan State U.,All institutions,Morgan State U.,2,279,"['13,253', '']","['0', '']","['13,253', '']"
3151,r281,All institutions -> Tarleton State U.,All institutions,Tarleton State U.,2,280,"['13,171', '']","['0', '']","['13,171', '']"
3151,r282,All institutions -> South Dakota School of Mines and Technology,All institutions,South Dakota School of Mines and Technology,2,281,"['12,973', '']","['0', '']","['12,973', '']"
3151,r283,All institutions -> Rowan U.,All institutions,Rowan U.,2,282,"['12,909', '']","['9,983', '']","['22,892', '']"
3151,r284,All institutions -> Alabama A&M U.,All institutions,Alabama A&M U.,2,283,"['12,840', '']","['0', '']","['12,840', '']"
3151,r285,All institutions -> Montana Technological U.,All institutions,Montana Technological U.,2,284,"['12,731', '']","['0', '']","['12,731', '']"
3151,r286,All institutions -> Embry-Riddle Aeronautical U.,All institutions,Embry-Riddle Aeronautical U.,2,285,"['12,478', '']","['0', '']","['12,478', '']"
3151,r287,"All institutions -> California State U., Los Angeles",All institutions,"California State U., Los Angeles",2,286,"['12,476', '']","['0', '']","['12,476', '']"
3151,r288,All institutions -> U. Baltimore,All institutions,U. Baltimore,2,287,"['12,451', '']","['0', '']","['12,451', '']"
3151,r289,All institutions -> U. North Florida,All institutions,U. North Florida,2,288,"['12,341', '']","['0', '']","['12,341', '']"
3151,r290,"All institutions -> CUNY, John Jay C. of Criminal Justice",All institutions,"CUNY, John Jay C. of Criminal Justice",2,289,"['12,295', '']","['0', '']","['12,295', '']"
3151,r291,All institutions -> U. Guam,All institutions,U. Guam,2,290,"['12,249', '']","['0', '']","['12,249', '']"
3151,r292,All institutions -> U. of the Virgin Islands,All institutions,U. of the Virgin Islands,2,291,"['12,236', '']","['0', '']","['12,236', '']"
3151,r293,All institutions -> Nova Southeastern U.,All institutions,Nova Southeastern U.,2,292,"['12,210', '']","['12,357', '']","['24,567', '']"
3151,r294,"All institutions -> U. Hawaii, system office",All institutions,"U. Hawaii, system office",2,293,"['12,159', '']","['0', '']","['12,159', '']"
3151,r295,All institutions -> Ball State U.,All institutions,Ball State U.,2,294,"['12,145', '']","['0', '']","['12,145', '']"
3151,r296,All institutions -> Western Washington U.,All institutions,Western Washington U.,2,295,"['11,983', '']","['0', '']","['11,983', '']"
3151,r297,All institutions -> Charles R. Drew U. of Medicine and Science,All institutions,Charles R. Drew U. of Medicine and Science,2,296,"['11,917', '']","['1,822', '']","['13,739', '']"
3151,r298,"All institutions -> U. South Florida, Saint Petersburg",All institutions,"U. South Florida, Saint Petersburg",2,297,"['11,686', '']","['0', '']","['11,686', '']"
3151,r299,All institutions -> Virginia State U.,All institutions,Virginia State U.,2,298,"['11,457', '']","['0', '']","['11,457', '']"
3151,r300,All institutions -> Georgia Southern U.,All institutions,Georgia Southern U.,2,299,"['11,166', '']","['0', '']","['11,166', '']"
3151,r301,All institutions -> U.S. Military Academy,All institutions,U.S. Military Academy,2,300,"['10,765', '']","['0', '']","['10,765', '']"
3151,r302,All institutions -> Langston U.,All institutions,Langston U.,2,301,"['10,719', '']","['0', '']","['10,719', '']"
3151,r303,"All institutions -> California State U., San Marcos",All institutions,"California State U., San Marcos",2,302,"['10,595', '']","['0', '']","['10,595', '']"
3151,r304,All institutions -> Montclair State U.,All institutions,Montclair State U.,2,303,"['10,225', '']","['0', '']","['10,225', '']"
3151,r305,All institutions -> Clark U.,All institutions,Clark U.,2,304,"['10,193', '']","['0', '']","['10,193', '']"
3151,r306,All institutions -> Xavier U. Louisiana,All institutions,Xavier U. Louisiana,2,305,"['10,152', '']","['0', '']","['10,152', '']"
3151,r307,All institutions -> William Paterson U.,All institutions,William Paterson U.,2,306,"['10,122', '']","['0', '']","['10,122', '']"
3151,r308,"All institutions -> U. Arkansas, Little Rock",All institutions,"U. Arkansas, Little Rock",2,307,"['9,975', '']","['0', '']","['9,975', '']"
3151,r309,All institutions -> Wesleyan U.,All institutions,Wesleyan U.,2,308,"['9,958', '']","['0', '']","['9,958', '']"
3151,r310,All institutions -> Bryn Mawr C.,All institutions,Bryn Mawr C.,2,309,"['9,846', '']","['0', '']","['9,846', '']"
3151,r311,All institutions -> St. Edward's U.,All institutions,St. Edward's U.,2,310,"['9,650', '']","['0', '']","['9,650', '']"
3151,r312,"All institutions -> CUNY, Graduate School of Public Health and Health Policy",All institutions,"CUNY, Graduate School of Public Health and Health Policy",2,311,"['9,521', '']","['0', '']","['9,521', '']"
3151,r313,All institutions -> Rhode Island C.,All institutions,Rhode Island C.,2,312,"['9,480', '']","['0', '']","['9,480', '']"
3151,r314,All institutions -> Sam Houston State U.,All institutions,Sam Houston State U.,2,313,"['9,445', '']","['0', '']","['9,445', '']"
3151,r315,All institutions -> Marshall U.,All institutions,Marshall U.,2,314,"['9,442', '']","['10,180', '']","['19,622', '']"
3151,r316,All institutions -> Salisbury U.,All institutions,Salisbury U.,2,315,"['9,368', '']","['0', '']","['9,368', '']"
3151,r317,All institutions -> Western Kentucky U.,All institutions,Western Kentucky U.,2,316,"['9,281', '']","['0', '']","['9,281', '']"
3151,r318,"All institutions -> U. Tennessee, Chattanooga",All institutions,"U. Tennessee, Chattanooga",2,317,"['9,280', '']","['0', '']","['9,280', '']"
3151,r319,All institutions -> Clark Atlanta U.,All institutions,Clark Atlanta U.,2,318,"['9,048', '']","['0', '']","['9,048', '']"
3151,r320,"All institutions -> U. Arkansas, Pine Bluff",All institutions,"U. Arkansas, Pine Bluff",2,319,"['9,024', '']","['0', '']","['9,024', '']"
3151,r321,"All institutions -> Arkansas State U., Jonesboro",All institutions,"Arkansas State U., Jonesboro",2,320,"['8,945', '']","['0', '']","['8,945', '']"
3151,r322,All institutions -> Augusta U.,All institutions,Augusta U.,2,321,"['8,834', '']","['87,668', '']","['96,502', '']"
3151,r323,"All institutions -> U. Michigan, Dearborn",All institutions,"U. Michigan, Dearborn",2,322,"['8,813', '']","['0', '']","['8,813', '']"
3151,r324,All institutions -> Wellesley C.,All institutions,Wellesley C.,2,323,"['8,810', '']","['0', '']","['8,810', '']"
3151,r325,All institutions -> Pacific U.,All institutions,Pacific U.,2,324,"['8,753', '']","['0', '']","['8,753', '']"
3151,r326,All institutions -> James Madison U.,All institutions,James Madison U.,2,325,"['8,726', '']","['0', '']","['8,726', '']"
3151,r327,All institutions -> Claremont Graduate U.,All institutions,Claremont Graduate U.,2,326,"['8,715', '']","['0', '']","['8,715', '']"
3151,r328,"All institutions -> California State U., Fresno",All institutions,"California State U., Fresno",2,327,"['8,599', '']","['0', '']","['8,599', '']"
3151,r329,All institutions -> Kentucky State U.,All institutions,Kentucky State U.,2,328,"['8,433', '']","['0', '']","['8,433', '']"
3151,r330,"All institutions -> CUNY, Advanced Science Research Center",All institutions,"CUNY, Advanced Science Research Center",2,329,"['8,310', '']","['0', '']","['8,310', '']"
3151,r331,All institutions -> Indiana U. Pennsylvania,All institutions,Indiana U. Pennsylvania,2,330,"['8,119', '']","['0', '']","['8,119', '']"
3151,r332,All institutions -> Norfolk State U.,All institutions,Norfolk State U.,2,331,"['8,050', '']","['0', '']","['8,050', '']"
3151,r333,"All institutions -> Loyola U., Chicago",All institutions,"Loyola U., Chicago",2,332,"['7,994', '']","['31,229', '']","['39,223', '']"
3151,r334,"All institutions -> U. Washington, Bothell",All institutions,"U. Washington, Bothell",2,333,"['7,950', '']","['0', '']","['7,950', '']"
3151,r335,"All institutions -> Louisiana State U., Health Sciences Center, New Orleans",All institutions,"Louisiana State U., Health Sciences Center, New Orleans",2,334,"['7,781', '']","['33,133', '']","['40,914', '']"
3151,r336,All institutions -> Loma Linda U.,All institutions,Loma Linda U.,2,335,"['7,775', 'i']","['16,633', 'i']","['24,408', 'i']"
3151,r337,All institutions -> Middle Tennessee State U.,All institutions,Middle Tennessee State U.,2,336,"['7,673', '']","['0', '']","['7,673', '']"
3151,r338,All institutions -> C. Charleston,All institutions,C. Charleston,2,337,"['7,610', '']","['0', '']","['7,610', '']"
3151,r339,"All institutions -> California State U., Bakersfield",All institutions,"California State U., Bakersfield",2,338,"['7,591', '']","['0', '']","['7,591', '']"
3151,r340,All institutions -> Creighton U.,All institutions,Creighton U.,2,339,"['7,406', 'i']","['16,633', 'i']","['24,039', '']"
3151,r341,All institutions -> Loyola Marymount U.,All institutions,Loyola Marymount U.,2,340,"['7,272', '']","['0', '']","['7,272', '']"
3151,r342,All institutions -> Eastern Michigan U.,All institutions,Eastern Michigan U.,2,341,"['7,175', '']","['0', '']","['7,175', '']"
3151,r343,"All institutions -> California State U., Fullerton",All institutions,"California State U., Fullerton",2,342,"['7,173', '']","['0', '']","['7,173', '']"
3151,r344,"All institutions -> U. Maryland, Eastern Shore",All institutions,"U. Maryland, Eastern Shore",2,343,"['7,133', '']","['0', '']","['7,133', '']"
3151,r345,"All institutions -> CUNY, Brooklyn C.",All institutions,"CUNY, Brooklyn C.",2,344,"['7,064', 'i']","['0', 'i']","['7,064', 'i']"
3151,r346,All institutions -> Seton Hall U.,All institutions,Seton Hall U.,2,345,"['7,056', '']","['0', '']","['7,056', '']"
3151,r347,"All institutions -> U. Hawaii, Hilo",All institutions,"U. Hawaii, Hilo",2,346,"['6,864', '']","['0', '']","['6,864', '']"
3151,r348,All institutions -> West Chester U. Pennsylvania,All institutions,West Chester U. Pennsylvania,2,347,"['6,777', '']","['0', '']","['6,777', '']"
3151,r349,All institutions -> U. Southern Maine,All institutions,U. Southern Maine,2,348,"['6,654', '']","['0', '']","['6,654', '']"
3151,r350,All institutions -> Grand Valley State U.,All institutions,Grand Valley State U.,2,349,"['6,592', '']","['0', '']","['6,592', '']"
3151,r351,All institutions -> Texas Christian U.,All institutions,Texas Christian U.,2,350,"['6,552', '']","['0', '']","['6,552', '']"
3151,r352,"All institutions -> California State U., Monterey Bay",All institutions,"California State U., Monterey Bay",2,351,"['6,444', '']","['0', '']","['6,444', '']"
3151,r353,"All institutions -> SUNY, Upstate Medical U.",All institutions,"SUNY, Upstate Medical U.",2,352,"['6,406', '']","['31,685', '']","['38,091', '']"
3151,r354,All institutions -> U. New England,All institutions,U. New England,2,353,"['6,374', '']","['972', '']","['7,346', '']"
3151,r355,All institutions -> Amherst C.,All institutions,Amherst C.,2,354,"['6,325', '']","['0', '']","['6,325', '']"
3151,r356,All institutions -> Claremont McKenna C.,All institutions,Claremont McKenna C.,2,355,"['6,214', '']","['0', '']","['6,214', '']"
3151,r357,All institutions -> DePaul U.,All institutions,DePaul U.,2,356,"['6,144', '']","['0', '']","['6,144', '']"
3151,r358,"All institutions -> California State Polytechnic U., Pomona",All institutions,"California State Polytechnic U., Pomona",2,357,"['6,099', '']","['0', '']","['6,099', '']"
3151,r359,All institutions -> Texas A&M International U.,All institutions,Texas A&M International U.,2,358,"['6,068', '']","['0', '']","['6,068', '']"
3151,r360,All institutions -> Smith C.,All institutions,Smith C.,2,359,"['6,041', '']","['0', '']","['6,041', '']"
3151,r361,All institutions -> U. San Diego,All institutions,U. San Diego,2,360,"['6,036', '']","['0', '']","['6,036', '']"
3151,r362,All institutions -> New Jersey City U.,All institutions,New Jersey City U.,2,361,"['5,961', '']","['0', '']","['5,961', '']"
3151,r363,All institutions -> Missouri State U.,All institutions,Missouri State U.,2,362,"['5,910', '']","['0', '']","['5,910', '']"
3151,r364,All institutions -> Florida Gulf Coast U.,All institutions,Florida Gulf Coast U.,2,363,"['5,907', '']","['0', '']","['5,907', '']"
3151,r365,All institutions -> West Virginia State U.,All institutions,West Virginia State U.,2,364,"['5,829', '']","['0', '']","['5,829', '']"
3151,r366,All institutions -> U. Texas Medical Branch,All institutions,U. Texas Medical Branch,2,365,"['5,762', '']","['169,610', '']","['175,372', '']"
3151,r367,All institutions -> U. Central Oklahoma,All institutions,U. Central Oklahoma,2,366,"['5,682', '']","['0', '']","['5,682', '']"
3151,r368,All institutions -> Bucknell U.,All institutions,Bucknell U.,2,367,"['5,625', '']","['0', '']","['5,625', '']"
3151,r369,All institutions -> Azusa Pacific U.,All institutions,Azusa Pacific U.,2,368,"['5,598', '']","['0', '']","['5,598', '']"
3151,r370,All institutions -> Grinnell C.,All institutions,Grinnell C.,2,369,"['5,500', '']","['0', '']","['5,500', '']"
3151,r371,All institutions -> Thomas Jefferson U.,All institutions,Thomas Jefferson U.,2,370,"['5,479', '']","['164,979', '']","['170,458', '']"
3151,r372,"All institutions -> Southern U. and A&M C., Agricultural Research and Extension Center",All institutions,"Southern U. and A&M C., Agricultural Research and Extension Center",2,371,"['5,448', '']","['0', '']","['5,448', '']"
3151,r373,All institutions -> West Texas A&M U.,All institutions,West Texas A&M U.,2,372,"['5,437', '']","['0', '']","['5,437', '']"
3151,r374,All institutions -> U. Texas Southwestern Medical Center,All institutions,U. Texas Southwestern Medical Center,2,373,"['5,409', '']","['491,288', '']","['496,697', '']"
3151,r375,"All institutions -> CUNY, Graduate Center",All institutions,"CUNY, Graduate Center",2,374,"['5,399', '']","['0', '']","['5,399', '']"
3151,r376,All institutions -> Gallaudet U.,All institutions,Gallaudet U.,2,375,"['5,382', '']","['0', '']","['5,382', '']"
3151,r377,All institutions -> East Tennessee State U.,All institutions,East Tennessee State U.,2,376,"['5,275', '']","['8,922', '']","['14,197', '']"
3151,r378,"All institutions -> Purdue U., Northwest",All institutions,"Purdue U., Northwest",2,377,"['5,272', '']","['0', '']","['5,272', '']"
3151,r379,All institutions -> U. Detroit Mercy,All institutions,U. Detroit Mercy,2,378,"['5,210', '']","['0', '']","['5,210', '']"
3151,r380,All institutions -> Williams C.,All institutions,Williams C.,2,379,"['5,188', '']","['0', '']","['5,188', '']"
3151,r381,All institutions -> Alfred U.,All institutions,Alfred U.,2,380,"['5,153', '']","['0', '']","['5,153', '']"
3151,r382,All institutions -> Long Island U.,All institutions,Long Island U.,2,381,"['5,113', '']","['0', '']","['5,113', '']"
3151,r383,All institutions -> U. New Haven,All institutions,U. New Haven,2,382,"['5,062', '']","['0', '']","['5,062', '']"
3151,r384,All institutions -> Naval War C.,All institutions,Naval War C.,2,383,"['5,060', '']","['0', '']","['5,060', '']"
3151,r385,All institutions -> Franklin and Marshall C.,All institutions,Franklin and Marshall C.,2,384,"['5,041', '']","['0', '']","['5,041', '']"
3151,r386,"All institutions -> U. Massachusetts, central office",All institutions,"U. Massachusetts, central office",2,385,"['4,916', '']","['0', '']","['4,916', '']"
3151,r387,All institutions -> Texas Southern U.,All institutions,Texas Southern U.,2,386,"['4,893', '']","['0', '']","['4,893', '']"
3151,r388,All institutions -> Lamar U.,All institutions,Lamar U.,2,387,"['4,848', '']","['0', '']","['4,848', '']"
3151,r389,All institutions -> U. of the District of Columbia,All institutions,U. of the District of Columbia,2,388,"['4,800', '']","['0', '']","['4,800', '']"
3151,r390,All institutions -> Oregon Institute of Technology,All institutions,Oregon Institute of Technology,2,389,"['4,793', '']","['0', '']","['4,793', '']"
3151,r391,All institutions -> Fisk U.,All institutions,Fisk U.,2,390,"['4,748', '']","['0', '']","['4,748', '']"
3151,r392,All institutions -> U. Colorado Colorado Springs,All institutions,U. Colorado Colorado Springs,2,391,"['4,720', '']","['0', '']","['4,720', '']"
3151,r393,All institutions -> Fayetteville State U.,All institutions,Fayetteville State U.,2,392,"['4,695', '']","['0', '']","['4,695', '']"
3151,r394,"All institutions -> CUNY, Lehman C.",All institutions,"CUNY, Lehman C.",2,393,"['4,690', '']","['0', '']","['4,690', '']"
3151,r395,All institutions -> Southern Connecticut State U.,All institutions,Southern Connecticut State U.,2,394,"['4,627', '']","['0', '']","['4,627', '']"
3151,r396,"All institutions -> U. North Carolina, Asheville",All institutions,"U. North Carolina, Asheville",2,395,"['4,602', '']","['0', '']","['4,602', '']"
3151,r397,"All institutions -> Lincoln U., Jefferson City",All institutions,"Lincoln U., Jefferson City",2,396,"['4,581', '']","['0', '']","['4,581', '']"
3151,r398,All institutions -> U. Northern Colorado,All institutions,U. Northern Colorado,2,397,"['4,571', '']","['0', '']","['4,571', '']"
3151,r399,All institutions -> Morehouse C.,All institutions,Morehouse C.,2,398,"['4,564', '']","['0', '']","['4,564', '']"
3151,r400,All institutions -> Fort Valley State U.,All institutions,Fort Valley State U.,2,399,"['4,563', '']","['0', '']","['4,563', '']"
3151,r401,All institutions -> Western U. of Health Sciences,All institutions,Western U. of Health Sciences,2,400,"['4,517', '']","['434', '']","['4,951', '']"
3151,r402,"All institutions -> Southern U. and A&M C., Baton Rouge",All institutions,"Southern U. and A&M C., Baton Rouge",2,401,"['4,492', '']","['0', '']","['4,492', '']"
3151,r403,All institutions -> Texas Woman's U.,All institutions,Texas Woman's U.,2,402,"['4,477', '']","['0', '']","['4,477', '']"
3151,r404,All institutions -> Youngstown State U.,All institutions,Youngstown State U.,2,403,"['4,447', '']","['0', '']","['4,447', '']"
3151,r405,All institutions -> Carleton C.,All institutions,Carleton C.,2,404,"['4,388', '']","['0', '']","['4,388', '']"
3151,r406,All institutions -> National Defense U.,All institutions,National Defense U.,2,405,"['4,231', '']","['0', '']","['4,231', '']"
