table_id,row_id,_b_agency_b_full_path,_b_agency_b_level_1,_b_agency_b_level_2,_b_agency_b_level_3,_b_agency_b_level_4,_b_agency_b_level_5,_b_agency_b_hierarchy_depth,field_obligations_2020,field_obligations_2021_preliminary_,field_outlays_2020,field_outlays_2021_preliminary_
6388,r024,All agencies -> Departments -> Department of Health and Human Services -> Food and Drug Administration,All agencies,Departments,Department of Health and Human Services,Food and Drug Administration,,4,20312.9,24773.2,27878.0,33999.5
6388,r025,All agencies -> Departments -> Department of Health and Human Services -> National Institutes of Health,All agencies,Departments,Department of Health and Human Services,National Institutes of Health,,4,453000.0,230000.0,178000.0,308000.0
6388,r026,All agencies -> Departments -> Department of Homeland Security,All agencies,Departments,Department of Homeland Security,,,3,0.0,0.0,69704.2,10000.0
6388,r027,All agencies -> Departments -> Department of Homeland Security -> Science and Technology Directorate,All agencies,Departments,Department of Homeland Security,Science and Technology Directorate,,4,0.0,0.0,69704.2,10000.0
6388,r028,All agencies -> Departments -> Department of the Interior,All agencies,Departments,Department of the Interior,,,3,7156.6,12000.0,5001.2,9105.5
6388,r029,All agencies -> Departments -> Department of the Interior -> Bureau of Reclamation,All agencies,Departments,Department of the Interior,Bureau of Reclamation,,4,1704.5,1150.0,1704.5,1150.0
6388,r030,All agencies -> Departments -> Department of the Interior -> Bureau of Safety and Environmental Enforcement,All agencies,Departments,Department of the Interior,Bureau of Safety and Environmental Enforcement,,4,5452.1,10850.0,3296.7,7955.5
6388,r031,All agencies -> Departments -> Department of Transportation,All agencies,Departments,Department of Transportation,,,3,40321.8,28823.8,51923.2,36762.0
6388,r032,All agencies -> Departments -> Department of Transportation -> Federal Aviation Administration,All agencies,Departments,Department of Transportation,Federal Aviation Administration,,4,38380.9,26787.1,50000.0,35000.0
6388,r033,All agencies -> Departments -> Department of Transportation -> Federal Railroad Administration,All agencies,Departments,Department of Transportation,Federal Railroad Administration,,4,1940.9,2036.7,1923.2,1762.0
6388,r034,All agencies -> Departments -> Department of the Treasury,All agencies,Departments,Department of the Treasury,,,3,0.0,0.0,2126.4,344.0
6388,r035,All agencies -> Departments -> Department of the Treasury -> Bureau of Engraving and Printing,All agencies,Departments,Department of the Treasury,Bureau of Engraving and Printing,,4,0.0,0.0,1860.0,0.0
6388,r036,All agencies -> Departments -> Department of the Treasury -> U.S. Mint,All agencies,Departments,Department of the Treasury,U.S. Mint,,4,0.0,0.0,266.4,344.0
6388,r037,All agencies -> Other agencies,All agencies,Other agencies,,,,2,,,,
6388,r038,All agencies -> Other agencies -> Environmental Protection Agency,All agencies,Other agencies,Environmental Protection Agency,,,3,4499.0,2310.0,4499.0,2310.0
6388,r039,All agencies -> Other agencies -> National Aeronautics and Space Administration,All agencies,Other agencies,National Aeronautics and Space Administration,,,3,35801.5,34111.8,27365.6,13953.4
6388,r040,All agencies -> Other agencies -> National Science Foundation,All agencies,Other agencies,National Science Foundation,,,3,441365.1,533259.1,423000.0,501000.0
6388,r041,All agencies -> Other agencies -> Nuclear Regulatory Commission,All agencies,Other agencies,Nuclear Regulatory Commission,,,3,0.0,0.0,795.7,150.0
6388,r042,All agencies -> Other agencies -> Smithsonian Institution,All agencies,Other agencies,Smithsonian Institution,,,3,66240.0,67440.0,66240.0,67440.0
