table_id,row_id,region_country_or_economy_full_path,region_country_or_economy_level_1,region_country_or_economy_level_2,region_country_or_economy_level_3,region_country_or_economy_level_4,region_country_or_economy_hierarchy_depth,field_economies_by_income_status,field_2000_fractional_count,field_2000_whole_count,field_2001_fractional_count,field_2001_whole_count,field_2002_fractional_count,field_2002_whole_count,field_2003_fractional_count,field_2003_whole_count,field_2004_fractional_count,field_2004_whole_count,field_2005_fractional_count,field_2005_whole_count,field_2006_fractional_count,field_2006_whole_count,field_2007_fractional_count,field_2007_whole_count,field_2008_fractional_count,field_2008_whole_count,field_2009_fractional_count,field_2009_whole_count,field_2010_fractional_count,field_2010_whole_count,field_2011_fractional_count,field_2011_whole_count,field_2012_fractional_count,field_2012_whole_count,field_2013_fractional_count,field_2013_whole_count,field_2014_fractional_count,field_2014_whole_count,field_2015_fractional_count,field_2015_whole_count,field_2016_fractional_count,field_2016_whole_count,field_2017_fractional_count,field_2017_whole_count,field_2018_fractional_count,field_2018_whole_count
1829,r001,World,World,,,,1,,29985.0,29985,36495.0,36495,34392.0,34392,36398.0,36398,41685.0,41685,47890.0,47890,49697.0,49697,53265.0,53265,55105.0,55105,56018.0,56018,56915.0,56915,60571.0,60571,61455.0,61455,64131.0,64131,69761.0,69761,71017.0,71017,78387.0,78387,87932.0,87932,107082.0,107082
1829,r002,World -> North America,World,North America,,,2,,6353.81,7154,6653.58,7410,6253.39,7178,6550.37,7595,6674.03,7801,7852.66,9193,7552.25,8968,7442.15,8834,7521.77,8924,7044.79,8396,7462.62,8861,7295.32,8771,7296.86,8881,7462.33,9281,7148.68,9104,7014.74,9213,6700.5,9101,7163.11,9711,6797.08,9544
1829,r003,World -> North America -> Canada,World,North America,Canada,,3,High,467.69,564,518.58,622,457.47,585,523.87,681,618.46,810,766.7,993,766.09,991,862.97,1108,890.81,1140,907.73,1159,864.7,1099,1017.24,1269,974.64,1255,1131.78,1441,949.6,1276,963.95,1314,922.76,1308,903.39,1328,901.45,1344
1829,r004,World -> North America -> Greenland,World,North America,Greenland,,3,High,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
1829,r005,World -> North America -> Mexico,World,North America,Mexico,,3,Upper-middle,119.75,151,165.6,208,166.34,207,198.45,256,180.8,234,187.18,244,250.21,311,260.11,330,268.0,323,285.11,344,465.27,539,297.06,359,444.91,523,429.35,519,425.46,520,367.51,434,381.51,487,383.76,497,398.83,494
1829,r006,World -> North America -> United States,World,North America,United States,,3,High,5766.37,6512,5969.4,6670,5629.58,6494,5828.06,6817,5874.77,6900,6898.78,8139,6535.95,7843,6319.06,7583,6362.96,7657,5851.95,7063,6132.64,7421,5981.02,7333,5877.32,7291,5901.2,7519,5773.62,7531,5683.29,7634,5396.23,7526,5875.96,8143,5496.8,7932
1829,r007,World -> Central America and Caribbean,World,Central America and Caribbean,,,2,,39.05,56,37.26,54,43.68,57,43.38,65,26.15,43,44.76,65,32.32,49,30.39,49,43.92,71,44.87,76,52.13,78,32.85,51,46.5,77,31.58,61,43.4,68,34.48,62,28.28,62,14.59,42,24.78,57
1829,r008,World -> Central America and Caribbean -> Antigua and Barbuda,World,Central America and Caribbean,Antigua and Barbuda,,3,High,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
1829,r009,"World -> Central America and Caribbean -> Bahamas, The",World,Central America and Caribbean,"Bahamas, The",,3,High,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
1829,r010,World -> Central America and Caribbean -> Barbados,World,Central America and Caribbean,Barbados,,3,High,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.42,2,0.0,0,0.0,0,0.33,2,0.0,0,0.5,1
1829,r011,World -> Central America and Caribbean -> Belize,World,Central America and Caribbean,Belize,,3,Upper-middle,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
1829,r012,World -> Central America and Caribbean -> Costa Rica,World,Central America and Caribbean,Costa Rica,,3,Upper-middle,1.0,1,0.5,1,0.0,0,0.67,2,1.17,2,0.0,0,0.6,1,2.75,3,0.07,1,2.0,2,0.17,1,0.0,0,0.0,0,3.58,5,0.06,1,1.5,3,3.87,6,1.45,3,1.19,2
