table_id,row_id,_b_agency_b_full_path,_b_agency_b_level_1,_b_agency_b_level_2,_b_agency_b_level_3,_b_agency_b_level_4,_b_agency_b_level_5,_b_agency_b_hierarchy_depth,field_total,field_intramural_federal_agenciesa,field_intramural_ffrdcs,field_extramural_united_states_and_u_s_territories_businesses,field_extramural_united_states_and_u_s_territories_higher_educationb,field_extramural_united_states_and_u_s_territories_nonprofit_organizations,field_extramural_united_states_and_u_s_territories_state_and_local_governments,field_extramural_non_u_s_performers
10270,r029,All agencies -> Departments -> Department of Homeland Security -> Transportation Security Administration,All agencies,Departments,Department of Homeland Security,Transportation Security Administration,,4,1000,1000,0,0,0,0,0,0
10270,r030,All agencies -> Departments -> Department of the Interior,All agencies,Departments,Department of the Interior,,,3,12865,1570,0,11295,0,0,0,0
10270,r031,All agencies -> Departments -> Department of the Interior -> Bureau of Reclamation,All agencies,Departments,Department of the Interior,Bureau of Reclamation,,4,1500,700,0,800,0,0,0,0
10270,r032,All agencies -> Departments -> Department of the Interior -> Bureau of Safety and Environmental Enforcement,All agencies,Departments,Department of the Interior,Bureau of Safety and Environmental Enforcement,,4,11365,870,0,10495,0,0,0,0
10270,r033,All agencies -> Departments -> Department of Transportation,All agencies,Departments,Department of Transportation,,,3,37033,0.05,0,35464,0,1432,0,126
10270,r034,All agencies -> Departments -> Department of Transportation -> Federal Aviation Administration,All agencies,Departments,Department of Transportation,Federal Aviation Administration,,4,35101,0.05,0,34964,0,0,0,126
10270,r035,All agencies -> Departments -> Department of Transportation -> Federal Railroad Administration,All agencies,Departments,Department of Transportation,Federal Railroad Administration,,4,1432,0,0,0,0,1432,0,0
10270,r036,All agencies -> Departments -> Department of Transportation -> National Highway Traffic Safety Administration,All agencies,Departments,Department of Transportation,National Highway Traffic Safety Administration,,4,500,0,0,500,0,0,0,0
10270,r037,All agencies -> Other agencies,All agencies,Other agencies,,,,2,,,,,,,,
10270,r038,All agencies -> Other agencies -> Environmental Protection Agency,All agencies,Other agencies,Environmental Protection Agency,,,3,5810,0,0,5810,0,0,0,0
10270,r039,All agencies -> Other agencies -> National Aeronautics and Space Administration,All agencies,Other agencies,National Aeronautics and Space Administration,,,3,52056,760,2017,49161,0,118,0,0
10270,r040,All agencies -> Other agencies -> National Science Foundation,All agencies,Other agencies,National Science Foundation,,,3,432861,13319,0,7772,266515,145144,0,110
