table_id,row_id,industry_and_company_size_full_path,industry_and_company_size_level_1,industry_and_company_size_level_2,industry_and_company_size_level_3,industry_and_company_size_level_4,industry_and_company_size_level_5,industry_and_company_size_hierarchy_depth,field_naics_code,field_domestic_r_d_us_millions_,field_percent_of_domestic_sales_of_r_d_performers_or_fundersa,field_percent_of_domestic_sales_of_r_d_performersb
760,r024,"All industries -> Manufacturing industries -> Machinery -> Engines, turbines, and power transmission equipment ",All industries,Manufacturing industries,Machinery,"Engines, turbines, and power transmission equipment ",,4,3336,"['2,405', '&nbsp;']","['5.1', '&nbsp;']","['5.1', '&nbsp;']"
760,r025,All industries -> Manufacturing industries -> Machinery -> Other machinery ,All industries,Manufacturing industries,Machinery,Other machinery ,,4,other 333,"['6,008', '&nbsp;']","['2.3', '&nbsp;']","['2.3', '&nbsp;']"
760,r026,All industries -> Manufacturing industries -> Computer and electronic products,All industries,Manufacturing industries,Computer and electronic products,,,3,334,"['65,430', '&nbsp;']","['8.9', '&nbsp;']","['8.9', '&nbsp;']"
760,r027,All industries -> Manufacturing industries -> Computer and electronic products -> Communications equipment,All industries,Manufacturing industries,Computer and electronic products,Communications equipment,,4,3342,"['18,856', '&nbsp;']","['10.4', '&nbsp;']","['10.4', '&nbsp;']"
760,r028,All industries -> Manufacturing industries -> Computer and electronic products -> Semiconductors and other electronic components,All industries,Manufacturing industries,Computer and electronic products,Semiconductors and other electronic components,,4,3344,"['28,948', '&nbsp;']","['12.1', '&nbsp;']","['12.1', '&nbsp;']"
760,r029,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments",,4,3345,"['9,510', '&nbsp;']","['5.7', '&nbsp;']","['5.7', '&nbsp;']"
760,r030,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments -> Electromedical, electrotherapeutic, and irradiation apparatuses",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments","Electromedical, electrotherapeutic, and irradiation apparatuses",5,"334510, 334517","['2,577', '&nbsp;']","['10.6', '&nbsp;']","['10.6', '&nbsp;']"
760,r031,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments -> Search, detection, navigation, guidance, aeronautical, and nautical systems and instruments",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments","Search, detection, navigation, guidance, aeronautical, and nautical systems and instruments",5,334511,"['3,000', '&nbsp;']","['4.0', '&nbsp;']","['4.0', '&nbsp;']"
760,r032,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments -> Other measuring and controlling devices ",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments",Other measuring and controlling devices ,5,other 3345,"['3,934', '&nbsp;']","['6.0', '&nbsp;']","['6.0', '&nbsp;']"
760,r033,All industries -> Manufacturing industries -> Computer and electronic products -> Other computer and electronic products,All industries,Manufacturing industries,Computer and electronic products,Other computer and electronic products,,4,other 334,"['8,116', '&nbsp;']","['5.5', '&nbsp;']","['5.5', '&nbsp;']"
760,r034,"All industries -> Manufacturing industries -> Electrical equipment, appliances, and components",All industries,Manufacturing industries,"Electrical equipment, appliances, and components",,,3,335,"['4,029', '&nbsp;']","['2.7', '&nbsp;']","['2.7', '&nbsp;']"
760,r035,All industries -> Manufacturing industries -> Transportation equipment,All industries,Manufacturing industries,Transportation equipment,,,3,336,"['33,034', '&nbsp;']","['2.8', '&nbsp;']","['2.8', '&nbsp;']"
760,r036,"All industries -> Manufacturing industries -> Transportation equipment -> Automobiles, bodies, trailers, and parts",All industries,Manufacturing industries,Transportation equipment,"Automobiles, bodies, trailers, and parts",,4,3361–63,"['18,968', '&nbsp;']","['2.4', '&nbsp;']","['2.4', '&nbsp;']"
760,r037,All industries -> Manufacturing industries -> Transportation equipment -> Aerospace products and parts,All industries,Manufacturing industries,Transportation equipment,Aerospace products and parts,,4,3364,"['12,575', '&nbsp;']","['3.9', '&nbsp;']","['3.9', '&nbsp;']"
760,r038,"All industries -> Manufacturing industries -> Transportation equipment -> Aerospace products and parts -> Aircraft, aircraft engines, and aircraft parts ",All industries,Manufacturing industries,Transportation equipment,Aerospace products and parts,"Aircraft, aircraft engines, and aircraft parts ",5,336411–13,"['12,083', '&nbsp;']","['3.9', '&nbsp;']","['3.9', '&nbsp;']"
760,r039,"All industries -> Manufacturing industries -> Transportation equipment -> Aerospace products and parts -> Guided missiles, space vehicles, and related parts ",All industries,Manufacturing industries,Transportation equipment,Aerospace products and parts,"Guided missiles, space vehicles, and related parts ",5,"336414–15, 336419","['493', '&nbsp;']","['4.1', '&nbsp;']","['4.1', '&nbsp;']"
760,r040,"All industries -> Manufacturing industries -> Transportation equipment -> Military armored vehicles, tanks, and tank components ",All industries,Manufacturing industries,Transportation equipment,"Military armored vehicles, tanks, and tank components ",,4,336992,"['5', '&nbsp;']","['0.7', '&nbsp;']","['0.7', '&nbsp;']"
760,r041,All industries -> Manufacturing industries -> Transportation equipment -> Other transportation,All industries,Manufacturing industries,Transportation equipment,Other transportation,,4,other 336,"['1,486', '&nbsp;']","['2.2', '&nbsp;']","['2.2', '&nbsp;']"
760,r042,All industries -> Manufacturing industries -> Furniture and related products,All industries,Manufacturing industries,Furniture and related products,,,3,337,"['476', '&nbsp;']","['1.3', '&nbsp;']","['1.3', '&nbsp;']"
760,r043,All industries -> Manufacturing industries -> Miscellaneous manufacturing,All industries,Manufacturing industries,Miscellaneous manufacturing,,,3,339,"['14,072', '&nbsp;']","['4.1', '&nbsp;']","['4.1', '&nbsp;']"
760,r044,All industries -> Manufacturing industries -> Miscellaneous manufacturing -> Medical equipment and supplies ,All industries,Manufacturing industries,Miscellaneous manufacturing,Medical equipment and supplies ,,4,3391,"['11,819', '&nbsp;']","['4.5', '&nbsp;']","['4.5', '&nbsp;']"
760,r045,All industries -> Manufacturing industries -> Miscellaneous manufacturing -> Other miscellaneous manufacturing,All industries,Manufacturing industries,Miscellaneous manufacturing,Other miscellaneous manufacturing,,4,3399,"['2,252', 'i']","['2.7', '&nbsp;']","['2.7', '&nbsp;']"
760,r046,All industries -> Nonmanufacturing industries,All industries,Nonmanufacturing industries,,,,2,"21–23, 42–81","['104,993', '&nbsp;']","['2.8', '&nbsp;']","['D', '&nbsp;']"
760,r047,"All industries -> Nonmanufacturing industries -> Mining, extraction, and support activities",All industries,Nonmanufacturing industries,"Mining, extraction, and support activities",,,3,21,"['3,754', '&nbsp;']","['1.3', '&nbsp;']","['D', '&nbsp;']"
760,r048,All industries -> Nonmanufacturing industries -> Utilities,All industries,Nonmanufacturing industries,Utilities,,,3,22,"['707', '&nbsp;']","['0.2', '&nbsp;']","['0.3', '&nbsp;']"
760,r049,All industries -> Nonmanufacturing industries -> Wholesale trade,All industries,Nonmanufacturing industries,Wholesale trade,,,3,42,"['1,757', 'i']","['0.8', '&nbsp;']","['0.8', '&nbsp;']"
760,r050,All industries -> Nonmanufacturing industries -> Electronic shopping and electronic auctions,All industries,Nonmanufacturing industries,Electronic shopping and electronic auctions,,,3,454111–12,"['1,517', 'i']","['1.7', '&nbsp;']","['1.7', '&nbsp;']"
760,r051,All industries -> Nonmanufacturing industries -> Transportation and warehousing,All industries,Nonmanufacturing industries,Transportation and warehousing,,,3,48–49,"['419', '&nbsp;']","['0.3', '&nbsp;']","['0.3', '&nbsp;']"
760,r052,All industries -> Nonmanufacturing industries -> Information,All industries,Nonmanufacturing industries,Information,,,3,51,"['66,361', '&nbsp;']","['6.0', '&nbsp;']","['6.1', '&nbsp;']"
760,r053,All industries -> Nonmanufacturing industries -> Information -> Publishing,All industries,Nonmanufacturing industries,Information,Publishing,,4,511,"['33,803', '&nbsp;']","['8.3', '&nbsp;']","['8.3', '&nbsp;']"
760,r054,"All industries -> Nonmanufacturing industries -> Information -> Publishing -> Newspaper, periodical, book, and directory publishers",All industries,Nonmanufacturing industries,Information,Publishing,"Newspaper, periodical, book, and directory publishers",5,5111,"['107', 'i']","['4.4', '&nbsp;']","['4.4', '&nbsp;']"
760,r055,All industries -> Nonmanufacturing industries -> Information -> Publishing -> Software publishers,All industries,Nonmanufacturing industries,Information,Publishing,Software publishers,5,5112,"['33,696', '&nbsp;']","['8.4', '&nbsp;']","['8.4', '&nbsp;']"
760,r056,All industries -> Nonmanufacturing industries -> Information -> Telecommunications,All industries,Nonmanufacturing industries,Information,Telecommunications,,4,517,"['3,713', '&nbsp;']","['0.7', '&nbsp;']","['0.7', '&nbsp;']"
760,r057,"All industries -> Nonmanufacturing industries -> Information -> Data processing, hosting, and related services",All industries,Nonmanufacturing industries,Information,"Data processing, hosting, and related services",,4,518,"['9,523', '&nbsp;']","['10.2', '&nbsp;']","['10.2', '&nbsp;']"
760,r058,All industries -> Nonmanufacturing industries -> Information -> Other information,All industries,Nonmanufacturing industries,Information,Other information,,4,other 51,"['19,322', '&nbsp;']","['21.3', '&nbsp;']","['24.1', '&nbsp;']"
760,r059,All industries -> Nonmanufacturing industries -> Finance and insurance,All industries,Nonmanufacturing industries,Finance and insurance,,,3,52,"['5,413', '&nbsp;']","['0.8', '&nbsp;']","['0.8', '&nbsp;']"
760,r060,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing,All industries,Nonmanufacturing industries,Real estate and rental and leasing,,,3,53,"['308', '&nbsp;']","['2.9', '&nbsp;']","['2.9', '&nbsp;']"
760,r061,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing -> Lessors of nonfinancial intangible assets (except copyrighted works),All industries,Nonmanufacturing industries,Real estate and rental and leasing,Lessors of nonfinancial intangible assets (except copyrighted works),,4,533,"['71', '&nbsp;']","['6.9', '&nbsp;']","['6.9', '&nbsp;']"
760,r062,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing -> Other real estate and rental and leasing,All industries,Nonmanufacturing industries,Real estate and rental and leasing,Other real estate and rental and leasing,,4,other 53,"['237', '&nbsp;']","['2.5', '&nbsp;']","['2.5', '&nbsp;']"
760,r063,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",,,3,54,"['23,303', '&nbsp;']","['5.5', '&nbsp;']","['5.5', '&nbsp;']"
760,r064,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Architectural, engineering, and related services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services","Architectural, engineering, and related services",,4,5413,"['2,355', 'i']","['2.2', '&nbsp;']","['2.2', '&nbsp;']"
760,r065,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Computer systems design and related services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Computer systems design and related services,,4,5415,"['12,505', '&nbsp;']","['8.2', '&nbsp;']","['8.3', '&nbsp;']"
760,r066,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,,4,5417,"['5,052', '&nbsp;']","['8.3', '&nbsp;']","['8.2', '&nbsp;']"
760,r067,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Biotechnology research and development",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,Biotechnology research and development,5,541711,"['2,129', '&nbsp;']","['7.6', '&nbsp;']","['7.6', '&nbsp;']"
760,r068,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Physical, engineering, and life sciences (except biotechnology) research and development",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,"Physical, engineering, and life sciences (except biotechnology) research and development",5,541712,"['2,908', '&nbsp;']","['9.1', '&nbsp;']","['8.9', '&nbsp;']"
760,r069,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Social sciences and humanities research and development",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,Social sciences and humanities research and development,5,541720,"['15', 'i']","['1.5', '&nbsp;']","['1.5', '&nbsp;']"
760,r070,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Other professional, scientific, and technical services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services","Other professional, scientific, and technical services",,4,other 54,"['3,391', '&nbsp;']","['3.3', '&nbsp;']","['3.3', '&nbsp;']"
760,r071,All industries -> Nonmanufacturing industries -> Health care services,All industries,Nonmanufacturing industries,Health care services,,,3,621–23,"['485', '&nbsp;']","['0.7', '&nbsp;']","['0.7', '&nbsp;']"
760,r072,All industries -> Nonmanufacturing industries -> Other nonmanufacturing,All industries,Nonmanufacturing industries,Other nonmanufacturing,,,3,"23, 44–45 (excluding 454111–12), 55–56, 624, 71–72, 81","['968', '&nbsp;']","['0.3', '&nbsp;']","['0.3', '&nbsp;']"
760,r073,All companies (number of domestic employees),All companies (number of domestic employees),,,,,1,–,"['335,360', '&nbsp;']","['3.7', '&nbsp;']","['3.8', '&nbsp;']"
760,r074,All companies (number of domestic employees) -> Micro companies<sup>c</sup>,All companies (number of domestic employees),Micro companies<sup>c</sup>,,,,2,,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
760,r075,All companies (number of domestic employees) -> Micro companies<sup>c</sup> -> 5&#8211;9,All companies (number of domestic employees),Micro companies<sup>c</sup>,5&#8211;9,,,3,–,"['2,375', 'i']","['8.5', '&nbsp;']","['8.6', '&nbsp;']"
760,r076,All companies (number of domestic employees) -> Small companies,All companies (number of domestic employees),Small companies,,,,2,,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
760,r077,All companies (number of domestic employees) -> Small companies -> 10&#8211;19,All companies (number of domestic employees),Small companies,10&#8211;19,,,3,–,"['5,306', 'i']","['8.1', '&nbsp;']","['8.1', '&nbsp;']"
760,r078,All companies (number of domestic employees) -> Small companies -> 20&#8211;49,All companies (number of domestic employees),Small companies,20&#8211;49,,,3,–,"['9,391', 'i']","['5.2', '&nbsp;']","['D', '&nbsp;']"
760,r079,All companies (number of domestic employees) -> Medium companies,All companies (number of domestic employees),Medium companies,,,,2,,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
760,r080,All companies (number of domestic employees) -> Medium companies -> 50&#8211;99,All companies (number of domestic employees),Medium companies,50&#8211;99,,,3,–,"['10,354', '&nbsp;']","['6.0', '&nbsp;']","['6.0', '&nbsp;']"
760,r081,All companies (number of domestic employees) -> Medium companies -> 100&#8211;249,All companies (number of domestic employees),Medium companies,100&#8211;249,,,3,–,"['12,772', '&nbsp;']","['4.0', '&nbsp;']","['4.1', '&nbsp;']"
760,r082,All companies (number of domestic employees) -> Large companies,All companies (number of domestic employees),Large companies,,,,2,,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
760,r083,All companies (number of domestic employees) -> Large companies -> 250&#8211;499,All companies (number of domestic employees),Large companies,250&#8211;499,,,3,–,"['12,524', '&nbsp;']","['4.5', '&nbsp;']","['4.5', '&nbsp;']"
760,r084,All companies (number of domestic employees) -> Large companies -> 500&#8211;999,All companies (number of domestic employees),Large companies,500&#8211;999,,,3,–,"['14,064', '&nbsp;']","['4.0', '&nbsp;']","['4.2', '&nbsp;']"
760,r085,"All companies (number of domestic employees) -> Large companies -> 1,000&#8211;4,999",All companies (number of domestic employees),Large companies,"1,000&#8211;4,999",,,3,–,"['53,859', '&nbsp;']","['4.2', '&nbsp;']","['D', '&nbsp;']"
760,r086,"All companies (number of domestic employees) -> Large companies -> 5,000&#8211;9,999",All companies (number of domestic employees),Large companies,"5,000&#8211;9,999",,,3,–,"['39,161', '&nbsp;']","['3.9', '&nbsp;']","['4.1', '&nbsp;']"
760,r087,"All companies (number of domestic employees) -> Large companies -> 10,000&#8211;24,999",All companies (number of domestic employees),Large companies,"10,000&#8211;24,999",,,3,–,"['59,562', '&nbsp;']","['3.7', '&nbsp;']","['3.8', '&nbsp;']"
760,r088,"All companies (number of domestic employees) -> Large companies -> 25,000 or more",All companies (number of domestic employees),Large companies,"25,000 or more",,,3,–,"['115,992', '&nbsp;']","['3.1', '&nbsp;']","['3.1', '&nbsp;']"
