table_id,row_id,time_period,value
11216,r001,All activities -> 1963,1329
11216,r002,All activities -> 1963,na
11216,r003,All activities -> 1963,na
11216,r004,All activities -> 1963,na
11216,r005,All activities -> 1963,2
11216,r006,All activities -> 1963,218
11216,r007,All activities -> 1963,76
11216,r008,All activities -> 1963,4
11216,r009,All activities -> 1963,na
11216,r010,All activities -> 1963,na
11216,r011,All activities -> 1963,na
11216,r012,All activities -> 1963,na
11216,r013,All activities -> 1963,na
11216,r014,All activities -> 1963,581
11216,r015,All activities -> 1963,na
11216,r016,All activities -> 1963,87
11216,r017,All activities -> 1963,na
11216,r018,All activities -> 1963,256
11216,r019,All activities -> 1963,na
11216,r020,All activities -> 1963,104
11216,r021,All activities -> 1963,na
11216,r022,All activities -> 1964,1529
11216,r023,All activities -> 1964,na
11216,r024,All activities -> 1964,na
11216,r025,All activities -> 1964,na
11216,r026,All activities -> 1964,2
11216,r027,All activities -> 1964,258
11216,r028,All activities -> 1964,80
11216,r029,All activities -> 1964,5
11216,r030,All activities -> 1964,na
11216,r031,All activities -> 1964,na
11216,r032,All activities -> 1964,na
11216,r033,All activities -> 1964,na
11216,r034,All activities -> 1964,na
11216,r035,All activities -> 1964,684
11216,r036,All activities -> 1964,na
11216,r037,All activities -> 1964,108
11216,r038,All activities -> 1964,na
11216,r039,All activities -> 1964,277
11216,r040,All activities -> 1964,na
11216,r041,All activities -> 1964,115
11216,r042,All activities -> 1964,na
11216,r043,All activities -> 1965,1816
11216,r044,All activities -> 1965,na
11216,r045,All activities -> 1965,na
11216,r046,All activities -> 1965,na
11216,r047,All activities -> 1965,3
11216,r048,All activities -> 1965,268
11216,r049,All activities -> 1965,84
11216,r050,All activities -> 1965,10
11216,r051,All activities -> 1965,na
11216,r052,All activities -> 1965,na
11216,r053,All activities -> 1965,na
11216,r054,All activities -> 1965,na
11216,r055,All activities -> 1965,na
11216,r056,All activities -> 1965,856
11216,r057,All activities -> 1965,na
11216,r058,All activities -> 1965,134
11216,r059,All activities -> 1965,na
11216,r060,All activities -> 1965,325
11216,r061,All activities -> 1965,na
11216,r062,All activities -> 1965,136
11216,r063,All activities -> 1965,na
11216,r064,All activities -> 1966,2164
11216,r065,All activities -> 1966,na
11216,r066,All activities -> 1966,na
11216,r067,All activities -> 1966,na
11216,r068,All activities -> 1966,3
11216,r069,All activities -> 1966,278
11216,r070,All activities -> 1966,97
11216,r071,All activities -> 1966,19
11216,r072,All activities -> 1966,na
11216,r073,All activities -> 1966,na
11216,r074,All activities -> 1966,na
11216,r075,All activities -> 1966,na
11216,r076,All activities -> 1966,na
11216,r077,All activities -> 1966,1109
11216,r078,All activities -> 1966,na
11216,r079,All activities -> 1966,142
11216,r080,All activities -> 1966,na
11216,r081,All activities -> 1966,374
11216,r082,All activities -> 1966,na
11216,r083,All activities -> 1966,141
11216,r084,All activities -> 1966,na
11216,r085,All activities -> 1967,2324
11216,r086,All activities -> 1967,na
11216,r087,All activities -> 1967,na
11216,r088,All activities -> 1967,na
11216,r089,All activities -> 1967,4
11216,r090,All activities -> 1967,264
11216,r091,All activities -> 1967,110
11216,r092,All activities -> 1967,24
11216,r093,All activities -> 1967,na
11216,r094,All activities -> 1967,na
11216,r095,All activities -> 1967,na
11216,r096,All activities -> 1967,na
11216,r097,All activities -> 1967,na
11216,r098,All activities -> 1967,1251
11216,r099,All activities -> 1967,na
11216,r100,All activities -> 1967,131
11216,r101,All activities -> 1967,na
11216,r102,All activities -> 1967,395
11216,r103,All activities -> 1967,na
11216,r104,All activities -> 1967,145
11216,r105,All activities -> 1967,na
11216,r106,All activities -> 1968,2350
11216,r107,All activities -> 1968,na
11216,r108,All activities -> 1968,na
11216,r109,All activities -> 1968,na
11216,r110,All activities -> 1968,8
11216,r111,All activities -> 1968,243
11216,r112,All activities -> 1968,120
11216,r113,All activities -> 1968,28
11216,r114,All activities -> 1968,na
11216,r115,All activities -> 1968,7
11216,r116,All activities -> 1968,4
11216,r117,All activities -> 1968,na
11216,r118,All activities -> 1968,na
11216,r119,All activities -> 1968,1229
11216,r120,All activities -> 1968,2
11216,r121,All activities -> 1968,130
11216,r122,All activities -> 1968,na
11216,r123,All activities -> 1968,423
11216,r124,All activities -> 1968,na
11216,r125,All activities -> 1968,144
11216,r126,All activities -> 1968,12
11216,r127,All activities -> 1969,2361
11216,r128,All activities -> 1969,4
11216,r129,All activities -> 1969,na
11216,r130,All activities -> 1969,na
11216,r131,All activities -> 1969,2
11216,r132,All activities -> 1969,279
11216,r133,All activities -> 1969,121
11216,r134,All activities -> 1969,24
11216,r135,All activities -> 1969,na
11216,r136,All activities -> 1969,9
11216,r137,All activities -> 1969,NA
11216,r138,All activities -> 1969,na
11216,r139,All activities -> 1969,na
11216,r140,All activities -> 1969,1262
11216,r141,All activities -> 1969,1
11216,r142,All activities -> 1969,127
11216,r143,All activities -> 1969,na
11216,r144,All activities -> 1969,367
11216,r145,All activities -> 1969,na
11216,r146,All activities -> 1969,156
11216,r147,All activities -> 1969,9
11216,r148,All activities -> 1970,2188
11216,r149,All activities -> 1970,5
11216,r150,All activities -> 1970,na
11216,r151,All activities -> 1970,na
11216,r152,All activities -> 1970,4
11216,r153,All activities -> 1970,265
11216,r154,All activities -> 1970,114
11216,r155,All activities -> 1970,28
11216,r156,All activities -> 1970,na
11216,r157,All activities -> 1970,4
11216,r158,All activities -> 1970,10
11216,r159,All activities -> 1970,na
11216,r160,All activities -> 1970,na
11216,r161,All activities -> 1970,1037
11216,r162,All activities -> 1970,1
11216,r163,All activities -> 1970,131
11216,r164,All activities -> 1970,na
11216,r165,All activities -> 1970,387
11216,r166,All activities -> 1970,na
11216,r167,All activities -> 1970,182
11216,r168,All activities -> 1970,19
11216,r169,All activities -> 1971,2343
11216,r170,All activities -> 1971,19
11216,r171,All activities -> 1971,na
11216,r172,All activities -> 1971,na
11216,r173,All activities -> 1971,8
11216,r174,All activities -> 1971,249
11216,r175,All activities -> 1971,106
11216,r176,All activities -> 1971,23
11216,r177,All activities -> 1971,na
11216,r178,All activities -> 1971,5
11216,r179,All activities -> 1971,11
11216,r180,All activities -> 1971,na
11216,r181,All activities -> 1971,27
11216,r182,All activities -> 1971,1142
11216,r183,All activities -> 1971,1
11216,r184,All activities -> 1971,134
11216,r185,All activities -> 1971,na
11216,r186,All activities -> 1971,388
11216,r187,All activities -> 1971,na
11216,r188,All activities -> 1971,215
11216,r189,All activities -> 1971,16
11216,r190,All activities -> 1972,2599
11216,r191,All activities -> 1972,19
11216,r192,All activities -> 1972,na
11216,r193,All activities -> 1972,na
11216,r194,All activities -> 1972,26
11216,r195,All activities -> 1972,244
11216,r196,All activities -> 1972,95
11216,r197,All activities -> 1972,24
11216,r198,All activities -> 1972,na
11216,r199,All activities -> 1972,7
11216,r200,All activities -> 1972,16
11216,r201,All activities -> 1972,na
11216,r202,All activities -> 1972,23
11216,r203,All activities -> 1972,1318
11216,r204,All activities -> 1972,1
11216,r205,All activities -> 1972,119
11216,r206,All activities -> 1972,na
11216,r207,All activities -> 1972,459
11216,r208,All activities -> 1972,na
11216,r209,All activities -> 1972,239
11216,r210,All activities -> 1972,8
11216,r211,All activities -> 1973,2464
11216,r212,All activities -> 1973,11
11216,r213,All activities -> 1973,na
11216,r214,All activities -> 1973,na
11216,r215,All activities -> 1973,28
11216,r216,All activities -> 1973,233
11216,r217,All activities -> 1973,96
11216,r218,All activities -> 1973,24
11216,r219,All activities -> 1973,na
11216,r220,All activities -> 1973,6
11216,r221,All activities -> 1973,16
11216,r222,All activities -> 1973,na
11216,r223,All activities -> 1973,28
11216,r224,All activities -> 1973,1225
11216,r225,All activities -> 1973,1
11216,r226,All activities -> 1973,111
11216,r227,All activities -> 1973,na
11216,r228,All activities -> 1973,420
11216,r229,All activities -> 1973,na
11216,r230,All activities -> 1973,257
11216,r231,All activities -> 1973,9
11216,r232,All activities -> 1974,2739
11216,r233,All activities -> 1974,20
11216,r234,All activities -> 1974,na
11216,r235,All activities -> 1974,na
11216,r236,All activities -> 1974,29
