table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_all_agencies,field_dhs,field_doc,field_dod,field_doe,field_doi,field_dot,field_ed,field_epa,field_hhs,field_nasa,field_nsf,field_usda,field_othera
11242,r025,All HHE institutions -> Texas Tech U.,All HHE institutions,Texas Tech U.,2,24,41835,0,474,1460,0,0,0,0,0,21671,0,16509,1721,0
11242,r026,All HHE institutions -> New Mexico Institute of Mining and Technology,All HHE institutions,New Mexico Institute of Mining and Technology,2,25,32472,0,0,22810,2735,462,0,0,0,1384,193,4139,750,0
11242,r027,"All HHE institutions -> U. Puerto Rico, Medical Sciences Campus",All HHE institutions,"U. Puerto Rico, Medical Sciences Campus",2,26,30061,0,0,0,0,0,0,0,0,29294,0,767,0,0
11242,r028,"All HHE institutions -> CUNY, City C.",All HHE institutions,"CUNY, City C.",2,27,29566,0,0,5662,0,0,0,0,0,10806,0,12698,0,399
11242,r029,"All HHE institutions -> U. North Texas, Denton<sup>b</sup>",All HHE institutions,"U. North Texas, Denton<sup>b</sup>",2,28,24952,0,0,8797,1050,0,0,300,0,5928,371,8141,363,0
11242,r030,All HHE institutions -> Florida Atlantic U.,All HHE institutions,Florida Atlantic U.,2,29,22900,0,239,4771,0,391,0,0,0,7689,452,6761,2597,0
11242,r031,"All HHE institutions -> U. California, Merced",All HHE institutions,"U. California, Merced",2,30,22829,0,0,1967,1145,0,0,0,0,3938,268,13789,1724,0
11242,r032,"All HHE institutions -> U. Texas Rio Grande Valley, The<sup>b</sup>",All HHE institutions,"U. Texas Rio Grande Valley, The<sup>b</sup>",2,31,21535,0,0,1697,436,0,0,0,0,9562,158,7447,2235,0
11242,r033,All HHE institutions -> Embry-Riddle Aeronautical U.,All HHE institutions,Embry-Riddle Aeronautical U.,2,32,21447,0,58,3193,670,0,10094,0,0,0,1437,5996,0,0
11242,r034,"All HHE institutions -> U. Nevada, Las Vegas",All HHE institutions,"U. Nevada, Las Vegas",2,33,18635,0,0,748,0,419,0,0,0,9162,0,7711,595,0
11242,r035,"All HHE institutions -> California State U., Northridge<sup>b</sup>",All HHE institutions,"California State U., Northridge<sup>b</sup>",2,34,18564,0,0,1526,420,0,0,0,0,7934,0,8683,0,0
11242,r036,All HHE institutions -> Texas State U.,All HHE institutions,Texas State U.,2,35,18321,0,2108,1335,911,230,0,0,0,3240,254,7922,1234,1088
11242,r037,"All HHE institutions -> CUNY, Hunter C.",All HHE institutions,"CUNY, Hunter C.",2,36,14894,0,0,0,0,0,0,0,0,13298,0,1596,0,0
11242,r038,"All HHE institutions -> Rutgers, The State U. New Jersey<sup>b</sup>",All HHE institutions,"Rutgers, The State U. New Jersey<sup>b</sup>",2,37,14560,0,0,0,0,0,0,0,0,8223,0,5259,0,1077
11242,r039,All HHE institutions -> San Francisco State U.,All HHE institutions,San Francisco State U.,2,38,13031,0,0,0,524,0,0,0,0,5441,245,6821,0,0
11242,r040,"All HHE institutions -> California State U., Long Beach<sup>b</sup>",All HHE institutions,"California State U., Long Beach<sup>b</sup>",2,39,12286,0,0,1059,0,0,0,0,0,5973,0,4748,6,500
11242,r041,"All HHE institutions -> U. Puerto Rico, Rio Piedras",All HHE institutions,"U. Puerto Rico, Rio Piedras",2,40,10642,0,0,0,0,0,0,0,0,3730,0,6912,0,0
11242,r042,All HHE institutions -> Texas A&M U.-Corpus Christi,All HHE institutions,Texas A&M U.-Corpus Christi,2,41,10379,0,1179,0,134,549,0,0,0,0,617,7900,0,0
11242,r043,All HHE institutions -> Loma Linda U.,All HHE institutions,Loma Linda U.,2,42,9451,0,0,0,0,0,0,0,0,8840,175,0,436,0
11242,r044,All HHE institutions -> Texas A&M U.-Kingsville,All HHE institutions,Texas A&M U.-Kingsville,2,43,8395,0,0,914,35,102,0,0,0,1196,264,4876,1006,0
11242,r045,All HHE institutions -> Nova Southeastern U.<sup>b</sup>,All HHE institutions,Nova Southeastern U.<sup>b</sup>,2,44,8220,0,464,1151,0,927,0,0,0,3955,0,1606,118,0
11242,r046,All HHE institutions -> Charles R. Drew U. Medicine and Science,All HHE institutions,Charles R. Drew U. Medicine and Science,2,45,7859,0,0,0,0,0,0,0,0,7859,0,0,0,0
11242,r047,"All HHE institutions -> California State U., Los Angeles<sup>b</sup>",All HHE institutions,"California State U., Los Angeles<sup>b</sup>",2,46,7661,0,0,0,0,0,0,0,0,1301,50,6309,0,0
11242,r048,"All HHE institutions -> California State U., Fresno<sup>b</sup>",All HHE institutions,"California State U., Fresno<sup>b</sup>",2,47,6900,0,0,383,0,0,0,0,0,1255,0,2528,2734,0
11242,r049,"All HHE institutions -> California State U., Fullerton<sup>b</sup>",All HHE institutions,"California State U., Fullerton<sup>b</sup>",2,48,6871,0,0,584,0,0,0,0,0,3061,0,3226,0,0
11242,r050,"All HHE institutions -> CUNY, Queens C.",All HHE institutions,"CUNY, Queens C.",2,49,6677,0,0,0,0,0,0,0,0,2441,0,4236,0,0
11242,r051,"All HHE institutions -> U. Puerto Rico, Mayaguez<sup>b</sup>",All HHE institutions,"U. Puerto Rico, Mayaguez<sup>b</sup>",2,50,6571,0,2000,756,0,0,0,0,0,771,0,2977,68,0
11242,r052,"All HHE institutions -> Colorado State U., Pueblo",All HHE institutions,"Colorado State U., Pueblo",2,51,6120,0,0,650,3695,111,0,0,0,0,0,1396,269,0
11242,r053,All HHE institutions -> Montclair State U.,All HHE institutions,Montclair State U.,2,52,5511,0,0,0,0,0,0,0,0,981,0,3780,750,0
11242,r054,"All HHE institutions -> CUNY, Hostos Community C.",All HHE institutions,"CUNY, Hostos Community C.",2,53,4175,0,0,0,0,0,0,0,0,0,0,4175,0,0
11242,r055,"All HHE institutions -> California State U., San Marcos<sup>b</sup>",All HHE institutions,"California State U., San Marcos<sup>b</sup>",2,54,3880,0,0,1500,0,0,0,0,0,2180,200,0,0,0
11242,r056,All HHE institutions -> Northeastern Illinois U.,All HHE institutions,Northeastern Illinois U.,2,55,3847,0,0,0,0,0,0,0,0,1599,0,2248,0,0
11242,r057,"All HHE institutions -> CUNY, Graduate Center",All HHE institutions,"CUNY, Graduate Center",2,56,3836,0,0,0,0,0,0,0,0,334,0,3502,0,0
11242,r058,"All HHE institutions -> California State U., Dominguez Hills",All HHE institutions,"California State U., Dominguez Hills",2,57,3833,0,0,1121,0,0,0,0,0,850,0,1330,533,0
11242,r059,"All HHE institutions -> CUNY, New York City C. Technology",All HHE institutions,"CUNY, New York City C. Technology",2,58,3741,0,0,683,0,0,0,0,0,0,0,3058,0,0
11242,r060,All HHE institutions -> New Mexico Highlands U.,All HHE institutions,New Mexico Highlands U.,2,59,3164,0,0,0,0,0,0,0,0,186,0,2710,268,0
11242,r061,All HHE institutions -> U. Incarnate Word,All HHE institutions,U. Incarnate Word,2,60,3069,0,0,612,0,0,0,0,0,2225,0,231,0,0
11242,r062,"All HHE institutions -> CUNY, Borough of Manhattan Community C.",All HHE institutions,"CUNY, Borough of Manhattan Community C.",2,61,3032,0,0,0,0,0,0,0,0,0,0,3032,0,0
11242,r063,All HHE institutions -> Marymount U.,All HHE institutions,Marymount U.,2,62,2943,0,0,0,0,0,0,0,0,293,0,2650,0,0
11242,r064,"All HHE institutions -> CUNY, John Jay C. Criminal Justice",All HHE institutions,"CUNY, John Jay C. Criminal Justice",2,63,2764,0,0,0,0,0,0,0,0,1724,0,1040,0,0
11242,r065,"All HHE institutions -> California State U., Monterey Bay",All HHE institutions,"California State U., Monterey Bay",2,64,2751,0,0,0,0,92,0,0,0,1273,0,1021,364,0
11242,r066,All HHE institutions -> San Jose State U.<sup>b</sup>,All HHE institutions,San Jose State U.<sup>b</sup>,2,65,2746,0,240,0,0,0,0,0,0,2206,0,0,0,300
11242,r067,All HHE institutions -> Indian River State C.,All HHE institutions,Indian River State C.,2,66,2736,0,0,0,0,0,0,0,0,0,0,2736,0,0
11242,r068,"All HHE institutions -> CUNY, C. Staten Island<sup>b</sup>",All HHE institutions,"CUNY, C. Staten Island<sup>b</sup>",2,67,2641,0,0,0,0,0,0,0,0,1146,0,1496,0,0
11242,r069,All HHE institutions -> Saddleback C.,All HHE institutions,Saddleback C.,2,68,2584,0,0,0,0,0,0,0,0,0,0,2584,0,0
11242,r070,All HHE institutions -> Texas A&M International U.,All HHE institutions,Texas A&M International U.,2,69,2534,0,0,0,122,0,0,0,0,1000,0,1412,0,0
11242,r071,All HHE institutions -> Miami Dade C.,All HHE institutions,Miami Dade C.,2,70,2365,0,0,0,0,0,0,497,0,0,0,1869,0,0
11242,r072,"All HHE institutions -> York C., City U. New York",All HHE institutions,"York C., City U. New York",2,71,2167,0,0,5,0,0,0,0,0,440,0,1723,0,0
11242,r073,"All HHE institutions -> CUNY, Lehman C.",All HHE institutions,"CUNY, Lehman C.",2,72,2130,0,0,0,0,0,0,0,0,1416,0,714,0,0
11242,r074,"All HHE institutions -> California State U., East Bay",All HHE institutions,"California State U., East Bay",2,73,2100,0,0,0,0,23,0,0,0,462,0,1614,0.05,0
11242,r075,"All HHE institutions -> U. Puerto Rico, Ponce",All HHE institutions,"U. Puerto Rico, Ponce",2,74,2083,0,0,528,0,0,0,0,0,1555,0,0,0,0
11242,r076,"All HHE institutions -> SUNY, Nassau Community C.",All HHE institutions,"SUNY, Nassau Community C.",2,75,1981,0,0,0,0,0,0,0,0,0,0,1981,0,0
11242,r077,"All HHE institutions -> Texas A&M U., San Antonio",All HHE institutions,"Texas A&M U., San Antonio",2,76,1884,0,0,90,898,0,0,0,0,0,0,895,0,0
11242,r078,"All HHE institutions -> California State U., Bakersfield",All HHE institutions,"California State U., Bakersfield",2,77,1843,0,0,0,0,5,0,0,0,266,0,972,600,0
11242,r079,All HHE institutions -> Metropolitan State U. Denver,All HHE institutions,Metropolitan State U. Denver,2,78,1765,0,0,0,0,0,0,0,0,0,0,1765,0,0
11242,r080,All HHE institutions -> Dominican C.,All HHE institutions,Dominican C.,2,79,1749,0,0,0,0,0,0,0,0,250,0,1499,0,0
11242,r081,All HHE institutions -> Rio Hondo C.,All HHE institutions,Rio Hondo C.,2,80,1504,0,0,0,0,0,0,0,0,0,0,1504,0,0
11242,r082,All HHE institutions -> C. DuPage,All HHE institutions,C. DuPage,2,81,1500,0,0,0,0,0,0,0,0,0,0,1500,0,0
11242,r083,All HHE institutions -> Southwestern U.,All HHE institutions,Southwestern U.,2,81,1500,0,0,0,0,0,0,0,0,0,0,1500,0,0
11242,r084,All HHE institutions -> Angelo State U.,All HHE institutions,Angelo State U.,2,83,1500,0,0,0,0,0,0,0,0,0,0,1500,0,0
11242,r085,All HHE institutions -> Mount Saint Mary's U.,All HHE institutions,Mount Saint Mary's U.,2,84,1496,0,0,0,0,0,0,0,0,0,0,1496,0,0
11242,r086,All HHE institutions -> San Jacinto Community C. District<sup>b</sup>,All HHE institutions,San Jacinto Community C. District<sup>b</sup>,2,85,1479,0,0,0,0,0,0,0,0,0,0,1479,0,0
11242,r087,All HHE institutions -> Dominican U.,All HHE institutions,Dominican U.,2,86,1465,0,0,479,0,0,0,0,0,0,0,986,0,0
11242,r088,"All HHE institutions -> California State U., San Bernardino<sup>b</sup>",All HHE institutions,"California State U., San Bernardino<sup>b</sup>",2,87,1408,0,0,0,0,0,0,0,0,1408,0,0,0,0
11242,r089,All HHE institutions -> U. Houston-Clear Lake,All HHE institutions,U. Houston-Clear Lake,2,88,1392,0,0,0,0,0,0,0,0,0,0,1392,0,0
11242,r090,All HHE institutions -> Polytechnic U. Puerto Rico,All HHE institutions,Polytechnic U. Puerto Rico,2,89,1330,0,0,0,0,0,0,0,0,0,0,1330,0,0
11242,r091,"All HHE institutions -> St. Mary's U., San Antonio",All HHE institutions,"St. Mary's U., San Antonio",2,90,1249,0,0,0,0,0,0,0,0,475,0,774,0,0
11242,r092,All HHE institutions -> Hillsborough Community C.,All HHE institutions,Hillsborough Community C.,2,91,1240,0,0,0,0,0,0,0,0,0,0,1240,0,0
11242,r093,All HHE institutions -> Texas Woman's U.,All HHE institutions,Texas Woman's U.,2,92,1225,0,0,150,0,0,0,0,0,533,0,542,0,0
11242,r094,"All HHE institutions -> CUNY, Baruch C.",All HHE institutions,"CUNY, Baruch C.",2,93,1156,0,0,0,0,0,0,0,0,594,0,563,0,0
11242,r095,All HHE institutions -> William Paterson U.,All HHE institutions,William Paterson U.,2,94,1148,0,0,0,0,0,0,0,0,548,0,600,0,0
11242,r096,"All HHE institutions -> Eastern New Mexico U., Portales",All HHE institutions,"Eastern New Mexico U., Portales",2,95,1141,0,0,0,750,0,0,0,0,0,0,391,0,0
11242,r097,"All HHE institutions -> U. Puerto Rico, Aguadilla",All HHE institutions,"U. Puerto Rico, Aguadilla",2,96,1131,0,0,0,0,0,0,231,0,0,0,899,0,0
11242,r098,All HHE institutions -> Sonoma State U.,All HHE institutions,Sonoma State U.,2,97,1126,0,0,0,0,0,0,0,0,0,203,923,0,0
11242,r099,All HHE institutions -> California Lutheran U.,All HHE institutions,California Lutheran U.,2,98,1124,0,0,0,0,0,0,0,0,0,0,1124,0,0
11242,r100,"All HHE institutions -> California State U., Chico<sup>b</sup>",All HHE institutions,"California State U., Chico<sup>b</sup>",2,99,1109,0,0,167,0,0,0,0,0,0,0,912,30,0
11242,r101,"All HHE institutions -> U. Puerto Rico, Humacao",All HHE institutions,"U. Puerto Rico, Humacao",2,100,1098,0,0,0,0,0,0,0,0,376,0,722,0,0
11242,r102,All HHE institutions -> Connecticut Board of Regents for Higher Education<sup>b</sup>,All HHE institutions,Connecticut Board of Regents for Higher Education<sup>b</sup>,2,101,1044,0,0,0,0,0,0,0,0,0,0,1044,0,0
11242,r103,All HHE institutions -> Allan Hancock C.,All HHE institutions,Allan Hancock C.,2,102,1042,0,0,0,0,0,0,0,0,0,0,1042,0,0
11242,r104,All HHE institutions -> U. Texas of the Permian Basin,All HHE institutions,U. Texas of the Permian Basin,2,103,1026,0,0,292,0,0,0,250,0,484,0,0,0,0
11242,r105,"All HHE institutions -> State U. New York, Purchase C.",All HHE institutions,"State U. New York, Purchase C.",2,104,888,0,0,0,107,0,0,0,0,290,0,491,0,0
11242,r106,"All HHE institutions -> California State Polytechnic U., Pomona<sup>b</sup>",All HHE institutions,"California State Polytechnic U., Pomona<sup>b</sup>",2,105,859,0,0,345,0,0,0,0,0,515,0,0,0,0
11242,r107,"All HHE institutions -> California State U., Channel Islands",All HHE institutions,"California State U., Channel Islands",2,106,847,0,0,0,0,0,0,0,0,364,0,484,0,0
11242,r108,All HHE institutions -> Rush U.<sup>b</sup>,All HHE institutions,Rush U.<sup>b</sup>,2,107,800,0,0,0,0,0,0,0,0,800,0,0,0,0
11242,r109,All HHE institutions -> U. Bridgeport,All HHE institutions,U. Bridgeport,2,108,796,0,0,200,0,0,0,0,0,396,0,200,0,0
11242,r110,All HHE institutions -> Inter American U. Puerto Rico<sup>b</sup>,All HHE institutions,Inter American U. Puerto Rico<sup>b</sup>,2,109,782,0,0,600,0,0,0,0,0,182,0,0,0,0
11242,r111,All HHE institutions -> Elmhurst U.,All HHE institutions,Elmhurst U.,2,110,777,0,0,0,0,0,0,0,0,0,0,777,0,0
11242,r112,All HHE institutions -> Feather River Community C. District,All HHE institutions,Feather River Community C. District,2,111,750,0,0,0,0,0,0,0,0,0,0,750,0,0
11242,r113,All HHE institutions -> Merced Community C. District,All HHE institutions,Merced Community C. District,2,111,750,0,0,0,0,0,0,0,0,0,0,750,0,0
11242,r114,"All HHE institutions -> San Jose-Evergreen Community C. District, Evergreen Valley C.",All HHE institutions,"San Jose-Evergreen Community C. District, Evergreen Valley C.",2,113,750,0,0,0,0,0,0,0,0,0,0,750,0,0
11242,r115,All HHE institutions -> Universidad Central del Caribe,All HHE institutions,Universidad Central del Caribe,2,114,742,0,0,0,0,0,0,0,0,742,0,0,0,0
11242,r116,All HHE institutions -> Wayland Baptist U.,All HHE institutions,Wayland Baptist U.,2,115,741,0,0,0,0,0,0,0,0,0,0,741,0,0
11242,r117,All HHE institutions -> Sam Houston State U.,All HHE institutions,Sam Houston State U.,2,116,687,0,0,0,0,0,0,0,0,538,0,0,150,0
11242,r118,All HHE institutions -> National Louis U.,All HHE institutions,National Louis U.,2,117,659,0,0,0,0,0,0,0,0,0,0,659,0,0
11242,r119,"All HHE institutions -> Southwestern C., Chula Vista",All HHE institutions,"Southwestern C., Chula Vista",2,118,650,0,0,0,0,0,0,0,0,0,0,650,0,0
11242,r120,All HHE institutions -> C. Canyons,All HHE institutions,C. Canyons,2,119,646,0,0,0,0,0,0,0,0,0,0,646,0,0
11242,r121,All HHE institutions -> Saint Mary's C. California,All HHE institutions,Saint Mary's C. California,2,120,636,0,0,0,0,0,0,0,0,0,0,636,0,0
11242,r122,"All HHE institutions -> U. Puerto Rico, Cayey",All HHE institutions,"U. Puerto Rico, Cayey",2,121,618,0,0,0,0,0,0,0,0,314,0,304,0,0
11242,r123,All HHE institutions -> Manhattan C.,All HHE institutions,Manhattan C.,2,122,591,0,0,97,0,0,0,0,0,0,0,494,0,0
11242,r124,All HHE institutions -> West Texas A&M U.,All HHE institutions,West Texas A&M U.,2,123,572,0,0,0,0,0,0,0,0,0,0,289,283,0
11242,r125,All HHE institutions -> Holyoke Community C.,All HHE institutions,Holyoke Community C.,2,124,558,0,0,0,0,0,0,0,0,558,0,0,0,0
11242,r126,All HHE institutions -> Austin Community C. District,All HHE institutions,Austin Community C. District,2,125,541,0,0,0,0,0,0,0,0,0,0,541,0,0
11242,r127,"All HHE institutions -> CUNY, Queensborough Community C.",All HHE institutions,"CUNY, Queensborough Community C.",2,126,530,0,0,0,0,0,0,0,0,317,0,213,0,0
11242,r128,"All HHE institutions -> Foothill-De Anza Community C. District, Foothill C.",All HHE institutions,"Foothill-De Anza Community C. District, Foothill C.",2,127,526,0,0,0,0,0,0,0,0,0,0,526,0,0
11242,r129,"All HHE institutions -> California State U., Stanislaus",All HHE institutions,"California State U., Stanislaus",2,128,520,0,0,0,0,26,0,0,0,102,113,279,0,0
11242,r130,All HHE institutions -> Valencia C.,All HHE institutions,Valencia C.,2,129,510,0,0,0,0,0,0,0,0,0,0,510,0,0
11242,r131,All HHE institutions -> Our Lady of the Lake U.,All HHE institutions,Our Lady of the Lake U.,2,130,500,0,0,0,0,0,0,0,0,0,0,500,0,0
11242,r132,All HHE institutions -> Mercy C.,All HHE institutions,Mercy C.,2,131,479,0,0,0,0,0,0,0,0,479,0,0,0,0
11242,r133,"All HHE institutions -> CUNY, Bronx Community C.",All HHE institutions,"CUNY, Bronx Community C.",2,132,470,0,0,0,0,0,0,0,0,0,0,470,0,0
11242,r134,All HHE institutions -> Southern California U. Health Sciences,All HHE institutions,Southern California U. Health Sciences,2,133,460,0,0,0,0,0,0,0,0,460,0,0,0,0
11242,r135,All HHE institutions -> Columbia Gorge Community C.,All HHE institutions,Columbia Gorge Community C.,2,134,457,0,0,0,0,0,0,0,0,0,0,457,0,0
11242,r136,All HHE institutions -> Monterey Peninsula C.,All HHE institutions,Monterey Peninsula C.,2,135,437,0,0,0,0,0,0,0,0,0,0,437,0,0
11242,r137,All HHE institutions -> Santa Monica C.,All HHE institutions,Santa Monica C.,2,136,434,0,0,0,0,0,0,0,0,0,0,434,0,0
11242,r138,All HHE institutions -> Cerritos C.,All HHE institutions,Cerritos C.,2,137,429,0,0,0,79,0,0,0,0,0,0,350,0,0
11242,r139,"All HHE institutions -> Universidad Ana G. Mendez, Gurabo Campus",All HHE institutions,"Universidad Ana G. Mendez, Gurabo Campus",2,138,428,0,0,0,0,0,0,250,0,178,0,0,0,0
11242,r140,All HHE institutions -> Fairleigh Dickinson U.<sup>b</sup>,All HHE institutions,Fairleigh Dickinson U.<sup>b</sup>,2,139,421,0,0,221,0,0,0,0,0,0,0,200,0,0
11242,r141,"All HHE institutions -> Los Angeles Community C. District, Pierce C.",All HHE institutions,"Los Angeles Community C. District, Pierce C.",2,140,400,0,0,0,0,0,0,0,0,0,0,400,0,0
11242,r142,"All HHE institutions -> Universidad Ana G. Mendez, Cupey",All HHE institutions,"Universidad Ana G. Mendez, Cupey",2,141,357,0,0,0,0,0,0,0,0,0,0,357,0,0
11242,r143,"All HHE institutions -> Rancho Santiago Community C. District, Santa Ana",All HHE institutions,"Rancho Santiago Community C. District, Santa Ana",2,142,350,0,0,0,0,0,0,0,0,0,0,350,0,0
11242,r144,All HHE institutions -> Saint Augustine C.,All HHE institutions,Saint Augustine C.,2,142,350,0,0,0,0,0,0,0,0,0,0,350,0,0
11242,r145,All HHE institutions -> Montgomery C.,All HHE institutions,Montgomery C.,2,144,350,0,0,0,0,0,0,0,0,0,0,350,0,0
11242,r146,"All HHE institutions -> Los Angeles Community C. District, Los Angeles Harbor C.",All HHE institutions,"Los Angeles Community C. District, Los Angeles Harbor C.",2,145,350,0,0,0,0,0,0,0,0,0,0,350,0,0
11242,r147,"All HHE institutions -> CUNY, LaGuardia Community C.",All HHE institutions,"CUNY, LaGuardia Community C.",2,146,334,0,0,0,0,0,0,0,0,334,0,0,0,0
11242,r148,All HHE institutions -> Broward C.,All HHE institutions,Broward C.,2,147,324,0,0,0,0,0,0,0,0,0,0,324,0,0
11242,r149,All HHE institutions -> St. Edward's U.,All HHE institutions,St. Edward's U.,2,148,316,0,0,0,0,0,0,0,0,95,0,220,0,0
11242,r150,All HHE institutions -> C. Mainland,All HHE institutions,C. Mainland,2,149,308,0,0,0,0,0,0,0,0,0,0,308,0,0
11242,r151,All HHE institutions -> Vaughn C. Aeronautics and Technology,All HHE institutions,Vaughn C. Aeronautics and Technology,2,150,285,0,0,0,0,0,0,0,0,0,0,285,0,0
11242,r152,All HHE institutions -> City Colleges of Chicago<sup>b</sup>,All HHE institutions,City Colleges of Chicago<sup>b</sup>,2,151,275,0,0,0,0,0,0,0,0,0,0,275,0,0
11242,r153,All HHE institutions -> Wenatchee Valley C.,All HHE institutions,Wenatchee Valley C.,2,152,269,0,0,0,0,0,0,0,0,0,0,0,269,0
11242,r154,All HHE institutions -> Pima Community C.,All HHE institutions,Pima Community C.,2,153,267,0,0,0,0,0,0,0,0,0,0,267,0,0
11242,r155,All HHE institutions -> Rhode Island C.,All HHE institutions,Rhode Island C.,2,154,265,0,0,0,0,0,0,0,0,265,0,0,0,0
11242,r156,All HHE institutions -> Galveston C.,All HHE institutions,Galveston C.,2,155,259,0,0,0,0,0,0,0,0,0,0,259,0,0
11242,r157,"All HHE institutions -> U. St. Thomas, Houston",All HHE institutions,"U. St. Thomas, Houston",2,156,250,0,0,0,0,0,0,250,0,0,0,0,0,0
11242,r158,"All HHE institutions -> St. Thomas U., Miami Gardens",All HHE institutions,"St. Thomas U., Miami Gardens",2,157,250,0,0,0,0,0,0,250,0,0,0,0,0,0
11242,r159,All HHE institutions -> Houston Baptist U.,All HHE institutions,Houston Baptist U.,2,158,250,0,0,0,0,0,0,0,0,0,0,250,0,0
11242,r160,All HHE institutions -> U. Redlands,All HHE institutions,U. Redlands,2,159,249,0,0,0,0,0,0,0,0,0,0,249,0,0
