table_id,row_id,industry_and_company_size_full_path,industry_and_company_size_level_1,industry_and_company_size_level_2,industry_and_company_size_level_3,industry_and_company_size_level_4,industry_and_company_size_level_5,industry_and_company_size_hierarchy_depth,field_naics_code,field_domestic_r_d_paid_for_by_the_company_and_others,field_depreciation,field_capital_expenditures_related_to_r_d,field_adjusted_domestic_r_d_paid_for_by_the_company_and_others,field_change_amount,field_change_percent
8775,r011,All industries -> Manufacturing industries -> Chemicals -> Basic chemicals,All industries,Manufacturing industries,Chemicals,Basic chemicals,,4,3251,"['2,545', '&nbsp;']","['147', '&nbsp;']","['214', '&nbsp;']","['2,612', '&nbsp;']","['67', 'i']","['2.6', '&nbsp;']"
8775,r012,"All industries -> Manufacturing industries -> Chemicals -> Resin, synthetic rubber, and artificial synthetic fibers and filaments",All industries,Manufacturing industries,Chemicals,"Resin, synthetic rubber, and artificial synthetic fibers and filaments",,4,3252,"['711', '&nbsp;']","['D', '&nbsp;']","['88', 'i']","['D', '&nbsp;']","['D', '&nbsp;']","['D', '&nbsp;']"
8775,r013,"All industries -> Manufacturing industries -> Chemicals -> Pesticide, fertilizer, and other agricultural chemicals",All industries,Manufacturing industries,Chemicals,"Pesticide, fertilizer, and other agricultural chemicals",,4,3253,"['D', '&nbsp;']","['D', '&nbsp;']","['101', 'i']","['D', '&nbsp;']","['D', '&nbsp;']","['D', '&nbsp;']"
8775,r014,All industries -> Manufacturing industries -> Chemicals -> Pharmaceuticals and medicines,All industries,Manufacturing industries,Chemicals,Pharmaceuticals and medicines,,4,3254,"['64,628', '&nbsp;']","['3,246', '&nbsp;']","['3,400', '&nbsp;']","['64,781', 'i']","['154', 'i']","['0.2', '&nbsp;']"
8775,r015,"All industries -> Manufacturing industries -> Chemicals -> Soap, cleaning compound, and toilet preparation",All industries,Manufacturing industries,Chemicals,"Soap, cleaning compound, and toilet preparation",,4,3256,"['2,800', '&nbsp;']","['D', '&nbsp;']","['284', 'i']","['D', '&nbsp;']","['D', '&nbsp;']","['D', '&nbsp;']"
8775,r016,"All industries -> Manufacturing industries -> Chemicals -> Paint, coating, adhesive, and other chemicals",All industries,Manufacturing industries,Chemicals,"Paint, coating, adhesive, and other chemicals",,4,"3255, 3259","['D', '&nbsp;']","['D', '&nbsp;']","['92', 'i']","['D', '&nbsp;']","['D', '&nbsp;']","['D', '&nbsp;']"
8775,r017,All industries -> Manufacturing industries -> Plastics and rubber products,All industries,Manufacturing industries,Plastics and rubber products,,,3,326,"['3,752', '&nbsp;']","['192', '&nbsp;']","['451', '&nbsp;']","['4,011', '&nbsp;']","['259', 'i']","['6.9', '&nbsp;']"
8775,r018,All industries -> Manufacturing industries -> Nonmetallic mineral products,All industries,Manufacturing industries,Nonmetallic mineral products,,,3,327,"['1,289', '&nbsp;']","['76', '&nbsp;']","['242', '&nbsp;']","['1,455', '&nbsp;']","['166', 'i']","['12.9', '&nbsp;']"
8775,r019,All industries -> Manufacturing industries -> Primary metals,All industries,Manufacturing industries,Primary metals,,,3,331,"['592', '&nbsp;']","['19', '&nbsp;']","['57', 'i']","['631', 'i']","['38', 'i']","['6.5', '&nbsp;']"
8775,r020,All industries -> Manufacturing industries -> Fabricated metal products,All industries,Manufacturing industries,Fabricated metal products,,,3,332,"['2,239', '&nbsp;']","['38', '&nbsp;']","['130', 'i']","['2,331', 'i']","['92', 'i']","['4.1', '&nbsp;']"
8775,r021,All industries -> Manufacturing industries -> Machinery,All industries,Manufacturing industries,Machinery,,,3,333,"['12,585', '&nbsp;']","['531', '&nbsp;']","['1,126', '&nbsp;']","['13,180', '&nbsp;']","['595', '&nbsp;']","['4.7', '&nbsp;']"
8775,r022,All industries -> Manufacturing industries -> Machinery -> Agricultural implement,All industries,Manufacturing industries,Machinery,Agricultural implement,,4,33311,"['1,565', '&nbsp;']","['46', '&nbsp;']","['64', '&nbsp;']","['1,583', '&nbsp;']","['18', '&nbsp;']","['1.2', '&nbsp;']"
8775,r023,All industries -> Manufacturing industries -> Machinery -> Semiconductor machinery,All industries,Manufacturing industries,Machinery,Semiconductor machinery,,4,333242,"['3,411', '&nbsp;']","['247', '&nbsp;']","['287', '&nbsp;']","['3,451', '&nbsp;']","['40', '&nbsp;']","['1.2', '&nbsp;']"
8775,r024,"All industries -> Manufacturing industries -> Machinery -> Engine, turbine, and power transmission equipment",All industries,Manufacturing industries,Machinery,"Engine, turbine, and power transmission equipment",,4,3336,"['1,959', '&nbsp;']","['91', '&nbsp;']","['109', '&nbsp;']","['1,977', '&nbsp;']","['18', '&nbsp;']","['0.9', '&nbsp;']"
8775,r025,All industries -> Manufacturing industries -> Machinery -> Other machinery,All industries,Manufacturing industries,Machinery,Other machinery,,4,other 333,"['5,650', '&nbsp;']","['146', '&nbsp;']","['665', 'i']","['6,169', '&nbsp;']","['519', 'i']","['9.2', '&nbsp;']"
8775,r026,All industries -> Manufacturing industries -> Computer and electronic products,All industries,Manufacturing industries,Computer and electronic products,,,3,334,"['77,385', '&nbsp;']","['3,716', '&nbsp;']","['5,024', 'i']","['78,693', 'i']","['1,308', 'i']","['1.7', '&nbsp;']"
8775,r027,All industries -> Manufacturing industries -> Computer and electronic products -> Communications equipment,All industries,Manufacturing industries,Computer and electronic products,Communications equipment,,4,3342,"['13,112', '&nbsp;']","['560', '&nbsp;']","['477', 'i']","['13,029', 'i']","['-83', 'i']","['-0.6', '&nbsp;']"
8775,r028,All industries -> Manufacturing industries -> Computer and electronic products -> Semiconductor and other electronic components,All industries,Manufacturing industries,Computer and electronic products,Semiconductor and other electronic components,,4,3344,"['31,391', '&nbsp;']","['1,691', 'i']","['2,567', 'i']","['32,267', 'i']","['875', 'i']","['2.8', '&nbsp;']"
8775,r029,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments",,4,3345,"['14,885', '&nbsp;']","['345', '&nbsp;']","['573', '&nbsp;']","['15,113', '&nbsp;']","['229', 'i']","['1.5', '&nbsp;']"
8775,r030,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments -> Electromedical, electrotherapeutic, and irradiation apparatus",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments","Electromedical, electrotherapeutic, and irradiation apparatus",5,"334510, 334517","['2,632', '&nbsp;']","['81', 'i']","['141', 'i']","['2,692', 'i']","['60', 'i']","['2.3', '&nbsp;']"
8775,r031,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments -> Search, detection, navigation, guidance, aeronautical, and nautical system and instrument",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments","Search, detection, navigation, guidance, aeronautical, and nautical system and instrument",5,334511,"['7,533', '&nbsp;']","['144', '&nbsp;']","['221', '&nbsp;']","['7,609', '&nbsp;']","['76', '&nbsp;']","['1.0', '&nbsp;']"
8775,r032,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments -> Other measuring and controlling device",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments",Other measuring and controlling device,5,other 3345,"['4,720', '&nbsp;']","['119', '&nbsp;']","['212', 'i']","['4,813', 'i']","['92', 'i']","['2.0', '&nbsp;']"
8775,r033,All industries -> Manufacturing industries -> Computer and electronic products -> Other computer and electronic products,All industries,Manufacturing industries,Computer and electronic products,Other computer and electronic products,,4,other 334,"['17,997', '&nbsp;']","['1,120', '&nbsp;']","['1,407', '&nbsp;']","['18,284', '&nbsp;']","['287', 'i']","['1.6', '&nbsp;']"
8775,r034,"All industries -> Manufacturing industries -> Electrical equipment, appliances, and components",All industries,Manufacturing industries,"Electrical equipment, appliances, and components",,,3,335,"['4,771', '&nbsp;']","['125', '&nbsp;']","['160', '&nbsp;']","['4,806', '&nbsp;']","['36', '&nbsp;']","['0.7', '&nbsp;']"
8775,r035,All industries -> Manufacturing industries -> Transportation equipment,All industries,Manufacturing industries,Transportation equipment,,,3,336,"['51,275', '&nbsp;']","['872', '&nbsp;']","['2,181', '&nbsp;']","['52,585', '&nbsp;']","['1,309', '&nbsp;']","['2.6', '&nbsp;']"
8775,r036,"All industries -> Manufacturing industries -> Transportation equipment -> Motor vehicles, bodies, trailers, and parts",All industries,Manufacturing industries,Transportation equipment,"Motor vehicles, bodies, trailers, and parts",,4,3361–63,"['22,042', '&nbsp;']","['640', '&nbsp;']","['1,184', '&nbsp;']","['22,586', '&nbsp;']","['545', '&nbsp;']","['2.5', '&nbsp;']"
8775,r037,All industries -> Manufacturing industries -> Transportation equipment -> Aerospace products and parts,All industries,Manufacturing industries,Transportation equipment,Aerospace products and parts,,4,3364,"['26,645', '&nbsp;']","['191', '&nbsp;']","['871', '&nbsp;']","['27,326', '&nbsp;']","['680', '&nbsp;']","['2.6', '&nbsp;']"
8775,r038,"All industries -> Manufacturing industries -> Transportation equipment -> Aerospace products and parts -> Aircraft, aircraft engine, and aircraft parts",All industries,Manufacturing industries,Transportation equipment,Aerospace products and parts,"Aircraft, aircraft engine, and aircraft parts",5,336411–13,"['25,221', '&nbsp;']","['190', '&nbsp;']","['853', '&nbsp;']","['25,884', '&nbsp;']","['664', '&nbsp;']","['2.6', '&nbsp;']"
8775,r039,"All industries -> Manufacturing industries -> Transportation equipment -> Aerospace products and parts -> Guided missile, space vehicle, and related parts",All industries,Manufacturing industries,Transportation equipment,Aerospace products and parts,"Guided missile, space vehicle, and related parts",5,"336414–15, 336419","['1,424', 'i']","['1', '&nbsp;']","['18', 'i']","['1,441', 'i']","['17', 'i']","['1.2', '&nbsp;']"
8775,r040,"All industries -> Manufacturing industries -> Transportation equipment -> Military armored vehicle, tank, and tank component",All industries,Manufacturing industries,Transportation equipment,"Military armored vehicle, tank, and tank component",,4,336992,"['D', '&nbsp;']","['*', '&nbsp;']","['*', '&nbsp;']","['D', '&nbsp;']","['*', '&nbsp;']","['D', '&nbsp;']"
8775,r041,All industries -> Manufacturing industries -> Transportation equipment -> Other transportation,All industries,Manufacturing industries,Transportation equipment,Other transportation,,4,other 336,"['D', '&nbsp;']","['41', '&nbsp;']","['125', '&nbsp;']","['D', '&nbsp;']","['84', 'i']","['D', '&nbsp;']"
8775,r042,All industries -> Manufacturing industries -> Furniture and related products,All industries,Manufacturing industries,Furniture and related products,,,3,337,"['366', '&nbsp;']","['3', '&nbsp;']","['52', 'i']","['415', 'i']","['49', 'i']","['13.4', '&nbsp;']"
8775,r043,All industries -> Manufacturing industries -> Miscellaneous,All industries,Manufacturing industries,Miscellaneous,,,3,339,"['D', '&nbsp;']","['473', '&nbsp;']","['726', '&nbsp;']","['D', '&nbsp;']","['253', '&nbsp;']","['D', '&nbsp;']"
8775,r044,All industries -> Manufacturing industries -> Miscellaneous -> Medical equipment and supplies,All industries,Manufacturing industries,Miscellaneous,Medical equipment and supplies,,4,3391,"['11,668', '&nbsp;']","['436', '&nbsp;']","['611', '&nbsp;']","['11,844', '&nbsp;']","['176', '&nbsp;']","['1.5', '&nbsp;']"
8775,r045,All industries -> Manufacturing industries -> Miscellaneous -> Other miscellaneous manufacturing,All industries,Manufacturing industries,Miscellaneous,Other miscellaneous manufacturing,,4,3399,"['D', '&nbsp;']","['37', 'i']","['115', 'i']","['D', '&nbsp;']","['78', '&nbsp;']","['D', '&nbsp;']"
8775,r046,All industries -> Nonmanufacturing industries,All industries,Nonmanufacturing industries,,,,2,"21–23, 42–81","['124,132', '&nbsp;']","['3,536', '&nbsp;']","['9,434', 'i']","['130,030', '&nbsp;']","['5,898', 'i']","['4.8', '&nbsp;']"
8775,r047,"All industries -> Nonmanufacturing industries -> Mining, quarrying, oil and gas extraction, and support activities",All industries,Nonmanufacturing industries,"Mining, quarrying, oil and gas extraction, and support activities",,,3,21,"['3,296', '&nbsp;']","['108', '&nbsp;']","['421', '&nbsp;']","['3,609', '&nbsp;']","['313', '&nbsp;']","['9.5', '&nbsp;']"
8775,r048,All industries -> Nonmanufacturing industries -> Utilities,All industries,Nonmanufacturing industries,Utilities,,,3,22,"['351', '&nbsp;']","['68', 'i']","['D', '&nbsp;']","['D', '&nbsp;']","['D', '&nbsp;']","['D', '&nbsp;']"
8775,r049,All industries -> Nonmanufacturing industries -> Wholesale trade,All industries,Nonmanufacturing industries,Wholesale trade,,,3,42,"['452', 'i']","['4', 'i']","['2,682', 'i']","['3,130', 'i']","['2,678', 'i']","['592.0', '&nbsp;']"
8775,r050,All industries -> Nonmanufacturing industries -> Electronic shopping and electronic auctions,All industries,Nonmanufacturing industries,Electronic shopping and electronic auctions,,,3,454111–12,"['1,569', 'i']","['182', 'i']","['136', 'i']","['1,523', 'i']","['-46', 'i']","['-2.9', '&nbsp;']"
8775,r051,All industries -> Nonmanufacturing industries -> Transportation and warehousing,All industries,Nonmanufacturing industries,Transportation and warehousing,,,3,48–49,"['488', '&nbsp;']","['0', '&nbsp;']","['112', 'i']","['600', 'i']","['112', 'i']","['22.9', '&nbsp;']"
8775,r052,All industries -> Nonmanufacturing industries -> Information,All industries,Nonmanufacturing industries,Information,,,3,51,"['70,748', '&nbsp;']","['1,983', '&nbsp;']","['3,313', '&nbsp;']","['72,078', '&nbsp;']","['1,330', '&nbsp;']","['1.9', '&nbsp;']"
8775,r053,All industries -> Nonmanufacturing industries -> Information -> Publishing,All industries,Nonmanufacturing industries,Information,Publishing,,4,511,"['33,574', '&nbsp;']","['619', '&nbsp;']","['1,352', '&nbsp;']","['34,307', '&nbsp;']","['733', '&nbsp;']","['2.2', '&nbsp;']"
8775,r054,"All industries -> Nonmanufacturing industries -> Information -> Publishing -> Newspaper, periodical, book, and directory publishers",All industries,Nonmanufacturing industries,Information,Publishing,"Newspaper, periodical, book, and directory publishers",5,5111,"['79', 'i']","['7', 'i']","['21', 'i']","['93', 'i']","['14', 'i']","['17.3', '&nbsp;']"
8775,r055,All industries -> Nonmanufacturing industries -> Information -> Publishing -> Software publishers,All industries,Nonmanufacturing industries,Information,Publishing,Software publishers,5,5112,"['33,495', '&nbsp;']","['612', '&nbsp;']","['1,331', '&nbsp;']","['34,215', '&nbsp;']","['720', '&nbsp;']","['2.1', '&nbsp;']"
8775,r056,All industries -> Nonmanufacturing industries -> Information -> Telecommunications,All industries,Nonmanufacturing industries,Information,Telecommunications,,4,517,"['D', '&nbsp;']","['D', '&nbsp;']","['584', 'i']","['D', '&nbsp;']","['D', '&nbsp;']","['D', '&nbsp;']"
8775,r057,"All industries -> Nonmanufacturing industries -> Information -> Data processing, hosting, and related services",All industries,Nonmanufacturing industries,Information,"Data processing, hosting, and related services",,4,518,"['11,914', '&nbsp;']","['282', '&nbsp;']","['871', '&nbsp;']","['12,503', '&nbsp;']","['589', '&nbsp;']","['4.9', '&nbsp;']"
8775,r058,All industries -> Nonmanufacturing industries -> Information -> Other information,All industries,Nonmanufacturing industries,Information,Other information,,4,other 51,"['D', '&nbsp;']","['D', '&nbsp;']","['506', 'i']","['D', '&nbsp;']","['D', '&nbsp;']","['D', '&nbsp;']"
8775,r059,All industries -> Nonmanufacturing industries -> Finance and insurance,All industries,Nonmanufacturing industries,Finance and insurance,,,3,52,"['7,331', '&nbsp;']","['94', '&nbsp;']","['514', 'i']","['7,751', 'i']","['420', 'i']","['5.7', '&nbsp;']"
8775,r060,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing,All industries,Nonmanufacturing industries,Real estate and rental and leasing,,,3,53,"['475', '&nbsp;']","['9', '&nbsp;']","['D', '&nbsp;']","['D', '&nbsp;']","['D', '&nbsp;']","['D', '&nbsp;']"
8775,r061,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing -> Lessors of nonfinancial intangible assets (except copyrighted works),All industries,Nonmanufacturing industries,Real estate and rental and leasing,Lessors of nonfinancial intangible assets (except copyrighted works),,4,533,"['27', '&nbsp;']","['0', '&nbsp;']","['D', '&nbsp;']","['D', '&nbsp;']","['D', '&nbsp;']","['D', '&nbsp;']"
8775,r062,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing -> Other real estate and rental and leasing,All industries,Nonmanufacturing industries,Real estate and rental and leasing,Other real estate and rental and leasing,,4,other 53,"['449', '&nbsp;']","['9', '&nbsp;']","['56', 'i']","['495', 'i']","['47', 'i']","['10.5', '&nbsp;']"
8775,r063,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",,,3,54,"['37,595', '&nbsp;']","['1,045', '&nbsp;']","['1,637', 'i']","['38,186', 'i']","['591', 'i']","['1.6', '&nbsp;']"
8775,r064,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Architectural, engineering, and related services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services","Architectural, engineering, and related services",,4,5413,"['3,412', '&nbsp;']","['23', '&nbsp;']","['46', 'i']","['3,436', 'i']","['24', 'i']","['0.7', '&nbsp;']"
8775,r065,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Computer systems design and related services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Computer systems design and related services,,4,5415,"['15,747', '&nbsp;']","['591', '&nbsp;']","['929', '&nbsp;']","['16,084', 'i']","['337', 'i']","['2.1', '&nbsp;']"
8775,r066,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,,4,5417,"['14,842', '&nbsp;']","['380', '&nbsp;']","['375', '&nbsp;']","['14,838', '&nbsp;']","['-4', 'i']","['0.0', '&nbsp;']"
8775,r067,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Research and development in biotechnology",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,Research and development in biotechnology,5,541711,"['4,464', '&nbsp;']","['D', '&nbsp;']","['D', '&nbsp;']","['4,489', '&nbsp;']","['25', '&nbsp;']","['0.6', '&nbsp;']"
8775,r068,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Research and development in the physical, engineering, and life sciences (except biotechnology)",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,"Research and development in the physical, engineering, and life sciences (except biotechnology)",5,541712,"['9,659', '&nbsp;']","['307', 'i']","['283', 'i']","['9,635', 'i']","['-24', 'i']","['-0.3', '&nbsp;']"
8775,r069,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Research and development in the social sciences and humanities",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,Research and development in the social sciences and humanities,5,541720,"['719', '&nbsp;']","['D', '&nbsp;']","['D', '&nbsp;']","['714', '&nbsp;']","['-5', '&nbsp;']","['-0.7', '&nbsp;']"
8775,r070,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Other professional, scientific, and technical services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services","Other professional, scientific, and technical services",,4,other 54,"['3,595', '&nbsp;']","['52', '&nbsp;']","['287', 'i']","['3,829', 'i']","['235', 'i']","['6.5', '&nbsp;']"
8775,r071,All industries -> Nonmanufacturing industries -> Health care services,All industries,Nonmanufacturing industries,Health care services,,,3,621–23,"['848', '&nbsp;']","['34', '&nbsp;']","['68', '&nbsp;']","['882', 'i']","['35', '&nbsp;']","['4.1', '&nbsp;']"
8775,r072,All industries -> Nonmanufacturing industries -> Other nonmanufacturing,All industries,Nonmanufacturing industries,Other nonmanufacturing,,,3,"23, 44–45 (excluding 454111–12), 55–56, 624, 71–72, 81","['977', 'i']","['8', 'i']","['161', 'i']","['1,130', 'i']","['153', 'i']","['15.7', '&nbsp;']"
8775,r073,All companies (number of domestic employees),All companies (number of domestic employees),,,,,1,–,"['374,685', '&nbsp;']","['13,674', '&nbsp;']","['24,481', 'i']","['385,492', '&nbsp;']","['10,807', 'i']","['2.9', '&nbsp;']"
8775,r074,All companies (number of domestic employees) -> Micro companies<sup>a</sup>,All companies (number of domestic employees),Micro companies<sup>a</sup>,,,,2,,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
8775,r075,All companies (number of domestic employees) -> Micro companies<sup>a</sup> -> 5&#8211;9,All companies (number of domestic employees),Micro companies<sup>a</sup>,5&#8211;9,,,3,–,"['1,581', 'i']","['37', 'i']","['132', 'i']","['1,675', 'i']","['95', 'i']","['6.0', '&nbsp;']"
8775,r076,All companies (number of domestic employees) -> Small companies,All companies (number of domestic employees),Small companies,,,,2,,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
8775,r077,All companies (number of domestic employees) -> Small companies -> 10&#8211;19,All companies (number of domestic employees),Small companies,10&#8211;19,,,3,–,"['4,958', 'i']","['94', 'i']","['643', 'i']","['5,507', 'i']","['549', 'i']","['11.1', '&nbsp;']"
8775,r078,All companies (number of domestic employees) -> Small companies -> 20&#8211;49,All companies (number of domestic employees),Small companies,20&#8211;49,,,3,–,"['9,662', 'i']","['193', 'i']","['537', 'i']","['10,006', 'i']","['344', 'i']","['3.6', '&nbsp;']"
8775,r079,All companies (number of domestic employees) -> Medium companies,All companies (number of domestic employees),Medium companies,,,,2,,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
8775,r080,All companies (number of domestic employees) -> Medium companies -> 50&#8211;99,All companies (number of domestic employees),Medium companies,50&#8211;99,,,3,–,"['9,298', '&nbsp;']","['245', '&nbsp;']","['1,033', 'i']","['10,087', '&nbsp;']","['789', 'i']","['8.5', '&nbsp;']"
8775,r081,All companies (number of domestic employees) -> Medium companies -> 100&#8211;249,All companies (number of domestic employees),Medium companies,100&#8211;249,,,3,–,"['14,875', '&nbsp;']","['371', '&nbsp;']","['1,737', 'i']","['16,241', '&nbsp;']","['1,366', 'i']","['9.2', '&nbsp;']"
8775,r082,All companies (number of domestic employees) -> Large companies,All companies (number of domestic employees),Large companies,,,,2,,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
8775,r083,All companies (number of domestic employees) -> Large companies -> 250&#8211;499,All companies (number of domestic employees),Large companies,250&#8211;499,,,3,–,"['13,092', '&nbsp;']","['363', '&nbsp;']","['1,959', 'i']","['14,688', '&nbsp;']","['1,596', 'i']","['12.2', '&nbsp;']"
8775,r084,All companies (number of domestic employees) -> Large companies -> 500&#8211;999,All companies (number of domestic employees),Large companies,500&#8211;999,,,3,–,"['14,450', '&nbsp;']","['469', '&nbsp;']","['1,079', '&nbsp;']","['15,059', '&nbsp;']","['610', '&nbsp;']","['4.2', '&nbsp;']"
8775,r085,"All companies (number of domestic employees) -> Large companies -> 1,000&#8211;4,999",All companies (number of domestic employees),Large companies,"1,000&#8211;4,999",,,3,–,"['63,971', '&nbsp;']","['2,616', '&nbsp;']","['4,433', '&nbsp;']","['65,788', '&nbsp;']","['1,817', '&nbsp;']","['2.8', '&nbsp;']"
8775,r086,"All companies (number of domestic employees) -> Large companies -> 5,000&#8211;9,999",All companies (number of domestic employees),Large companies,"5,000&#8211;9,999",,,3,–,"['40,633', '&nbsp;']","['1,294', '&nbsp;']","['2,500', '&nbsp;']","['41,840', 'i']","['1,207', 'i']","['3.0', '&nbsp;']"
8775,r087,"All companies (number of domestic employees) -> Large companies -> 10,000&#8211;24,999",All companies (number of domestic employees),Large companies,"10,000&#8211;24,999",,,3,–,"['65,594', '&nbsp;']","['3,297', '&nbsp;']","['4,322', 'i']","['66,619', 'i']","['1,025', 'i']","['1.6', '&nbsp;']"
8775,r088,"All companies (number of domestic employees) -> Large companies -> 25,000 or more",All companies (number of domestic employees),Large companies,"25,000 or more",,,3,–,"['136,571', '&nbsp;']","['4,696', '&nbsp;']","['6,106', '&nbsp;']","['137,981', '&nbsp;']","['1,410', '&nbsp;']","['1.0', '&nbsp;']"
