table_id,row_id,_b_agency_b_full_path,_b_agency_b_level_1,_b_agency_b_level_2,_b_agency_b_level_3,_b_agency_b_level_4,_b_agency_b_level_5,_b_agency_b_hierarchy_depth,field_2014,field_2015,field_2016,field_2017,field_2018,field_2019,field_2020,field_2021,field_2022,field_2023_preliminary_
10871,r027,All agencies -> Departments -> Department of Health and Human Services,All agencies,Departments,Department of Health and Human Services,,,3,143,153,151,128,204,243,1769,399,291,407
10871,r028,All agencies -> Departments -> Department of Health and Human Services -> Biomedical Advanced Research and Development Authority,All agencies,Departments,Department of Health and Human Services,Biomedical Advanced Research and Development Authority,,4,NA,NA,NA,NA,NA,0,1296,160,1,0
10871,r029,All agencies -> Departments -> Department of Health and Human Services -> Food and Drug Administration,All agencies,Departments,Department of Health and Human Services,Food and Drug Administration,,4,6,7,5,5,7,26,20,8,10,12
10871,r030,All agencies -> Departments -> Department of Health and Human Services -> Health Resources and Services Administration,All agencies,Departments,Department of Health and Human Services,Health Resources and Services Administration,,4,1,1,1,0,0,0,0,1,0,0
10871,r031,All agencies -> Departments -> Department of Health and Human Services -> National Institutes of Health,All agencies,Departments,Department of Health and Human Services,National Institutes of Health,,4,136,146,145,123,197,217,453,229,280,395
10871,r032,All agencies -> Departments -> Department of Homeland Security,All agencies,Departments,Department of Homeland Security,,,3,361,903,117,13,1,1,0,20,11,55
10871,r033,All agencies -> Departments -> Department of Homeland Security -> Coast Guard,All agencies,Departments,Department of Homeland Security,Coast Guard,,4,1,1,1,1,1,1,0,0,0,0
10871,r034,All agencies -> Departments -> Department of Homeland Security -> Science and Technology Directorate,All agencies,Departments,Department of Homeland Security,Science and Technology Directorate,,4,360,902,116,12,0,0,0,19,11,55
10871,r035,All agencies -> Departments -> Department of Homeland Security -> Transportation Security Administration,All agencies,Departments,Department of Homeland Security,Transportation Security Administration,,4,NA,NA,NA,NA,0,0,0,1,0,0
10871,r036,All agencies -> Departments -> Department of the Interior,All agencies,Departments,Department of the Interior,,,3,5,9,3,5,3,5,7,13,7,6
10871,r037,All agencies -> Departments -> Department of the Interior -> Bureau of Reclamation,All agencies,Departments,Department of the Interior,Bureau of Reclamation,,4,2,3,1,1,1,1,2,2,2,2
10871,r038,All agencies -> Departments -> Department of the Interior -> Bureau of Safety and Environmental Enforcement,All agencies,Departments,Department of the Interior,Bureau of Safety and Environmental Enforcement,,4,3,6,2,4,2,3,5,11,5,5
10871,r039,All agencies -> Departments -> Department of Transportation,All agencies,Departments,Department of Transportation,,,3,20,29,25,38,31,39,40,37,38,39
10871,r040,All agencies -> Departments -> Department of Transportation -> Federal Aviation Administration,All agencies,Departments,Department of Transportation,Federal Aviation Administration,,4,16,26,22,37,28,37,38,35,33,34
10871,r041,All agencies -> Departments -> Department of Transportation -> Federal Railroad Administration,All agencies,Departments,Department of Transportation,Federal Railroad Administration,,4,3,3,2,2,2,2,2,1,4,5
10871,r042,All agencies -> Departments -> Department of Transportation -> National Highway Traffic Safety Administration,All agencies,Departments,Department of Transportation,National Highway Traffic Safety Administration,,4,0,0,0,0,0,0,0,1,1,1
10871,r043,All agencies -> Departments -> Department of the Treasury,All agencies,Departments,Department of the Treasury,,,3,0,0,0,0,0,4,0,0,0,18
10871,r044,All agencies -> Departments -> Department of the Treasury -> Bureau of Engraving and Printing,All agencies,Departments,Department of the Treasury,Bureau of Engraving and Printing,,4,0,0,0,0,0,2,0,0,0,18
10871,r045,All agencies -> Departments -> Department of the Treasury -> Mint,All agencies,Departments,Department of the Treasury,Mint,,4,0,0,0,0,0,2,0,0,0,0
10871,r046,All agencies -> Other agencies,All agencies,Other agencies,,,,2,,,,,,,,,,
10871,r047,All agencies -> Other agencies -> Environmental Protection Agency,All agencies,Other agencies,Environmental Protection Agency,,,3,7,5,5,5,5,5,4,6,6,2
10871,r048,All agencies -> Other agencies -> National Aeronautics and Space Administration,All agencies,Other agencies,National Aeronautics and Space Administration,,,3,127,52,58,43,97,46,36,52,127,108
10871,r049,All agencies -> Other agencies -> National Science Foundation,All agencies,Other agencies,National Science Foundation,,,3,397,320,433,428,509,652,441,433,529,664
10871,r050,All agencies -> Other agencies -> Smithsonian Institution,All agencies,Other agencies,Smithsonian Institution,,,3,36,33,29,33,33,33,66,0,70,74
