table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_2013,field_2014,field_2015,field_2016,field_2017,field_2018,field_2019,field_2020,field_2021
10392,r029,All institutions -> Baylor C. Medicine,All institutions,Baylor C. Medicine,2,28,215354,226548,227525,234126,254509,266012,302908,349633,394891
10392,r030,"All institutions -> U. California, Davis",All institutions,"U. California, Davis",2,29,294866,307833,315418,278725,315327,331184,328476,341599,385616
10392,r031,"All institutions -> Ohio State U., The",All institutions,"Ohio State U., The",2,30,223378,229590,232525,246198,261784,272198,311614,317978,353315
10392,r032,All institutions -> Georgia Institute of Technology,All institutions,Georgia Institute of Technology,2,31,292359,249048,295180,156854,465721,485259,620144,683896,345516
10392,r033,"All institutions -> U. Alabama, The, Birmingham",All institutions,"U. Alabama, The, Birmingham",2,32,208928,238847,254213,247440,249235,306667,348770,336080,336501
10392,r034,"All institutions -> U. Texas, The, Austin",All institutions,"U. Texas, The, Austin",2,33,165124,186309,203402,279005,299154,284126,301581,350429,330082
10392,r035,All institutions -> U. Florida,All institutions,U. Florida,2,34,199019,203233,238976,227828,254677,275400,314864,287640,319865
10392,r036,"All institutions -> U. Chicago, The",All institutions,"U. Chicago, The",2,35,198846,212001,224188,209139,214453,235039,274077,304750,317243
10392,r037,All institutions -> Boston U.,All institutions,Boston U.,2,36,191489,205212,188238,223233,205854,229865,292711,261021,316001
10392,r038,"All institutions -> U. Maryland, College Park",All institutions,"U. Maryland, College Park",2,37,202657,215838,206311,210644,214138,230320,232794,239287,310753
10392,r039,"All institutions -> U. California, Berkeley",All institutions,"U. California, Berkeley",2,38,260807,279117,294999,261141,254581,238420,239826,230593,304630
10392,r040,"All institutions -> U. Utah, The",All institutions,"U. Utah, The",2,39,195128,214777,201418,211119,211853,261334,375994,314906,301093
10392,r041,"All institutions -> Rutgers, The State U. New Jersey",All institutions,"Rutgers, The State U. New Jersey",2,40,212247,236767,201749,231293,210943,231992,258720,260753,300545
10392,r042,"All institutions -> Texas A&M U., College Station",All institutions,"Texas A&M U., College Station",2,41,115257,111966,168088,172732,187550,220551,238488,225213,299165
10392,r043,All institutions -> Oregon Health and Science U.,All institutions,Oregon Health and Science U.,2,42,196011,212632,198947,187199,219294,243450,280933,297263,286096
10392,r044,All institutions -> Michigan State U.,All institutions,Michigan State U.,2,43,185584,159252,167846,171263,192228,205607,217585,255737,274656
10392,r045,"All institutions -> U. Illinois, Chicago",All institutions,"U. Illinois, Chicago",2,44,158228,143748,128419,133214,137361,145678,185499,192318,263576
10392,r046,"All institutions -> U. Texas Southwestern Medical Center, The",All institutions,"U. Texas Southwestern Medical Center, The",2,45,144602,154830,144228,161793,159182,164780,220177,204135,253373
10392,r047,"All institutions -> U. Maryland, Baltimore",All institutions,"U. Maryland, Baltimore",2,46,160903,150793,136640,152021,178083,176836,195302,230062,245494
10392,r048,"All institutions -> Scripps Research Institute, The",All institutions,"Scripps Research Institute, The",2,47,227586,220462,190378,239450,184841,230636,221914,205561,245127
10392,r049,"All institutions -> U. California, Irvine",All institutions,"U. California, Irvine",2,48,184933,164159,157691,167846,165191,221670,224890,226513,242999
10392,r050,"All institutions -> Purdue U., West Lafayette",All institutions,"Purdue U., West Lafayette",2,49,143878,149658,156707,153761,151161,159990,196195,192585,238801
10392,r051,All institutions -> U. Arizona,All institutions,U. Arizona,2,50,215563,206746,168890,185962,202668,214445,252782,269346,236890
10392,r052,"All institutions -> Indiana U.-Purdue U., Indianapolis",All institutions,"Indiana U.-Purdue U., Indianapolis",2,51,104465,114945,116410,126840,157237,170874,204690,225462,234836
10392,r053,"All institutions -> U. California, Santa Barbara",All institutions,"U. California, Santa Barbara",2,52,98186,105827,96637,95567,99769,105293,109185,104315,231982
10392,r054,All institutions -> U. Virginia,All institutions,U. Virginia,2,53,142958,144618,137231,170947,169555,171658,207615,203895,223387
10392,r055,All institutions -> U. Miami,All institutions,U. Miami,2,54,158252,146255,138620,146562,146113,170948,203011,185694,221285
10392,r056,All institutions -> U. Kentucky,All institutions,U. Kentucky,2,55,110221,129596,136971,129103,138343,171054,188877,210253,221038
10392,r057,All institutions -> U. Delaware,All institutions,U. Delaware,2,56,72714,84462,68500,95579,116879,104107,113179,115032,213817
10392,r058,All institutions -> U. Iowa,All institutions,U. Iowa,2,57,178860,178885,166585,169765,171213,186554,199487,245961,210223
10392,r059,All institutions -> Case Western Reserve U.,All institutions,Case Western Reserve U.,2,58,276653,257772,273299,290270,287373,299102,308892,310444,205896
10392,r060,All institutions -> U. Rochester,All institutions,U. Rochester,2,59,226575,234386,232202,168545,243074,265204,267291,275289,199608
10392,r061,All institutions -> Brown U.,All institutions,Brown U.,2,60,89597,96239,97076,108874,124447,131955,158109,159630,197987
10392,r062,"All institutions -> U. Illinois, Urbana-Champaign",All institutions,"U. Illinois, Urbana-Champaign",2,61,241818,280101,216463,242707,246468,232651,255206,261652,196517
10392,r063,All institutions -> Carnegie Mellon U.,All institutions,Carnegie Mellon U.,2,62,136323,121273,104277,110746,263309,259936,292261,266223,192063
10392,r064,All institutions -> California Institute of Technology,All institutions,California Institute of Technology,2,63,167030,149454,151454,154529,156609,183288,192659,162125,188896
10392,r065,All institutions -> Arizona State U.,All institutions,Arizona State U.,2,64,143200,116151,141302,131292,142540,154744,161050,148267,188284
10392,r066,"All institutions -> U. Texas M. D. Anderson Cancer Center, The",All institutions,"U. Texas M. D. Anderson Cancer Center, The",2,65,128550,120544,116087,119083,143478,141562,167322,171933,187597
10392,r067,All institutions -> Albert Einstein C. Medicine,All institutions,Albert Einstein C. Medicine,2,66,0,0,0,142469,163903,158970,167293,186597,180903
10392,r068,All institutions -> Woods Hole Oceanographic Institution,All institutions,Woods Hole Oceanographic Institution,2,67,97837,100944,97728,92257,118811,143192,143415,135728,178122
10392,r069,"All institutions -> U. Massachusetts, Medical School",All institutions,"U. Massachusetts, Medical School",2,68,139011,132232,126477,149018,147492,150484,147574,282305,173376
10392,r070,All institutions -> Princeton U.,All institutions,Princeton U.,2,69,123187,147487,134495,144145,132137,151205,151163,134013,165425
10392,r071,All institutions -> Oregon State U.,All institutions,Oregon State U.,2,70,84638,93346,99216,96721,98853,90284,95222,139068,159471
10392,r072,All institutions -> Virginia Polytechnic Institute and State U.,All institutions,Virginia Polytechnic Institute and State U.,2,71,130793,129822,114066,111791,123325,132981,142291,130681,158747
10392,r073,All institutions -> North Carolina State U.,All institutions,North Carolina State U.,2,72,102750,98098,133487,117453,107300,146254,144473,119288,158413
10392,r074,All institutions -> U. Connecticut,All institutions,U. Connecticut,2,73,97523,98455,105372,106800,110037,120492,120535,138998,158097
10392,r075,"All institutions -> U. Wisconsin, System Office",All institutions,"U. Wisconsin, System Office",2,74,13792,17001,20895,14742,14208,18828,53288,58670,156209
10392,r076,"All institutions -> U. Texas Health Science Center, The, Houston",All institutions,"U. Texas Health Science Center, The, Houston",2,75,84446,85233,72510,84281,86926,88944,117411,129419,146302
10392,r077,All institutions -> U. Georgia,All institutions,U. Georgia,2,76,76151,99290,100833,90283,100065,127209,133082,129902,144465
10392,r078,All institutions -> Medical U. South Carolina,All institutions,Medical U. South Carolina,2,77,79207,89527,93330,106360,117877,120207,123876,131225,132997
10392,r079,"All institutions -> U. Kansas, Lawrence",All institutions,"U. Kansas, Lawrence",2,78,95767,109632,103996,103892,101423,125114,133263,128632,132710
10392,r080,All institutions -> Wake Forest U.,All institutions,Wake Forest U.,2,79,119365,117560,131048,111755,120940,130104,140143,125135,129454
10392,r081,"All institutions -> U. South Florida, Tampa",All institutions,"U. South Florida, Tampa",2,80,52963,76248,117543,84517,134157,62029,92765,110419,127839
10392,r082,All institutions -> Association of Universities for Research in Astronomy,All institutions,Association of Universities for Research in Astronomy,2,81,162645,151155,162697,177344,200698,259584,168324,224740,127634
10392,r083,"All institutions -> U. Oklahoma, The, Norman",All institutions,"U. Oklahoma, The, Norman",2,82,71834,69850,75287,70822,89730,126055,142381,170663,127461
10392,r084,All institutions -> U. Cincinnati,All institutions,U. Cincinnati,2,83,69810,68194,70145,73054,66878,84871,83281,98466,126962
10392,r085,All institutions -> U. New Mexico,All institutions,U. New Mexico,2,84,91114,92757,104369,100082,111442,102284,99851,110175,122415
10392,r086,"All institutions -> Louisiana State U., system office",All institutions,"Louisiana State U., system office",2,85,91009,81060,76768,81726,86431,91309,106806,116999,121091
10392,r087,All institutions -> Virginia Commonwealth U.,All institutions,Virginia Commonwealth U.,2,86,87438,99487,96743,80255,80685,86762,105441,100967,120482
10392,r088,All institutions -> Medical C. Wisconsin,All institutions,Medical C. Wisconsin,2,87,89429,84807,82188,89839,74246,98784,106187,118260,115904
10392,r089,"All institutions -> U. Hawaii, Manoa",All institutions,"U. Hawaii, Manoa",2,88,76116,79903,74029,47245,69607,80452,83988,100414,115616
10392,r090,All institutions -> U. Central Florida,All institutions,U. Central Florida,2,89,41192,47171,57830,62315,55655,71145,77328,62900,115220
10392,r091,All institutions -> Utah State U.,All institutions,Utah State U.,2,90,64480,66554,53232,60793,80531,91820,134160,131357,114349
10392,r092,"All institutions -> George Washington U., The",All institutions,"George Washington U., The",2,91,88054,92524,96243,119907,121272,125850,126871,104046,109926
10392,r093,"All institutions -> U. Texas Health Science Center, The, San Antonio",All institutions,"U. Texas Health Science Center, The, San Antonio",2,92,68820,71388,58410,56274,58456,77225,89928,79921,109918
10392,r094,All institutions -> Washington State U.,All institutions,Washington State U.,2,93,61786,72056,75351,80559,80511,100261,89873,99199,108444
10392,r095,All institutions -> Stony Brook U.,All institutions,Stony Brook U.,2,94,85834,90956,83413,93112,100464,101130,111579,117441,108436
10392,r096,All institutions -> Florida State U.,All institutions,Florida State U.,2,95,84915,87278,82064,90911,94127,132047,120263,92446,108386
10392,r097,All institutions -> Dartmouth C.,All institutions,Dartmouth C.,2,96,101875,110154,105581,116331,109803,103967,119019,108329,107126
10392,r098,All institutions -> Temple U.,All institutions,Temple U.,2,97,73594,87319,87198,99396,98673,97897,96514,95171,106541
10392,r099,All institutions -> Northeastern U.,All institutions,Northeastern U.,2,98,49207,53056,65238,74546,78957,97577,105051,77803,103698
10392,r100,"All institutions -> State U. New York, System Office",All institutions,"State U. New York, System Office",2,99,40710,26790,39491,44573,32236,32555,37270,50682,103313
10392,r101,"All institutions -> Colorado State U., Fort Collins",All institutions,"Colorado State U., Fort Collins",2,100,107107,92593,104085,111982,103172,120147,111952,109532,102277
10392,r102,All institutions -> All other institutions,All institutions,All other institutions,2,-,4818956,5084334,5067095,5233875,5139584,5658785,6045603,6644489,7117881
