table_id,row_id,_b_agency_b_full_path,_b_agency_b_level_1,_b_agency_b_level_2,_b_agency_b_level_3,_b_agency_b_level_4,_b_agency_b_level_5,_b_agency_b_hierarchy_depth,field_2011,field_2012,field_2013,field_2014,field_2015,field_2016,field_2017,field_2018,field_2019,field_2020_preliminary_
3970,r001,All agencies,All agencies,,,,,1,135532.6,138524.6,125720.4,130561.3,128753.3,115832.8,118974.8,129424.8,142424.2,150884.7
3970,r002,All agencies -> Departments,All agencies,Departments,,,,2,,,,,,,,,,
3970,r003,All agencies -> Departments -> Department of Agriculture,All agencies,Departments,Department of Agriculture,,,3,2341.3,2171.2,2019.1,2258.2,2341.0,2357.8,2418.5,2478.6,2637.1,2904.2
3970,r004,All agencies -> Departments -> Department of Agriculture -> Agricultural Marketing Service,All agencies,Departments,Department of Agriculture,Agricultural Marketing Service,,4,4.3,4.3,5.0,5.7,6.8,6.7,7.2,7.2,7.7,7.0
3970,r005,All agencies -> Departments -> Department of Agriculture -> Agricultural Research Service,All agencies,Departments,Department of Agriculture,Agricultural Research Service,,4,1133.0,1089.8,1014.3,1121.8,1131.6,1144.4,1170.4,1200.6,1292.4,1414.0
3970,r006,All agencies -> Departments -> Department of Agriculture -> Animal and Plant Health Inspection Service,All agencies,Departments,Department of Agriculture,Animal and Plant Health Inspection Service,,4,29.0,37.4,36.9,39.6,40.2,40.3,39.5,38.8,39.5,39.5
3970,r007,All agencies -> Departments -> Department of Agriculture -> Economic Research Service,All agencies,Departments,Department of Agriculture,Economic Research Service,,4,81.1,77.2,71.0,77.6,85.1,85.1,86.4,86.5,85.6,85.3
3970,r008,All agencies -> Departments -> Department of Agriculture -> Foreign Agricultural Service,All agencies,Departments,Department of Agriculture,Foreign Agricultural Service,,4,0.6,0.7,0.7,0.2,0.6,0.2,0.2,0.0,0.0,0.5
3970,r009,All agencies -> Departments -> Department of Agriculture -> Forest Service,All agencies,Departments,Department of Agriculture,Forest Service,,4,353.5,330.7,329.3,335.4,331.8,341.0,327.5,327.0,327.2,305.0
3970,r010,"All agencies -> Departments -> Department of Agriculture -> Grain Inspection, Packers, and Stockyards Administration",All agencies,Departments,Department of Agriculture,"Grain Inspection, Packers, and Stockyards Administration",,4,6.7,5.0,4.7,5.7,6.0,6.0,0.2,na,na,na
3970,r011,All agencies -> Departments -> Department of Agriculture -> National Agricultural Statistics Service,All agencies,Departments,Department of Agriculture,National Agricultural Statistics Service,,4,7.4,7.4,7.5,9.4,9.3,9.3,9.4,9.5,9.5,9.0
3970,r012,All agencies -> Departments -> Department of Agriculture -> National Institute of Food and Agriculture,All agencies,Departments,Department of Agriculture,National Institute of Food and Agriculture,,4,724.1,614.2,546.1,657.0,726.1,721.3,774.4,804.9,871.4,1040.0
3970,r013,All agencies -> Departments -> Department of Agriculture -> Rural Business-Cooperative Service,All agencies,Departments,Department of Agriculture,Rural Business-Cooperative Service,,4,1.7,4.5,3.6,5.8,3.5,3.6,3.3,4.2,3.9,3.9
3970,r014,All agencies -> Departments -> Department of Commerce,All agencies,Departments,Department of Commerce,,,3,1067.1,1054.8,1092.2,1375.1,1331.3,1350.9,1612.5,1438.7,1534.7,1621.8
