table_id,row_id,industry_full_path,industry_level_1,industry_level_2,industry_level_3,industry_level_4,industry_level_5,industry_hierarchy_depth,field_naics_code,field_company_size_domestic_employees_all_companies,field_company_size_domestic_employees_10_19a,field_company_size_domestic_employees_20_49,field_company_size_domestic_employees_50_99,field_company_size_domestic_employees_100_249,field_company_size_domestic_employees_250_499,field_company_size_domestic_employees_500_599,field_company_size_domestic_employees_1_000_4_999,field_company_size_domestic_employees_5_000_9_999,field_company_size_domestic_employees_10_000_24_999,field_company_size_domestic_employees_25_000_or_more
9675,r029,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments",,4,3345,"['3,630', '  ']","['16 - 32', '  ']","['58 - 85', '  ']","['57 - 131', '  ']","['148', '  ']","['0 - 158', '  ']","['175', '  ']","['33', '  ']","['9 - 836', '  ']","['0', '  ']","['2,044 - 3,136', '  ']"
9675,r030,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments -> Electromedical, electrotherapeutic, and irradiation apparatus",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments","Electromedical, electrotherapeutic, and irradiation apparatus",5,"334510, 334517","['250', '  ']","['3', '  ']","['38', '  ']","['58', '  ']","['44', '  ']","['0', '  ']","['99', '  ']","['0', '  ']","['9', '  ']","['0', '  ']","['0', '  ']"
9675,r031,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments -> Search, detection, navigation, guidance, aeronautical, and nautical system and instruments",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments","Search, detection, navigation, guidance, aeronautical, and nautical system and instruments",5,334511,"['3,193', '  ']","['0 - 15', '  ']","['21', '  ']","['0 - 74', '  ']","['7 - 105', '  ']","['0 - 103', '  ']","['*', '  ']","['29', '  ']","['0 - 827', '  ']","['0', '  ']","['2,044 - 3,136', '  ']"
9675,r032,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments -> Other measuring and controlling devices",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments",Other measuring and controlling devices,5,other 3345,"['187', '  ']","['14', '  ']","['0 - 27', '  ']","['0 - 74', '  ']","['0 - 96', '  ']","['0 - 96', '  ']","['76', '  ']","['3', 'i ']","['0 - 96', '  ']","['0', '  ']","['0', '  ']"
9675,r033,All industries -> Manufacturing industries -> Computer and electronic products -> Other computer and electronic products,All industries,Manufacturing industries,Computer and electronic products,Other computer and electronic products,,4,other 334,"['123', '  ']","['0', '  ']","['0 - 27', 'i ']","['0', '  ']","['0', '  ']","['0 - 39', '  ']","['1', '  ']","['85', '  ']","['0', '  ']","['0 - 39', '  ']","['0', '  ']"
9675,r034,"All industries -> Manufacturing industries -> Electrical equipment, appliances, and components",All industries,Manufacturing industries,"Electrical equipment, appliances, and components",,,3,335,"['486', '  ']","['*', 'r ']","['19', '  ']","['4', '  ']","['42', '  ']","['8', '  ']","['21', '  ']","['129', '  ']","['0', '  ']","['263', '  ']","['0', '  ']"
9675,r035,All industries -> Manufacturing industries -> Transportation equipment,All industries,Manufacturing industries,Transportation equipment,,,3,336,"['16,356', '  ']","['11', '  ']","['53', '  ']","['140', '  ']","['282', 'i ']","['68', '  ']","['375', '  ']","['2,756', '  ']","['441', '  ']","['3,341', '  ']","['8,888', 'i ']"
9675,r036,"All industries -> Manufacturing industries -> Transportation equipment -> Motor vehicles, bodies, trailers, and parts",All industries,Manufacturing industries,Transportation equipment,"Motor vehicles, bodies, trailers, and parts",,4,3361–63,"['3,637', '  ']","['7', '  ']","['19', 'r ']","['65', '  ']","['49', '  ']","['44', '  ']","['300', '  ']","['1,821', '  ']","['168', '  ']","['1,154', '  ']","['9', '  ']"
9675,r037,All industries -> Manufacturing industries -> Transportation equipment -> Aerospace products and parts,All industries,Manufacturing industries,Transportation equipment,Aerospace products and parts,,4,3364,"['11,568', 'i ']","['4', '  ']","['32', '  ']","['74', '  ']","['233', 'i ']","['23', '  ']","['73', 'i ']","['883', '  ']","['264', '  ']","['2,187', '  ']","['7,793', 'i ']"
9675,r038,"All industries -> Manufacturing industries -> Transportation equipment -> Aerospace products and parts -> Aircraft, aircraft engine, and aircraft parts",All industries,Manufacturing industries,Transportation equipment,Aerospace products and parts,"Aircraft, aircraft engine, and aircraft parts",5,336411–13,"['10,552', 'i ']","['0 - 5', '  ']","['24', '  ']","['69', '  ']","['0 - 234', '  ']","['21', '  ']","['0 - 74', 'i ']","['0 - 352', '  ']","['264', '  ']","['1,951 - 2,188', '  ']","['7,793', 'i ']"
9675,r039,"All industries -> Manufacturing industries -> Transportation equipment -> Aerospace products and parts -> Guided missile, space vehicle, and related parts",All industries,Manufacturing industries,Transportation equipment,Aerospace products and parts,"Guided missile, space vehicle, and related parts",5,"336414–15, 336419","['1,016', '  ']","['0 - 5', '  ']","['8', '  ']","['5', '  ']","['0 - 234', 'i ']","['3', '  ']","['0 - 74', '  ']","['531 - 884', '  ']","['0', '  ']","['0 - 235', '  ']","['0', '  ']"
9675,r040,"All industries -> Manufacturing industries -> Transportation equipment -> Military armored vehicle, tank, and tank components",All industries,Manufacturing industries,Transportation equipment,"Military armored vehicle, tank, and tank components",,4,336992,"['1', '  ']","['0', '  ']","['0', '  ']","['1', '  ']","['0', '  ']","['0', '  ']","['1', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']"
9675,r041,All industries -> Manufacturing industries -> Transportation equipment -> Other transportation,All industries,Manufacturing industries,Transportation equipment,Other transportation,,4,other 336,"['1,149', '  ']","['0', '  ']","['2', '  ']","['0', '  ']","['*', '  ']","['0', '  ']","['2', '  ']","['51', '  ']","['8', '  ']","['0', '  ']","['1,086', '  ']"
9675,r042,All industries -> Manufacturing industries -> Furniture and related products,All industries,Manufacturing industries,Furniture and related products,,,3,337,"['3', '  ']","['0', '  ']","['2', '  ']","['1', '  ']","['*', '  ']","['*', '  ']","['0', '  ']","['*', 'r ']","['0', '  ']","['0', '  ']","['0', '  ']"
9675,r043,All industries -> Manufacturing industries -> Miscellaneous,All industries,Manufacturing industries,Miscellaneous,,,3,339,"['311', '  ']","['12', '  ']","['29 - 85', '  ']","['28', '  ']","['68 - 124', 'i ']","['13', '  ']","['15 - 32', '  ']","['16 - 72', '  ']","['57', '  ']","['9', '  ']","['8', '  ']"
9675,r044,All industries -> Manufacturing industries -> Miscellaneous -> Medical equipment and supplies,All industries,Manufacturing industries,Miscellaneous,Medical equipment and supplies,,4,3391,"['233', '  ']","['12', '  ']","['30', '  ']","['24', 'r ']","['69', 'i ']","['1', '  ']","['7', '  ']","['17', '  ']","['57', '  ']","['9', '  ']","['8', '  ']"
9675,r045,All industries -> Manufacturing industries -> Miscellaneous -> Other miscellaneous manufacturing,All industries,Manufacturing industries,Miscellaneous,Other miscellaneous manufacturing,,4,3399,"['78', '  ']","['*', 'r ']","['0 - 54', '  ']","['5', 'r ']","['0 - 54', '  ']","['12', '  ']","['8 - 26', '  ']","['0 - 54', '  ']","['0', '  ']","['0', '  ']","['0', '  ']"
9675,r046,All industries -> Nonmanufacturing industries,All industries,Nonmanufacturing industries,,,,2,"21–23, 42–81","['36,300', 'i ']","['819', '  ']","['1,545', '  ']","['1,351', '  ']","['2,646', '  ']","['1,811', '  ']","['2,170', '  ']","['1,749', 'i ']","['6,748', 'i ']","['12,608', 'i ']","['4,853', '  ']"
9675,r047,"All industries -> Nonmanufacturing industries -> Mining, quarrying, oil and gas extraction, and support activities",All industries,Nonmanufacturing industries,"Mining, quarrying, oil and gas extraction, and support activities",,,3,21,"['183', 'i ']","['0', '  ']","['*', '  ']","['13', 'i ']","['26', 'i ']","['0', '  ']","['0', '  ']","['124', 'i ']","['0', '  ']","['19', '  ']","['0', '  ']"
9675,r048,All industries -> Nonmanufacturing industries -> Utilities,All industries,Nonmanufacturing industries,Utilities,,,3,22,"['35', 'i ']","['0', '  ']","['4', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['2', '  ']","['*', '  ']","['*', '  ']","['28', 'i ']"
9675,r049,All industries -> Nonmanufacturing industries -> Wholesale trade,All industries,Nonmanufacturing industries,Wholesale trade,,,3,42,"['84', '  ']","['27', 'r ']","['24', 'i ']","['2', '  ']","['32', 'i ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']"
9675,r050,All industries -> Nonmanufacturing industries -> Electronic shopping and electronic auctions,All industries,Nonmanufacturing industries,Electronic shopping and electronic auctions,,,3,454111–12,"['4 - 8', '  ']","['2 - 5', '  ']","['0', '  ']","['2', 'r ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']"
9675,r051,All industries -> Nonmanufacturing industries -> Transportation and warehousing,All industries,Nonmanufacturing industries,Transportation and warehousing,,,3,48–49,"['8 - 10', '  ']","['0', '  ']","['8', '  ']","['0', '  ']","['0', '  ']","['*', '  ']","['0 - 2', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']"
9675,r052,All industries -> Nonmanufacturing industries -> Information,All industries,Nonmanufacturing industries,Information,,,3,51,"['1,366', '  ']","['50', '  ']","['113', '  ']","['120', '  ']","['272', 'r ']","['237', '  ']","['44', '  ']","['2', '  ']","['9', 'i ']","['262', '  ']","['257', '  ']"
9675,r053,All industries -> Nonmanufacturing industries -> Information -> Publishing,All industries,Nonmanufacturing industries,Information,Publishing,,4,511,"['631', '  ']","['3', 'r ']","['22 - 65', '  ']","['0 - 42', '  ']","['224', 'r ']","['65', '  ']","['19', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['257', '  ']"
9675,r054,"All industries -> Nonmanufacturing industries -> Information -> Publishing -> Newspaper, periodical, book, and directory publishers",All industries,Nonmanufacturing industries,Information,Publishing,"Newspaper, periodical, book, and directory publishers",5,5111,"['23', 'r ']","['0', '  ']","['23', 'r ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']"
9675,r055,All industries -> Nonmanufacturing industries -> Information -> Publishing -> Software publishers,All industries,Nonmanufacturing industries,Information,Publishing,Software publishers,5,5112,"['608', '  ']","['3', 'r ']","['0 - 42', '  ']","['0 - 42', '  ']","['224', 'r ']","['65', '  ']","['19', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['257', '  ']"
9675,r056,All industries -> Nonmanufacturing industries -> Information -> Telecommunications,All industries,Nonmanufacturing industries,Information,Telecommunications,,4,517,"['30 - 98', '  ']","['*', '  ']","['23 - 91', '  ']","['0', '  ']","['6', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']"
9675,r057,"All industries -> Nonmanufacturing industries -> Information -> Data processing, hosting, and related services",All industries,Nonmanufacturing industries,Information,"Data processing, hosting, and related services",,4,518,"['607', '  ']","['46', '  ']","['0 - 62', '  ']","['0 - 62', '  ']","['42', '  ']","['172', '  ']","['24', '  ']","['2', '  ']","['0', '  ']","['262', '  ']","['0', '  ']"
9675,r058,All industries -> Nonmanufacturing industries -> Information -> Other information,All industries,Nonmanufacturing industries,Information,Other information,,4,other 51,"['29 - 99', '  ']","['*', 'r ']","['*', '  ']","['19 - 90', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['9', 'i ']","['0', '  ']","['0', '  ']"
9675,r059,All industries -> Nonmanufacturing industries -> Finance and insurance,All industries,Nonmanufacturing industries,Finance and insurance,,,3,52,"['45', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['2', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['43', '  ']"
9675,r060,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing,All industries,Nonmanufacturing industries,Real estate and rental and leasing,,,3,53,"['0 - 1', '  ']","['0 - 1', '  ']","['0', '  ']","['0', '  ']","['*', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']"
9675,r061,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing -> Lessors of nonfinancial intangible assets (except copyrighted works),All industries,Nonmanufacturing industries,Real estate and rental and leasing,Lessors of nonfinancial intangible assets (except copyrighted works),,4,533,"['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']"
9675,r062,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing -> Other real estate and rental and leasing,All industries,Nonmanufacturing industries,Real estate and rental and leasing,Other real estate and rental and leasing,,4,other 53,"['0 - 1', '  ']","['0 - 1', '  ']","['0', '  ']","['0', '  ']","['*', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']"
9675,r063,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",,,3,54,"['34,413', 'i ']","['739', '  ']","['1,355', '  ']","['1,200', '  ']","['2,303', '  ']","['1,537', '  ']","['2,109', '  ']","['1,594', 'i ']","['6,726', 'i ']","['12,325', 'i ']","['4,524', '  ']"
9675,r064,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Architectural, engineering, and related services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services","Architectural, engineering, and related services",,4,5413,"['2,007', '  ']","['104', '  ']","['346', '  ']","['253', '  ']","['286', '  ']","['184', '  ']","['78', '  ']","['168', '  ']","['0', '  ']","['587', '  ']","['0', '  ']"
9675,r065,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Computer systems design and related services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Computer systems design and related services,,4,5415,"['3,221', '  ']","['112', '  ']","['139', '  ']","['250', 'r ']","['137', '  ']","['91', '  ']","['56', '  ']","['81', '  ']","['86', '  ']","['1,970', '  ']","['298', '  ']"
9675,r066,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,,4,5417,"['28,019', 'i ']","['464', '  ']","['787', '  ']","['554', '  ']","['1,666', '  ']","['1,186', '  ']","['1,814', '  ']","['1,335', 'i ']","['6,640', 'i ']","['9,768', 'i ']","['3,805', '  ']"
9675,r067,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Research and development in nanotechnology",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,Research and development in nanotechnology,5,541713,"['73', 'i ']","['25', '  ']","['22', '  ']","['27', 'i ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']"
9675,r068,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Research and development in biotechnology (except nanobiotechnology)",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,Research and development in biotechnology (except nanobiotechnology),5,541714,"['7,374', '  ']","['102', '  ']","['119', '  ']","['85', '  ']","['542', '  ']","['49', '  ']","['203', '  ']","['0', '  ']","['0', '  ']","['2,469', '  ']","['3,805', '  ']"
9675,r069,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Research and development in the physical, engineering, and life sciences (except nanotechnology and biotechnology)",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,"Research and development in the physical, engineering, and life sciences (except nanotechnology and biotechnology)",5,541715,"['20,046', 'i ']","['334', '  ']","['637', '  ']","['442', '  ']","['1,069', '  ']","['1,132', '  ']","['1,611', '  ']","['1,335', 'i ']","['6,188', 'i ']","['7,298', 'i ']","['0', '  ']"
9675,r070,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Research and development in the social sciences and humanities",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,Research and development in the social sciences and humanities,5,541720,"['525', '  ']","['3', '  ']","['9', '  ']","['0', '  ']","['56', '  ']","['6', '  ']","['0', '  ']","['0', '  ']","['452', '  ']","['0', '  ']","['0', '  ']"
9675,r071,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Other professional, scientific, and technical services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services","Other professional, scientific, and technical services",,4,other 54,"['1,166', '  ']","['60', '  ']","['84', '  ']","['143', '  ']","['213', '  ']","['76', '  ']","['161', '  ']","['9', '  ']","['0', '  ']","['0', '  ']","['421', '  ']"
9675,r072,All industries -> Nonmanufacturing industries -> Health care services,All industries,Nonmanufacturing industries,Health care services,,,3,621–23,"['95', '  ']","['*', '  ']","['38', 'r ']","['12', '  ']","['11', '  ']","['22', '  ']","['7', '  ']","['5', '  ']","['0', '  ']","['0', '  ']","['*', '  ']"
9675,r073,All industries -> Nonmanufacturing industries -> Other nonmanufacturing,All industries,Nonmanufacturing industries,Other nonmanufacturing,,,3,"23, 44–45 (excluding 454111–12), 55–56, 624, 71–72, 81","['62 - 66', '  ']","['0 - 3', '  ']","['3', 'r ']","['2', 'r ']","['0', '  ']","['15', '  ']","['6 - 12', '  ']","['20', '  ']","['14', '  ']","['0', '  ']","['0', '  ']"
