table_id,row_id,industry_and_company_size_full_path,industry_and_company_size_level_1,industry_and_company_size_level_2,industry_and_company_size_level_3,industry_and_company_size_level_4,industry_and_company_size_level_5,industry_and_company_size_hierarchy_depth,field_naics_code,field_total,field_salaries_wages_and_fringe_benefits,field_stock_based_compensation,field_temporary_staffing,field_expensed_equipment,field_materials_and_supplies,field_lease_and_rental_payments,field_depreciation,field_royalties_and_licensing_fees,field_other_purchased_services_except_r_d_,field_other
9674,r012,"All industries -> Manufacturing industries -> Chemicals -> Resin, synthetic rubber, and artificial synthetic fibers and filaments",All industries,Manufacturing industries,Chemicals,"Resin, synthetic rubber, and artificial synthetic fibers and filaments",,4,3252,"['69 - 98', 'i ']","['56', 'i ']","['0', '  ']","['0', '  ']","['0 - 13', '  ']","['0 - 42', '  ']","['0 - 20', '  ']","['0 - 25', 'i ']","['*', '  ']","['0', '  ']","['0 - 41', '  ']"
9674,r013,"All industries -> Manufacturing industries -> Chemicals -> Pesticide, fertilizer, and other agricultural chemicals",All industries,Manufacturing industries,Chemicals,"Pesticide, fertilizer, and other agricultural chemicals",,4,3253,"['211 - 241', 'i ']","['103 - 134', 'i ']","['*', 'i ']","['6 - 21', 'i ']","['0', '  ']","['0 - 67', 'i ']","['0 - 31', 'i ']","['0 - 25', 'i ']","['0', '  ']","['*', 'i ']","['*', 'i ']"
9674,r014,All industries -> Manufacturing industries -> Chemicals -> Pharmaceuticals and medicines,All industries,Manufacturing industries,Chemicals,Pharmaceuticals and medicines,,4,3254,"['11,697', '  ']","['5,749', '  ']","['354', '  ']","['1,263', '  ']","['56', '  ']","['807', '  ']","['170', '  ']","['620', '  ']","['6', '  ']","['988', '  ']","['1,682', '  ']"
9674,r015,"All industries -> Manufacturing industries -> Chemicals -> Soap, cleaning compound, and toilet preparations",All industries,Manufacturing industries,Chemicals,"Soap, cleaning compound, and toilet preparations",,4,3256,"['209', '  ']","['121', '  ']","['*', 'i ']","['4', '  ']","['0', '  ']","['7', '  ']","['0 - 31', '  ']","['14', '  ']","['4', '  ']","['6', '  ']","['18 - 56', '  ']"
9674,r016,"All industries -> Manufacturing industries -> Chemicals -> Paint, coating, adhesive, and other chemicals",All industries,Manufacturing industries,Chemicals,"Paint, coating, adhesive, and other chemicals",,4,"3255, 3259","['19 - 28', '  ']","['0 - 27', '  ']","['0', '  ']","['*', '  ']","['0 - 13', '  ']","['0 - 27', '  ']","['0', '  ']","['0 - 25', '  ']","['0', '  ']","['2', '  ']","['0 - 27', '  ']"
9674,r017,All industries -> Manufacturing industries -> Plastics and rubber products,All industries,Manufacturing industries,Plastics and rubber products,,,3,326,"['183', '  ']","['96', '  ']","['0', '  ']","['2', 'r ']","['2', '  ']","['47', '  ']","['0', '  ']","['6', '  ']","['3', '  ']","['*', '  ']","['28', '  ']"
9674,r018,All industries -> Manufacturing industries -> Nonmetallic mineral products,All industries,Manufacturing industries,Nonmetallic mineral products,,,3,327,"['31', '  ']","['19', '  ']","['0', '  ']","['0', '  ']","['*', '  ']","['2', '  ']","['*', '  ']","['1', '  ']","['0', '  ']","['5', '  ']","['4', '  ']"
9674,r019,All industries -> Manufacturing industries -> Primary metals,All industries,Manufacturing industries,Primary metals,,,3,331,"['22 - 26', 'i ']","['8', 'i ']","['0', '  ']","['1', 'i ']","['1', '  ']","['7', 'i ']","['*', 'i ']","['0 - 6', '  ']","['0', '  ']","['1', 'i ']","['5', 'i ']"
9674,r020,All industries -> Manufacturing industries -> Fabricated metal products,All industries,Manufacturing industries,Fabricated metal products,,,3,332,"['412', '  ']","['146', '  ']","['*', '  ']","['11', '  ']","['13', '  ']","['100', 'r ']","['7', 'r ']","['13', '  ']","['*', '  ']","['112', 'r ']","['9', '  ']"
9674,r021,All industries -> Manufacturing industries -> Machinery,All industries,Manufacturing industries,Machinery,,,3,333,"['1,003', '  ']","['520', '  ']","['1', '  ']","['127', '  ']","['4', '  ']","['168', '  ']","['9', '  ']","['33', '  ']","['*', '  ']","['13', '  ']","['128', '  ']"
9674,r022,All industries -> Manufacturing industries -> Machinery -> Agricultural implement,All industries,Manufacturing industries,Machinery,Agricultural implement,,4,33311,"['60 - 68', '  ']","['0 - 60', '  ']","['0', '  ']","['1', '  ']","['0', '  ']","['7', '  ']","['1', '  ']","['0 - 17', '  ']","['0', '  ']","['0 - 11', '  ']","['0 - 60', '  ']"
9674,r023,All industries -> Manufacturing industries -> Machinery -> Semiconductor machinery,All industries,Manufacturing industries,Machinery,Semiconductor machinery,,4,333242,"['167', '  ']","['107', '  ']","['0', '  ']","['7', '  ']","['*', '  ']","['25', '  ']","['2', '  ']","['17', '  ']","['*', '  ']","['3', '  ']","['6', '  ']"
9674,r024,"All industries -> Manufacturing industries -> Machinery -> Engine, turbine, and power transmission equipment",All industries,Manufacturing industries,Machinery,"Engine, turbine, and power transmission equipment",,4,3336,"['128 - 134', '  ']","['99', '  ']","['1', '  ']","['0', '  ']","['2', '  ']","['19', '  ']","['1', '  ']","['0 - 11', '  ']","['0', '  ']","['*', '  ']","['4', '  ']"
9674,r025,All industries -> Manufacturing industries -> Machinery -> Other machinery,All industries,Manufacturing industries,Machinery,Other machinery,,4,other 333,"['641', '  ']","['252 - 315', '  ']","['*', '  ']","['119', '  ']","['2', '  ']","['117', '  ']","['5', '  ']","['0 - 17', '  ']","['*', 'i ']","['0 - 11', '  ']","['56 - 119', '  ']"
9674,r026,All industries -> Manufacturing industries -> Computer and electronic products,All industries,Manufacturing industries,Computer and electronic products,,,3,334,"['6,852', '  ']","['4,422', '  ']","['66', '  ']","['179', '  ']","['57', '  ']","['764', '  ']","['69', '  ']","['311', '  ']","['28', '  ']","['192', '  ']","['764', '  ']"
9674,r027,All industries -> Manufacturing industries -> Computer and electronic products -> Communications equipment,All industries,Manufacturing industries,Computer and electronic products,Communications equipment,,4,3342,"['1,218', 'i ']","['962', 'i ']","['*', 'i ']","['35', 'i ']","['7', 'i ']","['55', 'i ']","['15', 'i ']","['22', 'i ']","['*', 'i ']","['35', 'i ']","['87', 'i ']"
9674,r028,All industries -> Manufacturing industries -> Computer and electronic products -> Semiconductor and other electronic components,All industries,Manufacturing industries,Computer and electronic products,Semiconductor and other electronic components,,4,3344,"['1,880', '  ']","['1,291', '  ']","['63', '  ']","['66', '  ']","['19', '  ']","['62', '  ']","['19', '  ']","['116', '  ']","['26', '  ']","['69', '  ']","['148', '  ']"
9674,r029,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments",,4,3345,"['3,630', '  ']","['2,078', '  ']","['3', '  ']","['67', '  ']","['23', '  ']","['645', '  ']","['32', '  ']","['167', '  ']","['1', '  ']","['88', '  ']","['526', '  ']"
9674,r030,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments -> Electromedical, electrotherapeutic, and irradiation apparatus",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments","Electromedical, electrotherapeutic, and irradiation apparatus",5,"334510, 334517","['250', '  ']","['154', '  ']","['0', '  ']","['27', '  ']","['*', '  ']","['20', '  ']","['6', '  ']","['3', '  ']","['0', '  ']","['6', '  ']","['34', '  ']"
9674,r031,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments -> Search, detection, navigation, guidance, aeronautical, and nautical system and instruments",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments","Search, detection, navigation, guidance, aeronautical, and nautical system and instruments",5,334511,"['3,193', '  ']","['1,819', '  ']","['*', '  ']","['29', '  ']","['20', '  ']","['614', '  ']","['24', '  ']","['159', '  ']","['1', '  ']","['54', '  ']","['472', '  ']"
9674,r032,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments -> Other measuring and controlling devices",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments",Other measuring and controlling devices,5,other 3345,"['187', '  ']","['105', '  ']","['3', '  ']","['11', '  ']","['3', 'r ']","['10', '  ']","['3', '  ']","['6', '  ']","['*', '  ']","['28', '  ']","['20', '  ']"
9674,r033,All industries -> Manufacturing industries -> Computer and electronic products -> Other computer and electronic products,All industries,Manufacturing industries,Computer and electronic products,Other computer and electronic products,,4,other 334,"['123', '  ']","['92', '  ']","['0', '  ']","['11', '  ']","['8', '  ']","['3', '  ']","['2', '  ']","['5', '  ']","['0', '  ']","['*', '  ']","['2', '  ']"
9674,r034,"All industries -> Manufacturing industries -> Electrical equipment, appliances, and components",All industries,Manufacturing industries,"Electrical equipment, appliances, and components",,,3,335,"['486', '  ']","['294', '  ']","['0', '  ']","['42', '  ']","['6', '  ']","['61', '  ']","['7', '  ']","['20', '  ']","['7', '  ']","['13', '  ']","['35', '  ']"
9674,r035,All industries -> Manufacturing industries -> Transportation equipment,All industries,Manufacturing industries,Transportation equipment,,,3,336,"['16,356', '  ']","['10,095', 'i ']","['*', '  ']","['264', 'i ']","['87', '  ']","['2,690', 'i ']","['115', '  ']","['353', 'i ']","['172', '  ']","['472', '  ']","['2,109', 'i ']"
9674,r036,"All industries -> Manufacturing industries -> Transportation equipment -> Motor vehicles, bodies, trailers, and parts",All industries,Manufacturing industries,Transportation equipment,"Motor vehicles, bodies, trailers, and parts",,4,3361–63,"['3,637', '  ']","['1,901', '  ']","['*', '  ']","['156', 'i ']","['39', '  ']","['369', 'i ']","['82', '  ']","['116', '  ']","['120 - 173', '  ']","['246', '  ']","['552 - 611', 'i ']"
9674,r037,All industries -> Manufacturing industries -> Transportation equipment -> Aerospace products and parts,All industries,Manufacturing industries,Transportation equipment,Aerospace products and parts,,4,3364,"['11,568', 'i ']","['7,487', 'i ']","['*', '  ']","['88', 'i ']","['39', 'i ']","['2,145', 'i ']","['21', 'i ']","['209', 'i ']","['0 - 52', 'i ']","['184', 'i ']","['1,341 - 1,397', '  ']"
9674,r038,"All industries -> Manufacturing industries -> Transportation equipment -> Aerospace products and parts -> Aircraft, aircraft engine, and aircraft parts",All industries,Manufacturing industries,Transportation equipment,Aerospace products and parts,"Aircraft, aircraft engine, and aircraft parts",5,336411–13,"['10,552', 'i ']","['6,760', 'i ']","['0', '  ']","['65', 'i ']","['37', 'i ']","['1,933', 'i ']","['21', 'i ']","['209', 'i ']","['0 - 52', 'i ']","['183', 'i ']","['1,291 - 1,347', '  ']"
9674,r039,"All industries -> Manufacturing industries -> Transportation equipment -> Aerospace products and parts -> Guided missile, space vehicle, and related parts",All industries,Manufacturing industries,Transportation equipment,Aerospace products and parts,"Guided missile, space vehicle, and related parts",5,"336414–15, 336419","['1,016', '  ']","['726', '  ']","['*', '  ']","['23', '  ']","['2', '  ']","['212', '  ']","['0', '  ']","['*', '  ']","['0', '  ']","['1', '  ']","['50', '  ']"
9674,r040,"All industries -> Manufacturing industries -> Transportation equipment -> Military armored vehicle, tank, and tank components",All industries,Manufacturing industries,Transportation equipment,"Military armored vehicle, tank, and tank components",,4,336992,"['1', '  ']","['*', '  ']","['0', '  ']","['*', 'i ']","['*', 'i ']","['*', 'i ']","['*', 'i ']","['0', '  ']","['0 - 2', 'i ']","['*', 'i ']","['0 - 2', 'i ']"
9674,r041,All industries -> Manufacturing industries -> Transportation equipment -> Other transportation,All industries,Manufacturing industries,Transportation equipment,Other transportation,,4,other 336,"['1,149', '  ']","['707', 'i ']","['*', 'i ']","['20', 'i ']","['8', 'i ']","['176', 'i ']","['13', 'i ']","['28', 'i ']","['0 - 52', 'i ']","['42', 'i ']","['100 - 158', 'i ']"
9674,r042,All industries -> Manufacturing industries -> Furniture and related products,All industries,Manufacturing industries,Furniture and related products,,,3,337,"['3', '  ']","['3', '  ']","['0', '  ']","['*', 'i ']","['*', 'i ']","['*', 'i ']","['*', '  ']","['*', '  ']","['*', 'i ']","['*', 'i ']","['*', 'i ']"
9674,r043,All industries -> Manufacturing industries -> Miscellaneous,All industries,Manufacturing industries,Miscellaneous,,,3,339,"['311', '  ']","['157', '  ']","['3', '  ']","['14', '  ']","['1', '  ']","['60', '  ']","['1', '  ']","['4', '  ']","['*', '  ']","['16', '  ']","['55', '  ']"
9674,r044,All industries -> Manufacturing industries -> Miscellaneous -> Medical equipment and supplies,All industries,Manufacturing industries,Miscellaneous,Medical equipment and supplies,,4,3391,"['233', '  ']","['112', '  ']","['3', '  ']","['13', '  ']","['*', '  ']","['42', '  ']","['1', '  ']","['2', '  ']","['*', 'r ']","['7', '  ']","['53', '  ']"
9674,r045,All industries -> Manufacturing industries -> Miscellaneous -> Other miscellaneous manufacturing,All industries,Manufacturing industries,Miscellaneous,Other miscellaneous manufacturing,,4,3399,"['78', '  ']","['45', '  ']","['0', '  ']","['*', '  ']","['*', '  ']","['18', '  ']","['*', '  ']","['2', '  ']","['*', '  ']","['9', '  ']","['3', '  ']"
9674,r046,All industries -> Nonmanufacturing industries,All industries,Nonmanufacturing industries,,,,2,"21–23, 42–81","['36,300', 'i ']","['19,505', '  ']","['559', '  ']","['1,256', 'i ']","['358', 'i ']","['3,516', 'i ']","['717', 'i ']","['1,312', 'i ']","['59', 'i ']","['4,340', 'i ']","['4,679', '  ']"
9674,r047,"All industries -> Nonmanufacturing industries -> Mining, quarrying, oil and gas extraction, and support activities",All industries,Nonmanufacturing industries,"Mining, quarrying, oil and gas extraction, and support activities",,,3,21,"['183', 'i ']","['123', 'i ']","['0', '  ']","['0', '  ']","['5', 'i ']","['0', '  ']","['3', 'i ']","['6', 'i ']","['8', 'i ']","['36', 'i ']","['2', 'i ']"
9674,r048,All industries -> Nonmanufacturing industries -> Utilities,All industries,Nonmanufacturing industries,Utilities,,,3,22,"['35', 'i ']","['8', 'i ']","['1', '  ']","['2', 'i ']","['1', '  ']","['3', 'i ']","['*', '  ']","['0', '  ']","['0', '  ']","['5', 'i ']","['16', 'i ']"
9674,r049,All industries -> Nonmanufacturing industries -> Wholesale trade,All industries,Nonmanufacturing industries,Wholesale trade,,,3,42,"['84', '  ']","['62', '  ']","['4', 'i ']","['1', 'i ']","['*', 'r ']","['*', 'i ']","['1', 'i ']","['2', 'r ']","['0', '  ']","['2', 'i ']","['11', 'i ']"
9674,r050,All industries -> Nonmanufacturing industries -> Electronic shopping and electronic auctions,All industries,Nonmanufacturing industries,Electronic shopping and electronic auctions,,,3,454111–12,"['4 - 8', '  ']","['3', 'r ']","['0', '  ']","['0', '  ']","['0', '  ']","['0 - 3', '  ']","['0', '  ']","['2', 'r ']","['0', '  ']","['0', '  ']","['0', '  ']"
9674,r051,All industries -> Nonmanufacturing industries -> Transportation and warehousing,All industries,Nonmanufacturing industries,Transportation and warehousing,,,3,48–49,"['8 - 10', '  ']","['4', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0 - 2', '  ']","['0', '  ']","['0', '  ']","['5', '  ']"
9674,r052,All industries -> Nonmanufacturing industries -> Information,All industries,Nonmanufacturing industries,Information,,,3,51,"['1,366', '  ']","['1,069', '  ']","['42', '  ']","['38', '  ']","['4', '  ']","['58', '  ']","['17', '  ']","['32', '  ']","['7', 'r ']","['20', '  ']","['80', '  ']"
9674,r053,All industries -> Nonmanufacturing industries -> Information -> Publishing,All industries,Nonmanufacturing industries,Information,Publishing,,4,511,"['631', '  ']","['475', '  ']","['2', '  ']","['19', '  ']","['4', '  ']","['50', '  ']","['2', '  ']","['26', '  ']","['5', 'r ']","['5', 'r ']","['45', '  ']"
9674,r054,"All industries -> Nonmanufacturing industries -> Information -> Publishing -> Newspaper, periodical, book, and directory publishers",All industries,Nonmanufacturing industries,Information,Publishing,"Newspaper, periodical, book, and directory publishers",5,5111,"['23', 'r ']","['17', 'r ']","['0', '  ']","['0', '  ']","['0', '  ']","['2', 'r ']","['0', '  ']","['0', '  ']","['0', '  ']","['4', 'r ']","['0', '  ']"
9674,r055,All industries -> Nonmanufacturing industries -> Information -> Publishing -> Software publishers,All industries,Nonmanufacturing industries,Information,Publishing,Software publishers,5,5112,"['608', '  ']","['457', '  ']","['2', '  ']","['19', '  ']","['4', '  ']","['48', '  ']","['2', '  ']","['26', '  ']","['5', 'r ']","['1', '  ']","['45', '  ']"
9674,r056,All industries -> Nonmanufacturing industries -> Information -> Telecommunications,All industries,Nonmanufacturing industries,Information,Telecommunications,,4,517,"['30 - 98', '  ']","['0 - 69', '  ']","['0', '  ']","['5', '  ']","['*', '  ']","['*', '  ']","['0 - 9', '  ']","['0 - 5', '  ']","['3', '  ']","['1', '  ']","['0 - 27', '  ']"
9674,r057,"All industries -> Nonmanufacturing industries -> Information -> Data processing, hosting, and related services",All industries,Nonmanufacturing industries,Information,"Data processing, hosting, and related services",,4,518,"['607', '  ']","['527', '  ']","['6 - 41', '  ']","['9', '  ']","['*', '  ']","['8', '  ']","['8', '  ']","['2', '  ']","['0', '  ']","['7', '  ']","['1 - 36', '  ']"
9674,r058,All industries -> Nonmanufacturing industries -> Information -> Other information,All industries,Nonmanufacturing industries,Information,Other information,,4,other 51,"['29 - 99', '  ']","['0 - 69', '  ']","['0 - 35', '  ']","['5', 'i ']","['*', '  ']","['*', '  ']","['0 - 9', '  ']","['0 - 5', '  ']","['0', '  ']","['7', '  ']","['0 - 35', '  ']"
9674,r059,All industries -> Nonmanufacturing industries -> Finance and insurance,All industries,Nonmanufacturing industries,Finance and insurance,,,3,52,"['45', '  ']","['45', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']"
9674,r060,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing,All industries,Nonmanufacturing industries,Real estate and rental and leasing,,,3,53,"['0 - 1', '  ']","['*', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0 - 1', 'i ']"
9674,r061,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing -> Lessors of nonfinancial intangible assets (except copyrighted works),All industries,Nonmanufacturing industries,Real estate and rental and leasing,Lessors of nonfinancial intangible assets (except copyrighted works),,4,533,"['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']"
9674,r062,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing -> Other real estate and rental and leasing,All industries,Nonmanufacturing industries,Real estate and rental and leasing,Other real estate and rental and leasing,,4,other 53,"['0 - 1', '  ']","['*', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0 - 1', 'i ']"
9674,r063,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",,,3,54,"['34,413', 'i ']","['18,086', 'i ']","['512', '  ']","['1,214', 'i ']","['347', 'i ']","['3,440', 'i ']","['691', 'i ']","['1,268', 'i ']","['44', 'i ']","['4,264', 'i ']","['4,548', '  ']"
9674,r064,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Architectural, engineering, and related services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services","Architectural, engineering, and related services",,4,5413,"['2,007', '  ']","['1,255', '  ']","['4', '  ']","['70', '  ']","['6', '  ']","['257', '  ']","['28', '  ']","['5', '  ']","['*', '  ']","['113', '  ']","['268', '  ']"
9674,r065,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Computer systems design and related services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Computer systems design and related services,,4,5415,"['3,221', '  ']","['2,208', '  ']","['249', '  ']","['35', '  ']","['4', '  ']","['90', '  ']","['81', '  ']","['49', '  ']","['5', '  ']","['97', '  ']","['402', '  ']"
9674,r066,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,,4,5417,"['28,019', 'i ']","['13,844', 'i ']","['240', 'i ']","['953', 'i ']","['329', 'i ']","['3,060', 'i ']","['560', 'i ']","['1,200', 'i ']","['37', 'i ']","['4,044', 'i ']","['3,753', 'i ']"
9674,r067,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Research and development in nanotechnology",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,Research and development in nanotechnology,5,541713,"['73', 'i ']","['36', 'i ']","['0', '  ']","['1', 'i ']","['0', '  ']","['7', 'i ']","['1', 'i ']","['*', 'i ']","['0', '  ']","['2', 'i ']","['26', 'i ']"
9674,r068,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Research and development in biotechnology (except nanobiotechnology)",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,Research and development in biotechnology (except nanobiotechnology),5,541714,"['7,374', '  ']","['3,253', '  ']","['79', '  ']","['191', '  ']","['7', '  ']","['435', '  ']","['68', '  ']","['183', '  ']","['*', '  ']","['1,835', 'i ']","['1,323', '  ']"
9674,r069,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Research and development in the physical, engineering, and life sciences (except nanotechnology and biotechnology)",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,"Research and development in the physical, engineering, and life sciences (except nanotechnology and biotechnology)",5,541715,"['20,046', 'i ']","['10,154', 'i ']","['142', 'i ']","['729', 'i ']","['322', 'i ']","['2,573', 'i ']","['487', 'i ']","['1,013', 'i ']","['36', 'i ']","['2,193', 'i ']","['2,398', 'i ']"
9674,r070,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Research and development in the social sciences and humanities",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,Research and development in the social sciences and humanities,5,541720,"['525', '  ']","['400', '  ']","['19', '  ']","['32', '  ']","['*', '  ']","['46', '  ']","['4', '  ']","['4', '  ']","['0', '  ']","['14', '  ']","['7', '  ']"
9674,r071,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Other professional, scientific, and technical services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services","Other professional, scientific, and technical services",,4,other 54,"['1,166', '  ']","['779', '  ']","['19', '  ']","['156', '  ']","['8', '  ']","['33', '  ']","['22', '  ']","['14', '  ']","['2', '  ']","['9', '  ']","['125', '  ']"
9674,r072,All industries -> Nonmanufacturing industries -> Health care services,All industries,Nonmanufacturing industries,Health care services,,,3,621–23,"['95', '  ']","['56', '  ']","['*', '  ']","['1', 'i ']","['1', 'i ']","['4', 'i ']","['4', 'i ']","['1', '  ']","['0', '  ']","['13', 'i ']","['17', 'i ']"
9674,r073,All industries -> Nonmanufacturing industries -> Other nonmanufacturing,All industries,Nonmanufacturing industries,Other nonmanufacturing,,,3,"23, 44–45 (excluding 454111–12), 55–56, 624, 71–72, 81","['62 - 66', '  ']","['49', '  ']","['0', '  ']","['*', '  ']","['0', '  ']","['7 - 14', '  ']","['1', '  ']","['0 - 4', '  ']","['0', '  ']","['0', '  ']","['0 - 4', '  ']"
9674,r074,All companies (number of domestic employees),All companies (number of domestic employees),,,,,1,–,"['74,695', '  ']","['41,653', '  ']","['985', '  ']","['3,197', '  ']","['600', 'i ']","['8,324', 'i ']","['1,140', '  ']","['2,747', '  ']","['281', '  ']","['6,170', 'i ']","['9,597', '  ']"
9674,r075,All companies (number of domestic employees) -> Small companies,All companies (number of domestic employees),Small companies,,,,2,,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
