table_id,row_id,time_period,column_level_1,column_level_2,column_level_3,column_hierarchy_depth,value
10881,r273,2001,Total,,,1,44714
10881,r274,2001,Intramural,Federal agenciesa,,2,11131
10881,r275,2001,Intramural,FFRDCs,,2,4658
10881,r276,2001,Extramural,United States and U.S. territories,Businesses,3,5262
10881,r277,2001,Extramural,United States and U.S. territories,Higher educationb,3,18657
10881,r278,2001,Extramural,United States and U.S. territories,Nonprofit organizations,3,4578
10881,r279,2001,Extramural,United States and U.S. territories,State and local governments,3,309
10881,r280,2001,Extramural,Non-U.S. performers,,2,119
10881,r281,2002,Total,,,1,48007
10881,r282,2002,Intramural,Federal agenciesa,,2,11857
10881,r283,2002,Intramural,FFRDCs,,2,4906
10881,r284,2002,Extramural,United States and U.S. territories,Businesses,3,5787
10881,r285,2002,Extramural,United States and U.S. territories,Higher educationb,3,20285
10881,r286,2002,Extramural,United States and U.S. territories,Nonprofit organizations,3,4723
10881,r287,2002,Extramural,United States and U.S. territories,State and local governments,3,275
10881,r288,2002,Extramural,Non-U.S. performers,,2,172
10881,r289,2003,Total,,,1,51072
10881,r290,2003,Intramural,Federal agenciesa,,2,12420
10881,r291,2003,Intramural,FFRDCs,,2,5155
10881,r292,2003,Extramural,United States and U.S. territories,Businesses,3,6042
10881,r293,2003,Extramural,United States and U.S. territories,Higher educationb,3,21676
10881,r294,2003,Extramural,United States and U.S. territories,Nonprofit organizations,3,5196
10881,r295,2003,Extramural,United States and U.S. territories,State and local governments,3,306
10881,r296,2003,Extramural,Non-U.S. performers,,2,276
10881,r297,2004,Total,,,1,53358
10881,r298,2004,Intramural,Federal agenciesa,,2,12085
10881,r299,2004,Intramural,FFRDCs,,2,5614
10881,r300,2004,Extramural,United States and U.S. territories,Businesses,3,6783
10881,r301,2004,Extramural,United States and U.S. territories,Higher educationb,3,22699
10881,r302,2004,Extramural,United States and U.S. territories,Nonprofit organizations,3,5216
10881,r303,2004,Extramural,United States and U.S. territories,State and local governments,3,533
10881,r304,2004,Extramural,Non-U.S. performers,,2,427
10881,r305,2005,Total,,,1,53738
10881,r306,2005,Intramural,Federal agenciesa,,2,12350
10881,r307,2005,Intramural,FFRDCs,,2,5733
10881,r308,2005,Extramural,United States and U.S. territories,Businesses,3,6456
10881,r309,2005,Extramural,United States and U.S. territories,Higher educationb,3,23156
10881,r310,2005,Extramural,United States and U.S. territories,Nonprofit organizations,3,5296
10881,r311,2005,Extramural,United States and U.S. territories,State and local governments,3,377
10881,r312,2005,Extramural,Non-U.S. performers,,2,370
10881,r313,2006,Total,,,1,53536
10881,r314,2006,Intramural,Federal agenciesa,,2,12262
10881,r315,2006,Intramural,FFRDCs,,2,5759
10881,r316,2006,Extramural,United States and U.S. territories,Businesses,3,6436
10881,r317,2006,Extramural,United States and U.S. territories,Higher educationb,3,22809
10881,r318,2006,Extramural,United States and U.S. territories,Nonprofit organizations,3,5449
10881,r319,2006,Extramural,United States and U.S. territories,State and local governments,3,418
10881,r320,2006,Extramural,Non-U.S. performers,,2,402
10881,r321,2007,Total,,,1,54094
10881,r322,2007,Intramural,Federal agenciesa,,2,11816
10881,r323,2007,Intramural,FFRDCs,,2,6088
10881,r324,2007,Extramural,United States and U.S. territories,Businesses,3,6074
10881,r325,2007,Extramural,United States and U.S. territories,Higher educationb,3,23967
10881,r326,2007,Extramural,United States and U.S. territories,Nonprofit organizations,3,5417
10881,r327,2007,Extramural,United States and U.S. territories,State and local governments,3,298
10881,r328,2007,Extramural,Non-U.S. performers,,2,433
10881,r329,2008,Total,,,1,53894
10881,r330,2008,Intramural,Federal agenciesa,,2,11922
10881,r331,2008,Intramural,FFRDCs,,2,5758
10881,r332,2008,Extramural,United States and U.S. territories,Businesses,3,5782
10881,r333,2008,Extramural,United States and U.S. territories,Higher educationb,3,24323
10881,r334,2008,Extramural,United States and U.S. territories,Nonprofit organizations,3,5397
10881,r335,2008,Extramural,United States and U.S. territories,State and local governments,3,339
10881,r336,2008,Extramural,Non-U.S. performers,,2,372
10881,r337,2009,Total,,,1,63692
10881,r338,2009,Intramural,Federal agenciesa,,2,13319
10881,r339,2009,Intramural,FFRDCs,,2,6681
10881,r340,2009,Extramural,United States and U.S. territories,Businesses,3,6280
10881,r341,2009,Extramural,United States and U.S. territories,Higher educationb,3,30169
10881,r342,2009,Extramural,United States and U.S. territories,Nonprofit organizations,3,6501
10881,r343,2009,Extramural,United States and U.S. territories,State and local governments,3,344
10881,r344,2009,Extramural,Non-U.S. performers,,2,399
10881,r345,2010,Total,,,1,63728
10881,r346,2010,Intramural,Federal agenciesa,,2,13281
10881,r347,2010,Intramural,FFRDCs,,2,6745
10881,r348,2010,Extramural,United States and U.S. territories,Businesses,3,6625
10881,r349,2010,Extramural,United States and U.S. territories,Higher educationb,3,29608
10881,r350,2010,Extramural,United States and U.S. territories,Nonprofit organizations,3,6687
10881,r351,2010,Extramural,United States and U.S. territories,State and local governments,3,353
10881,r352,2010,Extramural,Non-U.S. performers,,2,429
10881,r353,2011,Total,,,1,58065
10881,r354,2011,Intramural,Federal agenciesa,,2,12663
10881,r355,2011,Intramural,FFRDCs,,2,6656
10881,r356,2011,Extramural,United States and U.S. territories,Businesses,3,6037
10881,r357,2011,Extramural,United States and U.S. territories,Higher educationb,3,26253
10881,r358,2011,Extramural,United States and U.S. territories,Nonprofit organizations,3,5802
10881,r359,2011,Extramural,United States and U.S. territories,State and local governments,3,282
10881,r360,2011,Extramural,Non-U.S. performers,,2,370
10881,r361,2012,Total,,,1,61986
10881,r362,2012,Intramural,Federal agenciesa,,2,14293
10881,r363,2012,Intramural,FFRDCs,,2,6993
10881,r364,2012,Extramural,United States and U.S. territories,Businesses,3,7794
10881,r365,2012,Extramural,United States and U.S. territories,Higher educationb,3,26290
10881,r366,2012,Extramural,United States and U.S. territories,Nonprofit organizations,3,5854
10881,r367,2012,Extramural,United States and U.S. territories,State and local governments,3,352
10881,r368,2012,Extramural,Non-U.S. performers,,2,410
10881,r369,2013,Total,,,1,59533
10881,r370,2013,Intramural,Federal agenciesa,,2,13417
10881,r371,2013,Intramural,FFRDCs,,2,7490
10881,r372,2013,Extramural,United States and U.S. territories,Businesses,3,7366
10881,r373,2013,Extramural,United States and U.S. territories,Higher educationb,3,24772
10881,r374,2013,Extramural,United States and U.S. territories,Nonprofit organizations,3,5780
10881,r375,2013,Extramural,United States and U.S. territories,State and local governments,3,313
10881,r376,2013,Extramural,Non-U.S. performers,,2,395
10881,r377,2014,Total,,,1,63191
10881,r378,2014,Intramural,Federal agenciesa,,2,14306
10881,r379,2014,Intramural,FFRDCs,,2,8034
10881,r380,2014,Extramural,United States and U.S. territories,Businesses,3,8057
10881,r381,2014,Extramural,United States and U.S. territories,Higher educationb,3,26110
10881,r382,2014,Extramural,United States and U.S. territories,Nonprofit organizations,3,5931
10881,r383,2014,Extramural,United States and U.S. territories,State and local governments,3,395
10881,r384,2014,Extramural,Non-U.S. performers,,2,358
10881,r385,2015,Total,,,1,63825
10881,r386,2015,Intramural,Federal agenciesa,,2,15007
10881,r387,2015,Intramural,FFRDCs,,2,7942
10881,r388,2015,Extramural,United States and U.S. territories,Businesses,3,8138
10881,r389,2015,Extramural,United States and U.S. territories,Higher educationb,3,25962
10881,r390,2015,Extramural,United States and U.S. territories,Nonprofit organizations,3,5863
10881,r391,2015,Extramural,United States and U.S. territories,State and local governments,3,420
10881,r392,2015,Extramural,Non-U.S. performers,,2,494
10881,r393,2016,Total,,,1,67105
10881,r394,2016,Intramural,Federal agenciesa,,2,16055
10881,r395,2016,Intramural,FFRDCs,,2,8650
10881,r396,2016,Extramural,United States and U.S. territories,Businesses,3,8370
10881,r397,2016,Extramural,United States and U.S. territories,Higher educationb,3,26864
10881,r398,2016,Extramural,United States and U.S. territories,Nonprofit organizations,3,6270
10881,r399,2016,Extramural,United States and U.S. territories,State and local governments,3,420
10881,r400,2016,Extramural,Non-U.S. performers,,2,476
10881,r401,2017,Total,,,1,69871
10881,r402,2017,Intramural,Federal agenciesa,,2,15905
10881,r403,2017,Intramural,FFRDCs,,2,8976
10881,r404,2017,Extramural,United States and U.S. territories,Businesses,3,8963
10881,r405,2017,Extramural,United States and U.S. territories,Higher educationb,3,27626
10881,r406,2017,Extramural,United States and U.S. territories,Nonprofit organizations,3,7576
10881,r407,2017,Extramural,United States and U.S. territories,State and local governments,3,453
10881,r408,2017,Extramural,Non-U.S. performers,,2,372
10881,r409,2018,Total,,,1,74588
10881,r410,2018,Intramural,Federal agenciesa,,2,17818
10881,r411,2018,Intramural,FFRDCs,,2,9458
10881,r412,2018,Extramural,United States and U.S. territories,Businesses,3,8768
10881,r413,2018,Extramural,United States and U.S. territories,Higher educationb,3,30089
10881,r414,2018,Extramural,United States and U.S. territories,Nonprofit organizations,3,7615
10881,r415,2018,Extramural,United States and U.S. territories,State and local governments,3,430
10881,r416,2018,Extramural,Non-U.S. performers,,2,411
10881,r417,2019,Total,,,1,81118
10881,r418,2019,Intramural,Federal agenciesa,,2,18298
10881,r419,2019,Intramural,FFRDCs,,2,10820
10881,r420,2019,Extramural,United States and U.S. territories,Businesses,3,10739
10881,r421,2019,Extramural,United States and U.S. territories,Higher educationb,3,32381
10881,r422,2019,Extramural,United States and U.S. territories,Nonprofit organizations,3,7892
10881,r423,2019,Extramural,United States and U.S. territories,State and local governments,3,500
10881,r424,2019,Extramural,Non-U.S. performers,,2,488
10881,r425,2020,Total,,,1,85305
10881,r426,2020,Intramural,Federal agenciesa,,2,19572
10881,r427,2020,Intramural,FFRDCs,,2,9892
10881,r428,2020,Extramural,United States and U.S. territories,Businesses,3,10028
10881,r429,2020,Extramural,United States and U.S. territories,Higher educationb,3,35474
10881,r430,2020,Extramural,United States and U.S. territories,Nonprofit organizations,3,9191
10881,r431,2020,Extramural,United States and U.S. territories,State and local governments,3,645
10881,r432,2020,Extramural,Non-U.S. performers,,2,503
10881,r433,2021,Total,,,1,85896
10881,r434,2021,Intramural,Federal agenciesa,,2,17532
10881,r435,2021,Intramural,FFRDCs,,2,10529
10881,r436,2021,Extramural,United States and U.S. territories,Businesses,3,10790
10881,r437,2021,Extramural,United States and U.S. territories,Higher educationb,3,37027
10881,r438,2021,Extramural,United States and U.S. territories,Nonprofit organizations,3,8644
10881,r439,2021,Extramural,United States and U.S. territories,State and local governments,3,887
10881,r440,2021,Extramural,Non-U.S. performers,,2,488
10881,r441,2022,Total,,,1,93807
10881,r442,2022,Intramural,Federal agenciesa,,2,20651
10881,r443,2022,Intramural,FFRDCs,,2,11133
10881,r444,2022,Extramural,United States and U.S. territories,Businesses,3,12679
10881,r445,2022,Extramural,United States and U.S. territories,Higher educationb,3,39069
10881,r446,2022,Extramural,United States and U.S. territories,Nonprofit organizations,3,8797
10881,r447,2022,Extramural,United States and U.S. territories,State and local governments,3,862
10881,r448,2022,Extramural,Non-U.S. performers,,2,615
10881,r449,2023 (preliminary),Total,,,1,99481
10881,r450,2023 (preliminary),Intramural,Federal agenciesa,,2,22913
10881,r451,2023 (preliminary),Intramural,FFRDCs,,2,12865
