table_id,row_id,_b_state_institutional_control_and_institution_b_full_path,_b_state_institutional_control_and_institution_b_level_1,_b_state_institutional_control_and_institution_b_level_2,_b_state_institutional_control_and_institution_b_level_3,_b_state_institutional_control_and_institution_b_level_4,_b_state_institutional_control_and_institution_b_hierarchy_depth,field_received_as_a_subrecipient_total,field_received_as_a_subrecipient_federally_financed,field_received_as_a_subrecipient_nonfederally_financed,field_passed_through_to_subrecipients_total,field_passed_through_to_subrecipients_federally_financed,field_passed_through_to_subrecipients_nonfederally_financed
12734,r128,United States -> Maryland -> Private,United States,Maryland,Private,,3,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12734,r129,"United States -> Maryland -> Private -> Loyola U., Maryland",United States,Maryland,Private,"Loyola U., Maryland",4,"['43', '']","['43', '']","['0', '']","['422', '']","['0', '']","['422', '']"
12734,r130,United States -> Maryland -> Private -> Maryland Institute C. of Art,United States,Maryland,Private,Maryland Institute C. of Art,4,"['125', '']","['125', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12734,r131,United States -> Massachusetts,United States,Massachusetts,,,2,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12734,r132,United States -> Massachusetts -> Public,United States,Massachusetts,Public,,3,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12734,r133,United States -> Massachusetts -> Public -> Bridgewater State U.,United States,Massachusetts,Public,Bridgewater State U.,4,"['10', '']","['10', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12734,r134,United States -> Massachusetts -> Private,United States,Massachusetts,Private,,3,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12734,r135,United States -> Massachusetts -> Private -> C. of the Holy Cross,United States,Massachusetts,Private,C. of the Holy Cross,4,"['147', '']","['19', '']","['128', '']","['0', '']","['0', '']","['0', '']"
12734,r136,United States -> Massachusetts -> Private -> Emerson C.,United States,Massachusetts,Private,Emerson C.,4,"['142', '']","['97', '']","['45', '']","['0', '']","['0', '']","['0', '']"
12734,r137,United States -> Massachusetts -> Private -> Hult International Business School,United States,Massachusetts,Private,Hult International Business School,4,"['82', 'i']","['78', 'i']","['4', 'i']","['32', 'i']","['31', 'i']","['1', 'i']"
12734,r138,United States -> Massachusetts -> Private -> MCPHS U.,United States,Massachusetts,Private,MCPHS U.,4,"['33', '']","['33', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12734,r139,United States -> Massachusetts -> Private -> Simmons U.,United States,Massachusetts,Private,Simmons U.,4,"['60', '']","['0', '']","['60', '']","['52', '']","['52', '']","['0', '']"
12734,r140,United States -> Massachusetts -> Private -> Stonehill C.,United States,Massachusetts,Private,Stonehill C.,4,"['4', '']","['4', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12734,r141,United States -> Michigan,United States,Michigan,,,2,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12734,r142,United States -> Michigan -> Public,United States,Michigan,Public,,3,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12734,r143,"United States -> Michigan -> Public -> U. Michigan, Flint",United States,Michigan,Public,"U. Michigan, Flint",4,"['84', '']","['71', '']","['13', '']","['14', '']","['0', '']","['14', '']"
12734,r144,United States -> Michigan -> Private,United States,Michigan,Private,,3,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12734,r145,United States -> Michigan -> Private -> Kalamazoo C.,United States,Michigan,Private,Kalamazoo C.,4,"['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
12734,r146,United States -> Michigan -> Private -> Kettering U.,United States,Michigan,Private,Kettering U.,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12734,r147,United States -> Minnesota,United States,Minnesota,,,2,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12734,r148,United States -> Minnesota -> Public,United States,Minnesota,Public,,3,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12734,r149,United States -> Minnesota -> Public -> Metropolitan State U.,United States,Minnesota,Public,Metropolitan State U.,4,"['7', 'i']","['6', 'i']","['1', 'i']","['7', 'i']","['7', 'i']","['0', 'i']"
12734,r150,"United States -> Minnesota -> Public -> Minnesota State U., Moorhead",United States,Minnesota,Public,"Minnesota State U., Moorhead",4,"['0', '']","['0', '']","['0', '']","['6', '']","['6', '']","['0', '']"
12734,r151,"United States -> Minnesota -> Public -> U. Minnesota, Crookston",United States,Minnesota,Public,"U. Minnesota, Crookston",4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12734,r152,"United States -> Minnesota -> Public -> U. Minnesota, Morris",United States,Minnesota,Public,"U. Minnesota, Morris",4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12734,r153,"United States -> Minnesota -> Public -> U. Minnesota, Rochester",United States,Minnesota,Public,"U. Minnesota, Rochester",4,"['14', '']","['14', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12734,r154,United States -> Minnesota -> Private,United States,Minnesota,Private,,3,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12734,r155,United States -> Minnesota -> Private -> Augsburg U.,United States,Minnesota,Private,Augsburg U.,4,"['156', '']","['156', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12734,r156,"United States -> Minnesota -> Private -> Concordia C., Moorhead",United States,Minnesota,Private,"Concordia C., Moorhead",4,"['26', '']","['26', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12734,r157,United States -> Minnesota -> Private -> Hamline U.,United States,Minnesota,Private,Hamline U.,4,"['12', '']","['12', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12734,r158,United States -> Minnesota -> Private -> Saint Mary's U. Minnesota,United States,Minnesota,Private,Saint Mary's U. Minnesota,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12734,r159,United States -> Minnesota -> Private -> St. Catherine U.,United States,Minnesota,Private,St. Catherine U.,4,"['140', '']","['110', '']","['30', '']","['22', '']","['12', '']","['10', '']"
12734,r160,United States -> Mississippi,United States,Mississippi,,,2,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12734,r161,United States -> Mississippi -> Public,United States,Mississippi,Public,,3,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12734,r162,United States -> Mississippi -> Public -> Delta State U.,United States,Mississippi,Public,Delta State U.,4,"['219', '']","['219', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12734,r163,United States -> Mississippi -> Public -> Mississippi Valley State U.,United States,Mississippi,Public,Mississippi Valley State U.,4,"['83', '']","['83', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12734,r164,United States -> Mississippi -> Private,United States,Mississippi,Private,,3,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12734,r165,United States -> Mississippi -> Private -> William Carey U.,United States,Mississippi,Private,William Carey U.,4,"['16', '']","['16', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12734,r166,United States -> Missouri,United States,Missouri,,,2,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12734,r167,United States -> Missouri -> Public,United States,Missouri,Public,,3,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12734,r168,United States -> Missouri -> Public -> Northwest Missouri State U.,United States,Missouri,Public,Northwest Missouri State U.,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12734,r169,United States -> Missouri -> Public -> Truman State U.,United States,Missouri,Public,Truman State U.,4,"['48', '']","['29', '']","['19', '']","['0', '']","['0', '']","['0', '']"
12734,r170,United States -> Missouri -> Public -> U. Central Missouri,United States,Missouri,Public,U. Central Missouri,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12734,r171,United States -> Missouri -> Private,United States,Missouri,Private,,3,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12734,r172,United States -> Missouri -> Private -> A. T. Still U. of Health Sciences,United States,Missouri,Private,A. T. Still U. of Health Sciences,4,"['58', '']","['58', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12734,r173,United States -> Missouri -> Private -> Graduate School of the Stowers Institute for Medical Research,United States,Missouri,Private,Graduate School of the Stowers Institute for Medical Research,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12734,r174,United States -> Missouri -> Private -> Kansas City U.,United States,Missouri,Private,Kansas City U.,4,"['40', '']","['40', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12734,r175,United States -> Montana,United States,Montana,,,2,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12734,r176,United States -> Montana -> Public,United States,Montana,Public,,3,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12734,r177,United States -> Montana -> Public -> Aaniiih Nakoda C.,United States,Montana,Public,Aaniiih Nakoda C.,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12734,r178,"United States -> Montana -> Public -> Montana State U., Billings",United States,Montana,Public,"Montana State U., Billings",4,"['286', '']","['286', '']","['0', '']","['75', '']","['75', '']","['0', '']"
12734,r179,"United States -> Montana -> Public -> Montana State U., Northern",United States,Montana,Public,"Montana State U., Northern",4,"['102', '']","['102', '']","['0', '']","['78', '']","['78', '']","['0', '']"
12734,r180,United States -> Montana -> Public -> Salish Kootenai C.,United States,Montana,Public,Salish Kootenai C.,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12734,r181,United States -> Nebraska,United States,Nebraska,,,2,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12734,r182,United States -> Nebraska -> Private,United States,Nebraska,Private,,3,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12734,r183,United States -> Nebraska -> Private -> Doane U.,United States,Nebraska,Private,Doane U.,4,"['207', '']","['207', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12734,r184,United States -> Nevada,United States,Nevada,,,2,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12734,r185,United States -> Nevada -> Public,United States,Nevada,Public,,3,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12734,r186,United States -> Nevada -> Public -> C. Southern Nevada,United States,Nevada,Public,C. Southern Nevada,4,"['201', '']","['201', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12734,r187,United States -> Nevada -> Public -> Truckee Meadows Community C.,United States,Nevada,Public,Truckee Meadows Community C.,4,"['403', '']","['403', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12734,r188,United States -> Nevada -> Private,United States,Nevada,Private,,3,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12734,r189,"United States -> Nevada -> Private -> Touro U., Nevada",United States,Nevada,Private,"Touro U., Nevada",4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12734,r190,United States -> New Hampshire,United States,New Hampshire,,,2,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12734,r191,United States -> New Hampshire -> Public,United States,New Hampshire,Public,,3,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12734,r192,United States -> New Hampshire -> Public -> Keene State C.,United States,New Hampshire,Public,Keene State C.,4,"['504', '']","['497', '']","['7', '']","['6', '']","['6', '']","['0', '']"
12734,r193,United States -> New Hampshire -> Public -> Plymouth State U.,United States,New Hampshire,Public,Plymouth State U.,4,"['350', '']","['350', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12734,r194,United States -> New Jersey,United States,New Jersey,,,2,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12734,r195,United States -> New Jersey -> Public,United States,New Jersey,Public,,3,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12734,r196,United States -> New Jersey -> Public -> Ramapo C. New Jersey,United States,New Jersey,Public,Ramapo C. New Jersey,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12734,r197,United States -> New Jersey -> Private,United States,New Jersey,Private,,3,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12734,r198,United States -> New Jersey -> Private -> Fairleigh Dickinson U.,United States,New Jersey,Private,Fairleigh Dickinson U.,4,"['39', '']","['39', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12734,r199,United States -> New Jersey -> Private -> Rider U.,United States,New Jersey,Private,Rider U.,4,"['7', '']","['7', '']","['0', '']","['11', '']","['11', '']","['0', '']"
12734,r200,United States -> New Mexico,United States,New Mexico,,,2,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12734,r201,United States -> New Mexico -> Public,United States,New Mexico,Public,,3,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12734,r202,"United States -> New Mexico -> Public -> Eastern New Mexico U., Portales",United States,New Mexico,Public,"Eastern New Mexico U., Portales",4,"['176', '']","['154', '']","['22', '']","['41', '']","['41', '']","['0', '']"
12734,r203,United States -> New Mexico -> Public -> Northern New Mexico C.,United States,New Mexico,Public,Northern New Mexico C.,4,"['160', '']","['160', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12734,r204,United States -> New York,United States,New York,,,2,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12734,r205,United States -> New York -> Public,United States,New York,Public,,3,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12734,r206,"United States -> New York -> Public -> CUNY, Medgar Evers C.",United States,New York,Public,"CUNY, Medgar Evers C.",4,"['120', '']","['120', '']","['0', '']","['35', '']","['35', '']","['0', '']"
12734,r207,"United States -> New York -> Public -> SUNY, C. Cortland",United States,New York,Public,"SUNY, C. Cortland",4,"['123', '']","['89', '']","['34', '']","['5', '']","['0', '']","['5', '']"
12734,r208,"United States -> New York -> Public -> SUNY, Farmingdale State C.",United States,New York,Public,"SUNY, Farmingdale State C.",4,"['10', '']","['10', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12734,r209,"United States -> New York -> Public -> SUNY, New Paltz",United States,New York,Public,"SUNY, New Paltz",4,"['13', '']","['8', '']","['5', '']","['0', '']","['0', '']","['0', '']"
12734,r210,"United States -> New York -> Public -> SUNY, Old Westbury",United States,New York,Public,"SUNY, Old Westbury",4,"['72', '']","['42', '']","['30', '']","['0', '']","['0', '']","['0', '']"
12734,r211,"United States -> New York -> Public -> SUNY, Oneonta",United States,New York,Public,"SUNY, Oneonta",4,"['41', '']","['0', '']","['41', '']","['0', '']","['0', '']","['0', '']"
12734,r212,"United States -> New York -> Public -> SUNY, Potsdam",United States,New York,Public,"SUNY, Potsdam",4,"['4', '']","['0', '']","['4', '']","['24', '']","['24', '']","['0', '']"
12734,r213,"United States -> New York -> Public -> SUNY, system office",United States,New York,Public,"SUNY, system office",4,"['15', '']","['8', '']","['7', '']","['100', '']","['0', '']","['100', '']"
12734,r214,United States -> New York -> Private,United States,New York,Private,,3,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12734,r215,United States -> New York -> Private -> Adelphi U.,United States,New York,Private,Adelphi U.,4,"['208', '']","['208', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12734,r216,United States -> New York -> Private -> Bard C.,United States,New York,Private,Bard C.,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12734,r217,United States -> New York -> Private -> Cooper Union,United States,New York,Private,Cooper Union,4,"['186', 'i']","['186', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
12734,r218,United States -> New York -> Private -> Iona U.,United States,New York,Private,Iona U.,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12734,r219,United States -> New York -> Private -> Marist C.,United States,New York,Private,Marist C.,4,"['0', '']","['0', '']","['0', '']","['35', '']","['35', '']","['0', '']"
12734,r220,United States -> New York -> Private -> Niagara U.,United States,New York,Private,Niagara U.,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12734,r221,United States -> New York -> Private -> Siena C.,United States,New York,Private,Siena C.,4,"['40', '']","['40', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12734,r222,United States -> New York -> Private -> St. Bonaventure U.,United States,New York,Private,St. Bonaventure U.,4,"['0', '']","['0', '']","['0', '']","['52', '']","['52', '']","['0', '']"
12734,r223,United States -> New York -> Private -> St. Lawrence U.,United States,New York,Private,St. Lawrence U.,4,"['40', '']","['40', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12734,r224,United States -> New York -> Private -> Utica U.,United States,New York,Private,Utica U.,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12734,r225,United States -> North Carolina,United States,North Carolina,,,2,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12734,r226,United States -> North Carolina -> Public,United States,North Carolina,Public,,3,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12734,r227,"United States -> North Carolina -> Public -> U. North Carolina, general administration",United States,North Carolina,Public,"U. North Carolina, general administration",4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12734,r228,"United States -> North Carolina -> Public -> U. North Carolina, Pembroke",United States,North Carolina,Public,"U. North Carolina, Pembroke",4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12734,r229,United States -> North Carolina -> Private,United States,North Carolina,Private,,3,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12734,r230,United States -> North Carolina -> Private -> Shaw U.,United States,North Carolina,Private,Shaw U.,4,"['75', '']","['37', '']","['38', '']","['98', '']","['0', '']","['98', '']"
12734,r231,United States -> North Dakota,United States,North Dakota,,,2,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12734,r232,United States -> North Dakota -> Public,United States,North Dakota,Public,,3,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12734,r233,United States -> North Dakota -> Public -> Minot State U.,United States,North Dakota,Public,Minot State U.,4,"['359', '']","['314', '']","['45', '']","['0', '']","['0', '']","['0', '']"
12734,r234,United States -> Ohio,United States,Ohio,,,2,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12734,r235,United States -> Ohio -> Private,United States,Ohio,Private,,3,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12734,r236,United States -> Ohio -> Private -> Antioch U.,United States,Ohio,Private,Antioch U.,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12734,r237,United States -> Ohio -> Private -> Baldwin Wallace U.,United States,Ohio,Private,Baldwin Wallace U.,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12734,r238,United States -> Ohio -> Private -> Denison U.,United States,Ohio,Private,Denison U.,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12734,r239,United States -> Ohio -> Private -> John Carroll U.,United States,Ohio,Private,John Carroll U.,4,"['125', '']","['62', '']","['63', '']","['76', '']","['48', '']","['28', '']"
12734,r240,United States -> Ohio -> Private -> Ohio Wesleyan U.,United States,Ohio,Private,Ohio Wesleyan U.,4,"['23', '']","['23', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12734,r241,United States -> Ohio -> Private -> Wittenberg U.,United States,Ohio,Private,Wittenberg U.,4,"['12', '']","['12', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12734,r242,United States -> Oklahoma,United States,Oklahoma,,,2,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12734,r243,United States -> Oklahoma -> Public,United States,Oklahoma,Public,,3,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12734,r244,United States -> Oklahoma -> Public -> East Central U.,United States,Oklahoma,Public,East Central U.,4,"['136', '']","['136', '']","['0', '']","['84', '']","['84', '']","['0', '']"
12734,r245,United States -> Oklahoma -> Public -> Northeastern State U.,United States,Oklahoma,Public,Northeastern State U.,4,"['143', '']","['121', '']","['22', '']","['0', '']","['0', '']","['0', '']"
12734,r246,United States -> Oklahoma -> Public -> Rogers State U.,United States,Oklahoma,Public,Rogers State U.,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12734,r247,United States -> Oklahoma -> Public -> Southwestern Oklahoma State U.,United States,Oklahoma,Public,Southwestern Oklahoma State U.,4,"['217', '']","['204', '']","['13', '']","['0', '']","['0', '']","['0', '']"
12734,r248,United States -> Oklahoma -> Private,United States,Oklahoma,Private,,3,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12734,r249,United States -> Oklahoma -> Private -> Oral Roberts U.,United States,Oklahoma,Private,Oral Roberts U.,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12734,r250,United States -> Oregon,United States,Oregon,,,2,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12734,r251,United States -> Oregon -> Public,United States,Oregon,Public,,3,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12734,r252,United States -> Oregon -> Public -> Eastern Oregon U.,United States,Oregon,Public,Eastern Oregon U.,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12734,r253,United States -> Oregon -> Public -> Southern Oregon U.,United States,Oregon,Public,Southern Oregon U.,4,"['230', '']","['230', '']","['0', '']","['36', '']","['36', '']","['0', '']"
