table_id,row_id,industry_and_company_size_full_path,industry_and_company_size_level_1,industry_and_company_size_level_2,industry_and_company_size_level_3,industry_and_company_size_level_4,industry_and_company_size_level_5,industry_and_company_size_hierarchy_depth,field_naics_code,field_companies_u_s_totala_number_,field_united_states,field_alabama,field_alaska,field_arizona,field_arkansas,field_california,field_colorado,field_connecticut,field_delaware,field_district_of_columbia,field_florida,field_georgia,field_hawaii,field_idaho,field_illinois,field_indiana,field_iowa,field_kansas,field_kentucky,field_louisiana,field_maine,field_maryland,field_massachusetts,field_michigan,field_minnesota,field_mississippi,field_missouri,field_montana
1396,r020,All industries -> Manufacturing industries -> Fabricated metal products,All industries,Manufacturing industries,Fabricated metal products,,,3,332,"['2,229', '  ']","['2,127', '  ']","['26', '  ']","['*', 'e ']","['63', '  ']","['3', 'e ']","['219', ' ']","['9', 'i ']","['70', '  ']","['1', 'e ']","['*', 'e ']","['26', '  ']","['22', 'i ']","['*', 'e']","['2', 'e ']","['129', '  ']","['79', '  ']","['16', 'i ']","['21', '  ']","['19', '  ']","['16', 'i']","['2', 'e ']","['11', '  ']","['44', 'i ']","['97', '  ']","['53', '  ']","['4', 'e ']","['41', ' ']","['1', 'e ']"
1396,r021,All industries -> Manufacturing industries -> Machinery,All industries,Manufacturing industries,Machinery,,,3,333,"['2,648', '  ']","['11,699', '  ']","['23', '  ']","['*', 'e ']","['46', '  ']","['10', 'e ']","['3,024', ' ']","['36', '  ']","['D', '&nbsp;']","['1', '  ']","['0', '  ']","['92', '  ']","['110', '  ']","['1', ' ']","['6', 'i ']","['1,796', '  ']","['260', '  ']","['762', '  ']","['119', 'i ']","['48', '  ']","['25', ' ']","['5', '  ']","['179', '  ']","['217', '  ']","['346', '  ']","['489', '  ']","['15', '  ']","['76', ' ']","['1', 'e ']"
1396,r022,All industries -> Manufacturing industries -> Machinery -> Agricultural implements ,All industries,Manufacturing industries,Machinery,Agricultural implements ,,4,33311,"['190', '  ']","['1,552', '  ']","['1', '  ']","['0', '  ']","['4', '  ']","['1', 'e ']","['32', ' ']","['7', '  ']","['D', '&nbsp;']","['*', 'e ']","['0', '  ']","['1', '  ']","['33', '  ']","['0', ' ']","['1', 'e ']","['283', '  ']","['3', '  ']","['737', '  ']","['75', 'i ']","['*', 'e ']","['13', ' ']","['*', 'e ']","['1', 'i ']","['0', '  ']","['4', '  ']","['106', '  ']","['D', '&nbsp;']","['1', ' ']","['D', '&nbsp;']"
1396,r023,All industries -> Manufacturing industries -> Machinery -> Semiconductor machinery ,All industries,Manufacturing industries,Machinery,Semiconductor machinery ,,4,333242,"['48', '  ']","['3,028', '  ']","['0', '  ']","['0', '  ']","['4', '  ']","['0', '  ']","['2,176', ' ']","['2', '  ']","['D', '&nbsp;']","['0', '  ']","['0', '  ']","['16', '  ']","['0', '  ']","['0', ' ']","['*', 'i ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', ' ']","['0', '  ']","['D', '  ']","['76', '  ']","['*', 'i ']","['D', '&nbsp;']","['0', '  ']","['0', ' ']","['0', '  ']"
1396,r024,"All industries -> Manufacturing industries -> Machinery -> Engines, turbines, and power transmission equipment ",All industries,Manufacturing industries,Machinery,"Engines, turbines, and power transmission equipment ",,4,3336,"['125', '  ']","['1,901', '  ']","['1', '  ']","['0', '  ']","['1', '  ']","['*', 'e ']","['108', ' ']","['2', 'e ']","['D', '&nbsp;']","['0', '  ']","['0', '  ']","['12', '  ']","['18', '  ']","['0', ' ']","['*', 'e ']","['D', '  ']","['115', '  ']","['*', 'e ']","['6', '  ']","['*', 'e ']","['*', 'e']","['3', '  ']","['D', '  ']","['5', '  ']","['41', '  ']","['D', '  ']","['D', '&nbsp;']","['1', 'e']","['D', '&nbsp;']"
1396,r025,All industries -> Manufacturing industries -> Machinery -> Other machinery ,All industries,Manufacturing industries,Machinery,Other machinery ,,4,other 333,"['2,285', '  ']","['5,218', '  ']","['21', '  ']","['*', 'e ']","['38', '  ']","['9', 'e ']","['707', 'i']","['24', '  ']","['194', '  ']","['1', '  ']","['0', '  ']","['63', '  ']","['59', '  ']","['1', ' ']","['4', 'i ']","['D', '  ']","['142', '  ']","['25', '  ']","['38', '  ']","['48', '  ']","['11', 'e']","['2', 'e ']","['177', '  ']","['136', '  ']","['301', '  ']","['295', '  ']","['15', '  ']","['74', ' ']","['1', 'e ']"
1396,r026,All industries -> Manufacturing industries -> Computer and electronic products,All industries,Manufacturing industries,Computer and electronic products,,,3,334,"['2,980', '  ']","['68,515', '  ']","['162', '  ']","['4', '  ']","['2,875', '  ']","['34', '  ']","['36,785', ' ']","['1,363', '  ']","['199', '  ']","['84', '  ']","['10', '  ']","['908', '  ']","['721', '  ']","['9', ' ']","['1,234', '  ']","['1,131', '  ']","['108', '  ']","['182', '  ']","['357', '  ']","['34', '  ']","['18', ' ']","['17', '  ']","['355', '  ']","['2,880', '  ']","['294', '  ']","['919', '  ']","['5', 'e ']","['50', ' ']","['6', '  ']"
1396,r027,All industries -> Manufacturing industries -> Computer and electronic products -> Communications equipment,All industries,Manufacturing industries,Computer and electronic products,Communications equipment,,4,3342,"['502', '  ']","['11,293', '  ']","['95', '  ']","['4', '  ']","['40', '  ']","['1', '  ']","['6,330', ' ']","['262', '  ']","['25', '  ']","['1', '  ']","['8', '  ']","['230', '  ']","['486', '  ']","['8', ' ']","['6', '  ']","['509', '  ']","['23', '  ']","['*', '  ']","['D', '  ']","['3', '  ']","['*', 'i']","['2', '  ']","['219', '  ']","['436', '  ']","['21', '  ']","['68', '  ']","['1', 'e ']","['15', ' ']","['2', '  ']"
1396,r028,All industries -> Manufacturing industries -> Computer and electronic products -> Semiconductors and other electronic components,All industries,Manufacturing industries,Computer and electronic products,Semiconductors and other electronic components,,4,3344,"['822', '  ']","['29,176', '  ']","['31', '  ']","['*', '  ']","['1,838', '  ']","['16', '  ']","['15,497', ' ']","['322', '  ']","['31', '  ']","['38', '  ']","['1', '  ']","['161', '  ']","['107', '  ']","['1', ' ']","['1,115', '  ']","['241', '  ']","['23', '  ']","['9', 'i ']","['9', '  ']","['1', 'e ']","['*', ' ']","['8', '  ']","['64', '  ']","['1,057', '  ']","['42', '  ']","['138', '  ']","['1', '  ']","['18', ' ']","['*', 'i ']"
1396,r029,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments",,4,3345,"['1,258', '  ']","['10,131', '  ']","['27', '  ']","['*', 'e ']","['991', '  ']","['17', 'i ']","['3,395', ' ']","['268', '  ']","['133', '  ']","['45', '  ']","['*', '  ']","['231', '  ']","['120', '  ']","['*', 'e']","['7', '  ']","['256', '  ']","['31', '  ']","['172', '  ']","['D', '  ']","['15', 'i ']","['11', ' ']","['6', 'i ']","['56', '  ']","['943', '  ']","['83', '  ']","['279', '  ']","['2', 'e ']","['17', 'i']","['3', '  ']"
1396,r030,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments -> Electromedical, electrotherapeutic, and irradiation apparatuses ",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments","Electromedical, electrotherapeutic, and irradiation apparatuses ",5,"334510, 334517","['250', '  ']","['2,466', '  ']","['*', 'e ']","['0', '  ']","['48', 'i ']","['14', 'i ']","['1,184', 'i']","['20', 'i ']","['D', '&nbsp;']","['2', 'i ']","['*', '  ']","['84', 'i ']","['22', 'i ']","['*', 'i']","['*', 'e ']","['D', '&nbsp;']","['7', 'i ']","['D', '&nbsp;']","['*', 'e ']","['6', 'i ']","['D', '&nbsp;']","['4', 'i ']","['32', '  ']","['202', '  ']","['16', 'i ']","['21', 'i ']","['*', 'e ']","['1', 'e']","['*', 'e ']"
1396,r031,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments -> Search, detection, navigation, guidance, aeronautical, and nautical systems and instruments ",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments","Search, detection, navigation, guidance, aeronautical, and nautical systems and instruments ",5,334511,"['171', '  ']","['3,121', '  ']","['6', '  ']","['0', '  ']","['883', '  ']","['0', '  ']","['464', ' ']","['49', '  ']","['D', '  ']","['*', 'e ']","['0', '  ']","['66', '  ']","['33', '  ']","['0', ' ']","['1', 'e ']","['D', '  ']","['6', '  ']","['D', '  ']","['D', '  ']","['1', '  ']","['D', ' ']","['1', '  ']","['11', '  ']","['197', '  ']","['11', '  ']","['139', '  ']","['1', 'e ']","['1', ' ']","['*', 'e ']"
1396,r032,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments -> Other measuring and controlling devices ",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments",Other measuring and controlling devices ,5,other 3345,"['837', '  ']","['4,544', '  ']","['21', '  ']","['*', 'e ']","['60', 'i ']","['3', '  ']","['1,746', ' ']","['199', '  ']","['67', '  ']","['42', '  ']","['0', '  ']","['81', '  ']","['65', '  ']","['*', 'e']","['6', '  ']","['82', '  ']","['17', '  ']","['21', 'i ']","['5', '  ']","['9', '  ']","['2', 'e']","['1', 'i ']","['13', '  ']","['544', '  ']","['56', '  ']","['119', '  ']","['1', 'e ']","['15', 'i']","['3', '  ']"
1396,r033,All industries -> Manufacturing industries -> Computer and electronic products -> Other computer and electronic products,All industries,Manufacturing industries,Computer and electronic products,Other computer and electronic products,,4,other 334,"['399', '  ']","['17,914', '  ']","['9', '  ']","['0', '  ']","['6', '  ']","['*', 'e ']","['11,564', ' ']","['511', '  ']","['10', '  ']","['1', '  ']","['1', '  ']","['286', '  ']","['8', '  ']","['0', ' ']","['107', '  ']","['125', '  ']","['31', '  ']","['1', '  ']","['88', '  ']","['15', '  ']","['6', 'i']","['1', '  ']","['16', '  ']","['445', '  ']","['149', '  ']","['433', '  ']","['2', 'e ']","['1', 'e']","['*', '  ']"
1396,r034,"All industries -> Manufacturing industries -> Electrical equipment, appliances, and components",All industries,Manufacturing industries,"Electrical equipment, appliances, and components",,,3,335,"['719', '  ']","['4,302', '  ']","['2', 'e ']","['*', '  ']","['40', '  ']","['2', 'e ']","['576', ' ']","['19', '  ']","['66', '  ']","['2', '  ']","['*', 'e ']","['49', '  ']","['113', '  ']","['*', ' ']","['1', 'i ']","['226', '  ']","['37', '  ']","['9', '  ']","['4', '  ']","['4', '  ']","['2', 'e']","['*', 'e ']","['14', '  ']","['216', '  ']","['536', '  ']","['89', '  ']","['18', '  ']","['57', ' ']","['8', '  ']"
1396,r035,All industries -> Manufacturing industries -> Transportation equipment,All industries,Manufacturing industries,Transportation equipment,,,3,336,"['1,114', '  ']","['32,905', '  ']","['142', '  ']","['1', '  ']","['90', '  ']","['16', '  ']","['2,493', ' ']","['315', '  ']","['906', '  ']","['2', '  ']","['*', '  ']","['466', '  ']","['353', 'i ']","['2', ' ']","['9', '  ']","['629', '  ']","['959', '  ']","['34', '  ']","['336', '  ']","['84', '  ']","['8', 'e']","['D', '  ']","['427', '  ']","['284', '  ']","['14,254', '  ']","['368', '  ']","['22', '  ']","['767', ' ']","['13', '  ']"
1396,r036,"All industries -> Manufacturing industries -> Transportation equipment -> Automobiles, bodies, trailers, and parts",All industries,Manufacturing industries,Transportation equipment,"Automobiles, bodies, trailers, and parts",,4,3361–63,"['738', '  ']","['19,293', '  ']","['67', '  ']","['*', 'e ']","['16', '  ']","['15', '  ']","['1,150', ' ']","['5', 'e ']","['12', '  ']","['*', 'e ']","['0', '  ']","['14', 'e ']","['D', '  ']","['*', 'e']","['6', '  ']","['380', '  ']","['844', '  ']","['19', 'e ']","['D', '  ']","['78', '  ']","['3', 'e']","['1', 'e ']","['56', '  ']","['109', '  ']","['14,000', '  ']","['67', '  ']","['16', '  ']","['D', ' ']","['1', 'e ']"
1396,r037,All industries -> Manufacturing industries -> Transportation equipment -> Aerospace products and parts,All industries,Manufacturing industries,Transportation equipment,Aerospace products and parts,,4,3364,"['168', '  ']","['12,272', '  ']","['30', '  ']","['1', '  ']","['60', '  ']","['1', '  ']","['1,277', ' ']","['301', '  ']","['886', '  ']","['2', '  ']","['*', '  ']","['415', '  ']","['94', '  ']","['1', ' ']","['1', '  ']","['198', '  ']","['108', '  ']","['14', '  ']","['D', '  ']","['5', '  ']","['4', ' ']","['D', '  ']","['336', '  ']","['168', '  ']","['112', '  ']","['111', '  ']","['5', '  ']","['D', ' ']","['13', '  ']"
1396,r038,"All industries -> Manufacturing industries -> Transportation equipment -> Aerospace products and parts -> Aircraft, aircraft engines, and aircraft parts ",All industries,Manufacturing industries,Transportation equipment,Aerospace products and parts,"Aircraft, aircraft engines, and aircraft parts ",5,336411–13,"['151', '  ']","['11,930', '  ']","['25', '  ']","['1', '  ']","['50', '  ']","['1', '  ']","['1,234', ' ']","['170', '  ']","['875', '  ']","['2', '  ']","['*', '  ']","['415', '  ']","['94', '  ']","['1', ' ']","['1', '  ']","['198', '  ']","['108', '  ']","['14', '  ']","['D', '  ']","['*', 'e ']","['4', ' ']","['D', '  ']","['336', '  ']","['168', '  ']","['112', '  ']","['72', '  ']","['5', '  ']","['D', ' ']","['*', 'e ']"
1396,r039,"All industries -> Manufacturing industries -> Transportation equipment -> Aerospace products and parts -> Guided missiles, space vehicle, and related parts ",All industries,Manufacturing industries,Transportation equipment,Aerospace products and parts,"Guided missiles, space vehicle, and related parts ",5,"336414–15, 336419","['17', '  ']","['342', '  ']","['5', '  ']","['0', '  ']","['10', '  ']","['0', '  ']","['43', 'i']","['131', '  ']","['11', '  ']","['0', '  ']","['0', '  ']","['1', '  ']","['0', '  ']","['0', ' ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['5', '  ']","['0', ' ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['39', '  ']","['0', '  ']","['*', ' ']","['13', '  ']"
1396,r040,"All industries -> Manufacturing industries -> Transportation equipment -> Military armored vehicles, tanks, and tank components ",All industries,Manufacturing industries,Transportation equipment,"Military armored vehicles, tanks, and tank components ",,4,336992,"['6', '  ']","['3', '  ']","['0', '  ']","['0', '  ']","['*', 'i ']","['0', '  ']","['0', ' ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', ' ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', ' ']","['0', '  ']","['1', '  ']","['0', '  ']","['*', '  ']","['*', '  ']","['0', '  ']","['0', ' ']","['0', '  ']"
