table_id,row_id,_b_state_outlying_area_and_institution_b_full_path,_b_state_outlying_area_and_institution_b_level_1,_b_state_outlying_area_and_institution_b_level_2,_b_state_outlying_area_and_institution_b_level_3,_b_state_outlying_area_and_institution_b_hierarchy_depth,field_doj,field_dot,field_ed,field_epa,field_hhs,field_nasa,field_nrc,field_nsf,field_ssa,field_treas,field_usda
10400,r015,"All states and outlying areas -> Alabama -> U. Alabama, The, Tuscaloosa",All states and outlying areas,Alabama,"U. Alabama, The, Tuscaloosa",3,0,1747,435,0,7945,515,0,11229,25,0,0
10400,r016,All states and outlying areas -> Alabama -> U. South Alabama,All states and outlying areas,Alabama,U. South Alabama,3,0,0,0,0,9732,70,0,3032,0,0,0
10400,r017,"All states and outlying areas -> Alabama -> U. West Alabama, The",All states and outlying areas,Alabama,"U. West Alabama, The",3,0,0,0,0,0,0,0,375,0,0,149
10400,r018,"All states and outlying areas -> Alabama -> Wallace State Community C., Hanceville",All states and outlying areas,Alabama,"Wallace State Community C., Hanceville",3,0,0,0,0,0,0,0,56,0,0,0
10400,r019,All states and outlying areas -> Alaska,All states and outlying areas,Alaska,,2,0,2680,3800,0,12471,17555,0,47935,0,0,3171
10400,r020,All states and outlying areas -> Alaska -> Alaska Pacific U.,All states and outlying areas,Alaska,Alaska Pacific U.,3,0,0,0,0,280,0,0,175,0,0,25
10400,r021,All states and outlying areas -> Alaska -> U. Alaska System of Higher Education,All states and outlying areas,Alaska,U. Alaska System of Higher Education,3,0,1279,0,0,0,0,0,0,0,0,0
10400,r022,"All states and outlying areas -> Alaska -> U. Alaska, Anchorage",All states and outlying areas,Alaska,"U. Alaska, Anchorage",3,0,0,0,0,200,43,0,3150,0,0,275
10400,r023,"All states and outlying areas -> Alaska -> U. Alaska, Fairbanks",All states and outlying areas,Alaska,"U. Alaska, Fairbanks",3,0,1401,3800,0,11735,17511,0,43570,0,0,2846
10400,r024,"All states and outlying areas -> Alaska -> U. Alaska, Southeast",All states and outlying areas,Alaska,"U. Alaska, Southeast",3,0,0,0,0,256,0,0,1040,0,0,25
10400,r025,All states and outlying areas -> Arizona,All states and outlying areas,Arizona,,2,0,2727,3734,0,231101,85976,0,121101,0,0,9425
10400,r026,All states and outlying areas -> Arizona -> Arizona Board of Regents,All states and outlying areas,Arizona,Arizona Board of Regents,3,0,0,0,0,0,72863,0,0,0,0,0
10400,r027,All states and outlying areas -> Arizona -> Arizona State U.,All states and outlying areas,Arizona,Arizona State U.,3,0,2636,3734,0,56202,9301,0,61325,0,0,2478
10400,r028,All states and outlying areas -> Arizona -> Dine C.,All states and outlying areas,Arizona,Dine C.,3,0,0,0,0,0,0,0,2606,0,0,0
10400,r029,All states and outlying areas -> Arizona -> Maricopa Community Colleges,All states and outlying areas,Arizona,Maricopa Community Colleges,3,0,0,0,0,0,0,0,547,0,0,0
10400,r030,"All states and outlying areas -> Arizona -> Midwestern U., Glendale",All states and outlying areas,Arizona,"Midwestern U., Glendale",3,0,0,0,0,0,0,0,570,0,0,465
10400,r031,All states and outlying areas -> Arizona -> Mohave Community C.,All states and outlying areas,Arizona,Mohave Community C.,3,0,0,0,0,0,0,0,3,0,0,0
10400,r032,All states and outlying areas -> Arizona -> Northern Arizona U.,All states and outlying areas,Arizona,Northern Arizona U.,3,0,91,0,0,13802,3813,0,13986,0,0,1377
10400,r033,All states and outlying areas -> Arizona -> Prescott C.,All states and outlying areas,Arizona,Prescott C.,3,0,0,0,0,0,0,0,0,0,0,120
10400,r034,All states and outlying areas -> Arizona -> Tohono O'odham Community C.,All states and outlying areas,Arizona,Tohono O'odham Community C.,3,0,0,0,0,0,0,0,250,0,0,0
10400,r035,All states and outlying areas -> Arizona -> U. Arizona,All states and outlying areas,Arizona,U. Arizona,3,0,0,0,0,161097,0,0,41815,0,0,4985
10400,r036,All states and outlying areas -> Arkansas,All states and outlying areas,Arkansas,,2,894,1401,0,0,69923,1325,0,19729,0,0,16352
10400,r037,"All states and outlying areas -> Arkansas -> Arkansas State U., Jonesboro",All states and outlying areas,Arkansas,"Arkansas State U., Jonesboro",3,0,0,0,0,395,0,0,360,0,0,613
10400,r038,All states and outlying areas -> Arkansas -> Harding U.,All states and outlying areas,Arkansas,Harding U.,3,0,0,0,0,0,0,0,371,0,0,0
10400,r039,All states and outlying areas -> Arkansas -> North Arkansas C.,All states and outlying areas,Arkansas,North Arkansas C.,3,0,0,0,0,0,0,0,497,0,0,0
10400,r040,All states and outlying areas -> Arkansas -> U. Arkansas for Medical Sciences,All states and outlying areas,Arkansas,U. Arkansas for Medical Sciences,3,0,0,0,0,60810,0,0,0,0,0,0
10400,r041,"All states and outlying areas -> Arkansas -> U. Arkansas, Fayetteville",All states and outlying areas,Arkansas,"U. Arkansas, Fayetteville",3,0,1401,0,0,7386,1325,0,18009,0,0,8624
10400,r042,"All states and outlying areas -> Arkansas -> U. Arkansas, Little Rock",All states and outlying areas,Arkansas,"U. Arkansas, Little Rock",3,0,0,0,0,0,0,0,325,0,0,85
10400,r043,"All states and outlying areas -> Arkansas -> U. Arkansas, Pine Bluff",All states and outlying areas,Arkansas,"U. Arkansas, Pine Bluff",3,0,0,0,0,0,0,0,167,0,0,0
10400,r044,"All states and outlying areas -> Arkansas -> U. Arkansas, System Office",All states and outlying areas,Arkansas,"U. Arkansas, System Office",3,894,0,0,0,1332,0,0,0,0,0,6993
10400,r045,All states and outlying areas -> Arkansas -> U. Central Arkansas,All states and outlying areas,Arkansas,U. Central Arkansas,3,0,0,0,0,0,0,0,0,0,0,38
10400,r046,All states and outlying areas -> California,All states and outlying areas,California,,2,1330,7809,14376,8100,3631489,175377,383,717038,576,0,63847
10400,r047,All states and outlying areas -> California -> Allan Hancock C.,All states and outlying areas,California,Allan Hancock C.,3,0,0,0,0,0,0,0,135,0,0,0
10400,r048,All states and outlying areas -> California -> Azusa Pacific U.,All states and outlying areas,California,Azusa Pacific U.,3,0,0,0,0,0,0,0,162,0,0,0
10400,r049,All states and outlying areas -> California -> C. Canyons,All states and outlying areas,California,C. Canyons,3,0,0,0,0,0,0,0,448,0,0,0
10400,r050,All states and outlying areas -> California -> California Institute of Technology,All states and outlying areas,California,California Institute of Technology,3,0,0,0,0,77985,2968,0,68276,0,0,0
10400,r051,All states and outlying areas -> California -> California Lutheran U.,All states and outlying areas,California,California Lutheran U.,3,0,0,0,0,0,0,0,133,0,0,0
10400,r052,"All states and outlying areas -> California -> California Polytechnic State U., San Luis Obispo",All states and outlying areas,California,"California Polytechnic State U., San Luis Obispo",3,0,0,0,0,14,0,0,1263,0,0,581
10400,r053,"All states and outlying areas -> California -> California State Polytechnic U., Pomona",All states and outlying areas,California,"California State Polytechnic U., Pomona",3,0,0,0,0,441,131,0,2950,0,0,30
10400,r054,All states and outlying areas -> California -> California State U. Maritime Academy,All states and outlying areas,California,California State U. Maritime Academy,3,0,0,0,0,0,44,0,0,0,0,0
10400,r055,"All states and outlying areas -> California -> California State U., Bakersfield",All states and outlying areas,California,"California State U., Bakersfield",3,0,0,0,0,0,0,0,217,0,0,180
10400,r056,"All states and outlying areas -> California -> California State U., Channel Islands",All states and outlying areas,California,"California State U., Channel Islands",3,0,0,0,0,364,0,0,560,0,0,0
10400,r057,"All states and outlying areas -> California -> California State U., Chico",All states and outlying areas,California,"California State U., Chico",3,0,0,0,0,0,0,0,804,0,0,69
10400,r058,"All states and outlying areas -> California -> California State U., Dominguez Hills",All states and outlying areas,California,"California State U., Dominguez Hills",3,0,0,0,0,797,0,0,856,0,0,0
10400,r059,"All states and outlying areas -> California -> California State U., East Bay",All states and outlying areas,California,"California State U., East Bay",3,0,0,0,0,0,57,0,4253,0,0,0
10400,r060,"All states and outlying areas -> California -> California State U., Fresno",All states and outlying areas,California,"California State U., Fresno",3,0,93,0,0,1487,0,0,1174,0,0,32
10400,r061,"All states and outlying areas -> California -> California State U., Fullerton",All states and outlying areas,California,"California State U., Fullerton",3,0,0,0,0,1883,0,0,2250,0,0,0
10400,r062,"All states and outlying areas -> California -> California State U., Long Beach",All states and outlying areas,California,"California State U., Long Beach",3,0,0,0,0,5005,0,0,4251,0,0,673
10400,r063,"All states and outlying areas -> California -> California State U., Los Angeles",All states and outlying areas,California,"California State U., Los Angeles",3,0,0,0,0,2694,342,0,3035,0,0,0
10400,r064,"All states and outlying areas -> California -> California State U., Monterey Bay",All states and outlying areas,California,"California State U., Monterey Bay",3,0,0,0,0,266,0,0,541,0,0,118
10400,r065,"All states and outlying areas -> California -> California State U., Northridge",All states and outlying areas,California,"California State U., Northridge",3,0,0,0,0,4957,0,0,4713,0,0,38
10400,r066,"All states and outlying areas -> California -> California State U., Sacramento",All states and outlying areas,California,"California State U., Sacramento",3,0,0,0,0,465,0,0,3152,0,0,0
10400,r067,"All states and outlying areas -> California -> California State U., San Bernardino",All states and outlying areas,California,"California State U., San Bernardino",3,0,0,0,0,901,40,0,2702,0,0,0
10400,r068,"All states and outlying areas -> California -> California State U., San Marcos",All states and outlying areas,California,"California State U., San Marcos",3,0,0,0,0,1725,550,0,720,0,0,0
10400,r069,"All states and outlying areas -> California -> California State U., Stanislaus",All states and outlying areas,California,"California State U., Stanislaus",3,0,0,0,0,100,0,0,9,0,0,41
10400,r070,All states and outlying areas -> California -> Chapman U.,All states and outlying areas,California,Chapman U.,3,0,0,0,0,2851,35,0,987,0,0,451
10400,r071,All states and outlying areas -> California -> Charles R. Drew U. Medicine and Science,All states and outlying areas,California,Charles R. Drew U. Medicine and Science,3,0,0,0,0,7609,0,0,0,0,0,0
10400,r072,All states and outlying areas -> California -> City C. San Francisco,All states and outlying areas,California,City C. San Francisco,3,0,0,0,0,0,0,0,142,0,0,0
10400,r073,All states and outlying areas -> California -> Claremont Graduate U.,All states and outlying areas,California,Claremont Graduate U.,3,0,0,0,0,0,0,0,50,0,0,0
10400,r074,All states and outlying areas -> California -> Claremont McKenna C.,All states and outlying areas,California,Claremont McKenna C.,3,0,0,0,0,0,0,0,533,0,0,0
10400,r075,All states and outlying areas -> California -> Contra Costa Community C. District,All states and outlying areas,California,Contra Costa Community C. District,3,0,0,0,0,0,0,0,272,0,0,0
10400,r076,All states and outlying areas -> California -> Dominican U. California,All states and outlying areas,California,Dominican U. California,3,0,0,0,0,0,0,0,0,0,0,22
10400,r077,"All states and outlying areas -> California -> El Camino C., Compton Center",All states and outlying areas,California,"El Camino C., Compton Center",3,0,0,0,0,0,0,0,60,0,0,0
10400,r078,All states and outlying areas -> California -> Fielding Graduate U.,All states and outlying areas,California,Fielding Graduate U.,3,0,0,0,0,0,0,0,519,0,0,0
10400,r079,All states and outlying areas -> California -> Harvey Mudd C.,All states and outlying areas,California,Harvey Mudd C.,3,0,0,0,0,0,0,0,1100,0,0,0
10400,r080,All states and outlying areas -> California -> Humboldt State U.,All states and outlying areas,California,Humboldt State U.,3,0,0,0,0,0,0,0,752,0,0,314
10400,r081,All states and outlying areas -> California -> Imperial Valley C.,All states and outlying areas,California,Imperial Valley C.,3,0,0,0,0,0,0,0,60,0,0,0
10400,r082,All states and outlying areas -> California -> Keck Graduate Institute,All states and outlying areas,California,Keck Graduate Institute,3,0,0,0,0,2491,0,0,382,0,0,0
10400,r083,All states and outlying areas -> California -> Loma Linda U.,All states and outlying areas,California,Loma Linda U.,3,0,0,0,0,7044,0,0,0,0,0,0
10400,r084,"All states and outlying areas -> California -> Los Angeles Community C. District, Los Angeles Mission C.",All states and outlying areas,California,"Los Angeles Community C. District, Los Angeles Mission C.",3,0,0,0,0,0,0,0,102,0,0,0
10400,r085,"All states and outlying areas -> California -> Los Angeles Community C. District, Los Angeles Valley C.",All states and outlying areas,California,"Los Angeles Community C. District, Los Angeles Valley C.",3,0,0,0,0,0,0,0,920,0,0,0
10400,r086,"All states and outlying areas -> California -> Los Angeles Community C. District, Pierce C.",All states and outlying areas,California,"Los Angeles Community C. District, Pierce C.",3,0,0,0,0,0,0,0,104,0,0,0
10400,r087,"All states and outlying areas -> California -> Los Angeles Community C. District, West Los Angeles C.",All states and outlying areas,California,"Los Angeles Community C. District, West Los Angeles C.",3,0,0,0,0,0,0,0,184,0,0,0
10400,r088,All states and outlying areas -> California -> Loyola Marymount U.,All states and outlying areas,California,Loyola Marymount U.,3,0,0,0,0,422,0,0,790,0,0,0
10400,r089,All states and outlying areas -> California -> Mills C.,All states and outlying areas,California,Mills C.,3,0,0,0,0,0,0,0,39,0,0,0
10400,r090,All states and outlying areas -> California -> Mt. San Antonio C.,All states and outlying areas,California,Mt. San Antonio C.,3,0,0,0,0,0,0,0,62,0,0,0
10400,r091,All states and outlying areas -> California -> National U.,All states and outlying areas,California,National U.,3,0,0,0,0,0,0,0,67,0,0,0
10400,r092,All states and outlying areas -> California -> Naval Postgraduate School,All states and outlying areas,California,Naval Postgraduate School,3,0,0,0,0,0,1050,0,0,0,0,0
10400,r093,All states and outlying areas -> California -> Occidental C.,All states and outlying areas,California,Occidental C.,3,0,0,0,0,318,0,0,875,0,0,0
10400,r094,All states and outlying areas -> California -> Ohlone C.,All states and outlying areas,California,Ohlone C.,3,0,0,0,0,0,0,0,36,0,0,0
10400,r095,All states and outlying areas -> California -> Pasadena City C.,All states and outlying areas,California,Pasadena City C.,3,0,0,0,0,0,0,0,308,0,0,0
10400,r096,"All states and outlying areas -> California -> Pepperdine U., Malibu",All states and outlying areas,California,"Pepperdine U., Malibu",3,0,0,0,0,0,0,0,342,0,0,0
10400,r097,"All states and outlying areas -> California -> Peralta Community C., C. Alameda",All states and outlying areas,California,"Peralta Community C., C. Alameda",3,0,0,0,0,0,0,0,367,0,0,0
10400,r098,All states and outlying areas -> California -> Pomona C.,All states and outlying areas,California,Pomona C.,3,0,0,0,0,0,0,0,1187,0,0,0
10400,r099,All states and outlying areas -> California -> Riverside Community C. District,All states and outlying areas,California,Riverside Community C. District,3,0,0,0,0,0,0,0,184,0,0,0
10400,r100,"All states and outlying areas -> California -> Riverside Community C. District, Riverside",All states and outlying areas,California,"Riverside Community C. District, Riverside",3,0,0,0,0,0,0,0,1170,0,0,0
10400,r101,All states and outlying areas -> California -> Saint Mary's C. California,All states and outlying areas,California,Saint Mary's C. California,3,0,0,0,0,0,0,0,51,0,0,0
10400,r102,"All states and outlying areas -> California -> San Diego State U., San Diego",All states and outlying areas,California,"San Diego State U., San Diego",3,0,0,1280,0,30189,89,0,9951,0,0,747
10400,r103,All states and outlying areas -> California -> San Francisco State U.,All states and outlying areas,California,San Francisco State U.,3,0,0,0,0,4727,258,0,3043,0,0,0
10400,r104,All states and outlying areas -> California -> San Jose State U.,All states and outlying areas,California,San Jose State U.,3,0,1401,0,0,1786,7286,0,3376,0,0,0
10400,r105,All states and outlying areas -> California -> Santa Barbara City C.,All states and outlying areas,California,Santa Barbara City C.,3,0,0,0,0,0,0,0,60,0,0,0
10400,r106,All states and outlying areas -> California -> Santa Clara U.,All states and outlying areas,California,Santa Clara U.,3,0,0,0,0,411,0,0,1550,0,0,0
10400,r107,All states and outlying areas -> California -> Scripps C.,All states and outlying areas,California,Scripps C.,3,0,0,0,0,0,0,0,924,0,0,1207
10400,r108,"All states and outlying areas -> California -> Scripps Research Institute, The",All states and outlying areas,California,"Scripps Research Institute, The",3,0,0,0,0,241665,712,0,2229,0,0,0
10400,r109,All states and outlying areas -> California -> Sonoma State U.,All states and outlying areas,California,Sonoma State U.,3,0,0,0,0,0,431,0,349,0,0,0
10400,r110,All states and outlying areas -> California -> Stanford U.,All states and outlying areas,California,Stanford U.,3,1330,400,1851,1181,558873,11513,0,48561,0,0,245
10400,r111,"All states and outlying areas -> California -> State Center Community C. District, Fresno City C.",All states and outlying areas,California,"State Center Community C. District, Fresno City C.",3,0,0,0,0,0,0,0,12,0,0,0
10400,r112,"All states and outlying areas -> California -> U. California, Berkeley",All states and outlying areas,California,"U. California, Berkeley",3,0,0,283,1167,126697,54827,0,70781,10,0,1190
10400,r113,"All states and outlying areas -> California -> U. California, Cooperative Extension",All states and outlying areas,California,"U. California, Cooperative Extension",3,0,0,0,1464,0,0,0,0,0,0,8067
10400,r114,"All states and outlying areas -> California -> U. California, Davis",All states and outlying areas,California,"U. California, Davis",3,0,2802,2069,1938,256553,6394,0,47215,0,0,28461
10400,r115,"All states and outlying areas -> California -> U. California, Irvine",All states and outlying areas,California,"U. California, Irvine",3,0,0,2332,1464,158438,4714,0,42963,0,0,0
10400,r116,"All states and outlying areas -> California -> U. California, Los Angeles",All states and outlying areas,California,"U. California, Los Angeles",3,0,0,1030,0,559770,0,383,54649,0,0,720
10400,r117,"All states and outlying areas -> California -> U. California, Merced",All states and outlying areas,California,"U. California, Merced",3,0,0,0,0,3715,125,0,9025,0,0,6760
10400,r118,"All states and outlying areas -> California -> U. California, Office of the President",All states and outlying areas,California,"U. California, Office of the President",3,0,530,0,0,0,2041,0,296,0,0,1313
10400,r119,"All states and outlying areas -> California -> U. California, Riverside",All states and outlying areas,California,"U. California, Riverside",3,0,0,1219,0,32547,0,0,36383,0,0,9700
10400,r120,"All states and outlying areas -> California -> U. California, San Diego",All states and outlying areas,California,"U. California, San Diego",3,0,0,231,885,508987,11731,0,136922,0,0,1054
10400,r121,"All states and outlying areas -> California -> U. California, San Francisco",All states and outlying areas,California,"U. California, San Francisco",3,0,0,0,0,665599,130,0,7350,0,0,2
10400,r122,"All states and outlying areas -> California -> U. California, Santa Barbara",All states and outlying areas,California,"U. California, Santa Barbara",3,0,0,0,0,17151,63269,0,48653,0,0,30
10400,r123,"All states and outlying areas -> California -> U. California, Santa Cruz",All states and outlying areas,California,"U. California, Santa Cruz",3,0,0,0,0,38518,3931,0,16484,0,0,1696
10400,r124,All states and outlying areas -> California -> U. La Verne,All states and outlying areas,California,U. La Verne,3,0,0,0,0,0,78,0,388,0,0,0
10400,r125,All states and outlying areas -> California -> U. Pacific,All states and outlying areas,California,U. Pacific,3,0,0,0,0,288,0,0,262,0,0,0
10400,r126,All states and outlying areas -> California -> U. San Diego,All states and outlying areas,California,U. San Diego,3,0,0,0,0,0,0,0,2040,0,0,0
10400,r127,All states and outlying areas -> California -> U. San Francisco,All states and outlying areas,California,U. San Francisco,3,0,0,0,0,175,0,0,231,0,0,0
10400,r128,All states and outlying areas -> California -> U. Southern California,All states and outlying areas,California,U. Southern California,3,0,2583,4082,0,301552,2629,0,58632,566,0,100
10400,r129,"All states and outlying areas -> California -> West Hills Community C. District, Coalinga",All states and outlying areas,California,"West Hills Community C. District, Coalinga",3,0,0,0,0,0,0,0,458,0,0,0
10400,r130,All states and outlying areas -> California -> Western U. Health Sciences,All states and outlying areas,California,Western U. Health Sciences,3,0,0,0,0,4028,0,0,0,0,0,5
10400,r131,All states and outlying areas -> Colorado,All states and outlying areas,Colorado,,2,0,2752,1177,1696,389529,69193,89,204358,105,0,19524
10400,r132,All states and outlying areas -> Colorado -> Adams State U.,All states and outlying areas,Colorado,Adams State U.,3,0,0,0,0,0,0,0,0,0,0,27
10400,r133,All states and outlying areas -> Colorado -> Arapahoe Community C.,All states and outlying areas,Colorado,Arapahoe Community C.,3,0,0,0,0,0,0,0,60,0,0,0
10400,r134,All states and outlying areas -> Colorado -> Colorado C.,All states and outlying areas,Colorado,Colorado C.,3,0,0,0,0,0,0,0,452,0,0,0
10400,r135,All states and outlying areas -> Colorado -> Colorado Mesa U.,All states and outlying areas,Colorado,Colorado Mesa U.,3,0,0,0,0,0,0,0,216,0,0,0
10400,r136,All states and outlying areas -> Colorado -> Colorado School of Mines,All states and outlying areas,Colorado,Colorado School of Mines,3,0,2066,0,0,1790,1562,0,19582,0,0,0
10400,r137,"All states and outlying areas -> Colorado -> Colorado State U., Fort Collins",All states and outlying areas,Colorado,"Colorado State U., Fort Collins",3,0,685,0,0,40475,5789,0,26869,10,0,16858
10400,r138,"All states and outlying areas -> Colorado -> Colorado State U., Pueblo",All states and outlying areas,Colorado,"Colorado State U., Pueblo",3,0,0,0,0,0,0,0,643,0,0,0
10400,r139,"All states and outlying areas -> Colorado -> Colorado State U., system office",All states and outlying areas,Colorado,"Colorado State U., system office",3,0,0,0,0,226,0,0,0,0,0,600
10400,r140,All states and outlying areas -> Colorado -> Community C. Denver,All states and outlying areas,Colorado,Community C. Denver,3,0,0,0,0,0,0,0,163,0,0,0
10400,r141,All states and outlying areas -> Colorado -> Fort Lewis C.,All states and outlying areas,Colorado,Fort Lewis C.,3,0,0,0,0,98,0,0,692,0,0,10
10400,r142,All states and outlying areas -> Colorado -> Metropolitan State U. Denver,All states and outlying areas,Colorado,Metropolitan State U. Denver,3,0,0,0,0,0,0,0,430,0,0,0
10400,r143,All states and outlying areas -> Colorado -> U. Colorado Boulder,All states and outlying areas,Colorado,U. Colorado Boulder,3,0,0,32,1696,340866,61842,89,109668,95,0,1519
10400,r144,All states and outlying areas -> Colorado -> U. Corp. for Atmospheric Research,All states and outlying areas,Colorado,U. Corp. for Atmospheric Research,3,0,0,0,0,0,0,0,26390,0,0,0
10400,r145,All states and outlying areas -> Colorado -> U. Denver,All states and outlying areas,Colorado,U. Denver,3,0,0,1145,0,6074,0,0,4249,0,0,0
10400,r146,All states and outlying areas -> Colorado -> U. Northern Colorado,All states and outlying areas,Colorado,U. Northern Colorado,3,0,0,0,0,0,0,0,0,0,0,500
10400,r147,All states and outlying areas -> Colorado -> UNAVCO Inc.,All states and outlying areas,Colorado,UNAVCO Inc.,3,0,0,0,0,0,0,0,14809,0,0,0
10400,r148,All states and outlying areas -> Colorado -> Western Colorado U.,All states and outlying areas,Colorado,Western Colorado U.,3,0,0,0,0,0,0,0,136,0,0,10
10400,r149,All states and outlying areas -> Connecticut,All states and outlying areas,Connecticut,,2,0,0,5208,0,610070,3553,0,54474,0,0,9227
10400,r150,All states and outlying areas -> Connecticut -> Connecticut Board of Regents for Higher Education,All states and outlying areas,Connecticut,Connecticut Board of Regents for Higher Education,3,0,0,0,0,0,0,0,1688,0,0,1789
10400,r151,All states and outlying areas -> Connecticut -> Eastern Connecticut State U.,All states and outlying areas,Connecticut,Eastern Connecticut State U.,3,0,0,0,0,0,0,0,39,0,0,4
10400,r152,All states and outlying areas -> Connecticut -> Fairfield U.,All states and outlying areas,Connecticut,Fairfield U.,3,0,0,0,0,0,0,0,214,0,0,0
10400,r153,All states and outlying areas -> Connecticut -> Quinnipiac U.,All states and outlying areas,Connecticut,Quinnipiac U.,3,0,0,0,0,256,0,0,0,0,0,0
10400,r154,All states and outlying areas -> Connecticut -> Sacred Heart U.,All states and outlying areas,Connecticut,Sacred Heart U.,3,0,0,0,0,0,0,0,21,0,0,0
10400,r155,All states and outlying areas -> Connecticut -> Southern Connecticut State U.,All states and outlying areas,Connecticut,Southern Connecticut State U.,3,0,0,0,0,378,0,0,14,0,0,0
10400,r156,"All states and outlying areas -> Connecticut -> Trinity C., Hartford",All states and outlying areas,Connecticut,"Trinity C., Hartford",3,0,0,0,0,766,0,0,294,0,0,0
10400,r157,All states and outlying areas -> Connecticut -> U. Bridgeport,All states and outlying areas,Connecticut,U. Bridgeport,3,0,0,0,0,19,0,0,0,0,0,0
10400,r158,All states and outlying areas -> Connecticut -> U. Connecticut,All states and outlying areas,Connecticut,U. Connecticut,3,0,0,4776,0,95994,1397,0,19171,0,0,7154
10400,r159,All states and outlying areas -> Connecticut -> U. New Haven,All states and outlying areas,Connecticut,U. New Haven,3,0,0,0,0,448,0,0,326,0,0,0
10400,r160,All states and outlying areas -> Connecticut -> Wesleyan U.,All states and outlying areas,Connecticut,Wesleyan U.,3,0,0,0,0,851,256,0,2300,0,0,0
10400,r161,All states and outlying areas -> Connecticut -> Yale U.,All states and outlying areas,Connecticut,Yale U.,3,0,0,432,0,511358,1899,0,30408,0,0,280
10400,r162,All states and outlying areas -> Delaware,All states and outlying areas,Delaware,,2,0,153,1320,0,44301,3498,0,39713,10,0,6019
10400,r163,All states and outlying areas -> Delaware -> Delaware State U.,All states and outlying areas,Delaware,Delaware State U.,3,0,0,0,0,3963,0,0,2940,10,0,2333
10400,r164,All states and outlying areas -> Delaware -> U. Delaware,All states and outlying areas,Delaware,U. Delaware,3,0,153,1320,0,40338,3498,0,36773,0,0,3686
10400,r165,All states and outlying areas -> District of Columbia,All states and outlying areas,District of Columbia,,2,195,150,4020,0,148712,149771,0,47638,207,0,1039
10400,r166,All states and outlying areas -> District of Columbia -> American U.,All states and outlying areas,District of Columbia,American U.,3,195,0,197,0,313,1443,0,13331,0,0,0
10400,r167,All states and outlying areas -> District of Columbia -> Association of Universities for Research in Astronomy,All states and outlying areas,District of Columbia,Association of Universities for Research in Astronomy,3,0,0,0,0,0,123374,0,4260,0,0,0
10400,r168,"All states and outlying areas -> District of Columbia -> Catholic U. America, The",All states and outlying areas,District of Columbia,"Catholic U. America, The",3,0,0,0,0,245,18983,0,2500,0,0,0
10400,r169,All states and outlying areas -> District of Columbia -> Consortium for Ocean Leadership,All states and outlying areas,District of Columbia,Consortium for Ocean Leadership,3,0,0,0,0,0,1002,0,240,0,0,0
10400,r170,All states and outlying areas -> District of Columbia -> Gallaudet U.,All states and outlying areas,District of Columbia,Gallaudet U.,3,0,0,3412,0,2960,0,0,1759,0,0,0
