table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_total_2020,field_total_2021,field_total_2022,field_total_2023,field_federally_financed_2020,field_federally_financed_2021,field_federally_financed_2022,field_federally_financed_2023
12697,r031,All institutions -> Florida State U.,All institutions,Florida State U.,2,30,"['23,225', '']","['20,686', '']","['20,685', '']","['22,804', '']","['12,958', '']","['11,182', '']","['11,140', '']","['12,918', '']"
12697,r032,"All institutions -> U. Minnesota, Twin Cities",All institutions,"U. Minnesota, Twin Cities",2,31,"['22,061', '']","['20,661', '']","['19,860', '']","['21,704', '']","['14,721', '']","['15,439', '']","['13,989', '']","['13,527', '']"
12697,r033,All institutions -> Boston U.,All institutions,Boston U.,2,32,"['14,230', '']","['17,695', '']","['17,896', '']","['21,277', '']","['9,210', '']","['11,004', '']","['10,572', '']","['11,916', '']"
12697,r034,All institutions -> Rice U.,All institutions,Rice U.,2,33,"['16,251', '']","['15,332', '']","['13,489', '']","['20,909', '']","['5,909', '']","['7,002', '']","['6,657', '']","['8,899', '']"
12697,r035,All institutions -> U. Delaware,All institutions,U. Delaware,2,34,"['8,146', '']","['9,404', '']","['19,259', '']","['19,940', '']","['6,472', '']","['7,732', '']","['9,278', '']","['8,964', '']"
12697,r036,All institutions -> Michigan State U.,All institutions,Michigan State U.,2,35,"['11,806', '']","['12,568', '']","['15,669', '']","['19,687', '']","['7,154', '']","['8,166', '']","['8,837', '']","['9,393', '']"
12697,r037,All institutions -> Columbia U. in the City of New York,All institutions,Columbia U. in the City of New York,2,36,"['11,983', '']","['16,528', '']","['17,944', '']","['19,577', '']","['9,611', '']","['14,024', '']","['14,752', '']","['12,365', '']"
12697,r038,All institutions -> Vanderbilt U. and Vanderbilt U. Medical Center,All institutions,Vanderbilt U. and Vanderbilt U. Medical Center,2,37,"['13,559', '']","['16,401', '']","['17,734', '']","['18,843', '']","['7,056', '']","['9,126', '']","['9,796', '']","['9,763', '']"
12697,r039,"All institutions -> Pennsylvania State U., University Park and Hershey Medical Center",All institutions,"Pennsylvania State U., University Park and Hershey Medical Center",2,38,"['17,696', '']","['16,923', '']","['15,578', '']","['18,226', '']","['10,176', '']","['13,617', '']","['13,319', '']","['11,765', '']"
12697,r040,"All institutions -> Indiana U., Bloomington",All institutions,"Indiana U., Bloomington",2,39,"['19,430', '']","['17,500', '']","['18,778', '']","['17,814', '']","['11,206', '']","['10,812', '']","['11,725', '']","['11,063', '']"
12697,r041,"All institutions -> U. Pittsburgh, Pittsburgh",All institutions,"U. Pittsburgh, Pittsburgh",2,40,"['16,058', '']","['15,518', '']","['15,366', '']","['17,599', '']","['10,893', '']","['9,776', '']","['10,128', '']","['10,990', '']"
12697,r042,All institutions -> U. Utah,All institutions,U. Utah,2,41,"['18,018', 'i']","['19,435', 'i']","['9,434', '']","['17,148', '']","['11,546', '']","['12,874', '']","['9,002', '']","['14,811', '']"
12697,r043,All institutions -> North Carolina State U.,All institutions,North Carolina State U.,2,42,"['11,821', '']","['16,108', '']","['12,623', '']","['16,370', '']","['6,645', '']","['7,120', '']","['7,854', '']","['8,771', '']"
12697,r044,All institutions -> Duke U.,All institutions,Duke U.,2,43,"['9,809', '']","['11,536', '']","['12,672', '']","['16,182', '']","['8,398', '']","['10,066', '']","['11,135', '']","['13,439', '']"
12697,r045,All institutions -> Iowa State U.,All institutions,Iowa State U.,2,44,"['12,374', '']","['11,950', '']","['14,302', '']","['15,985', '']","['8,055', '']","['9,139', '']","['11,116', '']","['12,091', '']"
12697,r046,All institutions -> U. Houston,All institutions,U. Houston,2,45,"['40,835', '']","['43,502', '']","['50,262', '']","['15,585', '']","['2,981', '']","['3,476', '']","['5,173', '']","['4,355', '']"
12697,r047,All institutions -> New York U.,All institutions,New York U.,2,46,"['13,753', '']","['14,156', '']","['13,103', '']","['15,549', '']","['11,679', '']","['12,181', '']","['10,225', '']","['10,116', '']"
12697,r048,"All institutions -> SUNY, Stony Brook U.",All institutions,"SUNY, Stony Brook U.",2,47,"['12,396', '']","['13,646', '']","['13,302', '']","['15,110', '']","['9,555', '']","['10,030', '']","['10,457', '']","['11,308', '']"
12697,r049,"All institutions -> U. California, Davis",All institutions,"U. California, Davis",2,48,"['13,607', '']","['14,017', '']","['15,996', '']","['15,108', '']","['9,896', '']","['9,954', '']","['12,099', '']","['11,408', '']"
12697,r050,"All institutions -> Louisiana State U., Baton Rouge",All institutions,"Louisiana State U., Baton Rouge",2,49,"['8,252', '']","['10,020', '']","['12,606', '']","['15,050', '']","['3,955', '']","['5,423', '']","['4,636', '']","['5,919', '']"
12697,r051,All institutions -> Arizona State U.,All institutions,Arizona State U.,2,50,"['13,030', '']","['11,762', '']","['10,253', '']","['14,799', '']","['5,739', '']","['5,232', '']","['4,492', '']","['5,406', '']"
12697,r052,"All institutions -> U. California, Santa Cruz",All institutions,"U. California, Santa Cruz",2,51,"['10,478', '']","['10,689', '']","['11,059', '']","['14,697', '']","['7,886', '']","['7,556', '']","['8,006', '']","['10,702', '']"
12697,r053,All institutions -> U. Arizona,All institutions,U. Arizona,2,52,"['14,511', '']","['15,246', '']","['9,869', '']","['13,846', '']","['8,089', '']","['7,395', '']","['6,142', '']","['6,796', '']"
12697,r054,"All institutions -> U. Illinois, Chicago",All institutions,"U. Illinois, Chicago",2,53,"['7,868', '']","['9,326', '']","['10,467', '']","['13,743', '']","['4,659', '']","['6,060', '']","['6,233', '']","['7,331', '']"
12697,r055,All institutions -> Wayne State U.,All institutions,Wayne State U.,2,54,"['10,163', '']","['12,458', '']","['13,568', '']","['13,686', '']","['6,426', '']","['8,355', '']","['9,016', '']","['8,923', '']"
12697,r056,All institutions -> U. Kansas,All institutions,U. Kansas,2,55,"['4,499', '']","['11,480', '']","['11,717', '']","['13,643', '']","['3,664', '']","['9,348', '']","['9,108', '']","['9,418', '']"
12697,r057,All institutions -> Northeastern U.,All institutions,Northeastern U.,2,56,"['7,636', '']","['8,833', '']","['9,761', '']","['13,625', '']","['4,811', '']","['6,872', '']","['7,517', '']","['10,150', '']"
12697,r058,All institutions -> U. Colorado Boulder,All institutions,U. Colorado Boulder,2,57,"['9,041', '']","['9,383', '']","['12,345', '']","['13,610', '']","['6,537', '']","['7,132', '']","['9,696', '']","['9,936', '']"
12697,r059,All institutions -> Virginia Polytechnic Institute and State U.,All institutions,Virginia Polytechnic Institute and State U.,2,58,"['14,242', '']","['14,389', '']","['13,810', '']","['13,571', '']","['8,991', '']","['8,643', '']","['9,174', '']","['9,822', '']"
12697,r060,"All institutions -> U. Virginia, Charlottesville",All institutions,"U. Virginia, Charlottesville",2,59,"['11,980', '']","['12,853', '']","['12,214', '']","['13,274', '']","['6,608', '']","['8,676', '']","['7,895', '']","['8,202', '']"
12697,r061,"All institutions -> SUNY, Binghamton U.",All institutions,"SUNY, Binghamton U.",2,60,"['11,900', '']","['10,445', '']","['10,066', '']","['12,376', '']","['5,324', '']","['3,922', '']","['4,076', '']","['5,542', '']"
12697,r062,"All institutions -> U. Oklahoma, Norman and Health Science Center",All institutions,"U. Oklahoma, Norman and Health Science Center",2,61,"['12,342', '']","['10,051', '']","['10,525', '']","['12,341', '']","['8,392', '']","['5,844', '']","['6,981', '']","['7,361', '']"
12697,r063,"All institutions -> Washington U., Saint Louis",All institutions,"Washington U., Saint Louis",2,62,"['12,722', '']","['11,696', '']","['12,044', '']","['12,316', '']","['8,606', '']","['8,809', '']","['8,850', '']","['9,328', '']"
12697,r064,"All institutions -> U. Nebraska, Lincoln and Medical Center<sup>b</sup>",All institutions,"U. Nebraska, Lincoln and Medical Center<sup>b</sup>",2,63,"['na', '']","['na', '']","['na', '']","['12,286', '']","['na', '']","['na', '']","['na', '']","['8,922', '']"
12697,r065,"All institutions -> Colorado State U., Fort Collins",All institutions,"Colorado State U., Fort Collins",2,64,"['8,042', '']","['8,806', '']","['9,951', '']","['12,002', '']","['5,324', '']","['6,716', '']","['7,643', '']","['9,720', '']"
12697,r066,All institutions -> Dartmouth C. and Dartmouth Hitchcock Medical Center,All institutions,Dartmouth C. and Dartmouth Hitchcock Medical Center,2,65,"['9,198', '']","['12,008', '']","['11,434', '']","['11,869', '']","['3,074', '']","['3,880', '']","['4,388', '']","['4,589', '']"
12697,r067,"All institutions -> U. Massachusetts, Amherst",All institutions,"U. Massachusetts, Amherst",2,66,"['14,992', '']","['10,139', '']","['9,387', '']","['11,743', '']","['10,044', '']","['6,635', '']","['6,492', '']","['8,193', '']"
12697,r068,All institutions -> U. Southern California,All institutions,U. Southern California,2,67,"['14,232', '']","['12,687', '']","['11,475', '']","['11,653', '']","['7,570', '']","['6,787', '']","['7,494', '']","['8,521', '']"
12697,r069,All institutions -> Washington State U.,All institutions,Washington State U.,2,68,"['8,512', '']","['13,478', '']","['12,821', '']","['11,562', '']","['5,986', '']","['7,937', '']","['5,918', '']","['4,277', '']"
12697,r070,"All institutions -> SUNY, U. Buffalo",All institutions,"SUNY, U. Buffalo",2,69,"['7,461', '']","['10,122', '']","['9,376', '']","['11,496', '']","['4,783', '']","['5,756', '']","['6,337', '']","['7,601', '']"
12697,r071,All institutions -> Carnegie Mellon U.,All institutions,Carnegie Mellon U.,2,70,"['9,207', '']","['8,696', '']","['10,492', '']","['11,099', '']","['4,095', '']","['3,985', '']","['5,091', '']","['5,469', '']"
12697,r072,All institutions -> U. Southern Mississippi,All institutions,U. Southern Mississippi,2,71,"['11,328', '']","['12,382', '']","['11,978', '']","['10,393', '']","['8,520', '']","['11,026', '']","['11,271', '']","['9,325', '']"
12697,r073,All institutions -> U. Maryland<sup>c</sup>,All institutions,U. Maryland<sup>c</sup>,2,72,"['10,389', '']","['9,419', '']","['8,290', '']","['10,334', '']","['6,777', '']","['6,858', '']","['5,326', '']","['6,534', '']"
12697,r074,"All institutions -> U. California, Riverside",All institutions,"U. California, Riverside",2,73,"['9,260', '']","['9,556', '']","['10,604', '']","['10,291', '']","['7,396', '']","['8,133', '']","['9,452', '']","['8,960', '']"
12697,r075,"All institutions -> U. California, Santa Barbara",All institutions,"U. California, Santa Barbara",2,74,"['9,166', '']","['8,346', '']","['8,424', '']","['10,043', '']","['6,268', '']","['6,502', '']","['5,850', '']","['6,841', '']"
12697,r076,"All institutions -> SUNY, U. Albany",All institutions,"SUNY, U. Albany",2,75,"['5,292', '']","['4,814', '']","['4,520', '']","['9,793', '']","['3,384', '']","['3,054', '']","['2,388', '']","['3,039', '']"
12697,r077,All institutions -> Ohio State U.,All institutions,Ohio State U.,2,76,"['28,972', '']","['15,540', '']","['13,382', '']","['9,661', '']","['23,166', '']","['12,211', '']","['6,883', '']","['6,686', '']"
12697,r078,All institutions -> U. Akron,All institutions,U. Akron,2,77,"['8,576', '']","['6,703', '']","['8,686', '']","['9,524', '']","['4,238', '']","['4,026', '']","['4,811', '']","['4,844', '']"
12697,r079,All institutions -> U. Oregon,All institutions,U. Oregon,2,78,"['4,910', '']","['6,477', '']","['6,752', '']","['9,391', '']","['3,937', '']","['4,686', '']","['5,429', '']","['8,287', '']"
12697,r080,All institutions -> Boston C.,All institutions,Boston C.,2,79,"['7,492', '']","['8,543', '']","['8,931', '']","['9,250', '']","['5,627', '']","['6,600', '']","['7,144', '']","['6,854', '']"
12697,r081,"All institutions -> U. Tennessee, Knoxville",All institutions,"U. Tennessee, Knoxville",2,80,"['6,816', '']","['6,532', '']","['8,643', '']","['8,885', '']","['3,170', '']","['2,699', '']","['4,331', '']","['5,308', '']"
12697,r082,"All institutions -> U. Texas, El Paso",All institutions,"U. Texas, El Paso",2,81,"['4,620', '']","['6,291', '']","['6,399', '']","['8,656', '']","['3,233', '']","['2,978', '']","['3,402', '']","['4,691', '']"
12697,r083,All institutions -> Texas Tech U.,All institutions,Texas Tech U.,2,82,"['7,136', '']","['7,686', '']","['8,441', '']","['8,268', '']","['2,780', '']","['2,622', '']","['2,315', '']","['2,401', '']"
12697,r084,"All institutions -> Auburn U., Auburn",All institutions,"Auburn U., Auburn",2,83,"['7,222', '']","['5,463', '']","['7,242', '']","['8,154', '']","['1,737', '']","['1,645', '']","['2,214', '']","['2,635', '']"
12697,r085,All institutions -> Georgia State U.,All institutions,Georgia State U.,2,84,"['9,304', '']","['9,032', '']","['8,645', '']","['8,045', '']","['6,834', '']","['5,193', '']","['4,929', '']","['4,782', '']"
12697,r086,All institutions -> U. Georgia,All institutions,U. Georgia,2,85,"['8,005', '']","['8,057', '']","['6,900', '']","['7,961', '']","['3,628', '']","['4,109', '']","['2,971', '']","['3,667', '']"
12697,r087,"All institutions -> U. Alabama, Tuscaloosa",All institutions,"U. Alabama, Tuscaloosa",2,86,"['2,937', '']","['3,853', '']","['4,643', '']","['7,938', '']","['2,148', '']","['2,222', '']","['2,995', '']","['5,109', '']"
12697,r088,"All institutions -> Montana State U., Bozeman",All institutions,"Montana State U., Bozeman",2,87,"['8,796', '']","['13,389', '']","['8,821', '']","['7,929', '']","['5,606', '']","['9,290', '']","['5,469', '']","['5,006', '']"
12697,r089,All institutions -> U. Connecticut,All institutions,U. Connecticut,2,88,"['5,868', '']","['4,998', '']","['5,492', '']","['7,895', '']","['3,515', '']","['3,316', '']","['4,189', '']","['6,103', '']"
12697,r090,All institutions -> U. Rochester,All institutions,U. Rochester,2,89,"['5,309', '']","['5,705', '']","['6,758', '']","['7,859', '']","['4,136', '']","['4,519', '']","['5,306', '']","['6,196', '']"
12697,r091,All institutions -> Xavier U. Louisiana,All institutions,Xavier U. Louisiana,2,90,"['7,186', '']","['8,440', '']","['7,491', '']","['7,701', '']","['7,077', '']","['8,325', '']","['7,426', '']","['7,608', '']"
12697,r092,All institutions -> U. Cincinnati,All institutions,U. Cincinnati,2,91,"['5,796', '']","['5,987', '']","['7,085', '']","['7,651', '']","['2,005', '']","['2,173', '']","['3,145', '']","['3,743', '']"
12697,r093,All institutions -> Tufts U.,All institutions,Tufts U.,2,92,"['10,325', '']","['7,178', '']","['8,074', '']","['7,629', '']","['4,517', '']","['6,470', '']","['7,192', '']","['5,982', '']"
12697,r094,"All institutions -> U. Texas, San Antonio",All institutions,"U. Texas, San Antonio",2,93,"['6,980', '']","['7,037', '']","['8,005', '']","['7,586', '']","['1,685', '']","['2,248', '']","['3,062', '']","['2,356', '']"
12697,r095,All institutions -> Baylor U.,All institutions,Baylor U.,2,94,"['3,921', '']","['5,111', '']","['7,587', '']","['7,039', '']","['945', '']","['1,464', '']","['2,103', '']","['2,792', '']"
12697,r096,All institutions -> San Diego State U.,All institutions,San Diego State U.,2,95,"['4,075', '']","['4,386', '']","['5,332', '']","['7,037', '']","['2,297', '']","['2,214', '']","['3,642', '']","['4,438', '']"
12697,r097,All institutions -> Rensselaer Polytechnic Institute,All institutions,Rensselaer Polytechnic Institute,2,96,"['5,704', '']","['6,355', '']","['7,599', '']","['6,945', '']","['3,033', '']","['2,793', '']","['3,057', '']","['4,013', '']"
12697,r098,All institutions -> Temple U.,All institutions,Temple U.,2,97,"['9,606', '']","['9,251', '']","['7,756', '']","['6,851', '']","['5,786', '']","['5,501', '']","['4,372', '']","['5,601', '']"
12697,r099,"All institutions -> Rutgers, State U. New Jersey, New Brunswick",All institutions,"Rutgers, State U. New Jersey, New Brunswick",2,98,"['6,321', '']","['5,579', '']","['7,903', '']","['6,825', '']","['2,557', '']","['3,276', '']","['3,264', '']","['3,310', '']"
12697,r100,"All institutions -> U. Texas, Arlington",All institutions,"U. Texas, Arlington",2,99,"['5,740', '']","['5,631', '']","['5,006', '']","['6,773', '']","['1,807', '']","['2,204', '']","['2,520', '']","['2,466', '']"
12697,r101,All institutions -> Syracuse U.,All institutions,Syracuse U.,2,100,"['4,276', '']","['4,742', '']","['4,893', '']","['6,723', '']","['1,370', '']","['2,036', '']","['2,465', '']","['3,413', '']"
12697,r102,"All institutions -> U. North Texas, Denton",All institutions,"U. North Texas, Denton",2,101,"['5,586', '']","['5,451', '']","['5,788', '']","['6,401', '']","['1,107', '']","['1,596', '']","['2,139', '']","['2,115', '']"
12697,r103,"All institutions -> U. Missouri, Columbia",All institutions,"U. Missouri, Columbia",2,102,"['5,730', '']","['5,501', '']","['6,050', '']","['6,362', '']","['5,168', '']","['4,640', '']","['4,739', '']","['5,281', '']"
12697,r104,All institutions -> Brown U.,All institutions,Brown U.,2,103,"['5,201', '']","['5,495', '']","['6,019', '']","['6,157', '']","['3,416', '']","['3,552', '']","['3,763', '']","['4,037', '']"
12697,r105,"All institutions -> CUNY, City C.",All institutions,"CUNY, City C.",2,104,"['5,164', '']","['4,978', '']","['5,494', '']","['6,064', '']","['3,803', '']","['3,808', '']","['4,496', '']","['5,331', '']"
12697,r106,All institutions -> Oakland U.,All institutions,Oakland U.,2,105,"['2,521', '']","['2,777', '']","['4,597', '']","['6,058', '']","['966', '']","['854', '']","['1,206', '']","['1,135', '']"
12697,r107,All institutions -> U. Iowa,All institutions,U. Iowa,2,106,"['5,415', '']","['5,342', '']","['6,339', '']","['6,051', '']","['3,681', '']","['4,065', '']","['4,215', '']","['4,319', '']"
12697,r108,All institutions -> U. South Florida<sup>d</sup>,All institutions,U. South Florida<sup>d</sup>,2,107,"['6,507', '']","['5,647', '']","['5,933', '']","['5,981', '']","['2,520', '']","['2,365', '']","['2,369', '']","['2,324', '']"
12697,r109,"All institutions -> Oklahoma State U., Stillwater",All institutions,"Oklahoma State U., Stillwater",2,108,"['5,180', '']","['4,341', '']","['4,588', '']","['5,788', '']","['1,513', '']","['1,179', '']","['1,536', '']","['2,020', '']"
12697,r110,All institutions -> Brandeis U.,All institutions,Brandeis U.,2,109,"['4,239', '']","['4,505', '']","['6,801', '']","['5,785', '']","['1,679', '']","['2,257', '']","['4,076', '']","['3,148', '']"
12697,r111,"All institutions -> U. Texas, Dallas",All institutions,"U. Texas, Dallas",2,110,"['5,614', '']","['6,253', '']","['6,100', '']","['5,695', '']","['3,148', '']","['3,247', '']","['3,448', '']","['3,019', '']"
12697,r112,"All institutions -> U. Arkansas, Fayetteville",All institutions,"U. Arkansas, Fayetteville",2,111,"['5,478', '']","['4,668', '']","['5,361', '']","['5,658', '']","['2,160', '']","['2,301', '']","['2,586', '']","['2,635', '']"
12697,r113,All institutions -> U. Central Florida,All institutions,U. Central Florida,2,112,"['4,614', '']","['4,027', '']","['4,808', '']","['5,554', '']","['1,876', '']","['1,645', '']","['2,548', '']","['2,608', '']"
12697,r114,All institutions -> West Virginia U.,All institutions,West Virginia U.,2,113,"['4,868', '']","['4,509', '']","['5,184', '']","['5,502', '']","['3,040', '']","['2,965', '']","['3,118', '']","['3,148', '']"
12697,r115,"All institutions -> U. Nevada, Reno",All institutions,"U. Nevada, Reno",2,114,"['3,903', '']","['3,935', '']","['5,281', '']","['5,421', '']","['1,534', '']","['2,370', '']","['3,227', '']","['3,850', '']"
12697,r116,All institutions -> Southern Methodist U.,All institutions,Southern Methodist U.,2,115,"['1,469', '']","['2,094', '']","['2,480', '']","['5,398', '']","['921', '']","['1,154', '']","['1,216', '']","['1,050', '']"
12697,r117,All institutions -> Colorado School of Mines,All institutions,Colorado School of Mines,2,116,"['2,691', '']","['3,333', '']","['3,703', '']","['5,333', '']","['2,198', '']","['3,022', '']","['3,293', '']","['3,534', '']"
12697,r118,All institutions -> Clemson U.,All institutions,Clemson U.,2,117,"['4,327', '']","['3,121', '']","['4,367', '']","['5,323', '']","['2,337', '']","['1,749', '']","['3,076', '']","['2,897', '']"
12697,r119,All institutions -> Rockefeller U.,All institutions,Rockefeller U.,2,118,"['4,720', '']","['5,530', '']","['4,727', '']","['5,248', '']","['2,299', '']","['3,233', '']","['1,998', '']","['2,534', '']"
12697,r120,All institutions -> Mississippi State U.,All institutions,Mississippi State U.,2,119,"['6,041', '']","['4,790', '']","['5,159', '']","['5,085', '']","['1,111', '']","['1,175', '']","['1,419', '']","['1,498', '']"
12697,r121,"All institutions -> Brigham Young U., Provo",All institutions,"Brigham Young U., Provo",2,120,"['3,234', '']","['4,020', '']","['3,638', '']","['5,015', '']","['2,457', '']","['2,487', '']","['2,836', '']","['1,783', '']"
12697,r122,All institutions -> U. Kentucky,All institutions,U. Kentucky,2,121,"['4,802', '']","['5,598', '']","['5,609', '']","['4,968', '']","['3,669', '']","['4,627', '']","['4,657', '']","['4,205', '']"
12697,r123,"All institutions -> U. Maryland, Baltimore County",All institutions,"U. Maryland, Baltimore County",2,122,"['1,558', '']","['2,106', '']","['2,934', '']","['4,802', '']","['1,233', '']","['1,723', '']","['1,987', '']","['3,075', '']"
12697,r124,"All institutions -> U. Nevada, Las Vegas",All institutions,"U. Nevada, Las Vegas",2,123,"['5,140', '']","['5,482', '']","['3,601', '']","['4,792', '']","['2,828', '']","['2,582', '']","['2,869', '']","['3,165', '']"
12697,r125,All institutions -> Saint Louis U.,All institutions,Saint Louis U.,2,124,"['1,786', '']","['2,120', '']","['3,510', '']","['4,686', '']","['1,235', '']","['1,226', '']","['2,081', '']","['2,955', '']"
