table_id,row_id,_b_state_or_location_b_full_path,_b_state_or_location_b_level_1,_b_state_or_location_b_level_2,_b_state_or_location_b_level_3,_b_state_or_location_b_hierarchy_depth,field_total,field_dhs,field_doc,field_dod,field_doe,field_doi,field_dot,field_epa,field_hhs,field_nasa,field_nsf,field_usda
3955,r001,All locations,All locations,,,1,138170254.9,637191.0,1533324.0,58235775.6,14374516.6,824028.5,1011941.1,485305.0,38926197.0,13536853.3,5971088.2,2634034.6
3955,r002,All locations -> Alabama,All locations,Alabama,,2,5414464.9,3241.0,6782.3,3552420.4,13380.5,4866.3,15109.6,24.4,399045.8,1357203.3,36972.8,25418.6
3955,r003,All locations -> Alaska,All locations,Alaska,,2,334240.4,4226.4,8128.1,124183.7,4809.7,84056.4,2908.9,0.0,18841.1,18223.3,54723.1,14139.5
3955,r004,All locations -> Arizona,All locations,Arizona,,2,2001235.9,4590.6,1762.5,1416045.8,39853.3,7505.4,4390.1,788.4,269023.2,115832.3,109759.0,31685.2
3955,r005,All locations -> Arkansas,All locations,Arkansas,,2,179019.8,0.0,0.0,52820.8,1428.7,3943.1,4222.2,0.0,57139.7,1661.6,15109.3,42694.4
3955,r006,All locations -> California,All locations,California,,2,19158610.5,63035.9,18793.1,7488037.8,2535112.6,65568.3,38011.2,13947.4,4428263.5,3609902.4,749289.7,148648.6
3955,r007,All locations -> Colorado,All locations,Colorado,,2,5267919.7,15115.2,260698.5,2046625.7,413474.7,64376.9,27117.1,5865.1,428240.5,1614311.7,330062.9,62031.4
3955,r008,All locations -> Connecticut,All locations,Connecticut,,2,2673235.2,16411.2,18123.8,1802544.1,51682.6,2204.6,2803.5,1687.7,585714.9,123117.8,61326.0,7619.2
3955,r009,All locations -> Delaware,All locations,Delaware,,2,163086.6,628.4,16140.2,25946.6,18138.0,2208.2,4874.7,0.0,50537.6,6370.1,29631.5,8611.4
3955,r010,All locations -> District of Columbia,All locations,District of Columbia,,2,6228175.8,66717.8,26501.8,3621713.3,1081671.4,13568.1,181477.4,101537.5,270857.6,211947.7,265331.9,386851.4
3955,r011,All locations -> Florida,All locations,Florida,,2,3892005.0,12496.9,54316.8,2375829.8,46373.8,45106.8,29626.1,10645.7,685322.7,344862.2,209858.0,77566.3
3955,r012,All locations -> Georgia,All locations,Georgia,,2,1503918.0,3558.5,4784.5,504719.4,38762.1,2861.7,10614.2,5893.9,688313.0,24253.4,139391.6,80765.9
3955,r013,All locations -> Hawaii,All locations,Hawaii,,2,411940.0,0.1,5049.9,253431.9,9097.2,3751.1,202.0,0.0,53018.8,28188.8,40081.5,19118.8
3955,r014,All locations -> Idaho,All locations,Idaho,,2,919915.3,1532.4,0.0,40815.5,767580.9,11522.7,901.6,0.0,17417.9,25450.7,25256.4,29437.2
3955,r015,All locations -> Illinois,All locations,Illinois,,2,2998344.6,17728.3,1725.7,460394.6,1134187.4,8980.2,12502.9,144.4,1010645.1,35897.4,250042.5,66096.1
3955,r016,All locations -> Indiana,All locations,Indiana,,2,894094.8,226.0,2794.1,327028.8,34088.3,3790.5,7154.7,1463.4,318038.8,21258.2,151388.6,26863.6
3955,r017,All locations -> Iowa,All locations,Iowa,,2,517779.2,0.0,1029.6,133894.4,37954.2,8515.9,7444.6,141.4,205515.8,6834.2,38071.3,78377.8
3955,r018,All locations -> Kansas,All locations,Kansas,,2,282617.3,0.0,904.0,30869.3,10554.1,1798.3,6695.1,3.0,114879.6,3845.1,30979.2,82089.6
3955,r019,All locations -> Kentucky,All locations,Kentucky,,2,313350.7,880.0,316.9,20316.7,10381.0,3081.1,3094.0,0.0,225335.3,4043.3,23725.5,22176.9
3955,r020,All locations -> Louisiana,All locations,Louisiana,,2,432060.3,881.2,3207.7,124175.1,4356.4,23545.7,5272.5,343.0,174399.5,18952.9,29868.7,47057.6
3955,r021,All locations -> Maine,All locations,Maine,,2,189013.5,0.3,6364.3,24502.4,1950.2,1489.4,6752.0,40.7,116403.8,2807.1,19819.2,8884.1
3955,r022,All locations -> Maryland,All locations,Maryland,,2,16992340.3,71659.7,732639.0,4139041.5,68262.6,79909.4,37558.8,32782.7,9409562.1,1952709.3,294741.9,173473.4
3955,r023,All locations -> Massachusetts,All locations,Massachusetts,,2,6837816.2,53049.8,52403.7,2862295.5,146291.8,9988.7,74964.0,15000.7,2972597.6,161524.5,461775.9,27923.9
3955,r024,All locations -> Michigan,All locations,Michigan,,2,2053699.5,3361.1,10074.5,864445.1,74746.2,3645.8,17921.5,511.7,812015.3,23654.9,217257.5,26065.9
3955,r025,All locations -> Minnesota,All locations,Minnesota,,2,1029355.9,2.7,1741.0,217671.8,26852.0,7458.7,6944.9,9228.3,623396.7,7504.3,76602.9,51952.7
3955,r026,All locations -> Mississippi,All locations,Mississippi,,2,505111.8,9.5,27431.0,185024.6,5867.7,3482.3,7058.8,0.0,57893.1,94318.0,17960.7,106066.1
3955,r027,All locations -> Missouri,All locations,Missouri,,2,2375132.7,3735.7,1051.7,1029961.1,518222.5,5597.5,12128.0,3760.2,635947.0,52863.7,47196.3,64668.9
3955,r028,All locations -> Montana,All locations,Montana,,2,191393.8,997.2,404.5,23920.1,3579.3,8963.1,3269.7,0.0,83499.3,8485.4,27990.7,30284.4
3955,r029,All locations -> Nebraska,All locations,Nebraska,,2,243708.3,0.8,791.5,15153.5,8812.3,736.6,6217.7,0.0,127122.7,693.8,32319.9,51859.6
3955,r030,All locations -> Nevada,All locations,Nevada,,2,375083.5,318.9,486.2,149426.2,117673.6,11691.3,2856.9,0.05,42861.3,20921.0,21477.5,7370.4
