table_id,row_id,time_period,column_level_1,column_level_2,column_hierarchy_depth,value
7942,r124,1973,Source of funds,Institution funds,2,318
7942,r125,1973,Source of funds,Business,2,84
7942,r126,1973,Source of funds,All other sourcesb,2,202
7942,r127,1974,All R&D expendituresa,,1,3023
7942,r128,1974,Source of funds,Federal government,2,2032
7942,r129,1974,Source of funds,State and local government,2,307
7942,r130,1974,Source of funds,Institution funds,2,370
7942,r131,1974,Source of funds,Business,2,96
7942,r132,1974,Source of funds,All other sourcesb,2,218
7942,r133,1975,All R&D expendituresa,,1,3409
7942,r134,1975,Source of funds,Federal government,2,2288
7942,r135,1975,Source of funds,State and local government,2,332
7942,r136,1975,Source of funds,Institution funds,2,417
7942,r137,1975,Source of funds,Business,2,113
7942,r138,1975,Source of funds,All other sourcesb,2,259
7942,r139,1976,All R&D expendituresa,,1,3729
7942,r140,1976,Source of funds,Federal government,2,2512
7942,r141,1976,Source of funds,State and local government,2,364
7942,r142,1976,Source of funds,Institution funds,2,446
7942,r143,1976,Source of funds,Business,2,123
7942,r144,1976,Source of funds,All other sourcesb,2,285
7942,r145,1977,All R&D expendituresa,,1,4067
7942,r146,1977,Source of funds,Federal government,2,2726
7942,r147,1977,Source of funds,State and local government,2,374
7942,r148,1977,Source of funds,Institution funds,2,514
7942,r149,1977,Source of funds,Business,2,139
7942,r150,1977,Source of funds,All other sourcesb,2,314
7942,r151,1978<sup>d</sup>,All R&D expendituresa,,1,4625
7942,r152,1978<sup>d</sup>,Source of funds,Federal government,2,3059
7942,r153,1978<sup>d</sup>,Source of funds,State and local government,2,414
7942,r154,1978<sup>d</sup>,Source of funds,Institution funds,2,623
7942,r155,1978<sup>d</sup>,Source of funds,Business,2,170
7942,r156,1978<sup>d</sup>,Source of funds,All other sourcesb,2,359
7942,r157,1979,All R&D expendituresa,,1,5366
7942,r158,1979,Source of funds,Federal government,2,3598
7942,r159,1979,Source of funds,State and local government,2,472
7942,r160,1979,Source of funds,Institution funds,2,735
7942,r161,1979,Source of funds,Business,2,193
7942,r162,1979,Source of funds,All other sourcesb,2,368
7942,r163,1980,All R&D expendituresa,,1,6063
7942,r164,1980,Source of funds,Federal government,2,4098
7942,r165,1980,Source of funds,State and local government,2,491
7942,r166,1980,Source of funds,Institution funds,2,835
7942,r167,1980,Source of funds,Business,2,236
7942,r168,1980,Source of funds,All other sourcesb,2,403
7942,r169,1981,All R&D expendituresa,,1,6847
7942,r170,1981,Source of funds,Federal government,2,4571
7942,r171,1981,Source of funds,State and local government,2,546
7942,r172,1981,Source of funds,Institution funds,2,1004
7942,r173,1981,Source of funds,Business,2,291
7942,r174,1981,Source of funds,All other sourcesb,2,435
7942,r175,1982,All R&D expendituresa,,1,7324
7942,r176,1982,Source of funds,Federal government,2,4768
7942,r177,1982,Source of funds,State and local government,2,616
7942,r178,1982,Source of funds,Institution funds,2,1111
7942,r179,1982,Source of funds,Business,2,337
7942,r180,1982,Source of funds,All other sourcesb,2,491
7942,r181,1983,All R&D expendituresa,,1,7882
7942,r182,1983,Source of funds,Federal government,2,4989
7942,r183,1983,Source of funds,State and local government,2,626
7942,r184,1983,Source of funds,Institution funds,2,1302
7942,r185,1983,Source of funds,Business,2,389
7942,r186,1983,Source of funds,All other sourcesb,2,576
7942,r187,1984,All R&D expendituresa,,1,8620
7942,r188,1984,Source of funds,Federal government,2,5431
7942,r189,1984,Source of funds,State and local government,2,690
7942,r190,1984,Source of funds,Institution funds,2,1411
7942,r191,1984,Source of funds,Business,2,475
7942,r192,1984,Source of funds,All other sourcesb,2,613
7942,r193,1985,All R&D expendituresa,,1,9687
7942,r194,1985,Source of funds,Federal government,2,6064
7942,r195,1985,Source of funds,State and local government,2,752
7942,r196,1985,Source of funds,Institution funds,2,1617
7942,r197,1985,Source of funds,Business,2,560
7942,r198,1985,Source of funds,All other sourcesb,2,694
7942,r199,1986,All R&D expendituresa,,1,10928
7942,r200,1986,Source of funds,Federal government,2,6712
7942,r201,1986,Source of funds,State and local government,2,915
7942,r202,1986,Source of funds,Institution funds,2,1869
7942,r203,1986,Source of funds,Business,2,700
7942,r204,1986,Source of funds,All other sourcesb,2,732
7942,r205,1987,All R&D expendituresa,,1,12153
7942,r206,1987,Source of funds,Federal government,2,7343
7942,r207,1987,Source of funds,State and local government,2,1023
7942,r208,1987,Source of funds,Institution funds,2,2168
7942,r209,1987,Source of funds,Business,2,790
7942,r210,1987,Source of funds,All other sourcesb,2,828
7942,r211,1988,All R&D expendituresa,,1,13463
7942,r212,1988,Source of funds,Federal government,2,8193
7942,r213,1988,Source of funds,State and local government,2,1106
7942,r214,1988,Source of funds,Institution funds,2,2356
7942,r215,1988,Source of funds,Business,2,872
7942,r216,1988,Source of funds,All other sourcesb,2,935
7942,r217,1989,All R&D expendituresa,,1,14979
7942,r218,1989,Source of funds,Federal government,2,8993
7942,r219,1989,Source of funds,State and local government,2,1224
7942,r220,1989,Source of funds,Institution funds,2,2698
7942,r221,1989,Source of funds,Business,2,994
7942,r222,1989,Source of funds,All other sourcesb,2,1071
7942,r223,1990,All R&D expendituresa,,1,16290
7942,r224,1990,Source of funds,Federal government,2,9640
7942,r225,1990,Source of funds,State and local government,2,1324
7942,r226,1990,Source of funds,Institution funds,2,3006
7942,r227,1990,Source of funds,Business,2,1127
7942,r228,1990,Source of funds,All other sourcesb,2,1191
7942,r229,1991,All R&D expendituresa,,1,17589
7942,r230,1991,Source of funds,Federal government,2,10238
7942,r231,1991,Source of funds,State and local government,2,1474
7942,r232,1991,Source of funds,Institution funds,2,3367
7942,r233,1991,Source of funds,Business,2,1204
7942,r234,1991,Source of funds,All other sourcesb,2,1307
7942,r235,1992,All R&D expendituresa,,1,18821
7942,r236,1992,Source of funds,Federal government,2,11095
7942,r237,1992,Source of funds,State and local government,2,1491
7942,r238,1992,Source of funds,Institution funds,2,3548
7942,r239,1992,Source of funds,Business,2,1279
7942,r240,1992,Source of funds,All other sourcesb,2,1409
7942,r241,1993,All R&D expendituresa,,1,19954
7942,r242,1993,Source of funds,Federal government,2,11960
7942,r243,1993,Source of funds,State and local government,2,1559
7942,r244,1993,Source of funds,Institution funds,2,3589
7942,r245,1993,Source of funds,Business,2,1360
7942,r246,1993,Source of funds,All other sourcesb,2,1486
7942,r247,1994,All R&D expendituresa,,1,21035
7942,r248,1994,Source of funds,Federal government,2,12654
7942,r249,1994,Source of funds,State and local government,2,1555
7942,r250,1994,Source of funds,Institution funds,2,3828
7942,r251,1994,Source of funds,Business,2,1423
7942,r252,1994,Source of funds,All other sourcesb,2,1575
7942,r253,1995,All R&D expendituresa,,1,22179
7942,r254,1995,Source of funds,Federal government,2,13337
7942,r255,1995,Source of funds,State and local government,2,1690
7942,r256,1995,Source of funds,Institution funds,2,4048
7942,r257,1995,Source of funds,Business,2,1489
7942,r258,1995,Source of funds,All other sourcesb,2,1614
7942,r259,1996,All R&D expendituresa,,1,23055
7942,r260,1996,Source of funds,Federal government,2,13847
7942,r261,1996,Source of funds,State and local government,2,1812
7942,r262,1996,Source of funds,Institution funds,2,4172
7942,r263,1996,Source of funds,Business,2,1606
7942,r264,1996,Source of funds,All other sourcesb,2,1619
7942,r265,1997,All R&D expendituresa,,1,24380
7942,r266,1997,Source of funds,Federal government,2,14321
7942,r267,1997,Source of funds,State and local government,2,1910
7942,r268,1997,Source of funds,Institution funds,2,4699
7942,r269,1997,Source of funds,Business,2,1737
7942,r270,1997,Source of funds,All other sourcesb,2,1712
7942,r271,1998,All R&D expendituresa,,1,25867
7942,r272,1998,Source of funds,Federal government,2,15159
7942,r273,1998,Source of funds,State and local government,2,1945
7942,r274,1998,Source of funds,Institution funds,2,5004
7942,r275,1998,Source of funds,Business,2,1889
7942,r276,1998,Source of funds,All other sourcesb,2,1871
7942,r277,1999,All R&D expendituresa,,1,27544
7942,r278,1999,Source of funds,Federal government,2,16112
7942,r279,1999,Source of funds,State and local government,2,2022
7942,r280,1999,Source of funds,Institution funds,2,5382
7942,r281,1999,Source of funds,Business,2,2033
7942,r282,1999,Source of funds,All other sourcesb,2,1995
7942,r283,2000,All R&D expendituresa,,1,30084
7942,r284,2000,Source of funds,Federal government,2,17548
7942,r285,2000,Source of funds,State and local government,2,2200
7942,r286,2000,Source of funds,Institution funds,2,5925
7942,r287,2000,Source of funds,Business,2,2156
7942,r288,2000,Source of funds,All other sourcesb,2,2255
7942,r289,2001,All R&D expendituresa,,1,32801
7942,r290,2001,Source of funds,Federal government,2,19227
7942,r291,2001,Source of funds,State and local government,2,2320
7942,r292,2001,Source of funds,Institution funds,2,6614
7942,r293,2001,Source of funds,Business,2,2218
7942,r294,2001,Source of funds,All other sourcesb,2,2422
7942,r295,2002,All R&D expendituresa,,1,36383
7942,r296,2002,Source of funds,Federal government,2,21856
7942,r297,2002,Source of funds,State and local government,2,2504
7942,r298,2002,Source of funds,Institution funds,2,7133
7942,r299,2002,Source of funds,Business,2,2191
7942,r300,2002,Source of funds,All other sourcesb,2,2698
7942,r301,2003<sup>e</sup>,All R&D expendituresa,,1,41470
7942,r302,2003<sup>e</sup>,Source of funds,Federal government,2,25307
7942,r303,2003<sup>e</sup>,Source of funds,State and local government,2,2645
7942,r304,2003<sup>e</sup>,Source of funds,Institution funds,2,7663
7942,r305,2003<sup>e</sup>,Source of funds,Business,2,2161
7942,r306,2003<sup>e</sup>,Source of funds,All other sourcesb,2,2856
7942,r307,2004<sup>e</sup>,All R&D expendituresa,,1,44839
7942,r308,2004<sup>e</sup>,Source of funds,Federal government,2,28304
7942,r309,2004<sup>e</sup>,Source of funds,State and local government,2,2879
7942,r310,2004<sup>e</sup>,Source of funds,Institution funds,2,7752
7942,r311,2004<sup>e</sup>,Source of funds,Business,2,2129
7942,r312,2004<sup>e</sup>,Source of funds,All other sourcesb,2,2851
7942,r313,2005<sup>e</sup>,All R&D expendituresa,,1,47535
7942,r314,2005<sup>e</sup>,Source of funds,Federal government,2,29957
7942,r315,2005<sup>e</sup>,Source of funds,State and local government,2,2940
7942,r316,2005<sup>e</sup>,Source of funds,Institution funds,2,8265
7942,r317,2005<sup>e</sup>,Source of funds,Business,2,2291
7942,r318,2005<sup>e</sup>,Source of funds,All other sourcesb,2,3092
7942,r319,2006<sup>e</sup>,All R&D expendituresa,,1,49645
7942,r320,2006<sup>e</sup>,Source of funds,Federal government,2,30909
7942,r321,2006<sup>e</sup>,Source of funds,State and local government,2,2966
7942,r322,2006<sup>e</sup>,Source of funds,Institution funds,2,9062
7942,r323,2006<sup>e</sup>,Source of funds,Business,2,2401
7942,r324,2006<sup>e</sup>,Source of funds,All other sourcesb,2,3198
7942,r325,2007<sup>e</sup>,All R&D expendituresa,,1,51590
7942,r326,2007<sup>e</sup>,Source of funds,Federal government,2,31241
7942,r327,2007<sup>e</sup>,Source of funds,State and local government,2,3151
7942,r328,2007<sup>e</sup>,Source of funds,Institution funds,2,9718
7942,r329,2007<sup>e</sup>,Source of funds,Business,2,2675
7942,r330,2007<sup>e</sup>,Source of funds,All other sourcesb,2,3521
7942,r331,2008<sup>e</sup>,All R&D expendituresa,,1,54114
7942,r332,2008<sup>e</sup>,Source of funds,Federal government,2,32101
7942,r333,2008<sup>e</sup>,Source of funds,State and local government,2,3438
7942,r334,2008<sup>e</sup>,Source of funds,Institution funds,2,10378
7942,r335,2008<sup>e</sup>,Source of funds,Business,2,2869
7942,r336,2008<sup>e</sup>,Source of funds,All other sourcesb,2,3916
7942,r337,2009<sup>e</sup>,All R&D expendituresa,,1,57288
7942,r338,2009<sup>e</sup>,Source of funds,Federal government,2,33443
7942,r339,2009<sup>e</sup>,Source of funds,State and local government,2,3647
7942,r340,2009<sup>e</sup>,Source of funds,Institution funds,2,11148
7942,r341,2009<sup>e</sup>,Source of funds,Business,2,3197
7942,r342,2009<sup>e</sup>,Source of funds,All other sourcesb,2,4294
7942,r343,2010,All R&D expendituresa,,1,61287
7942,r344,2010,Source of funds,Federal government,2,37478
7942,r345,2010,Source of funds,State and local government,2,3887
7942,r346,2010,Source of funds,Institution funds,2,11943
7942,r347,2010,Source of funds,Business,2,3202
7942,r348,2010,Source of funds,All other sourcesb,2,4777
7942,r349,2011,All R&D expendituresa,,1,65274
7942,r350,2011,Source of funds,Federal government,2,40768
7942,r351,2011,Source of funds,State and local government,2,3851
7942,r352,2011,Source of funds,Institution funds,2,12580
7942,r353,2011,Source of funds,Business,2,3183
7942,r354,2011,Source of funds,All other sourcesb,2,4892
7942,r355,2012,All R&D expendituresa,,1,65873
7942,r356,2012,Source of funds,Federal government,2,40217
7942,r357,2012,Source of funds,State and local government,2,3744
7942,r358,2012,Source of funds,Institution funds,2,13625
7942,r359,2012,Source of funds,Business,2,3279
7942,r360,2012,Source of funds,All other sourcesb,2,5007
7942,r361,2013,All R&D expendituresa,,1,67145
7942,r362,2013,Source of funds,Federal government,2,39510
7942,r363,2013,Source of funds,State and local government,2,3706
7942,r364,2013,Source of funds,Institution funds,2,14974
7942,r365,2013,Source of funds,Business,2,3515
7942,r366,2013,Source of funds,All other sourcesb,2,5440
7942,r367,2014,All R&D expendituresa,,1,67351
7942,r368,2014,Source of funds,Federal government,2,38032
7942,r369,2014,Source of funds,State and local government,2,3916
7942,r370,2014,Source of funds,Institution funds,2,15781
7942,r371,2014,Source of funds,Business,2,3734
7942,r372,2014,Source of funds,All other sourcesb,2,5889
7942,r373,2015,All R&D expendituresa,,1,68694
7942,r374,2015,Source of funds,Federal government,2,37911
7942,r375,2015,Source of funds,State and local government,2,3864
7942,r376,2015,Source of funds,Institution funds,2,16638
7942,r377,2015,Source of funds,Business,2,4009
7942,r378,2015,Source of funds,All other sourcesb,2,6273
7942,r379,2016,All R&D expendituresa,,1,71911
7942,r380,2016,Source of funds,Federal government,2,38858
7942,r381,2016,Source of funds,State and local government,2,4053
7942,r382,2016,Source of funds,Institution funds,2,17944
7942,r383,2016,Source of funds,Business,2,4219
7942,r384,2016,Source of funds,All other sourcesb,2,6836
7942,r385,2017,All R&D expendituresa,,1,75291
7942,r386,2017,Source of funds,Federal government,2,40320
7942,r387,2017,Source of funds,State and local government,2,4187
7942,r388,2017,Source of funds,Institution funds,2,18887
7942,r389,2017,Source of funds,Business,2,4439
7942,r390,2017,Source of funds,All other sourcesb,2,7459
7942,r391,2018,All R&D expendituresa,,1,79174
7942,r392,2018,Source of funds,Federal government,2,41935
7942,r393,2018,Source of funds,State and local government,2,4326
7942,r394,2018,Source of funds,Institution funds,2,20221
7942,r395,2018,Source of funds,Business,2,4725
7942,r396,2018,Source of funds,All other sourcesb,2,7967
7942,r397,2019,All R&D expendituresa,,1,83643
7942,r398,2019,Source of funds,Federal government,2,44540
7942,r399,2019,Source of funds,State and local government,2,4520
7942,r400,2019,Source of funds,Institution funds,2,21115
7942,r401,2019,Source of funds,Business,2,5064
7942,r402,2019,Source of funds,All other sourcesb,2,8404
7942,r403,2020,All R&D expendituresa,,1,86445
7942,r404,2020,Source of funds,Federal government,2,46196
7942,r405,2020,Source of funds,State and local government,2,4596
7942,r406,2020,Source of funds,Institution funds,2,22023
7942,r407,2020,Source of funds,Business,2,5187
7942,r408,2020,Source of funds,All other sourcesb,2,8443
7942,r409,2021,All R&D expendituresa,,1,89872
7942,r410,2021,Source of funds,Federal government,2,49228
7942,r411,2021,Source of funds,State and local government,2,4745
7942,r412,2021,Source of funds,Institution funds,2,22482
7942,r413,2021,Source of funds,Business,2,5119
7942,r414,2021,Source of funds,All other sourcesb,2,8298
