table_id,row_id,industry_and_company_size_full_path,industry_and_company_size_level_1,industry_and_company_size_level_2,industry_and_company_size_level_3,industry_and_company_size_level_4,industry_and_company_size_level_5,industry_and_company_size_hierarchy_depth,field_naics_code,field_total,field_basic_research,field_applied_research,field_development
8819,r014,All industries -> Manufacturing industries -> Chemicals -> Pharmaceuticals and medicines,All industries,Manufacturing industries,Chemicals,Pharmaceuticals and medicines,,4,3254,"['80,858', '&nbsp;']","['12,480', '&nbsp;']","['15,898', '&nbsp;']","['52,481', '&nbsp;']"
8819,r015,"All industries -> Manufacturing industries -> Chemicals -> Soap, cleaning compound, and toilet preparation",All industries,Manufacturing industries,Chemicals,"Soap, cleaning compound, and toilet preparation",,4,3256,"['2,476', '&nbsp;']","['130', '&nbsp;']","['309', '&nbsp;']","['2,037', '&nbsp;']"
8819,r016,"All industries -> Manufacturing industries -> Chemicals -> Paint, coating, adhesive, and other chemicals",All industries,Manufacturing industries,Chemicals,"Paint, coating, adhesive, and other chemicals",,4,"3255, 3259","['1,610', '&nbsp;']","['90 - 100', '&nbsp;']","['418 - 428', '&nbsp;']","['1,085 - 1,093', '&nbsp;']"
8819,r017,All industries -> Manufacturing industries -> Plastics and rubber products,All industries,Manufacturing industries,Plastics and rubber products,,,3,326,"['2,607', '&nbsp;']","['204', '&nbsp;']","['388', '&nbsp;']","['2,016', '&nbsp;']"
8819,r018,All industries -> Manufacturing industries -> Nonmetallic mineral products,All industries,Manufacturing industries,Nonmetallic mineral products,,,3,327,"['1,619', 'i']","['306', 'i']","['205', 'i']","['1,108', 'i']"
8819,r019,All industries -> Manufacturing industries -> Primary metals,All industries,Manufacturing industries,Primary metals,,,3,331,"['795', '&nbsp;']","['49', '&nbsp;']","['172', '&nbsp;']","['573', '&nbsp;']"
8819,r020,All industries -> Manufacturing industries -> Fabricated metal products,All industries,Manufacturing industries,Fabricated metal products,,,3,332,"['3,336', '&nbsp;']","['196', '&nbsp;']","['812', '&nbsp;']","['2,328', '&nbsp;']"
8819,r021,All industries -> Manufacturing industries -> Machinery,All industries,Manufacturing industries,Machinery,,,3,333,"['15,071', '&nbsp;']","['783', '&nbsp;']","['1,575', '&nbsp;']","['12,714', '&nbsp;']"
8819,r022,All industries -> Manufacturing industries -> Machinery -> Agricultural implement,All industries,Manufacturing industries,Machinery,Agricultural implement,,4,33311,"['1,760', '&nbsp;']","['109', '&nbsp;']","['90 - 143', '&nbsp;']","['1,508 - 1,560', '&nbsp;']"
8819,r023,All industries -> Manufacturing industries -> Machinery -> Semiconductor machinery,All industries,Manufacturing industries,Machinery,Semiconductor machinery,,4,333242,"['4,121', '&nbsp;']","['111', '&nbsp;']","['345', '&nbsp;']","['3,665', 'i']"
8819,r024,"All industries -> Manufacturing industries -> Machinery -> Engine, turbine, and power transmission equipment",All industries,Manufacturing industries,Machinery,"Engine, turbine, and power transmission equipment",,4,3336,"['1,523', '&nbsp;']","['38', 'i']","['165', 'i']","['1,320', '&nbsp;']"
8819,r025,All industries -> Manufacturing industries -> Machinery -> Other machinery,All industries,Manufacturing industries,Machinery,Other machinery,,4,other 333,"['7,667', '&nbsp;']","['525', '&nbsp;']","['920 - 974', '&nbsp;']","['6,169 - 6,223', '&nbsp;']"
8819,r026,All industries -> Manufacturing industries -> Computer and electronic products,All industries,Manufacturing industries,Computer and electronic products,,,3,334,"['88,505', '&nbsp;']","['2,500', '&nbsp;']","['8,672', '&nbsp;']","['77,333', '&nbsp;']"
8819,r027,All industries -> Manufacturing industries -> Computer and electronic products -> Communications equipment,All industries,Manufacturing industries,Computer and electronic products,Communications equipment,,4,3342,"['11,107', '&nbsp;']","['484 - 538', '&nbsp;']","['736 - 790', '&nbsp;']","['9,834', '&nbsp;']"
8819,r028,All industries -> Manufacturing industries -> Computer and electronic products -> Semiconductor and other electronic components,All industries,Manufacturing industries,Computer and electronic products,Semiconductor and other electronic components,,4,3344,"['40,801', '&nbsp;']","['933', 'i']","['2,753', 'i']","['37,115', 'i']"
8819,r029,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments",,4,3345,"['11,012', '&nbsp;']","['637', '&nbsp;']","['1,787', 'i']","['8,588', '&nbsp;']"
8819,r030,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments -> Electromedical, electrotherapeutic, and irradiation apparatus",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments","Electromedical, electrotherapeutic, and irradiation apparatus",5,"334510, 334517","['2,606', '&nbsp;']","['208', 'i']","['710', 'i']","['1,687', 'i']"
8819,r031,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments -> Search, detection, navigation, guidance, aeronautical, and nautical system and instrument",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments","Search, detection, navigation, guidance, aeronautical, and nautical system and instrument",5,334511,"['3,561', '&nbsp;']","['94', 'i']","['515', 'i']","['2,952', '&nbsp;']"
8819,r032,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments -> Other measuring and controlling device",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments",Other measuring and controlling device,5,other 3345,"['4,844', '&nbsp;']","['334', '&nbsp;']","['562', '&nbsp;']","['3,948', '&nbsp;']"
8819,r033,All industries -> Manufacturing industries -> Computer and electronic products -> Other computer and electronic products,All industries,Manufacturing industries,Computer and electronic products,Other computer and electronic products,,4,other 334,"['25,585', '&nbsp;']","['393 - 446', '&nbsp;']","['3,343 - 3,396', '&nbsp;']","['21,796', '&nbsp;']"
8819,r034,"All industries -> Manufacturing industries -> Electrical equipment, appliances, and components",All industries,Manufacturing industries,"Electrical equipment, appliances, and components",,,3,335,"['4,492', '&nbsp;']","['325', '&nbsp;']","['556', '&nbsp;']","['3,611', '&nbsp;']"
8819,r035,All industries -> Manufacturing industries -> Transportation equipment,All industries,Manufacturing industries,Transportation equipment,,,3,336,"['30,232', '&nbsp;']","['1,467', '&nbsp;']","['4,055', '&nbsp;']","['24,710', '&nbsp;']"
8819,r036,"All industries -> Manufacturing industries -> Transportation equipment -> Motor vehicles, bodies, trailers, and parts",All industries,Manufacturing industries,Transportation equipment,"Motor vehicles, bodies, trailers, and parts",,4,3361–63,"['19,522', '&nbsp;']","['798', '&nbsp;']","['2,626', '&nbsp;']","['16,098', '&nbsp;']"
8819,r037,All industries -> Manufacturing industries -> Transportation equipment -> Aerospace products and parts,All industries,Manufacturing industries,Transportation equipment,Aerospace products and parts,,4,3364,"['9,111', '&nbsp;']","['634', 'i']","['1,281', 'i']","['7,195', 'i']"
8819,r038,"All industries -> Manufacturing industries -> Transportation equipment -> Aerospace products and parts -> Aircraft, aircraft engine, and aircraft parts",All industries,Manufacturing industries,Transportation equipment,Aerospace products and parts,"Aircraft, aircraft engine, and aircraft parts",5,336411–13,"['8,281', '&nbsp;']","['630', 'i']","['1,261', 'i']","['6,390', 'i']"
8819,r039,"All industries -> Manufacturing industries -> Transportation equipment -> Aerospace products and parts -> Guided missile, space vehicle, and related parts",All industries,Manufacturing industries,Transportation equipment,Aerospace products and parts,"Guided missile, space vehicle, and related parts",5,"336414–15, 336419","['831', '&nbsp;']","['4', '&nbsp;']","['20', '&nbsp;']","['806', '&nbsp;']"
8819,r040,"All industries -> Manufacturing industries -> Transportation equipment -> Military armored vehicle, tank, and tank component",All industries,Manufacturing industries,Transportation equipment,"Military armored vehicle, tank, and tank component",,4,336992,"['4', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['4', '&nbsp;']"
8819,r041,All industries -> Manufacturing industries -> Transportation equipment -> Other transportation,All industries,Manufacturing industries,Transportation equipment,Other transportation,,4,other 336,"['1,594', '&nbsp;']","['34', '&nbsp;']","['148', '&nbsp;']","['1,412', '&nbsp;']"
8819,r042,All industries -> Manufacturing industries -> Furniture and related products,All industries,Manufacturing industries,Furniture and related products,,,3,337,"['492', '&nbsp;']","['39', '&nbsp;']","['99', 'i']","['354', '&nbsp;']"
8819,r043,All industries -> Manufacturing industries -> Miscellaneous,All industries,Manufacturing industries,Miscellaneous,,,3,339,"['18,576', '&nbsp;']","['1,110 - 1,117', '&nbsp;']","['2,188 - 2,221', '&nbsp;']","['15,238 - 15,272', '&nbsp;']"
8819,r044,All industries -> Manufacturing industries -> Miscellaneous -> Medical equipment and supplies,All industries,Manufacturing industries,Miscellaneous,Medical equipment and supplies,,4,3391,"['15,944', '&nbsp;']","['878', '&nbsp;']","['1,871', '&nbsp;']","['13,195', '&nbsp;']"
8819,r045,All industries -> Manufacturing industries -> Miscellaneous -> Other miscellaneous manufacturing,All industries,Manufacturing industries,Miscellaneous,Other miscellaneous manufacturing,,4,3399,"['2,632', '&nbsp;']","['232 - 239', '&nbsp;']","['317 - 349', '&nbsp;']","['2,043 - 2,077', '&nbsp;']"
8819,r046,All industries -> Nonmanufacturing industries,All industries,Nonmanufacturing industries,,,,2,"21–23, 42–81","['201,566', '&nbsp;']","['7,942', '&nbsp;']","['21,924', '&nbsp;']","['171,700', '&nbsp;']"
8819,r047,"All industries -> Nonmanufacturing industries -> Mining, quarrying, oil and gas extraction, and support activities",All industries,Nonmanufacturing industries,"Mining, quarrying, oil and gas extraction, and support activities",,,3,21,"['1,121', '&nbsp;']","['57 - 65', '&nbsp;']","['309 - 318', '&nbsp;']","['746', '&nbsp;']"
8819,r048,All industries -> Nonmanufacturing industries -> Utilities,All industries,Nonmanufacturing industries,Utilities,,,3,22,"['224', '&nbsp;']","['25', '&nbsp;']","['51', '&nbsp;']","['148', '&nbsp;']"
8819,r049,All industries -> Nonmanufacturing industries -> Wholesale trade,All industries,Nonmanufacturing industries,Wholesale trade,,,3,42,"['1,001', '&nbsp;']","['109', '&nbsp;']","['84', '&nbsp;']","['808', 'i']"
8819,r050,All industries -> Nonmanufacturing industries -> Electronic shopping and electronic auctions,All industries,Nonmanufacturing industries,Electronic shopping and electronic auctions,,,3,454111–12,"['3,837 - 19,343', 'i']","['20', '&nbsp;']","['171 - 3,455', 'i']","['363 - 17,304', 'i']"
8819,r051,All industries -> Nonmanufacturing industries -> Transportation and warehousing,All industries,Nonmanufacturing industries,Transportation and warehousing,,,3,48–49,"['4,954', 'i']","['178', 'i']","['291', '&nbsp;']","['4,484', 'i']"
8819,r052,All industries -> Nonmanufacturing industries -> Information,All industries,Nonmanufacturing industries,Information,,,3,51,"['128,350', '&nbsp;']","['3,706', '&nbsp;']","['7,503', '&nbsp;']","['117,140', '&nbsp;']"
8819,r053,All industries -> Nonmanufacturing industries -> Information -> Publishing,All industries,Nonmanufacturing industries,Information,Publishing,,4,511,"['34,516', '&nbsp;']","['1,200', '&nbsp;']","['1,571', '&nbsp;']","['31,745', '&nbsp;']"
8819,r054,"All industries -> Nonmanufacturing industries -> Information -> Publishing -> Newspaper, periodical, book, and directory publishers",All industries,Nonmanufacturing industries,Information,Publishing,"Newspaper, periodical, book, and directory publishers",5,5111,"['60', '&nbsp;']","['*', '&nbsp;']","['2', '&nbsp;']","['58', '&nbsp;']"
8819,r055,All industries -> Nonmanufacturing industries -> Information -> Publishing -> Software publishers,All industries,Nonmanufacturing industries,Information,Publishing,Software publishers,5,5112,"['34,456', '&nbsp;']","['1,200', '&nbsp;']","['1,569', '&nbsp;']","['31,686', '&nbsp;']"
8819,r056,All industries -> Nonmanufacturing industries -> Information -> Telecommunications,All industries,Nonmanufacturing industries,Information,Telecommunications,,4,517,"['3,371', '&nbsp;']","['234', '&nbsp;']","['776', '&nbsp;']","['2,362', '&nbsp;']"
8819,r057,"All industries -> Nonmanufacturing industries -> Information -> Data processing, hosting, and related services",All industries,Nonmanufacturing industries,Information,"Data processing, hosting, and related services",,4,518,"['41,105', '&nbsp;']","['1,493', '&nbsp;']","['2,705', '&nbsp;']","['36,907', '&nbsp;']"
8819,r058,All industries -> Nonmanufacturing industries -> Information -> Other information,All industries,Nonmanufacturing industries,Information,Other information,,4,other 51,"['49,358', '&nbsp;']","['779', '&nbsp;']","['2,451', '&nbsp;']","['46,127', '&nbsp;']"
8819,r059,All industries -> Nonmanufacturing industries -> Finance and insurance,All industries,Nonmanufacturing industries,Finance and insurance,,,3,52,"['12,204', '&nbsp;']","['387', '&nbsp;']","['1,678', '&nbsp;']","['10,139', '&nbsp;']"
8819,r060,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing,All industries,Nonmanufacturing industries,Real estate and rental and leasing,,,3,53,"['3,249', '&nbsp;']","['3 - 824', '&nbsp;']","['762 - 1,585', '&nbsp;']","['1,662', '&nbsp;']"
8819,r061,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing -> Lessors of nonfinancial intangible assets (except copyrighted works),All industries,Nonmanufacturing industries,Real estate and rental and leasing,Lessors of nonfinancial intangible assets (except copyrighted works),,4,533,"['7', '&nbsp;']","['4', '&nbsp;']","['2', '&nbsp;']","['1', '&nbsp;']"
8819,r062,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing -> Other real estate and rental and leasing,All industries,Nonmanufacturing industries,Real estate and rental and leasing,Other real estate and rental and leasing,,4,other 53,"['3,242', '&nbsp;']","['0 - 821', '&nbsp;']","['760 - 1,583', '&nbsp;']","['1,660', '&nbsp;']"
8819,r063,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",,,3,54,"['28,322', '&nbsp;']","['2,462', '&nbsp;']","['7,279', '&nbsp;']","['18,582', '&nbsp;']"
8819,r064,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Architectural, engineering, and related services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services","Architectural, engineering, and related services",,4,5413,"['2,214', '&nbsp;']","['218', '&nbsp;']","['477', '&nbsp;']","['1,518', '&nbsp;']"
8819,r065,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Computer systems design and related services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Computer systems design and related services,,4,5415,"['14,293', '&nbsp;']","['1,027', '&nbsp;']","['2,442', '&nbsp;']","['10,823', '&nbsp;']"
8819,r066,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,,4,5417,"['6,246', '&nbsp;']","['612', '&nbsp;']","['2,900', 'i']","['2,735', '&nbsp;']"
8819,r067,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Research and development in nanotechnology",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,Research and development in nanotechnology,5,541713,"['126', 'i']","['16', 'i']","['21', 'i']","['89', 'i']"
8819,r068,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Research and development in biotechnology (except nanobiotechnology)",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,Research and development in biotechnology (except nanobiotechnology),5,541714,"['1,176', '&nbsp;']","['114', '&nbsp;']","['362', '&nbsp;']","['700', '&nbsp;']"
8819,r069,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Research and development in the physical, engineering, and life sciences (except nanotechnology and biotechnology)",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,"Research and development in the physical, engineering, and life sciences (except nanotechnology and biotechnology)",5,541715,"['4,906', 'i']","['461 - 483', 'i']","['2,496 - 2,519', 'i']","['1,927', '&nbsp;']"
8819,r070,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Research and development in the social sciences and humanities",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,Research and development in the social sciences and humanities,5,541720,"['38', '&nbsp;']","['0 - 20', '&nbsp;']","['0 - 20', '&nbsp;']","['19', '&nbsp;']"
8819,r071,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Other professional, scientific, and technical services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services","Other professional, scientific, and technical services",,4,other 54,"['5,570', '&nbsp;']","['605', '&nbsp;']","['1,459', '&nbsp;']","['3,506', '&nbsp;']"
8819,r072,All industries -> Nonmanufacturing industries -> Health care services,All industries,Nonmanufacturing industries,Health care services,,,3,621–23,"['1,374', '&nbsp;']","['173', '&nbsp;']","['510', '&nbsp;']","['691', '&nbsp;']"
8819,r073,All industries -> Nonmanufacturing industries -> Other nonmanufacturing,All industries,Nonmanufacturing industries,Other nonmanufacturing,,,3,"23, 44–45 (excluding 454111–12), 55–56, 624, 71–72, 81","['1,429 - 16,934', '&nbsp;']","['0 - 821', '&nbsp;']","['0 - 3,284', '&nbsp;']","['0 - 16,934', '&nbsp;']"
8819,r074,All companies (number of domestic employees),All companies (number of domestic employees),,,,,1,–,"['466,162', '&nbsp;']","['29,330', '&nbsp;']","['60,620', '&nbsp;']","['376,213', '&nbsp;']"
8819,r075,All companies (number of domestic employees) -> Small companies,All companies (number of domestic employees),Small companies,,,,2,,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
8819,r076,All companies (number of domestic employees) -> Small companies -> 10&#8211;19<sup>a</sup>,All companies (number of domestic employees),Small companies,10&#8211;19<sup>a</sup>,,,3,–,"['4,019', '&nbsp;']","['387', '&nbsp;']","['782', '&nbsp;']","['2,849', '&nbsp;']"
8819,r077,All companies (number of domestic employees) -> Small companies -> 20&#8211;49,All companies (number of domestic employees),Small companies,20&#8211;49,,,3,–,"['10,970', '&nbsp;']","['1,195', '&nbsp;']","['2,404', '&nbsp;']","['7,371', '&nbsp;']"
8819,r078,All companies (number of domestic employees) -> Medium companies,All companies (number of domestic employees),Medium companies,,,,2,,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
8819,r079,All companies (number of domestic employees) -> Medium companies -> 50&#8211;99,All companies (number of domestic employees),Medium companies,50&#8211;99,,,3,–,"['11,177', '&nbsp;']","['1,034', '&nbsp;']","['2,380', '&nbsp;']","['7,763', '&nbsp;']"
8819,r080,All companies (number of domestic employees) -> Medium companies -> 100&#8211;249,All companies (number of domestic employees),Medium companies,100&#8211;249,,,3,–,"['22,132', '&nbsp;']","['2,601', '&nbsp;']","['5,780', '&nbsp;']","['13,751', '&nbsp;']"
8819,r081,All companies (number of domestic employees) -> Large companies,All companies (number of domestic employees),Large companies,,,,2,,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
8819,r082,All companies (number of domestic employees) -> Large companies -> 250&#8211;499,All companies (number of domestic employees),Large companies,250&#8211;499,,,3,–,"['18,067', '&nbsp;']","['1,252', '&nbsp;']","['2,080', '&nbsp;']","['14,735', '&nbsp;']"
8819,r083,All companies (number of domestic employees) -> Large companies -> 500&#8211;999,All companies (number of domestic employees),Large companies,500&#8211;999,,,3,–,"['18,458', '&nbsp;']","['947', '&nbsp;']","['2,670', '&nbsp;']","['14,840', '&nbsp;']"
8819,r084,"All companies (number of domestic employees) -> Large companies -> 1,000&#8211;4,999",All companies (number of domestic employees),Large companies,"1,000&#8211;4,999",,,3,–,"['75,917', '&nbsp;']","['6,418', '&nbsp;']","['11,444', '&nbsp;']","['58,054', '&nbsp;']"
8819,r085,"All companies (number of domestic employees) -> Large companies -> 5,000&#8211;9,999",All companies (number of domestic employees),Large companies,"5,000&#8211;9,999",,,3,–,"['42,451', '&nbsp;']","['2,656', '&nbsp;']","['5,219', '&nbsp;']","['34,577', '&nbsp;']"
8819,r086,"All companies (number of domestic employees) -> Large companies -> 10,000&#8211;24,999",All companies (number of domestic employees),Large companies,"10,000&#8211;24,999",,,3,–,"['72,827', '&nbsp;']","['4,668', '&nbsp;']","['9,054', '&nbsp;']","['59,106', '&nbsp;']"
8819,r087,"All companies (number of domestic employees) -> Large companies -> 25,000 or more",All companies (number of domestic employees),Large companies,"25,000 or more",,,3,–,"['190,145', '&nbsp;']","['8,172', '&nbsp;']","['18,808', '&nbsp;']","['163,166', '&nbsp;']"
