table_id,row_id,time_period,column_level_1,column_level_2,column_hierarchy_depth,value
1889,r001,1953,"Total, R&D and R&D plant",,1,2167
1889,r002,1953,R&D,All R&D,2,1920
1889,r003,1953,R&D,Basic,2,116
1889,r004,1953,R&D,Applied,2,NA
1889,r005,1953,R&D,Development,2,NA
1889,r006,1953,R&D plant,,1,248
1889,r007,1954,"Total, R&D and R&D plant",,1,1918
1889,r008,1954,R&D,All R&D,2,1762
1889,r009,1954,R&D,Basic,2,116
1889,r010,1954,R&D,Applied,2,NA
1889,r011,1954,R&D,Development,2,NA
1889,r012,1954,R&D plant,,1,156
1889,r013,1955,"Total, R&D and R&D plant",,1,2252
1889,r014,1955,R&D,All R&D,2,2045
1889,r015,1955,R&D,Basic,2,130
1889,r016,1955,R&D,Applied,2,NA
1889,r017,1955,R&D,Development,2,NA
1889,r018,1955,R&D plant,,1,207
1889,r019,1956,"Total, R&D and R&D plant",,1,3267
1889,r020,1956,R&D,All R&D,2,2988
1889,r021,1956,R&D,Basic,2,206
1889,r022,1956,R&D,Applied,2,646
1889,r023,1956,R&D,Development,2,2136
1889,r024,1956,R&D plant,,1,279
1889,r025,1957,"Total, R&D and R&D plant",,1,4389
1889,r026,1957,R&D,All R&D,2,3932
1889,r027,1957,R&D,Basic,2,262
1889,r028,1957,R&D,Applied,2,662
1889,r029,1957,R&D,Development,2,3007
1889,r030,1957,R&D plant,,1,457
1889,r031,1958,"Total, R&D and R&D plant",,1,4906
1889,r032,1958,R&D,All R&D,2,4570
1889,r033,1958,R&D,Basic,2,335
1889,r034,1958,R&D,Applied,2,744
1889,r035,1958,R&D,Development,2,3491
1889,r036,1958,R&D plant,,1,336
1889,r037,1959,"Total, R&D and R&D plant",,1,7123
1889,r038,1959,R&D,All R&D,2,6694
1889,r039,1959,R&D,Basic,2,466
1889,r040,1959,R&D,Applied,2,874
1889,r041,1959,R&D,Development,2,5353
1889,r042,1959,R&D plant,,1,429
1889,r043,1960,"Total, R&D and R&D plant",,1,8080
1889,r044,1960,R&D,All R&D,2,7552
1889,r045,1960,R&D,Basic,2,590
1889,r046,1960,R&D,Applied,2,1282
1889,r047,1960,R&D,Development,2,5679
1889,r048,1960,R&D plant,,1,528
1889,r049,1961,"Total, R&D and R&D plant",,1,9607
1889,r050,1961,R&D,All R&D,2,9059
1889,r051,1961,R&D,Basic,2,815
1889,r052,1961,R&D,Applied,2,1663
1889,r053,1961,R&D,Development,2,6581
1889,r054,1961,R&D plant,,1,548
1889,r055,1962,"Total, R&D and R&D plant",,1,11069
1889,r056,1962,R&D,All R&D,2,10290
1889,r057,1962,R&D,Basic,2,986
1889,r058,1962,R&D,Applied,2,2018
1889,r059,1962,R&D,Development,2,7285
1889,r060,1962,R&D plant,,1,779
1889,r061,1963,"Total, R&D and R&D plant",,1,13663
1889,r062,1963,R&D,All R&D,2,12495
1889,r063,1963,R&D,Basic,2,1152
1889,r064,1963,R&D,Applied,2,2356
1889,r065,1963,R&D,Development,2,8987
1889,r066,1963,R&D plant,,1,1168
1889,r067,1964,"Total, R&D and R&D plant",,1,15324
1889,r068,1964,R&D,All R&D,2,14225
1889,r069,1964,R&D,Basic,2,1303
1889,r070,1964,R&D,Applied,2,2571
1889,r071,1964,R&D,Development,2,10351
1889,r072,1964,R&D plant,,1,1099
1889,r073,1965,"Total, R&D and R&D plant",,1,15746
1889,r074,1965,R&D,All R&D,2,14614
1889,r075,1965,R&D,Basic,2,1435
1889,r076,1965,R&D,Applied,2,2812
1889,r077,1965,R&D,Development,2,10367
1889,r078,1965,R&D plant,,1,1132
1889,r079,1966,"Total, R&D and R&D plant",,1,16179
1889,r080,1966,R&D,All R&D,2,15320
1889,r081,1966,R&D,Basic,2,1579
1889,r082,1966,R&D,Applied,2,3081
1889,r083,1966,R&D,Development,2,10660
1889,r084,1966,R&D plant,,1,858
1889,r085,1967,"Total, R&D and R&D plant",,1,17149
1889,r086,1967,R&D,All R&D,2,16529
1889,r087,1967,R&D,Basic,2,1846
1889,r088,1967,R&D,Applied,2,2786
1889,r089,1967,R&D,Development,2,11898
1889,r090,1967,R&D plant,,1,620
1889,r091,1968,"Total, R&D and R&D plant",,1,16525
1889,r092,1968,R&D,All R&D,2,15921
1889,r093,1968,R&D,Basic,2,1841
1889,r094,1968,R&D,Applied,2,2941
1889,r095,1968,R&D,Development,2,11140
1889,r096,1968,R&D plant,,1,604
1889,r097,1969,"Total, R&D and R&D plant",,1,16310
1889,r098,1969,R&D,All R&D,2,15641
1889,r099,1969,R&D,Basic,2,1945
1889,r100,1969,R&D,Applied,2,2700
1889,r101,1969,R&D,Development,2,10996
1889,r102,1969,R&D plant,,1,669
1889,r103,1970,"Total, R&D and R&D plant",,1,15863
1889,r104,1970,R&D,All R&D,2,15339
1889,r105,1970,R&D,Basic,2,1926
1889,r106,1970,R&D,Applied,2,2975
1889,r107,1970,R&D,Development,2,10438
1889,r108,1970,R&D plant,,1,524
1889,r109,1971,"Total, R&D and R&D plant",,1,16154
1889,r110,1971,R&D,All R&D,2,15543
1889,r111,1971,R&D,Basic,2,1980
1889,r112,1971,R&D,Applied,2,3143
1889,r113,1971,R&D,Development,2,10419
1889,r114,1971,R&D plant,,1,611
1889,r115,1972,"Total, R&D and R&D plant",,1,17098
1889,r116,1972,R&D,All R&D,2,16496
1889,r117,1972,R&D,Basic,2,2187
1889,r118,1972,R&D,Applied,2,3361
1889,r119,1972,R&D,Development,2,10948
1889,r120,1972,R&D plant,,1,602
1889,r121,1973,"Total, R&D and R&D plant",,1,17574
1889,r122,1973,R&D,All R&D,2,16800
1889,r123,1973,R&D,Basic,2,2232
1889,r124,1973,R&D,Applied,2,3349
1889,r125,1973,R&D,Development,2,11219
1889,r126,1973,R&D plant,,1,774
1889,r127,1974,"Total, R&D and R&D plant",,1,18176
1889,r128,1974,R&D,All R&D,2,17410
1889,r129,1974,R&D,Basic,2,2388
1889,r130,1974,R&D,Applied,2,3788
1889,r131,1974,R&D,Development,2,11235
1889,r132,1974,R&D plant,,1,766
1889,r133,1975,"Total, R&D and R&D plant",,1,19860
1889,r134,1975,R&D,All R&D,2,19039
1889,r135,1975,R&D,Basic,2,2588
1889,r136,1975,R&D,Applied,2,4141
1889,r137,1975,R&D,Development,2,12309
1889,r138,1975,R&D plant,,1,821
1889,r139,1976,"Total, R&D and R&D plant",,1,21616
1889,r140,1976,R&D,All R&D,2,20780
1889,r141,1976,R&D,Basic,2,2767
1889,r142,1976,R&D,Applied,2,4852
1889,r143,1976,R&D,Development,2,13160
1889,r144,1976,R&D plant,,1,837
1889,r145,1977,"Total, R&D and R&D plant",,1,24818
1889,r146,1977,R&D,All R&D,2,23450
1889,r147,1977,R&D,Basic,2,3259
1889,r148,1977,R&D,Applied,2,5255
1889,r149,1977,R&D,Development,2,14936
1889,r150,1977,R&D plant,,1,1367
1889,r151,1978,"Total, R&D and R&D plant",,1,27141
1889,r152,1978,R&D,All R&D,2,25845
1889,r153,1978,R&D,Basic,2,3699
1889,r154,1978,R&D,Applied,2,5908
1889,r155,1978,R&D,Development,2,16238
1889,r156,1978,R&D plant,,1,1296
1889,r157,1979,"Total, R&D and R&D plant",,1,29621
1889,r158,1979,R&D,All R&D,2,28145
1889,r159,1979,R&D,Basic,2,4193
1889,r160,1979,R&D,Applied,2,6342
1889,r161,1979,R&D,Development,2,17610
1889,r162,1979,R&D plant,,1,1475
1889,r163,1980,"Total, R&D and R&D plant",,1,31386
1889,r164,1980,R&D,All R&D,2,29830
1889,r165,1980,R&D,Basic,2,4674
1889,r166,1980,R&D,Applied,2,6923
1889,r167,1980,R&D,Development,2,18233
1889,r168,1980,R&D plant,,1,1556
1889,r169,1981,"Total, R&D and R&D plant",,1,34590
1889,r170,1981,R&D,All R&D,2,33104
1889,r171,1981,R&D,Basic,2,5041
1889,r172,1981,R&D,Applied,2,7171
1889,r173,1981,R&D,Development,2,20891
1889,r174,1981,R&D plant,,1,1486
1889,r175,1982,"Total, R&D and R&D plant",,1,37822
1889,r176,1982,R&D,All R&D,2,36433
1889,r177,1982,R&D,Basic,2,5482
1889,r178,1982,R&D,Applied,2,7541
1889,r179,1982,R&D,Development,2,23410
1889,r180,1982,R&D plant,,1,1390
1889,r181,1983,"Total, R&D and R&D plant",,1,40009
1889,r182,1983,R&D,All R&D,2,38712
1889,r183,1983,R&D,Basic,2,6260
1889,r184,1983,R&D,Applied,2,7993
1889,r185,1983,R&D,Development,2,24458
1889,r186,1983,R&D plant,,1,1297
1889,r187,1984,"Total, R&D and R&D plant",,1,44012
1889,r188,1984,R&D,All R&D,2,42225
1889,r189,1984,R&D,Basic,2,7067
1889,r190,1984,R&D,Applied,2,7911
1889,r191,1984,R&D,Development,2,27246
1889,r192,1984,R&D plant,,1,1787
1889,r193,1985,"Total, R&D and R&D plant",,1,50180
1889,r194,1985,R&D,All R&D,2,48360
1889,r195,1985,R&D,Basic,2,7819
1889,r196,1985,R&D,Applied,2,8315
1889,r197,1985,R&D,Development,2,32226
1889,r198,1985,R&D plant,,1,1821
1889,r199,1986,"Total, R&D and R&D plant",,1,52951
1889,r200,1986,R&D,All R&D,2,51412
1889,r201,1986,R&D,Basic,2,8153
1889,r202,1986,R&D,Applied,2,8349
1889,r203,1986,R&D,Development,2,34910
1889,r204,1986,R&D plant,,1,1539
1889,r205,1987,"Total, R&D and R&D plant",,1,57100
1889,r206,1987,R&D,All R&D,2,55254
1889,r207,1987,R&D,Basic,2,8942
1889,r208,1987,R&D,Applied,2,8998
1889,r209,1987,R&D,Development,2,37313
1889,r210,1987,R&D plant,,1,1846
1889,r211,1988,"Total, R&D and R&D plant",,1,58827
1889,r212,1988,R&D,All R&D,2,56769
1889,r213,1988,R&D,Basic,2,9474
1889,r214,1988,R&D,Applied,2,9177
1889,r215,1988,R&D,Development,2,38119
1889,r216,1988,R&D plant,,1,2057
1889,r217,1989,"Total, R&D and R&D plant",,1,63572
1889,r218,1989,R&D,All R&D,2,61406
1889,r219,1989,R&D,Basic,2,10602
1889,r220,1989,R&D,Applied,2,10164
1889,r221,1989,R&D,Development,2,40641
1889,r222,1989,R&D plant,,1,2165
1889,r223,1990,"Total, R&D and R&D plant",,1,65831
1889,r224,1990,R&D,All R&D,2,63559
1889,r225,1990,R&D,Basic,2,11286
1889,r226,1990,R&D,Applied,2,10337
1889,r227,1990,R&D,Development,2,41937
1889,r228,1990,R&D plant,,1,2272
1889,r229,1991,"Total, R&D and R&D plant",,1,64148
1889,r230,1991,R&D,All R&D,2,61295
1889,r231,1991,R&D,Basic,2,12171
1889,r232,1991,R&D,Applied,2,11798
1889,r233,1991,R&D,Development,2,37327
1889,r234,1991,R&D plant,,1,2853
1889,r235,1992,"Total, R&D and R&D plant",,1,68577
1889,r236,1992,R&D,All R&D,2,65593
1889,r237,1992,R&D,Basic,2,12490
1889,r238,1992,R&D,Applied,2,12001
1889,r239,1992,R&D,Development,2,41102
1889,r240,1992,R&D plant,,1,2985
