table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_all_non_medical_school_r_d_expenditures,field_all_medical_school_r_d_expenditures,field_all_r_d_expenditures
12683,r201,All institutions -> U. Maryland Center for Environmental Science,All institutions,U. Maryland Center for Environmental Science,2,200,"['53,233', '']","['0', '']","['53,233', '']"
12683,r202,All institutions -> Boise State U.,All institutions,Boise State U.,2,201,"['52,989', '']","['0', '']","['52,989', '']"
12683,r203,All institutions -> U. Texas Rio Grande Valley,All institutions,U. Texas Rio Grande Valley,2,202,"['50,809', '']","['31,635', '']","['82,444', '']"
12683,r204,All institutions -> East Carolina U.,All institutions,East Carolina U.,2,203,"['48,059', '']","['19,023', '']","['67,082', '']"
12683,r205,All institutions -> Marquette U.,All institutions,Marquette U.,2,204,"['47,819', '']","['0', '']","['47,819', '']"
12683,r206,All institutions -> Catholic U. of America,All institutions,Catholic U. of America,2,205,"['47,022', '']","['0', '']","['47,022', '']"
12683,r207,All institutions -> Ohio U.,All institutions,Ohio U.,2,206,"['46,757', '']","['13,120', '']","['59,877', '']"
12683,r208,All institutions -> Portland State U.,All institutions,Portland State U.,2,207,"['46,324', '']","['0', '']","['46,324', '']"
12683,r209,All institutions -> U.S. Air Force Academy,All institutions,U.S. Air Force Academy,2,208,"['44,880', '']","['0', '']","['44,880', '']"
12683,r210,"All institutions -> U. Missouri, Kansas City",All institutions,"U. Missouri, Kansas City",2,209,"['44,813', '']","['9,752', '']","['54,565', '']"
12683,r211,"All institutions -> U. North Carolina, Greensboro",All institutions,"U. North Carolina, Greensboro",2,210,"['44,521', '']","['0', '']","['44,521', '']"
12683,r212,All institutions -> Morgan State U.,All institutions,Morgan State U.,2,211,"['43,868', '']","['0', '']","['43,868', '']"
12683,r213,All institutions -> Saint Louis U.,All institutions,Saint Louis U.,2,212,"['43,624', '']","['42,297', '']","['85,921', '']"
12683,r214,"All institutions -> U. Massachusetts, Dartmouth",All institutions,"U. Massachusetts, Dartmouth",2,213,"['42,018', '']","['0', '']","['42,018', '']"
12683,r215,All institutions -> Chapman U.,All institutions,Chapman U.,2,214,"['41,791', '']","['0', '']","['41,791', '']"
12683,r216,"All institutions -> U. Puerto Rico, Medical Sciences Campus",All institutions,"U. Puerto Rico, Medical Sciences Campus",2,215,"['41,112', '']","['20,123', '']","['61,235', '']"
12683,r217,All institutions -> U. West Florida,All institutions,U. West Florida,2,216,"['40,454', '']","['0', '']","['40,454', '']"
12683,r218,All institutions -> Rowan U.,All institutions,Rowan U.,2,217,"['40,410', '']","['7,400', '']","['47,810', '']"
12683,r219,All institutions -> Georgia Southern U.,All institutions,Georgia Southern U.,2,218,"['40,026', '']","['0', '']","['40,026', '']"
12683,r220,All institutions -> Western Michigan U. and Homer Stryker M.D. School of Medicine,All institutions,Western Michigan U. and Homer Stryker M.D. School of Medicine,2,219,"['39,865', '']","['5,292', '']","['45,157', '']"
12683,r221,All institutions -> Mercer U.,All institutions,Mercer U.,2,220,"['39,606', '']","['5,641', '']","['45,247', '']"
12683,r222,All institutions -> U. Toledo,All institutions,U. Toledo,2,221,"['39,353', '']","['28,303', '']","['67,656', '']"
12683,r223,All institutions -> Texas A&M U.-Corpus Christi,All institutions,Texas A&M U.-Corpus Christi,2,222,"['39,305', '']","['0', '']","['39,305', '']"
12683,r224,All institutions -> Montclair State U.,All institutions,Montclair State U.,2,223,"['38,209', '']","['0', '']","['38,209', '']"
12683,r225,"All institutions -> Southern Illinois U., Carbondale",All institutions,"Southern Illinois U., Carbondale",2,224,"['38,043', '']","['20,248', '']","['58,291', '']"
12683,r226,"All institutions -> CUNY, Hunter C.",All institutions,"CUNY, Hunter C.",2,225,"['37,172', '']","['0', '']","['37,172', '']"
12683,r227,All institutions -> Oakland U.,All institutions,Oakland U.,2,226,"['36,267', '']","['996', '']","['37,263', '']"
12683,r228,"All institutions -> California Polytechnic State U., San Luis Obispo",All institutions,"California Polytechnic State U., San Luis Obispo",2,227,"['35,830', '']","['0', '']","['35,830', '']"
12683,r229,All institutions -> San Francisco State U.,All institutions,San Francisco State U.,2,228,"['34,466', '']","['0', '']","['34,466', '']"
12683,r230,All institutions -> East Tennessee State U.,All institutions,East Tennessee State U.,2,229,"['34,323', '']","['8,012', '']","['42,335', '']"
12683,r231,"All institutions -> Teachers C., Columbia U.",All institutions,"Teachers C., Columbia U.",2,230,"['34,183', '']","['0', '']","['34,183', '']"
12683,r232,All institutions -> Delaware State U.,All institutions,Delaware State U.,2,231,"['33,499', '']","['0', '']","['33,499', '']"
12683,r233,All institutions -> Illinois Institute of Technology,All institutions,Illinois Institute of Technology,2,232,"['33,021', '']","['0', '']","['33,021', '']"
12683,r234,All institutions -> Illinois State U.,All institutions,Illinois State U.,2,233,"['32,961', '']","['0', '']","['32,961', '']"
12683,r235,"All institutions -> SUNY, C. of Environmental Science and Forestry",All institutions,"SUNY, C. of Environmental Science and Forestry",2,234,"['32,682', '']","['0', '']","['32,682', '']"
12683,r236,All institutions -> Kennesaw State U.,All institutions,Kennesaw State U.,2,235,"['32,497', '']","['0', '']","['32,497', '']"
12683,r237,All institutions -> Nova Southeastern U.,All institutions,Nova Southeastern U.,2,236,"['32,111', '']","['18,062', '']","['50,173', '']"
12683,r238,"All institutions -> U. Texas Health Science Center, Tyler",All institutions,"U. Texas Health Science Center, Tyler",2,237,"['32,077', '']","['0', '']","['32,077', '']"
12683,r239,All institutions -> Louisiana Tech U.,All institutions,Louisiana Tech U.,2,238,"['31,676', '']","['0', '']","['31,676', '']"
12683,r240,All institutions -> Villanova U.,All institutions,Villanova U.,2,239,"['31,513', '']","['0', '']","['31,513', '']"
12683,r241,"All institutions -> U. Nebraska, Omaha",All institutions,"U. Nebraska, Omaha",2,240,"['30,841', '']","['0', '']","['30,841', '']"
12683,r242,All institutions -> Desert Research Institute,All institutions,Desert Research Institute,2,241,"['30,716', '']","['0', '']","['30,716', '']"
12683,r243,All institutions -> U. South Alabama,All institutions,U. South Alabama,2,242,"['30,211', '']","['22,971', '']","['53,182', '']"
12683,r244,"All institutions -> Rutgers, State U. New Jersey, Newark",All institutions,"Rutgers, State U. New Jersey, Newark",2,243,"['29,787', '']","['0', '']","['29,787', '']"
12683,r245,"All institutions -> U. Puerto Rico, Rio Piedras",All institutions,"U. Puerto Rico, Rio Piedras",2,244,"['29,202', '']","['0', '']","['29,202', '']"
12683,r246,All institutions -> Northern Illinois U.,All institutions,Northern Illinois U.,2,245,"['29,134', '']","['0', '']","['29,134', '']"
12683,r247,All institutions -> U. Texas Southwestern Medical Center,All institutions,U. Texas Southwestern Medical Center,2,246,"['28,738', '']","['771,653', '']","['800,391', '']"
12683,r248,All institutions -> Miami U.,All institutions,Miami U.,2,247,"['28,430', '']","['0', '']","['28,430', '']"
12683,r249,All institutions -> Tennessee State U.,All institutions,Tennessee State U.,2,248,"['28,246', '']","['0', '']","['28,246', '']"
12683,r250,"All institutions -> California State U., Sacramento",All institutions,"California State U., Sacramento",2,249,"['28,027', '']","['0', '']","['28,027', '']"
12683,r251,All institutions -> Embry-Riddle Aeronautical U.,All institutions,Embry-Riddle Aeronautical U.,2,250,"['27,451', '']","['0', '']","['27,451', '']"
12683,r252,"All institutions -> CUNY, Graduate School of Public Health and Health Policy",All institutions,"CUNY, Graduate School of Public Health and Health Policy",2,251,"['26,651', '']","['0', '']","['26,651', '']"
12683,r253,All institutions -> Texas A&M U.-Kingsville,All institutions,Texas A&M U.-Kingsville,2,252,"['26,401', '']","['0', '']","['26,401', '']"
12683,r254,"All institutions -> California State U., Fullerton",All institutions,"California State U., Fullerton",2,253,"['25,811', '']","['0', '']","['25,811', '']"
12683,r255,All institutions -> Tuskegee U.,All institutions,Tuskegee U.,2,254,"['25,625', '']","['0', '']","['25,625', '']"
12683,r256,"All institutions -> U. Minnesota, Duluth",All institutions,"U. Minnesota, Duluth",2,255,"['25,534', '']","['0', '']","['25,534', '']"
12683,r257,"All institutions -> CUNY, Queens C.",All institutions,"CUNY, Queens C.",2,256,"['25,492', '']","['0', '']","['25,492', '']"
12683,r258,All institutions -> Clarkson U.,All institutions,Clarkson U.,2,257,"['25,399', '']","['0', '']","['25,399', '']"
12683,r259,All institutions -> Florida Gulf Coast U.,All institutions,Florida Gulf Coast U.,2,258,"['24,899', '']","['0', '']","['24,899', '']"
12683,r260,All institutions -> U. Tulsa,All institutions,U. Tulsa,2,259,"['24,845', '']","['0', '']","['24,845', '']"
12683,r261,All institutions -> Wake Forest U.,All institutions,Wake Forest U.,2,260,"['24,163', '']","['284,809', '']","['308,972', '']"
12683,r262,All institutions -> Texas Christian U.,All institutions,Texas Christian U.,2,261,"['23,992', '']","['58', '']","['24,050', '']"
12683,r263,All institutions -> Fordham U.,All institutions,Fordham U.,2,262,"['23,832', '']","['0', '']","['23,832', '']"
12683,r264,All institutions -> Tarleton State U.,All institutions,Tarleton State U.,2,263,"['23,345', '']","['0', '']","['23,345', '']"
12683,r265,All institutions -> U. North Florida,All institutions,U. North Florida,2,264,"['23,269', '']","['0', '']","['23,269', '']"
12683,r266,"All institutions -> California State U., Northridge",All institutions,"California State U., Northridge",2,265,"['23,093', '']","['0', '']","['23,093', '']"
12683,r267,"All institutions -> CUNY, John Jay C. of Criminal Justice",All institutions,"CUNY, John Jay C. of Criminal Justice",2,266,"['22,967', '']","['0', '']","['22,967', '']"
12683,r268,All institutions -> New School,All institutions,New School,2,267,"['22,680', '']","['0', '']","['22,680', '']"
12683,r269,All institutions -> Augusta U.,All institutions,Augusta U.,2,268,"['22,654', '']","['116,467', '']","['139,121', '']"
12683,r270,All institutions -> U. Colorado Denver,All institutions,U. Colorado Denver,2,269,"['22,530', '']","['0', '']","['22,530', '']"
12683,r271,All institutions -> U. Guam,All institutions,U. Guam,2,270,"['22,388', '']","['0', '']","['22,388', '']"
12683,r272,"All institutions -> Southern Illinois U., Edwardsville",All institutions,"Southern Illinois U., Edwardsville",2,271,"['21,927', '']","['0', '']","['21,927', '']"
12683,r273,"All institutions -> U. North Carolina, Wilmington",All institutions,"U. North Carolina, Wilmington",2,272,"['21,879', '']","['0', '']","['21,879', '']"
12683,r274,All institutions -> Prairie View A&M U.,All institutions,Prairie View A&M U.,2,273,"['21,791', '']","['0', '']","['21,791', '']"
12683,r275,All institutions -> U. Akron,All institutions,U. Akron,2,274,"['21,525', '']","['0', '']","['21,525', '']"
12683,r276,"All institutions -> California State U., Long Beach",All institutions,"California State U., Long Beach",2,275,"['21,458', '']","['0', '']","['21,458', '']"
12683,r277,"All institutions -> California State U., East Bay",All institutions,"California State U., East Bay",2,276,"['21,312', '']","['0', '']","['21,312', '']"
12683,r278,All institutions -> James Madison U.,All institutions,James Madison U.,2,277,"['21,265', '']","['0', '']","['21,265', '']"
12683,r279,All institutions -> Tennessee Technological U.,All institutions,Tennessee Technological U.,2,278,"['20,797', '']","['0', '']","['20,797', '']"
12683,r280,All institutions -> Bowling Green State U.,All institutions,Bowling Green State U.,2,279,"['20,726', '']","['0', '']","['20,726', '']"
12683,r281,All institutions -> U.S. Military Academy,All institutions,U.S. Military Academy,2,280,"['20,493', '']","['0', '']","['20,493', '']"
12683,r282,All institutions -> U. New Orleans,All institutions,U. New Orleans,2,281,"['20,396', '']","['0', '']","['20,396', '']"
12683,r283,All institutions -> South Dakota School of Mines and Technology,All institutions,South Dakota School of Mines and Technology,2,282,"['20,337', '']","['0', '']","['20,337', '']"
12683,r284,All institutions -> U. of the Virgin Islands,All institutions,U. of the Virgin Islands,2,283,"['20,259', '']","['0', '']","['20,259', '']"
12683,r285,"All institutions -> U. Alaska, Anchorage",All institutions,"U. Alaska, Anchorage",2,284,"['19,850', '']","['0', '']","['19,850', '']"
12683,r286,All institutions -> U. South Dakota,All institutions,U. South Dakota,2,285,"['19,554', '']","['10,301', '']","['29,855', '']"
12683,r287,All institutions -> Jackson State U.,All institutions,Jackson State U.,2,286,"['19,457', '']","['0', '']","['19,457', '']"
12683,r288,All institutions -> Alcorn State U.,All institutions,Alcorn State U.,2,287,"['19,141', 'i']","['0', 'i']","['19,141', '']"
12683,r289,"All institutions -> California State Polytechnic U., Humboldt",All institutions,"California State Polytechnic U., Humboldt",2,288,"['18,800', '']","['0', '']","['18,800', '']"
12683,r290,All institutions -> North Carolina Central U.,All institutions,North Carolina Central U.,2,289,"['18,477', 'i']","['0', 'i']","['18,477', 'i']"
12683,r291,All institutions -> Montana Technological U.,All institutions,Montana Technological U.,2,290,"['18,375', '']","['0', '']","['18,375', '']"
12683,r292,All institutions -> Marshall U.,All institutions,Marshall U.,2,291,"['17,994', '']","['15,699', '']","['33,693', '']"
12683,r293,All institutions -> Idaho State U.,All institutions,Idaho State U.,2,292,"['17,548', '']","['0', '']","['17,548', '']"
12683,r294,"All institutions -> Texas Tech U., Health Sciences Center",All institutions,"Texas Tech U., Health Sciences Center",2,293,"['17,522', '']","['31,116', '']","['48,638', '']"
12683,r295,"All institutions -> CUNY, Advanced Science Research Center",All institutions,"CUNY, Advanced Science Research Center",2,294,"['17,309', '']","['0', '']","['17,309', '']"
12683,r296,All institutions -> Towson U.,All institutions,Towson U.,2,295,"['17,198', '']","['0', '']","['17,198', '']"
12683,r297,All institutions -> Florida Institute of Technology,All institutions,Florida Institute of Technology,2,296,"['16,859', '']","['0', '']","['16,859', '']"
12683,r298,All institutions -> Thomas Jefferson U.,All institutions,Thomas Jefferson U.,2,297,"['16,693', '']","['241,652', '']","['258,345', '']"
12683,r299,All institutions -> Long Island U.,All institutions,Long Island U.,2,298,"['16,612', '']","['0', '']","['16,612', '']"
12683,r300,All institutions -> Texas Southern U.,All institutions,Texas Southern U.,2,299,"['16,287', '']","['0', '']","['16,287', '']"
12683,r301,All institutions -> Wright State U.,All institutions,Wright State U.,2,300,"['15,900', '']","['10,289', '']","['26,189', '']"
12683,r302,All institutions -> Western Washington U.,All institutions,Western Washington U.,2,301,"['15,874', '']","['0', '']","['15,874', '']"
12683,r303,All institutions -> Alabama A&M U.,All institutions,Alabama A&M U.,2,302,"['15,588', '']","['0', '']","['15,588', '']"
12683,r304,All institutions -> Fort Valley State U.,All institutions,Fort Valley State U.,2,303,"['15,536', '']","['0', '']","['15,536', '']"
12683,r305,All institutions -> Xavier U. Louisiana,All institutions,Xavier U. Louisiana,2,304,"['15,519', '']","['0', '']","['15,519', '']"
12683,r306,All institutions -> Duquesne U.,All institutions,Duquesne U.,2,305,"['14,989', '']","['0', '']","['14,989', '']"
12683,r307,"All institutions -> U. Tennessee, Chattanooga",All institutions,"U. Tennessee, Chattanooga",2,306,"['14,671', '']","['0', '']","['14,671', '']"
12683,r308,All institutions -> Missouri State U.,All institutions,Missouri State U.,2,307,"['14,654', '']","['0', '']","['14,654', '']"
12683,r309,All institutions -> Salisbury U.,All institutions,Salisbury U.,2,308,"['14,557', '']","['0', '']","['14,557', '']"
12683,r310,"All institutions -> U. Hawaii, system office",All institutions,"U. Hawaii, system office",2,309,"['14,172', '']","['0', '']","['14,172', '']"
12683,r311,All institutions -> Loyola Marymount U.,All institutions,Loyola Marymount U.,2,310,"['14,086', '']","['0', '']","['14,086', '']"
12683,r312,"All institutions -> U. Puerto Rico, Mayaguez",All institutions,"U. Puerto Rico, Mayaguez",2,311,"['13,989', '']","['0', '']","['13,989', '']"
12683,r313,All institutions -> Virginia State U.,All institutions,Virginia State U.,2,312,"['13,504', '']","['0', '']","['13,504', '']"
12683,r314,All institutions -> DePaul U.,All institutions,DePaul U.,2,313,"['13,267', '']","['0', '']","['13,267', '']"
12683,r315,"All institutions -> California State U., San Bernardino",All institutions,"California State U., San Bernardino",2,314,"['13,152', '']","['0', '']","['13,152', '']"
12683,r316,"All institutions -> Loyola U., Chicago",All institutions,"Loyola U., Chicago",2,315,"['12,919', '']","['39,526', '']","['52,445', '']"
12683,r317,All institutions -> U. San Diego,All institutions,U. San Diego,2,316,"['12,902', '']","['0', '']","['12,902', '']"
12683,r318,"All institutions -> U. Missouri, Saint Louis",All institutions,"U. Missouri, Saint Louis",2,317,"['12,808', '']","['0', '']","['12,808', '']"
12683,r319,All institutions -> Central Michigan U.,All institutions,Central Michigan U.,2,318,"['11,766', '']","['13,597', '']","['25,363', '']"
12683,r320,All institutions -> Ball State U.,All institutions,Ball State U.,2,319,"['11,650', '']","['0', '']","['11,650', '']"
12683,r321,All institutions -> Kentucky State U.,All institutions,Kentucky State U.,2,320,"['11,591', '']","['0', '']","['11,591', '']"
12683,r322,All institutions -> Clark U.,All institutions,Clark U.,2,321,"['11,539', '']","['0', '']","['11,539', '']"
12683,r323,All institutions -> U. Texas Medical Branch,All institutions,U. Texas Medical Branch,2,322,"['11,447', '']","['221,745', '']","['233,192', '']"
12683,r324,"All institutions -> California State U., San Marcos",All institutions,"California State U., San Marcos",2,323,"['11,443', '']","['0', '']","['11,443', '']"
12683,r325,"All institutions -> California State U., Fresno",All institutions,"California State U., Fresno",2,324,"['11,411', '']","['0', '']","['11,411', '']"
12683,r326,"All institutions -> SUNY, Upstate Medical U.",All institutions,"SUNY, Upstate Medical U.",2,325,"['11,303', '']","['41,916', '']","['53,219', '']"
12683,r327,All institutions -> Central State U.,All institutions,Central State U.,2,326,"['11,123', '']","['0', '']","['11,123', '']"
12683,r328,All institutions -> Sam Houston State U.,All institutions,Sam Houston State U.,2,327,"['11,044', '']","['716', '']","['11,760', '']"
12683,r329,All institutions -> U.S. Naval Academy,All institutions,U.S. Naval Academy,2,328,"['10,920', '']","['0', '']","['10,920', '']"
12683,r330,"All institutions -> U. Michigan, Dearborn",All institutions,"U. Michigan, Dearborn",2,329,"['10,839', '']","['0', '']","['10,839', '']"
12683,r331,All institutions -> Wesleyan U.,All institutions,Wesleyan U.,2,330,"['10,828', '']","['0', '']","['10,828', '']"
12683,r332,"All institutions -> U. Maryland, Eastern Shore",All institutions,"U. Maryland, Eastern Shore",2,331,"['10,730', '']","['0', '']","['10,730', '']"
12683,r333,"All institutions -> California State Polytechnic U., Pomona",All institutions,"California State Polytechnic U., Pomona",2,332,"['10,722', '']","['0', '']","['10,722', '']"
12683,r334,All institutions -> Pacific U.,All institutions,Pacific U.,2,333,"['10,719', '']","['0', '']","['10,719', '']"
12683,r335,"All institutions -> California State U., Monterey Bay",All institutions,"California State U., Monterey Bay",2,334,"['10,678', '']","['0', '']","['10,678', '']"
12683,r336,All institutions -> Pepperdine U.,All institutions,Pepperdine U.,2,335,"['10,632', '']","['0', '']","['10,632', '']"
12683,r337,All institutions -> Langston U.,All institutions,Langston U.,2,336,"['10,505', '']","['0', '']","['10,505', '']"
12683,r338,All institutions -> Clark Atlanta U.,All institutions,Clark Atlanta U.,2,337,"['10,320', '']","['0', '']","['10,320', '']"
12683,r339,All institutions -> West Texas A&M U.,All institutions,West Texas A&M U.,2,338,"['10,302', '']","['0', '']","['10,302', '']"
12683,r340,"All institutions -> California State U., Los Angeles",All institutions,"California State U., Los Angeles",2,339,"['10,186', '']","['0', '']","['10,186', '']"
12683,r341,All institutions -> Kean U.,All institutions,Kean U.,2,340,"['10,062', '']","['0', '']","['10,062', '']"
12683,r342,All institutions -> Gallaudet U.,All institutions,Gallaudet U.,2,341,"['9,894', '']","['0', '']","['9,894', '']"
12683,r343,All institutions -> Hampton U.,All institutions,Hampton U.,2,342,"['9,769', '']","['0', '']","['9,769', '']"
12683,r344,All institutions -> U. San Francisco,All institutions,U. San Francisco,2,343,"['9,633', '']","['0', '']","['9,633', '']"
12683,r345,All institutions -> Middle Tennessee State U.,All institutions,Middle Tennessee State U.,2,344,"['9,577', '']","['0', '']","['9,577', '']"
12683,r346,"All institutions -> Rutgers, State U. New Jersey, Camden",All institutions,"Rutgers, State U. New Jersey, Camden",2,345,"['9,527', '']","['0', '']","['9,527', '']"
12683,r347,All institutions -> Western Kentucky U.,All institutions,Western Kentucky U.,2,346,"['9,298', '']","['0', '']","['9,298', '']"
12683,r348,All institutions -> Lamar U.,All institutions,Lamar U.,2,347,"['9,168', '']","['0', '']","['9,168', '']"
12683,r349,All institutions -> U. Northern Colorado,All institutions,U. Northern Colorado,2,348,"['9,064', '']","['0', '']","['9,064', '']"
12683,r350,All institutions -> Bryn Mawr C.,All institutions,Bryn Mawr C.,2,349,"['9,039', '']","['0', '']","['9,039', '']"
12683,r351,"All institutions -> U. Arkansas, Little Rock",All institutions,"U. Arkansas, Little Rock",2,350,"['8,685', '']","['0', '']","['8,685', '']"
12683,r352,All institutions -> Saint Joseph's U.,All institutions,Saint Joseph's U.,2,351,"['8,675', '']","['0', '']","['8,675', '']"
12683,r353,All institutions -> Winston-Salem State U.,All institutions,Winston-Salem State U.,2,352,"['8,668', '']","['0', '']","['8,668', '']"
12683,r354,All institutions -> Yeshiva U.,All institutions,Yeshiva U.,2,353,"['8,661', '']","['0', '']","['8,661', '']"
12683,r355,"All institutions -> CUNY, Brooklyn C.",All institutions,"CUNY, Brooklyn C.",2,354,"['8,535', '']","['0', '']","['8,535', '']"
12683,r356,All institutions -> Appalachian State U.,All institutions,Appalachian State U.,2,355,"['8,479', '']","['0', '']","['8,479', '']"
12683,r357,All institutions -> Eastern Michigan U.,All institutions,Eastern Michigan U.,2,356,"['8,363', '']","['0', '']","['8,363', '']"
12683,r358,"All institutions -> Lincoln U., Jefferson City",All institutions,"Lincoln U., Jefferson City",2,357,"['8,196', '']","['0', '']","['8,196', '']"
12683,r359,All institutions -> Abilene Christian U.,All institutions,Abilene Christian U.,2,358,"['8,182', '']","['0', '']","['8,182', '']"
12683,r360,All institutions -> Amherst C.,All institutions,Amherst C.,2,359,"['8,152', '']","['0', '']","['8,152', '']"
12683,r361,"All institutions -> U. Hawaii, Hilo",All institutions,"U. Hawaii, Hilo",2,360,"['8,112', '']","['0', '']","['8,112', '']"
12683,r362,All institutions -> Southern Connecticut State U.,All institutions,Southern Connecticut State U.,2,361,"['8,007', '']","['0', '']","['8,007', '']"
12683,r363,All institutions -> U. of the District of Columbia,All institutions,U. of the District of Columbia,2,362,"['7,945', '']","['0', '']","['7,945', '']"
12683,r364,All institutions -> Creighton U.,All institutions,Creighton U.,2,363,"['7,926', 'i']","['20,517', 'i']","['28,443', '']"
12683,r365,All institutions -> U. Central Oklahoma,All institutions,U. Central Oklahoma,2,364,"['7,870', 'i']","['0', 'i']","['7,870', 'i']"
12683,r366,All institutions -> South Carolina State U.,All institutions,South Carolina State U.,2,365,"['7,814', '']","['0', '']","['7,814', '']"
12683,r367,"All institutions -> U. Arkansas, Pine Bluff",All institutions,"U. Arkansas, Pine Bluff",2,366,"['7,766', '']","['0', '']","['7,766', '']"
12683,r368,"All institutions -> Southern U. and A&M C., Agricultural Research and Extension Center",All institutions,"Southern U. and A&M C., Agricultural Research and Extension Center",2,367,"['7,764', '']","['0', '']","['7,764', '']"
12683,r369,"All institutions -> Pennsylvania State U., Behrend",All institutions,"Pennsylvania State U., Behrend",2,368,"['7,614', '']","['0', '']","['7,614', '']"
12683,r370,All institutions -> Grinnell C.,All institutions,Grinnell C.,2,369,"['7,597', '']","['0', '']","['7,597', '']"
12683,r371,"All institutions -> Purdue U., Northwest",All institutions,"Purdue U., Northwest",2,370,"['7,504', '']","['0', '']","['7,504', '']"
12683,r372,All institutions -> Hofstra U.,All institutions,Hofstra U.,2,371,"['7,495', '']","['667', '']","['8,162', '']"
12683,r373,All institutions -> MGH Institute of Health Professions,All institutions,MGH Institute of Health Professions,2,372,"['7,426', '']","['0', '']","['7,426', '']"
12683,r374,All institutions -> Western U. of Health Sciences,All institutions,Western U. of Health Sciences,2,373,"['7,399', '']","['1,530', '']","['8,929', '']"
12683,r375,"All institutions -> Arkansas State U., Jonesboro",All institutions,"Arkansas State U., Jonesboro",2,374,"['7,323', '']","['0', '']","['7,323', '']"
12683,r376,All institutions -> Claremont Graduate U.,All institutions,Claremont Graduate U.,2,375,"['7,262', '']","['0', '']","['7,262', '']"
12683,r377,All institutions -> C. Charleston,All institutions,C. Charleston,2,376,"['7,231', '']","['0', '']","['7,231', '']"
12683,r378,All institutions -> Seton Hall U.,All institutions,Seton Hall U.,2,377,"['7,068', '']","['0', '']","['7,068', '']"
12683,r379,All institutions -> Texas A&M U.-Commerce,All institutions,Texas A&M U.-Commerce,2,378,"['7,029', '']","['0', '']","['7,029', '']"
12683,r380,All institutions -> U. Colorado Colorado Springs,All institutions,U. Colorado Colorado Springs,2,379,"['7,012', '']","['0', '']","['7,012', '']"
12683,r381,All institutions -> Claremont McKenna C.,All institutions,Claremont McKenna C.,2,380,"['6,925', '']","['0', '']","['6,925', '']"
12683,r382,All institutions -> Texas Woman's U.,All institutions,Texas Woman's U.,2,381,"['6,922', '']","['0', '']","['6,922', '']"
12683,r383,All institutions -> Hope C.,All institutions,Hope C.,2,382,"['6,910', '']","['0', '']","['6,910', '']"
12683,r384,"All institutions -> U. North Carolina, Asheville",All institutions,"U. North Carolina, Asheville",2,383,"['6,761', '']","['0', '']","['6,761', '']"
12683,r385,All institutions -> Reed C.,All institutions,Reed C.,2,384,"['6,750', 'i']","['0', 'i']","['6,750', 'i']"
12683,r386,All institutions -> U. Baltimore,All institutions,U. Baltimore,2,385,"['6,615', '']","['0', '']","['6,615', '']"
12683,r387,All institutions -> Williams C.,All institutions,Williams C.,2,386,"['6,448', 'i']","['0', 'i']","['6,448', 'i']"
12683,r388,"All institutions -> California State U., Bakersfield",All institutions,"California State U., Bakersfield",2,387,"['6,409', '']","['0', '']","['6,409', '']"
12683,r389,All institutions -> Barnard C.,All institutions,Barnard C.,2,388,"['6,320', '']","['0', '']","['6,320', '']"
12683,r390,All institutions -> Wellesley C.,All institutions,Wellesley C.,2,388,"['6,320', '']","['0', '']","['6,320', '']"
12683,r391,"All institutions -> Louisiana State U., Health Sciences Center, New Orleans",All institutions,"Louisiana State U., Health Sciences Center, New Orleans",2,390,"['6,245', '']","['62,462', '']","['68,707', '']"
12683,r392,"All institutions -> U. Washington, Tacoma",All institutions,"U. Washington, Tacoma",2,391,"['6,243', '']","['0', '']","['6,243', '']"
12683,r393,All institutions -> Grand Valley State U.,All institutions,Grand Valley State U.,2,392,"['6,231', '']","['0', '']","['6,231', '']"
12683,r394,All institutions -> Norfolk State U.,All institutions,Norfolk State U.,2,393,"['6,194', '']","['0', '']","['6,194', '']"
12683,r395,All institutions -> Northwest Indian C.,All institutions,Northwest Indian C.,2,394,"['6,184', 'i']","['0', 'i']","['6,184', 'i']"
12683,r396,All institutions -> West Chester U. Pennsylvania,All institutions,West Chester U. Pennsylvania,2,395,"['6,132', '']","['0', '']","['6,132', '']"
12683,r397,All institutions -> Midwestern U.,All institutions,Midwestern U.,2,396,"['6,101', '']","['6,624', '']","['12,725', '']"
12683,r398,All institutions -> Azusa Pacific U.,All institutions,Azusa Pacific U.,2,397,"['6,097', '']","['0', '']","['6,097', '']"
12683,r399,All institutions -> Roseman U. of Health Sciences,All institutions,Roseman U. of Health Sciences,2,398,"['6,065', '']","['0', '']","['6,065', '']"
12683,r400,All institutions -> Indiana U. Pennsylvania,All institutions,Indiana U. Pennsylvania,2,399,"['6,052', '']","['0', '']","['6,052', '']"
12683,r401,All institutions -> U.S. Army War C.,All institutions,U.S. Army War C.,2,400,"['6,035', 'i']","['0', 'i']","['6,035', 'i']"
12683,r402,"All institutions -> California State U., Chico",All institutions,"California State U., Chico",2,401,"['5,984', '']","['0', '']","['5,984', '']"
12683,r403,All institutions -> Smith C.,All institutions,Smith C.,2,402,"['5,954', '']","['0', '']","['5,954', '']"
12683,r404,All institutions -> High Tech High Graduate School of Ed.,All institutions,High Tech High Graduate School of Ed.,2,403,"['5,939', '']","['0', '']","['5,939', '']"
12683,r405,All institutions -> U. Southern Maine,All institutions,U. Southern Maine,2,404,"['5,930', '']","['0', '']","['5,930', '']"
