table_id,row_id,industry_and_company_size_full_path,industry_and_company_size_level_1,industry_and_company_size_level_2,industry_and_company_size_level_3,industry_and_company_size_level_4,industry_and_company_size_level_5,industry_and_company_size_hierarchy_depth,field_naics_code,field_domestic_r_d_paid_for_and_performed_by_the_company,field_depreciation,field_capital_expenditures_related_to_r_d,field_adjusted_domestic_r_d_paid_for_by_the_company_and_others,field_change_amount,field_change_percent
8780,r011,All industries -> Manufacturing industries -> Chemicals -> Basic chemicals,All industries,Manufacturing industries,Chemicals,Basic chemicals,,4,3251,"['2,574', '&nbsp;']","['206', '&nbsp;']","['422', '&nbsp;']","['2,790', '&nbsp;']","['216', '&nbsp;']","['8.4', '&nbsp;']"
8780,r012,"All industries -> Manufacturing industries -> Chemicals -> Resin, synthetic rubber, and artificial synthetic fibers and filaments",All industries,Manufacturing industries,Chemicals,"Resin, synthetic rubber, and artificial synthetic fibers and filaments",,4,3252,"['1,172', '&nbsp;']","['77', '&nbsp;']","['147', 'i']","['1,242', '&nbsp;']","['70', 'i']","['6.0', '&nbsp;']"
8780,r013,"All industries -> Manufacturing industries -> Chemicals -> Pesticide, fertilizer, and other agricultural chemicals",All industries,Manufacturing industries,Chemicals,"Pesticide, fertilizer, and other agricultural chemicals",,4,3253,"['2,157', '&nbsp;']","['210', '&nbsp;']","['200', '&nbsp;']","['2,148', '&nbsp;']","['-9', '&nbsp;']","['-0.4', '&nbsp;']"
8780,r014,All industries -> Manufacturing industries -> Chemicals -> Pharmaceuticals and medicines,All industries,Manufacturing industries,Chemicals,Pharmaceuticals and medicines,,4,3254,"['50,242', '&nbsp;']","['2,050', '&nbsp;']","['2,965', '&nbsp;']","['51,157', '&nbsp;']","['915', '&nbsp;']","['1.8', '&nbsp;']"
8780,r015,"All industries -> Manufacturing industries -> Chemicals -> Soap, cleaning compound, and toilet preparation",All industries,Manufacturing industries,Chemicals,"Soap, cleaning compound, and toilet preparation",,4,3256,"['1,283', '&nbsp;']","['54', '&nbsp;']","['212', 'i']","['1,441', 'i']","['158', 'i']","['12.3', '&nbsp;']"
8780,r016,"All industries -> Manufacturing industries -> Chemicals -> Paint, coating, adhesive, and other chemicals",All industries,Manufacturing industries,Chemicals,"Paint, coating, adhesive, and other chemicals",,4,"3255, 3259","['1,339', '&nbsp;']","['49', '&nbsp;']","['52', '&nbsp;']","['1,342', '&nbsp;']","['3', '&nbsp;']","['0.2', '&nbsp;']"
8780,r017,All industries -> Manufacturing industries -> Plastics and rubber products,All industries,Manufacturing industries,Plastics and rubber products,,,3,326,"['2,390', '&nbsp;']","['60', '&nbsp;']","['479', '&nbsp;']","['2,809', '&nbsp;']","['419', '&nbsp;']","['17.5', '&nbsp;']"
8780,r018,All industries -> Manufacturing industries -> Nonmetallic mineral products,All industries,Manufacturing industries,Nonmetallic mineral products,,,3,327,"['1,239', '&nbsp;']","['54', 'i']","['298', 'i']","['1,483', 'i']","['245', 'i']","['19.8', '&nbsp;']"
8780,r019,All industries -> Manufacturing industries -> Primary metals,All industries,Manufacturing industries,Primary metals,,,3,331,"['579', '&nbsp;']","['29', '&nbsp;']","['135', 'i']","['686', 'i']","['106', 'i']","['18.3', '&nbsp;']"
8780,r020,All industries -> Manufacturing industries -> Fabricated metal products,All industries,Manufacturing industries,Fabricated metal products,,,3,332,"['2,039', '&nbsp;']","['36', 'i']","['169', 'i']","['2,172', 'i']","['133', 'i']","['6.5', '&nbsp;']"
8780,r021,All industries -> Manufacturing industries -> Machinery,All industries,Manufacturing industries,Machinery,,,3,333,"['12,544', '&nbsp;']","['475', '&nbsp;']","['619', 'i']","['12,688', 'i']","['143', 'i']","['1.1', '&nbsp;']"
8780,r022,All industries -> Manufacturing industries -> Machinery -> Agricultural implement,All industries,Manufacturing industries,Machinery,Agricultural implement,,4,33311,"['1,516', '&nbsp;']","['52', '&nbsp;']","['63', '&nbsp;']","['1,526', '&nbsp;']","['10', '&nbsp;']","['0.7', '&nbsp;']"
8780,r023,All industries -> Manufacturing industries -> Machinery -> Semiconductor machinery,All industries,Manufacturing industries,Machinery,Semiconductor machinery,,4,333242,"['2,917', '&nbsp;']","['191', '&nbsp;']","['52', 'i']","['2,778', 'i']","['-139', 'i']","['-4.8', '&nbsp;']"
8780,r024,"All industries -> Manufacturing industries -> Machinery -> Engine, turbine, and power transmission equipment",All industries,Manufacturing industries,Machinery,"Engine, turbine, and power transmission equipment",,4,3336,"['2,381', '&nbsp;']","['105', '&nbsp;']","['68', 'i']","['2,345', 'i']","['-37', 'i']","['-1.5', '&nbsp;']"
8780,r025,All industries -> Manufacturing industries -> Machinery -> Other machinery,All industries,Manufacturing industries,Machinery,Other machinery,,4,other 333,"['5,731', '&nbsp;']","['127', '&nbsp;']","['436', 'i']","['6,039', '&nbsp;']","['309', 'i']","['5.4', '&nbsp;']"
8780,r026,All industries -> Manufacturing industries -> Computer and electronic products,All industries,Manufacturing industries,Computer and electronic products,,,3,334,"['63,765', '&nbsp;']","['3,295', '&nbsp;']","['5,456', 'i']","['65,926', 'i']","['2,161', '&nbsp;']","['3.4', '&nbsp;']"
8780,r027,All industries -> Manufacturing industries -> Computer and electronic products -> Communications equipment,All industries,Manufacturing industries,Computer and electronic products,Communications equipment,,4,3342,"['17,999', '&nbsp;']","['1,018', '&nbsp;']","['1,592', 'i']","['18,573', 'i']","['575', 'i']","['3.2', '&nbsp;']"
8780,r028,All industries -> Manufacturing industries -> Computer and electronic products -> Semiconductor and other electronic components,All industries,Manufacturing industries,Computer and electronic products,Semiconductor and other electronic components,,4,3344,"['28,597', '&nbsp;']","['1,521', '&nbsp;']","['2,510', 'i']","['29,585', '&nbsp;']","['989', '&nbsp;']","['3.5', '&nbsp;']"
8780,r029,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments",,4,3345,"['9,218', '&nbsp;']","['233', '&nbsp;']","['603', '&nbsp;']","['9,589', '&nbsp;']","['370', '&nbsp;']","['4.0', '&nbsp;']"
8780,r030,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments -> Electromedical, electrotherapeutic, and irradiation apparatus",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments","Electromedical, electrotherapeutic, and irradiation apparatus",5,"334510, 334517","['2,525', '&nbsp;']","['73', '&nbsp;']","['185', 'i']","['2,637', 'i']","['112', '&nbsp;']","['4.5', '&nbsp;']"
8780,r031,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments -> Search, detection, navigation, guidance, aeronautical, and nautical system and instrument",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments","Search, detection, navigation, guidance, aeronautical, and nautical system and instrument",5,334511,"['2,881', '&nbsp;']","['63', '&nbsp;']","['206', '&nbsp;']","['3,024', '&nbsp;']","['143', '&nbsp;']","['5.0', '&nbsp;']"
8780,r032,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments -> Other measuring and controlling device",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments",Other measuring and controlling device,5,other 3345,"['3,813', '&nbsp;']","['98', '&nbsp;']","['212', 'i']","['3,927', 'i']","['114', '&nbsp;']","['3.0', '&nbsp;']"
8780,r033,All industries -> Manufacturing industries -> Computer and electronic products -> Other computer and electronic products,All industries,Manufacturing industries,Computer and electronic products,Other computer and electronic products,,4,other 334,"['7,951', '&nbsp;']","['523', '&nbsp;']","['750', '&nbsp;']","['8,179', '&nbsp;']","['228', '&nbsp;']","['2.9', '&nbsp;']"
8780,r034,"All industries -> Manufacturing industries -> Electrical equipment, appliances, and components",All industries,Manufacturing industries,"Electrical equipment, appliances, and components",,,3,335,"['3,852', '&nbsp;']","['114', '&nbsp;']","['283', 'i']","['4,021', '&nbsp;']","['169', '&nbsp;']","['4.4', '&nbsp;']"
8780,r035,All industries -> Manufacturing industries -> Transportation equipment,All industries,Manufacturing industries,Transportation equipment,,,3,336,"['29,224', '&nbsp;']","['716', '&nbsp;']","['1,805', '&nbsp;']","['30,313', '&nbsp;']","['1,089', '&nbsp;']","['3.7', '&nbsp;']"
8780,r036,"All industries -> Manufacturing industries -> Transportation equipment -> Motor vehicles, bodies, trailers, and parts",All industries,Manufacturing industries,Transportation equipment,"Motor vehicles, bodies, trailers, and parts",,4,3361–63,"['16,636', '&nbsp;']","['503', '&nbsp;']","['1,089', '&nbsp;']","['17,223', '&nbsp;']","['586', '&nbsp;']","['3.5', '&nbsp;']"
8780,r037,All industries -> Manufacturing industries -> Transportation equipment -> Aerospace products and parts,All industries,Manufacturing industries,Transportation equipment,Aerospace products and parts,,4,3364,"['11,138', '&nbsp;']","['178', '&nbsp;']","['597', '&nbsp;']","['11,558', '&nbsp;']","['419', '&nbsp;']","['3.8', '&nbsp;']"
8780,r038,"All industries -> Manufacturing industries -> Transportation equipment -> Aerospace products and parts -> Aircraft, aircraft engine, and aircraft parts",All industries,Manufacturing industries,Transportation equipment,Aerospace products and parts,"Aircraft, aircraft engine, and aircraft parts",5,336411–13,"['10,754', '&nbsp;']","['177', '&nbsp;']","['595', '&nbsp;']","['11,172', '&nbsp;']","['418', '&nbsp;']","['3.9', '&nbsp;']"
8780,r039,"All industries -> Manufacturing industries -> Transportation equipment -> Aerospace products and parts -> Guided missile, space vehicle, and related parts",All industries,Manufacturing industries,Transportation equipment,Aerospace products and parts,"Guided missile, space vehicle, and related parts",5,"336414–15, 336419","['385', 'i']","['1', 'i']","['2', 'i']","['386', 'i']","['1', 'i']","['0.3', '&nbsp;']"
8780,r040,"All industries -> Manufacturing industries -> Transportation equipment -> Military armored vehicle, tank, and tank component",All industries,Manufacturing industries,Transportation equipment,"Military armored vehicle, tank, and tank component",,4,336992,"['5', '&nbsp;']","['0', '&nbsp;']","['2', '&nbsp;']","['6', '&nbsp;']","['2', '&nbsp;']","['39.3', '&nbsp;']"
8780,r041,All industries -> Manufacturing industries -> Transportation equipment -> Other transportation,All industries,Manufacturing industries,Transportation equipment,Other transportation,,4,other 336,"['1,445', '&nbsp;']","['36', '&nbsp;']","['117', '&nbsp;']","['1,526', '&nbsp;']","['82', 'i']","['5.6', '&nbsp;']"
8780,r042,All industries -> Manufacturing industries -> Furniture and related products,All industries,Manufacturing industries,Furniture and related products,,,3,337,"['443', '&nbsp;']","['8', '&nbsp;']","['52', '&nbsp;']","['487', 'i']","['44', '&nbsp;']","['10.0', '&nbsp;']"
8780,r043,All industries -> Manufacturing industries -> Miscellaneous,All industries,Manufacturing industries,Miscellaneous,,,3,339,"['13,365', '&nbsp;']","['549', '&nbsp;']","['701', '&nbsp;']","['13,517', '&nbsp;']","['152', '&nbsp;']","['1.1', '&nbsp;']"
8780,r044,All industries -> Manufacturing industries -> Miscellaneous -> Medical equipment and supplies,All industries,Manufacturing industries,Miscellaneous,Medical equipment and supplies,,4,3391,"['11,211', '&nbsp;']","['485', '&nbsp;']","['606', '&nbsp;']","['11,332', '&nbsp;']","['121', '&nbsp;']","['1.1', '&nbsp;']"
8780,r045,All industries -> Manufacturing industries -> Miscellaneous -> Other miscellaneous manufacturing,All industries,Manufacturing industries,Miscellaneous,Other miscellaneous manufacturing,,4,3399,"['2,154', 'i']","['65', 'i']","['96', 'i']","['2,185', 'i']","['31', 'i']","['1.4', '&nbsp;']"
8780,r046,All industries -> Nonmanufacturing industries,All industries,Nonmanufacturing industries,,,,2,"21–23, 42–81","['100,885', '&nbsp;']","['3,080', '&nbsp;']","['9,141', '&nbsp;']","['106,947', '&nbsp;']","['6,061', '&nbsp;']","['6.0', '&nbsp;']"
8780,r047,"All industries -> Nonmanufacturing industries -> Mining, quarrying, oil and gas extraction, and support activities",All industries,Nonmanufacturing industries,"Mining, quarrying, oil and gas extraction, and support activities",,,3,21,"['3,393', '&nbsp;']","['97', '&nbsp;']","['1,298', 'i']","['4,594', '&nbsp;']","['1,201', 'i']","['35.4', '&nbsp;']"
8780,r048,All industries -> Nonmanufacturing industries -> Utilities,All industries,Nonmanufacturing industries,Utilities,,,3,22,"['446', '&nbsp;']","['142', '&nbsp;']","['519', 'i']","['822', 'i']","['377', 'i']","['84.5', '&nbsp;']"
8780,r049,All industries -> Nonmanufacturing industries -> Wholesale trade,All industries,Nonmanufacturing industries,Wholesale trade,,,3,42,"['1,684', 'i']","['78', 'i']","['375', 'i']","['1,982', 'i']","['298', 'i']","['17.7', '&nbsp;']"
8780,r050,All industries -> Nonmanufacturing industries -> Electronic shopping and electronic auctions,All industries,Nonmanufacturing industries,Electronic shopping and electronic auctions,,,3,454111–12,"['1,517', 'i']","['187', 'i']","['156', 'i']","['1,486', 'i']","['-31', 'i']","['-2.0', '&nbsp;']"
8780,r051,All industries -> Nonmanufacturing industries -> Transportation and warehousing,All industries,Nonmanufacturing industries,Transportation and warehousing,,,3,48–49,"['403', '&nbsp;']","['10', '&nbsp;']","['144', 'i']","['538', 'i']","['135', 'i']","['33.4', '&nbsp;']"
8780,r052,All industries -> Nonmanufacturing industries -> Information,All industries,Nonmanufacturing industries,Information,,,3,51,"['64,578', '&nbsp;']","['1,808', '&nbsp;']","['3,325', '&nbsp;']","['66,095', '&nbsp;']","['1,517', '&nbsp;']","['2.3', '&nbsp;']"
8780,r053,All industries -> Nonmanufacturing industries -> Information -> Publishing,All industries,Nonmanufacturing industries,Information,Publishing,,4,511,"['32,598', '&nbsp;']","['739', '&nbsp;']","['1,433', '&nbsp;']","['33,292', '&nbsp;']","['694', '&nbsp;']","['2.1', '&nbsp;']"
8780,r054,"All industries -> Nonmanufacturing industries -> Information -> Publishing -> Newspaper, periodical, book, and directory publishers",All industries,Nonmanufacturing industries,Information,Publishing,"Newspaper, periodical, book, and directory publishers",5,5111,"['98', 'i']","['6', 'i']","['25', 'i']","['117', 'i']","['19', 'i']","['19.2', '&nbsp;']"
8780,r055,All industries -> Nonmanufacturing industries -> Information -> Publishing -> Software publishers,All industries,Nonmanufacturing industries,Information,Publishing,Software publishers,5,5112,"['32,500', '&nbsp;']","['732', '&nbsp;']","['1,408', '&nbsp;']","['33,175', '&nbsp;']","['675', '&nbsp;']","['2.1', '&nbsp;']"
8780,r056,All industries -> Nonmanufacturing industries -> Information -> Telecommunications,All industries,Nonmanufacturing industries,Information,Telecommunications,,4,517,"['3,537', '&nbsp;']","['33', 'i']","['485', 'i']","['3,989', 'i']","['452', 'i']","['12.8', '&nbsp;']"
8780,r057,"All industries -> Nonmanufacturing industries -> Information -> Data processing, hosting, and related services",All industries,Nonmanufacturing industries,Information,"Data processing, hosting, and related services",,4,518,"['9,314', '&nbsp;']","['221', '&nbsp;']","['769', '&nbsp;']","['9,862', '&nbsp;']","['547', '&nbsp;']","['5.9', '&nbsp;']"
8780,r058,All industries -> Nonmanufacturing industries -> Information -> Other information,All industries,Nonmanufacturing industries,Information,Other information,,4,other 51,"['19,129', '&nbsp;']","['815', '&nbsp;']","['639', '&nbsp;']","['18,952', '&nbsp;']","['-176', '&nbsp;']","['-0.9', '&nbsp;']"
8780,r059,All industries -> Nonmanufacturing industries -> Finance and insurance,All industries,Nonmanufacturing industries,Finance and insurance,,,3,52,"['5,329', '&nbsp;']","['47', '&nbsp;']","['536', '&nbsp;']","['5,817', 'i']","['488', '&nbsp;']","['9.2', '&nbsp;']"
8780,r060,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing,All industries,Nonmanufacturing industries,Real estate and rental and leasing,,,3,53,"['301', '&nbsp;']","['7', '&nbsp;']","['42', 'i']","['336', 'i']","['35', 'i']","['11.8', '&nbsp;']"
8780,r061,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing -> Lessors of nonfinancial intangible assets (except copyrighted works),All industries,Nonmanufacturing industries,Real estate and rental and leasing,Lessors of nonfinancial intangible assets (except copyrighted works),,4,533,"['68', '&nbsp;']","['1', '&nbsp;']","['2', 'i']","['69', '&nbsp;']","['1', '&nbsp;']","['0.8', '&nbsp;']"
8780,r062,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing -> Other real estate and rental and leasing,All industries,Nonmanufacturing industries,Real estate and rental and leasing,Other real estate and rental and leasing,,4,other 53,"['232', '&nbsp;']","['6', '&nbsp;']","['40', 'i']","['267', 'i']","['35', 'i']","['15.0', '&nbsp;']"
8780,r063,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",,,3,54,"['21,915', '&nbsp;']","['682', '&nbsp;']","['2,368', '&nbsp;']","['23,601', '&nbsp;']","['1,686', '&nbsp;']","['7.7', '&nbsp;']"
8780,r064,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Architectural, engineering, and related services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services","Architectural, engineering, and related services",,4,5413,"['2,247', 'i']","['28', 'i']","['52', '&nbsp;']","['2,272', 'i']","['24', 'i']","['1.1', '&nbsp;']"
8780,r065,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Computer systems design and related services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Computer systems design and related services,,4,5415,"['12,418', '&nbsp;']","['409', '&nbsp;']","['1,472', '&nbsp;']","['13,481', '&nbsp;']","['1,063', '&nbsp;']","['8.6', '&nbsp;']"
8780,r066,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,,4,5417,"['3,896', '&nbsp;']","['114', '&nbsp;']","['569', '&nbsp;']","['4,351', 'i']","['455', 'i']","['11.7', '&nbsp;']"
8780,r067,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Research and development in biotechnology",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,Research and development in biotechnology,5,541711,"['1,536', 'i']","['46', '&nbsp;']","['271', 'i']","['1,762', 'i']","['225', 'i']","['14.7', '&nbsp;']"
8780,r068,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Research and development in the physical, engineering, and life sciences (except biotechnology)",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,"Research and development in the physical, engineering, and life sciences (except biotechnology)",5,541712,"['2,348', '&nbsp;']","['68', '&nbsp;']","['290', '&nbsp;']","['2,570', '&nbsp;']","['222', '&nbsp;']","['9.5', '&nbsp;']"
8780,r069,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Research and development in the social sciences and humanities",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,Research and development in the social sciences and humanities,5,541720,"['12', 'i']","['*', 'i']","['8', '&nbsp;']","['19', 'i']","['8', '&nbsp;']","['65.7', '&nbsp;']"
8780,r070,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Other professional, scientific, and technical services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services","Other professional, scientific, and technical services",,4,other 54,"['3,354', '&nbsp;']","['131', 'i']","['275', '&nbsp;']","['3,498', 'i']","['144', '&nbsp;']","['4.3', '&nbsp;']"
8780,r071,All industries -> Nonmanufacturing industries -> Health care services,All industries,Nonmanufacturing industries,Health care services,,,3,621–23,"['460', '&nbsp;']","['12', 'i']","['132', 'i']","['580', 'i']","['119', 'i']","['25.9', '&nbsp;']"
8780,r072,All industries -> Nonmanufacturing industries -> Other nonmanufacturing,All industries,Nonmanufacturing industries,Other nonmanufacturing,,,3,"23, 44–45 (excluding 454111–12), 55–56, 624, 71–72, 81","['861', '&nbsp;']","['10', '&nbsp;']","['246', 'i']","['1,096', 'i']","['236', 'i']","['27.4', '&nbsp;']"
8780,r073,All companies (number of domestic employees),All companies (number of domestic employees),,,,,1,–,"['296,677', '&nbsp;']","['11,348', '&nbsp;']","['23,923', '&nbsp;']","['309,252', '&nbsp;']","['12,574', '&nbsp;']","['4.2', '&nbsp;']"
8780,r074,All companies (number of domestic employees) -> Micro companies<sup>a</sup>,All companies (number of domestic employees),Micro companies<sup>a</sup>,,,,2,,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
8780,r075,All companies (number of domestic employees) -> Micro companies<sup>a</sup> -> 5&#8211;9,All companies (number of domestic employees),Micro companies<sup>a</sup>,5&#8211;9,,,3,–,"['1,972', 'i']","['58', 'i']","['208', 'i']","['2,122', 'i']","['150', 'i']","['7.6', '&nbsp;']"
8780,r076,All companies (number of domestic employees) -> Small companies,All companies (number of domestic employees),Small companies,,,,2,,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
8780,r077,All companies (number of domestic employees) -> Small companies -> 10&#8211;19,All companies (number of domestic employees),Small companies,10&#8211;19,,,3,–,"['4,434', 'i']","['132', 'i']","['883', 'i']","['5,185', 'i']","['751', 'i']","['16.9', '&nbsp;']"
8780,r078,All companies (number of domestic employees) -> Small companies -> 20&#8211;49,All companies (number of domestic employees),Small companies,20&#8211;49,,,3,–,"['7,933', 'i']","['232', 'i']","['563', 'i']","['8,265', 'i']","['331', 'i']","['4.2', '&nbsp;']"
8780,r079,All companies (number of domestic employees) -> Medium companies,All companies (number of domestic employees),Medium companies,,,,2,,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
8780,r080,All companies (number of domestic employees) -> Medium companies -> 50&#8211;99,All companies (number of domestic employees),Medium companies,50&#8211;99,,,3,–,"['8,803', '&nbsp;']","['231', 'i']","['683', '&nbsp;']","['9,255', 'i']","['452', 'i']","['5.1', '&nbsp;']"
8780,r081,All companies (number of domestic employees) -> Medium companies -> 100&#8211;249,All companies (number of domestic employees),Medium companies,100&#8211;249,,,3,–,"['11,037', '&nbsp;']","['288', '&nbsp;']","['1,004', 'i']","['11,753', '&nbsp;']","['716', 'i']","['6.5', '&nbsp;']"
8780,r082,All companies (number of domestic employees) -> Large companies,All companies (number of domestic employees),Large companies,,,,2,,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
8780,r083,All companies (number of domestic employees) -> Large companies -> 250&#8211;499,All companies (number of domestic employees),Large companies,250&#8211;499,,,3,–,"['11,368', '&nbsp;']","['375', '&nbsp;']","['1,321', 'i']","['12,314', '&nbsp;']","['946', 'i']","['8.3', '&nbsp;']"
8780,r084,All companies (number of domestic employees) -> Large companies -> 500&#8211;999,All companies (number of domestic employees),Large companies,500&#8211;999,,,3,–,"['13,194', '&nbsp;']","['468', '&nbsp;']","['1,300', '&nbsp;']","['14,027', '&nbsp;']","['832', 'i']","['6.3', '&nbsp;']"
8780,r085,"All companies (number of domestic employees) -> Large companies -> 1,000&#8211;4,999",All companies (number of domestic employees),Large companies,"1,000&#8211;4,999",,,3,–,"['48,264', '&nbsp;']","['1,852', '&nbsp;']","['4,038', '&nbsp;']","['50,450', '&nbsp;']","['2,186', '&nbsp;']","['4.5', '&nbsp;']"
8780,r086,"All companies (number of domestic employees) -> Large companies -> 5,000&#8211;9,999",All companies (number of domestic employees),Large companies,"5,000&#8211;9,999",,,3,–,"['34,660', '&nbsp;']","['1,472', '&nbsp;']","['3,146', '&nbsp;']","['36,333', '&nbsp;']","['1,673', '&nbsp;']","['4.8', '&nbsp;']"
8780,r087,"All companies (number of domestic employees) -> Large companies -> 10,000&#8211;24,999",All companies (number of domestic employees),Large companies,"10,000&#8211;24,999",,,3,–,"['48,450', '&nbsp;']","['2,224', '&nbsp;']","['3,575', '&nbsp;']","['49,801', '&nbsp;']","['1,351', '&nbsp;']","['2.8', '&nbsp;']"
8780,r088,"All companies (number of domestic employees) -> Large companies -> 25,000 or more",All companies (number of domestic employees),Large companies,"25,000 or more",,,3,–,"['106,562', '&nbsp;']","['4,015', '&nbsp;']","['7,201', '&nbsp;']","['109,748', '&nbsp;']","['3,186', '&nbsp;']","['3.0', '&nbsp;']"
