table_id,row_id,industry_and_company_size_full_path,industry_and_company_size_level_1,industry_and_company_size_level_2,industry_and_company_size_level_3,industry_and_company_size_level_4,industry_and_company_size_level_5,industry_and_company_size_hierarchy_depth,field_naics_code,field_total,field_salaries_wages_and_fringe_benefits,field_stock_based_compensation,field_temporary_staffing,field_expensed_equipment,field_materials_and_supplies,field_lease_and_rental_payments,field_depreciation,field_royalties_and_licensing_fees,field_other_purchased_services_except_r_d_,field_other
6552,r011,All industries -> Manufacturing industries -> Chemicals -> Basic chemicals,All industries,Manufacturing industries,Chemicals,Basic chemicals,,4,3251,"['2,360', '']","['1,381', '']","['4', '']","['43', '']","['18', '']","['242', '']","['42', '']","['167', '']","['23', '']","['146', '']","['294', '']"
6552,r012,"All industries -> Manufacturing industries -> Chemicals -> Resin, synthetic rubber, and artificial synthetic fibers and filaments",All industries,Manufacturing industries,Chemicals,"Resin, synthetic rubber, and artificial synthetic fibers and filaments",,4,3252,"['1,172', '']","['789', '']","['1', '']","['46', '']","['2', '']","['99', '']","['14', '']","['73', '']","['3', '']","['53', '']","['94', '']"
6552,r013,"All industries -> Manufacturing industries -> Chemicals -> Pesticide, fertilizer, and other agricultural chemicals",All industries,Manufacturing industries,Chemicals,"Pesticide, fertilizer, and other agricultural chemicals",,4,3253,"['1,822 - 1,846', '']","['951', '']","['*', '']","['257', '']","['2', '']","['162', '']","['109', '']","['104 - 133', '']","['27', '']","['64', '']","['128 - 160', '']"
6552,r014,All industries -> Manufacturing industries -> Chemicals -> Pharmaceuticals and medicines,All industries,Manufacturing industries,Chemicals,Pharmaceuticals and medicines,,4,3254,"['87,619', '']","['34,813', '']","['4,565', '']","['5,124', '']","['686', '']","['7,834', '']","['1,346', '']","['3,451', '']","['7,357', '']","['4,601', '']","['17,843', '']"
6552,r015,"All industries -> Manufacturing industries -> Chemicals -> Soap, cleaning compound, and toilet preparation",All industries,Manufacturing industries,Chemicals,"Soap, cleaning compound, and toilet preparation",,4,3256,"['2,760', '']","['1,645', '']","['12', '']","['75', '']","['1', '']","['161', '']","['26', '']","['97', '']","['*', '']","['23', '']","['719', '']"
6552,r016,"All industries -> Manufacturing industries -> Chemicals -> Paint, coating, adhesive, and other chemicals",All industries,Manufacturing industries,Chemicals,"Paint, coating, adhesive, and other chemicals",,4,"3255, 3259","['1,305 - 1,333', '']","['887', '']","['*', '']","['13', '']","['10', '']","['100', '']","['15', '']","['42 - 71', '']","['*', '']","['18', '']","['203 - 234', '']"
6552,r017,All industries -> Manufacturing industries -> Plastics and rubber products,All industries,Manufacturing industries,Plastics and rubber products,,,3,326,"['2,856', '']","['1,655', '']","['22', '']","['49', '']","['44', '']","['458', '']","['20', '']","['85', '']","['6', '']","['97', '']","['420', '']"
6552,r018,All industries -> Manufacturing industries -> Nonmetallic mineral products,All industries,Manufacturing industries,Nonmetallic mineral products,,,3,327,"['1,508', 'i']","['847', 'i']","['6', '']","['15', '']","['20', 'i']","['227', 'i']","['20', 'i']","['61', 'i']","['0', '']","['47', 'i']","['265', 'i']"
6552,r019,All industries -> Manufacturing industries -> Primary metals,All industries,Manufacturing industries,Primary metals,,,3,331,"['665', '']","['370', '']","['4', '']","['5', '']","['3', '']","['161', '']","['1', '']","['27', '']","['4', '']","['39', '']","['51', '']"
6552,r020,All industries -> Manufacturing industries -> Fabricated metal products,All industries,Manufacturing industries,Fabricated metal products,,,3,332,"['2,885', '']","['1,891', '']","['58', '']","['106', '']","['44', '']","['422', '']","['16', '']","['47', '']","['9', '']","['44', '']","['249', 'i']"
6552,r021,All industries -> Manufacturing industries -> Machinery,All industries,Manufacturing industries,Machinery,,,3,333,"['15,184', '']","['8,772', '']","['262', '']","['581', '']","['134', '']","['2,129', '']","['183', '']","['605', '']","['35', '']","['331', '']","['2,154', '']"
6552,r022,All industries -> Manufacturing industries -> Machinery -> Agricultural implement,All industries,Manufacturing industries,Machinery,Agricultural implement,,4,33311,"['1,921', '']","['1,037', '']","['0', '']","['136', '']","['4', '']","['256', '']","['6', '']","['35', '']","['3', '']","['41', '']","['403', '']"
6552,r023,All industries -> Manufacturing industries -> Machinery -> Semiconductor machinery,All industries,Manufacturing industries,Machinery,Semiconductor machinery,,4,333242,"['4,459', '']","['2,337', '']","['201', '']","['27', '']","['5', '']","['509', '']","['119', '']","['351', '']","['*', '']","['148', '']","['762', '']"
6552,r024,"All industries -> Manufacturing industries -> Machinery -> Engine, turbine, and power transmission equipment",All industries,Manufacturing industries,Machinery,"Engine, turbine, and power transmission equipment",,4,3336,"['1,301', '']","['778', '']","['5', '']","['21', '']","['19', '']","['142', '']","['13', '']","['50', '']","['11', '']","['14', 'i']","['248', '']"
6552,r025,All industries -> Manufacturing industries -> Machinery -> Other machinery,All industries,Manufacturing industries,Machinery,Other machinery,,4,other 333,"['7,503', '']","['4,620', '']","['56', '']","['397', '']","['105', 'i']","['1,222', '']","['45', '']","['168', '']","['21', '']","['129', '']","['741', 'i']"
6552,r026,All industries -> Manufacturing industries -> Computer and electronic products,All industries,Manufacturing industries,Computer and electronic products,,,3,334,"['86,729', '']","['45,997', '']","['6,253', '']","['1,629', '']","['1,566', '']","['6,111', '']","['1,766', '']","['5,366', '']","['777', '']","['2,424', '']","['14,840', '']"
6552,r027,All industries -> Manufacturing industries -> Computer and electronic products -> Communications equipment,All industries,Manufacturing industries,Computer and electronic products,Communications equipment,,4,3342,"['12,595', '']","['7,468', '']","['705', '']","['401', '']","['187', '']","['306', '']","['931', '']","['574', '']","['17', '']","['186', '']","['1,820', '']"
6552,r028,All industries -> Manufacturing industries -> Computer and electronic products -> Semiconductor and other electronic components,All industries,Manufacturing industries,Computer and electronic products,Semiconductor and other electronic components,,4,3344,"['35,183', 'i']","['17,781', 'i']","['1,754', 'i']","['459', 'i']","['301', 'i']","['2,628', 'i']","['319', 'i']","['2,784', 'i']","['460', 'i']","['504', 'i']","['8,193', 'i']"
6552,r029,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments",,4,3345,"['17,562', '']","['11,240', '']","['346', '']","['574', '']","['204', '']","['1,982', '']","['140', '']","['333', '']","['10', '']","['371', '']","['2,362', '']"
6552,r030,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments -> Electromedical, electrotherapeutic, and irradiation apparatus",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments","Electromedical, electrotherapeutic, and irradiation apparatus",5,"334510, 334517","['3,342', '']","['1,899', '']","['191', '']","['137', '']","['46', '']","['193', '']","['76', '']","['73', '']","['2', '']","['180', '']","['546', '']"
6552,r031,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments -> Search, detection, navigation, guidance, aeronautical, and nautical system and instrument",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments","Search, detection, navigation, guidance, aeronautical, and nautical system and instrument",5,334511,"['9,662', '']","['6,346', '']","['66', '']","['345', '']","['76', '']","['1,400', '']","['34', '']","['162', '']","['5', '']","['73', '']","['1,155', '']"
6552,r032,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments -> Other measuring and controlling device",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments",Other measuring and controlling device,5,other 3345,"['4,558', '']","['2,995', '']","['89', '']","['92', '']","['82', '']","['390', '']","['31', '']","['98', '']","['3', '']","['118', '']","['660', '']"
6552,r033,All industries -> Manufacturing industries -> Computer and electronic products -> Other computer and electronic products,All industries,Manufacturing industries,Computer and electronic products,Other computer and electronic products,,4,other 334,"['21,388', '']","['9,509', '']","['3,447', '']","['195', '']","['874', '']","['1,195', '']","['375', '']","['1,675', '']","['290', '']","['1,363', '']","['2,465', '']"
6552,r034,"All industries -> Manufacturing industries -> Electrical equipment, appliances, and components",All industries,Manufacturing industries,"Electrical equipment, appliances, and components",,,3,335,"['5,263', '']","['3,331', '']","['106', '']","['230', '']","['65', '']","['483', '']","['103', '']","['135', '']","['10', '']","['176', '']","['625', '']"
6552,r035,All industries -> Manufacturing industries -> Transportation equipment,All industries,Manufacturing industries,Transportation equipment,,,3,336,"['45,375', '']","['26,379', '']","['18', '']","['1,448', '']","['571', '']","['8,120', 'i']","['303', '']","['1,153', '']","['504', '']","['769', '']","['6,108', '']"
6552,r036,"All industries -> Manufacturing industries -> Transportation equipment -> Motor vehicles, bodies, trailers, and parts",All industries,Manufacturing industries,Transportation equipment,"Motor vehicles, bodies, trailers, and parts",,4,3361–63,"['24,117', '']","['15,202', '']","['3', '']","['1,123', '']","['514', '']","['3,288', '']","['261', '']","['967', '']","['471', '']","['183', '']","['2,104', '']"
6552,r037,All industries -> Manufacturing industries -> Transportation equipment -> Aerospace products and parts,All industries,Manufacturing industries,Transportation equipment,Aerospace products and parts,,4,3364,"['18,358', 'i']","['9,332', 'i']","['3 - 6', '']","['244', '']","['35', '']","['4,328', 'i']","['19', 'i']","['139 - 165', '']","['4', '']","['521', '']","['3,701 - 3,735', '']"
6552,r038,"All industries -> Manufacturing industries -> Transportation equipment -> Aerospace products and parts -> Aircraft, aircraft engine, and aircraft parts",All industries,Manufacturing industries,Transportation equipment,Aerospace products and parts,"Aircraft, aircraft engine, and aircraft parts",5,336411–13,"['16,891', 'i']","['8,528', 'i']","['3', '']","['176', '']","['33', '']","['4,051', 'i']","['13', 'i']","['133', '']","['4', '']","['501', '']","['3,450', '']"
6552,r039,"All industries -> Manufacturing industries -> Transportation equipment -> Aerospace products and parts -> Guided missile, space vehicle, and related parts",All industries,Manufacturing industries,Transportation equipment,Aerospace products and parts,"Guided missile, space vehicle, and related parts",5,"336414–15, 336419","['1,467', '']","['805', '']","['0 - 3', '']","['68', '']","['2', '']","['277', '']","['5', '']","['6 - 32', '']","['1', '']","['20', '']","['251 - 285', '']"
6552,r040,"All industries -> Manufacturing industries -> Transportation equipment -> Military armored vehicle, tank, and tank component",All industries,Manufacturing industries,Transportation equipment,"Military armored vehicle, tank, and tank component",,4,336992,"['35', '']","['20 - 30', '']","['*', 'i']","['0 - 9', '']","['*', 'i']","['5', '']","['0 - 9', '']","['*', '']","['*', 'i']","['*', 'i']","['0 - 10', '']"
6552,r041,All industries -> Manufacturing industries -> Transportation equipment -> Other transportation,All industries,Manufacturing industries,Transportation equipment,Other transportation,,4,other 336,"['2,865', '']","['1,814 - 1,825', 'i']","['9 - 13', '']","['71 - 83', '']","['21', 'i']","['499', 'i']","['13 - 25', '']","['22 - 48', 'i']","['28', 'i']","['65', 'i']","['258 - 304', 'i']"
6552,r042,All industries -> Manufacturing industries -> Furniture and related products,All industries,Manufacturing industries,Furniture and related products,,,3,337,"['409', '']","['290', '']","['3', '']","['11', '']","['1', '']","['50', '']","['2', '']","['8', '']","['3', '']","['6', '']","['35', '']"
6552,r043,All industries -> Manufacturing industries -> Miscellaneous,All industries,Manufacturing industries,Miscellaneous,,,3,339,"['18,596', '']","['10,567', '']","['438', '']","['820', '']","['365', '']","['1,472', '']","['120', '']","['666 - 674', '']","['119', '']","['1,035', '']","['2,983 - 2,997', '']"
6552,r044,All industries -> Manufacturing industries -> Miscellaneous -> Medical equipment and supplies,All industries,Manufacturing industries,Miscellaneous,Medical equipment and supplies,,4,3391,"['16,014', '']","['8,767', '']","['422', '']","['731', '']","['315', '']","['1,208', '']","['99', '']","['623', '']","['70', '']","['1,005', '']","['2,775', '']"
6552,r045,All industries -> Manufacturing industries -> Miscellaneous -> Other miscellaneous manufacturing,All industries,Manufacturing industries,Miscellaneous,Other miscellaneous manufacturing,,4,3399,"['2,582', '']","['1,800', '']","['15', '']","['89', '']","['51', '']","['263', '']","['21', '']","['43 - 52', '']","['50', '']","['30', '']","['209 - 223', '']"
6552,r046,All industries -> Nonmanufacturing industries,All industries,Nonmanufacturing industries,,,,2,"21–23, 42–81","['207,283', '']","['122,191', '']","['27,198', '']","['10,711', '']","['3,623', '']","['4,826', '']","['4,034', '']","['6,442', '']","['359', '']","['6,420', 'i']","['21,479', '']"
6552,r047,"All industries -> Nonmanufacturing industries -> Mining, quarrying, oil and gas extraction, and support activities",All industries,Nonmanufacturing industries,"Mining, quarrying, oil and gas extraction, and support activities",,,3,21,"['2,717', '']","['1,636', '']","['0 - 292', '']","['158', '']","['17', '']","['333', '']","['35', '']","['92', '']","['2', '']","['78', '']","['77 - 370', '']"
6552,r048,All industries -> Nonmanufacturing industries -> Utilities,All industries,Nonmanufacturing industries,Utilities,,,3,22,"['275', '']","['113', '']","['*', '']","['9', '']","['1', '']","['8', '']","['1', '']","['0 - 100', '']","['3', '']","['23', '']","['17 - 121', '']"
6552,r049,All industries -> Nonmanufacturing industries -> Wholesale trade,All industries,Nonmanufacturing industries,Wholesale trade,,,3,42,"['1,191', '']","['777', '']","['3', 'i']","['26', 'i']","['2', 'i']","['68', 'i']","['26', '']","['18', '']","['*', 'i']","['7', 'i']","['264', 'i']"
6552,r050,All industries -> Nonmanufacturing industries -> Electronic shopping and electronic auctions,All industries,Nonmanufacturing industries,Electronic shopping and electronic auctions,,,3,454111–12,"['3,131 - 15,818', 'i']","['16 - 9,465', 'i']","['0 - 2,447', 'i']","['117', 'i']","['0 - 192', 'i']","['57', 'i']","['0 - 228', 'i']","['0 - 793', 'i']","['0', '']","['5', 'i']","['0 - 4,141', 'i']"
6552,r051,All industries -> Nonmanufacturing industries -> Transportation and warehousing,All industries,Nonmanufacturing industries,Transportation and warehousing,,,3,48–49,"['9,890', 'i']","['3,310', 'i']","['4,683', '']","['521', 'i']","['51', 'i']","['156', 'i']","['94', 'i']","['71', 'i']","['34', 'i']","['290', 'i']","['680', 'i']"
6552,r052,All industries -> Nonmanufacturing industries -> Information,All industries,Nonmanufacturing industries,Information,,,3,51,"['110,227', '']","['65,595', '']","['18,499', '']","['5,766', '']","['2,571', '']","['796', '']","['2,806', '']","['3,099', '']","['230', '']","['1,805', '']","['9,061', '']"
6552,r053,All industries -> Nonmanufacturing industries -> Information -> Publishing,All industries,Nonmanufacturing industries,Information,Publishing,,4,511,"['33,019', '']","['21,046', '']","['4,001', '']","['1,576', '']","['281', '']","['432', '']","['334', '']","['382', '']","['91', '']","['1,279', '']","['3,596', '']"
6552,r054,"All industries -> Nonmanufacturing industries -> Information -> Publishing -> Newspaper, periodical, book, and directory publishers",All industries,Nonmanufacturing industries,Information,Publishing,"Newspaper, periodical, book, and directory publishers",5,5111,"['61', '']","['55', '']","['*', 'i']","['2', '']","['1', '']","['*', '']","['*', '']","['*', '']","['0', '']","['1', '']","['2', '']"
6552,r055,All industries -> Nonmanufacturing industries -> Information -> Publishing -> Software publishers,All industries,Nonmanufacturing industries,Information,Publishing,Software publishers,5,5112,"['32,958', '']","['20,991', '']","['4,001', '']","['1,574', '']","['281', '']","['432', '']","['334', '']","['382', '']","['91', '']","['1,279', '']","['3,594', '']"
6552,r056,All industries -> Nonmanufacturing industries -> Information -> Telecommunications,All industries,Nonmanufacturing industries,Information,Telecommunications,,4,517,"['3,733', '']","['2,742', '']","['39', '']","['609', '']","['15', '']","['79', '']","['40', '']","['33', '']","['1', '']","['128', '']","['45', '']"
6552,r057,"All industries -> Nonmanufacturing industries -> Information -> Data processing, hosting, and related services",All industries,Nonmanufacturing industries,Information,"Data processing, hosting, and related services",,4,518,"['30,558', '']","['20,672', '']","['4,005', '']","['736', '']","['382', '']","['212', '']","['609', '']","['492', '']","['120', '']","['309', '']","['3,020', '']"
6552,r058,All industries -> Nonmanufacturing industries -> Information -> Other information,All industries,Nonmanufacturing industries,Information,Other information,,4,other 51,"['42,917', '']","['21,134', '']","['10,453', '']","['2,844', '']","['1,894', '']","['73', '']","['1,823', '']","['2,191', '']","['16', '']","['89', '']","['2,400', 'i']"
6552,r059,All industries -> Nonmanufacturing industries -> Finance and insurance,All industries,Nonmanufacturing industries,Finance and insurance,,,3,52,"['8,917', '']","['5,644', '']","['357', '']","['1,778', '']","['114', '']","['41', '']","['43', '']","['534', 'i']","['11', '']","['72', '']","['324', '']"
6552,r060,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing,All industries,Nonmanufacturing industries,Real estate and rental and leasing,,,3,53,"['1,371', '']","['887', '']","['102', '']","['53', '']","['49', '']","['3', '']","['2', '']","['2 - 258', '']","['0', '']","['0', '']","['19 - 275', '']"
6552,r061,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing -> Lessors of nonfinancial intangible assets (except copyrighted works),All industries,Nonmanufacturing industries,Real estate and rental and leasing,Lessors of nonfinancial intangible assets (except copyrighted works),,4,533,"['45', '']","['17', '']","['2', '']","['1', '']","['1', '']","['1', '']","['*', '']","['3', '']","['0', '']","['0', '']","['20', '']"
6552,r062,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing -> Other real estate and rental and leasing,All industries,Nonmanufacturing industries,Real estate and rental and leasing,Other real estate and rental and leasing,,4,other 53,"['1,326', '']","['870', '']","['100', '']","['53', '']","['48', '']","['2', '']","['2', '']","['0 - 255', '']","['0', '']","['0', '']","['0 - 255', '']"
6552,r063,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",,,3,54,"['53,233', '']","['33,455', '']","['1,055', '']","['1,793', '']","['601', '']","['2,951', '']","['764', '']","['1,801', '']","['74', '']","['4,074', 'i']","['6,665', '']"
6552,r064,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Architectural, engineering, and related services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services","Architectural, engineering, and related services",,4,5413,"['4,207', '']","['3,120', '']","['6', '']","['88', '']","['16', '']","['390', '']","['35', '']","['21', '']","['5', '']","['187', '']","['341', '']"
6552,r065,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Computer systems design and related services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Computer systems design and related services,,4,5415,"['21,046', '']","['14,921', '']","['721', '']","['717', '']","['346', '']","['494', '']","['191', '']","['722', '']","['23', '']","['337', '']","['2,575', '']"
6552,r066,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,,4,5417,"['21,669', '']","['10,899', '']","['201', '']","['686', '']","['136', '']","['1,665', '']","['428', '']","['838', 'i']","['36', '']","['3,407', 'i']","['3,373', '']"
6552,r067,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Research and development in biotechnology",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,Research and development in biotechnology,5,541711,"['6,457', '']","['3,051', '']","['70', '']","['177', '']","['16', '']","['453', '']","['119', '']","['181', '']","['19', '']","['1,298', 'i']","['1,072', '']"
6552,r068,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Research and development in the physical, engineering, and life sciences (except biotechnology)",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,"Research and development in the physical, engineering, and life sciences (except biotechnology)",5,541712,"['14,446', 'i']","['7,249', '']","['115', '']","['490', '']","['113', '']","['1,199', '']","['287', '']","['641', 'i']","['17', '']","['2,083', 'i']","['2,252', 'i']"
6552,r069,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Research and development in the social sciences and humanities",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,Research and development in the social sciences and humanities,5,541720,"['766', '']","['599', 'i']","['16', '']","['19', '']","['6', '']","['13', '']","['22', '']","['15', '']","['0', '']","['27', 'i']","['48', '']"
6552,r070,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Other professional, scientific, and technical services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services","Other professional, scientific, and technical services",,4,other 54,"['6,312', '']","['4,515', '']","['128', '']","['303', '']","['103', '']","['403', '']","['110', '']","['220', '']","['10', '']","['143', '']","['376', '']"
6552,r071,All industries -> Nonmanufacturing industries -> Health care services,All industries,Nonmanufacturing industries,Health care services,,,3,621–23,"['2,265', '']","['1,309', '']","['55', '']","['233', '']","['30', '']","['303', '']","['37', '']","['35', '']","['1', '']","['33', '']","['229', '']"
6552,r072,All industries -> Nonmanufacturing industries -> Other nonmanufacturing,All industries,Nonmanufacturing industries,Other nonmanufacturing,,,3,"23, 44–45 (excluding 454111–12), 55–56, 624, 71–72, 81","['1,380 - 14,067', '']","['0 - 9,453', '']","['0 - 2,447', '']","['257', 'i']","['0 - 192', '']","['110', '']","['0 - 230', '']","['0 - 794', '']","['5', '']","['32', '']","['0 - 4,146', 'i']"
6552,r073,All companies (number of domestic employees),All companies (number of domestic employees),,,,,1,–,"['492,956', '']","['267,998', '']","['39,045', '']","['21,352', '']","['7,190', '']","['34,426', '']","['8,236', '']","['18,861', '']","['9,238', '']","['16,879', '']","['69,732', '']"
6552,r074,All companies (number of domestic employees) -> Small companies,All companies (number of domestic employees),Small companies,,,,2,,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
6552,r075,All companies (number of domestic employees) -> Small companies -> 10&#8211;19<sup>a</sup>,All companies (number of domestic employees),Small companies,10&#8211;19<sup>a</sup>,,,3,–,"['5,501', '']","['3,210', '']","['57', 'i']","['314', '']","['61', '']","['723', '']","['99', '']","['113', '']","['42', '']","['318', '']","['565', 'i']"
6552,r076,All companies (number of domestic employees) -> Small companies -> 20&#8211;49,All companies (number of domestic employees),Small companies,20&#8211;49,,,3,–,"['12,418', '']","['7,929', '']","['175', '']","['436', '']","['88', '']","['1,222', '']","['301', '']","['221', '']","['58', '']","['416', '']","['1,573', '']"
6552,r077,All companies (number of domestic employees) -> Medium companies,All companies (number of domestic employees),Medium companies,,,,2,,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
6552,r078,All companies (number of domestic employees) -> Medium companies -> 50&#8211;99,All companies (number of domestic employees),Medium companies,50&#8211;99,,,3,–,"['14,021', '']","['8,026', '']","['416', '']","['495', '']","['134', '']","['1,471', '']","['323', '']","['270', '']","['321', '']","['836', '']","['1,731', '']"
6552,r079,All companies (number of domestic employees) -> Medium companies -> 100&#8211;249,All companies (number of domestic employees),Medium companies,100&#8211;249,,,3,–,"['19,793', '']","['12,233', '']","['718', '']","['712', '']","['202', '']","['1,946', '']","['363', '']","['466', '']","['150', '']","['881', '']","['2,121', '']"
6552,r080,All companies (number of domestic employees) -> Large companies,All companies (number of domestic employees),Large companies,,,,2,,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
6552,r081,All companies (number of domestic employees) -> Large companies -> 250&#8211;499,All companies (number of domestic employees),Large companies,250&#8211;499,,,3,–,"['18,883', '']","['11,044', '']","['933', '']","['826', '']","['376', '']","['1,859', '']","['366', '']","['413', '']","['119', '']","['626', '']","['2,319', '']"
6552,r082,All companies (number of domestic employees) -> Large companies -> 500&#8211;999,All companies (number of domestic employees),Large companies,500&#8211;999,,,3,–,"['23,969', '']","['13,514', '']","['1,167', '']","['1,107', '']","['239', '']","['1,766', '']","['462', '']","['739', '']","['1,297', '']","['627', '']","['3,051', '']"
6552,r083,"All companies (number of domestic employees) -> Large companies -> 1,000&#8211;4,999",All companies (number of domestic employees),Large companies,"1,000&#8211;4,999",,,3,–,"['75,671', '']","['43,445', '']","['7,191', '']","['2,589', '']","['964', '']","['4,453', '']","['1,099', '']","['2,745', '']","['742', '']","['2,795', '']","['9,649', '']"
6552,r084,"All companies (number of domestic employees) -> Large companies -> 5,000&#8211;9,999",All companies (number of domestic employees),Large companies,"5,000&#8211;9,999",,,3,–,"['50,811', '']","['26,130', '']","['2,833', '']","['2,180', '']","['438', '']","['2,990', '']","['796', '']","['2,268', '']","['4,341', '']","['1,344', 'i']","['7,490', '']"
6552,r085,"All companies (number of domestic employees) -> Large companies -> 10,000&#8211;24,999",All companies (number of domestic employees),Large companies,"10,000&#8211;24,999",,,3,–,"['88,263', '']","['45,843', '']","['7,329', '']","['3,928', '']","['936', '']","['6,456', '']","['847', '']","['4,058', '']","['833', '']","['4,783', 'i']","['13,250', '']"
6552,r086,"All companies (number of domestic employees) -> Large companies -> 25,000 or more",All companies (number of domestic employees),Large companies,"25,000 or more",,,3,–,"['183,626', '']","['96,626', '']","['18,225', '']","['8,764', '']","['3,752', '']","['11,542', '']","['3,582', '']","['7,567', '']","['1,334', '']","['4,253', '']","['27,982', '']"
