table_id,row_id,industry_and_company_size_full_path,industry_and_company_size_level_1,industry_and_company_size_level_2,industry_and_company_size_level_3,industry_and_company_size_level_4,industry_and_company_size_level_5,industry_and_company_size_hierarchy_depth,field_naics_code,field_r_d_program_size_all_companies,field_r_d_program_size_less_than_1_million,field_r_d_program_size_1_million_9_999_million,field_r_d_program_size_10_million_49_999_million,field_r_d_program_size_50_million_99_999_million,field_r_d_program_size_100_million_or_more
8794,r015,"All industries -> Manufacturing industries -> Chemicals -> Soap, cleaning compound, and toilet preparation",All industries,Manufacturing industries,Chemicals,"Soap, cleaning compound, and toilet preparation",,4,3256,"['3,432', '  ']","['102', '  ']","['173', '  ']","['187', '  ']","['63', '  ']","['2,906', '  ']"
8794,r016,"All industries -> Manufacturing industries -> Chemicals -> Paint, coating, adhesive, and other chemicals",All industries,Manufacturing industries,Chemicals,"Paint, coating, adhesive, and other chemicals",,4,"3255, 3259","['2,013 - 2,028', '  ']","['95 - 113', '  ']","['241', '  ']","['359', '  ']","['62', '  ']","['1,255', '  ']"
8794,r017,All industries -> Manufacturing industries -> Plastics and rubber products,All industries,Manufacturing industries,Plastics and rubber products,,,3,326,"['3,162', '  ']","['218', '  ']","['735', '  ']","['872', '  ']","['1,099', '  ']","['238', '  ']"
8794,r018,All industries -> Manufacturing industries -> Nonmetallic mineral products,All industries,Manufacturing industries,Nonmetallic mineral products,,,3,327,"['1,924', 'i ']","['0 - 226', '  ']","['180', '  ']","['183', '  ']","['50 - 400', '  ']","['936 - 1,512', 'i ']"
8794,r019,All industries -> Manufacturing industries -> Primary metals,All industries,Manufacturing industries,Primary metals,,,3,331,"['847', '  ']","['51', '  ']","['173', '  ']","['418', '  ']","['0', '  ']","['206', '  ']"
8794,r020,All industries -> Manufacturing industries -> Fabricated metal products,All industries,Manufacturing industries,Fabricated metal products,,,3,332,"['3,746', '  ']","['517', '  ']","['1,451', '  ']","['915', '  ']","['530', '  ']","['332', '  ']"
8794,r021,All industries -> Manufacturing industries -> Machinery,All industries,Manufacturing industries,Machinery,,,3,333,"['20,508', '  ']","['388', '  ']","['2,177', '  ']","['2,103', '  ']","['1,439', '  ']","['14,402', '  ']"
8794,r022,All industries -> Manufacturing industries -> Machinery -> Agricultural implement,All industries,Manufacturing industries,Machinery,Agricultural implement,,4,33311,"['2,450', '  ']","['0 - 62', '  ']","['96', '  ']","['141', '  ']","['50 - 112', '  ']","['2,103', '  ']"
8794,r023,All industries -> Manufacturing industries -> Machinery -> Semiconductor machinery,All industries,Manufacturing industries,Machinery,Semiconductor machinery,,4,333242,"['5,834', '  ']","['9', 'i ']","['54', '  ']","['135', '  ']","['280', '  ']","['5,356', '  ']"
8794,r024,"All industries -> Manufacturing industries -> Machinery -> Engine, turbine, and power transmission equipment",All industries,Manufacturing industries,Machinery,"Engine, turbine, and power transmission equipment",,4,3336,"['2,203', '  ']","['19', '  ']","['55', '  ']","['263', '  ']","['231', '  ']","['1,636', '  ']"
8794,r025,All industries -> Manufacturing industries -> Machinery -> Other machinery,All industries,Manufacturing industries,Machinery,Other machinery,,4,other 333,"['10,022', '  ']","['296 - 362', '  ']","['1,973', '  ']","['1,564', '  ']","['814 - 880', '  ']","['5,307', '  ']"
8794,r026,All industries -> Manufacturing industries -> Computer and electronic products,All industries,Manufacturing industries,Computer and electronic products,,,3,334,"['126,102', '  ']","['433', '  ']","['2,193', '  ']","['3,820', '  ']","['2,858', '  ']","['116,797', '  ']"
8794,r027,All industries -> Manufacturing industries -> Computer and electronic products -> Communications equipment,All industries,Manufacturing industries,Computer and electronic products,Communications equipment,,4,3342,"['15,491', '  ']","['64', '  ']","['400', '  ']","['603', '  ']","['695', '  ']","['13,728', '  ']"
8794,r028,All industries -> Manufacturing industries -> Computer and electronic products -> Semiconductor and other electronic components,All industries,Manufacturing industries,Computer and electronic products,Semiconductor and other electronic components,,4,3344,"['56,204', '  ']","['102', '  ']","['582', '  ']","['1,268', '  ']","['1,102', '  ']","['53,150', '  ']"
8794,r029,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments",,4,3345,"['21,651', '  ']","['223', '  ']","['1,008', '  ']","['1,727', '  ']","['625', '  ']","['18,068', '  ']"
8794,r030,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments -> Electromedical, electrotherapeutic, and irradiation apparatus",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments","Electromedical, electrotherapeutic, and irradiation apparatus",5,"334510, 334517","['3,356', 'i ']","['27', '  ']","['273', '  ']","['783', '  ']","['176', 'i ']","['2,097', 'i ']"
8794,r031,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments -> Search, detection, navigation, guidance, aeronautical, and nautical system and instrument",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments","Search, detection, navigation, guidance, aeronautical, and nautical system and instrument",5,334511,"['11,270', '  ']","['0 - 24', '  ']","['120', '  ']","['350', '  ']","['50 - 74', '  ']","['10,728', '  ']"
8794,r032,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments -> Other measuring and controlling device",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments",Other measuring and controlling device,5,other 3345,"['7,025', '  ']","['171 - 197', '  ']","['615', '  ']","['595', '  ']","['374 - 400', '  ']","['5,243', '  ']"
8794,r033,All industries -> Manufacturing industries -> Computer and electronic products -> Other computer and electronic products,All industries,Manufacturing industries,Computer and electronic products,Other computer and electronic products,,4,other 334,"['32,756', '  ']","['45', '  ']","['203', '  ']","['221', '  ']","['436', '  ']","['31,851', '  ']"
8794,r034,"All industries -> Manufacturing industries -> Electrical equipment, appliances, and components",All industries,Manufacturing industries,"Electrical equipment, appliances, and components",,,3,335,"['6,792', '  ']","['136', '  ']","['593', '  ']","['1,298', '  ']","['889', '  ']","['3,876', '  ']"
8794,r035,All industries -> Manufacturing industries -> Transportation equipment,All industries,Manufacturing industries,Transportation equipment,,,3,336,"['55,311', '  ']","['158', '  ']","['1,156', '  ']","['1,956', '  ']","['2,203', '  ']","['49,838', 'i ']"
8794,r036,"All industries -> Manufacturing industries -> Transportation equipment -> Motor vehicles, bodies, trailers, and parts",All industries,Manufacturing industries,Transportation equipment,"Motor vehicles, bodies, trailers, and parts",,4,3361–63,"['28,910 - 28,922', 'i ']","['76 - 91', '  ']","['589', '  ']","['1,068', '  ']","['1,320', '  ']","['25,855', 'i ']"
8794,r037,All industries -> Manufacturing industries -> Transportation equipment -> Aerospace products and parts,All industries,Manufacturing industries,Transportation equipment,Aerospace products and parts,,4,3364,"['23,424', 'i ']","['58', '  ']","['335', '  ']","['707', '  ']","['644', '  ']","['21,680', 'i ']"
8794,r038,"All industries -> Manufacturing industries -> Transportation equipment -> Aerospace products and parts -> Aircraft, aircraft engine, and aircraft parts",All industries,Manufacturing industries,Transportation equipment,Aerospace products and parts,"Aircraft, aircraft engine, and aircraft parts",5,336411–13,"['21,791', 'i ']","['54', '  ']","['299', '  ']","['563', '  ']","['428', '  ']","['20,447', 'i ']"
8794,r039,"All industries -> Manufacturing industries -> Transportation equipment -> Aerospace products and parts -> Guided missile, space vehicle, and related parts",All industries,Manufacturing industries,Transportation equipment,Aerospace products and parts,"Guided missile, space vehicle, and related parts",5,"336414–15, 336419","['1,633', '  ']","['5', '  ']","['35', '  ']","['144', '  ']","['216', '  ']","['1,233', '  ']"
8794,r040,"All industries -> Manufacturing industries -> Transportation equipment -> Military armored vehicle, tank, and tank component",All industries,Manufacturing industries,Transportation equipment,"Military armored vehicle, tank, and tank component",,4,336992,"['11', '  ']","['3', '  ']","['8', '  ']","['0', '  ']","['0', '  ']","['0', '  ']"
8794,r041,All industries -> Manufacturing industries -> Transportation equipment -> Other transportation,All industries,Manufacturing industries,Transportation equipment,Other transportation,,4,other 336,"['2,955 - 2,966', '  ']","['7 - 22', '  ']","['224', '  ']","['181', '  ']","['239', '  ']","['2,302', '  ']"
8794,r042,All industries -> Manufacturing industries -> Furniture and related products,All industries,Manufacturing industries,Furniture and related products,,,3,337,"['535', '  ']","['43', '  ']","['220', '  ']","['208', '  ']","['64', 'i ']","['0', '  ']"
8794,r043,All industries -> Manufacturing industries -> Miscellaneous,All industries,Manufacturing industries,Miscellaneous,,,3,339,"['23,013 - 23,027', '  ']","['189 - 416', '  ']","['1,434', '  ']","['2,399', '  ']","['1,214', '  ']","['17,549 - 17,791', '  ']"
8794,r044,All industries -> Manufacturing industries -> Miscellaneous -> Medical equipment and supplies,All industries,Manufacturing industries,Miscellaneous,Medical equipment and supplies,,4,3391,"['19,938', '  ']","['190', '  ']","['898', '  ']","['1,700', '  ']","['1,153', '  ']","['15,997', '  ']"
8794,r045,All industries -> Manufacturing industries -> Miscellaneous -> Other miscellaneous manufacturing,All industries,Manufacturing industries,Miscellaneous,Other miscellaneous manufacturing,,4,3399,"['3,075 - 3,088', '  ']","['0 - 226', '  ']","['536', '  ']","['699', '  ']","['61', 'i ']","['1,551 - 1,794', '  ']"
8794,r046,All industries -> Nonmanufacturing industries,All industries,Nonmanufacturing industries,,,,2,"21–23, 42–81","['272,637', '  ']","['2,466', '  ']","['17,764', '  ']","['19,081', '  ']","['14,385', '  ']","['218,941', '  ']"
8794,r047,"All industries -> Nonmanufacturing industries -> Mining, quarrying, oil and gas extraction, and support activities",All industries,Nonmanufacturing industries,"Mining, quarrying, oil and gas extraction, and support activities",,,3,21,"['1,285 - 1,292', 'i ']","['0 - 190', '  ']","['213', 'i ']","['258', 'i ']","['262', 'i ']","['361 - 561', '  ']"
8794,r048,All industries -> Nonmanufacturing industries -> Utilities,All industries,Nonmanufacturing industries,Utilities,,,3,22,"['271', '  ']","['5', '  ']","['62', '  ']","['126', '  ']","['77', '  ']","['0', '  ']"
8794,r049,All industries -> Nonmanufacturing industries -> Wholesale trade,All industries,Nonmanufacturing industries,Wholesale trade,,,3,42,"['1,104', '  ']","['318', '  ']","['718', 'i ']","['68', 'i ']","['0', '  ']","['0', '  ']"
8794,r050,All industries -> Nonmanufacturing industries -> Electronic shopping and electronic auctions,All industries,Nonmanufacturing industries,Electronic shopping and electronic auctions,,,3,454111–12,"['3,937 - 24,262', 'i ']","['13', '  ']","['67', '  ']","['186', '  ']","['50 - 526', '  ']","['3,144 - 23,948', 'i ']"
8794,r051,All industries -> Nonmanufacturing industries -> Transportation and warehousing,All industries,Nonmanufacturing industries,Transportation and warehousing,,,3,48–49,"['4,994', 'i ']","['4', '  ']","['63', '  ']","['183', '  ']","['0', '  ']","['4,743', 'i ']"
8794,r052,All industries -> Nonmanufacturing industries -> Information,All industries,Nonmanufacturing industries,Information,,,3,51,"['152,363', '  ']","['596', 'i ']","['5,565', '  ']","['8,212', '  ']","['8,866', '  ']","['129,124', '  ']"
8794,r053,All industries -> Nonmanufacturing industries -> Information -> Publishing,All industries,Nonmanufacturing industries,Information,Publishing,,4,511,"['42,708', '  ']","['347', 'i ']","['2,351', '  ']","['1,783', '  ']","['997', '  ']","['37,229', '  ']"
8794,r054,"All industries -> Nonmanufacturing industries -> Information -> Publishing -> Newspaper, periodical, book, and directory publishers",All industries,Nonmanufacturing industries,Information,Publishing,"Newspaper, periodical, book, and directory publishers",5,5111,"['60', '  ']","['4', '  ']","['8', 'i ']","['48', '  ']","['0', '  ']","['0', '  ']"
8794,r055,All industries -> Nonmanufacturing industries -> Information -> Publishing -> Software publishers,All industries,Nonmanufacturing industries,Information,Publishing,Software publishers,5,5112,"['42,648', '  ']","['343', 'i ']","['2,343', '  ']","['1,735', '  ']","['997', '  ']","['37,229', '  ']"
8794,r056,All industries -> Nonmanufacturing industries -> Information -> Telecommunications,All industries,Nonmanufacturing industries,Information,Telecommunications,,4,517,"['3,519 - 3,532', '  ']","['3 - 20', '  ']","['266', '  ']","['527', '  ']","['95', 'i ']","['2,626', '  ']"
8794,r057,"All industries -> Nonmanufacturing industries -> Information -> Data processing, hosting, and related services",All industries,Nonmanufacturing industries,Information,"Data processing, hosting, and related services",,4,518,"['49,697', '  ']","['195', 'i ']","['2,591', '  ']","['5,176', '  ']","['7,221', '  ']","['34,514', '  ']"
8794,r058,All industries -> Nonmanufacturing industries -> Information -> Other information,All industries,Nonmanufacturing industries,Information,Other information,,4,other 51,"['56,425 - 56,440', '  ']","['33 - 50', 'i ']","['358', '  ']","['726', '  ']","['554', '  ']","['54,754', '  ']"
8794,r059,All industries -> Nonmanufacturing industries -> Finance and insurance,All industries,Nonmanufacturing industries,Finance and insurance,,,3,52,"['13,837', '  ']","['13', '  ']","['372', '  ']","['1,045', '  ']","['509', '  ']","['11,897', '  ']"
8794,r060,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing,All industries,Nonmanufacturing industries,Real estate and rental and leasing,,,3,53,"['3,412', '  ']","['4 - 195', '  ']","['16', '  ']","['10 - 698', '  ']","['50 - 526', '  ']","['1,977 - 3,333', '  ']"
8794,r061,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing -> Lessors of nonfinancial intangible assets (except copyrighted works),All industries,Nonmanufacturing industries,Real estate and rental and leasing,Lessors of nonfinancial intangible assets (except copyrighted works),,4,533,"['6 - 21', '  ']","['5', '  ']","['1 - 16', '  ']","['0', '  ']","['0', '  ']","['0', '  ']"
8794,r062,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing -> Other real estate and rental and leasing,All industries,Nonmanufacturing industries,Real estate and rental and leasing,Other real estate and rental and leasing,,4,other 53,"['3,390 - 3,406', '  ']","['0 - 190', '  ']","['1 - 16', '  ']","['10 - 698', '  ']","['50 - 526', '  ']","['1,977 - 3,333', '  ']"
8794,r063,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",,,3,54,"['68,112', '  ']","['1,231', '  ']","['9,069', '  ']","['7,820', '  ']","['3,690', '  ']","['46,302', '  ']"
8794,r064,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Architectural, engineering, and related services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services","Architectural, engineering, and related services",,4,5413,"['4,235', '  ']","['281', '  ']","['1,569', '  ']","['1,031', '  ']","['554', '  ']","['800', '  ']"
8794,r065,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Computer systems design and related services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Computer systems design and related services,,4,5415,"['21,259', '  ']","['566', '  ']","['3,175', '  ']","['2,083', '  ']","['1,338', '  ']","['14,097', '  ']"
8794,r066,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,,4,5417,"['35,670', 'i ']","['227', 'i ']","['3,379', '  ']","['3,241', '  ']","['1,260', '  ']","['27,563', 'i ']"
8794,r067,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Research and development in nanotechnology",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,Research and development in nanotechnology,5,541713,"['179 - 182', 'i ']","['22 - 27', 'i ']","['156', 'i ']","['0', '  ']","['0', '  ']","['0', '  ']"
8794,r068,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Research and development in biotechnology (except nanobiotechnology)",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,Research and development in biotechnology (except nanobiotechnology),5,541714,"['9,120', '  ']","['42', 'i ']","['687', '  ']","['785', '  ']","['436', '  ']","['7,170', '  ']"
8794,r069,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Research and development in the physical, engineering, and life sciences (except nanotechnology and biotechnology)",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,"Research and development in the physical, engineering, and life sciences (except nanotechnology and biotechnology)",5,541715,"['25,674', 'i ']","['156 - 163', 'i ']","['2,508', '  ']","['1,885 - 2,447', '  ']","['824', '  ']","['19,732 - 20,294', 'i ']"
8794,r070,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Research and development in the social sciences and humanities",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,Research and development in the social sciences and humanities,5,541720,"['692 - 698', '  ']","['1', 'i ']","['28', '  ']","['10 - 570', '  ']","['0', '  ']","['100 - 660', '  ']"
8794,r071,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Other professional, scientific, and technical services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services","Other professional, scientific, and technical services",,4,other 54,"['6,948', '  ']","['157', '  ']","['946', '  ']","['1,465', '  ']","['538', '  ']","['3,842', '  ']"
8794,r072,All industries -> Nonmanufacturing industries -> Health care services,All industries,Nonmanufacturing industries,Health care services,,,3,621–23,"['1,495 - 1,498', '  ']","['95 - 102', '  ']","['274', '  ']","['480', '  ']","['359', '  ']","['285', '  ']"
8794,r073,All industries -> Nonmanufacturing industries -> Other nonmanufacturing,All industries,Nonmanufacturing industries,Other nonmanufacturing,,,3,"23, 44–45 (excluding 454111–12), 55–56, 624, 71–72, 81","['1,504 - 21,828', '  ']","['0 - 190', '  ']","['1,345', '  ']","['10 - 698', '  ']","['50 - 526', 'i ']","['100 - 20,423', '  ']"
8794,r074,All companies (number of domestic employees),All companies (number of domestic employees),,,,,1,–,"['647,324', '  ']","['5,573', '  ']","['32,420', '  ']","['42,943', '  ']","['32,368', '  ']","['534,020', '  ']"
8794,r075,All companies (number of domestic employees) -> Small companies,All companies (number of domestic employees),Small companies,,,,2,,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
8794,r076,All companies (number of domestic employees) -> Small companies -> 10&#8211;19<sup>a</sup>,All companies (number of domestic employees),Small companies,10&#8211;19<sup>a</sup>,,,3,–,"['5,338', '  ']","['1,155', '  ']","['3,648', '  ']","['379', '  ']","['0', '  ']","['155', '  ']"
8794,r077,All companies (number of domestic employees) -> Small companies -> 20&#8211;49,All companies (number of domestic employees),Small companies,20&#8211;49,,,3,–,"['13,600', '  ']","['2,146', '  ']","['7,672', '  ']","['3,537', '  ']","['246', '  ']","['0', '  ']"
8794,r078,All companies (number of domestic employees) -> Medium companies,All companies (number of domestic employees),Medium companies,,,,2,,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
8794,r079,All companies (number of domestic employees) -> Medium companies -> 50&#8211;99,All companies (number of domestic employees),Medium companies,50&#8211;99,,,3,–,"['13,791', '  ']","['1,053', '  ']","['5,905', '  ']","['5,880', '  ']","['954', '  ']","['0', '  ']"
8794,r080,All companies (number of domestic employees) -> Medium companies -> 100&#8211;249,All companies (number of domestic employees),Medium companies,100&#8211;249,,,3,–,"['27,483', '  ']","['732', '  ']","['7,261', '  ']","['10,444', '  ']","['4,554', '  ']","['4,492', '  ']"
8794,r081,All companies (number of domestic employees) -> Large companies,All companies (number of domestic employees),Large companies,,,,2,,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
8794,r082,All companies (number of domestic employees) -> Large companies -> 250&#8211;499,All companies (number of domestic employees),Large companies,250&#8211;499,,,3,–,"['23,743', '  ']","['255', '  ']","['3,524', '  ']","['5,625', '  ']","['7,590', '  ']","['6,750', '  ']"
8794,r083,All companies (number of domestic employees) -> Large companies -> 500&#8211;999,All companies (number of domestic employees),Large companies,500&#8211;999,,,3,–,"['24,451', '  ']","['134', '  ']","['2,050', '  ']","['5,545', '  ']","['5,590', '  ']","['11,131', '  ']"
8794,r084,"All companies (number of domestic employees) -> Large companies -> 1,000&#8211;4,999",All companies (number of domestic employees),Large companies,"1,000&#8211;4,999",,,3,–,"['106,758', '  ']","['86', '  ']","['1,883', '  ']","['8,072', '  ']","['8,739', '  ']","['87,979', '  ']"
8794,r085,"All companies (number of domestic employees) -> Large companies -> 5,000&#8211;9,999",All companies (number of domestic employees),Large companies,"5,000&#8211;9,999",,,3,–,"['60,241', '  ']","['7', 'i ']","['179', '  ']","['1,912', '  ']","['2,784', '  ']","['55,358', '  ']"
8794,r086,"All companies (number of domestic employees) -> Large companies -> 10,000&#8211;24,999",All companies (number of domestic employees),Large companies,"10,000&#8211;24,999",,,3,–,"['111,753', '  ']","['4', '  ']","['210', '  ']","['1,014', '  ']","['1,506', '  ']","['109,018', '  ']"
8794,r087,"All companies (number of domestic employees) -> Large companies -> 25,000 or more",All companies (number of domestic employees),Large companies,"25,000 or more",,,3,–,"['260,165', '  ']","['1', '  ']","['89', '  ']","['535', '  ']","['404', '  ']","['259,136', '  ']"
