table_id,row_id,industry_and_company_size_full_path,industry_and_company_size_level_1,industry_and_company_size_level_2,industry_and_company_size_level_3,industry_and_company_size_level_4,industry_and_company_size_level_5,industry_and_company_size_hierarchy_depth,field_naics_code,field_companies_u_s_totala_number_,field_united_states,field_alabama,field_alaska,field_arizona,field_arkansas,field_california,field_colorado,field_connecticut,field_delaware,field_district_of_columbia,field_florida,field_georgia,field_hawaii,field_idaho,field_illinois,field_indiana,field_iowa,field_kansas,field_kentucky,field_louisiana,field_maine,field_maryland,field_massachusetts,field_michigan,field_minnesota,field_mississippi,field_missouri,field_montana
6572,r049,All industries -> Nonmanufacturing industries -> Wholesale trade,All industries,Nonmanufacturing industries,Wholesale trade,,,3,42,"['1,500', '']","['1,104', '']","['9', 'e']","['0 - 15', 'e']","['16', '']","['6', 'e']","['154', 'e']","['17', 'e']","['9', 'e']","['0 - 11', 'e']","['0 - 13', 'e']","['36', 'e']","['34', 'e']","['2', 'e']","['6', '']","['44', 'e']","['23', '']","['18', '']","['21', 'i']","['33', 'i']","['11', 'e']","['3', 'e']","['20', '']","['24', 'e']","['30', 'e']","['46', 'i']","['4', 'e']","['26', '']","['2', 'e']"
6572,r050,All industries -> Nonmanufacturing industries -> Electronic shopping and electronic auctions,All industries,Nonmanufacturing industries,Electronic shopping and electronic auctions,,,3,454111–12,"['60', '']","['3,088 - 15,775', 'i']","['0 - 42', 'i']","['*', 'e']","['0 - 123', 'i']","['*', '']","['2,980', 'i']","['0 - 175', 'i']","['4', 'i']","['0 - 11', 'i']","['0 - 13', 'i']","['25', 'i']","['0 - 109', 'i']","['*', 'i']","['1', 'i']","['24', 'i']","['0 - 53', 'i']","['*', 'i']","['1', 'i']","['0 - 50', 'i']","['*', 'e']","['*', '']","['3', 'i']","['0 - 660', 'i']","['0 - 461', 'i']","['0 - 95', 'i']","['*', 'e']","['2', 'i']","['0 - 10', 'i']"
6572,r051,All industries -> Nonmanufacturing industries -> Transportation and warehousing,All industries,Nonmanufacturing industries,Transportation and warehousing,,,3,48–49,"['130', '']","['9,504', 'i']","['2', 'e']","['0 - 15', 'e']","['3', 'e']","['9', '']","['6,346', 'i']","['25', '']","['2', 'e']","['0 - 11', 'e']","['0 - 13', '']","['46', '']","['10', '']","['19', '']","['1', 'e']","['140', '']","['6', 'e']","['2', 'e']","['10', '']","['2', 'e']","['3', 'e']","['1', 'e']","['2', 'e']","['73', '']","['14', '']","['122', '']","['0 - 8', 'e']","['14', '']","['*', 'e']"
6572,r052,All industries -> Nonmanufacturing industries -> Information,All industries,Nonmanufacturing industries,Information,,,3,51,"['3,000', '']","['109,062', '']","['226', '']","['3', 'e']","['385', '']","['21', 'e']","['57,930', '']","['1,360', '']","['440', '']","['38', 'e']","['161', '']","['1,433', '']","['1,010', '']","['13', '']","['31', 'e']","['844', '']","['132', '']","['217', '']","['136', '']","['120', '']","['155', 'i']","['35', '']","['401', '']","['3,440', '']","['523', '']","['605', '']","['9', 'e']","['137', '']","['39', '']"
6572,r053,All industries -> Nonmanufacturing industries -> Information -> Publishing,All industries,Nonmanufacturing industries,Information,Publishing,,4,511,"['1,040', '']","['32,447', '']","['99', '']","['1', '']","['144', '']","['4', '']","['8,296', '']","['333', '']","['85 - 99', '']","['9', 'e']","['17', '']","['341', '']","['173', '']","['4 - 7', '']","['20', '']","['196', '']","['84', '']","['33', '']","['51', '']","['8', '']","['5', 'e']","['15', '']","['163', '']","['1,559', '']","['291', '']","['345', '']","['2', '']","['40', '']","['5', '']"
6572,r054,"All industries -> Nonmanufacturing industries -> Information -> Publishing -> Newspaper, periodical, book, and directory publishers",All industries,Nonmanufacturing industries,Information,Publishing,"Newspaper, periodical, book, and directory publishers",5,5111,"['40', '']","['61', '']","['*', '']","['*', 'e']","['2', '']","['*', 'e']","['12', '']","['*', '']","['0 - 13', '']","['*', 'e']","['3', '']","['4', '']","['1', '']","['0 - 3', '']","['*', '']","['2', '']","['1', '']","['*', 'e']","['*', '']","['*', 'e']","['*', 'e']","['*', '']","['*', '']","['13', '']","['1', 'i']","['*', 'e']","['*', 'e']","['*', '']","['*', 'e']"
6572,r055,All industries -> Nonmanufacturing industries -> Information -> Publishing -> Software publishers,All industries,Nonmanufacturing industries,Information,Publishing,Software publishers,5,5112,"['1,000', '']","['32,386', '']","['98', '']","['1', '']","['142', '']","['4', '']","['8,284', '']","['333', '']","['86', '']","['9', 'e']","['14', '']","['337', '']","['172', '']","['5', '']","['20', '']","['194', '']","['83', '']","['33', '']","['51', '']","['8', '']","['5', 'e']","['14', '']","['163', '']","['1,545', '']","['291', '']","['345', '']","['2', '']","['39', '']","['5', '']"
6572,r056,All industries -> Nonmanufacturing industries -> Information -> Telecommunications,All industries,Nonmanufacturing industries,Information,Telecommunications,,4,517,"['210', '']","['3,700', '']","['4', '']","['0 - 3', 'e']","['25', '']","['0 - 4', 'e']","['244', '']","['67', '']","['1', '']","['1', '']","['0 - 27', 'e']","['555', '']","['94', '']","['0 - 3', '']","['0 - 5', 'e']","['23', '']","['3', '']","['1', 'e']","['18', '']","['65', '']","['5', '']","['1', 'e']","['13', '']","['91', '']","['4', '']","['2', 'e']","['0 - 3', 'e']","['2', 'e']","['1', 'e']"
6572,r057,"All industries -> Nonmanufacturing industries -> Information -> Data processing, hosting, and related services",All industries,Nonmanufacturing industries,Information,"Data processing, hosting, and related services",,4,518,"['1,440', '']","['30,154', '']","['74', '']","['1', 'e']","['190', '']","['15', 'e']","['17,953', '']","['583', '']","['63 - 197', '']","['27', 'e']","['71', '']","['492', '']","['571', '']","['7', 'i']","['8', 'e']","['471', '']","['41', 'e']","['91', '']","['65', 'e']","['42', '']","['142', 'i']","['17', '']","['217', '']","['1,236', '']","['187', '']","['243', '']","['6', 'e']","['88', '']","['33', '']"
6572,r058,All industries -> Nonmanufacturing industries -> Information -> Other information,All industries,Nonmanufacturing industries,Information,Other information,,4,other 51,"['330', '']","['42,761', '']","['49', '']","['0 - 3', 'e']","['26', '']","['0 - 4', 'e']","['31,438', '']","['377', '']","['142 - 291', '']","['*', 'e']","['44 - 75', 'i']","['45', '']","['172', '']","['0 - 3', 'e']","['0 - 5', 'e']","['154', '']","['5', 'e']","['91', '']","['2', 'e']","['4', '']","['2', 'e']","['1', '']","['8', 'e']","['555', '']","['40', '']","['15', '']","['0 - 3', 'e']","['7', '']","['1', 'e']"
6572,r059,All industries -> Nonmanufacturing industries -> Finance and insurance,All industries,Nonmanufacturing industries,Finance and insurance,,,3,52,"['220', '']","['8,890', '']","['0 - 42', 'i']","['*', 'e']","['125', 'i']","['0 - 10', 'i']","['3,342', '']","['35', '']","['32', '']","['130', '']","['0 - 13', '']","['370', 'i']","['91', '']","['*', 'e']","['*', 'e']","['786', '']","['0 - 53', '']","['28', '']","['0 - 29', '']","['0 - 50', '']","['1', 'e']","['52', '']","['85', '']","['214', '']","['73', 'i']","['191', '']","['*', 'e']","['0 - 46', '']","['1', '']"
6572,r060,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing,All industries,Nonmanufacturing industries,Real estate and rental and leasing,,,3,53,"['50', '']","['1,371', '']","['*', 'e']","['*', 'e']","['*', '']","['*', '']","['1,011', '']","['6', '']","['*', 'e']","['*', 'e']","['*', '']","['2', '']","['6', '']","['*', 'e']","['*', 'e']","['1', '']","['*', 'e']","['2', '']","['*', '']","['1', 'i']","['*', 'i']","['*', 'e']","['*', 'e']","['*', '']","['1', '']","['1', 'i']","['*', 'e']","['*', 'e']","['*', 'e']"
6572,r061,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing -> Lessors of nonfinancial intangible assets (except copyrighted works),All industries,Nonmanufacturing industries,Real estate and rental and leasing,Lessors of nonfinancial intangible assets (except copyrighted works),,4,533,"['20', '']","['45', '']","['0', '']","['0', '']","['0', '']","['0', '']","['40', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1', 'i']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1', 'i']","['0', '']","['0', '']","['0', '']","['0', '']","['*', 'i']","['0', '']","['0', '']","['0', '']","['0', '']"
6572,r062,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing -> Other real estate and rental and leasing,All industries,Nonmanufacturing industries,Real estate and rental and leasing,Other real estate and rental and leasing,,4,other 53,"['30', '']","['1,326', '']","['*', 'e']","['*', 'e']","['*', '']","['*', '']","['971', '']","['6', '']","['*', 'e']","['*', 'e']","['*', '']","['1', '']","['6', '']","['*', 'e']","['*', 'e']","['1', '']","['*', 'e']","['2', '']","['*', '']","['*', 'e']","['*', 'i']","['*', 'e']","['*', 'e']","['*', '']","['1', '']","['1', 'i']","['*', 'e']","['*', 'e']","['*', 'e']"
6572,r063,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",,,3,54,"['5,540', '']","['29,131', '']","['134', '']","['6', 'e']","['184', '']","['39', '']","['7,737', '']","['562', '']","['159', '']","['20', '']","['51', '']","['531', '']","['489', '']","['17', '']","['89', '']","['603', '']","['108', '']","['51', '']","['350', '']","['31', '']","['86', '']","['30', '']","['469', '']","['1,375', '']","['272', '']","['500', '']","['25', '']","['625', '']","['27', '']"
6572,r064,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Architectural, engineering, and related services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services","Architectural, engineering, and related services",,4,5413,"['1,160', '']","['2,288', '']","['37', '']","['3', '']","['20', '']","['2', 'e']","['268', '']","['52', '']","['51', '']","['2', '']","['6', '']","['104', '']","['55', '']","['7', '']","['33', '']","['78', '']","['24', '']","['10', '']","['17', '']","['9', '']","['57', '']","['25', '']","['98', '']","['62', '']","['61', '']","['29', '']","['9', '']","['17', '']","['13', '']"
6572,r065,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Computer systems design and related services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Computer systems design and related services,,4,5415,"['2,880', '']","['18,395', '']","['80', '']","['2', 'e']","['133', '']","['34', '']","['3,879', '']","['354', '']","['74', '']","['7', 'e']","['26', 'e']","['273', '']","['337', '']","['7', '']","['44', '']","['277', '']","['50', '']","['34', '']","['303', '']","['15', 'e']","['17', '']","['3', 'e']","['193', 'e']","['739', '']","['110', '']","['344', '']","['9', '']","['591', '']","['4', 'i']"
6572,r066,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,,4,5417,"['850', '']","['3,265', '']","['10', '']","['0', '']","['23', '']","['1', 'e']","['1,280', '']","['104', '']","['6', '']","['6', '']","['1', 'i']","['59', '']","['16', '']","['2', '']","['2', 'i']","['44', '']","['25', '']","['3', '']","['13', '']","['4', '']","['6', '']","['*', 'e']","['131', '']","['415', '']","['27', '']","['46', 'i']","['6', '']","['6', '']","['8', '']"
6572,r067,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Research and development in biotechnology",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,Research and development in biotechnology,5,541711,"['210', '']","['1,083', '']","['*', 'e']","['0', '']","['2', '']","['*', 'e']","['535', '']","['4', '']","['*', 'i']","['2', '']","['*', 'e']","['12', '']","['4', '']","['0', '']","['*', 'e']","['10', '']","['11', '']","['2', '']","['10', '']","['3', '']","['*', '']","['*', '']","['16', '']","['129', 'i']","['*', '']","['37', 'i']","['*', '']","['1', '']","['0', '']"
6572,r068,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Research and development in the physical, engineering, and life sciences (except biotechnology)",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,"Research and development in the physical, engineering, and life sciences (except biotechnology)",5,541712,"['630', '']","['2,155', '']","['9', '']","['0', '']","['21', '']","['1', 'e']","['736', '']","['100', '']","['6', '']","['5', '']","['*', 'e']","['47', '']","['12', '']","['2', '']","['2', 'i']","['33', '']","['15', '']","['1', 'e']","['2', '']","['1', '']","['5', '']","['*', 'e']","['110', '']","['286', '']","['27', '']","['9', '']","['6', '']","['6', '']","['8', '']"
6572,r069,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Research and development in the social sciences and humanities",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,Research and development in the social sciences and humanities,5,541720,"['20', '']","['27', '']","['0', '']","['0', '']","['0', '']","['0', '']","['8', '']","['0', '']","['0', '']","['0', '']","['1', 'i']","['*', '']","['0', '']","['0', '']","['0', '']","['*', 'i']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['5', '']","['*', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
6572,r070,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Other professional, scientific, and technical services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services","Other professional, scientific, and technical services",,4,other 54,"['670', '']","['5,182', '']","['9', '']","['*', 'e']","['9', '']","['2', '']","['2,310', '']","['52', '']","['28', '']","['4', 'i']","['18', '']","['95', '']","['82', '']","['1', '']","['10', '']","['204', '']","['9', '']","['4', '']","['17', '']","['3', 'e']","['7', 'i']","['2', '']","['47', '']","['159', '']","['73', '']","['81', '']","['1', 'e']","['11', '']","['2', '']"
6572,r071,All industries -> Nonmanufacturing industries -> Health care services,All industries,Nonmanufacturing industries,Health care services,,,3,621–23,"['560', '']","['1,928', '']","['13', 'e']","['0 - 15', 'e']","['34', '']","['9', 'e']","['943', '']","['27', 'i']","['11', 'e']","['0 - 11', 'e']","['0 - 13', 'e']","['56', 'e']","['19', 'e']","['0 - 10', 'e']","['3', 'e']","['34', 'e']","['13', 'e']","['6', 'e']","['14', '']","['8', 'e']","['11', 'e']","['0 - 9', 'e']","['17', 'e']","['92', '']","['30', 'e']","['14', 'e']","['5', 'e']","['12', 'e']","['0 - 10', 'e']"
6572,r072,All industries -> Nonmanufacturing industries -> Other nonmanufacturing,All industries,Nonmanufacturing industries,Other nonmanufacturing,,,3,"23, 44–45 (excluding 454111–12), 55–56, 624, 71–72, 81","['670', '']","['1,322 - 14,012', '']","['0 - 42', 'e']","['0 - 15', '']","['0 - 123', 'i']","['0 - 10', 'e']","['509', '']","['0 - 175', 'i']","['54', '']","['0 - 11', '']","['0 - 13', 'e']","['65', 'e']","['0 - 109', '']","['0 - 10', 'e']","['9', '']","['135', '']","['0 - 53', '']","['26', '']","['0 - 29', '']","['0 - 50', '']","['32', '']","['0 - 9', '']","['50', '']","['0 - 660', '']","['0 - 461', 'i']","['0 - 95', '']","['3', 'e']","['0 - 46', '']","['0 - 10', '']"
6572,r073,All companies (number of domestic employees),All companies (number of domestic employees),,,,,1,–,"['26,270', '']","['428,968', '']","['1,191', '']","['41', '']","['4,570', '']","['397', '']","['158,850', '']","['5,208', '']","['6,171', '']","['1,436', '']","['277', '']","['5,611', '']","['3,924', '']","['86', '']","['2,608', '']","['13,383', '']","['6,895', '']","['2,285', '']","['1,857', '']","['939', '']","['534', '']","['373', '']","['4,248', '']","['25,955', '']","['18,918', '']","['7,547', '']","['276', '']","['4,150', '']","['176', '']"
6572,r074,All companies (number of domestic employees) -> Small companies,All companies (number of domestic employees),Small companies,,,,2,,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
6572,r075,All companies (number of domestic employees) -> Small companies -> 10-19<sup>b</sup>,All companies (number of domestic employees),Small companies,10-19<sup>b</sup>,,,3,–,"['4,990', '']","['4,432', '']","['35', 'e']","['3', 'e']","['56', 'e']","['14', 'e']","['932', '']","['82', 'e']","['43', 'e']","['8', 'e']","['13', 'e']","['275', 'i']","['86', 'e']","['9', 'e']","['13', 'e']","['140', 'e']","['70', 'e']","['34', 'e']","['28', 'e']","['27', 'e']","['30', 'e']","['7', 'e']","['102', 'e']","['394', '']","['111', 'e']","['103', 'e']","['11', 'e']","['42', 'e']","['6', 'e']"
6572,r076,All companies (number of domestic employees) -> Small companies -> 20&#8211;49,All companies (number of domestic employees),Small companies,20&#8211;49,,,3,–,"['7,220', '']","['10,040', '']","['71', 'e']","['3', 'e']","['96', 'e']","['29', 'e']","['2,804', '']","['163', '']","['91', 'e']","['46', '']","['33', 'e']","['240', 'e']","['185', 'e']","['13', '']","['27', 'e']","['299', 'e']","['138', '']","['74', '']","['45', 'e']","['42', 'e']","['36', 'e']","['23', 'i']","['276', '']","['1,073', '']","['258', 'e']","['212', '']","['14', 'e']","['82', 'e']","['13', '']"
6572,r077,All companies (number of domestic employees) -> Medium companies,All companies (number of domestic employees),Medium companies,,,,2,,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
6572,r078,All companies (number of domestic employees) -> Medium companies -> 50&#8211;99,All companies (number of domestic employees),Medium companies,50&#8211;99,,,3,–,"['4,720', '']","['11,492', '']","['48', 'e']","['4', 'e']","['108', '']","['17', 'e']","['3,279', '']","['118', '']","['452', '']","['15', '']","['10', 'e']","['256', '']","['121', '']","['4', 'e']","['20', '']","['339', '']","['130', '']","['63', '']","['46', '']","['117', '']","['52', 'e']","['14', '']","['162', '']","['1,810', '']","['293', '']","['130', '']","['23', '']","['72', '']","['11', 'i']"
6572,r079,All companies (number of domestic employees) -> Medium companies -> 100&#8211;249,All companies (number of domestic employees),Medium companies,100&#8211;249,,,3,–,"['4,350', '']","['16,520', '']","['126', '']","['7', '']","['131', '']","['55', '']","['5,208', '']","['313', '']","['199', '']","['24', '']","['16', '']","['333', '']","['237', '']","['4', 'e']","['64', '']","['425', '']","['182', '']","['74', '']","['164', '']","['69', '']","['74', '']","['11', 'e']","['328', '']","['1,797', '']","['417', '']","['368', '']","['20', '']","['155', '']","['20', '']"
6572,r080,All companies (number of domestic employees) -> Large companies,All companies (number of domestic employees),Large companies,,,,2,,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
6572,r081,All companies (number of domestic employees) -> Large companies -> 250&#8211;499,All companies (number of domestic employees),Large companies,250&#8211;499,,,3,–,"['2,050', '']","['15,356', '']","['42', '']","['3', '']","['206', '']","['28', '']","['6,330', '']","['277', '']","['130', '']","['3', '']","['21', '']","['307', '']","['215', '']","['2', 'e']","['21', '']","['370', '']","['124', '']","['99', '']","['90', '']","['56', '']","['46', '']","['5', 'e']","['246', '']","['1,115', '']","['430', '']","['283', '']","['9', '']","['111', '']","['25', '']"
6572,r082,All companies (number of domestic employees) -> Large companies -> 500&#8211;999,All companies (number of domestic employees),Large companies,500&#8211;999,,,3,–,"['1,180', '']","['21,549', '']","['52', '']","['0 - 8', 'e']","['191', '']","['16', '']","['5,744', '']","['526', '']","['133', '']","['21', '']","['13', 'e']","['385', '']","['281', '']","['17', '']","['50', '']","['661', '']","['245', '']","['112', '']","['106', '']","['72', '']","['19', 'e']","['7', '']","['648', '']","['3,762', '']","['1,028', 'i']","['289', '']","['49', '']","['91', '']","['10', '']"
6572,r083,"All companies (number of domestic employees) -> Large companies -> 1,000&#8211;4,999",All companies (number of domestic employees),Large companies,"1,000&#8211;4,999",,,3,–,"['1,230', '']","['64,475', '']","['486', '']","['6', '']","['530', '']","['71', '']","['24,723', '']","['1,358', '']","['1,038', '']","['657', '']","['51', '']","['1,101', '']","['746', '']","['5', '']","['157', '']","['1,256', '']","['568', '']","['249', '']","['540', '']","['320', '']","['91', '']","['92', '']","['886', '']","['7,095', '']","['2,163', '']","['1,448', '']","['38', '']","['361', '']","['24', '']"
6572,r084,"All companies (number of domestic employees) -> Large companies -> 5,000&#8211;9,999",All companies (number of domestic employees),Large companies,"5,000&#8211;9,999",,,3,–,"['230', '']","['44,728', '']","['66', '']","['11', '']","['756', 'i']","['52', '']","['21,921', '']","['405', '']","['527', '']","['41', '']","['2', '']","['359', '']","['293', '']","['19', '']","['2,037', '']","['1,079', '']","['492', '']","['26', '']","['175', '']","['77', '']","['7', '']","['125', 'i']","['236', '']","['921', 'i']","['1,579', 'i']","['461', '']","['53', 'i']","['179', '']","['5 - 63', 'i']"
6572,r085,"All companies (number of domestic employees) -> Large companies -> 10,000&#8211;24,999",All companies (number of domestic employees),Large companies,"10,000&#8211;24,999",,,3,–,"['220', '']","['74,385', '']","['65', '']","['*', '']","['406', '']","['36', 'i']","['25,897', 'i']","['937', 'i']","['292', '']","['511', 'i']","['7', '']","['531', '']","['507', '']","['2', '']","['138', 'i']","['5,158', '']","['3,810', '']","['681', 'i']","['547', '']","['116', '']","['28', '']","['17', '']","['845', '']","['3,552', '']","['1,799', '']","['1,053', '']","['35', '']","['1,519', '']","['0 - 49', '']"
6572,r086,"All companies (number of domestic employees) -> Large companies -> 25,000 or more",All companies (number of domestic employees),Large companies,"25,000 or more",,,3,–,"['130', '']","['165,991', '']","['200', '']","['0 - 8', '']","['2,091', '']","['79', '']","['62,010', '']","['1,029', '']","['3,266', '']","['111', '']","['110', '']","['1,822', '']","['1,254', '']","['9', '']","['80', '']","['3,656', '']","['1,137', '']","['873', '']","['115', '']","['42', '']","['151', 'i']","['72', '']","['519', 'i']","['4,435', '']","['10,839', '']","['3,200', '']","['23', '']","['1,538', '']","['8', '']"
