table_id,row_id,time_period,column_level_1,column_level_2,column_hierarchy_depth,value
5995,r001_1,1,Baccalaureate-origin institution,,1,California Institute of Technology
5995,r001_2,1,S&E doctorate recipients,Number,2,977
5995,r001_3,1,S&E doctorate recipients,Institutional- yield ratio,2,40.9
5995,r001_4,1,Institutionalcontrol,,1,Private
5995,r001_5,1,2018 CarnegieClassification,,1,R1: doctoral universities
5995,r002_1,2,Baccalaureate-origin institution,,1,Harvey Mudd C.
5995,r002_2,2,S&E doctorate recipients,Number,2,535
5995,r002_3,2,S&E doctorate recipients,Institutional- yield ratio,2,28.7
5995,r002_4,2,Institutionalcontrol,,1,Private
5995,r002_5,2,2018 CarnegieClassification,,1,Baccalaureate colleges: arts and sciences focus
5995,r003_1,3,Baccalaureate-origin institution,,1,Massachusetts Institute of Technology
5995,r003_2,3,S&E doctorate recipients,Number,2,2309
5995,r003_3,3,S&E doctorate recipients,Institutional- yield ratio,2,17.8
5995,r003_4,3,Institutionalcontrol,,1,Private
5995,r003_5,3,2018 CarnegieClassification,,1,R1: doctoral universities
5995,r004_1,4,Baccalaureate-origin institution,,1,Swarthmore C.
5995,r004_2,4,S&E doctorate recipients,Number,2,628
5995,r004_3,4,S&E doctorate recipients,Institutional- yield ratio,2,15.7
5995,r004_4,4,Institutionalcontrol,,1,Private
5995,r004_5,4,2018 CarnegieClassification,,1,Baccalaureate colleges: arts and sciences focus
5995,r005_1,5,Baccalaureate-origin institution,,1,Reed C.
5995,r005_2,5,S&E doctorate recipients,Number,2,494
5995,r005_3,5,S&E doctorate recipients,Institutional- yield ratio,2,15.0
5995,r005_4,5,Institutionalcontrol,,1,Private
5995,r005_5,5,2018 CarnegieClassification,,1,Baccalaureate colleges: arts and sciences focus
5995,r006_1,6,Baccalaureate-origin institution,,1,Carleton C.
5995,r006_2,6,S&E doctorate recipients,Number,2,768
5995,r006_3,6,S&E doctorate recipients,Institutional- yield ratio,2,14.7
5995,r006_4,6,Institutionalcontrol,,1,Private
5995,r006_5,6,2018 CarnegieClassification,,1,Baccalaureate colleges: arts and sciences focus
5995,r007_1,7,Baccalaureate-origin institution,,1,Grinnell C.
5995,r007_2,7,S&E doctorate recipients,Number,2,478
5995,r007_3,7,S&E doctorate recipients,Institutional- yield ratio,2,12.1
5995,r007_4,7,Institutionalcontrol,,1,Private
5995,r007_5,7,2018 CarnegieClassification,,1,Baccalaureate colleges: arts and sciences focus
5995,r008_1,8,Baccalaureate-origin institution,,1,U. Chicago
5995,r008_2,8,S&E doctorate recipients,Number,2,1462
5995,r008_3,8,S&E doctorate recipients,Institutional- yield ratio,2,12.0
5995,r008_4,8,Institutionalcontrol,,1,Private
5995,r008_5,8,2018 CarnegieClassification,,1,R1: doctoral universities
5995,r009_1,9,Baccalaureate-origin institution,,1,Haverford C.
5995,r009_2,9,S&E doctorate recipients,Number,2,367
5995,r009_3,9,S&E doctorate recipients,Institutional- yield ratio,2,11.3
5995,r009_4,9,Institutionalcontrol,,1,Private
5995,r009_5,9,2018 CarnegieClassification,,1,Baccalaureate colleges: arts and sciences focus
5995,r010_1,10,Baccalaureate-origin institution,,1,Pomona C.
5995,r010_2,10,S&E doctorate recipients,Number,2,471
5995,r010_3,10,S&E doctorate recipients,Institutional- yield ratio,2,11.3
5995,r010_4,10,Institutionalcontrol,,1,Private
5995,r010_5,10,2018 CarnegieClassification,,1,Baccalaureate colleges: arts and sciences focus
5995,r011_1,11,Baccalaureate-origin institution,,1,Rice U.
5995,r011_2,11,S&E doctorate recipients,Number,2,924
5995,r011_3,11,S&E doctorate recipients,Institutional- yield ratio,2,10.9
5995,r011_4,11,Institutionalcontrol,,1,Private
5995,r011_5,11,2018 CarnegieClassification,,1,R1: doctoral universities
5995,r012_1,12,Baccalaureate-origin institution,,1,Princeton U.
5995,r012_2,12,S&E doctorate recipients,Number,2,1353
5995,r012_3,12,S&E doctorate recipients,Institutional- yield ratio,2,10.8
5995,r012_4,12,Institutionalcontrol,,1,Private
5995,r012_5,12,2018 CarnegieClassification,,1,R1: doctoral universities
5995,r013_1,13,Baccalaureate-origin institution,,1,"Williams C., Williamstown"
5995,r013_2,13,S&E doctorate recipients,Number,2,586
5995,r013_3,13,S&E doctorate recipients,Institutional- yield ratio,2,10.3
5995,r013_4,13,Institutionalcontrol,,1,Private
5995,r013_5,13,2018 CarnegieClassification,,1,Baccalaureate colleges: arts and sciences focus
5995,r014_1,14,Baccalaureate-origin institution,,1,Case Western Reserve U.
5995,r014_2,14,S&E doctorate recipients,Number,2,881
5995,r014_3,14,S&E doctorate recipients,Institutional- yield ratio,2,9.7
5995,r014_4,14,Institutionalcontrol,,1,Private
5995,r014_5,14,2018 CarnegieClassification,,1,R1: doctoral universities
5995,r015_1,15,Baccalaureate-origin institution,,1,Harvard U.
5995,r015_2,15,S&E doctorate recipients,Number,2,1864
5995,r015_3,15,S&E doctorate recipients,Institutional- yield ratio,2,9.5
5995,r015_4,15,Institutionalcontrol,,1,Private
5995,r015_5,15,2018 CarnegieClassification,,1,R1: doctoral universities
5995,r016_1,16,Baccalaureate-origin institution,,1,Stanford U.
5995,r016_2,16,S&E doctorate recipients,Number,2,1716
5995,r016_3,16,S&E doctorate recipients,Institutional- yield ratio,2,9.1
5995,r016_4,16,Institutionalcontrol,,1,Private
5995,r016_5,16,2018 CarnegieClassification,,1,R1: doctoral universities
5995,r017_1,17,Baccalaureate-origin institution,,1,Cornell U.
5995,r017_2,17,S&E doctorate recipients,Number,2,3262
5995,r017_3,17,S&E doctorate recipients,Institutional- yield ratio,2,9.0
5995,r017_4,17,Institutionalcontrol,,1,Private
5995,r017_5,17,2018 CarnegieClassification,,1,R1: doctoral universities
5995,r018_1,18,Baccalaureate-origin institution,,1,New Mexico Institute of Mining and Technology
5995,r018_2,18,S&E doctorate recipients,Number,2,177
5995,r018_3,18,S&E doctorate recipients,Institutional- yield ratio,2,8.6
5995,r018_4,18,Institutionalcontrol,,1,Public
5995,r018_5,18,2018 CarnegieClassification,,1,M3: master's institutions - smaller program
5995,r019_1,19,Baccalaureate-origin institution,,1,Yale U.
5995,r019_2,19,S&E doctorate recipients,Number,2,1226
5995,r019_3,19,S&E doctorate recipients,Institutional- yield ratio,2,8.4
5995,r019_4,19,Institutionalcontrol,,1,Private
5995,r019_5,19,2018 CarnegieClassification,,1,R1: doctoral universities
5995,r020_1,20,Baccalaureate-origin institution,,1,Cooper Union for the Advancement of Science and Art
5995,r020_2,20,S&E doctorate recipients,Number,2,183
5995,r020_3,20,S&E doctorate recipients,Institutional- yield ratio,2,8.4
5995,r020_4,20,Institutionalcontrol,,1,Private
5995,r020_5,20,2018 CarnegieClassification,,1,Baccalaureate colleges: diverse fields
5995,r021_1,21,Baccalaureate-origin institution,,1,Brown U.
5995,r021_2,21,S&E doctorate recipients,Number,2,1391
5995,r021_3,21,S&E doctorate recipients,Institutional- yield ratio,2,8.4
5995,r021_4,21,Institutionalcontrol,,1,Private
5995,r021_5,21,2018 CarnegieClassification,,1,R1: doctoral universities
5995,r022_1,22,Baccalaureate-origin institution,,1,Macalester C.
5995,r022_2,22,S&E doctorate recipients,Number,2,402
5995,r022_3,22,S&E doctorate recipients,Institutional- yield ratio,2,8.4
5995,r022_4,22,Institutionalcontrol,,1,Private
5995,r022_5,22,2018 CarnegieClassification,,1,Baccalaureate colleges: arts and sciences focus
5995,r023_1,23,Baccalaureate-origin institution,,1,U. Rochester
5995,r023_2,23,S&E doctorate recipients,Number,2,1103
5995,r023_3,23,S&E doctorate recipients,Institutional- yield ratio,2,8.3
5995,r023_4,23,Institutionalcontrol,,1,Private
5995,r023_5,23,2018 CarnegieClassification,,1,R1: doctoral universities
5995,r024_1,24,Baccalaureate-origin institution,,1,Amherst C.
5995,r024_2,24,S&E doctorate recipients,Number,2,393
5995,r024_3,24,S&E doctorate recipients,Institutional- yield ratio,2,8.3
5995,r024_4,24,Institutionalcontrol,,1,Private
5995,r024_5,24,2018 CarnegieClassification,,1,Baccalaureate colleges: arts and sciences focus
5995,r025_1,25,Baccalaureate-origin institution,,1,Whitman C.
5995,r025_2,25,S&E doctorate recipients,Number,2,323
5995,r025_3,25,S&E doctorate recipients,Institutional- yield ratio,2,8.1
5995,r025_4,25,Institutionalcontrol,,1,Private
5995,r025_5,25,2018 CarnegieClassification,,1,Baccalaureate colleges: arts and sciences focus
5995,r026_1,26,Baccalaureate-origin institution,,1,Bryn Mawr C.
5995,r026_2,26,S&E doctorate recipients,Number,2,274
5995,r026_3,26,S&E doctorate recipients,Institutional- yield ratio,2,8.1
5995,r026_4,26,Institutionalcontrol,,1,Private
5995,r026_5,26,2018 CarnegieClassification,,1,Baccalaureate colleges: arts and sciences focus
5995,r027_1,27,Baccalaureate-origin institution,,1,Carnegie Mellon U.
5995,r027_2,27,S&E doctorate recipients,Number,2,1123
5995,r027_3,27,S&E doctorate recipients,Institutional- yield ratio,2,8.0
5995,r027_4,27,Institutionalcontrol,,1,Private
5995,r027_5,27,2018 CarnegieClassification,,1,R1: doctoral universities
5995,r028_1,28,Baccalaureate-origin institution,,1,Duke U.
5995,r028_2,28,S&E doctorate recipients,Number,2,1336
5995,r028_3,28,S&E doctorate recipients,Institutional- yield ratio,2,7.9
5995,r028_4,28,Institutionalcontrol,,1,Private
5995,r028_5,28,2018 CarnegieClassification,,1,R1: doctoral universities
5995,r029_1,29,Baccalaureate-origin institution,,1,Wellesley C.
5995,r029_2,29,S&E doctorate recipients,Number,2,510
5995,r029_3,29,S&E doctorate recipients,Institutional- yield ratio,2,7.8
5995,r029_4,29,Institutionalcontrol,,1,Private
5995,r029_5,29,2018 CarnegieClassification,,1,Baccalaureate colleges: arts and sciences focus
5995,r030_1,30,Baccalaureate-origin institution,,1,Oberlin C.
5995,r030_2,30,S&E doctorate recipients,Number,2,587
5995,r030_3,30,S&E doctorate recipients,Institutional- yield ratio,2,7.8
5995,r030_4,30,Institutionalcontrol,,1,Private
5995,r030_5,30,2018 CarnegieClassification,,1,Baccalaureate colleges: arts and sciences focus
5995,r031_1,31,Baccalaureate-origin institution,,1,Johns Hopkins U.
5995,r031_2,31,S&E doctorate recipients,Number,2,1221
5995,r031_3,31,S&E doctorate recipients,Institutional- yield ratio,2,7.8
5995,r031_4,31,Institutionalcontrol,,1,Private
