table_id,row_id,region_country_or_economy_full_path,region_country_or_economy_level_1,region_country_or_economy_level_2,region_country_or_economy_level_3,region_country_or_economy_level_4,region_country_or_economy_hierarchy_depth,field_economies_by_income_status,field_2000_fractional_count,field_2000_whole_count,field_2001_fractional_count,field_2001_whole_count,field_2002_fractional_count,field_2002_whole_count,field_2003_fractional_count,field_2003_whole_count,field_2004_fractional_count,field_2004_whole_count,field_2005_fractional_count,field_2005_whole_count,field_2006_fractional_count,field_2006_whole_count,field_2007_fractional_count,field_2007_whole_count,field_2008_fractional_count,field_2008_whole_count,field_2009_fractional_count,field_2009_whole_count,field_2010_fractional_count,field_2010_whole_count,field_2011_fractional_count,field_2011_whole_count,field_2012_fractional_count,field_2012_whole_count,field_2013_fractional_count,field_2013_whole_count,field_2014_fractional_count,field_2014_whole_count,field_2015_fractional_count,field_2015_whole_count,field_2016_fractional_count,field_2016_whole_count,field_2017_fractional_count,field_2017_whole_count,field_2018_fractional_count,field_2018_whole_count
1834,r001,World,World,,,,1,,35501.0,35501,38011.0,38011,41901.0,41901,44107.0,44107,47218.0,47218,52648.0,52648,56233.0,56233,60648.0,60648,67686.0,67686,74929.0,74929,83965.0,83965,91322.0,91322,93791.0,93791,99372.0,99372,103019.0,103019,108007.0,108007,112395.0,112395,117776.0,117776,121121.0,121121
1834,r002,World -> North America,World,North America,,,2,,17216.14,18143,18680.17,19638,19908.46,20907,20884.07,22156,22042.03,23380,23980.79,25526,24573.08,26403,25561.24,27551,27086.7,29268,28763.32,30892,30799.54,33078,32120.83,34624,31816.35,34558,32946.48,35983,33679.4,36989,35144.06,38646,35098.93,38769,35724.09,39631,35762.92,39968
1834,r003,World -> North America -> Canada,World,North America,Canada,,3,High,1532.3,1739,1573.62,1782,1818.94,2037,1956.64,2256,2154.86,2499,2314.61,2677,2528.84,2967,2623.82,3114,2797.42,3316,3108.17,3644,3325.48,3914,3469.32,4112,3423.63,4134,3617.69,4388,3608.2,4433,3971.66,4833,3871.98,4785,3889.02,4813,3776.29,4766
1834,r004,World -> North America -> Greenland,World,North America,Greenland,,3,High,0.0,0,0.0,0,0.0,0,3.0,3,0.0,0,2.0,3,0.0,0,0.5,1,0.0,0,0.0,0,1.06,2,0.0,0,2.83,4,1.0,1,2.0,3,4.03,6,1.0,2,0.58,2,1.0,1
1834,r005,World -> North America -> Mexico,World,North America,Mexico,,3,Upper-middle,86.33,109,107.92,130,120.83,144,127.31,164,139.43,172,165.53,208,209.91,277,221.4,277,346.05,424,358.91,443,425.74,508,425.45,508,594.27,698,605.64,714,697.26,809,695.49,839,795.31,953,839.63,1000,967.95,1160
1834,r006,World -> North America -> United States,World,North America,United States,,3,High,15597.51,16512,16998.64,17937,17968.69,18961,18797.13,20049,19747.74,21070,21498.65,22983,21834.33,23595,22715.53,24633,23943.22,25999,25296.24,27333,27047.26,29193,28226.06,30569,27795.62,30379,28722.15,31560,29371.94,32469,30472.88,33705,30430.64,33835,30994.86,34607,31017.68,34911
1834,r007,World -> Central America and Caribbean,World,Central America and Caribbean,,,2,,43.26,57,50.89,65,58.24,76,65.43,87,68.15,87,92.77,124,94.3,124,109.24,152,111.03,149,111.15,153,127.14,166,111.16,156,155.78,211,125.02,176,161.69,219,171.7,243,170.3,251,214.8,302,186.35,264
1834,r008,World -> Central America and Caribbean -> Antigua and Barbuda,World,Central America and Caribbean,Antigua and Barbuda,,3,High,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1.0,1,0.5,1,1.13,2,1.0,1,0.0,0,0.0,0,0.25,1
1834,r009,"World -> Central America and Caribbean -> Bahamas, The",World,Central America and Caribbean,"Bahamas, The",,3,High,0.0,0,1.0,1,1.0,1,0.0,0,0.0,0,0.0,0,0.25,1,1.0,1,0.0,0,0.67,2,0.0,0,0.0,0,1.17,2,2.0,3,2.33,3,0.4,1,1.33,2,0.0,0,1.33,3
1834,r010,World -> Central America and Caribbean -> Barbados,World,Central America and Caribbean,Barbados,,3,High,6.0,6,8.08,10,10.17,11,3.75,5,6.08,8,6.0,6,9.25,10,12.0,13,5.75,9,8.94,11,11.0,11,8.5,9,13.87,16,8.0,8,11.83,14,12.67,14,7.25,10,9.25,10,6.33,10
1834,r011,World -> Central America and Caribbean -> Belize,World,Central America and Caribbean,Belize,,3,Upper-middle,0.0,0,0.0,0,0.0,0,1.6,2,0.0,0,0.0,0,0.5,1,0.0,0,0.17,1,0.83,1,0.0,0,1.0,1,0.0,0,0.0,0,0.06,1,0.0,0,0.83,2,0.0,0,0.33,1
1834,r012,World -> Central America and Caribbean -> Costa Rica,World,Central America and Caribbean,Costa Rica,,3,Upper-middle,6.2,10,1.67,3,5.95,8,2.08,5,5.67,8,7.73,11,11.57,18,10.69,16,16.34,24,5.7,13,14.36,20,11.96,17,26.53,34,18.37,26,27.54,42,29.55,40,32.82,45,49.08,70,49.04,62
1834,r013,World -> Central America and Caribbean -> Cuba,World,Central America and Caribbean,Cuba,,3,Upper-middle,4.39,6,6.67,7,3.58,5,6.55,7,1.7,3,11.56,17,7.85,12,7.26,10,10.58,17,14.48,21,5.15,10,16.14,22,13.73,20,14.49,20,22.38,28,22.34,30,20.19,30,33.17,43,26.46,35
1834,r014,World -> Central America and Caribbean -> Dominica,World,Central America and Caribbean,Dominica,,3,Upper-middle,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1.0,1,0.33,1,0.0,0,0.5,1,0.25,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
1834,r015,World -> Central America and Caribbean -> Dominican Republic,World,Central America and Caribbean,Dominican Republic,,3,Upper-middle,2.0,3,0.0,0,1.5,2,0.5,1,1.58,3,4.76,6,2.0,3,1.5,2,0.05,1,0.0,0,1.2,2,2.0,2,2.25,4,6.12,9,5.53,8,3.08,6,4.18,10,10.96,16,6.04,9
1834,r016,World -> Central America and Caribbean -> El Salvador,World,Central America and Caribbean,El Salvador,,3,Lower-middle,0.0,0,0.0,0,0.42,2,0.0,0,1.0,2,1.83,3,2.0,2,0.0,0,0.25,1,0.0,0,1.5,2,0.5,1,0.0,0,0.5,1,0.0,0,2.55,7,0.33,1,1.79,4,1.54,3
1834,r017,World -> Central America and Caribbean -> Grenada,World,Central America and Caribbean,Grenada,,3,Upper-middle,0.0,0,0.0,0,0.0,0,1.5,2,0.0,0,0.0,0,0.67,1,0.5,1,0.0,0,1.0,1,0.0,0,1.5,4,0.5,1,1.33,2,0.0,0,0.0,0,1.0,1,1.5,2,1.83,3
1834,r018,World -> Central America and Caribbean -> Guatemala,World,Central America and Caribbean,Guatemala,,3,Upper-middle,2.0,2,1.0,1,0.0,0,1.2,2,1.5,2,0.83,2,2.67,4,2.26,6,1.28,5,4.04,7,4.75,7,2.37,6,4.5,7,9.43,15,4.74,9,11.68,21,10.73,20,12.15,19,13.93,24
1834,r019,World -> Central America and Caribbean -> Haiti,World,Central America and Caribbean,Haiti,,3,Low,0.5,1,0.0,0,0.0,0,0.0,0,0.0,0,0.5,1,1.5,2,0.0,0,0.0,0,0.5,1,2.17,3,2.0,2,0.0,0,1.5,2,1.25,2,1.9,4,0.5,1,0.83,2,1.5,3
1834,r020,World -> Central America and Caribbean -> Honduras,World,Central America and Caribbean,Honduras,,3,Lower-middle,0.83,2,1.17,2,1.83,4,0.73,2,0.17,1,0.5,1,0.0,0,0.0,0,2.1,4,0.0,0,1.33,2,1.75,3,3.58,6,0.92,3,4.43,9,1.01,4,0.58,2,3.87,10,3.4,6
1834,r021,World -> Central America and Caribbean -> Jamaica,World,Central America and Caribbean,Jamaica,,3,Upper-middle,6.37,9,11.17,13,8.17,10,8.83,11,19.83,23,13.17,16,15.83,18,29.61,38,39.75,45,18.07,20,20.49,27,17.76,24,20.27,26,12.93,19,27.21,33,23.73,31,29.56,41,23.2,30,16.76,23
