table_id,row_id,industry_and_company_size_full_path,industry_and_company_size_level_1,industry_and_company_size_level_2,industry_and_company_size_level_3,industry_and_company_size_level_4,industry_and_company_size_level_5,industry_and_company_size_hierarchy_depth,field_naics_code,field_total,field_salaries_wages_and_fringe_benefits,field_stock_based_compensation,field_temporary_staffing,field_expensed_equipment,field_materials_and_supplies,field_lease_and_rental_payments,field_depreciation,field_royalties_and_licensing_fees,field_other_purchased_services_except_r_d_,field_other
2694,r017,All industries -> Manufacturing industries -> Plastics and rubber products,All industries,Manufacturing industries,Plastics and rubber products,,,3,326,"['2,667', '  ']","['1,572', '  ']","['18', '  ']","['45', '  ']","['51', '  ']","['435', '  ']","['25', '  ']","['79', '  ']","['14', 'i ']","['34', '  ']","['392', '  ']"
2694,r018,All industries -> Manufacturing industries -> Nonmetallic mineral products,All industries,Manufacturing industries,Nonmetallic mineral products,,,3,327,"['1,361', '  ']","['712', 'i ']","['5', 'i ']","['33', 'i ']","['27', 'i ']","['135', 'i ']","['34', 'i ']","['73', 'i ']","['0', '  ']","['76', 'i ']","['266', 'i ']"
2694,r019,All industries -> Manufacturing industries -> Primary metals,All industries,Manufacturing industries,Primary metals,,,3,331,"['817', '  ']","['429', '  ']","['9', '  ']","['6', '  ']","['3', '  ']","['158', '  ']","['3', '  ']","['43', '  ']","['1', '  ']","['16', '  ']","['148', '  ']"
2694,r020,All industries -> Manufacturing industries -> Fabricated metal products,All industries,Manufacturing industries,Fabricated metal products,,,3,332,"['2,222', '  ']","['1,377', '  ']","['19', '  ']","['54', '  ']","['17', '  ']","['354', '  ']","['14', '  ']","['28', '  ']","['9', '  ']","['31', '  ']","['319', '  ']"
2694,r021,All industries -> Manufacturing industries -> Machinery,All industries,Manufacturing industries,Machinery,,,3,333,"['13,765', '  ']","['7,987', '  ']","['237', '  ']","['537', '  ']","['112', '  ']","['1,883', '  ']","['252', '  ']","['588', '  ']","['35', '  ']","['212', '  ']","['1,922', '  ']"
2694,r022,All industries -> Manufacturing industries -> Machinery -> Agricultural implement,All industries,Manufacturing industries,Machinery,Agricultural implement,,4,33311,"['1,862', '  ']","['1,022', '  ']","['0', '  ']","['137', '  ']","['7', '  ']","['264', '  ']","['7', '  ']","['41', '  ']","['2', '  ']","['56', '  ']","['326', '  ']"
2694,r023,All industries -> Manufacturing industries -> Machinery -> Semiconductor machinery,All industries,Manufacturing industries,Machinery,Semiconductor machinery,,4,333242,"['3,623', '  ']","['1,756', '  ']","['186', '  ']","['12 - 32', '  ']","['29', '  ']","['470', '  ']","['71', '  ']","['274', '  ']","['0', '  ']","['23', '  ']","['779 - 804', '  ']"
2694,r024,"All industries -> Manufacturing industries -> Machinery -> Engine, turbine, and power transmission equipment",All industries,Manufacturing industries,Machinery,"Engine, turbine, and power transmission equipment",,4,3336,"['2,310', '  ']","['1,411', '  ']","['1', '  ']","['243 - 263', '  ']","['4', '  ']","['275', 'i ']","['10', '  ']","['95', '  ']","['0 - 34', '  ']","['3', '  ']","['211 - 270', 'i ']"
2694,r025,All industries -> Manufacturing industries -> Machinery -> Other machinery,All industries,Manufacturing industries,Machinery,Other machinery,,4,other 333,"['5,970', '  ']","['3,797', '  ']","['50', '  ']","['106 - 126', '  ']","['72', '  ']","['873', '  ']","['164', 'i ']","['178', '  ']","['0 - 34', '  ']","['130', '  ']","['543 - 603', '  ']"
2694,r026,All industries -> Manufacturing industries -> Computer and electronic products,All industries,Manufacturing industries,Computer and electronic products,,,3,334,"['73,922', '  ']","['40,961', '  ']","['5,275', '  ']","['1,356', '  ']","['1,601', '  ']","['4,390', '  ']","['1,751', '  ']","['4,363', '  ']","['615', '  ']","['3,675', '  ']","['9,935', '  ']"
2694,r027,All industries -> Manufacturing industries -> Computer and electronic products -> Communications equipment,All industries,Manufacturing industries,Computer and electronic products,Communications equipment,,4,3342,"['11,822', '  ']","['7,019', '  ']","['745', '  ']","['425', '  ']","['174', '  ']","['362', '  ']","['808', '  ']","['592', '  ']","['45', '  ']","['130', '  ']","['1,524', '  ']"
2694,r028,All industries -> Manufacturing industries -> Computer and electronic products -> Semiconductor and other electronic components,All industries,Manufacturing industries,Computer and electronic products,Semiconductor and other electronic components,,4,3344,"['28,642', '  ']","['15,739', 'i ']","['1,297', 'i ']","['427', 'i ']","['310', 'i ']","['1,789', 'i ']","['309', 'i ']","['2,306', 'i ']","['289', 'i ']","['1,830', 'i ']","['4,346', 'i ']"
2694,r029,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments",,4,3345,"['10,864', '  ']","['6,917', '  ']","['326', '  ']","['321', '  ']","['126', '  ']","['956', '  ']","['102', '  ']","['228', '  ']","['6', '  ']","['379', '  ']","['1,502', '  ']"
2694,r030,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments -> Electromedical, electrotherapeutic, and irradiation apparatus",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments","Electromedical, electrotherapeutic, and irradiation apparatus",5,"334510, 334517","['3,046', '  ']","['1,684', '  ']","['178', '  ']","['104', '  ']","['32', '  ']","['217', '  ']","['52', '  ']","['71', '  ']","['2', '  ']","['203', '  ']","['503', '  ']"
2694,r031,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments -> Search, detection, navigation, guidance, aeronautical, and nautical system and instrument",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments","Search, detection, navigation, guidance, aeronautical, and nautical system and instrument",5,334511,"['3,388', '  ']","['2,361', '  ']","['32 - 57', '  ']","['119', '  ']","['13 - 62', '  ']","['326', '  ']","['14', '  ']","['69', '  ']","['1', '  ']","['80 - 111', '  ']","['322 - 374', '  ']"
2694,r032,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments -> Other measuring and controlling device",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments",Other measuring and controlling device,5,other 3345,"['4,430', '  ']","['2,872', '  ']","['91 - 116', '  ']","['98', '  ']","['32 - 81', '  ']","['412', '  ']","['36', '  ']","['89', '  ']","['2', '  ']","['66 - 97', '  ']","['626 - 676', '  ']"
2694,r033,All industries -> Manufacturing industries -> Computer and electronic products -> Other computer and electronic products,All industries,Manufacturing industries,Computer and electronic products,Other computer and electronic products,,4,other 334,"['22,594', '  ']","['11,285', '  ']","['2,907', '  ']","['184', '  ']","['991', '  ']","['1,283', '  ']","['532', '  ']","['1,238', '  ']","['275', '  ']","['1,336', '  ']","['2,563', '  ']"
2694,r034,"All industries -> Manufacturing industries -> Electrical equipment, appliances, and components",All industries,Manufacturing industries,"Electrical equipment, appliances, and components",,,3,335,"['4,222', '  ']","['2,819', '  ']","['50', '  ']","['138', '  ']","['32', '  ']","['323', '  ']","['86', '  ']","['101', '  ']","['5', '  ']","['162', '  ']","['506', '  ']"
2694,r035,All industries -> Manufacturing industries -> Transportation equipment,All industries,Manufacturing industries,Transportation equipment,,,3,336,"['35,894', '  ']","['20,140', '  ']","['13', '  ']","['1,531', '  ']","['933', '  ']","['5,095', '  ']","['282', '  ']","['808', '  ']","['259', '  ']","['450', '  ']","['6,384', '  ']"
2694,r036,"All industries -> Manufacturing industries -> Transportation equipment -> Motor vehicles, bodies, trailers, and parts",All industries,Manufacturing industries,Transportation equipment,"Motor vehicles, bodies, trailers, and parts",,4,3361–63,"['23,080', '  ']","['13,902', '  ']","['5', '  ']","['1,308', '  ']","['895', '  ']","['3,721', '  ']","['250', '  ']","['682', '  ']","['251', '  ']","['190', '  ']","['1,876', '  ']"
2694,r037,All industries -> Manufacturing industries -> Transportation equipment -> Aerospace products and parts,All industries,Manufacturing industries,Transportation equipment,Aerospace products and parts,,4,3364,"['11,160', '  ']","['5,136', '  ']","['2 - 4', '  ']","['173', '  ']","['7 - 34', '  ']","['1,054', '  ']","['20 - 23', '  ']","['103', '  ']","['0 - 5', '  ']","['249', '  ']","['4,378 - 4,417', '  ']"
2694,r038,"All industries -> Manufacturing industries -> Transportation equipment -> Aerospace products and parts -> Aircraft, aircraft engine, and aircraft parts",All industries,Manufacturing industries,Transportation equipment,Aerospace products and parts,"Aircraft, aircraft engine, and aircraft parts",5,336411–13,"['10,746', '  ']","['4,935', '  ']","['2', '  ']","['151', '  ']","['6 - 33', '  ']","['993', '  ']","['21', '  ']","['102', '  ']","['0 - 5', '  ']","['247', '  ']","['4,257 - 4,292', '  ']"
2694,r039,"All industries -> Manufacturing industries -> Transportation equipment -> Aerospace products and parts -> Guided missile, space vehicle, and related parts",All industries,Manufacturing industries,Transportation equipment,Aerospace products and parts,"Guided missile, space vehicle, and related parts",5,"336414–15, 336419","['414', '  ']","['201', '  ']","['0 - 2', '  ']","['21', '  ']","['1', '  ']","['62', '  ']","['0 - 3', '  ']","['*', '  ']","['0', '  ']","['3', '  ']","['119 - 128', '  ']"
2694,r040,"All industries -> Manufacturing industries -> Transportation equipment -> Military armored vehicle, tank, and tank component",All industries,Manufacturing industries,Transportation equipment,"Military armored vehicle, tank, and tank component",,4,336992,"['6', '  ']","['3', '  ']","['0', '  ']","['*', 'i ']","['*', 'i ']","['0 - 2', '  ']","['*', 'i ']","['*', 'i ']","['*', 'i ']","['*', '  ']","['0 - 4', '  ']"
2694,r041,All industries -> Manufacturing industries -> Transportation equipment -> Other transportation,All industries,Manufacturing industries,Transportation equipment,Other transportation,,4,other 336,"['1,649', '  ']","['1,098', '  ']","['3 - 6', '  ']","['50', '  ']","['3 - 31', '  ']","['317 - 321', '  ']","['8 - 13', '  ']","['23', '  ']","['3 - 9', '  ']","['10', '  ']","['88 - 131', '  ']"
2694,r042,All industries -> Manufacturing industries -> Furniture and related products,All industries,Manufacturing industries,Furniture and related products,,,3,337,"['404', '  ']","['288', '  ']","['1', '  ']","['9', '  ']","['1', '  ']","['50', '  ']","['2', '  ']","['3', '  ']","['2', '  ']","['5', '  ']","['44', '  ']"
2694,r043,All industries -> Manufacturing industries -> Miscellaneous,All industries,Manufacturing industries,Miscellaneous,,,3,339,"['16,807', '  ']","['9,735', '  ']","['394', '  ']","['646', '  ']","['266', '  ']","['1,377', '  ']","['117', '  ']","['554', '  ']","['117', '  ']","['840', '  ']","['2,762', '  ']"
2694,r044,All industries -> Manufacturing industries -> Miscellaneous -> Medical equipment and supplies,All industries,Manufacturing industries,Miscellaneous,Medical equipment and supplies,,4,3391,"['14,267', '  ']","['7,895', '  ']","['366', '  ']","['597', '  ']","['246', '  ']","['1,155', '  ']","['104', '  ']","['521', '  ']","['105', '  ']","['802', '  ']","['2,476', '  ']"
2694,r045,All industries -> Manufacturing industries -> Miscellaneous -> Other miscellaneous manufacturing,All industries,Manufacturing industries,Miscellaneous,Other miscellaneous manufacturing,,4,3399,"['2,540', '  ']","['1,839', '  ']","['28', '  ']","['49', '  ']","['20', '  ']","['222', '  ']","['14', '  ']","['33', '  ']","['11', '  ']","['38', '  ']","['287', '  ']"
2694,r046,All industries -> Nonmanufacturing industries,All industries,Nonmanufacturing industries,,,,2,"21–23, 42–81","['143,123', '  ']","['88,067', '  ']","['17,704', '  ']","['7,660', '  ']","['3,158', '  ']","['2,934', '  ']","['2,967', '  ']","['4,413', '  ']","['292', '  ']","['1,908', '  ']","['14,019', '  ']"
2694,r047,"All industries -> Nonmanufacturing industries -> Mining, quarrying, oil and gas extraction, and support activities",All industries,Nonmanufacturing industries,"Mining, quarrying, oil and gas extraction, and support activities",,,3,21,"['1,775', '  ']","['1,153', '  ']","['46', '  ']","['133 - 143', '  ']","['13 - 19', '  ']","['149', '  ']","['13 - 25', '  ']","['0 - 52', '  ']","['0', '  ']","['6 - 37', '  ']","['155 - 219', '  ']"
2694,r048,All industries -> Nonmanufacturing industries -> Utilities,All industries,Nonmanufacturing industries,Utilities,,,3,22,"['224', '  ']","['80 - 131', '  ']","['*', '  ']","['11', '  ']","['0 - 3', '  ']","['0 - 8', '  ']","['1', '  ']","['5', '  ']","['4', '  ']","['27', '  ']","['34 - 85', '  ']"
2694,r049,All industries -> Nonmanufacturing industries -> Wholesale trade,All industries,Nonmanufacturing industries,Wholesale trade,,,3,42,"['881', 'i ']","['612', 'i ']","['0', '  ']","['5 - 15', 'i ']","['2', '  ']","['81 - 93', 'i ']","['0 - 5', '  ']","['0 - 4', 'i ']","['1', 'i ']","['9 - 21', '  ']","['130 - 142', 'i ']"
2694,r050,All industries -> Nonmanufacturing industries -> Electronic shopping and electronic auctions,All industries,Nonmanufacturing industries,Electronic shopping and electronic auctions,,,3,454111–12,"['11,557', 'i ']","['6,011 - 6,107', 'i ']","['1,509 - 1,865', 'i ']","['0 - 279', 'i ']","['102 - 116', 'i ']","['0 - 106', 'i ']","['0 - 125', 'i ']","['199 - 645', '  ']","['3', 'i ']","['0 - 54', 'i ']","['2,289 - 2,742', '  ']"
2694,r051,All industries -> Nonmanufacturing industries -> Transportation and warehousing,All industries,Nonmanufacturing industries,Transportation and warehousing,,,3,48–49,"['935', '  ']","['662 - 671', '  ']","['9', '  ']","['84', '  ']","['16', '  ']","['103', '  ']","['8', '  ']","['17 - 26', '  ']","['*', '  ']","['15', '  ']","['12', '  ']"
2694,r052,All industries -> Nonmanufacturing industries -> Information,All industries,Nonmanufacturing industries,Information,,,3,51,"['93,487', '  ']","['56,547', '  ']","['14,727', '  ']","['4,221', '  ']","['2,420', '  ']","['1,177', '  ']","['2,421', '  ']","['2,706', '  ']","['183', '  ']","['1,314 - 1,344', '  ']","['7,738 - 7,775', '  ']"
2694,r053,All industries -> Nonmanufacturing industries -> Information -> Publishing,All industries,Nonmanufacturing industries,Information,Publishing,,4,511,"['32,281', '  ']","['21,064', '  ']","['3,524', '  ']","['1,286', '  ']","['258', '  ']","['401', '  ']","['301', '  ']","['434', '  ']","['78', '  ']","['1,017', '  ']","['3,918', '  ']"
2694,r054,"All industries -> Nonmanufacturing industries -> Information -> Publishing -> Newspaper, periodical, book, and directory publishers",All industries,Nonmanufacturing industries,Information,Publishing,"Newspaper, periodical, book, and directory publishers",5,5111,"['131', '  ']","['90', '  ']","['0', '  ']","['8', '  ']","['1', 'i ']","['*', 'i ']","['1', 'i ']","['14', 'i ']","['*', '  ']","['5', 'i ']","['11', 'i ']"
2694,r055,All industries -> Nonmanufacturing industries -> Information -> Publishing -> Software publishers,All industries,Nonmanufacturing industries,Information,Publishing,Software publishers,5,5112,"['32,150', '  ']","['20,974', '  ']","['3,524', '  ']","['1,278', '  ']","['256', '  ']","['401', '  ']","['300', '  ']","['420', '  ']","['78', '  ']","['1,012', '  ']","['3,907', '  ']"
2694,r056,All industries -> Nonmanufacturing industries -> Information -> Telecommunications,All industries,Nonmanufacturing industries,Information,Telecommunications,,4,517,"['3,631', '  ']","['2,481 - 2,540', '  ']","['129 - 157', 'i ']","['168', '  ']","['16 - 20', '  ']","['554', 'i ']","['133 - 143', 'i ']","['22 - 30', '  ']","['1', '  ']","['11 - 42', '  ']","['0 - 38', '  ']"
2694,r057,"All industries -> Nonmanufacturing industries -> Information -> Data processing, hosting, and related services",All industries,Nonmanufacturing industries,Information,"Data processing, hosting, and related services",,4,518,"['23,115', '  ']","['15,791', '  ']","['2,830 - 2,846', '  ']","['522', '  ']","['281', '  ']","['142 - 147', '  ']","['522', '  ']","['451', '  ']","['87', '  ']","['179', '  ']","['2,289 - 2,305', '  ']"
2694,r058,All industries -> Nonmanufacturing industries -> Information -> Other information,All industries,Nonmanufacturing industries,Information,Other information,,4,other 51,"['34,459', '  ']","['17,152 - 17,212', '  ']","['8,201 - 8,229', '  ']","['2,245', '  ']","['1,860 - 1,864', '  ']","['74 - 79', '  ']","['1,455 - 1,465', '  ']","['1,790 - 1,798', '  ']","['16', '  ']","['76 - 107', '  ']","['1,478 - 1,520', 'i ']"
2694,r059,All industries -> Nonmanufacturing industries -> Finance and insurance,All industries,Nonmanufacturing industries,Finance and insurance,,,3,52,"['7,426', '  ']","['4,391', '  ']","['217', 'i ']","['1,788', '  ']","['74', '  ']","['63', 'i ']","['46', '  ']","['290', '  ']","['8', '  ']","['120', '  ']","['430', '  ']"
2694,r060,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing,All industries,Nonmanufacturing industries,Real estate and rental and leasing,,,3,53,"['1,022', '  ']","['608', '  ']","['84', '  ']","['27', '  ']","['23', '  ']","['4', '  ']","['5', '  ']","['44', '  ']","['*', '  ']","['9', '  ']","['218', '  ']"
2694,r061,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing -> Lessors of nonfinancial intangible assets (except copyrighted works),All industries,Nonmanufacturing industries,Real estate and rental and leasing,Lessors of nonfinancial intangible assets (except copyrighted works),,4,533,"['6', '  ']","['*', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['6', '  ']","['*', 'i ']"
2694,r062,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing -> Other real estate and rental and leasing,All industries,Nonmanufacturing industries,Real estate and rental and leasing,Other real estate and rental and leasing,,4,other 53,"['1,016', '  ']","['607', '  ']","['84', '  ']","['27', '  ']","['23', '  ']","['4', '  ']","['5', '  ']","['44', '  ']","['*', '  ']","['4', '  ']","['218', '  ']"
2694,r063,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",,,3,54,"['22,374', '  ']","['15,544', '  ']","['709', '  ']","['997', '  ']","['486', '  ']","['1,124', '  ']","['242', '  ']","['601 - 691', '  ']","['86', '  ']","['295', '  ']","['2,196 - 2,292', '  ']"
2694,r064,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Architectural, engineering, and related services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services","Architectural, engineering, and related services",,4,5413,"['2,277', '  ']","['1,983', '  ']","['7', '  ']","['47', '  ']","['3', '  ']","['81', '  ']","['9', '  ']","['0 - 65', '  ']","['1', '  ']","['4', '  ']","['74 - 146', 'i ']"
2694,r065,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Computer systems design and related services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Computer systems design and related services,,4,5415,"['13,633', '  ']","['9,367', '  ']","['542', '  ']","['643', '  ']","['411', '  ']","['491', '  ']","['109', '  ']","['483', '  ']","['14', '  ']","['96', '  ']","['1,478', '  ']"
2694,r066,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,,4,5417,"['2,424', '  ']","['1,335', '  ']","['31', '  ']","['105', '  ']","['44', '  ']","['214', '  ']","['64', '  ']","['82', '  ']","['51', '  ']","['111', '  ']","['388', '  ']"
2694,r067,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Research and development in biotechnology",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,Research and development in biotechnology,5,541711,"['820', '  ']","['451', '  ']","['12', '  ']","['47', '  ']","['8', 'i ']","['79', '  ']","['18', '  ']","['30', '  ']","['47', '  ']","['20', '  ']","['110', '  ']"
2694,r068,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Research and development in the physical, engineering, and life sciences (except biotechnology)",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,"Research and development in the physical, engineering, and life sciences (except biotechnology)",5,541712,"['1,577', '  ']","['868', '  ']","['19', '  ']","['58', '  ']","['26', '  ']","['135', '  ']","['45', '  ']","['52', '  ']","['4', '  ']","['91', '  ']","['277', '  ']"
2694,r069,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Research and development in the social sciences and humanities",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,Research and development in the social sciences and humanities,5,541720,"['27', '  ']","['17', '  ']","['0', '  ']","['0', '  ']","['9', '  ']","['0', '  ']","['*', '  ']","['*', '  ']","['0', '  ']","['0', '  ']","['1', '  ']"
2694,r070,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Other professional, scientific, and technical services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services","Other professional, scientific, and technical services",,4,other 54,"['4,041', '  ']","['2,859', '  ']","['129', '  ']","['203', '  ']","['29', '  ']","['339', '  ']","['60', '  ']","['0 - 61', 'i ']","['20', 'i ']","['84', '  ']","['254 - 322', '  ']"
2694,r071,All industries -> Nonmanufacturing industries -> Health care services,All industries,Nonmanufacturing industries,Health care services,,,3,621–23,"['1,401', '  ']","['676', '  ']","['51', 'i ']","['109', '  ']","['4', 'i ']","['125', 'i ']","['93 - 105', 'i ']","['26 - 48', 'i ']","['5', 'i ']","['0 - 22', '  ']","['257 - 279', 'i ']"
2694,r072,All industries -> Nonmanufacturing industries -> Other nonmanufacturing,All industries,Nonmanufacturing industries,Other nonmanufacturing,,,3,"23, 44–45 (excluding 454111–12), 55–56, 624, 71–72, 81","['2,041', '  ']","['1,687 - 1,751', '  ']","['0 - 348', '  ']","['0 - 279', '  ']","['5', '  ']","['0 - 106', '  ']","['0 - 125', '  ']","['0 - 348', '  ']","['2', '  ']","['0 - 54', '  ']","['0 - 348', '  ']"
2694,r073,All companies (number of domestic employees),All companies (number of domestic employees),,,,,1,–,"['377,806', '  ']","['211,925', '  ']","['28,203', '  ']","['16,489', '  ']","['6,871', '  ']","['24,609', '  ']","['6,812', '  ']","['14,772', '  ']","['2,674', '  ']","['11,922', '  ']","['53,529', '  ']"
