table_id,row_id,time_period,value
5843,r001,World,na
5843,r002,World,7637
5843,r003,World,8496
5843,r004,World,7073
5843,r005,World,7245
5843,r006,World,7665
5843,r007,World,8146
5843,r008,World,8640
5843,r009,World,8091
5843,r010,World,8767
5843,r011,World,9310
5843,r012,World,9433
5843,r013,World,9719
5843,r014,World,10755
5843,r015,World,12565
5843,r016,World,15036
5843,r017,World,15147
5843,r018,World,15950
5843,r019,World,18480
5843,r020,World,20282
5843,r021,World,21055
5843,r022,World,21616
5843,r023,World,21991
5843,r024,World,26042
5843,r025,World -> North America,na
5843,r026,World -> North America,1596
5843,r027,World -> North America,1693
5843,r028,World -> North America,1493
5843,r029,World -> North America,1420
5843,r030,World -> North America,1318
5843,r031,World -> North America,1409
5843,r032,World -> North America,1327
5843,r033,World -> North America,1018
5843,r034,World -> North America,1203
5843,r035,World -> North America,1088
5843,r036,World -> North America,1089
5843,r037,World -> North America,1124
5843,r038,World -> North America,1432
5843,r039,World -> North America,1499
5843,r040,World -> North America,1517
5843,r041,World -> North America,1536
5843,r042,World -> North America,1587
5843,r043,World -> North America,1625
5843,r044,World -> North America,1613
5843,r045,World -> North America,1617
5843,r046,World -> North America,1488
5843,r047,World -> North America,1654
5843,r048,World -> North America,1679
5843,r049,World -> North America -> Canada,High
5843,r050,World -> North America -> Canada,93
5843,r051,World -> North America -> Canada,94
5843,r052,World -> North America -> Canada,83
5843,r053,World -> North America -> Canada,91
5843,r054,World -> North America -> Canada,81
5843,r055,World -> North America -> Canada,80
5843,r056,World -> North America -> Canada,85
5843,r057,World -> North America -> Canada,56
5843,r058,World -> North America -> Canada,84
5843,r059,World -> North America -> Canada,55
5843,r060,World -> North America -> Canada,56
5843,r061,World -> North America -> Canada,77
5843,r062,World -> North America -> Canada,71
5843,r063,World -> North America -> Canada,93
5843,r064,World -> North America -> Canada,96
5843,r065,World -> North America -> Canada,97
5843,r066,World -> North America -> Canada,98
5843,r067,World -> North America -> Canada,117
5843,r068,World -> North America -> Canada,103
5843,r069,World -> North America -> Canada,108
5843,r070,World -> North America -> Canada,91
5843,r071,World -> North America -> Canada,112
5843,r072,World -> North America -> Canada,121
5843,r073,World -> North America -> Mexico,Upper middle
5843,r074,World -> North America -> Mexico,0
5843,r075,World -> North America -> Mexico,2
5843,r076,World -> North America -> Mexico,1
5843,r077,World -> North America -> Mexico,2
5843,r078,World -> North America -> Mexico,5
5843,r079,World -> North America -> Mexico,1
5843,r080,World -> North America -> Mexico,2
5843,r081,World -> North America -> Mexico,1
5843,r082,World -> North America -> Mexico,1
5843,r083,World -> North America -> Mexico,1
5843,r084,World -> North America -> Mexico,1
5843,r085,World -> North America -> Mexico,2
5843,r086,World -> North America -> Mexico,3
5843,r087,World -> North America -> Mexico,3
5843,r088,World -> North America -> Mexico,2
5843,r089,World -> North America -> Mexico,3
5843,r090,World -> North America -> Mexico,4
5843,r091,World -> North America -> Mexico,7
5843,r092,World -> North America -> Mexico,16
5843,r093,World -> North America -> Mexico,15
5843,r094,World -> North America -> Mexico,21
5843,r095,World -> North America -> Mexico,26
5843,r096,World -> North America -> Mexico,5
5843,r097,World -> North America -> United States,High
5843,r098,World -> North America -> United States,1502
5843,r099,World -> North America -> United States,1597
5843,r100,World -> North America -> United States,1410
5843,r101,World -> North America -> United States,1327
5843,r102,World -> North America -> United States,1233
5843,r103,World -> North America -> United States,1328
5843,r104,World -> North America -> United States,1240
5843,r105,World -> North America -> United States,961
