table_id,row_id,industry_and_company_size_full_path,industry_and_company_size_level_1,industry_and_company_size_level_2,industry_and_company_size_level_3,industry_and_company_size_level_4,industry_and_company_size_level_5,industry_and_company_size_hierarchy_depth,field_naics_code,field_total,field_salaries_wages_and_fringe_benefits,field_stock_based_compensation,field_temporary_staffing,field_expensed_equipment,field_materials_and_supplies,field_lease_and_rental_payments,field_depreciation,field_royalties_and_licensing_fees,field_other_purchased_services_except_r_d_,field_other
8825,r011,All industries -> Manufacturing industries -> Chemicals -> Basic chemicals,All industries,Manufacturing industries,Chemicals,Basic chemicals,,4,3251,"['171', '&nbsp;']","['125', '&nbsp;']","['*', '&nbsp;']","['0 - 15', '&nbsp;']","['2', '&nbsp;']","['14', '&nbsp;']","['*', '&nbsp;']","['11', '&nbsp;']","['3', '&nbsp;']","['4', '&nbsp;']","['0 - 15', '&nbsp;']"
8825,r012,"All industries -> Manufacturing industries -> Chemicals -> Resin, synthetic rubber, and artificial synthetic fibers and filaments",All industries,Manufacturing industries,Chemicals,"Resin, synthetic rubber, and artificial synthetic fibers and filaments",,4,3252,"['73', '&nbsp;']","['62', '&nbsp;']","['*', 'i']","['1', '&nbsp;']","['*', 'i']","['1', '&nbsp;']","['*', 'i']","['9', '&nbsp;']","['*', 'i']","['*', 'i']","['1', 'i']"
8825,r013,"All industries -> Manufacturing industries -> Chemicals -> Pesticide, fertilizer, and other agricultural chemicals",All industries,Manufacturing industries,Chemicals,"Pesticide, fertilizer, and other agricultural chemicals",,4,3253,"['284 - 291', '&nbsp;']","['113 - 150', '&nbsp;']","['0', '&nbsp;']","['78 - 98', '&nbsp;']","['0', '&nbsp;']","['0 - 20', '&nbsp;']","['8', '&nbsp;']","['18', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0 - 44', '&nbsp;']"
8825,r014,All industries -> Manufacturing industries -> Chemicals -> Pharmaceuticals and medicines,All industries,Manufacturing industries,Chemicals,Pharmaceuticals and medicines,,4,3254,"['10,918', '&nbsp;']","['6,136', '&nbsp;']","['417', '&nbsp;']","['993', '&nbsp;']","['61', '&nbsp;']","['697', '&nbsp;']","['147', '&nbsp;']","['694', '&nbsp;']","['37', '&nbsp;']","['215', 'i']","['1,522', '&nbsp;']"
8825,r015,"All industries -> Manufacturing industries -> Chemicals -> Soap, cleaning compound, and toilet preparation",All industries,Manufacturing industries,Chemicals,"Soap, cleaning compound, and toilet preparation",,4,3256,"['189', '&nbsp;']","['115', '&nbsp;']","['*', 'i']","['4', '&nbsp;']","['*', 'i']","['7', '&nbsp;']","['8', '&nbsp;']","['14', '&nbsp;']","['1', '&nbsp;']","['5', '&nbsp;']","['35', '&nbsp;']"
8825,r016,"All industries -> Manufacturing industries -> Chemicals -> Paint, coating, adhesive, and other chemicals",All industries,Manufacturing industries,Chemicals,"Paint, coating, adhesive, and other chemicals",,4,"3255, 3259","['32 - 39', '&nbsp;']","['0 - 33', '&nbsp;']","['0', '&nbsp;']","['*', '&nbsp;']","['5', '&nbsp;']","['0 - 20', '&nbsp;']","['*', '&nbsp;']","['1', '&nbsp;']","['0', '&nbsp;']","['1', '&nbsp;']","['0 - 33', '&nbsp;']"
8825,r017,All industries -> Manufacturing industries -> Plastics and rubber products,All industries,Manufacturing industries,Plastics and rubber products,,,3,326,"['26', '&nbsp;']","['11', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['5', '&nbsp;']","['5', '&nbsp;']","['0', '&nbsp;']","['1', '&nbsp;']","['0', '&nbsp;']","['*', '&nbsp;']","['4', 'i']"
8825,r018,All industries -> Manufacturing industries -> Nonmetallic mineral products,All industries,Manufacturing industries,Nonmetallic mineral products,,,3,327,"['98', '&nbsp;']","['66', '&nbsp;']","['0', '&nbsp;']","['1', '&nbsp;']","['*', '&nbsp;']","['1', '&nbsp;']","['*', '&nbsp;']","['8', '&nbsp;']","['0', '&nbsp;']","['2', 'i']","['21', '&nbsp;']"
8825,r019,All industries -> Manufacturing industries -> Primary metals,All industries,Manufacturing industries,Primary metals,,,3,331,"['20', '&nbsp;']","['9', '&nbsp;']","['*', 'i']","['1', '&nbsp;']","['*', 'i']","['5', '&nbsp;']","['*', '&nbsp;']","['*', '&nbsp;']","['*', 'i']","['1', '&nbsp;']","['4', '&nbsp;']"
8825,r020,All industries -> Manufacturing industries -> Fabricated metal products,All industries,Manufacturing industries,Fabricated metal products,,,3,332,"['60', '&nbsp;']","['35', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['2', '&nbsp;']","['21', '&nbsp;']","['0', '&nbsp;']","['1', '&nbsp;']","['0', '&nbsp;']","['*', '&nbsp;']","['1', 'i']"
8825,r021,All industries -> Manufacturing industries -> Machinery,All industries,Manufacturing industries,Machinery,,,3,333,"['1,152', '&nbsp;']","['848', '&nbsp;']","['1', '&nbsp;']","['20', '&nbsp;']","['2', 'i']","['156', '&nbsp;']","['3', '&nbsp;']","['63', '&nbsp;']","['1', '&nbsp;']","['10', '&nbsp;']","['48', '&nbsp;']"
8825,r022,All industries -> Manufacturing industries -> Machinery -> Agricultural implement,All industries,Manufacturing industries,Machinery,Agricultural implement,,4,33311,"['10 - 52', '&nbsp;']","['0 - 45', '&nbsp;']","['0', '&nbsp;']","['1', '&nbsp;']","['0', '&nbsp;']","['4', '&nbsp;']","['0 - 3', '&nbsp;']","['0 - 13', '&nbsp;']","['*', '&nbsp;']","['3', '&nbsp;']","['0 - 33', '&nbsp;']"
8825,r023,All industries -> Manufacturing industries -> Machinery -> Semiconductor machinery,All industries,Manufacturing industries,Machinery,Semiconductor machinery,,4,333242,"['686', '&nbsp;']","['579', '&nbsp;']","['0', '&nbsp;']","['5', '&nbsp;']","['*', '&nbsp;']","['45', '&nbsp;']","['1', '&nbsp;']","['50', '&nbsp;']","['*', '&nbsp;']","['2', '&nbsp;']","['4', '&nbsp;']"
8825,r024,"All industries -> Manufacturing industries -> Machinery -> Engine, turbine, and power transmission equipment",All industries,Manufacturing industries,Machinery,"Engine, turbine, and power transmission equipment",,4,3336,"['122', '&nbsp;']","['74', '&nbsp;']","['1', '&nbsp;']","['0', '&nbsp;']","['*', '&nbsp;']","['32', '&nbsp;']","['*', '&nbsp;']","['2', '&nbsp;']","['0', '&nbsp;']","['*', '&nbsp;']","['13', '&nbsp;']"
8825,r025,All industries -> Manufacturing industries -> Machinery -> Other machinery,All industries,Manufacturing industries,Machinery,Other machinery,,4,other 333,"['292 - 334', '&nbsp;']","['149 - 197', '&nbsp;']","['0', '&nbsp;']","['15', '&nbsp;']","['2', 'i']","['76', '&nbsp;']","['0 - 3', '&nbsp;']","['0 - 13', 'i']","['*', '&nbsp;']","['6', '&nbsp;']","['0 - 33', '&nbsp;']"
8825,r026,All industries -> Manufacturing industries -> Computer and electronic products,All industries,Manufacturing industries,Computer and electronic products,,,3,334,"['11,030', '&nbsp;']","['7,806', 'i']","['73', 'i']","['265', '&nbsp;']","['81', '&nbsp;']","['1,207', '&nbsp;']","['116', '&nbsp;']","['305', '&nbsp;']","['89', '&nbsp;']","['232', '&nbsp;']","['856', '&nbsp;']"
8825,r027,All industries -> Manufacturing industries -> Computer and electronic products -> Communications equipment,All industries,Manufacturing industries,Computer and electronic products,Communications equipment,,4,3342,"['996', 'i']","['753', 'i']","['18', 'i']","['61', 'i']","['3', 'i']","['38', 'i']","['15', 'i']","['12', 'i']","['1', '&nbsp;']","['19 - 68', 'i']","['23 - 72', 'i']"
8825,r028,All industries -> Manufacturing industries -> Computer and electronic products -> Semiconductor and other electronic components,All industries,Manufacturing industries,Computer and electronic products,Semiconductor and other electronic components,,4,3344,"['2,380', '&nbsp;']","['1,597', '&nbsp;']","['40', 'i']","['61', '&nbsp;']","['18', '&nbsp;']","['76', '&nbsp;']","['69', '&nbsp;']","['130', '&nbsp;']","['87', '&nbsp;']","['87', '&nbsp;']","['216', '&nbsp;']"
8825,r029,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments",,4,3345,"['7,493', '&nbsp;']","['5,366', 'i']","['15', '&nbsp;']","['139', '&nbsp;']","['59', '&nbsp;']","['1,079', '&nbsp;']","['30', '&nbsp;']","['157', '&nbsp;']","['1', '&nbsp;']","['79', '&nbsp;']","['570', '&nbsp;']"
8825,r030,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments -> Electromedical, electrotherapeutic, and irradiation apparatus",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments","Electromedical, electrotherapeutic, and irradiation apparatus",5,"334510, 334517","['251', '&nbsp;']","['150', '&nbsp;']","['0', '&nbsp;']","['20', '&nbsp;']","['1', '&nbsp;']","['20', '&nbsp;']","['4', '&nbsp;']","['6', '&nbsp;']","['1', '&nbsp;']","['7', '&nbsp;']","['42', '&nbsp;']"
8825,r031,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments -> Search, detection, navigation, guidance, aeronautical, and nautical system and instrument",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments","Search, detection, navigation, guidance, aeronautical, and nautical system and instrument",5,334511,"['7,025', 'i']","['5,083', 'i']","['0 - 15', '&nbsp;']","['114', '&nbsp;']","['57', '&nbsp;']","['1,045', '&nbsp;']","['24', '&nbsp;']","['145', '&nbsp;']","['0', '&nbsp;']","['46', '&nbsp;']","['492 - 513', '&nbsp;']"
8825,r032,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments -> Other measuring and controlling device",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments",Other measuring and controlling device,5,other 3345,"['217', '&nbsp;']","['132', '&nbsp;']","['0 - 15', '&nbsp;']","['5', '&nbsp;']","['1', '&nbsp;']","['14', '&nbsp;']","['2', '&nbsp;']","['5', '&nbsp;']","['0', '&nbsp;']","['26', '&nbsp;']","['14 - 35', '&nbsp;']"
8825,r033,All industries -> Manufacturing industries -> Computer and electronic products -> Other computer and electronic products,All industries,Manufacturing industries,Computer and electronic products,Other computer and electronic products,,4,other 334,"['161', '&nbsp;']","['90', '&nbsp;']","['1', '&nbsp;']","['4', '&nbsp;']","['1', '&nbsp;']","['14', '&nbsp;']","['3', '&nbsp;']","['6', '&nbsp;']","['*', 'i']","['0 - 46', '&nbsp;']","['0 - 46', '&nbsp;']"
8825,r034,"All industries -> Manufacturing industries -> Electrical equipment, appliances, and components",All industries,Manufacturing industries,"Electrical equipment, appliances, and components",,,3,335,"['506', '&nbsp;']","['321', '&nbsp;']","['1', '&nbsp;']","['48', '&nbsp;']","['7', '&nbsp;']","['52', '&nbsp;']","['2', '&nbsp;']","['20', '&nbsp;']","['6', '&nbsp;']","['13', '&nbsp;']","['36', '&nbsp;']"
8825,r035,All industries -> Manufacturing industries -> Transportation equipment,All industries,Manufacturing industries,Transportation equipment,,,3,336,"['18,564', '&nbsp;']","['10,536', 'i']","['3', '&nbsp;']","['287', 'i']","['52', '&nbsp;']","['3,064', 'i']","['269', '&nbsp;']","['241', 'i']","['152', '&nbsp;']","['410', '&nbsp;']","['3,550', '&nbsp;']"
8825,r036,"All industries -> Manufacturing industries -> Transportation equipment -> Motor vehicles, bodies, trailers, and parts",All industries,Manufacturing industries,Transportation equipment,"Motor vehicles, bodies, trailers, and parts",,4,3361–63,"['3,599', '&nbsp;']","['1,884', '&nbsp;']","['3', '&nbsp;']","['163', 'i']","['25', '&nbsp;']","['439', 'i']","['203', '&nbsp;']","['130', 'i']","['132', '&nbsp;']","['105 - 198', 'i']","['418 - 517', 'i']"
8825,r037,All industries -> Manufacturing industries -> Transportation equipment -> Aerospace products and parts,All industries,Manufacturing industries,Transportation equipment,Aerospace products and parts,,4,3364,"['13,803', 'i']","['7,953', 'i']","['0', '&nbsp;']","['102', 'i']","['17', '&nbsp;']","['2,428', 'i']","['31', '&nbsp;']","['87', 'i']","['0', '&nbsp;']","['213', '&nbsp;']","['2,972', '&nbsp;']"
8825,r038,"All industries -> Manufacturing industries -> Transportation equipment -> Aerospace products and parts -> Aircraft, aircraft engine, and aircraft parts",All industries,Manufacturing industries,Transportation equipment,Aerospace products and parts,"Aircraft, aircraft engine, and aircraft parts",5,336411–13,"['13,011', 'i']","['7,419', 'i']","['0', '&nbsp;']","['77', 'i']","['17', '&nbsp;']","['2,260', 'i']","['31', '&nbsp;']","['87', 'i']","['0', '&nbsp;']","['213', '&nbsp;']","['2,907', '&nbsp;']"
8825,r039,"All industries -> Manufacturing industries -> Transportation equipment -> Aerospace products and parts -> Guided missile, space vehicle, and related parts",All industries,Manufacturing industries,Transportation equipment,Aerospace products and parts,"Guided missile, space vehicle, and related parts",5,"336414–15, 336419","['793', '&nbsp;']","['534', '&nbsp;']","['0', '&nbsp;']","['25', '&nbsp;']","['0', '&nbsp;']","['168', '&nbsp;']","['*', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['65', '&nbsp;']"
8825,r040,"All industries -> Manufacturing industries -> Transportation equipment -> Military armored vehicle, tank, and tank component",All industries,Manufacturing industries,Transportation equipment,"Military armored vehicle, tank, and tank component",,4,336992,"['6', '&nbsp;']","['2', '&nbsp;']","['0', '&nbsp;']","['1', '&nbsp;']","['0', '&nbsp;']","['2', '&nbsp;']","['*', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0 - 2', '&nbsp;']","['0 - 3', '&nbsp;']"
8825,r041,All industries -> Manufacturing industries -> Transportation equipment -> Other transportation,All industries,Manufacturing industries,Transportation equipment,Other transportation,,4,other 336,"['1,155', '&nbsp;']","['698', 'i']","['*', 'i']","['20', 'i']","['10', 'i']","['195', 'i']","['34', 'i']","['23', 'i']","['20', 'i']","['0 - 90', 'i']","['62 - 158', 'i']"
8825,r042,All industries -> Manufacturing industries -> Furniture and related products,All industries,Manufacturing industries,Furniture and related products,,,3,337,"['3', '&nbsp;']","['2', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['*', '&nbsp;']","['*', '&nbsp;']","['*', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['1', '&nbsp;']"
8825,r043,All industries -> Manufacturing industries -> Miscellaneous,All industries,Manufacturing industries,Miscellaneous,,,3,339,"['215 - 233', '&nbsp;']","['84 - 145', '&nbsp;']","['0', '&nbsp;']","['17', '&nbsp;']","['1', '&nbsp;']","['29 - 54', '&nbsp;']","['1', '&nbsp;']","['5 - 26', '&nbsp;']","['*', '&nbsp;']","['9', '&nbsp;']","['24 - 61', '&nbsp;']"
8825,r044,All industries -> Manufacturing industries -> Miscellaneous -> Medical equipment and supplies,All industries,Manufacturing industries,Miscellaneous,Medical equipment and supplies,,4,3391,"['173', '&nbsp;']","['85', '&nbsp;']","['0', '&nbsp;']","['16', '&nbsp;']","['1', '&nbsp;']","['30', '&nbsp;']","['1', '&nbsp;']","['5', '&nbsp;']","['0', '&nbsp;']","['9', '&nbsp;']","['25', '&nbsp;']"
8825,r045,All industries -> Manufacturing industries -> Miscellaneous -> Other miscellaneous manufacturing,All industries,Manufacturing industries,Miscellaneous,Other miscellaneous manufacturing,,4,3399,"['42 - 60', '&nbsp;']","['0 - 60', '&nbsp;']","['0', '&nbsp;']","['*', '&nbsp;']","['*', '&nbsp;']","['0 - 25', '&nbsp;']","['*', '&nbsp;']","['0 - 21', '&nbsp;']","['*', '&nbsp;']","['0', '&nbsp;']","['0 - 37', '&nbsp;']"
8825,r046,All industries -> Nonmanufacturing industries,All industries,Nonmanufacturing industries,,,,2,"21–23, 42–81","['27,608', '&nbsp;']","['15,338', '&nbsp;']","['298', '&nbsp;']","['995', '&nbsp;']","['150', '&nbsp;']","['2,317', '&nbsp;']","['536', '&nbsp;']","['988', 'i']","['21', '&nbsp;']","['3,473', 'i']","['3,494', '&nbsp;']"
8825,r047,"All industries -> Nonmanufacturing industries -> Mining, quarrying, oil and gas extraction, and support activities",All industries,Nonmanufacturing industries,"Mining, quarrying, oil and gas extraction, and support activities",,,3,21,"['45', '&nbsp;']","['25', 'i']","['0', '&nbsp;']","['*', 'i']","['1', 'i']","['*', 'i']","['1', 'i']","['1', 'i']","['1', 'i']","['*', 'i']","['15', 'i']"
8825,r048,All industries -> Nonmanufacturing industries -> Utilities,All industries,Nonmanufacturing industries,Utilities,,,3,22,"['40', '&nbsp;']","['9', '&nbsp;']","['1', '&nbsp;']","['3', '&nbsp;']","['*', '&nbsp;']","['4', '&nbsp;']","['*', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['6', '&nbsp;']","['18', '&nbsp;']"
8825,r049,All industries -> Nonmanufacturing industries -> Wholesale trade,All industries,Nonmanufacturing industries,Wholesale trade,,,3,42,"['58', '&nbsp;']","['33', 'i']","['0', '&nbsp;']","['4', 'i']","['*', '&nbsp;']","['6', 'i']","['*', '&nbsp;']","['3', '&nbsp;']","['0', '&nbsp;']","['3', '&nbsp;']","['8', 'i']"
8825,r050,All industries -> Nonmanufacturing industries -> Electronic shopping and electronic auctions,All industries,Nonmanufacturing industries,Electronic shopping and electronic auctions,,,3,454111–12,"['2 - 50', '&nbsp;']","['0 - 47', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['*', '&nbsp;']","['0', '&nbsp;']","['3', '&nbsp;']","['0 - 7', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0 - 25', '&nbsp;']"
8825,r051,All industries -> Nonmanufacturing industries -> Transportation and warehousing,All industries,Nonmanufacturing industries,Transportation and warehousing,,,3,48–49,"['3', '&nbsp;']","['2', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['1', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['*', 'i']"
8825,r052,All industries -> Nonmanufacturing industries -> Information,All industries,Nonmanufacturing industries,Information,,,3,51,"['1,113', '&nbsp;']","['855', '&nbsp;']","['33', '&nbsp;']","['27', '&nbsp;']","['3', '&nbsp;']","['55', '&nbsp;']","['12', '&nbsp;']","['27', '&nbsp;']","['*', '&nbsp;']","['36', '&nbsp;']","['65', '&nbsp;']"
8825,r053,All industries -> Nonmanufacturing industries -> Information -> Publishing,All industries,Nonmanufacturing industries,Information,Publishing,,4,511,"['509', '&nbsp;']","['381', '&nbsp;']","['2', '&nbsp;']","['11', '&nbsp;']","['1', '&nbsp;']","['50', '&nbsp;']","['3', '&nbsp;']","['19', '&nbsp;']","['0', '&nbsp;']","['5', '&nbsp;']","['38', '&nbsp;']"
8825,r054,"All industries -> Nonmanufacturing industries -> Information -> Publishing -> Newspaper, periodical, book, and directory publishers",All industries,Nonmanufacturing industries,Information,Publishing,"Newspaper, periodical, book, and directory publishers",5,5111,"['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']"
8825,r055,All industries -> Nonmanufacturing industries -> Information -> Publishing -> Software publishers,All industries,Nonmanufacturing industries,Information,Publishing,Software publishers,5,5112,"['509', '&nbsp;']","['381', '&nbsp;']","['2', '&nbsp;']","['11', '&nbsp;']","['1', '&nbsp;']","['50', '&nbsp;']","['3', '&nbsp;']","['19', '&nbsp;']","['0', '&nbsp;']","['5', '&nbsp;']","['38', '&nbsp;']"
8825,r056,All industries -> Nonmanufacturing industries -> Information -> Telecommunications,All industries,Nonmanufacturing industries,Information,Telecommunications,,4,517,"['54 - 66', '&nbsp;']","['33', '&nbsp;']","['0', '&nbsp;']","['8', '&nbsp;']","['2', '&nbsp;']","['*', '&nbsp;']","['0 - 9', '&nbsp;']","['0 - 7', '&nbsp;']","['*', '&nbsp;']","['1', '&nbsp;']","['0 - 24', '&nbsp;']"
8825,r057,"All industries -> Nonmanufacturing industries -> Information -> Data processing, hosting, and related services",All industries,Nonmanufacturing industries,Information,"Data processing, hosting, and related services",,4,518,"['446', '&nbsp;']","['385', '&nbsp;']","['0 - 32', '&nbsp;']","['3', '&nbsp;']","['*', '&nbsp;']","['5', '&nbsp;']","['2', '&nbsp;']","['2', '&nbsp;']","['0', '&nbsp;']","['0 - 32', '&nbsp;']","['0 - 28', '&nbsp;']"
8825,r058,All industries -> Nonmanufacturing industries -> Information -> Other information,All industries,Nonmanufacturing industries,Information,Other information,,4,other 51,"['91 - 105', '&nbsp;']","['55', '&nbsp;']","['0 - 32', '&nbsp;']","['4', '&nbsp;']","['*', '&nbsp;']","['*', '&nbsp;']","['0 - 9', '&nbsp;']","['0 - 7', '&nbsp;']","['0', '&nbsp;']","['0 - 32', '&nbsp;']","['0 - 28', '&nbsp;']"
8825,r059,All industries -> Nonmanufacturing industries -> Finance and insurance,All industries,Nonmanufacturing industries,Finance and insurance,,,3,52,"['92', '&nbsp;']","['72', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['20', '&nbsp;']"
8825,r060,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing,All industries,Nonmanufacturing industries,Real estate and rental and leasing,,,3,53,"['*', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['*', 'i']"
8825,r061,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing -> Lessors of nonfinancial intangible assets (except copyrighted works),All industries,Nonmanufacturing industries,Real estate and rental and leasing,Lessors of nonfinancial intangible assets (except copyrighted works),,4,533,"['*', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['*', 'i']"
8825,r062,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing -> Other real estate and rental and leasing,All industries,Nonmanufacturing industries,Real estate and rental and leasing,Other real estate and rental and leasing,,4,other 53,"['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']"
8825,r063,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",,,3,54,"['26,045', '&nbsp;']","['14,212', '&nbsp;']","['264', '&nbsp;']","['960', '&nbsp;']","['146', '&nbsp;']","['2,236', '&nbsp;']","['515', '&nbsp;']","['950', 'i']","['19', '&nbsp;']","['3,412', 'i']","['3,331', '&nbsp;']"
8825,r064,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Architectural, engineering, and related services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services","Architectural, engineering, and related services",,4,5413,"['2,001', '&nbsp;']","['1,226', '&nbsp;']","['2', '&nbsp;']","['101', '&nbsp;']","['8', '&nbsp;']","['312', '&nbsp;']","['39', '&nbsp;']","['7', '&nbsp;']","['*', '&nbsp;']","['48', '&nbsp;']","['258', '&nbsp;']"
