table_id,row_id,region_country_or_economy_full_path,region_country_or_economy_level_1,region_country_or_economy_level_2,region_country_or_economy_level_3,region_country_or_economy_level_4,region_country_or_economy_hierarchy_depth,field_economies_by_income_status,field_2000_fractional_count,field_2000_whole_count,field_2001_fractional_count,field_2001_whole_count,field_2002_fractional_count,field_2002_whole_count,field_2003_fractional_count,field_2003_whole_count,field_2004_fractional_count,field_2004_whole_count,field_2005_fractional_count,field_2005_whole_count,field_2006_fractional_count,field_2006_whole_count,field_2007_fractional_count,field_2007_whole_count,field_2008_fractional_count,field_2008_whole_count,field_2009_fractional_count,field_2009_whole_count,field_2010_fractional_count,field_2010_whole_count,field_2011_fractional_count,field_2011_whole_count,field_2012_fractional_count,field_2012_whole_count,field_2013_fractional_count,field_2013_whole_count,field_2014_fractional_count,field_2014_whole_count,field_2015_fractional_count,field_2015_whole_count,field_2016_fractional_count,field_2016_whole_count,field_2017_fractional_count,field_2017_whole_count,field_2018_fractional_count,field_2018_whole_count
1825,r001,World,World,,,,1,,126194.0,126194,136191.0,136191,145651.0,145651,156612.0,156612,184156.0,184156,225046.0,225046,235803.0,235803,246782.0,246782,271482.0,271482,291248.0,291248,316254.0,316254,336586.0,336586,342192.0,342192,362113.0,362113,373604.0,373604,383919.0,383919,401637.0,401637,421715.0,421715,433363.0,433363
1825,r002,World -> North America,World,North America,,,2,,41435.33,44590,39815.2,43030,45366.03,49525,47115.54,52410,55696.39,61892,64266.94,71775,60069.56,68518,59302.54,67938,63576.6,72335,63052.93,72070,68363.05,78329,68788.97,79136,69163.55,80457,69725.8,82180,70092.33,84282,66927.2,82093,68177.51,84666,69109.13,86637,65341.43,84502
1825,r003,World -> North America -> Canada,World,North America,Canada,,3,High,4187.71,4962,3956.02,4657,5070.69,5982,5060.85,6257,6234.18,7707,7415.4,9127,7319.16,9205,7461.35,9411,8323.86,10428,8228.4,10318,9273.49,11773,8438.25,10773,8887.41,11410,8960.69,11711,9363.29,12531,9139.23,12357,9632.53,13286,9375.62,13083,8864.89,12884
1825,r004,World -> North America -> Greenland,World,North America,Greenland,,3,High,0.17,1,0.0,0,0.0,0,0.0,0,0.0,0,0.48,2,0.25,1,0.14,1,0.0,0,0.0,0,0.0,0,0.27,2,0.0,0,0.83,1,0.05,1,0.0,0,0.08,2,0.0,0,0.56,6
1825,r005,World -> North America -> Mexico,World,North America,Mexico,,3,Upper-middle,604.63,731,705.25,849,769.88,953,850.62,1090,989.37,1260,1056.57,1326,1345.72,1705,1273.1,1593,1574.03,1935,1647.32,2024,1747.58,2176,2041.9,2485,1844.02,2310,1940.06,2403,1962.48,2471,1956.68,2440,2143.87,2747,2152.17,2726,2172.22,2776
1825,r006,World -> North America -> United States,World,North America,United States,,3,High,36642.82,39594,35153.93,38172,39525.46,43477,41204.07,46097,48472.84,54185,55794.5,62841,51404.43,59230,50567.95,58495,53678.7,61537,53177.21,61251,57341.97,66165,58308.56,67440,58432.12,68480,58824.21,69806,58766.52,71386,55831.29,69115,56401.03,70803,57581.34,72855,54303.77,70913
1825,r007,World -> Central America and Caribbean,World,Central America and Caribbean,,,2,,69.6,101,88.52,131,106.77,168,142.88,206,141.24,230,193.82,294,224.67,347,198.79,324,208.95,347,211.99,371,212.29,354,211.4,362,222.89,396,382.68,567,262.46,436,237.47,398,234.56,427,267.35,448,279.22,488
1825,r008,World -> Central America and Caribbean -> Antigua and Barbuda,World,Central America and Caribbean,Antigua and Barbuda,,3,High,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.83,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1.0,1,0.0,0,0.0,0
1825,r009,"World -> Central America and Caribbean -> Bahamas, The",World,Central America and Caribbean,"Bahamas, The",,3,High,0.0,0,1.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1.5,2,0.0,0,0.0,0,0.0,0,0.0,0,0.09,1,1.5,2,0.0,0,0.14,2,0.18,2,0.39,2,0.98,3
1825,r010,World -> Central America and Caribbean -> Barbados,World,Central America and Caribbean,Barbados,,3,High,0.67,2,3.0,3,2.5,3,1.25,3,2.5,4,0.83,2,1.5,2,0.25,1,0.13,1,4.46,6,0.5,1,1.83,4,4.08,9,2.06,5,1.97,5,1.53,5,5.22,8,2.63,4,2.21,5
1825,r011,World -> Central America and Caribbean -> Belize,World,Central America and Caribbean,Belize,,3,Upper-middle,0.0,0,0.0,0,0.0,0,0.0,0,0.5,1,0.0,0,0.0,0,0.0,0,1.0,1,0.2,1,0.0,0,0.0,0,0.13,1,0.83,2,0.0,0,0.0,0,0.5,1,0.0,0,0.0,0
1825,r012,World -> Central America and Caribbean -> Costa Rica,World,Central America and Caribbean,Costa Rica,,3,Upper-middle,3.83,5,0.0,0,1.8,6,2.87,4,4.67,12,4.2,11,2.63,8,16.54,28,14.13,27,9.53,27,20.6,37,14.25,33,22.89,48,26.0,48,20.04,32,35.33,68,38.04,76,68.22,102,64.08,113
1825,r013,World -> Central America and Caribbean -> Cuba,World,Central America and Caribbean,Cuba,,3,Upper-middle,28.37,41,36.62,59,29.79,49,49.72,71,28.93,49,47.7,78,49.63,87,35.37,70,73.01,119,56.09,104,48.69,81,71.28,119,66.41,116,209.42,279,80.13,140,94.45,147,53.65,102,72.97,120,72.67,136
1825,r014,World -> Central America and Caribbean -> Dominica,World,Central America and Caribbean,Dominica,,3,Upper-middle,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.4,1,1.0,1,0.0,0,0.0,0,0.0,0,1.17,2,2.86,5,0.0,0,0.25,1
1825,r015,World -> Central America and Caribbean -> Dominican Republic,World,Central America and Caribbean,Dominican Republic,,3,Upper-middle,0.0,0,0.33,1,1.2,3,1.33,2,2.21,6,1.2,5,1.33,2,0.83,2,0.92,3,1.67,5,1.35,4,0.13,1,1.74,5,1.83,4,2.06,5,0.25,1,0.33,1,2.37,5,4.65,10
1825,r016,World -> Central America and Caribbean -> El Salvador,World,Central America and Caribbean,El Salvador,,3,Lower-middle,0.0,0,0.0,0,0.0,0,0.33,1,0.09,1,3.0,3,5.79,9,5.5,6,9.81,14,4.0,6,5.83,9,3.08,5,3.0,4,2.62,6,1.78,4,2.4,4,5.8,10,4.33,5,27.24,33
1825,r017,World -> Central America and Caribbean -> Grenada,World,Central America and Caribbean,Grenada,,3,Upper-middle,0.0,0,2.0,2,0.0,0,0.0,0,0.4,1,0.13,1,0.0,0,0.0,0,0.0,0,0.0,0,0.14,1,0.0,0,0.0,0,0.75,1,0.0,0,0.24,2,0.2,1,0.0,0,0.28,2
1825,r018,World -> Central America and Caribbean -> Guatemala,World,Central America and Caribbean,Guatemala,,3,Upper-middle,0.38,1,0.2,1,0.29,1,0.0,0,0.36,1,1.0,1,1.58,3,0.0,0,0.72,2,1.81,3,1.0,1,0.9,5,0.38,2,3.03,5,2.93,8,0.23,2,2.9,9,4.15,10,1.42,4
1825,r019,World -> Central America and Caribbean -> Haiti,World,Central America and Caribbean,Haiti,,3,Low,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.33,1,1.08,2,1.13,2,0.1,1,0.5,2,0.38,1,1.38,3,0.0,0,2.87,5,1.3,3,0.46,2,1.82,6,1.6,5,0.0,0
1825,r020,World -> Central America and Caribbean -> Honduras,World,Central America and Caribbean,Honduras,,3,Lower-middle,0.2,1,0.0,0,0.14,1,0.25,1,0.33,1,0.0,0,2.84,5,0.4,2,0.2,1,2.09,5,1.89,3,0.66,4,1.13,5,0.98,6,3.75,7,0.63,3,9.53,13,2.62,9,4.45,9
1825,r021,World -> Central America and Caribbean -> Jamaica,World,Central America and Caribbean,Jamaica,,3,Upper-middle,5.0,5,2.07,3,11.38,16,6.83,8,5.88,8,1.83,5,3.25,7,5.83,11,5.48,10,9.67,15,1.63,3,9.05,13,3.0,5,5.33,7,6.42,9,13.67,18,10.88,19,8.71,14,1.97,4
1825,r022,World -> Central America and Caribbean -> Nicaragua,World,Central America and Caribbean,Nicaragua,,3,Lower-middle,0.0,0,0.0,0,1.67,3,1.4,4,2.95,6,2.33,3,3.25,6,1.79,5,2.71,7,3.17,9,2.0,6,2.25,6,2.69,5,1.0,2,4.25,5,0.49,3,2.23,5,1.71,4,14.5,19
1825,r023,World -> Central America and Caribbean -> Panama,World,Central America and Caribbean,Panama,,3,High,0.0,0,1.83,4,0.5,1,0.87,3,1.9,7,2.75,5,3.42,8,3.1,9,3.75,9,4.78,10,6.68,18,3.44,9,10.51,26,11.81,20,20.76,42,6.57,16,8.89,22,6.89,28,10.79,34
1825,r024,World -> Central America and Caribbean -> Puerto Rico,World,Central America and Caribbean,Puerto Rico,,3,High,26.21,38,32.8,46,48.11,72,59.69,87,68.13,100,99.24,138,128.56,182,105.94,149,70.29,111,80.24,131,83.62,139,73.66,123,76.99,131,92.93,151,82.37,140,69.54,111,59.15,107,74.17,125,49.13,90
1825,r025,World -> Central America and Caribbean -> Saint Kitts and Nevis,World,Central America and Caribbean,Saint Kitts and Nevis,,3,High,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.2,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
1825,r026,World -> Central America and Caribbean -> Saint Lucia,World,Central America and Caribbean,Saint Lucia,,3,Upper-middle,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1.33,2,0.0,0,0.4,2,0.0,0,0.0,0,0.0,0,0.05,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.17,1,1.0,1
1825,r027,World -> Central America and Caribbean -> Saint Vincent and the Grenadines,World,Central America and Caribbean,Saint Vincent and the Grenadines,,3,Upper-middle,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1.0,1,0.0,0,0.5,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.5,1
1825,r028,World -> Central America and Caribbean -> Trinidad and Tobago,World,Central America and Caribbean,Trinidad and Tobago,,3,High,4.94,8,8.67,11,9.4,14,18.33,23,22.38,36,26.94,39,19.82,27,19.71,35,26.5,43,32.95,51,37.58,51,28.42,41,29.85,39,19.73,26,34.72,41,10.39,14,31.38,43,16.42,22,23.09,29
1825,r029,World -> South America,World,South America,,,2,,1900.83,2205,2188.56,2518,2101.11,2497,2597.03,3112,2769.92,3332,3337.74,4002,4076.2,4846,3554.09,4303,4394.65,5308,5345.37,6331,5530.92,6711,6188.07,7372,6244.82,7571,7310.57,8736,7108.15,8814,7632.52,9437,7994.54,10023,8462.71,10472,8734.29,10939
1825,r030,World -> South America -> Argentina,World,South America,Argentina,,3,High,266.64,319,382.81,450,312.97,381,358.97,471,328.97,440,407.5,514,605.82,743,382.62,499,449.08,570,511.78,680,581.42,764,548.86,730,559.63,742,565.7,758,615.78,809,641.1,842,751.37,974,688.39,908,611.12,851
1825,r031,World -> South America -> Bolivia,World,South America,Bolivia,,3,Lower-middle,4.7,8,3.7,7,2.11,5,1.81,7,7.28,11,5.24,10,3.2,10,2.19,7,2.98,7,5.17,11,3.86,11,3.83,8,5.2,10,8.02,15,6.72,18,6.88,20,6.34,18,5.43,15,11.52,28
1825,r032,World -> South America -> Brazil,World,South America,Brazil,,3,Upper-middle,1333.11,1507,1459.93,1650,1396.71,1604,1813.31,2095,1951.81,2261,2372.58,2746,2709.68,3110,2573.2,2996,3041.84,3540,3921.72,4456,3761.37,4350,4387.3,5016,4277.91,4940,5155.37,5906,4706.65,5614,5264.72,6283,5152.46,6235,5535.88,6617,5756.56,6920
1825,r033,World -> South America -> Chile,World,South America,Chile,,3,High,141.81,177,138.72,180,196.53,257,203.74,268,213.63,298,256.91,363,325.93,472,250.62,369,367.71,551,364.01,517,457.08,707,398.16,590,510.58,798,462.03,716,605.01,990,603.92,949,763.31,1251,702.62,1134,712.18,1229
1825,r034,World -> South America -> Colombia,World,South America,Colombia,,3,Upper-middle,36.49,62,52.49,70,51.32,78,69.91,110,115.19,150,107.78,158,190.9,273,167.54,264,317.68,427,350.09,521,503.94,705,637.9,881,639.46,861,877.26,1143,895.96,1164,832.76,1109,900.68,1192,1027.49,1371,1040.05,1401
1825,r035,World -> South America -> Ecuador,World,South America,Ecuador,,3,Upper-middle,2.0,2,2.2,6,10.73,14,2.5,5,6.04,9,14.31,24,5.59,13,3.22,9,8.2,23,11.45,26,15.63,30,11.37,24,26.73,49,23.25,50,59.92,115,83.8,193,168.93,297,239.68,402,344.37,540
1825,r036,World -> South America -> Guyana,World,South America,Guyana,,3,Upper-middle,0.0,0,0.33,1,0.0,0,0.0,0,0.25,1,0.0,0,0.0,0,0.67,1,0.0,0,0.33,1,1.5,2,0.0,0,0.63,2,0.17,1,0.83,2,0.0,0,1.04,3,2.25,5,0.0,0
1825,r037,World -> South America -> Paraguay,World,South America,Paraguay,,3,Upper-middle,1.0,1,2.25,3,0.08,1,0.0,0,1.0,1,1.5,3,6.0,6,0.61,2,1.83,3,1.53,3,0.64,2,8.12,17,3.13,7,5.03,10,6.33,17,7.55,16,14.47,23,17.13,28,15.06,25
1825,r038,World -> South America -> Peru,World,South America,Peru,,3,Upper-middle,3.83,7,12.18,20,4.57,8,16.05,27,12.58,23,24.59,42,25.75,39,20.56,51,23.41,43,18.28,39,54.14,80,38.54,66,50.29,89,51.46,96,62.93,109,77.97,132,95.08,144,129.97,193,148.52,212
1825,r039,World -> South America -> Suriname,World,South America,Suriname,,3,Upper-middle,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1.0,1,1.0,1,0.13,1,0.0,0,0.83,2,0.67,2,2.37,4,0.0,0,1.15,4,0.0,0,1.0,1,0.0,0
