table_id,row_id,industry_and_company_size_full_path,industry_and_company_size_level_1,industry_and_company_size_level_2,industry_and_company_size_level_3,industry_and_company_size_level_4,industry_and_company_size_level_5,industry_and_company_size_hierarchy_depth,field_naics_code,field_total,field_basic_research,field_applied_research,field_development
12287,r001,All industries,All industries,,,,,1,"21–23, 31–33, 42–81","['608,058', '  ']","['35,918', '  ']","['80,834', '  ']","['491,307', '  ']"
12287,r002,All industries -> Manufacturing industries,All industries,Manufacturing industries,,,,2,31–33,"['326,998', '  ']","['26,083', '  ']","['53,647', '  ']","['247,268', '  ']"
12287,r003,All industries -> Manufacturing industries -> Food,All industries,Manufacturing industries,Food,,,3,311,"['D', '  ']","['D', '  ']","['1,075', '  ']","['5,222', '  ']"
12287,r004,All industries -> Manufacturing industries -> Beverage and tobacco products,All industries,Manufacturing industries,Beverage and tobacco products,,,3,312,"['660', '  ']","['77', '  ']","['175', '  ']","['408', '  ']"
12287,r005,"All industries -> Manufacturing industries -> Textile, apparel, and leather products",All industries,Manufacturing industries,"Textile, apparel, and leather products",,,3,313–16,"['D', '  ']","['D', '  ']","['82', '  ']","['476', '  ']"
12287,r006,All industries -> Manufacturing industries -> Wood products,All industries,Manufacturing industries,Wood products,,,3,321,"['254', '  ']","['17', '  ']","['19', '  ']","['217', '  ']"
12287,r007,All industries -> Manufacturing industries -> Paper,All industries,Manufacturing industries,Paper,,,3,322,"['1,004', '  ']","['131', '  ']","['224', '  ']","['649', '  ']"
12287,r008,All industries -> Manufacturing industries -> Printing and related support activities,All industries,Manufacturing industries,Printing and related support activities,,,3,323,"['164', '  ']","['8', '  ']","['38', '  ']","['118', 'i ']"
12287,r009,All industries -> Manufacturing industries -> Petroleum and coal products,All industries,Manufacturing industries,Petroleum and coal products,,,3,324,"['856', '  ']","['165', '  ']","['359', '  ']","['333', '  ']"
12287,r010,All industries -> Manufacturing industries -> Chemicals,All industries,Manufacturing industries,Chemicals,,,3,325,"['113,518', '  ']","['15,913', '  ']","['22,975', '  ']","['74,630', '  ']"
12287,r011,All industries -> Manufacturing industries -> Chemicals -> Basic chemicals,All industries,Manufacturing industries,Chemicals,Basic chemicals,,4,3251,"['D', '  ']","['389', '  ']","['707', '  ']","['D', '  ']"
12287,r012,"All industries -> Manufacturing industries -> Chemicals -> Resin, synthetic rubber, and artificial synthetic fibers and filaments",All industries,Manufacturing industries,Chemicals,"Resin, synthetic rubber, and artificial synthetic fibers and filaments",,4,3252,"['1,413', '  ']","['214', '  ']","['420', '  ']","['778', '  ']"
12287,r013,"All industries -> Manufacturing industries -> Chemicals -> Pesticide, fertilizer, and other agricultural chemicals",All industries,Manufacturing industries,Chemicals,"Pesticide, fertilizer, and other agricultural chemicals",,4,3253,"['D', '  ']","['124', '  ']","['264', '  ']","['D', '  ']"
12287,r014,All industries -> Manufacturing industries -> Chemicals -> Pharmaceuticals and medicines,All industries,Manufacturing industries,Chemicals,Pharmaceuticals and medicines,,4,3254,"['104,720', '  ']","['15,035', '  ']","['20,938', '  ']","['68,747', '  ']"
12287,r015,"All industries -> Manufacturing industries -> Chemicals -> Soap, cleaning compound, and toilet preparations",All industries,Manufacturing industries,Chemicals,"Soap, cleaning compound, and toilet preparations",,4,3256,"['D', '  ']","['75', '  ']","['380', '  ']","['D', '  ']"
12287,r016,"All industries -> Manufacturing industries -> Chemicals -> Paint, coating, adhesive, and other chemicals",All industries,Manufacturing industries,Chemicals,"Paint, coating, adhesive, and other chemicals",,4,"3255, 3259","['1,195', '  ']","['76', '  ']","['266', '  ']","['852', '  ']"
12287,r017,All industries -> Manufacturing industries -> Plastics and rubber products,All industries,Manufacturing industries,Plastics and rubber products,,,3,326,"['3,251', '  ']","['216', '  ']","['611', '  ']","['2,423', '  ']"
12287,r018,All industries -> Manufacturing industries -> Nonmetallic mineral products,All industries,Manufacturing industries,Nonmetallic mineral products,,,3,327,"['1,435', '  ']","['160', '  ']","['323', '  ']","['952', '  ']"
12287,r019,All industries -> Manufacturing industries -> Primary metals,All industries,Manufacturing industries,Primary metals,,,3,331,"['1,099', '  ']","['61', '  ']","['146', '  ']","['893', '  ']"
12287,r020,All industries -> Manufacturing industries -> Fabricated metal products,All industries,Manufacturing industries,Fabricated metal products,,,3,332,"['3,304', '  ']","['241', '  ']","['485', '  ']","['2,578', '  ']"
12287,r021,All industries -> Manufacturing industries -> Machinery,All industries,Manufacturing industries,Machinery,,,3,333,"['18,246', '  ']","['1,451', 'i ']","['2,637', '  ']","['14,158', '  ']"
12287,r022,All industries -> Manufacturing industries -> Machinery -> Agricultural implement,All industries,Manufacturing industries,Machinery,Agricultural implement,,4,33311,"['D', '  ']","['D', '  ']","['222', '  ']","['D', '  ']"
12287,r023,All industries -> Manufacturing industries -> Machinery -> Semiconductor machinery,All industries,Manufacturing industries,Machinery,Semiconductor machinery,,4,333242,"['5,390', '  ']","['670', 'i ']","['899', 'i ']","['3,821', '  ']"
12287,r024,"All industries -> Manufacturing industries -> Machinery -> Engine, turbine, and power transmission equipment",All industries,Manufacturing industries,Machinery,"Engine, turbine, and power transmission equipment",,4,3336,"['D', '  ']","['D', '  ']","['509', '  ']","['2,194', '  ']"
12287,r025,All industries -> Manufacturing industries -> Machinery -> Other machinery,All industries,Manufacturing industries,Machinery,Other machinery,,4,other 333,"['7,987', '  ']","['D', '  ']","['1,007', '  ']","['D', '  ']"
12287,r026,All industries -> Manufacturing industries -> Computer and electronic products,All industries,Manufacturing industries,Computer and electronic products,,,3,334,"['99,234', '  ']","['3,524', '  ']","['12,481', '  ']","['83,229', '  ']"
12287,r027,All industries -> Manufacturing industries -> Computer and electronic products -> Communications equipment,All industries,Manufacturing industries,Computer and electronic products,Communications equipment,,4,3342,"['10,870', '  ']","['222', '  ']","['1,100', '  ']","['9,547', '  ']"
