table_id,row_id,region_country_or_economy_full_path,region_country_or_economy_level_1,region_country_or_economy_level_2,region_country_or_economy_level_3,region_country_or_economy_level_4,region_country_or_economy_hierarchy_depth,field_1998_uspto_patents,field_1998_patent_families,field_1999_uspto_patents,field_1999_patent_families,field_2000_uspto_patents,field_2000_patent_families,field_2001_uspto_patents,field_2001_patent_families,field_2002_uspto_patents,field_2002_patent_families,field_2003_uspto_patents,field_2003_patent_families,field_2004_uspto_patents,field_2004_patent_families,field_2005_uspto_patents,field_2005_patent_families,field_2006_uspto_patents,field_2006_patent_families,field_2007_uspto_patents,field_2007_patent_families,field_2008_uspto_patents,field_2008_patent_families,field_2009_uspto_patents,field_2009_patent_families,field_2010_uspto_patents,field_2010_patent_families,field_2011_uspto_patents,field_2011_patent_families,field_2012_uspto_patents,field_2012_patent_families,field_2013_uspto_patents,field_2013_patent_families,field_2014_uspto_patents,field_2014_patent_families,field_2015_uspto_patents,field_2015_patent_families,field_2016_uspto_patents,field_2016_patent_families,field_2017_uspto_patents,field_2017_patent_families,field_2018_uspto_patents,field_2018_patent_families
1910,r001,World,World,,,,1,8131,10216,7884,9899,8019,9527,8200,8172,8114,8590,9109,10293,7401,10751,6181,9582,7244,10313,6606,10309,6036,10452,6952,11583,11192,13315,12361,14265,14790,16309,17099,17008,17977,17532,16992,17381,17335,19284,18523,20933,17908,20745
1910,r002,World -> North America,World,North America,,,2,6140,4045,5959,3634,5950,3465,5981,3046,5716,2786,6509,2979,5260,2254,4436,1810,5168,1905,4672,1679,4148,1407,4865,1624,7914,2502,8889,2403,10371,2606,11833,2636,12278,2443,11451,2335,11750,2203,12484,2086,11675,1904
1910,r003,World -> North America -> Canada,World,North America,Canada,,3,127,104,111,74,126,75,163,101,141,85,182,102,122,65,106,50,111,58,100,46,96,47,104,34,164,62,180,45,194,45,251,51,250,58,271,69,269,51,337,71,301,68
1910,r004,World -> North America -> Mexico,World,North America,Mexico,,3,6,5,2,1,3,3,3,1,3,0,4,1,7,3,5,1,4,0,2,0,6,1,1,2,4,2,6,0,7,1,12,2,9,2,9,4,9,28,13,24,6,21
1910,r005,World -> North America -> Puerto Rico,World,North America,Puerto Rico,,3,4,2,4,1,3,0,0,0,0,0,3,0,4,0,0,0,1,0,5,0,2,0,1,0,5,0,5,0,3,0,4,0,7,0,3,0,6,0,4,0,3,0
1910,r006,World -> North America -> United States,World,North America,United States,,3,6003,3935,5841,3558,5818,3387,5815,2944,5572,2701,6320,2876,5127,2186,4325,1759,5052,1846,4564,1632,4045,1358,4760,1588,7741,2438,8697,2359,10166,2560,11566,2582,12011,2383,11167,2262,11466,2124,12130,1991,11365,1815
1910,r007,World -> North America -> All others,World,North America,All others,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1910,r008,World -> Central and South America,World,Central and South America,,,2,25,14,38,22,30,24,30,14,35,22,38,17,16,14,23,12,12,16,9,8,9,15,21,36,18,26,36,26,42,12,55,20,53,19,50,25,34,20,55,27,46,57
1910,r009,World -> Central and South America -> Argentina,World,Central and South America,Argentina,,3,11,4,16,9,11,7,12,5,15,5,16,3,9,2,10,2,3,2,4,2,1,1,11,5,5,4,10,0,13,1,16,2,13,1,10,2,12,2,11,2,14,5
1910,r010,World -> Central and South America -> Brazil,World,Central and South America,Brazil,,3,7,4,8,5,8,10,8,6,8,11,12,8,2,8,6,10,6,11,1,5,4,7,2,25,8,18,15,18,17,7,17,12,24,11,22,15,7,17,21,18,17,46
1910,r011,World -> Central and South America -> All others,World,Central and South America,All others,,3,7,6,14,9,10,6,10,3,12,5,10,6,6,5,7,0,3,3,4,2,4,7,7,5,5,4,11,8,12,4,22,6,16,7,17,7,16,1,23,7,15,6
1910,r012,World -> Europe,World,Europe,,,2,1189,3670,1153,3776,1297,3662,1361,2828,1354,3419,1443,4436,1216,5149,951,3872,1052,3836,1035,3618,957,3726,1104,4118,1830,3588,1826,3267,2363,3908,2833,3449,3105,3252,2923,3645,2984,3283,3120,4144,3097,3789
1910,r013,World -> Europe -> EU,World,Europe,EU,,3,1085,1934,1049,2053,1164,1944,1226,1663,1219,1620,1308,1712,1091,2000,849,1886,941,1652,928,1567,840,1501,975,1546,1629,1623,1591,1617,2078,1951,2505,1817,2734,1711,2515,1749,2629,1890,2741,2132,2720,1886
1910,r014,World -> Europe -> EU -> Austria,World,Europe,EU,Austria,4,12,26,23,44,21,44,20,45,20,37,29,45,26,34,19,36,23,56,12,22,17,57,26,57,30,53,39,47,50,50,59,53,76,38,65,49,75,55,79,50,64,58
1910,r015,World -> Europe -> EU -> Belgium,World,Europe,EU,Belgium,4,20,17,13,9,22,15,18,13,23,5,20,10,14,11,8,12,20,19,15,12,15,14,24,12,29,9,39,13,34,12,63,14,68,14,41,17,57,14,55,30,62,43
1910,r016,World -> Europe -> EU -> Denmark,World,Europe,EU,Denmark,4,29,6,41,14,35,9,33,9,36,12,56,24,35,23,28,10,33,10,23,21,27,12,35,11,53,7,63,19,77,33,94,26,124,26,90,36,87,37,118,24,134,19
1910,r017,World -> Europe -> EU -> Finland,World,Europe,EU,Finland,4,25,31,19,29,26,31,28,32,27,34,35,40,32,35,25,36,28,24,23,24,21,34,20,37,42,40,34,32,35,29,51,36,54,46,42,47,53,36,51,37,59,49
1910,r018,World -> Europe -> EU -> France,World,Europe,EU,France,4,159,549,150,501,165,409,176,380,159,336,171,323,131,430,106,415,106,444,106,367,115,405,114,355,190,357,184,352,247,548,247,431,310,395,282,377,263,324,308,274,304,263
1910,r019,World -> Europe -> EU -> Germany,World,Europe,EU,Germany,4,359,482,355,541,396,513,432,500,471,504,449,582,404,565,281,641,331,628,382,617,335,523,435,489,712,496,637,422,849,568,1029,580,998,576,950,575,971,681,969,618,943,600
1910,r020,World -> Europe -> EU -> Hungary,World,Europe,EU,Hungary,4,5,8,2,4,1,13,4,17,2,9,3,12,0,11,3,13,3,7,2,12,4,5,0,5,5,13,6,10,4,8,6,9,8,9,5,13,7,6,13,7,10,7
1910,r021,World -> Europe -> EU -> Ireland,World,Europe,EU,Ireland,4,9,15,11,7,19,10,10,6,8,3,22,8,19,6,28,13,22,7,22,10,9,5,25,11,47,12,56,12,51,11,59,24,76,18,61,31,96,27,84,20,104,19
1910,r022,World -> Europe -> EU -> Italy,World,Europe,EU,Italy,4,67,248,56,358,71,396,79,167,84,182,94,165,79,350,56,182,59,31,64,29,56,26,60,37,90,91,86,158,104,120,141,32,153,28,137,42,136,48,129,400,154,269
