table_id,row_id,industry_and_company_size_full_path,industry_and_company_size_level_1,industry_and_company_size_level_2,industry_and_company_size_level_3,industry_and_company_size_level_4,industry_and_company_size_level_5,industry_and_company_size_hierarchy_depth,field_naics_code,field_domestic_r_d_paid_for_and_performed_by_the_company,field_depreciation,field_capital_expenditures_related_to_r_d,field_adjusted_domestic_r_d_paid_for_by_the_company_and_others,field_change_amount,field_change_percent
12321,r031,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments -> Search, detection, navigation, guidance, aeronautical, and nautical system and instruments",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments","Search, detection, navigation, guidance, aeronautical, and nautical system and instruments",5,334511,"['2,170', '  ']","['11', '  ']","['134', 'i ']","['2,293', 'i ']","['123', 'i ']","['5.7', '  ']"
12321,r032,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments -> Other measuring and controlling devices",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments",Other measuring and controlling devices,5,other 3345,"['3,976', '  ']","['128', '  ']","['195', '  ']","['4,043', '  ']","['67', 'i ']","['1.7', '  ']"
12321,r033,All industries -> Manufacturing industries -> Computer and electronic products -> Other computer and electronic products,All industries,Manufacturing industries,Computer and electronic products,Other computer and electronic products,,4,other 334,"['30,879', '  ']","['2,241', '  ']","['2,503', '  ']","['31,140', '  ']","['261', '  ']","['0.8', '  ']"
12321,r034,"All industries -> Manufacturing industries -> Electrical equipment, appliances, and components",All industries,Manufacturing industries,"Electrical equipment, appliances, and components",,,3,335,"['6,657', '  ']","['166', '  ']","['675', '  ']","['7,165', 'i ']","['509', '  ']","['7.6', '  ']"
12321,r035,All industries -> Manufacturing industries -> Transportation equipment,All industries,Manufacturing industries,Transportation equipment,,,3,336,"['46,468', '  ']","['1,273', '  ']","['3,128', '  ']","['48,323', '  ']","['1,855', '  ']","['4.0', '  ']"
12321,r036,"All industries -> Manufacturing industries -> Transportation equipment -> Motor vehicles, bodies, trailers, and parts",All industries,Manufacturing industries,Transportation equipment,"Motor vehicles, bodies, trailers, and parts",,4,3361–63,"['30,722', '  ']","['990', '  ']","['2,159', '  ']","['31,891', '  ']","['1,169', '  ']","['3.8', '  ']"
12321,r037,All industries -> Manufacturing industries -> Transportation equipment -> Aerospace products and parts,All industries,Manufacturing industries,Transportation equipment,Aerospace products and parts,,4,3364,"['13,786', '  ']","['241', '  ']","['819', '  ']","['14,365', '  ']","['579', '  ']","['4.2', '  ']"
12321,r038,"All industries -> Manufacturing industries -> Transportation equipment -> Aerospace products and parts -> Aircraft, aircraft engine, and aircraft parts",All industries,Manufacturing industries,Transportation equipment,Aerospace products and parts,"Aircraft, aircraft engine, and aircraft parts",5,336411–13,"['9,303', '  ']","['107', '  ']","['408', '  ']","['9,604', 'i ']","['301', 'i ']","['3.2', '  ']"
12321,r039,"All industries -> Manufacturing industries -> Transportation equipment -> Aerospace products and parts -> Guided missile, space vehicle, and related parts",All industries,Manufacturing industries,Transportation equipment,Aerospace products and parts,"Guided missile, space vehicle, and related parts",5,"336414–15, 336419","['4,483', '  ']","['134', '  ']","['411', '  ']","['4,761', '  ']","['277', '  ']","['6.2', '  ']"
12321,r040,"All industries -> Manufacturing industries -> Transportation equipment -> Military armored vehicle, tank, and tank components",All industries,Manufacturing industries,Transportation equipment,"Military armored vehicle, tank, and tank components",,4,336992,"['26', '  ']","['*', '  ']","['*', 'i ']","['26', '  ']","['*', 'i ']","['-0.1', '  ']"
12321,r041,All industries -> Manufacturing industries -> Transportation equipment -> Other transportation,All industries,Manufacturing industries,Transportation equipment,Other transportation,,4,other 336,"['1,935', '  ']","['43', '  ']","['150', '  ']","['2,041', 'i ']","['107', '  ']","['5.5', '  ']"
12321,r042,All industries -> Manufacturing industries -> Furniture and related products,All industries,Manufacturing industries,Furniture and related products,,,3,337,"['405', '  ']","['9', '  ']","['19', '  ']","['415', '  ']","['10', '  ']","['2.5', '  ']"
12321,r043,All industries -> Manufacturing industries -> Miscellaneous,All industries,Manufacturing industries,Miscellaneous,,,3,339,"['23,032', '  ']","['886', '  ']","['1,503', '  ']","['23,649', '  ']","['617', '  ']","['2.7', '  ']"
12321,r044,All industries -> Manufacturing industries -> Miscellaneous -> Medical equipment and supplies,All industries,Manufacturing industries,Miscellaneous,Medical equipment and supplies,,4,3391,"['20,112', '  ']","['796', '  ']","['1,259', '  ']","['20,575', '  ']","['463', '  ']","['2.3', '  ']"
12321,r045,All industries -> Manufacturing industries -> Miscellaneous -> Other miscellaneous manufacturing,All industries,Manufacturing industries,Miscellaneous,Other miscellaneous manufacturing,,4,3399,"['2,921', '  ']","['90', '  ']","['244', '  ']","['3,074', 'i ']","['154', '  ']","['5.3', '  ']"
12321,r046,All industries -> Nonmanufacturing industries,All industries,Nonmanufacturing industries,,,,2,"21–23, 42–81","['281,060', '  ']","['7,237', '  ']","['12,353', '  ']","['286,175', '  ']","['5,116', 'r ']","['1.8', '  ']"
12321,r047,"All industries -> Nonmanufacturing industries -> Mining, quarrying, oil and gas extraction, and support activities",All industries,Nonmanufacturing industries,"Mining, quarrying, oil and gas extraction, and support activities",,,3,21,"['D', '&nbsp;']","['D', '&nbsp;']","['D', '&nbsp;']","['D', '&nbsp;']","['D', '&nbsp;']","['D', '  ']"
12321,r048,All industries -> Nonmanufacturing industries -> Utilities,All industries,Nonmanufacturing industries,Utilities,,,3,22,"['D', '  ']","['D', '  ']","['D', '&nbsp;']","['D', '&nbsp;']","['245', 'i ']","['D', '  ']"
12321,r049,All industries -> Nonmanufacturing industries -> Wholesale trade,All industries,Nonmanufacturing industries,Wholesale trade,,,3,42,"['D', '  ']","['D', '&nbsp;']","['49', '  ']","['1,778', 'i ']","['D', '&nbsp;']","['D', '  ']"
12321,r050,All industries -> Nonmanufacturing industries -> Electronic shopping and electronic auctions,All industries,Nonmanufacturing industries,Electronic shopping and electronic auctions,,,3,454111–12,"['D', '&nbsp;']","['D', '&nbsp;']","['D', '&nbsp;']","['D', '&nbsp;']","['D', '&nbsp;']","['D', '  ']"
12321,r051,All industries -> Nonmanufacturing industries -> Transportation and warehousing,All industries,Nonmanufacturing industries,Transportation and warehousing,,,3,48–49,"['D', '  ']","['325', '  ']","['303', '  ']","['D', '&nbsp;']","['-21', 'i ']","['D', '  ']"
12321,r052,All industries -> Nonmanufacturing industries -> Information,All industries,Nonmanufacturing industries,Information,,,3,51,"['181,392', '  ']","['4,011', '  ']","['7,889', '  ']","['185,270', '  ']","['3,878', '  ']","['2.1', '  ']"
12321,r053,All industries -> Nonmanufacturing industries -> Information -> Publishing,All industries,Nonmanufacturing industries,Information,Publishing,,4,511,"['49,674', '  ']","['620', '  ']","['2,916', '  ']","['51,970', '  ']","['2,296', '  ']","['4.6', '  ']"
12321,r054,"All industries -> Nonmanufacturing industries -> Information -> Publishing -> Newspaper, periodical, book, and directory publishers",All industries,Nonmanufacturing industries,Information,Publishing,"Newspaper, periodical, book, and directory publishers",5,5111,"['72', '  ']","['0', '  ']","['1', 'i ']","['73', '  ']","['1', 'i ']","['1.6', '  ']"
12321,r055,All industries -> Nonmanufacturing industries -> Information -> Publishing -> Software publishers,All industries,Nonmanufacturing industries,Information,Publishing,Software publishers,5,5112,"['49,602', '  ']","['620', '  ']","['2,915', '  ']","['51,897', '  ']","['2,295', '  ']","['4.6', '  ']"
12321,r056,All industries -> Nonmanufacturing industries -> Information -> Telecommunications,All industries,Nonmanufacturing industries,Information,Telecommunications,,4,517,"['3,614', '  ']","['30', 'i ']","['487', 'i ']","['4,072', 'i ']","['458', 'i ']","['12.7', '  ']"
12321,r057,"All industries -> Nonmanufacturing industries -> Information -> Data processing, hosting, and related services",All industries,Nonmanufacturing industries,Information,"Data processing, hosting, and related services",,4,518,"['49,270', '  ']","['557', '  ']","['1,053', '  ']","['49,767', '  ']","['496', '  ']","['1.0', '  ']"
12321,r058,All industries -> Nonmanufacturing industries -> Information -> Other information,All industries,Nonmanufacturing industries,Information,Other information,,4,other 51,"['78,834', '  ']","['2,805', '  ']","['3,433', 'i ']","['79,462', 'i ']","['628', 'i ']","['0.8', '  ']"
12321,r059,All industries -> Nonmanufacturing industries -> Finance and insurance,All industries,Nonmanufacturing industries,Finance and insurance,,,3,52,"['17,173', '  ']","['738', '  ']","['59', 'i ']","['16,494', 'i ']","['-679', 'i ']","['-4.0', '  ']"
12321,r060,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing,All industries,Nonmanufacturing industries,Real estate and rental and leasing,,,3,53,"['2,398', 'i ']","['48', '  ']","['145', 'i ']","['2,495', 'i ']","['97', 'i ']","['4.0', '  ']"
12321,r061,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing -> Lessors of nonfinancial intangible assets (except copyrighted works),All industries,Nonmanufacturing industries,Real estate and rental and leasing,Lessors of nonfinancial intangible assets (except copyrighted works),,4,533,"['5', 'i ']","['0', '  ']","['*', 'i ']","['5', 'i ']","['*', 'i ']","['7.2', '  ']"
12321,r062,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing -> Other real estate and rental and leasing,All industries,Nonmanufacturing industries,Real estate and rental and leasing,Other real estate and rental and leasing,,4,other 53,"['2,393', 'i ']","['48', '  ']","['145', 'i ']","['2,490', 'i ']","['97', 'i ']","['4.0', '  ']"
12321,r063,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",,,3,54,"['38,633', '  ']","['985', '  ']","['2,370', '  ']","['40,019', '  ']","['1,386', '  ']","['3.6', '  ']"
12321,r064,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Architectural, engineering, and related services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services","Architectural, engineering, and related services",,4,5413,"['2,912', '  ']","['19', '  ']","['91', 'i ']","['2,983', 'i ']","['72', 'i ']","['2.5', '  ']"
12321,r065,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Computer systems design and related services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Computer systems design and related services,,4,5415,"['18,878', '  ']","['566', '  ']","['528', '  ']","['18,839', '  ']","['-38', '  ']","['-0.2', '  ']"
12321,r066,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,,4,5417,"['9,297', '  ']","['295', '  ']","['1,423', '  ']","['10,425', '  ']","['1,128', '  ']","['12.1', '  ']"
12321,r067,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Research and development in nanotechnology",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,Research and development in nanotechnology,5,541713,"['179', '  ']","['8', '  ']","['21', '  ']","['192', '  ']","['13', '  ']","['7.1', '  ']"
12321,r068,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Research and development in biotechnology (except nanobiotechnology)",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,Research and development in biotechnology (except nanobiotechnology),5,541714,"['2,916', '  ']","['101', '  ']","['345', '  ']","['3,159', '  ']","['243', '  ']","['8.3', '  ']"
12321,r069,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Research and development in the physical, engineering, and life sciences (except nanotechnology and biotechnology)",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,"Research and development in the physical, engineering, and life sciences (except nanotechnology and biotechnology)",5,541715,"['6,176', '  ']","['185', '  ']","['1,055', '  ']","['7,046', '  ']","['870', '  ']","['14.1', '  ']"
12321,r070,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Research and development in the social sciences and humanities",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,Research and development in the social sciences and humanities,5,541720,"['27', '  ']","['*', '  ']","['2', '  ']","['29', '  ']","['2', '  ']","['7.0', '  ']"
12321,r071,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Other professional, scientific, and technical services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services","Other professional, scientific, and technical services",,4,other 54,"['7,547', '  ']","['104', '  ']","['329', 'i ']","['7,771', 'i ']","['225', 'i ']","['3.0', '  ']"
12321,r072,All industries -> Nonmanufacturing industries -> Health care services,All industries,Nonmanufacturing industries,Health care services,,,3,621–23,"['D', '  ']","['D', '  ']","['38', '  ']","['2,683', 'i ']","['D', '&nbsp;']","['D', '  ']"
12321,r073,All industries -> Nonmanufacturing industries -> Other nonmanufacturing,All industries,Nonmanufacturing industries,Other nonmanufacturing,,,3,"23, 44–45 (excluding 454111–12), 55–56, 624, 71–72, 81","['3,300', '  ']","['D', '  ']","['D', '&nbsp;']","['D', '  ']","['D', '&nbsp;']","['D', '  ']"
12321,r074,All companies (number of domestic employees),All companies (number of domestic employees),,,,,1,–,"['608,058', '  ']","['20,232', '  ']","['36,069', '  ']","['623,895', '  ']","['15,837', 'r ']","['2.6', '  ']"
12321,r075,All companies (number of domestic employees) -> Small companies,All companies (number of domestic employees),Small companies,,,,2,,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12321,r076,All companies (number of domestic employees) -> Small companies -> 10&#8211;19<sup>a</sup>,All companies (number of domestic employees),Small companies,10&#8211;19<sup>a</sup>,,,3,–,"['4,009', '  ']","['59', '  ']","['204', 'i ']","['4,154', 'i ']","['145', 'i ']","['3.6', '  ']"
12321,r077,All companies (number of domestic employees) -> Small companies -> 20&#8211;49,All companies (number of domestic employees),Small companies,20&#8211;49,,,3,–,"['12,788', '  ']","['240', '  ']","['847', '  ']","['13,396', '  ']","['607', 'r ']","['4.7', '  ']"
12321,r078,All companies (number of domestic employees) -> Medium companies,All companies (number of domestic employees),Medium companies,,,,2,,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12321,r079,All companies (number of domestic employees) -> Medium companies -> 50&#8211;99,All companies (number of domestic employees),Medium companies,50&#8211;99,,,3,–,"['13,274', '  ']","['227', '  ']","['887', '  ']","['13,934', '  ']","['660', 'r ']","['5.0', '  ']"
12321,r080,All companies (number of domestic employees) -> Medium companies -> 100&#8211;249,All companies (number of domestic employees),Medium companies,100&#8211;249,,,3,–,"['24,844', '  ']","['544', '  ']","['1,540', '  ']","['25,840', '  ']","['996', 'r ']","['4.0', '  ']"
12321,r081,All companies (number of domestic employees) -> Large companies,All companies (number of domestic employees),Large companies,,,,2,,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12321,r082,All companies (number of domestic employees) -> Large companies -> 250&#8211;499,All companies (number of domestic employees),Large companies,250&#8211;499,,,3,–,"['26,469', '  ']","['693', '  ']","['1,322', '  ']","['27,098', '  ']","['629', '  ']","['2.4', '  ']"
12321,r083,All companies (number of domestic employees) -> Large companies -> 500&#8211;999,All companies (number of domestic employees),Large companies,500&#8211;999,,,3,–,"['29,007', '  ']","['928', '  ']","['1,729', '  ']","['29,807', '  ']","['800', '  ']","['2.8', '  ']"
12321,r084,"All companies (number of domestic employees) -> Large companies -> 1,000&#8211;4,999",All companies (number of domestic employees),Large companies,"1,000&#8211;4,999",,,3,–,"['94,615', '  ']","['2,347', '  ']","['4,944', '  ']","['97,212', '  ']","['2,597', '  ']","['2.7', '  ']"
12321,r085,"All companies (number of domestic employees) -> Large companies -> 5,000&#8211;9,999",All companies (number of domestic employees),Large companies,"5,000&#8211;9,999",,,3,–,"['54,018', '  ']","['2,265', '  ']","['3,152', '  ']","['54,905', '  ']","['887', 'i ']","['1.6', '  ']"
12321,r086,"All companies (number of domestic employees) -> Large companies -> 10,000&#8211;24,999",All companies (number of domestic employees),Large companies,"10,000&#8211;24,999",,,3,–,"['96,071', '  ']","['4,017', '  ']","['7,313', '  ']","['99,366', 'i ']","['3,295', '  ']","['3.4', '  ']"
12321,r087,"All companies (number of domestic employees) -> Large companies -> 25,000 or more",All companies (number of domestic employees),Large companies,"25,000 or more",,,3,–,"['252,964', '  ']","['8,912', '  ']","['14,131', 'i ']","['258,183', 'i ']","['5,219', 'i ']","['2.1', '  ']"
