table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_all_agencies,field_doc,field_doda,field_doe,field_ed,field_epa,field_hhs,field_nasa,field_nsf,field_usda,field_otherb
4328,r001,All institutions,All institutions,,1,-,35125460.1,348756.3,4679372.0,1262777.4,157751.8,7816.9,21387307.5,1077685.0,4975120.0,915630.8,313242.4
4328,r002,All institutions -> Johns Hopkins U.,All institutions,Johns Hopkins U.,2,1,1856090.9,0.0,932012.7,9532.8,2740.5,600.0,723908.0,153671.1,32830.1,74.5,721.3
4328,r003,All institutions -> U. Michigan,All institutions,U. Michigan,2,2,745826.3,9150.7,39628.9,29140.3,427.7,0.0,551877.7,10960.8,93964.6,1312.2,9363.5
4328,r004,All institutions -> U. Washington,All institutions,U. Washington,2,3,726633.8,19024.9,80246.1,23196.5,2451.8,0.0,487676.9,15578.3,87949.5,2579.5,7930.3
4328,r005,"All institutions -> U. California, San Diego",All institutions,"U. California, San Diego",2,4,679558.4,2341.3,87988.2,23597.0,212.0,0.0,448260.1,9774.3,106300.5,1059.4,25.6
4328,r006,"All institutions -> U. California, San Francisco",All institutions,"U. California, San Francisco",2,5,675389.1,0.0,29530.8,0.0,475.7,0.0,638201.9,0.0,7180.7,0.0,0.0
4328,r007,All institutions -> Columbia U. in the City of New York,All institutions,Columbia U. in the City of New York,2,6,653356.9,2893.5,36625.1,13163.9,256.9,317.1,504913.2,16659.0,78244.8,0.0,283.4
4328,r008,All institutions -> Duke U.,All institutions,Duke U.,2,7,629089.0,1310.4,34069.6,11282.1,1013.9,0.0,542094.8,2154.0,37121.4,42.7,0.0
4328,r009,All institutions -> U. Pennsylvania,All institutions,U. Pennsylvania,2,8,625480.2,0.0,30238.9,6423.9,1440.1,0.0,530462.1,4065.0,51730.3,107.2,1012.9
4328,r010,All institutions -> Georgia Institute of Technology,All institutions,Georgia Institute of Technology,2,9,620143.6,2998.2,481502.8,16170.2,0.0,0.0,31686.4,11636.3,74147.9,50.0,1951.8
4328,r011,All institutions -> Stanford U.,All institutions,Stanford U.,2,10,612541.2,290.1,44750.8,22909.2,0.0,0.0,481447.2,12554.3,50215.0,0.0,374.6
4328,r012,All institutions -> U. Pittsburgh,All institutions,U. Pittsburgh,2,11,581755.6,0.0,29583.8,2699.0,101.7,0.0,521680.4,1000.8,26533.8,0.0,156.2
4328,r013,"All institutions -> U. California, Los Angeles",All institutions,"U. California, Los Angeles",2,12,555094.6,278.0,33695.1,28040.1,1201.4,0.0,421713.6,13784.8,56025.0,0.0,356.5
4328,r014,"All institutions -> U. North Carolina, Chapel Hill",All institutions,"U. North Carolina, Chapel Hill",2,13,535560.2,0.0,14407.8,5648.1,5722.2,0.0,478656.5,2004.5,25449.1,72.0,3600.1
4328,r015,"All institutions -> Washington U., Saint Louis",All institutions,"Washington U., Saint Louis",2,14,535084.5,0.0,26741.6,3306.1,0.0,0.0,481173.8,5710.7,17688.4,463.9,0.0
4328,r016,All institutions -> Yale U.,All institutions,Yale U.,2,15,530722.1,0.0,27268.8,9961.3,982.1,440.2,456536.3,3098.9,32062.1,0.0,372.4
4328,r017,All institutions -> Pennsylvania State U.,All institutions,Pennsylvania State U.,2,16,519995.7,2776.7,267561.6,11441.6,1521.8,0.0,122540.6,13672.4,68744.1,25334.7,6402.3
4328,r018,All institutions -> U. Colorado Boulder,All institutions,U. Colorado Boulder,2,17,511533.1,40495.3,36390.9,14582.3,894.0,0.0,275692.1,53859.7,87475.5,1203.5,939.6
4328,r019,All institutions -> Harvard U.,All institutions,Harvard U.,2,18,486225.3,122.2,44642.3,11324.9,1504.8,2031.2,376603.3,4496.9,45256.5,185.0,58.3
4328,r020,"All institutions -> Northwestern U., Evanston",All institutions,"Northwestern U., Evanston",2,19,470831.7,50.0,30534.1,13729.4,814.2,0.0,367558.4,3823.5,54322.2,0.0,0.0
4328,r021,All institutions -> U. Wisconsin-Madison,All institutions,U. Wisconsin-Madison,2,20,435607.6,0.0,19693.0,48556.6,2427.6,0.0,280648.1,0.0,79869.9,2716.7,1695.7
4328,r022,All institutions -> New York U.,All institutions,New York U.,2,21,430177.6,955.5,10438.4,4950.7,3416.5,0.0,360810.5,660.1,45296.5,1995.9,1653.5
4328,r023,All institutions -> U. Minnesota,All institutions,U. Minnesota,2,22,426879.1,1741.0,23407.4,16960.3,5107.3,0.0,281681.9,4167.2,63803.7,29083.9,926.4
4328,r024,"All institutions -> Cornell U., Ithaca",All institutions,"Cornell U., Ithaca",2,23,423721.6,137.4,28954.2,16034.7,0.0,0.0,253766.7,4738.3,78543.1,33325.8,8221.3
4328,r025,All institutions -> Vanderbilt U.,All institutions,Vanderbilt U.,2,24,422500.3,75.0,21812.8,7507.4,2665.1,850.0,361924.4,765.2,24869.9,1530.5,500.0
4328,r026,All institutions -> U. Southern California,All institutions,U. Southern California,2,25,408661.9,1848.8,83672.7,3557.4,1800.4,0.0,266358.4,2069.1,43329.0,0.0,6026.2
4328,r027,All institutions -> Emory U.,All institutions,Emory U.,2,26,397957.6,0.0,10196.0,2462.9,0.0,334.3,369526.2,1991.3,11567.5,1091.5,788.0
4328,r028,All institutions -> Icahn School of Medicine at Mt. Sinai,All institutions,Icahn School of Medicine at Mt. Sinai,2,27,395677.6,0.0,15068.4,0.0,0.0,0.0,378451.0,376.7,1781.5,0.0,0.0
4328,r029,All institutions -> U. Utah,All institutions,U. Utah,2,28,375993.6,440.4,16341.8,134150.2,0.0,0.0,186587.3,1619.6,35153.7,798.8,901.9
4328,r030,"All institutions -> U. Alabama, Birmingham",All institutions,"U. Alabama, Birmingham",2,29,348770.2,0.0,13514.1,513.0,343.6,0.0,320428.7,7658.7,5868.0,0.0,444.0
4328,r031,"All institutions -> U. California, Davis",All institutions,"U. California, Davis",2,30,328475.6,124.3,18286.3,13370.5,2522.1,0.0,225506.9,4436.9,34061.4,23181.2,6986.0
4328,r032,All institutions -> Massachusetts Institute of Technology,All institutions,Massachusetts Institute of Technology,2,31,320647.6,2746.3,83767.5,48061.3,0.0,0.0,103923.8,12654.0,66666.8,0.0,2827.9
4328,r033,All institutions -> U. Florida,All institutions,U. Florida,2,32,314864.5,4420.7,24539.9,11423.2,4701.1,0.0,178486.2,5031.9,48952.5,29957.7,7351.5
4328,r034,All institutions -> Ohio State U.,All institutions,Ohio State U.,2,33,311613.8,1627.6,20746.2,16063.7,3038.3,0.0,193717.8,9167.8,43135.2,17656.0,6461.1
4328,r035,All institutions -> Case Western Reserve U.,All institutions,Case Western Reserve U.,2,34,308891.6,0.0,15982.0,4585.3,0.0,0.0,279362.1,1635.1,6998.4,328.7,0.0
4328,r036,All institutions -> Baylor C. of Medicine,All institutions,Baylor C. of Medicine,2,35,302907.9,0.0,9550.0,0.0,0.0,0.0,260062.2,20708.1,567.6,12017.1,3.0
4328,r037,"All institutions -> U. Texas, Austin",All institutions,"U. Texas, Austin",2,36,301580.6,1710.2,128454.4,19364.5,4466.7,0.0,64309.5,10099.8,70912.0,354.8,1908.8
4328,r038,All institutions -> Boston U.,All institutions,Boston U.,2,37,292710.7,253.2,8614.4,4980.2,848.2,0.0,246046.6,4736.1,25181.8,0.0,2050.2
4328,r039,All institutions -> Carnegie Mellon U.,All institutions,Carnegie Mellon U.,2,38,292261.3,1044.4,180893.2,8235.2,943.5,1759.8,28911.3,3890.8,63019.7,0.0,3563.4
4328,r040,All institutions -> Oregon Health and Science U.,All institutions,Oregon Health and Science U.,2,39,280932.7,60.2,8269.1,0.0,78.5,0.0,272166.1,0.0,358.9,0.0,0.0
4328,r041,All institutions -> U. Chicago,All institutions,U. Chicago,2,40,274077.3,455.0,15628.2,4812.2,758.4,0.0,206692.5,3821.0,41073.1,687.3,149.7
4328,r042,All institutions -> U. Rochester,All institutions,U. Rochester,2,41,267290.8,0.0,6286.1,87157.4,0.0,0.0,157503.8,1693.2,14650.3,0.0,0.0
4328,r043,"All institutions -> Rutgers, State U. New Jersey",All institutions,"Rutgers, State U. New Jersey",2,42,258720.4,1503.4,10167.1,6677.2,874.8,0.0,178973.1,1677.0,39916.8,9534.9,9396.0
4328,r044,"All institutions -> U. Illinois, Urbana-Champaign",All institutions,"U. Illinois, Urbana-Champaign",2,43,255205.7,528.0,38389.5,34251.0,446.9,0.0,69942.6,9843.4,85142.0,16662.2,0.0
4328,r045,All institutions -> U. Arizona,All institutions,U. Arizona,2,44,252782.1,1420.1,11616.9,8132.9,0.0,300.0,134509.6,48102.0,39708.4,7584.3,1407.9
4328,r046,"All institutions -> U. California, Berkeley",All institutions,"U. California, Berkeley",2,45,239825.9,335.1,33648.8,23339.8,0.0,317.1,117768.7,0.0,58859.7,699.4,4857.4
4328,r047,"All institutions -> Texas A&M U., College Station",All institutions,"Texas A&M U., College Station",2,46,238487.5,2301.0,26086.4,23902.1,2081.8,0.0,39638.2,5593.7,104181.6,28520.0,6182.6
4328,r048,"All institutions -> U. Maryland, College Park",All institutions,"U. Maryland, College Park",2,47,232793.8,17151.4,34905.6,9394.9,2249.0,0.0,54212.7,54714.8,46493.3,13672.1,0.0
4328,r049,"All institutions -> U. California, Irvine",All institutions,"U. California, Irvine",2,48,224890.2,1218.5,15753.3,9157.3,2910.7,0.0,141620.8,6715.4,47514.2,0.0,0.0
4328,r050,All institutions -> Scripps Research Institute,All institutions,Scripps Research Institute,2,49,221914.4,0.0,3237.5,0.0,0.0,0.0,217766.4,219.3,691.2,0.0,0.0
4328,r051,All institutions -> U. Texas Southwestern Medical Center,All institutions,U. Texas Southwestern Medical Center,2,50,220177.1,0.0,7416.4,0.0,0.0,0.0,209444.4,2499.9,816.4,0.0,0.0
4328,r052,All institutions -> Michigan State U.,All institutions,Michigan State U.,2,51,217585.2,146.0,4797.3,20522.0,1629.2,0.0,73000.5,2563.9,91402.2,20863.6,2660.3
4328,r053,All institutions -> U. Virginia,All institutions,U. Virginia,2,52,207614.7,200.0,18308.2,5339.5,5059.4,0.0,147487.5,0.0,28356.4,1990.3,873.3
4328,r054,"All institutions -> Indiana U.-Purdue U., Indianapolis",All institutions,"Indiana U.-Purdue U., Indianapolis",2,53,204690.1,0.0,4840.6,0.0,0.0,0.0,199849.5,0.0,0.0,0.0,0.0
4328,r055,All institutions -> U. Miami,All institutions,U. Miami,2,54,203010.8,9710.0,17442.0,1200.4,777.3,0.0,159748.2,2380.1,11586.0,0.0,166.7
4328,r056,All institutions -> U. Iowa,All institutions,U. Iowa,2,55,199487.0,86.9,9564.6,1248.0,0.0,0.0,170812.8,4247.4,8678.1,1049.9,3799.4
4328,r057,"All institutions -> Purdue U., West Lafayette",All institutions,"Purdue U., West Lafayette",2,56,195621.1,1842.1,35218.3,15345.7,771.8,0.0,46178.7,6583.3,64084.9,18504.0,7092.3
4328,r058,"All institutions -> U. Maryland, Baltimore",All institutions,"U. Maryland, Baltimore",2,57,195301.7,0.0,8643.6,600.0,0.0,0.0,184866.7,0.0,349.0,0.0,842.3
4328,r059,All institutions -> California Institute of Technology,All institutions,California Institute of Technology,2,58,192659.4,50.0,18557.4,18896.8,0.0,0.0,63960.6,0.0,88066.3,0.0,3128.3
4328,r060,All institutions -> U. Kentucky,All institutions,U. Kentucky,2,59,188877.5,316.9,7075.8,2144.6,1030.0,0.0,149009.8,462.7,16608.1,11817.3,412.1
4328,r061,"All institutions -> U. Illinois, Chicago",All institutions,"U. Illinois, Chicago",2,60,185498.7,374.8,5715.0,3504.1,1632.2,0.0,136520.9,0.0,37513.4,0.0,238.2
4328,r062,All institutions -> Association of Universities for Research in Astronomy,All institutions,Association of Universities for Research in Astronomy,2,61,168324.1,0.0,0.0,0.0,0.0,0.0,0.0,141453.7,26870.5,0.0,0.0
4328,r063,All institutions -> U. Texas M. D. Anderson Cancer Center,All institutions,U. Texas M. D. Anderson Cancer Center,2,62,167321.5,0.0,3216.2,0.0,0.0,0.0,163855.3,250.0,0.0,0.0,0.0
4328,r064,All institutions -> Albert Einstein C. of Medicine,All institutions,Albert Einstein C. of Medicine,2,63,167293.4,0.0,2546.8,0.0,0.0,0.0,164746.6,0.0,0.0,0.0,0.0
4328,r065,All institutions -> Arizona State U.,All institutions,Arizona State U.,2,64,161049.8,35.3,24645.4,12534.4,4170.3,0.0,49248.6,11249.7,56232.3,866.0,2067.8
4328,r066,All institutions -> Brown U.,All institutions,Brown U.,2,65,158108.6,194.6,19283.9,2750.7,1203.7,0.0,103029.3,1587.1,29809.2,0.0,250.0
4328,r067,All institutions -> Princeton U.,All institutions,Princeton U.,2,66,151162.5,8861.2,14901.5,16795.0,0.0,0.0,39008.9,9551.8,61307.2,637.0,99.8
4328,r068,"All institutions -> U. Massachusetts, Medical School",All institutions,"U. Massachusetts, Medical School",2,67,147574.1,0.0,565.4,0.0,0.0,0.0,145940.9,0.0,1067.9,0.0,0.0
4328,r069,All institutions -> North Carolina State U.,All institutions,North Carolina State U.,2,68,144472.6,3470.7,12296.1,10008.6,0.0,0.0,26072.7,673.2,48517.9,42150.0,1283.5
4328,r070,All institutions -> Woods Hole Oceanographic Institution,All institutions,Woods Hole Oceanographic Institution,2,69,143415.5,11766.2,20334.0,0.0,0.0,0.0,1328.7,4869.7,105084.8,0.0,32.2
4328,r071,"All institutions -> U. Oklahoma, Norman",All institutions,"U. Oklahoma, Norman",2,70,142380.5,23426.0,4669.7,8552.5,768.4,0.0,64982.0,23500.4,14228.8,914.8,1338.1
4328,r072,All institutions -> Virginia Polytechnic Institute and State U.,All institutions,Virginia Polytechnic Institute and State U.,2,71,142291.3,40.0,27274.4,5874.3,0.0,0.0,33367.8,2760.8,46869.7,12394.3,13710.1
4328,r073,All institutions -> Wake Forest U.,All institutions,Wake Forest U.,2,72,140143.3,0.0,14076.1,1250.0,0.0,0.0,122969.6,275.0,1076.0,0.0,496.5
4328,r074,All institutions -> Utah State U.,All institutions,Utah State U.,2,73,134159.9,0.0,101608.5,741.0,841.1,0.0,8083.9,10365.5,6655.1,5784.2,80.6
4328,r075,"All institutions -> U. Kansas, Lawrence",All institutions,"U. Kansas, Lawrence",2,74,133262.7,499.9,6021.9,1291.0,9677.8,0.0,94738.9,1772.0,17719.6,1242.1,299.6
4328,r076,All institutions -> U. Georgia,All institutions,U. Georgia,2,75,133082.1,1555.7,590.9,3351.4,1276.7,0.0,60561.2,1021.5,33716.6,27761.9,3246.4
4328,r077,All institutions -> George Washington U.,All institutions,George Washington U.,2,76,126870.6,0.0,4115.9,1090.9,0.0,0.0,110965.5,914.2,9732.7,0.0,51.4
4328,r078,All institutions -> Medical U. South Carolina,All institutions,Medical U. South Carolina,2,77,123875.7,0.0,2052.2,0.0,0.0,0.0,121686.7,136.7,0.0,0.0,0.0
