table_id,row_id,_b_state_or_location_b_full_path,_b_state_or_location_b_level_1,_b_state_or_location_b_level_2,_b_state_or_location_b_level_3,_b_state_or_location_b_hierarchy_depth,field_total,field_dhs,field_doc,field_dod,field_doe,field_doi,field_dot,field_epa,field_hhs,field_nasa,field_nsf,field_usda
6427,r015,All locations -> Illinois,All locations,Illinois,,2,577566.5,0.0,0.0,15923.2,553669.0,0.0,176.7,0.0,0.0,0.0,7797.6,0.0
6427,r016,All locations -> Indiana,All locations,Indiana,,2,1323.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1323.4,0.0
6427,r017,All locations -> Iowa,All locations,Iowa,,2,4221.5,0.0,0.0,0.0,2000.0,0.0,65.8,0.0,0.0,0.0,1710.5,445.2
6427,r018,All locations -> Kansas,All locations,Kansas,,2,13452.8,0.0,0.0,12015.9,0.0,0.0,0.2,0.0,0.0,0.0,1436.7,0.0
6427,r019,All locations -> Kentucky,All locations,Kentucky,,2,64077.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8000.0,0.0,599.9,55477.8
6427,r020,All locations -> Louisiana,All locations,Louisiana,,2,24399.0,0.0,0.0,20026.6,0.0,0.0,0.0,0.0,0.0,1656.8,2715.7,0.0
6427,r021,All locations -> Maine,All locations,Maine,,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6427,r022,All locations -> Maryland,All locations,Maryland,,2,1827895.7,0.0,115772.8,31234.9,0.0,0.0,206.1,0.0,1521396.3,699.5,53394.2,105192.0
6427,r023,All locations -> Massachusetts,All locations,Massachusetts,,2,20918.5,0.0,0.0,3032.9,0.0,0.0,2252.4,0.0,0.0,0.0,15633.3,0.0
6427,r024,All locations -> Michigan,All locations,Michigan,,2,51130.6,0.0,0.0,0.0,40000.0,0.0,0.0,0.0,0.0,0.0,11130.6,0.0
6427,r025,All locations -> Minnesota,All locations,Minnesota,,2,2752.6,0.0,0.0,237.2,0.0,0.0,0.0,163.1,0.0,0.0,2352.3,0.0
6427,r026,All locations -> Mississippi,All locations,Mississippi,,2,12060.9,0.0,11388.4,0.0,0.0,0.0,0.0,0.0,0.0,175.7,496.9,0.0
6427,r027,All locations -> Missouri,All locations,Missouri,,2,45095.7,0.0,0.0,152.3,17531.0,0.0,19.1,0.0,0.0,0.0,3365.1,24028.1
6427,r028,All locations -> Montana,All locations,Montana,,2,2147.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2147.9,0.0
6427,r029,All locations -> Nebraska,All locations,Nebraska,,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6427,r030,All locations -> Nevada,All locations,Nevada,,2,34155.3,0.0,0.0,0.0,33072.2,0.0,0.0,0.0,0.0,0.0,1083.1,0.0
6427,r031,All locations -> New Hampshire,All locations,New Hampshire,,2,3371.4,0.0,3018.3,0.0,0.0,0.0,353.0,0.0,0.0,0.0,0.0,0.0
6427,r032,All locations -> New Jersey,All locations,New Jersey,,2,41005.9,0.0,0.0,1103.2,20750.0,5191.8,9630.5,33.2,0.0,3.7,4293.4,0.0
6427,r033,All locations -> New Mexico,All locations,New Mexico,,2,72788.2,0.0,0.0,2454.2,68852.3,1474.9,0.0,0.0,0.0,0.0,6.8,0.0
6427,r034,All locations -> New York,All locations,New York,,2,233294.4,0.0,0.0,16400.2,112165.2,0.0,0.0,0.0,8000.0,0.0,42429.0,54300.0
6427,r035,All locations -> North Carolina,All locations,North Carolina,,2,53679.6,0.0,0.0,208.0,0.0,0.0,0.0,1808.4,7335.7,0.0,11116.7,33210.7
6427,r036,All locations -> North Dakota,All locations,North Dakota,,2,1374.7,0.0,0.0,0.0,0.0,0.0,490.1,0.0,0.0,0.0,884.6,0.0
6427,r037,All locations -> Ohio,All locations,Ohio,,2,81407.6,0.0,0.0,1508.0,0.0,0.0,0.0,895.9,0.0,0.0,79003.7,0.0
6427,r038,All locations -> Oklahoma,All locations,Oklahoma,,2,4083.2,0.0,0.0,0.0,0.0,0.0,3098.0,118.9,0.0,0.0,866.2,0.0
6427,r039,All locations -> Oregon,All locations,Oregon,,2,52572.3,0.0,10567.8,0.0,0.0,0.0,0.0,174.2,2000.0,0.0,25573.0,14257.2
6427,r040,All locations -> Pennsylvania,All locations,Pennsylvania,,2,214093.0,0.0,0.0,2191.7,0.0,0.0,1345.3,0.0,181872.2,0.0,7346.6,21337.2
6427,r041,All locations -> Rhode Island,All locations,Rhode Island,,2,27908.6,0.0,19080.8,7372.0,0.0,0.0,0.0,179.7,0.0,0.0,1276.1,0.0
6427,r042,All locations -> South Carolina,All locations,South Carolina,,2,15503.8,0.0,10151.4,0.0,0.0,0.0,14.7,0.0,0.0,0.0,5337.8,0.0
6427,r043,All locations -> South Dakota,All locations,South Dakota,,2,7547.6,0.0,0.0,0.0,6000.0,0.0,0.0,0.0,0.0,0.0,1547.6,0.0
6427,r044,All locations -> Tennessee,All locations,Tennessee,,2,693757.1,0.0,0.0,11054.7,680434.6,0.0,0.0,0.0,0.0,45.7,2222.1,0.0
6427,r045,All locations -> Texas,All locations,Texas,,2,127817.6,0.0,0.0,211.8,0.0,0.0,468.8,0.0,0.0,14033.1,17666.0,95438.0
6427,r046,All locations -> Utah,All locations,Utah,,2,524.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,524.8,0.0
6427,r047,All locations -> Vermont,All locations,Vermont,,2,6079.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5472.9,0.0,606.4,0.0
6427,r048,All locations -> Virginia,All locations,Virginia,,2,157180.2,0.0,4621.5,114616.8,23625.0,260.3,4934.6,0.0,0.0,40.7,9081.3,0.0
6427,r049,All locations -> Washington,All locations,Washington,,2,122082.2,0.0,200.0,111.4,33109.3,0.0,0.0,0.0,0.0,0.0,5961.5,82700.0
6427,r050,All locations -> West Virginia,All locations,West Virginia,,2,1722.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1722.5,0.0
6427,r051,All locations -> Wisconsin,All locations,Wisconsin,,2,67891.2,0.0,0.0,1339.7,0.0,0.0,633.3,0.0,2000.0,0.0,5355.2,58562.9
6427,r052,All locations -> Wyoming,All locations,Wyoming,,2,6047.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6047.9,0.0
6427,r053,All locations -> Outlying areas,All locations,Outlying areas,,2,1857.3,0.0,0.0,0.0,0.0,0.0,702.4,0.0,201.4,0.0,0.0,953.5
6427,r054,All locations -> Outlying areas -> Puerto Rico,All locations,Outlying areas,Puerto Rico,3,1154.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.4,0.0,0.0,953.5
6427,r055,All locations -> Outlying areas -> Other areas<sup>a</sup>,All locations,Outlying areas,Other areas<sup>a</sup>,3,702.4,0.0,0.0,0.0,0.0,0.0,702.4,0.0,0.0,0.0,0.0,0.0
6427,r056,All locations -> Offices abroad<sup>b</sup>,All locations,Offices abroad<sup>b</sup>,,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
