table_id,row_id,region_country_or_economy_full_path,region_country_or_economy_level_1,region_country_or_economy_level_2,region_country_or_economy_level_3,region_country_or_economy_level_4,region_country_or_economy_hierarchy_depth,field_economies_by_income_status,field_2000_fractional_count,field_2000_whole_count,field_2001_fractional_count,field_2001_whole_count,field_2002_fractional_count,field_2002_whole_count,field_2003_fractional_count,field_2003_whole_count,field_2004_fractional_count,field_2004_whole_count,field_2005_fractional_count,field_2005_whole_count,field_2006_fractional_count,field_2006_whole_count,field_2007_fractional_count,field_2007_whole_count,field_2008_fractional_count,field_2008_whole_count,field_2009_fractional_count,field_2009_whole_count,field_2010_fractional_count,field_2010_whole_count,field_2011_fractional_count,field_2011_whole_count,field_2012_fractional_count,field_2012_whole_count,field_2013_fractional_count,field_2013_whole_count,field_2014_fractional_count,field_2014_whole_count,field_2015_fractional_count,field_2015_whole_count,field_2016_fractional_count,field_2016_whole_count,field_2017_fractional_count,field_2017_whole_count,field_2018_fractional_count,field_2018_whole_count
1820,r001,World,World,,,,1,,20718.0,20718,19254.0,19254,21220.0,21220,21847.0,21847,23689.0,23689,25607.0,25607,27800.0,27800,31784.0,31784,34941.0,34941,36010.0,36010,37562.0,37562,39664.0,39664,42193.0,42193,45102.0,45102,46498.0,46498,46985.0,46985,50611.0,50611,55529.0,55529,55128.0,55128
1820,r002,World -> North America,World,North America,,,2,,5806.65,6375,5038.12,5526,5516.56,6078,5614.87,6397,6373.09,7198,6162.25,7015,6214.0,7180,6771.56,7920,6875.19,8046,6427.5,7693,6524.94,7792,6390.62,7744,6631.03,8090,6309.33,7918,6299.84,8136,6405.4,8325,6544.1,8643,7015.94,9356,6825.44,9411
1820,r003,World -> North America -> Canada,World,North America,Canada,,3,High,919.88,1067,799.97,929,869.95,1007,896.59,1098,1044.59,1272,876.33,1104,1045.19,1305,1070.7,1359,1076.34,1383,1063.89,1413,1063.53,1391,1064.68,1418,1090.4,1472,1062.99,1420,1169.07,1616,1072.61,1531,1099.99,1579,1143.3,1640,1068.16,1617
1820,r004,World -> North America -> Greenland,World,North America,Greenland,,3,High,0.0,0,0.5,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.25,1,0.0,0,0.0,0,0.06,1,0.1,1,0.08,1,0.17,2,0.1,2,0.52,3,0.0,0,0.0,0,0.0,0
1820,r005,World -> North America -> Mexico,World,North America,Mexico,,3,Upper-middle,130.91,174,139.88,168,172.36,219,166.04,235,221.88,293,224.97,315,263.11,367,290.64,419,352.16,461,386.91,487,395.39,507,556.32,694,474.66,610,463.08,599,516.86,667,521.1,671,516.09,680,654.89,831,668.41,860
1820,r006,World -> North America -> United States,World,North America,United States,,3,High,4755.86,5290,4097.78,4548,4474.25,4999,4552.24,5250,5106.62,5853,5060.95,5828,4905.69,5763,5409.97,6428,5446.68,6474,4976.7,6055,5065.97,6165,4769.52,5946,5065.9,6308,4783.09,6186,4613.81,6155,4811.17,6429,4928.02,6724,5217.75,7234,5088.88,7293
1820,r007,World -> Central America and Caribbean,World,Central America and Caribbean,,,2,,98.01,125,100.94,121,128.7,168,109.09,151,97.0,136,147.11,212,129.21,192,133.62,205,160.62,230,109.17,177,118.87,191,215.17,299,227.89,314,169.18,256,186.35,270,148.85,245,206.76,334,120.14,213,139.92,259
1820,r008,World -> Central America and Caribbean -> Antigua and Barbuda,World,Central America and Caribbean,Antigua and Barbuda,,3,High,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.05,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
1820,r009,"World -> Central America and Caribbean -> Bahamas, The",World,Central America and Caribbean,"Bahamas, The",,3,High,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.21,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.33,1
1820,r010,World -> Central America and Caribbean -> Barbados,World,Central America and Caribbean,Barbados,,3,High,0.69,2,0.0,0,3.25,5,0.0,0,5.0,5,0.58,2,0.0,0,0.33,1,0.1,1,0.0,0,0.0,0,1.0,1,1.0,1,1.0,1,0.0,0,0.0,0,1.08,2,0.0,0,0.1,1
1820,r011,World -> Central America and Caribbean -> Belize,World,Central America and Caribbean,Belize,,3,Upper-middle,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.05,1,1.83,3,2.83,3,0.0,0,0.0,0,0.0,0,0.0,0,1.08,2,0.0,0,0.0,0,1.0,1
1820,r012,World -> Central America and Caribbean -> Costa Rica,World,Central America and Caribbean,Costa Rica,,3,Upper-middle,1.33,4,8.13,13,6.39,14,1.72,6,5.45,14,16.12,29,6.24,17,7.55,20,14.66,28,7.89,20,8.73,21,8.51,23,14.53,32,6.32,18,11.81,30,10.48,23,16.26,39,19.81,46,18.52,40
1820,r013,World -> Central America and Caribbean -> Cuba,World,Central America and Caribbean,Cuba,,3,Upper-middle,60.47,67,60.17,64,67.83,81,63.3,76,54.59,64,71.46,80,68.8,85,70.91,101,88.9,110,70.49,91,44.94,68,129.46,168,156.84,195,112.31,146,108.57,139,88.14,127,108.22,153,49.43,86,66.49,110
1820,r014,World -> Central America and Caribbean -> Dominica,World,Central America and Caribbean,Dominica,,3,Upper-middle,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.05,1,0.0,0,0.58,2,0.0,0,0.0,0,0.0,0,0.2,1,0.0,0,0.0,0,0.17,1,0.0,0
1820,r015,World -> Central America and Caribbean -> Dominican Republic,World,Central America and Caribbean,Dominican Republic,,3,Upper-middle,0.13,1,0.0,0,0.2,1,0.38,2,0.2,1,0.0,0,0.1,1,0.0,0,1.6,3,0.38,2,0.88,3,1.69,4,0.39,3,1.65,4,0.67,3,1.61,5,2.59,8,0.33,2,1.28,3
1820,r016,World -> Central America and Caribbean -> El Salvador,World,Central America and Caribbean,El Salvador,,3,Lower-middle,0.0,0,1.0,1,0.5,1,0.0,0,0.0,0,0.33,2,0.0,0,0.0,0,0.0,0,0.0,0,0.35,2,0.0,0,0.0,0,0.0,0,0.03,1,0.0,0,0.33,1,0.83,1,0.83,1
1820,r017,World -> Central America and Caribbean -> Grenada,World,Central America and Caribbean,Grenada,,3,Upper-middle,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.5,1,0.0,0,2.0,2,0.0,0,0.0,0,3.0,3,0.0,0,1.25,2,0.8,1,1.7,4
1820,r018,World -> Central America and Caribbean -> Guatemala,World,Central America and Caribbean,Guatemala,,3,Upper-middle,0.17,1,0.0,0,1.0,1,0.11,1,2.63,6,0.73,2,2.27,5,0.37,2,0.23,2,1.0,1,0.45,2,2.0,2,0.29,1,0.61,3,1.14,2,1.38,6,10.24,13,6.91,10,4.5,8
1820,r019,World -> Central America and Caribbean -> Haiti,World,Central America and Caribbean,Haiti,,3,Low,0.0,0,0.0,0,0.0,0,0.0,0,0.33,1,0.0,0,0.0,0,0.0,0,0.35,2,0.33,1,0.0,0,0.2,1,0.42,2,2.0,2,3.67,5,0.0,0,0.78,3,0.29,1,0.2,1
1820,r020,World -> Central America and Caribbean -> Honduras,World,Central America and Caribbean,Honduras,,3,Lower-middle,2.17,3,1.0,1,2.08,5,2.07,7,1.09,4,0.58,2,1.89,8,0.45,2,2.5,3,0.75,3,2.1,6,0.5,2,0.47,2,0.0,0,0.58,3,2.26,5,0.33,1,2.73,7,0.91,7
1820,r021,World -> Central America and Caribbean -> Jamaica,World,Central America and Caribbean,Jamaica,,3,Upper-middle,2.58,4,2.0,2,3.17,4,2.72,4,4.12,5,3.92,7,3.0,4,2.25,4,5.83,8,3.36,8,2.92,6,5.5,7,7.02,10,3.53,6,4.5,9,2.86,4,3.29,6,2.42,4,3.5,8
1820,r022,World -> Central America and Caribbean -> Nicaragua,World,Central America and Caribbean,Nicaragua,,3,Lower-middle,0.33,1,1.0,1,0.3,2,0.31,2,1.03,3,3.11,7,2.83,7,0.62,4,0.66,3,1.28,4,0.83,4,2.96,6,2.21,7,1.04,4,0.83,4,1.18,6,0.76,3,3.09,9,0.44,3
1820,r023,World -> Central America and Caribbean -> Panama,World,Central America and Caribbean,Panama,,3,High,0.0,0,0.11,1,0.2,1,0.33,1,0.0,0,4.02,9,1.7,4,1.16,4,1.13,2,2.04,4,3.98,10,6.03,10,3.72,11,4.08,16,8.31,20,4.71,17,4.61,17,1.75,7,6.88,28
1820,r024,World -> Central America and Caribbean -> Puerto Rico,World,Central America and Caribbean,Puerto Rico,,3,High,24.42,36,19.18,28,28.82,38,31.63,48,17.22,29,28.46,54,31.93,52,35.19,52,34.85,60,10.35,25,37.86,53,37.98,50,19.9,31,25.07,41,24.06,33,21.22,29,38.75,63,12.42,25,20.61,37
1820,r025,World -> Central America and Caribbean -> Saint Kitts and Nevis,World,Central America and Caribbean,Saint Kitts and Nevis,,3,High,1.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.79,3,0.0,0,0.0,0,0.0,0,0.19,1,0.07,1,1.0,1,0.08,1,0.28,4,1.55,8,0.2,1,1.43,3
1820,r026,World -> Central America and Caribbean -> Saint Lucia,World,Central America and Caribbean,Saint Lucia,,3,Upper-middle,0.0,0,0.0,0,0.0,0,0.0,0,0.33,1,0.33,1,0.33,1,0.33,1,0.0,0,0.0,0,0.0,0,1.25,2,0.83,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
1820,r027,World -> Central America and Caribbean -> Saint Vincent and the Grenadines,World,Central America and Caribbean,Saint Vincent and the Grenadines,,3,Upper-middle,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
1820,r028,World -> Central America and Caribbean -> Trinidad and Tobago,World,Central America and Caribbean,Trinidad and Tobago,,3,High,4.72,6,8.35,10,14.96,18,6.52,9,5.0,7,17.45,21,10.12,12,13.67,15,9.67,12,8.96,14,12.42,16,15.69,22,20.19,24,10.56,16,18.89,25,13.65,21,16.7,24,18.96,24,11.19,15
1820,r029,World -> South America,World,South America,,,2,,1239.33,1438,1096.22,1250,1445.93,1657,1342.2,1583,1553.38,1812,1715.24,1989,3005.49,3335,3563.91,3950,4503.12,4948,5005.33,5415,5351.88,5743,5756.77,6205,5986.85,6443,6358.95,6861,6644.08,7226,6208.66,6876,6465.69,7150,6853.24,7709,6648.26,7593
1820,r030,World -> South America -> Argentina,World,South America,Argentina,,3,High,169.53,202,201.19,230,224.32,267,184.21,230,212.6,275,216.64,276,257.71,327,300.87,364,332.39,401,315.34,388,384.27,461,382.77,472,418.86,519,426.74,511,446.6,553,456.21,570,497.13,603,494.88,608,537.9,660
1820,r031,World -> South America -> Bolivia,World,South America,Bolivia,,3,Lower-middle,1.26,5,2.25,3,1.39,4,7.47,13,1.46,6,2.76,7,3.19,8,4.81,9,6.03,12,6.02,12,3.23,9,3.68,11,3.0,9,4.13,13,2.06,7,3.87,12,1.74,9,4.88,12,2.47,11
1820,r032,World -> South America -> Brazil,World,South America,Brazil,,3,Upper-middle,886.48,1010,723.14,803,1004.38,1107,943.93,1076,1112.54,1236,1252.84,1382,2425.7,2613,2884.85,3109,3724.7,3988,4137.72,4371,4455.6,4669,4826.05,5080,4990.69,5232,5326.35,5604,5525.23,5857,5113.66,5528,5240.45,5654,5449.95,5999,5233.78,5872
1820,r033,World -> South America -> Chile,World,South America,Chile,,3,High,26.86,36,27.74,36,44.72,62,44.68,65,59.5,85,72.31,101,105.76,141,130.69,174,116.77,161,184.3,239,166.08,216,183.03,242,188.99,250,181.36,261,179.92,266,202.07,281,241.18,333,254.21,359,220.74,334
1820,r034,World -> South America -> Colombia,World,South America,Colombia,,3,Upper-middle,20.15,35,10.28,23,23.79,43,19.19,40,22.38,47,38.21,68,49.23,83,50.25,96,112.49,172,117.5,176,114.39,181,142.27,207,145.4,239,177.09,247,179.91,251,190.5,264,248.84,341,333.05,463,300.68,428
1820,r035,World -> South America -> Ecuador,World,South America,Ecuador,,3,Upper-middle,1.13,3,0.95,3,2.28,7,2.74,9,2.32,10,0.56,3,3.4,10,2.57,9,3.18,11,5.49,18,1.63,5,3.72,13,4.64,17,7.97,31,15.48,44,27.09,68,47.25,102,74.19,143,99.93,173
1820,r036,World -> South America -> Guyana,World,South America,Guyana,,3,Upper-middle,0.22,2,0.0,0,0.07,2,0.5,2,2.11,4,0.0,0,2.21,3,1.2,2,0.03,1,0.0,0,0.0,0,0.0,0,0.0,0,0.08,1,0.0,0,0.0,0,0.0,0,0.14,1,0.25,1
1820,r037,World -> South America -> Paraguay,World,South America,Paraguay,,3,Upper-middle,0.75,2,1.33,2,0.67,1,0.0,0,0.25,1,1.27,2,0.2,1,1.78,4,1.03,2,4.39,7,1.78,6,1.67,6,0.94,8,0.54,2,1.53,3,1.58,4,3.89,8,1.76,8,3.02,11
1820,r038,World -> South America -> Peru,World,South America,Peru,,3,Upper-middle,43.38,51,36.83,42,32.91,45,39.64,58,28.75,35,20.51,33,34.94,50,35.85,54,45.1,65,63.01,81,39.89,53,65.14,85,75.67,98,80.56,97,59.39,90,84.2,125,74.59,111,125.13,164,149.53,192
1820,r039,World -> South America -> Suriname,World,South America,Suriname,,3,Upper-middle,0.0,0,0.33,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.13,1,0.11,1,0.0,0,0.0,0,0.0,0,0.0,0,0.33,1
1820,r040,World -> South America -> Uruguay,World,South America,Uruguay,,3,High,10.98,20,16.27,26,19.86,28,13.58,24,21.73,38,16.2,34,26.39,41,21.43,40,32.4,49,33.11,61,47.53,73,47.27,80,50.23,79,54.73,85,67.56,104,54.37,100,59.49,98,63.83,105,73.78,131
1820,r041,World -> South America -> Venezuela,World,South America,Venezuela,,3,Upper-middle,78.59,89,75.91,93,91.54,119,86.27,97,89.75,121,93.96,127,96.76,128,129.6,161,128.99,172,138.45,171,137.49,166,101.17,129,108.31,135,99.3,132,166.39,200,75.1,104,51.14,70,51.21,87,25.86,46
1820,r042,World -> Europe,World,Europe,,,2,,7102.65,7725,6914.1,7460,7415.66,8079,7827.81,8652,8026.0,8901,8931.82,9859,9088.42,10078,10314.31,11390,11195.24,12447,11589.27,12843,11370.15,12648,11947.01,13315,12932.89,14423,13429.14,14906,13067.82,14789,13439.91,15220,14119.42,16006,14174.09,16451,13996.57,16508
1820,r043,World -> Europe -> EU,World,Europe,EU,,3,,6310.88,6940,6083.15,6650,6401.02,7084,6658.18,7497,6710.66,7569,7493.08,8430,7677.62,8663,8922.48,10031,9768.62,11044,10036.95,11324,9988.91,11299,10400.59,11826,11123.39,12681,11782.04,13340,11332.95,13147,11632.25,13492,12098.1,14093,11839.88,14221,11754.01,14387
1820,r044,World -> Europe -> EU -> Austria,World,Europe,EU,Austria,4,High,76.17,103,82.38,111,100.79,145,94.78,131,76.12,107,91.26,144,111.48,171,93.15,146,114.36,173,129.52,208,133.8,225,132.61,230,145.74,249,147.64,254,161.01,277,170.68,301,172.11,304,171.36,319,203.08,368
1820,r045,World -> Europe -> EU -> Belgium,World,Europe,EU,Belgium,4,High,201.09,266,193.68,244,206.07,273,225.57,304,259.94,347,286.11,387,290.12,430,333.64,463,334.65,473,322.44,474,338.47,495,303.94,460,340.08,484,387.98,576,402.89,598,416.53,629,396.92,605,383.79,618,373.58,615
1820,r046,World -> Europe -> EU -> Bulgaria,World,Europe,EU,Bulgaria,4,Upper-middle,23.48,28,13.12,21,12.58,17,13.78,21,17.17,25,23.29,36,18.34,28,36.3,43,96.42,112,76.71,85,77.63,92,78.25,91,115.17,134,206.78,227,151.28,173,152.55,172,114.2,140,106.61,128,136.98,179
1820,r047,World -> Europe -> EU -> Croatia,World,Europe,EU,Croatia,4,High,23.53,26,23.88,29,32.92,36,36.79,47,44.53,55,76.53,87,36.63,44,95.34,104,154.06,172,181.33,207,96.51,120,172.16,199,162.12,190,127.81,158,140.87,177,148.23,183,129.46,163,142.09,180,141.28,187
1820,r048,World -> Europe -> EU -> Cyprus,World,Europe,EU,Cyprus,4,High,5.32,8,0.5,1,4.0,5,1.75,3,4.25,5,3.09,6,3.99,6,2.5,3,3.16,8,5.86,12,7.94,19,4.63,7,11.81,26,8.05,19,13.2,22,11.39,20,12.97,27,24.77,46,23.6,41
1820,r049,World -> Europe -> EU -> Czechia,World,Europe,EU,Czechia,4,High,183.2,195,204.51,229,204.21,223,162.29,198,176.52,203,158.19,180,218.7,255,478.26,528,512.84,555,552.43,605,627.39,679,641.73,700,649.64,713,757.33,847,574.33,657,670.98,753,695.19,785,619.66,720,560.6,688
1820,r050,World -> Europe -> EU -> Denmark,World,Europe,EU,Denmark,4,High,264.17,343,292.12,349,244.95,311,282.68,359,324.36,413,289.07,384,298.44,392,324.12,458,311.48,419,255.72,375,338.34,477,322.76,472,368.64,544,330.24,491,336.04,541,345.62,555,367.28,570,354.76,577,320.54,566
1820,r051,World -> Europe -> EU -> Estonia,World,Europe,EU,Estonia,4,High,4.64,7,2.55,6,5.0,9,8.55,13,7.43,9,11.13,16,20.64,28,16.21,21,29.25,42,21.66,27,22.59,26,43.15,50,47.73,56,34.02,52,48.58,72,34.41,49,34.97,58,34.01,56,39.13,63
1820,r052,World -> Europe -> EU -> Finland,World,Europe,EU,Finland,4,High,146.75,188,161.7,191,198.3,240,155.58,186,179.92,214,182.55,224,199.75,242,188.0,231,199.61,259,192.74,250,181.73,239,181.6,243,176.62,249,176.04,239,158.52,224,165.56,238,158.6,226,144.69,234,163.51,265
1820,r053,World -> Europe -> EU -> France,World,Europe,EU,France,4,High,786.25,971,746.2,883,701.42,870,729.2,934,764.66,995,764.35,1004,831.04,1088,825.98,1145,884.25,1208,888.15,1233,887.57,1288,863.81,1221,957.32,1339,841.0,1234,924.26,1359,866.56,1301,892.47,1381,918.65,1472,869.3,1419
1820,r054,World -> Europe -> EU -> Germany,World,Europe,EU,Germany,4,High,954.11,1152,987.7,1181,966.84,1190,944.4,1201,951.03,1201,1099.42,1388,1004.37,1325,1010.22,1339,1076.25,1441,1104.23,1458,1085.99,1468,1129.13,1561,1275.37,1719,1271.94,1699,1238.77,1751,1260.68,1780,1289.6,1864,1256.44,1925,1294.72,2098
1820,r055,World -> Europe -> EU -> Greece,World,Europe,EU,Greece,4,High,171.67,192,157.08,184,182.01,209,173.31,207,166.01,202,238.5,277,262.95,297,271.52,312,280.63,319,260.77,307,275.5,335,233.32,281,273.84,326,286.36,357,247.46,296,234.73,299,258.62,329,288.21,368,238.46,321
1820,r056,World -> Europe -> EU -> Hungary,World,Europe,EU,Hungary,4,High,114.39,131,88.3,103,116.64,138,107.05,130,98.95,118,130.71,163,112.6,148,85.93,121,88.68,124,136.53,169,80.13,113,100.99,137,111.94,151,109.78,142,91.96,124,99.44,143,113.97,160,91.69,136,127.3,173
1820,r057,World -> Europe -> EU -> Ireland,World,Europe,EU,Ireland,4,High,174.54,221,159.86,190,161.56,192,156.22,190,160.69,199,182.91,229,228.62,289,187.25,261,265.38,345,273.11,359,291.17,358,257.63,340,267.59,365,291.88,386,283.91,412,255.75,383,285.25,430,307.45,462,317.2,504
1820,r058,World -> Europe -> EU -> Italy,World,Europe,EU,Italy,4,High,412.5,488,367.43,435,514.77,613,737.22,863,619.24,727,799.1,919,674.75,806,1194.45,1392,1133.29,1354,1306.07,1543,1196.96,1442,1185.46,1467,1216.82,1494,1609.49,1937,1434.94,1777,1639.8,2029,1688.61,2096,1734.38,2194,1767.41,2304
1820,r059,World -> Europe -> EU -> Latvia,World,Europe,EU,Latvia,4,High,1.1,2,1.0,1,3.0,4,2.0,3,0.96,3,0.0,0,2.51,7,4.88,6,19.12,22,7.68,11,13.0,13,122.78,131,77.31,81,72.87,81,84.14,98,98.17,110,148.83,175,127.77,151,138.95,181
1820,r060,World -> Europe -> EU -> Lithuania,World,Europe,EU,Lithuania,4,High,6.71,12,7.63,12,5.76,12,16.05,21,17.19,24,17.73,23,25.66,29,19.06,26,122.33,134,115.97,129,106.03,115,98.8,115,114.56,127,128.85,147,98.63,120,100.92,119,151.48,174,71.53,89,93.44,122
1820,r061,World -> Europe -> EU -> Luxembourg,World,Europe,EU,Luxembourg,4,High,0.0,0,0.0,0,0.0,0,0.03,1,0.7,3,0.0,0,0.89,5,1.49,3,0.79,3,3.75,7,6.17,13,5.1,10,6.91,11,9.75,18,6.18,19,4.96,15,10.71,28,4.16,12,9.29,19
1820,r062,World -> Europe -> EU -> Malta,World,Europe,EU,Malta,4,High,0.0,0,0.0,0,1.0,1,0.0,0,0.67,1,1.0,1,0.2,1,1.0,1,0.0,0,0.0,0,0.7,2,0.43,2,0.1,1,1.33,2,1.38,4,2.44,8,5.83,12,3.87,7,4.8,8
1820,r063,World -> Europe -> EU -> Netherlands,World,Europe,EU,Netherlands,4,High,393.91,538,308.95,406,361.37,486,366.11,509,357.06,515,381.93,548,416.8,594,454.85,678,423.07,615,399.48,607,403.63,603,429.24,665,434.3,677,450.93,725,502.91,825,454.24,751,506.14,825,414.97,763,460.58,820
1820,r064,World -> Europe -> EU -> Poland,World,Europe,EU,Poland,4,High,235.0,279,294.19,331,279.07,319,255.99,311,330.97,382,395.09,461,357.12,415,459.51,535,610.12,674,617.49,689,670.57,750,717.67,795,773.73,855,860.92,959,983.83,1081,1044.1,1127,1084.97,1216,1128.75,1254,1019.59,1187
1820,r065,World -> Europe -> EU -> Portugal,World,Europe,EU,Portugal,4,High,85.52,107,97.83,127,109.3,144,99.17,135,113.36,136,123.15,164,197.2,251,211.62,267,239.31,298,252.11,322,307.1,387,305.53,391,349.22,446,331.41,437,311.94,408,347.41,484,364.95,527,420.32,587,411.58,589
1820,r066,World -> Europe -> EU -> Romania,World,Europe,EU,Romania,4,Upper-middle,6.0,9,2.95,5,3.35,5,6.03,11,5.09,12,8.68,19,2.68,7,9.5,20,19.51,28,52.2,61,49.95,56,73.11,86,140.45,161,124.06,153,110.85,139,124.79,147,109.95,137,140.51,168,149.5,191
1820,r067,World -> Europe -> EU -> Slovakia,World,Europe,EU,Slovakia,4,High,61.16,74,46.46,57,53.7,65,36.24,47,42.74,53,49.99,67,54.43,70,77.38,96,97.9,129,102.15,125,91.91,116,103.32,134,85.5,108,219.87,259,181.85,223,181.92,227,246.49,303,203.12,251,181.73,245
1820,r068,World -> Europe -> EU -> Slovenia,World,Europe,EU,Slovenia,4,High,12.7,17,16.98,22,20.59,25,33.12,41,22.67,32,39.03,51,34.77,44,73.48,93,133.43,152,126.89,153,117.63,136,136.39,155,126.68,161,102.34,136,103.03,137,101.83,135,120.86,179,81.97,119,93.97,129
1820,r069,World -> Europe -> EU -> Spain,World,Europe,EU,Spain,4,High,764.74,865,713.88,803,842.82,974,920.46,1064,970.07,1124,1124.0,1294,1275.29,1482,1426.75,1684,1616.96,1901,1725.28,2061,1655.38,2034,1837.96,2246,1895.41,2340,1921.5,2345,1828.1,2328,1822.12,2343,1757.4,2329,1718.3,2338,1657.48,2330
1820,r070,World -> Europe -> EU -> Sweden,World,Europe,EU,Sweden,4,High,228.14,311,195.03,257,207.95,284,228.5,316,221.82,294,243.6,339,206.17,288,240.68,340,227.64,345,195.06,303,198.38,315,227.54,358,245.29,401,225.41,367,231.34,388,214.67,382,205.0,394,199.41,435,195.75,559
1820,r071,World -> Europe -> EU -> United Kingdom,World,Europe,EU,United Kingdom,4,High,974.07,1276,917.25,1169,861.04,1144,865.31,1215,776.53,1099,772.65,1138,791.52,1145,799.42,1205,774.13,1194,731.59,1108,726.75,1155,691.54,1158,753.5,1214,746.45,1218,680.75,1180,661.78,1148,775.29,1351,746.63,1386,760.67,1442
1820,r072,World -> Europe -> Other Europe,World,Europe,Other Europe,,3,,791.77,926,830.95,949,1014.63,1177,1169.63,1360,1315.34,1550,1438.74,1672,1410.8,1677,1391.83,1667,1426.62,1731,1552.32,1866,1381.24,1727,1546.42,1900,1809.5,2196,1647.1,2072,1734.87,2219,1807.66,2295,2021.32,2538,2334.21,2931,2242.56,2882
1820,r073,World -> Europe -> Other Europe -> Albania,World,Europe,Other Europe,Albania,4,Upper-middle,0.33,1,0.67,2,0.53,2,0.98,3,0.25,1,1.36,3,0.33,1,1.05,3,3.84,7,4.07,6,4.25,6,8.42,10,9.28,12,3.04,4,2.94,5,3.25,5,9.69,12,6.1,12,8.24,18
1820,r074,World -> Europe -> Other Europe -> Andorra,World,Europe,Other Europe,Andorra,4,High,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
1820,r075,World -> Europe -> Other Europe -> Belarus,World,Europe,Other Europe,Belarus,4,Upper-middle,6.0,6,4.12,6,4.27,6,10.25,11,3.25,4,1.92,3,2.0,2,5.2,6,7.67,9,2.17,3,2.17,3,3.7,4,0.0,0,3.08,5,4.85,7,0.68,2,4.08,6,1.51,5,7.46,14
1820,r076,World -> Europe -> Other Europe -> Bosnia and Herzegovina,World,Europe,Other Europe,Bosnia and Herzegovina,4,Upper-middle,0.0,0,0.0,0,0.33,1,0.0,0,0.2,1,0.58,2,0.0,0,1.0,1,7.74,12,5.74,9,5.63,9,8.74,18,18.73,34,10.68,18,11.96,22,14.69,34,10.87,27,18.13,34,22.74,34
1820,r077,World -> Europe -> Other Europe -> Holy See (Vatican City),World,Europe,Other Europe,Holy See (Vatican City),4,na,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
1820,r078,World -> Europe -> Other Europe -> Iceland,World,Europe,Other Europe,Iceland,4,High,5.97,12,6.78,10,8.27,11,2.81,7,8.73,14,7.76,14,7.85,15,11.17,21,8.33,15,6.67,13,16.15,24,17.91,24,12.92,28,7.43,13,9.14,21,6.64,16,10.74,18,10.01,20,7.44,20
1820,r079,World -> Europe -> Other Europe -> Kosovo,World,Europe,Other Europe,Kosovo,4,Lower-middle,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.5,1,0.67,1,1.95,4,0.35,2,1.55,3,1.64,8,1.33,5,2.09,5,1.5,4,9.35,17,14.76,23
1820,r080,World -> Europe -> Other Europe -> Liechtenstein,World,Europe,Other Europe,Liechtenstein,4,High,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1.0,1,0.0,0
1820,r081,World -> Europe -> Other Europe -> Moldova,World,Europe,Other Europe,Moldova,4,Lower-middle,1.75,3,1.09,2,0.7,2,0.13,1,1.25,2,1.25,2,3.5,4,0.83,2,3.0,4,0.75,2,1.0,1,1.78,4,5.58,9,5.6,6,8.07,9,2.4,3,11.01,15,4.84,8,5.45,7
