table_id,row_id,_b_agency_b_full_path,_b_agency_b_level_1,_b_agency_b_level_2,_b_agency_b_level_3,_b_agency_b_level_4,_b_agency_b_level_5,_b_agency_b_hierarchy_depth,field_total,field_intramurala,field_extramural_united_states_and_u_s_territories_industry,field_extramural_united_states_and_u_s_territories_industry_administered_ffrdcs,field_extramural_united_states_and_u_s_territories_universities_and_colleges,field_extramural_united_states_and_u_s_territories_university_administered_ffrdcs,field_extramural_united_states_and_u_s_territories_other_nonprofits,field_extramural_united_states_and_u_s_territories_nonprofit_administered_ffrdcs,field_extramural_united_states_and_u_s_territories_state_local_governments,field_extramural_foreign
3853,r001,Department of Defense,Department of Defense,,,,,1,,,,,,,,,,
3853,r002,Department of Defense -> RDT&E,Department of Defense,RDT&E,,,,2,93956.4,28515.2,58554.4,432.8,3413.3,531.3,893.4,943.1,31.6,641.5
3853,r003,Department of Defense -> RDT&E -> Total research,Department of Defense,RDT&E,Total research,,,3,8268.4,2604.5,2804.4,61.6,2161.5,89.1,357.8,71.6,3.6,114.5
3853,r004,Department of Defense -> RDT&E -> Total research -> Basic research,Department of Defense,RDT&E,Total research,Basic research,,4,2510.2,572.1,327.4,13.9,1373.4,9.3,106.2,21.6,2.5,83.8
3853,r005,Department of Defense -> RDT&E -> Total research -> Applied research,Department of Defense,RDT&E,Total research,Applied research,,4,5758.2,2032.4,2477.1,47.7,788.0,79.8,251.6,50.0,1.1,30.7
3853,r006,Department of Defense -> RDT&E -> Total experimental development<sup>b</sup>,Department of Defense,RDT&E,Total experimental development<sup>b</sup>,,,3,50511.1,17710.0,29428.3,318.4,1124.4,361.6,462.2,648.9,27.9,429.3
3853,r007,Department of Defense -> RDT&E -> Total experimental development<sup>b</sup> -> Advanced technology,Department of Defense,RDT&E,Total experimental development<sup>b</sup>,Advanced technology,,4,6923.2,2636.4,3433.9,63.4,327.2,82.5,248.4,56.8,2.2,72.4
3853,r008,Department of Defense -> RDT&E -> Total experimental development<sup>b</sup> -> Major systems,Department of Defense,RDT&E,Total experimental development<sup>b</sup>,Major systems,,4,43587.9,15073.7,25994.4,255.0,797.1,279.1,213.9,592.1,25.7,356.9
3853,r009,Department of Defense -> RDT&E -> Total operational systems development<sup>c</sup>,Department of Defense,RDT&E,Total operational systems development<sup>c</sup>,,,3,35176.9,8200.7,26321.6,52.8,127.4,80.6,73.4,222.6,0.0,97.7
3853,r010,Department of Defense -> Defense Advanced Research Projects Agency,Department of Defense,Defense Advanced Research Projects Agency,,,,2,,,,,,,,,,
3853,r011,Department of Defense -> Defense Advanced Research Projects Agency -> RDT&E,Department of Defense,Defense Advanced Research Projects Agency,RDT&E,,,3,3321.0,344.0,2076.1,38.2,600.4,55.7,129.7,27.8,0.7,48.4
3853,r012,Department of Defense -> Defense Advanced Research Projects Agency -> RDT&E -> Total research,Department of Defense,Defense Advanced Research Projects Agency,RDT&E,Total research,,4,1743.3,81.2,880.7,25.3,557.7,26.6,114.3,20.3,0.7,36.5
3853,r013,Department of Defense -> Defense Advanced Research Projects Agency -> RDT&E -> Total research -> Basic research,Department of Defense,Defense Advanced Research Projects Agency,RDT&E,Total research,Basic research,5,478.3,14.9,138.4,8.7,242.7,6.0,41.2,7.7,0.0,18.8
3853,r014,Department of Defense -> Defense Advanced Research Projects Agency -> RDT&E -> Total research -> Applied research,Department of Defense,Defense Advanced Research Projects Agency,RDT&E,Total research,Applied research,5,1265.0,66.3,742.3,16.7,315.0,20.6,73.1,12.6,0.7,17.7
3853,r015,Department of Defense -> Defense Advanced Research Projects Agency -> RDT&E -> Total experimental development<sup>b</sup>,Department of Defense,Defense Advanced Research Projects Agency,RDT&E,Total experimental development<sup>b</sup>,,4,1577.7,262.9,1195.3,12.9,42.7,29.1,15.4,7.5,0.0,11.9
3853,r016,Department of Defense -> Defense Advanced Research Projects Agency -> RDT&E -> Total experimental development<sup>b</sup> -> Advanced technology,Department of Defense,Defense Advanced Research Projects Agency,RDT&E,Total experimental development<sup>b</sup>,Advanced technology,5,1411.5,201.9,1090.1,12.9,42.7,29.1,15.4,7.5,0.0,11.9
3853,r017,Department of Defense -> Defense Advanced Research Projects Agency -> RDT&E -> Total experimental development<sup>b</sup> -> Major systems,Department of Defense,Defense Advanced Research Projects Agency,RDT&E,Total experimental development<sup>b</sup>,Major systems,5,166.1,60.9,105.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3853,r018,Department of Defense -> Defense Advanced Research Projects Agency -> RDT&E -> Total operational systems development<sup>c</sup>,Department of Defense,Defense Advanced Research Projects Agency,RDT&E,Total operational systems development<sup>c</sup>,,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3853,r019,Department of Defense -> Department of the Air Force,Department of Defense,Department of the Air Force,,,,2,,,,,,,,,,
3853,r020,Department of Defense -> Department of the Air Force -> RDT&E,Department of Defense,Department of the Air Force,RDT&E,,,3,40178.8,6047.2,32589.3,123.7,572.8,154.3,49.9,448.5,8.7,184.3
3853,r021,Department of Defense -> Department of the Air Force -> RDT&E -> Total research,Department of Defense,Department of the Air Force,RDT&E,Total research,,4,2106.9,911.6,647.9,2.2,470.1,2.2,33.3,5.7,0.5,33.3
3853,r022,Department of Defense -> Department of the Air Force -> RDT&E -> Total research -> Basic research,Department of Defense,Department of the Air Force,RDT&E,Total research,Basic research,5,559.4,100.5,60.2,0.1,360.5,0.2,3.4,1.1,0.0,33.3
3853,r023,Department of Defense -> Department of the Air Force -> RDT&E -> Total research -> Applied research,Department of Defense,Department of the Air Force,RDT&E,Total research,Applied research,5,1547.5,811.2,587.7,2.1,109.6,2.0,29.8,4.6,0.5,0.0
3853,r024,Department of Defense -> Department of the Air Force -> RDT&E -> Total experimental development<sup>b</sup>,Department of Defense,Department of the Air Force,RDT&E,Total experimental development<sup>b</sup>,,4,12969.9,3410.1,8910.4,101.4,79.7,80.2,11.8,273.0,8.2,95.0
3853,r025,Department of Defense -> Department of the Air Force -> RDT&E -> Total experimental development<sup>b</sup> -> Advanced technology,Department of Defense,Department of the Air Force,RDT&E,Total experimental development<sup>b</sup>,Advanced technology,5,836.9,364.3,442.7,0.7,15.2,0.2,6.2,7.6,0.1,0.0
3853,r026,Department of Defense -> Department of the Air Force -> RDT&E -> Total experimental development<sup>b</sup> -> Major systems,Department of Defense,Department of the Air Force,RDT&E,Total experimental development<sup>b</sup>,Major systems,5,12133.0,3045.8,8467.7,100.8,64.6,80.0,5.6,265.4,8.1,95.0
3853,r027,Department of Defense -> Department of the Air Force -> RDT&E -> Total operational systems development<sup>c</sup>,Department of Defense,Department of the Air Force,RDT&E,Total operational systems development<sup>c</sup>,,4,25102.0,1725.5,23030.9,20.1,23.0,72.0,4.9,169.8,0.0,55.9
3853,r028,Department of Defense -> Department of the Army,Department of Defense,Department of the Army,,,,2,,,,,,,,,,
3853,r029,Department of Defense -> Department of the Army -> RDT&E,Department of Defense,Department of the Army,RDT&E,,,3,12024.8,4590.5,6463.1,7.7,509.2,29.0,295.9,66.0,1.9,61.6
3853,r030,Department of Defense -> Department of the Army -> RDT&E -> Total research,Department of Defense,Department of the Army,RDT&E,Total research,,4,1956.2,707.7,784.4,0.6,353.5,2.8,81.6,13.4,1.9,10.2
3853,r031,Department of Defense -> Department of the Army -> RDT&E -> Total research -> Basic research,Department of Defense,Department of the Army,RDT&E,Total research,Basic research,5,494.7,159.2,65.6,0.0,237.9,0.2,12.1,9.8,1.9,7.9
3853,r032,Department of Defense -> Department of the Army -> RDT&E -> Total research -> Applied research,Department of Defense,Department of the Army,RDT&E,Total research,Applied research,5,1461.5,548.5,718.8,0.6,115.5,2.6,69.5,3.7,0.0,2.3
3853,r033,Department of Defense -> Department of the Army -> RDT&E -> Total experimental development<sup>b</sup>,Department of Defense,Department of the Army,RDT&E,Total experimental development<sup>b</sup>,,4,8318.6,3126.6,4739.7,7.1,145.0,24.9,176.8,49.8,0.05,48.7
3853,r034,Department of Defense -> Department of the Army -> RDT&E -> Total experimental development<sup>b</sup> -> Advanced technology,Department of Defense,Department of the Army,RDT&E,Total experimental development<sup>b</sup>,Advanced technology,5,1637.0,687.4,811.0,0.05,69.1,4.4,56.1,2.4,0.0,6.6
3853,r035,Department of Defense -> Department of the Army -> RDT&E -> Total experimental development<sup>b</sup> -> Major systems,Department of Defense,Department of the Army,RDT&E,Total experimental development<sup>b</sup>,Major systems,5,6681.6,2439.3,3928.7,7.1,75.9,20.5,120.7,47.4,0.05,42.0
3853,r036,Department of Defense -> Department of the Army -> RDT&E -> Total operational systems development<sup>c</sup>,Department of Defense,Department of the Army,RDT&E,Total operational systems development<sup>c</sup>,,4,1750.0,756.1,939.0,0.0,10.7,1.3,37.5,2.8,0.0,2.7
3853,r037,Department of Defense -> Department of the Navy,Department of Defense,Department of the Navy,,,,2,,,,,,,,,,
3853,r038,Department of Defense -> Department of the Navy -> RDT&E,Department of Defense,Department of the Navy,RDT&E,,,3,18575.6,7331.6,9649.9,66.2,1028.6,50.6,250.8,138.2,1.1,58.7
3853,r039,Department of Defense -> Department of the Navy -> RDT&E -> Total research,Department of Defense,Department of the Navy,RDT&E,Total research,,4,1590.7,537.6,302.3,6.3,604.7,1.7,95.6,9.6,0.6,32.1
3853,r040,Department of Defense -> Department of the Navy -> RDT&E -> Total research -> Basic research,Department of Defense,Department of the Navy,RDT&E,Total research,Basic research,5,655.7,182.9,22.1,0.1,391.7,0.3,34.9,0.9,0.6,22.2
3853,r041,Department of Defense -> Department of the Navy -> RDT&E -> Total research -> Applied research,Department of Defense,Department of the Navy,RDT&E,Total research,Applied research,5,935.0,354.7,280.2,6.2,213.0,1.4,60.7,8.8,0.0,9.9
3853,r042,Department of Defense -> Department of the Navy -> RDT&E -> Total experimental development<sup>b</sup>,Department of Defense,Department of the Navy,RDT&E,Total experimental development<sup>b</sup>,,4,13750.5,5529.0,7558.8,28.2,347.6,41.5,128.5,93.0,0.4,23.6
3853,r043,Department of Defense -> Department of the Navy -> RDT&E -> Total experimental development<sup>b</sup> -> Advanced technology,Department of Defense,Department of the Navy,RDT&E,Total experimental development<sup>b</sup>,Advanced technology,5,1008.2,415.5,417.8,0.9,68.8,0.2,97.3,6.5,0.3,0.8
3853,r044,Department of Defense -> Department of the Navy -> RDT&E -> Total experimental development<sup>b</sup> -> Major systems,Department of Defense,Department of the Navy,RDT&E,Total experimental development<sup>b</sup>,Major systems,5,12742.4,5113.4,7141.0,27.3,278.8,41.3,31.2,86.4,0.1,22.7
3853,r045,Department of Defense -> Department of the Navy -> RDT&E -> Total operational systems development<sup>c</sup>,Department of Defense,Department of the Navy,RDT&E,Total operational systems development<sup>c</sup>,,4,3234.4,1265.0,1788.8,31.8,76.2,7.4,26.6,35.6,0.0,3.0
3853,r046,Department of Defense -> Other defense agencies,Department of Defense,Other defense agencies,,,,2,,,,,,,,,,
3853,r047,Department of Defense -> Other defense agencies -> RDT&E,Department of Defense,Other defense agencies,RDT&E,,,3,19856.3,10201.9,7776.0,196.9,702.2,241.7,167.1,262.7,19.3,288.5
3853,r048,Department of Defense -> Other defense agencies -> RDT&E -> Total research,Department of Defense,Other defense agencies,RDT&E,Total research,,4,871.3,366.3,189.1,27.1,175.4,55.8,33.0,22.5,0.0,2.3
3853,r049,Department of Defense -> Other defense agencies -> RDT&E -> Total research -> Basic research,Department of Defense,Other defense agencies,RDT&E,Total research,Basic research,5,322.1,114.7,41.0,5.0,140.5,2.6,14.6,2.1,0.0,1.6
