table_id,row_id,time_period,column_level_1,column_level_2,column_hierarchy_depth,value
11755,r001,All doctorate recipients (number) -> 1993,All fields,,1,39800
11755,r002,All doctorate recipients (number) -> 1993,Science and engineering,Total,2,26486
11755,r003,All doctorate recipients (number) -> 1993,Science and engineering,Agricultural sciences and natural resources,2,1235
11755,r004,All doctorate recipients (number) -> 1993,Science and engineering,Biological and biomedical sciences,2,5212
11755,r005,All doctorate recipients (number) -> 1993,Science and engineering,Computer and information sciences,2,880
11755,r006,All doctorate recipients (number) -> 1993,Science and engineering,Engineering,2,5698
11755,r007,All doctorate recipients (number) -> 1993,Science and engineering,"Geosciences, atmospheric, and ocean sciences",2,721
11755,r008,All doctorate recipients (number) -> 1993,Science and engineering,Health sciences,2,1016
11755,r009,All doctorate recipients (number) -> 1993,Science and engineering,Mathematics and statistics,2,1146
11755,r010,All doctorate recipients (number) -> 1993,Science and engineering,Physical sciences,2,3681
11755,r011,All doctorate recipients (number) -> 1993,Science and engineering,Psychology,2,3420
11755,r012,All doctorate recipients (number) -> 1993,Science and engineering,Social sciences,2,3477
11755,r013,All doctorate recipients (number) -> 1993,Non-science and engineering,Total,2,13314
11755,r014,All doctorate recipients (number) -> 1993,Non-science and engineering,Business,2,1281
11755,r015,All doctorate recipients (number) -> 1993,Non-science and engineering,Education,2,6689
11755,r016,All doctorate recipients (number) -> 1993,Non-science and engineering,Humanities and arts,2,4372
11755,r017,All doctorate recipients (number) -> 1993,Non-science and engineering,Other non-science and engineering,2,972
11755,r018,All doctorate recipients (number) -> 1998,All fields,,1,42636
11755,r019,All doctorate recipients (number) -> 1998,Science and engineering,Total,2,28636
11755,r020,All doctorate recipients (number) -> 1998,Science and engineering,Agricultural sciences and natural resources,2,1315
11755,r021,All doctorate recipients (number) -> 1998,Science and engineering,Biological and biomedical sciences,2,6011
11755,r022,All doctorate recipients (number) -> 1998,Science and engineering,Computer and information sciences,2,927
11755,r023,All doctorate recipients (number) -> 1998,Science and engineering,Engineering,2,5922
11755,r024,All doctorate recipients (number) -> 1998,Science and engineering,"Geosciences, atmospheric, and ocean sciences",2,766
11755,r025,All doctorate recipients (number) -> 1998,Science and engineering,Health sciences,2,1285
11755,r026,All doctorate recipients (number) -> 1998,Science and engineering,Mathematics and statistics,2,1177
11755,r027,All doctorate recipients (number) -> 1998,Science and engineering,Physical sciences,2,3800
11755,r028,All doctorate recipients (number) -> 1998,Science and engineering,Psychology,2,3673
11755,r029,All doctorate recipients (number) -> 1998,Science and engineering,Social sciences,2,3760
11755,r030,All doctorate recipients (number) -> 1998,Non-science and engineering,Total,2,14000
11755,r031,All doctorate recipients (number) -> 1998,Non-science and engineering,Business,2,1175
11755,r032,All doctorate recipients (number) -> 1998,Non-science and engineering,Education,2,6569
11755,r033,All doctorate recipients (number) -> 1998,Non-science and engineering,Humanities and arts,2,5308
11755,r034,All doctorate recipients (number) -> 1998,Non-science and engineering,Other non-science and engineering,2,948
11755,r035,All doctorate recipients (number) -> 2003,All fields,,1,40762
11755,r036,All doctorate recipients (number) -> 2003,Science and engineering,Total,2,26759
11755,r037,All doctorate recipients (number) -> 2003,Science and engineering,Agricultural sciences and natural resources,2,1226
11755,r038,All doctorate recipients (number) -> 2003,Science and engineering,Biological and biomedical sciences,2,5927
11755,r039,All doctorate recipients (number) -> 2003,Science and engineering,Computer and information sciences,2,866
11755,r040,All doctorate recipients (number) -> 2003,Science and engineering,Engineering,2,5279
11755,r041,All doctorate recipients (number) -> 2003,Science and engineering,"Geosciences, atmospheric, and ocean sciences",2,682
11755,r042,All doctorate recipients (number) -> 2003,Science and engineering,Health sciences,2,1353
11755,r043,All doctorate recipients (number) -> 2003,Science and engineering,Mathematics and statistics,2,993
11755,r044,All doctorate recipients (number) -> 2003,Science and engineering,Physical sciences,2,3289
11755,r045,All doctorate recipients (number) -> 2003,Science and engineering,Psychology,2,3277
11755,r046,All doctorate recipients (number) -> 2003,Science and engineering,Social sciences,2,3867
11755,r047,All doctorate recipients (number) -> 2003,Non-science and engineering,Total,2,14003
11755,r048,All doctorate recipients (number) -> 2003,Non-science and engineering,Business,2,1036
11755,r049,All doctorate recipients (number) -> 2003,Non-science and engineering,Education,2,6651
11755,r050,All doctorate recipients (number) -> 2003,Non-science and engineering,Humanities and arts,2,5226
11755,r051,All doctorate recipients (number) -> 2003,Non-science and engineering,Other non-science and engineering,2,1090
11755,r052,All doctorate recipients (number) -> 2008,All fields,,1,48776
11755,r053,All doctorate recipients (number) -> 2008,Science and engineering,Total,2,34765
11755,r054,All doctorate recipients (number) -> 2008,Science and engineering,Agricultural sciences and natural resources,2,1252
