table_id,row_id,region_country_or_economy_full_path,region_country_or_economy_level_1,region_country_or_economy_level_2,region_country_or_economy_level_3,region_country_or_economy_level_4,region_country_or_economy_hierarchy_depth,field_1998_uspto_patents,field_1998_patent_families,field_1999_uspto_patents,field_1999_patent_families,field_2000_uspto_patents,field_2000_patent_families,field_2001_uspto_patents,field_2001_patent_families,field_2002_uspto_patents,field_2002_patent_families,field_2003_uspto_patents,field_2003_patent_families,field_2004_uspto_patents,field_2004_patent_families,field_2005_uspto_patents,field_2005_patent_families,field_2006_uspto_patents,field_2006_patent_families,field_2007_uspto_patents,field_2007_patent_families,field_2008_uspto_patents,field_2008_patent_families,field_2009_uspto_patents,field_2009_patent_families,field_2010_uspto_patents,field_2010_patent_families,field_2011_uspto_patents,field_2011_patent_families,field_2012_uspto_patents,field_2012_patent_families,field_2013_uspto_patents,field_2013_patent_families,field_2014_uspto_patents,field_2014_patent_families,field_2015_uspto_patents,field_2015_patent_families,field_2016_uspto_patents,field_2016_patent_families,field_2017_uspto_patents,field_2017_patent_families,field_2018_uspto_patents,field_2018_patent_families
1936,r001,World,World,,,,1,1648,6056,1755,7676,1766,6039,1842,5434,1653,5298,1614,5623,1505,6236,1427,6752,1489,8689,1242,8575,1038,7443,1071,7451,1488,7346,1458,8505,1681,10429,1904,10888,2088,11539,2238,10899,2362,13115,2941,14359,2989,13712
1936,r002,World -> North America,World,North America,,,2,943,755,951,740,954,672,995,676,906,603,920,604,868,566,797,484,847,478,659,364,547,281,588,277,804,373,759,349,886,348,1035,379,1097,419,1145,459,1194,471,1415,518,1393,467
1936,r003,World -> North America -> Canada,World,North America,Canada,,3,69,63,59,54,64,47,63,40,48,38,45,32,52,48,49,31,58,33,45,44,36,35,36,30,49,30,37,24,53,32,51,28,48,31,63,32,78,31,78,36,77,36
1936,r004,World -> North America -> Mexico,World,North America,Mexico,,3,1,0,3,3,7,6,5,4,5,3,2,1,2,2,1,0,5,2,3,0,2,0,0,0,2,1,6,0,2,1,2,0,7,1,4,2,1,12,8,17,8,8
1936,r005,World -> North America -> Puerto Rico,World,North America,Puerto Rico,,3,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1936,r006,World -> North America -> United States,World,North America,United States,,3,872,692,887,683,883,618,927,632,853,562,871,571,814,516,747,453,783,444,611,320,510,245,550,248,753,342,716,325,831,315,982,351,1042,387,1077,425,1114,428,1329,465,1309,423
1936,r007,World -> North America -> All others,World,North America,All others,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1936,r008,World -> Central and South America,World,Central and South America,,,2,3,1,3,1,13,8,17,3,7,2,8,7,5,5,2,5,5,5,1,6,1,8,4,13,5,22,6,20,3,15,3,12,9,12,7,13,5,4,9,14,6,15
1936,r009,World -> Central and South America -> Argentina,World,Central and South America,Argentina,,3,0,0,0,0,1,0,0,0,0,0,2,3,0,0,0,1,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1936,r010,World -> Central and South America -> Brazil,World,Central and South America,Brazil,,3,1,0,1,1,12,5,16,2,7,1,3,3,3,3,1,2,4,4,1,5,1,8,3,12,4,21,4,19,3,13,2,10,8,11,6,11,1,3,8,13,5,13
1936,r011,World -> Central and South America -> All others,World,Central and South America,All others,,3,2,1,2,0,1,2,1,1,1,1,3,1,2,2,1,2,2,1,0,0,0,0,1,1,0,0,1,1,0,2,1,2,0,1,1,2,4,1,2,1,1,2
1936,r012,World -> Europe,World,Europe,,,2,316,1626,342,1599,348,1609,354,1464,287,1524,302,1521,251,1721,216,1511,226,1359,216,1394,175,1358,172,1463,232,1392,253,1344,315,1535,360,1526,437,1443,471,1460,443,1285,557,1571,565,1564
1936,r013,World -> Europe -> EU,World,Europe,EU,,3,280,1140,296,1185,308,1211,320,1097,259,1082,281,944,239,1086,202,1009,207,902,201,865,162,797,153,802,217,895,229,930,299,1127,331,1031,403,1033,437,977,408,983,519,1131,517,1149
1936,r014,World -> Europe -> EU -> Austria,World,Europe,EU,Austria,4,4,58,6,63,5,55,10,53,3,79,4,64,4,31,2,37,5,37,5,24,4,42,5,47,4,66,6,39,7,69,7,54,10,45,9,36,11,43,18,37,14,30
1936,r015,World -> Europe -> EU -> Belgium,World,Europe,EU,Belgium,4,3,4,4,6,5,6,7,3,4,7,4,6,2,6,2,5,3,4,1,5,1,6,2,4,2,6,2,8,3,7,6,11,15,5,10,7,9,7,15,23,14,35
1936,r016,World -> Europe -> EU -> Denmark,World,Europe,EU,Denmark,4,12,12,8,7,10,9,5,11,3,14,6,10,5,15,5,12,3,16,7,10,4,16,2,9,5,9,8,7,15,6,10,22,15,14,17,14,16,27,22,12,17,18
1936,r017,World -> Europe -> EU -> Finland,World,Europe,EU,Finland,4,15,39,8,30,6,24,11,24,6,28,9,29,16,31,7,20,6,12,5,27,4,17,3,23,2,23,3,32,10,33,9,34,8,30,16,43,11,31,11,26,15,33
1936,r018,World -> Europe -> EU -> France,World,Europe,EU,France,4,50,235,59,219,54,213,60,215,53,151,45,123,34,145,23,142,34,180,31,154,21,135,18,114,27,134,30,98,41,277,43,220,55,241,60,211,72,176,79,246,76,306
1936,r019,World -> Europe -> EU -> Germany,World,Europe,EU,Germany,4,103,357,113,372,120,373,118,393,113,413,125,391,101,369,89,368,96,350,93,319,76,256,72,234,102,235,107,206,116,245,142,263,146,248,162,256,136,225,187,226,188,204
1936,r020,World -> Europe -> EU -> Hungary,World,Europe,EU,Hungary,4,0,5,2,3,2,4,1,4,0,4,0,1,0,1,0,2,0,2,0,1,0,2,0,2,0,0,1,2,0,2,0,6,2,7,0,6,1,4,1,1,3,2
1936,r021,World -> Europe -> EU -> Ireland,World,Europe,EU,Ireland,4,1,5,0,4,3,1,2,0,0,0,0,1,1,2,1,0,0,2,1,1,0,6,1,12,2,6,1,6,3,4,4,10,2,7,3,6,3,7,2,4,5,5
1936,r022,World -> Europe -> EU -> Italy,World,Europe,EU,Italy,4,22,132,21,198,24,225,29,107,21,99,26,64,19,216,21,117,16,22,19,24,12,27,15,30,26,54,18,98,26,84,30,17,35,17,50,26,37,20,56,187,59,143
1936,r023,World -> Europe -> EU -> Netherlands,World,Europe,EU,Netherlands,4,11,63,5,66,11,85,8,72,8,57,11,60,10,67,10,54,10,65,5,55,10,49,6,43,11,55,10,64,12,72,14,58,16,41,12,53,20,50,18,49,26,18
1936,r024,World -> Europe -> EU -> Spain,World,Europe,EU,Spain,4,5,29,3,36,5,35,4,31,5,30,6,32,4,31,4,59,2,57,3,65,2,71,3,68,4,105,4,120,13,100,14,100,13,139,21,93,14,94,12,88,11,59
1936,r025,World -> Europe -> EU -> Sweden,World,Europe,EU,Sweden,4,22,47,27,44,28,38,25,53,13,73,14,64,15,69,10,32,10,46,9,38,11,35,11,53,12,47,16,46,15,28,17,23,28,20,21,32,28,24,35,31,26,43
1936,r026,World -> Europe -> EU -> United Kingdom,World,Europe,EU,United Kingdom,4,30,53,36,44,34,55,35,35,25,38,26,35,23,39,25,59,19,29,17,23,16,23,14,33,13,40,17,41,31,55,26,44,43,31,40,49,39,76,48,53,45,61
1936,r027,World -> Europe -> EU -> All others,World,Europe,EU,All others,4,4,100,3,93,2,89,4,97,4,87,4,63,5,65,2,102,3,82,2,118,2,114,2,129,6,116,4,163,7,148,7,168,14,187,15,147,11,199,13,147,20,193
1936,r028,World -> Europe -> Other Europe,World,Europe,Other Europe,,3,35,486,47,414,39,398,34,367,27,442,20,576,12,635,13,502,18,457,15,529,13,561,19,662,14,497,24,414,16,408,30,495,33,410,34,483,35,303,39,440,47,415
1936,r029,World -> Europe -> Other Europe -> Former Soviet Union,World,Europe,Other Europe,Former Soviet Union,4,1,14,3,15,1,9,2,19,0,30,1,64,1,203,1,70,0,32,0,74,0,79,1,112,0,95,0,66,0,53,0,66,0,46,0,55,0,43,0,44,1,35
1936,r030,World -> Europe -> Other Europe -> Norway,World,Europe,Other Europe,Norway,4,4,14,6,11,7,11,4,9,6,10,1,15,2,7,2,7,3,9,3,9,2,8,3,5,1,10,0,9,2,6,4,12,4,8,3,9,4,9,5,11,5,4
1936,r031,World -> Europe -> Other Europe -> Russia,World,Europe,Other Europe,Russia,4,4,434,4,370,5,352,4,306,2,372,1,463,1,402,2,405,2,385,2,418,0,441,3,521,2,373,3,318,2,327,3,392,1,326,1,392,1,222,3,356,4,338
1936,r032,World -> Europe -> Other Europe -> Switzerland,World,Europe,Other Europe,Switzerland,4,27,22,34,17,23,25,23,30,18,29,18,31,8,21,8,18,14,30,10,25,11,28,10,20,9,15,18,15,12,19,18,19,26,27,28,22,27,26,25,28,29,33
1936,r033,World -> Europe -> Other Europe -> All others,World,Europe,Other Europe,All others,4,0,2,0,2,4,2,0,3,0,1,0,3,1,1,0,2,1,1,1,3,0,5,1,4,2,4,3,6,0,2,5,6,3,4,2,4,4,3,6,2,8,5
1936,r034,World -> Asia,World,Asia,,,2,370,3647,429,5284,417,3696,445,3250,416,3126,365,3463,363,3908,388,4711,402,6631,347,6771,301,5756,294,5664,433,5521,413,6756,447,8479,473,8919,514,9613,571,8914,667,11307,894,12218,968,11638
1936,r035,World -> Asia -> China,World,Asia,China,,3,9,23,5,28,10,99,15,86,11,81,15,288,17,377,16,399,14,487,19,558,25,964,19,1756,33,1568,35,1862,44,2647,43,2419,55,2669,52,4507,77,6027,95,7170,116,7135
1936,r036,World -> Asia -> India,World,Asia,India,,3,1,1,1,2,2,3,0,0,0,0,2,2,1,1,2,2,2,2,2,4,2,2,2,2,4,2,5,4,6,3,10,2,9,6,8,4,12,5,15,4,19,10
1936,r037,World -> Asia -> Japan,World,Asia,Japan,,3,243,2986,305,3339,315,2869,319,2666,275,2522,244,2175,201,2413,227,2699,214,3467,177,3346,149,3000,138,2860,235,2716,226,3226,221,3512,233,3786,266,4274,304,2506,360,3179,515,2980,523,2645
1936,r038,World -> Asia -> Malaysia,World,Asia,Malaysia,,3,0,0,0,0,1,0,0,0,0,0,0,1,1,2,0,1,0,8,0,6,0,0,0,2,0,3,0,3,1,0,1,5,1,5,0,5,0,1,3,2,2,7
1936,r039,World -> Asia -> Singapore,World,Asia,Singapore,,3,0,0,1,1,2,1,1,2,4,2,2,1,2,2,0,2,3,0,0,1,0,1,2,0,3,1,1,0,2,1,1,2,4,1,2,0,1,0,1,1,1,0
1936,r040,World -> Asia -> South Korea,World,Asia,South Korea,,3,81,590,81,1859,58,679,46,398,60,441,47,913,78,1012,86,1505,104,2479,106,2669,81,1653,78,889,102,1083,107,1537,118,2156,126,2495,114,2430,133,1692,158,1822,199,1766,223,1611
1936,r041,World -> Asia -> Taiwan,World,Asia,Taiwan,,3,34,44,36,55,30,42,62,96,64,78,54,78,64,98,56,102,64,186,43,187,44,136,53,153,55,146,40,123,54,158,59,208,63,226,70,197,58,268,65,289,80,228
1936,r042,World -> Asia -> All others,World,Asia,All others,,3,1,1,1,0,0,2,2,2,1,1,0,5,0,2,0,0,0,2,0,1,0,1,1,3,1,3,1,2,0,2,0,2,2,3,3,2,1,4,2,6,3,2
1936,r043,World -> Middle East,World,Middle East,,,2,3,2,12,4,11,7,9,7,10,8,7,3,7,4,12,8,5,3,5,8,7,4,2,4,6,5,11,2,11,7,20,13,19,10,27,11,29,18,44,21,33,9
1936,r044,World -> Middle East -> Israel,World,Middle East,Israel,,3,3,1,11,3,7,2,7,2,7,2,6,3,6,2,11,4,3,1,3,2,5,1,1,1,6,2,10,0,5,1,10,2,12,1,15,3,12,3,17,2,14,1
1936,r045,World -> Middle East -> All others,World,Middle East,All others,,3,0,1,1,2,4,5,2,5,3,6,0,0,1,3,1,4,2,2,2,6,2,3,1,3,1,4,1,2,5,6,10,11,7,9,12,8,17,15,27,20,19,8
1936,r046,World -> Africa,World,Africa,,,2,0,9,0,8,4,14,3,9,2,11,1,13,4,5,3,3,1,5,3,8,0,6,1,8,1,6,2,7,2,7,3,11,0,13,1,2,4,1,4,4,6,4
1936,r047,World -> Africa -> South Africa,World,Africa,South Africa,,3,0,6,0,4,4,10,2,5,1,4,1,4,2,3,2,2,1,3,2,7,0,6,1,7,1,5,2,0,2,2,3,4,0,1,1,0,4,0,4,0,6,0
1936,r048,World -> Africa -> All others,World,Africa,All others,,3,0,3,0,5,0,4,1,4,1,7,0,9,2,2,1,1,0,2,1,2,0,1,0,1,0,1,0,7,0,5,0,6,0,12,0,2,0,0,1,4,0,4
1936,r049,World -> Australia and Oceania,World,Australia and Oceania,,,2,14,7,19,16,20,20,19,20,26,20,11,13,7,24,10,20,5,18,11,18,7,26,10,19,7,26,13,25,17,38,10,29,13,28,15,28,20,28,17,13,18,14
1936,r050,World -> Australia and Oceania -> Australia,World,Australia and Oceania,Australia,,3,13,7,18,15,16,19,17,20,24,20,9,13,6,24,9,19,5,18,11,18,7,26,8,18,7,26,10,25,14,37,8,29,12,28,13,28,15,28,13,12,16,13
1936,r051,World -> Australia and Oceania -> New Zealand,World,Australia and Oceania,New Zealand,,3,2,0,1,1,4,0,1,0,2,0,2,0,1,0,1,1,1,0,1,0,0,0,1,1,0,0,3,0,3,0,2,0,1,0,2,0,4,1,3,1,3,1
1936,r052,World -> Australia and Oceania -> All others,World,Australia and Oceania,All others,,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1936,r053,World -> Unclassified,World,Unclassified,,,2,0,9,0,23,0,14,1,6,0,4,0,0,1,4,0,9,0,189,0,6,0,4,0,3,1,1,1,2,0,0,0,0,0,0,1,12,1,1,0,0,0,0
