table_id,row_id,_b_agency_b_full_path,_b_agency_b_level_1,_b_agency_b_level_2,_b_agency_b_level_3,_b_agency_b_level_4,_b_agency_b_level_5,_b_agency_b_hierarchy_depth,field_2012,field_2013,field_2014,field_2015,field_2016,field_2017,field_2018,field_2019,field_2020,field_2021_preliminary_
6437,r001,All agencies,All agencies,,,,,1,140670.2,127625.5,132779.0,131578.3,118273.8,121626.6,133277.5,146800.7,173552.9,185408.1
6437,r002,All agencies -> Departments,All agencies,Departments,,,,2,,,,,,,,,,
6437,r003,All agencies -> Departments -> Department of Agriculture,All agencies,Departments,Department of Agriculture,,,3,2187.6,2031.2,2269.0,2352.0,2380.4,2575.2,2522.7,2666.1,3433.5,2769.7
6437,r004,All agencies -> Departments -> Department of Agriculture -> Agricultural Marketing Service,All agencies,Departments,Department of Agriculture,Agricultural Marketing Service,,4,4.3,5.0,5.7,6.8,6.7,7.2,7.2,7.7,7.0,7.0
6437,r005,All agencies -> Departments -> Department of Agriculture -> Agricultural Research Service,All agencies,Departments,Department of Agriculture,Agricultural Research Service,,4,1094.6,1017.0,1123.2,1132.6,1152.0,1317.6,1229.0,1311.7,2203.9,1607.0
6437,r006,All agencies -> Departments -> Department of Agriculture -> Animal and Plant Health Inspection Service,All agencies,Departments,Department of Agriculture,Animal and Plant Health Inspection Service,,4,37.4,36.9,39.6,40.2,40.3,39.5,38.8,39.5,39.8,41.9
6437,r007,All agencies -> Departments -> Department of Agriculture -> Economic Research Service,All agencies,Departments,Department of Agriculture,Economic Research Service,,4,77.2,71.0,77.6,85.1,85.1,86.4,86.5,85.6,81.7,87.0
6437,r008,All agencies -> Departments -> Department of Agriculture -> Foreign Agricultural Service,All agencies,Departments,Department of Agriculture,Foreign Agricultural Service,,4,0.7,0.7,0.2,0.6,0.2,0.2,0.0,0.0,0.0,0.0
6437,r009,All agencies -> Departments -> Department of Agriculture -> Forest Service,All agencies,Departments,Department of Agriculture,Forest Service,,4,340.5,337.3,342.9,339.7,354.0,336.9,342.7,336.8,351.4,276.6
6437,r010,"All agencies -> Departments -> Department of Agriculture -> Grain Inspection, Packers, and Stockyards Administration",All agencies,Departments,Department of Agriculture,"Grain Inspection, Packers, and Stockyards Administration",,4,6.7,6.2,7.6,8.1,8.0,0.3,na,na,na,na
6437,r011,All agencies -> Departments -> Department of Agriculture -> National Agricultural Statistics Service,All agencies,Departments,Department of Agriculture,National Agricultural Statistics Service,,4,7.4,7.5,9.4,9.3,9.3,9.4,9.5,9.5,9.0,9.5
6437,r012,All agencies -> Departments -> Department of Agriculture -> National Institute of Food and Agriculture,All agencies,Departments,Department of Agriculture,National Institute of Food and Agriculture,,4,614.2,546.1,657.0,726.1,721.3,774.4,804.9,871.4,737.9,737.9
6437,r013,All agencies -> Departments -> Department of Agriculture -> Rural Business-Cooperative Service,All agencies,Departments,Department of Agriculture,Rural Business-Cooperative Service,,4,4.5,3.6,5.8,3.5,3.6,3.3,4.2,3.9,2.8,2.8
6437,r014,All agencies -> Departments -> Department of Commerce,All agencies,Departments,Department of Commerce,,,3,1230.7,1293.9,1567.8,1519.4,1635.6,1847.1,1832.3,1999.0,1980.9,2432.7
6437,r015,All agencies -> Departments -> Department of Commerce -> National Institute of Standards and Technology,All agencies,Departments,Department of Commerce,National Institute of Standards and Technology,,4,548.1,608.6,665.7,673.6,750.6,806.6,791.1,831.3,877.8,1276.1
6437,r016,All agencies -> Departments -> Department of Commerce -> National Oceanic and Atmospheric Administration,All agencies,Departments,Department of Commerce,National Oceanic and Atmospheric Administration,,4,573.4,546.7,633.8,691.9,674.9,811.9,922.2,1064.2,984.3,1024.9
6437,r017,All agencies -> Departments -> Department of Commerce -> National Telecommunications and Information Administration,All agencies,Departments,Department of Commerce,National Telecommunications and Information Administration,,4,7.6,7.3,9.6,12.3,10.6,8.2,9.0,7.9,7.7,11.2
6437,r018,All agencies -> Departments -> Department of Commerce -> U.S. Census Bureau,All agencies,Departments,Department of Commerce,U.S. Census Bureau,,4,101.7,131.3,258.8,141.6,199.6,220.3,109.9,95.6,111.1,120.5
6437,r019,All agencies -> Departments -> Department of Defense,All agencies,Departments,Department of Defense,,,3,73973.6,63654.7,65128.6,61683.0,44926.7,45163.8,53444.0,59389.2,67006.8,69456.0
6437,r020,All agencies -> Departments -> Department of Defense -> Defense Advanced Research Projects Agency,All agencies,Departments,Department of Defense,Defense Advanced Research Projects Agency,,4,2749.7,2371.8,2822.5,2815.6,2933.4,2894.5,3018.2,3321.0,3664.3,3608.2
6437,r021,All agencies -> Departments -> Department of Defense -> Defense Health Agency,All agencies,Departments,Department of Defense,Defense Health Agency,,4,na,na,NA,NA,NA,NA,NA,NA,2885.9,2718.0
6437,r022,All agencies -> Departments -> Department of Defense -> Department of the Air Force,All agencies,Departments,Department of Defense,Department of the Air Force,,4,27688.3,23599.7,24331.1,22443.1,7441.1,8324.4,11412.8,15269.4,11923.9,11539.8
6437,r023,All agencies -> Departments -> Department of Defense -> Department of the Army,All agencies,Departments,Department of Defense,Department of the Army,,4,9219.8,7883.3,7332.1,6764.3,6373.4,7530.8,8581.3,10274.8,10786.4,12222.1
6437,r024,All agencies -> Departments -> Department of Defense -> Department of the Navy,All agencies,Departments,Department of Defense,Department of the Navy,,4,17753.1,15439.9,15590.6,15525.4,16682.4,15284.5,15525.0,15484.4,19158.5,18840.9
6437,r025,All agencies -> Departments -> Department of Defense -> U.S. Space Force,All agencies,Departments,Department of Defense,U.S. Space Force,,4,na,na,na,na,na,na,na,na,4385.7,5038.9
6437,r026,All agencies -> Departments -> Department of Defense -> Other defense agencies,All agencies,Departments,Department of Defense,Other defense agencies,,4,16562.7,14360.1,15052.4,14134.6,11496.5,11129.5,14906.8,15039.6,14202.1,15488.1
6437,r027,All agencies -> Departments -> Department of Education,All agencies,Departments,Department of Education,,,3,338.0,309.9,322.0,251.3,244.4,261.8,266.2,235.8,240.1,379.2
6437,r028,All agencies -> Departments -> Department of Energy,All agencies,Departments,Department of Energy,,,3,10635.2,10397.1,11296.3,12343.0,13343.2,13583.9,14894.1,16621.9,15778.0,17241.2
6437,r029,All agencies -> Departments -> Department of Energy -> Advanced Research Projects Agency&#8212;Energy,All agencies,Departments,Department of Energy,Advanced Research Projects Agency&#8212;Energy,,4,102.8,182.1,260.9,241.6,299.3,273.8,159.9,405.0,438.0,427.0
6437,r030,All agencies -> Departments -> Department of Energy -> Bonneville Power Administration,All agencies,Departments,Department of Energy,Bonneville Power Administration,,4,14.5,14.4,16.0,15.6,15.6,14.0,0.0,0.0,0.0,0.0
6437,r031,All agencies -> Departments -> Department of Energy -> Electricity Delivery and Energy Reliability,All agencies,Departments,Department of Energy,Electricity Delivery and Energy Reliability,,4,101.3,83.0,103.6,97.2,112.4,133.0,145.8,137.7,139.8,133.8
6437,r032,All agencies -> Departments -> Department of Energy -> Energy Efficiency and Renewable Energy,All agencies,Departments,Department of Energy,Energy Efficiency and Renewable Energy,,4,986.1,922.3,870.0,1082.8,1291.3,1444.6,1913.3,2001.3,2149.5,2015.3
6437,r033,All agencies -> Departments -> Department of Energy -> Environmental Management,All agencies,Departments,Department of Energy,Environmental Management,,4,45.8,9.1,27.6,25.1,29.7,31.4,38.0,26.1,22.2,29.3
6437,r034,All agencies -> Departments -> Department of Energy -> Fossil Energy,All agencies,Departments,Department of Energy,Fossil Energy,,4,382.7,357.5,441.7,539.8,608.7,620.3,682.9,682.0,708.0,714.0
6437,r035,All agencies -> Departments -> Department of Energy -> National Nuclear Security Administration,All agencies,Departments,Department of Energy,National Nuclear Security Administration,,4,4126.7,4255.2,4532.2,4527.6,4818.7,4739.9,4531.0,6077.9,4557.6,6435.2
6437,r036,All agencies -> Departments -> Department of Energy -> National Nuclear Security Administration -> Defense Programs,All agencies,Departments,Department of Energy,National Nuclear Security Administration,Defense Programs,5,2815.2,2967.5,3119.7,3076.4,3198.0,3070.7,2831.4,3997.8,2625.0,4299.7
6437,r037,All agencies -> Departments -> Department of Energy -> National Nuclear Security Administration -> Naval Nuclear Propulsion Program,All agencies,Departments,Department of Energy,National Nuclear Security Administration,Naval Nuclear Propulsion Program,5,1080.0,994.1,1115.5,1238.5,1375.5,1420.1,1420.0,1788.6,1634.4,1774.4
6437,r038,All agencies -> Departments -> Department of Energy -> National Nuclear Security Administration -> Office of Defense Nuclear Nonproliferation,All agencies,Departments,Department of Energy,National Nuclear Security Administration,Office of Defense Nuclear Nonproliferation,5,231.5,293.6,297.0,212.7,245.2,249.0,279.5,291.5,298.1,361.0
6437,r039,All agencies -> Departments -> Department of Energy -> Nuclear Energy,All agencies,Departments,Department of Energy,Nuclear Energy,,4,361.2,263.4,323.9,728.1,762.8,891.3,1115.6,606.4,573.2,517.6
6437,r040,"All agencies -> Departments -> Department of Energy -> Office of Cybersecurity, Energy Security, and Emergency Response",All agencies,Departments,Department of Energy,"Office of Cybersecurity, Energy Security, and Emergency Response",,4,na,na,na,na,na,na,0.0,51.9,50.7,51.1
6437,r041,All agencies -> Departments -> Department of Energy -> Office of Science,All agencies,Departments,Department of Energy,Office of Science,,4,4514.0,4309.9,4720.4,5085.4,5404.8,5435.7,6307.6,6633.6,7139.0,6918.0
6437,r042,All agencies -> Departments -> Department of Health and Human Services,All agencies,Departments,Department of Health and Human Services,,,3,31335.8,29512.8,30799.1,30425.5,32366.8,33901.8,37115.8,39434.2,61774.8,71189.0
6437,r043,All agencies -> Departments -> Department of Health and Human Services -> Administration for Children and Families,All agencies,Departments,Department of Health and Human Services,Administration for Children and Families,,4,8.4,2.4,3.2,2.2,3.1,2.4,3.0,2.3,1.6,3.1
6437,r044,All agencies -> Departments -> Department of Health and Human Services -> Administration for Community Living,All agencies,Departments,Department of Health and Human Services,Administration for Community Living,,4,0.0,0.0,0.0,76.0,83.1,83.3,82.7,83.1,90.4,91.9
6437,r045,All agencies -> Departments -> Department of Health and Human Services -> Agency for Healthcare Research and Quality,All agencies,Departments,Department of Health and Human Services,Agency for Healthcare Research and Quality,,4,365.8,365.0,364.0,364.0,334.0,324.0,334.0,338.0,338.0,308.1
6437,r046,All agencies -> Departments -> Department of Health and Human Services -> Agency for Toxic Substances and Disease Registry,All agencies,Departments,Department of Health and Human Services,Agency for Toxic Substances and Disease Registry,,4,1.4,1.1,1.4,1.8,2.2,2.8,2.8,7.0,9.6,9.6
6437,r047,All agencies -> Departments -> Department of Health and Human Services -> Biomedical Advanced Research and Development Authority,All agencies,Departments,Department of Health and Human Services,Biomedical Advanced Research and Development Authority,,4,NA,NA,NA,NA,NA,NA,NA,736.2,16962.2,27478.7
6437,r048,All agencies -> Departments -> Department of Health and Human Services -> Centers for Disease Control and Prevention,All agencies,Departments,Department of Health and Human Services,Centers for Disease Control and Prevention,,4,512.4,362.9,408.9,489.3,521.2,475.5,451.1,419.4,496.8,543.1
6437,r049,All agencies -> Departments -> Department of Health and Human Services -> Centers for Medicare and Medicaid Services,All agencies,Departments,Department of Health and Human Services,Centers for Medicare and Medicaid Services,,4,21.0,20.0,33.6,24.0,29.5,28.9,230.7,133.5,223.6,228.0
6437,r050,All agencies -> Departments -> Department of Health and Human Services -> Food and Drug Administration,All agencies,Departments,Department of Health and Human Services,Food and Drug Administration,,4,358.9,364.3,395.1,382.4,491.2,379.6,485.1,519.1,484.3,519.8
6437,r051,All agencies -> Departments -> Department of Health and Human Services -> Health Resources and Services Administration,All agencies,Departments,Department of Health and Human Services,Health Resources and Services Administration,,4,38.2,37.3,38.5,41.7,41.5,46.3,36.3,32.6,34.9,33.8
